year,mergecode,districtcode,white,black,hispanic,lowincome,totalenroll
17,3060-2510,3060,56.59,4.44,1.11,1.8,721
17,3060-2511,3060,73.85,4.08,3.93,14.28,1373
17,3060-2512,3060,70.99,3.38,1.41,2.39,710
17,3060-2513,3060,61.15,7.19,5.61,29.78,695
17,3060-2515,3060,68.73,2.22,3.49,2.7,630
17,3060-2516,3060,90.43,0.52,1.04,7.48,575
17,3060-2518,3060,76.82,4.64,2.81,16.89,604
17,3060-2520,3060,69.33,3.91,1.68,3.35,1252
17,3060-2522,3060,70.69,4.12,2.14,6.56,655
17,3060-2526,3060,65.47,2.39,1.33,2.92,753
17,3070-2517,3070,84.78,4.04,5.62,19.98,2898
17,3070-2521,3070,81.94,4.42,6.59,29.44,1063
17,3070-2523,3070,92.4,2.29,3.02,19.15,961
17,3070-2529,3070,85.26,4.54,6.81,31.19,529
17,3070-2533,3070,87.19,2.81,5.16,23.44,640
17,3070-2537,3070,83.24,4.19,6.89,17.97,740
17,3070-2538,3070,87.8,2.57,6.64,12.2,738
17,3070-2539,3070,74.44,8.48,7.61,25.44,802
17,3070-2542,3070,87.93,2.29,5.26,16.88,1351
17,3070-2547,3070,78.27,7.53,9.52,33.95,704
17,3115-2563,3115,89.52,0.6,6.59,31.14,334
17,3115-2564,3115,95.5,0.28,1.97,16.32,711
17,3115-2565,3115,94.48,0.53,2.14,19.59,1123
17,3115-2566,3115,93.78,0.53,2.13,20.96,563
17,3115-2567,3115,89.89,0.12,4.74,22.6,801
17,3125-2577,3125,91.61,0.63,1.89,30.82,477
17,3125-2579,3125,94.82,0.58,1.15,32.95,695
17,3125-2581,3125,94.22,0.0,1.73,24.86,173
17,3125-2588,3125,92.58,0.59,2.93,40.43,512
17,3125-2593,3125,93.09,0.58,2.5,34.55,521
17,3125-2595,3125,93.31,0.33,2.52,25.5,1510
17,3125-2597,3125,93.75,0.0,0.99,47.37,304
17,3125-2609,3125,92.71,0.61,1.52,32.52,329
17,3135-2558,3135,90.99,0.86,2.36,36.7,466
17,3135-2559,3135,83.76,6.02,3.98,23.87,930
17,3135-2561,3135,76.91,9.71,5.15,26.32,680
17,3135-2569,3135,82.31,7.91,2.85,22.74,1227
17,3135-2570,3135,81.59,7.14,4.29,13.97,630
17,3145-2582,3145,96.64,0.0,2.24,32.46,268
17,3145-2585,3145,96.94,0.47,1.41,25.88,425
17,3145-2586,3145,94.79,0.58,3.09,34.75,518
17,3160-2611,3160,94.72,0.0,2.9,18.21,379
17,3160-2613,3160,94.85,0.0,1.63,12.2,369
17,3180-2621,3180,94.6,0.23,2.58,55.4,426
17,3180-2625,3180,94.83,0.53,1.96,44.39,561
17,3180-2629,3180,96.4,0.29,2.02,37.18,694
17,3180-2633,3180,94.29,0.52,1.9,46.71,578
17,3190-2640,3190,90.36,0.7,2.09,36.17,716
17,3190-2643,3190,87.09,0.6,5.71,47.15,333
17,3190-2645,3190,87.94,0.32,3.97,52.54,630
17,3190-2649,3190,88.32,1.46,0.0,43.07,137
17,3190-2653,3190,91.21,0.0,2.75,70.88,182
17,3190-2663,3190,88.51,0.23,4.6,43.45,435
17,3190-2667,3190,97.14,0.0,0.95,50.16,315
17,3190-2670,3190,95.43,0.27,1.34,37.9,372
17,3295-2682,3295,95.13,0.46,1.62,19.26,431
17,3295-2684,3295,94.77,1.74,1.05,14.98,287
17,3295-2685,3295,97.1,0.0,0.83,26.97,241
17,3295-2725,3295,92.46,1.64,2.3,15.41,305
17,3295-2731,3295,94.24,1.6,2.24,14.4,625
17,3305-2706,3305,79.33,8.42,5.21,24.81,653
17,3305-2707,3305,75.71,8.1,6.07,12.96,247
17,3305-2709,3305,77.51,11.49,4.5,21.88,2646
17,3305-2711,3305,69.03,16.94,5.14,21.94,720
17,3305-2713,3305,77.42,8.74,6.56,23.52,961
17,3305-2714,3305,73.06,10.3,5.39,22.66,631
17,3305-2718,3305,73.31,13.03,5.34,25.43,637
17,3305-2720,3305,72.81,14.5,4.1,23.85,1048
17,3305-2723,3305,71.84,14.4,5.12,22.4,625
17,3305-2727,3305,84.36,2.64,7.03,29.0,569
17,3315-2726,3315,75.89,8.16,8.29,26.4,784
17,3315-2728,3315,71.23,9.77,7.87,27.68,737
17,3315-2729,3315,67.04,13.21,9.18,29.62,719
17,3315-2730,3315,70.48,11.18,8.54,29.52,796
17,3315-2733,3315,61.09,14.01,10.12,34.24,257
17,3315-2734,3315,76.94,6.94,8.06,35.56,360
17,3315-2735,3315,62.96,16.19,7.09,26.72,494
17,3315-2736,3315,67.24,13.45,9.72,27.43,751
17,3315-2737,3315,69.52,12.9,7.98,23.12,2907
17,3315-2738,3315,67.09,10.6,12.13,28.87,717
17,3315-2739,3315,65.71,14.86,10.0,35.71,350
17,3315-2740,3315,66.15,13.27,7.12,24.62,520
17,3325-2721,3325,90.47,1.62,3.06,28.96,556
17,3325-2741,3325,92.81,1.26,1.51,21.31,793
17,3325-2743,3325,91.23,2.02,1.21,26.72,741
17,3325-2745,3325,91.15,1.34,2.68,30.29,373
17,3330-2748,3330,81.02,4.42,5.59,27.24,859
17,3330-2749,3330,87.48,2.92,3.53,22.31,1645
17,3330-2750,3330,84.18,3.09,5.3,24.92,1264
17,3330-2751,3330,88.07,1.93,2.98,23.68,570
17,3330-2753,3330,89.13,5.07,1.45,17.39,138
17,3330-2761,3330,87.12,1.89,4.92,33.52,528
17,3330-2763,3330,82.03,4.55,6.93,30.95,462
17,3335-2675,3335,91.22,1.22,0.73,29.76,410
17,3335-2677,3335,97.32,0.33,0.67,31.77,299
17,3335-2687,3335,94.2,1.38,0.83,28.18,362
17,3335-2692,3335,94.75,0.0,1.09,22.76,457
17,3405-2801,3405,98.21,0.36,0.36,41.07,280
17,3405-2803,3405,96.36,0.26,0.78,40.52,385
17,3415-2773,3415,96.59,0.0,0.98,39.27,410
17,3415-2777,3415,93.69,0.0,3.64,50.0,412
17,3435-2815,3435,95.89,0.17,2.4,41.61,584
17,3435-2817,3435,95.93,0.0,1.58,28.73,442
17,3435-2819,3435,92.99,0.27,2.16,36.93,371
17,3445-2825,3445,91.11,1.07,3.42,44.43,1024
17,3445-2829,3445,91.95,0.96,3.45,52.68,522
17,3445-2832,3445,90.38,0.96,4.17,79.49,312
17,3445-2847,3445,85.32,2.06,3.44,69.72,436
17,3445-2849,3445,89.37,1.18,3.54,42.91,254
17,3445-2853,3445,85.37,1.22,5.49,64.02,164
17,3445-2861,3445,90.91,0.83,3.72,32.64,242
17,3445-2865,3445,87.64,2.87,4.02,76.15,348
17,3455-2869,3455,97.38,0.26,0.0,36.48,381
17,3455-2870,3455,95.59,0.0,0.7,49.65,431
17,3455-2887,3455,94.54,0.0,2.01,52.3,348
17,3460-2894,3460,77.72,6.54,5.08,42.86,413
17,3460-2895,3460,74.47,7.36,5.07,55.81,611
17,3460-2896,3460,75.0,6.44,6.06,59.47,264
17,3470-2897,3470,90.39,1.78,3.91,16.9,562
17,3470-2904,3470,89.47,1.48,2.67,19.29,674
17,3470-2905,3470,87.36,2.6,5.2,43.87,269
17,3470-2907,3470,88.78,1.7,4.42,29.93,294
17,3480-2909,3480,91.92,0.95,3.33,35.82,631
17,3480-2914,3480,91.25,0.53,2.92,34.22,377
17,3480-2919,3480,91.89,0.81,2.03,25.56,493
17,3490-2921,3490,88.1,4.2,2.57,21.59,857
17,3490-2922,3490,84.68,5.0,2.42,30.81,620
17,3490-2923,3490,85.94,4.69,2.97,37.5,640
17,3490-2935,3490,83.65,6.26,3.48,37.22,575
17,3500-2943,3500,50.64,22.39,6.61,77.25,545
17,3500-2945,3500,64.62,16.08,8.48,91.81,342
17,3500-2947,3500,67.12,8.7,7.07,64.67,368
17,3500-2951,3500,66.33,15.0,7.67,90.0,300
17,3500-2955,3500,64.36,13.86,7.72,60.2,505
17,3500-2961,3500,56.54,24.25,5.31,90.33,734
17,3500-2963,3500,68.54,17.37,5.63,74.41,426
17,3500-2969,3500,72.87,9.5,5.23,65.5,516
17,3500-2993,3500,70.35,15.77,5.36,92.11,317
17,3500-3005,3500,69.57,7.25,9.57,46.09,345
17,3500-3013,3500,63.64,17.25,6.6,54.79,1774
17,3625-3021,3625,91.28,0.0,5.9,51.54,390
17,3625-3025,3625,93.41,0.16,3.61,44.9,637
17,3625-3029,3625,93.26,0.29,3.23,25.22,341
17,3625-3035,3625,89.34,0.51,2.03,45.18,197
17,3625-3037,3625,92.16,0.0,4.9,46.08,306
17,3625-3061,3625,90.85,0.35,3.7,43.49,568
17,3625-3065,3625,93.97,0.76,2.6,35.3,1575
17,3625-3075,3625,94.92,0.0,1.36,31.86,295
17,3625-3077,3625,91.11,0.72,3.61,55.77,416
17,3625-3078,3625,95.79,0.0,2.11,30.53,95
17,3625-3081,3625,92.36,0.0,3.82,73.93,445
17,3640-3093,3640,99.03,0.0,0.0,72.82,103
17,3640-3095,3640,97.06,0.0,0.98,84.31,102
17,3675-3105,3675,96.03,0.0,0.0,30.16,126
17,3675-3133,3675,75.7,0.8,18.16,41.12,1498
17,3675-3135,3675,43.34,0.75,50.09,51.59,533
17,3675-3138,3675,70.46,0.62,23.38,55.69,975
17,3675-3141,3675,89.58,0.6,6.85,34.82,336
17,3675-3153,3675,49.78,0.3,42.05,72.51,673
17,3675-3157,3675,76.55,0.71,16.16,58.44,563
17,3695-3107,3695,96.18,0.59,2.94,35.59,340
17,3695-3108,3695,0.0,100.0,0.0,0.0,1
17,3695-3126,3695,95.84,0.17,1.39,28.6,577
17,3695-3129,3695,95.18,0.15,2.71,42.47,664
17,3710-3121,3710,91.39,0.0,3.35,52.15,209
17,3710-3122,3710,91.52,0.71,3.89,59.01,283
17,3785-3181,3785,88.09,0.65,9.33,32.96,1083
17,3785-3183,3785,86.69,0.37,10.99,39.68,819
17,3785-3184,3785,84.4,0.15,13.61,38.07,654
17,3785-3197,3785,91.42,0.3,5.62,42.01,338
17,3785-3198,3785,88.28,0.19,10.59,34.03,529
17,3815-3201,3815,91.53,0.38,6.4,38.04,531
17,3815-3205,3815,82.32,0.0,14.49,53.04,345
17,3815-3213,3815,86.83,0.0,10.73,44.88,410
17,3815-3221,3815,86.51,0.51,10.69,45.29,393
17,3945-3239,3945,92.92,0.19,4.19,48.65,1073
17,3945-3241,3945,95.58,0.4,2.81,40.56,249
17,3945-3247,3945,96.51,0.0,1.16,50.58,172
17,3945-3257,3945,96.05,0.0,2.63,68.42,76
17,3945-3265,3945,89.34,0.0,7.17,50.97,516
17,3945-3273,3945,91.43,0.0,6.35,54.92,315
17,3945-3277,3945,76.92,0.0,13.57,73.3,221
17,3945-3285,3945,96.73,0.41,0.0,66.12,245
17,3945-3287,3945,90.3,0.0,4.01,55.85,299
17,3945-3289,3945,95.71,0.0,0.48,65.71,210
17,3995-3301,3995,97.52,0.0,0.0,52.07,121
17,3995-3309,3995,89.54,1.97,4.14,43.27,966
17,3995-3313,3995,89.69,1.05,4.33,50.37,669
17,3995-3321,3995,90.67,2.22,1.78,60.0,225
17,3995-3327,3995,94.94,1.27,0.0,3.8,79
17,3995-3329,3995,90.2,1.44,2.59,43.8,347
17,3995-3333,3995,83.75,1.25,7.5,62.5,480
17,4000-3337,4000,95.26,0.28,2.79,45.96,359
17,4000-3341,4000,89.86,1.4,6.08,61.0,641
17,4000-3343,4000,91.94,0.6,3.58,56.72,335
17,4015-3345,4015,93.54,0.53,3.6,48.57,1332
17,4015-3349,4015,83.68,0.47,13.29,79.72,429
17,4015-3357,4015,94.14,0.0,4.32,64.51,324
17,4015-3361,4015,94.59,0.64,2.55,58.6,314
17,4015-3385,4015,93.75,0.69,4.86,49.31,288
17,4015-3389,4015,91.99,0.28,4.14,65.47,362
17,4015-3393,4015,91.65,0.0,5.72,58.27,647
17,4015-3397,4015,87.07,0.57,8.1,65.91,704
17,4145-3401,4145,62.82,3.27,5.16,49.05,581
17,4145-3421,4145,83.33,2.54,4.87,40.69,1848
17,4145-3422,4145,73.65,4.33,6.21,44.15,854
17,4145-3423,4145,86.73,1.02,4.08,20.41,98
17,4145-3425,4145,92.15,0.22,4.48,44.17,446
17,4145-3427,4145,79.56,3.46,5.16,46.44,1531
17,4145-3429,4145,89.29,0.45,4.46,50.22,448
17,4145-3430,4145,82.09,2.88,5.75,52.16,765
17,4205-3434,4205,84.53,3.07,5.12,20.72,782
17,4205-3435,4205,85.83,0.93,3.37,10.57,861
17,4205-3437,4205,88.28,1.84,3.84,16.68,2500
17,4205-3439,4205,88.0,1.68,4.39,20.13,775
17,4205-3440,4205,84.19,1.32,5.86,38.8,683
17,4205-3441,4205,85.56,2.35,4.81,16.55,852
17,4205-3443,4205,88.24,0.87,4.15,22.18,1037
17,4205-3444,4205,88.99,1.88,2.46,16.96,690
17,4215-3447,4215,91.45,0.0,4.46,53.53,269
17,4215-3449,4215,90.24,0.0,3.9,67.32,205
17,4215-3452,4215,83.98,0.0,10.76,68.42,437
17,4225-3413,4225,87.41,2.72,4.44,46.91,405
17,4225-3433,4225,92.31,0.0,3.85,33.33,156
17,4225-3445,4225,89.04,1.83,4.7,34.7,1533
17,4225-3457,4225,87.93,1.28,4.88,41.98,779
17,4225-3458,4225,86.85,2.68,4.6,41.51,783
17,4225-3461,4225,83.4,2.31,7.14,51.68,476
17,4225-3465,4225,84.0,0.33,9.33,58.33,300
17,4225-3467,4225,86.19,2.45,3.85,37.41,572
17,4245-3473,4245,81.86,2.64,7.75,35.2,1213
17,4245-3475,4245,79.13,3.24,9.93,45.65,896
17,4245-3477,4245,74.93,5.01,10.82,73.35,379
17,4245-3479,4245,84.83,2.99,4.91,27.99,468
17,4245-3481,4245,76.18,2.59,10.38,66.51,424
17,4245-3483,4245,75.86,4.6,9.77,42.72,522
17,4255-3409,4255,95.44,0.76,1.52,31.9,395
17,4255-3411,4255,95.49,0.27,2.39,30.5,377
17,4255-3418,4255,96.24,0.94,2.12,32.0,425
17,4255-3419,4255,95.56,0.32,1.58,25.04,631
17,4315-3521,4315,93.71,0.66,4.3,50.99,302
17,4315-3537,4315,96.13,1.01,2.18,54.45,595
17,4315-3545,4315,96.49,0.0,2.58,56.67,427
17,4325-3489,4325,97.28,0.29,1.0,32.66,698
17,4325-3490,4325,96.87,0.18,1.84,26.7,543
17,4335-3509,4335,90.02,1.43,1.02,48.68,491
17,4335-3553,4335,88.27,1.68,3.77,47.49,716
17,4335-3557,4335,88.59,2.09,4.02,61.25,622
17,4335-3573,4335,92.93,1.09,3.26,78.8,184
17,4335-3577,4335,90.61,1.62,3.88,81.55,309
17,4335-3581,4335,88.49,1.64,3.29,69.59,365
17,4345-3625,4345,90.55,1.03,5.54,48.05,487
17,4345-3630,4345,89.94,0.39,6.51,42.6,507
17,4345-3635,4345,76.26,0.18,20.5,44.96,556
17,4345-3637,4345,85.27,0.18,11.45,49.64,550
17,4345-3639,4345,85.5,0.21,11.22,33.12,945
17,4415-3589,4415,78.98,0.85,18.47,60.23,352
17,4415-3607,4415,63.87,1.64,29.01,58.03,548
17,4415-3608,4415,79.04,3.61,11.81,31.33,415
17,4415-3610,4415,59.17,1.98,31.9,60.0,605
17,4415-3613,4415,59.71,0.74,36.36,62.65,407
17,4415-3647,4415,75.69,2.25,19.26,39.98,2176
17,4415-3653,4415,79.67,2.38,13.55,38.83,546
17,4415-3661,4415,75.0,1.81,20.97,50.81,496
17,4415-3665,4415,76.07,2.14,15.81,55.77,468
17,4415-3673,4415,76.71,1.48,17.38,46.4,541
17,4415-3677,4415,76.17,2.77,15.74,38.09,470
17,4445-2139,4445,74.93,0.28,21.97,52.11,355
17,4445-3602,4445,82.02,0.34,11.6,49.08,595
17,4445-3603,4445,84.89,0.0,9.11,59.11,450
17,4445-3619,4445,84.55,0.23,10.23,57.05,440
17,4455-3642,4455,91.92,0.9,4.79,57.78,334
17,4455-3644,4455,92.88,0.85,3.99,43.59,351
17,4455-9173,4455,95.77,1.41,1.06,41.55,284
17,4455-9191,4455,91.56,1.65,4.94,33.33,486
17,4515-3686,4515,92.02,0.44,3.77,53.44,451
17,4515-3688,4515,91.32,0.74,4.47,41.94,403
17,4515-3690,4515,89.64,0.72,3.61,31.33,415
17,4525-3697,4525,92.96,1.13,3.52,29.56,795
17,4525-3698,4525,96.89,0.0,1.55,42.24,322
17,4525-3702,4525,96.22,0.5,1.51,32.24,397
17,4525-3704,4525,96.57,0.98,0.74,25.74,408
17,4525-3714,4525,94.96,0.59,2.67,32.64,337
17,4535-3730,4535,75.43,1.56,19.2,45.5,578
17,4535-3731,4535,77.36,0.63,18.24,46.75,477
17,4535-3741,4535,90.65,0.0,6.07,55.61,214
17,4535-3743,4535,73.64,0.87,21.13,52.07,459
17,4535-3745,4535,70.82,0.78,22.96,57.98,257
17,4580-3781,4580,81.2,0.2,13.6,33.2,500
17,4580-3782,4580,76.01,3.43,16.53,8.47,496
17,4580-3784,4580,81.52,2.67,10.48,20.19,525
17,4580-3785,4580,83.09,1.32,11.32,18.09,680
17,4590-3791,4590,42.6,8.43,43.28,76.99,439
17,4590-3797,4590,38.69,7.36,49.05,88.01,367
17,4590-3801,4590,46.93,9.33,37.07,81.07,375
17,4590-3805,4590,40.22,6.89,46.28,76.86,363
17,4600-3809,4600,11.38,66.32,16.84,55.53,2215
17,4600-3811,4600,11.05,63.9,19.05,62.1,1050
17,4600-3813,4600,12.98,62.05,19.52,65.98,917
17,4600-3821,4600,10.24,67.1,16.56,75.16,459
17,4600-3822,4600,14.29,53.25,23.19,60.11,539
17,4600-3826,4600,8.65,65.95,18.11,73.24,370
17,4600-3827,4600,32.92,32.6,26.65,48.9,319
17,4600-3829,4600,19.6,52.57,20.84,59.72,643
17,4615-3831,4615,68.89,8.41,15.72,21.94,916
17,4615-3833,4615,73.49,6.62,12.9,17.99,3263
17,4615-3837,4615,80.48,2.09,13.86,8.49,671
17,4615-3838,4615,76.58,5.26,14.56,17.81,1140
17,4615-3839,4615,74.51,2.64,17.8,17.58,455
17,4615-3840,4615,71.82,3.9,16.47,19.02,589
17,4615-3841,4615,70.69,4.75,17.34,18.78,969
17,4615-3843,4615,66.03,4.83,21.38,25.33,683
17,4615-4349,4615,66.54,5.51,21.32,29.04,544
17,4615-4351,4615,68.54,4.93,21.36,25.82,426
17,4645-3753,4645,85.04,1.84,10.66,27.46,488
17,4645-3845,4645,84.96,1.06,11.08,30.08,379
17,4645-3848,4645,87.47,0.0,9.55,29.72,471
17,4645-3851,4645,86.71,0.39,10.26,27.24,760
17,4645-3865,4645,86.66,1.08,9.76,20.35,1199
17,4650-3869,4650,34.14,38.5,23.16,83.46,665
17,4650-3885,4650,51.98,10.19,29.94,88.98,481
17,4650-3889,4650,27.21,46.89,18.36,91.8,305
17,4650-3893,4650,37.91,30.57,24.41,87.68,422
17,4660-3761,4660,77.98,1.94,12.51,18.82,1031
17,4660-3769,4660,84.91,0.43,10.13,38.58,464
17,4660-3773,4660,80.88,2.59,12.64,9.56,617
17,4660-3854,4660,74.04,3.25,16.02,16.63,493
17,4660-3901,4660,80.06,2.63,12.02,19.37,2778
17,4660-3903,4660,81.59,0.95,11.01,16.51,527
17,4660-3905,4660,77.86,2.29,12.6,24.24,524
17,4660-3907,4660,76.76,4.0,15.05,14.29,525
17,4660-3913,4660,78.56,2.66,13.47,27.89,527
17,4660-3915,4660,80.29,3.32,13.07,20.6,903
17,4670-3924,4670,1.54,48.14,49.11,84.39,1236
17,4670-3937,4670,1.9,75.48,20.48,91.9,420
17,4670-3941,4670,1.08,24.73,72.92,77.26,554
17,4670-3945,4670,1.01,77.39,19.85,89.45,398
17,4670-3953,4670,2.18,24.26,71.07,83.2,643
17,4670-3961,4670,0.44,58.92,38.3,81.43,684
17,4670-3963,4670,1.54,49.91,47.01,91.45,585
17,4680-3965,4680,51.49,6.3,36.95,76.36,571
17,4680-3973,4680,40.79,9.65,48.25,79.39,228
17,4680-3975,4680,47.77,8.01,40.06,78.04,337
17,4680-3985,4680,49.67,5.88,39.22,78.43,153
17,4690-4053,4690,0.2,96.55,1.62,63.89,493
17,4690-4057,4690,0.37,97.44,1.83,41.32,547
17,4690-4061,4690,2.5,94.5,1.25,82.75,400
17,4690-4081,4690,1.4,89.51,2.1,81.12,143
17,4690-4086,4690,1.14,93.62,2.05,84.97,439
17,4690-4104,4690,1.45,92.15,1.74,85.47,344
17,4690-4105,4690,1.57,90.79,3.82,81.8,445
17,4690-4113,4690,1.6,92.51,2.67,82.89,187
17,4690-4121,4690,2.76,86.72,4.01,75.44,399
17,4690-4155,4690,1.17,93.46,2.35,80.87,596
17,4690-4163,4690,0.98,91.87,2.81,85.69,713
17,4690-4168,4690,0.46,93.17,2.05,76.99,439
17,4690-4169,4690,0.44,92.33,2.51,87.76,678
17,4700-4171,4700,63.47,5.01,24.43,35.49,479
17,4700-4173,4700,48.88,21.38,25.25,48.88,800
17,4700-4177,4700,47.9,25.19,22.22,52.35,405
17,4700-4185,4700,28.88,42.96,23.87,70.41,419
17,4700-4189,4700,53.77,14.81,27.27,52.99,385
17,4710-4411,4710,15.89,9.94,70.97,83.89,1378
17,4710-4413,4710,19.16,37.71,39.31,78.19,1623
17,4710-4415,4710,4.46,47.59,45.78,85.54,830
17,4710-4417,4710,19.29,37.46,39.54,73.96,1348
17,4710-4422,4710,21.69,35.85,37.85,63.38,650
17,4710-4425,4710,3.01,53.56,40.68,91.23,730
17,4710-4433,4710,19.55,33.06,42.65,79.86,844
17,4710-4447,4710,9.49,25.18,58.39,81.02,274
17,4710-4449,4710,16.2,27.74,50.51,70.8,685
17,4710-4451,4710,30.13,6.62,61.26,59.93,302
17,4710-4453,4710,21.14,26.15,46.48,63.01,738
17,4710-4455,4710,7.03,12.69,74.79,75.3,583
17,4710-4457,4710,24.32,30.4,38.16,55.97,477
17,4710-4459,4710,11.11,54.29,27.62,55.24,315
17,4710-4461,4710,3.57,52.78,37.7,89.09,504
17,4710-4463,4710,13.0,9.91,71.05,70.59,646
17,4710-4465,4710,3.63,71.67,19.85,80.63,413
17,4710-4469,4710,19.77,24.48,50.09,62.9,531
17,4710-4479,4710,4.07,43.44,48.19,73.08,442
17,4710-4484,4710,18.02,47.75,29.91,81.44,555
17,4720-4281,4720,62.22,6.36,26.23,32.23,1117
17,4720-4283,4720,60.08,5.45,29.7,33.92,734
17,4720-4285,4720,57.7,4.23,35.95,47.73,331
17,4720-4290,4720,60.34,6.44,29.83,36.27,295
17,4720-4301,4720,63.12,2.72,30.45,32.43,404
17,4720-4303,4720,53.22,11.86,27.46,38.98,295
17,4730-4305,4730,65.93,7.67,23.0,40.32,1265
17,4730-4309,4730,62.1,6.96,26.66,48.72,934
17,4730-4311,4730,73.7,6.42,14.98,47.09,327
17,4730-4317,4730,62.87,8.88,23.23,42.37,439
17,4730-4325,4730,63.9,7.67,23.0,54.95,313
17,4730-4327,4730,70.25,5.51,20.66,37.33,726
17,4740-4332,4740,60.69,7.98,22.16,16.69,1516
17,4740-4333,4740,56.44,7.22,23.22,17.44,900
17,4740-4337,4740,52.6,8.74,25.46,22.86,538
17,4740-4341,4740,66.03,4.51,21.85,20.43,421
17,4740-4343,4740,55.82,7.5,19.94,13.24,627
17,4760-4353,4760,31.57,1.61,63.59,54.15,434
17,4760-4356,4760,25.19,3.38,65.04,64.29,266
17,4760-4361,4760,21.1,4.67,72.41,63.69,493
17,4805-4679,4805,85.21,0.0,8.36,39.23,311
17,4805-4689,4805,88.42,0.5,8.16,31.42,993
17,4805-4693,4805,75.31,1.05,20.29,49.58,478
17,4805-7345,4805,85.85,0.42,9.52,36.41,714
17,4805-7349,4805,89.84,0.0,4.78,26.69,502
17,4860-4699,4860,89.98,2.23,3.56,34.3,449
17,4860-4701,4860,85.84,3.88,5.94,32.65,438
17,4915-4692,4915,94.92,0.0,3.39,30.51,118
17,4915-4696,4915,93.1,0.0,4.6,42.15,261
17,4925-4373,4925,49.68,33.86,7.91,62.97,316
17,4925-4713,4925,64.03,19.9,8.67,70.92,392
17,4925-4788,4925,40.98,40.16,10.66,80.05,366
17,4925-4789,4925,43.11,34.44,10.97,69.64,392
17,4925-4795,4925,48.61,34.37,7.09,64.55,1763
17,4925-4805,4925,34.3,43.04,11.33,69.9,309
17,4925-4811,4925,22.75,52.1,8.98,74.45,501
17,4925-4821,4925,49.04,31.34,8.61,75.84,418
17,4925-4825,4925,45.21,28.77,12.88,76.71,365
17,4925-4829,4925,56.25,25.0,12.5,52.08,48
17,4925-4833,4925,35.69,37.94,15.76,82.32,311
17,4925-6829,4925,40.24,35.71,11.67,80.71,420
17,4940-4734,4940,88.71,0.62,7.39,34.09,487
17,4940-4737,4940,92.27,0.0,4.51,25.11,466
17,4945-4707,4945,77.78,0.54,14.09,50.41,369
17,4945-4717,4945,75.54,3.09,16.4,59.27,744
17,4945-4721,4945,76.42,3.3,8.02,74.06,212
17,4945-4727,4945,83.53,4.41,6.5,45.48,431
17,4945-4741,4945,76.73,3.65,14.45,46.35,2166
17,4945-4745,4945,76.43,3.9,14.71,53.45,666
17,4945-4749,4945,62.0,2.92,28.6,73.9,479
17,4945-4753,4945,86.05,2.33,5.72,22.54,559
17,4945-4757,4945,61.4,6.32,24.56,76.14,285
17,4945-4767,4945,74.7,4.38,12.65,58.64,411
17,4945-4773,4945,71.19,1.13,20.06,72.88,354
17,5075-4857,5075,95.15,0.0,3.03,48.48,165
17,5075-4865,5075,94.0,0.67,4.67,58.0,150
17,5075-4869,5075,93.94,0.87,0.87,47.19,231
17,5075-4873,5075,98.88,0.0,0.0,59.55,89
17,5075-4878,5075,96.96,0.0,1.1,43.65,362
17,5075-4885,5075,91.94,0.0,3.32,53.08,211
17,5075-4889,5075,96.99,0.0,2.26,43.23,266
17,5075-4891,5075,95.48,0.45,1.36,38.91,221
17,5075-4905,5075,92.28,0.37,4.23,54.96,544
17,5075-4909,5075,92.1,0.61,2.43,64.74,329
17,5075-4911,5075,92.85,0.32,2.94,36.85,1566
17,5075-4917,5075,89.27,0.77,6.13,64.75,261
17,5075-4921,5075,90.08,0.0,4.37,75.79,252
17,5075-4932,5075,88.26,0.0,4.98,63.7,281
17,5085-4861,5085,92.44,0.0,3.36,60.78,357
17,5085-4863,5085,93.86,0.25,2.95,58.23,407
17,5085-4924,5085,93.3,0.28,2.51,52.23,358
17,5085-4925,5085,95.93,0.41,1.22,38.9,491
17,5245-5005,5245,89.97,1.24,3.98,40.93,728
17,5245-5009,5245,91.0,0.67,3.56,44.78,900
17,5245-5011,5245,95.11,1.28,0.64,24.89,470
17,5245-5012,5245,93.0,1.17,1.75,25.36,343
17,5245-5025,5245,95.08,0.7,1.27,26.44,711
17,5255-4935,5255,94.44,1.03,1.68,32.43,774
17,5255-5053,5255,91.27,1.55,2.04,24.84,1421
17,5255-5057,5255,91.53,3.09,2.02,28.23,744
17,5255-5061,5255,92.28,1.05,2.22,28.42,855
17,5255-5064,5255,88.5,2.62,4.08,31.0,687
17,5265-5041,5265,90.07,0.13,7.52,47.65,745
17,5265-5065,5265,86.93,0.44,9.37,55.56,459
17,5265-5069,5265,84.87,0.28,10.64,52.38,357
17,5275-4945,5275,57.37,25.09,10.45,74.03,1933
17,5275-4953,5275,41.7,33.57,6.71,86.22,283
17,5275-4977,5275,60.97,19.06,7.72,89.26,661
17,5275-5023,5275,66.46,12.62,13.54,0.0,325
17,5275-5033,5275,61.34,17.62,10.44,89.4,613
17,5275-5076,5275,56.74,22.74,11.9,82.18,1403
17,5275-5102,5275,66.61,13.32,9.47,79.29,623
17,5275-5142,5275,24.96,26.25,40.1,96.3,621
17,5275-5146,5275,60.54,19.49,8.15,85.62,626
17,5280-5149,5280,89.68,0.76,6.37,62.22,659
17,5280-5151,5280,87.88,0.22,7.14,65.58,462
17,5280-5157,5280,86.57,0.19,8.02,64.18,536
17,5300-5177,5300,72.21,11.43,10.98,60.89,1767
