year,mergecode,totaltest,mathpass,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,districtcode,white,black,hispanic,lowincome,totalenroll,year_21,state
18,5740-6166indiana,426,55.63,180063000120,0.0,0.0,1.0,0.0,0,5740indiana,82.78,3.37,4.02,23.73,1690,0,indiana
19,5740-6166indiana,425,54.82,180063000120,0.0,0.0,1.0,0.0,0,5740indiana,80.85,3.55,5.26,25.24,1692,0,indiana
21,5740-6166indiana,361,55.4,180063000120,0.0,0.59,0.41,0.59,0,5740indiana,79.92,3.81,5.36,25.03,1678,1,indiana
17,5740-6168indiana,408,41.18,180063000119,0.0,0.0,1.0,0.0,0,5740indiana,77.36,5.21,5.57,31.11,1652,0,indiana
18,5740-6168indiana,393,41.22,180063000119,0.0,0.0,1.0,0.0,0,5740indiana,76.16,6.26,6.01,30.1,1598,0,indiana
19,5740-6168indiana,376,44.68,180063000119,0.0,0.0,1.0,0.0,0,5740indiana,76.1,5.85,5.85,32.01,1640,0,indiana
21,5740-6168indiana,345,46.96,180063000119,0.04,0.96,0.0,0.98,0,5740indiana,74.2,7.13,6.37,29.78,1585,1,indiana
17,5740-6202indiana,36,55.56,180063002467,0.0,0.0,1.0,0.0,0,5740indiana,80.73,3.67,8.26,36.7,109,0,indiana
18,5740-6202indiana,22,59.09,180063002467,0.0,0.0,1.0,0.0,0,5740indiana,80.83,4.17,7.5,36.67,120,0,indiana
19,5740-6202indiana,26,50.0,180063002467,0.0,0.0,1.0,0.0,0,5740indiana,79.63,1.85,2.78,37.04,108,0,indiana
21,5740-6202indiana,33,60.61,180063002467,0.06,0.44,0.5,0.47,0,5740indiana,80.95,1.9,3.81,27.62,105,1,indiana
17,5740-6220indiana,13,0.0,180063002498,0.0,0.0,1.0,0.0,0,5740indiana,74.58,13.56,3.39,61.02,59,0,indiana
18,5740-6220indiana,13,0.0,180063002498,0.0,0.0,1.0,0.0,0,5740indiana,77.55,4.08,4.08,73.47,49,0,indiana
19,5740-6220indiana,14,0.0,180063002498,0.0,0.0,1.0,0.0,0,5740indiana,74.07,5.56,3.7,68.52,54,0,indiana
21,5740-6220indiana,22,9.09,180063002498,0.04,0.4,0.56,0.42,0,5740indiana,78.67,9.33,5.33,69.33,75,1,indiana
17,5835-6271indiana,161,26.71,180790001357,0.0,0.0,1.0,0.0,0,5835indiana,94.35,0.65,3.06,31.61,620,0,indiana
18,5835-6271indiana,135,39.26,180790001357,0.0,0.0,1.0,0.0,0,5835indiana,94.12,0.35,2.77,34.6,578,0,indiana
19,5835-6271indiana,121,20.66,180790001357,0.0,0.0,1.0,0.0,0,5835indiana,93.86,0.18,2.63,32.81,570,0,indiana
21,5835-6271indiana,145,29.66,180790001357,0.0,0.0,1.0,0.0,0,5835indiana,91.36,0.0,3.65,32.44,521,1,indiana
17,5845-6257indiana,127,28.35,181045001716,0.0,0.0,1.0,0.0,0,5845indiana,96.18,0.36,1.45,30.55,550,0,indiana
18,5845-6257indiana,133,42.86,181045001716,0.0,0.0,1.0,0.0,0,5845indiana,95.08,0.19,2.46,34.85,528,0,indiana
19,5845-6257indiana,122,30.33,181045001716,0.0,0.0,1.0,0.0,0,5845indiana,93.89,0.39,2.37,32.94,507,0,indiana
21,5845-6257indiana,98,32.65,181045001716,0.19,0.03,0.78,0.12,0,5845indiana,94.47,0.2,3.07,32.99,488,1,indiana
17,5855-6277indiana,164,29.88,180246000287,0.0,0.0,1.0,0.0,0,5855indiana,79.06,1.42,15.24,51.57,702,0,indiana
18,5855-6277indiana,155,37.42,180246000287,0.0,0.0,1.0,0.0,0,5855indiana,76.12,1.73,17.12,55.54,695,0,indiana
19,5855-6277indiana,157,31.85,180246000287,0.0,0.0,1.0,0.0,0,5855indiana,75.9,1.43,17.93,56.38,697,0,indiana
21,5855-6277indiana,166,28.92,180246000287,0.17,0.0,0.83,0.08,0,5855indiana,73.67,2.22,17.9,55.18,676,1,indiana
17,5900-6321indiana,134,20.15,180414000716,0.0,0.0,1.0,0.0,0,5900indiana,95.26,0.57,1.33,27.89,527,0,indiana
18,5900-6321indiana,144,23.61,180414000716,0.0,0.0,1.0,0.0,0,5900indiana,94.71,0.76,2.46,32.89,529,0,indiana
19,5900-6321indiana,118,30.51,180414000716,0.0,0.0,1.0,0.0,0,5900indiana,95.16,0.93,2.42,32.4,537,0,indiana
21,5900-6321indiana,127,29.92,180414000716,0.0,0.0,1.0,0.0,0,5900indiana,93.45,1.73,3.47,31.41,519,1,indiana
17,5910-6325indiana,35,22.86,180333000454,0.0,0.0,1.0,0.0,0,5910indiana,97.73,0.0,0.91,40.91,220,0,indiana
18,5910-6325indiana,32,6.25,180333000454,0.0,0.0,1.0,0.0,0,5910indiana,98.1,0.0,1.42,37.44,211,0,indiana
19,5910-6325indiana,38,5.26,180333000454,0.0,0.0,1.0,0.0,0,5910indiana,97.71,0.46,1.38,38.99,218,0,indiana
21,5910-6325indiana,24,4.17,180333000454,0.0,0.0,1.0,0.0,0,5910indiana,95.58,1.1,2.21,41.44,181,1,indiana
17,5925-6329indiana,329,32.22,180651001135,0.0,0.0,1.0,0.0,0,5925indiana,95.18,0.59,1.25,41.91,1515,0,indiana
18,5925-6329indiana,337,39.76,180651001135,0.0,0.0,1.0,0.0,0,5925indiana,94.02,0.6,1.95,46.14,1489,0,indiana
19,5925-6329indiana,318,39.31,180651001135,0.0,0.0,1.0,0.0,0,5925indiana,94.52,0.55,1.73,41.68,1442,0,indiana
21,5925-6329indiana,328,38.41,180651001135,0.13,0.08,0.79,0.14,0,5925indiana,94.04,0.62,1.7,39.55,1292,1,indiana
17,5930-6369indiana,322,30.43,180714001207,0.0,0.0,1.0,0.0,0,5930indiana,92.58,0.43,2.5,31.53,1402,0,indiana
18,5930-6369indiana,362,27.62,180714001207,0.0,0.0,1.0,0.0,0,5930indiana,92.26,0.51,2.53,34.3,1382,0,indiana
19,5930-6369indiana,321,36.76,180714001207,0.0,0.0,1.0,0.0,0,5930indiana,92.49,0.58,2.33,33.67,1372,0,indiana
21,5930-6369indiana,328,42.99,180714001207,0.0,0.0,1.0,0.0,0,5930indiana,92.99,0.6,2.24,30.95,1341,1,indiana
17,5945-6411indiana,119,22.69,180792001363,0.0,0.0,1.0,0.0,0,5945indiana,92.18,0.0,4.75,43.4,652,0,indiana
18,5945-6411indiana,79,16.46,180792001363,0.0,0.0,1.0,0.0,0,5945indiana,90.11,0.0,6.54,47.53,627,0,indiana
19,5945-6411indiana,88,15.91,180792001363,0.0,0.0,1.0,0.0,0,5945indiana,90.03,0.0,6.82,47.38,572,0,indiana
21,5945-6411indiana,89,25.84,180792001363,0.0,0.0,1.0,0.0,0,5945indiana,88.89,0.0,8.74,45.17,549,1,indiana
17,5995-6417indiana,57,15.79,181047001722,0.0,0.0,1.0,0.0,0,5995indiana,85.91,1.36,11.36,49.55,220,0,indiana
18,5995-6417indiana,55,27.27,181047001722,0.0,0.0,1.0,0.0,0,5995indiana,85.83,2.5,10.42,51.67,240,0,indiana
19,5995-6417indiana,57,33.33,181047001722,0.0,0.0,1.0,0.0,0,5995indiana,87.11,2.22,8.89,50.67,225,0,indiana
21,5995-6417indiana,52,26.92,181047001722,0.0,0.0,1.0,0.0,0,5995indiana,84.45,1.68,13.03,52.94,238,1,indiana
17,6055-6453indiana,98,28.57,180171000230,0.0,0.0,1.0,0.0,0,6055indiana,95.22,0.3,1.79,37.31,670,0,indiana
18,6055-6453indiana,100,11.0,180171000230,0.0,0.0,1.0,0.0,0,6055indiana,94.73,0.43,2.71,40.03,702,0,indiana
19,6055-6453indiana,90,16.67,180171000230,0.0,0.0,1.0,0.0,0,6055indiana,94.82,0.41,2.86,35.74,733,0,indiana
21,6055-6453indiana,94,19.15,180171000230,0.03,0.0,0.97,0.01,0,6055indiana,96.32,0.14,1.77,35.2,733,1,indiana
17,6060-6458indiana,314,48.09,180297000389,0.0,0.0,1.0,0.0,0,6060indiana,90.36,0.71,6.17,34.7,1265,0,indiana
18,6060-6458indiana,284,53.87,180297000389,0.0,0.0,1.0,0.0,0,6060indiana,90.02,0.98,6.14,38.05,1222,0,indiana
19,6060-6458indiana,286,42.66,180297000389,0.0,0.0,1.0,0.0,0,6060indiana,89.76,0.76,6.72,35.85,1191,0,indiana
21,6060-6458indiana,230,36.96,180297000389,0.0,0.0,1.0,0.0,0,6060indiana,89.83,0.36,6.45,41.42,1101,1,indiana
17,6065-6489indiana,177,50.28,181290002058,0.0,0.0,1.0,0.0,0,6065indiana,49.32,0.55,49.32,54.52,730,0,indiana
18,6065-6489indiana,163,37.42,181290002058,0.0,0.0,1.0,0.0,0,6065indiana,48.64,0.29,50.21,54.64,701,0,indiana
19,6065-6489indiana,148,28.38,181290002058,0.0,0.0,1.0,0.0,0,6065indiana,47.73,0.29,51.54,51.83,683,0,indiana
21,6065-6489indiana,21,23.81,181290002058,0.0,0.03,0.97,0.03,0,6065indiana,45.66,0.15,53.17,46.24,679,1,indiana
17,6080-6513indiana,59,33.9,180960001573,0.0,0.0,1.0,0.0,0,6080indiana,95.71,0.86,1.29,26.18,233,0,indiana
18,6080-6513indiana,55,23.64,180960001573,0.0,0.0,1.0,0.0,0,6080indiana,96.02,0.4,1.59,36.65,251,0,indiana
19,6080-6513indiana,72,18.06,180960001573,0.0,0.0,1.0,0.0,0,6080indiana,96.09,0.78,1.56,35.55,256,0,indiana
21,6080-6513indiana,60,30.0,180960001573,0.0,0.0,1.0,0.0,0,6080indiana,96.12,0.0,1.16,35.27,258,1,indiana
17,6145-6573indiana,61,57.38,180849001437,0.0,0.0,1.0,0.0,0,6145indiana,99.42,0.0,0.29,41.33,346,0,indiana
18,6145-6573indiana,51,52.94,180849001437,0.0,0.0,1.0,0.0,0,6145indiana,98.61,0.0,0.28,47.91,359,0,indiana
19,6145-6573indiana,56,60.71,180849001437,0.0,0.0,1.0,0.0,0,6145indiana,98.4,0.0,0.27,54.4,375,0,indiana
21,6145-6573indiana,32,18.75,180849001437,0.0,0.16,0.84,0.16,0,6145indiana,97.23,0.25,0.25,49.87,397,1,indiana
17,6155-6581indiana,118,37.29,180864001438,0.0,0.0,1.0,0.0,0,6155indiana,95.04,0.44,1.75,45.11,685,0,indiana
18,6155-6581indiana,127,40.94,180864001438,0.0,0.0,1.0,0.0,0,6155indiana,95.23,0.29,2.17,51.73,692,0,indiana
19,6155-6581indiana,88,37.5,180864001438,0.0,0.0,1.0,0.0,0,6155indiana,94.2,0.15,2.6,50.84,655,0,indiana
21,6155-6581indiana,102,27.45,180864001438,0.03,0.18,0.79,0.2,0,6155indiana,93.77,0.34,2.86,49.33,594,1,indiana
17,6160-6589indiana,69,43.48,181098001795,0.0,0.0,1.0,0.0,0,6160indiana,84.73,4.73,4.95,43.87,465,0,indiana
18,6160-6589indiana,71,42.25,181098001795,0.0,0.0,1.0,0.0,0,6160indiana,84.83,4.06,4.49,48.72,468,0,indiana
19,6160-6589indiana,58,44.83,181098001795,0.0,0.0,1.0,0.0,0,6160indiana,83.55,3.85,4.91,43.8,468,0,indiana
21,6160-6589indiana,56,33.93,181098001795,0.0,0.13,0.87,0.13,0,6160indiana,86.36,3.68,3.46,46.54,462,1,indiana
17,6195-6613indiana,212,29.72,181095001791,0.0,0.0,1.0,0.0,0,6195indiana,96.06,0.49,0.37,40.84,813,0,indiana
18,6195-6613indiana,189,28.57,181095001791,0.0,0.0,1.0,0.0,0,6195indiana,95.89,0.37,0.25,45.7,803,0,indiana
19,6195-6613indiana,159,25.79,181095001791,0.0,0.0,1.0,0.0,0,6195indiana,94.28,0.53,0.8,44.68,752,0,indiana
21,6195-6613indiana,135,39.26,181095001791,0.0,0.0,1.0,0.0,0,6195indiana,95.33,0.45,1.51,41.27,664,1,indiana
17,6260-6627indiana,76,19.74,181090002287,0.0,0.0,1.0,0.0,0,6260indiana,95.37,0.63,2.74,52.42,475,0,indiana
18,6260-6627indiana,74,31.08,181090002287,0.0,0.0,1.0,0.0,0,6260indiana,94.26,0.22,3.75,58.28,453,0,indiana
19,6260-6627indiana,72,33.33,181090002287,0.0,0.0,1.0,0.0,0,6260indiana,95.56,0.44,3.11,53.78,450,0,indiana
21,6260-6627indiana,80,22.5,181090002287,0.13,0.13,0.74,0.2,0,6260indiana,92.9,0.86,5.59,50.97,465,1,indiana
17,6325-6708indiana,102,47.06,180174000234,0.0,0.0,1.0,0.0,0,6325indiana,95.93,0.18,1.24,35.4,565,0,indiana
18,6325-6708indiana,87,45.98,180174000234,0.0,0.0,1.0,0.0,0,6325indiana,96.04,0.18,1.44,39.28,555,0,indiana
19,6325-6708indiana,83,43.37,180174000234,0.0,0.0,1.0,0.0,0,6325indiana,95.96,0.0,1.76,41.12,569,0,indiana
21,6325-6708indiana,79,48.1,180174000234,0.14,0.14,0.73,0.2,0,6325indiana,95.5,0.35,1.56,33.04,578,1,indiana
17,6340-6733indiana,26,0.0,180117000191,0.0,0.0,1.0,0.0,0,6340indiana,93.44,1.93,1.93,77.61,259,0,indiana
18,6340-6733indiana,20,25.0,180117000191,0.0,0.0,1.0,0.0,0,6340indiana,90.42,0.38,3.83,78.16,261,0,indiana
19,6340-6733indiana,32,6.25,180117000191,0.0,0.0,1.0,0.0,0,6340indiana,90.32,0.0,2.87,75.99,279,0,indiana
21,6340-6733indiana,24,0.0,180117000191,0.03,0.15,0.82,0.17,0,6340indiana,88.26,0.76,3.41,70.83,264,1,indiana
17,6350-6741indiana,121,54.55,181126001819,0.0,0.0,1.0,0.0,0,6350indiana,92.06,0.16,2.34,37.23,642,0,indiana
18,6350-6741indiana,85,48.24,181126001819,0.0,0.0,1.0,0.0,0,6350indiana,92.96,0.15,2.14,43.49,653,0,indiana
19,6350-6741indiana,84,58.33,181126001819,0.0,0.0,1.0,0.0,0,6350indiana,91.77,0.31,2.95,41.46,644,0,indiana
21,6350-6741indiana,117,53.85,181126001819,0.05,0.08,0.86,0.11,0,6350indiana,92.94,0.16,1.57,44.58,637,1,indiana
17,6445-6763indiana,134,29.1,180890001482,0.0,0.0,1.0,0.0,0,6445indiana,94.77,0.51,2.36,34.06,593,0,indiana
18,6445-6763indiana,157,26.11,180890001482,0.0,0.0,1.0,0.0,0,6445indiana,94.77,1.05,1.92,36.59,574,0,indiana
19,6445-6763indiana,131,22.14,180890001482,0.0,0.0,1.0,0.0,0,6445indiana,94.01,1.06,2.11,35.56,568,0,indiana
21,6445-6763indiana,130,31.54,180890001482,0.27,0.16,0.57,0.3,0,6445indiana,95.45,0.57,1.52,40.34,528,1,indiana
17,6460-6813indiana,103,37.86,180075000153,0.0,0.0,1.0,0.0,0,6460indiana,83.24,1.35,12.16,31.35,370,0,indiana
18,6460-6813indiana,92,31.52,180075000153,0.0,0.0,1.0,0.0,0,6460indiana,82.35,1.4,12.89,34.45,357,0,indiana
19,6460-6813indiana,86,40.7,180075000153,0.0,0.0,1.0,0.0,0,6460indiana,83.47,1.07,12.53,32.53,375,0,indiana
21,6460-6813indiana,78,37.18,180075000153,0.03,0.08,0.9,0.09,0,6460indiana,83.75,1.68,11.48,31.93,357,1,indiana
17,6470-6925indiana,491,50.71,180280000333,0.0,0.0,1.0,0.0,0,6470indiana,83.34,2.36,9.15,22.77,2077,0,indiana
18,6470-6925indiana,491,50.31,180280000333,0.0,0.0,1.0,0.0,0,6470indiana,83.93,2.0,9.49,23.86,2054,0,indiana
19,6470-6925indiana,472,46.19,180280000333,0.0,0.0,1.0,0.0,0,6470indiana,82.65,2.03,10.58,23.88,2069,0,indiana
21,6470-6925indiana,488,49.59,180280000333,0.0,0.26,0.74,0.26,0,6470indiana,80.33,1.97,12.96,23.13,2084,1,indiana
17,6510-6825indiana,55,47.27,180900001214,0.0,0.0,1.0,0.0,0,6510indiana,90.28,1.42,5.45,11.85,422,0,indiana
18,6510-6825indiana,59,44.07,180900001214,0.0,0.0,1.0,0.0,0,6510indiana,89.7,1.17,6.09,14.05,427,0,indiana
19,6510-6825indiana,64,59.38,180900001214,0.0,0.0,1.0,0.0,0,6510indiana,91.39,1.44,4.78,13.4,418,0,indiana
21,6510-6825indiana,60,60.0,180900001214,0.0,0.05,0.95,0.05,0,6510indiana,91.27,0.71,5.9,9.67,424,1,indiana
17,6510-6833indiana,79,37.97,180900001497,0.0,0.0,1.0,0.0,0,6510indiana,91.96,0.0,5.57,25.15,485,0,indiana
18,6510-6833indiana,63,47.62,180900001497,0.0,0.0,1.0,0.0,0,6510indiana,91.4,0.0,6.08,22.22,477,0,indiana
19,6510-6833indiana,63,30.16,180900001497,0.0,0.0,1.0,0.0,0,6510indiana,90.99,0.21,6.5,19.5,477,0,indiana
21,6510-6833indiana,57,38.6,180900001497,0.0,0.0,1.0,0.0,0,6510indiana,91.12,0.7,6.07,19.39,428,1,indiana
17,6510-6849indiana,70,67.14,180900002009,0.0,0.0,1.0,0.0,0,6510indiana,84.54,0.21,11.96,20.41,485,0,indiana
18,6510-6849indiana,63,50.79,180900002009,0.0,0.0,1.0,0.0,0,6510indiana,84.41,0.4,11.94,24.09,494,0,indiana
19,6510-6849indiana,69,49.28,180900002009,0.0,0.0,1.0,0.0,0,6510indiana,83.51,0.42,11.63,26.0,473,0,indiana
21,6510-6849indiana,63,50.79,180900002009,0.05,0.03,0.92,0.05,0,6510indiana,82.87,1.28,12.63,27.41,467,1,indiana
17,6520-6838indiana,128,38.28,180918001521,0.0,0.0,1.0,0.0,0,6520indiana,82.9,2.39,12.92,27.83,503,0,indiana
18,6520-6838indiana,134,32.09,180918001521,0.0,0.0,1.0,0.0,0,6520indiana,82.55,3.14,12.35,22.75,510,0,indiana
19,6520-6838indiana,108,40.74,180918001521,0.0,0.0,1.0,0.0,0,6520indiana,83.14,2.46,12.31,23.67,528,0,indiana
21,6520-6838indiana,126,31.75,180918001521,0.0,0.05,0.95,0.05,0,6520indiana,84.03,2.59,10.98,22.36,501,1,indiana
17,6530-6841indiana,161,42.24,181170001873,0.0,0.0,1.0,0.0,0,6530indiana,81.92,1.27,12.84,16.09,553,0,indiana
18,6530-6841indiana,125,42.4,181170001873,0.0,0.0,1.0,0.0,0,6530indiana,80.6,1.87,13.25,18.1,536,0,indiana
19,6530-6841indiana,118,47.46,181170001873,0.0,0.0,1.0,0.0,0,6530indiana,82.28,2.24,12.31,21.27,536,0,indiana
21,6530-6841indiana,110,56.36,181170001873,0.0,0.0,1.0,0.0,0,6530indiana,83.09,2.27,11.55,24.33,485,1,indiana
17,6550-6853indiana,667,33.43,180915001514,0.0,0.0,1.0,0.0,0,6550indiana,61.71,11.42,21.37,49.43,2531,0,indiana
18,6550-6853indiana,613,31.65,180915001514,0.0,0.0,1.0,0.0,0,6550indiana,59.6,12.36,22.2,53.16,2468,0,indiana
19,6550-6853indiana,556,25.0,180915001514,0.0,0.0,1.0,0.0,0,6550indiana,57.55,12.57,23.21,51.33,2443,0,indiana
21,6550-6853indiana,551,24.68,180915001514,0.03,0.41,0.57,0.42,0,6550indiana,53.15,15.73,24.33,55.92,2314,1,indiana
17,6560-6881indiana,528,45.27,181197001891,0.0,0.0,1.0,0.0,0,6560indiana,82.56,3.27,8.17,22.19,2082,0,indiana
18,6560-6881indiana,512,54.69,181197001891,0.0,0.0,1.0,0.0,0,6560indiana,81.87,3.63,8.95,24.56,2068,0,indiana
19,6560-6881indiana,446,51.12,181197001891,0.0,0.0,1.0,0.0,0,6560indiana,80.82,3.85,9.49,23.27,2054,0,indiana
21,6560-6881indiana,472,60.17,181197001891,0.0,0.0,1.0,0.0,0,6560indiana,77.28,4.05,12.02,25.6,2047,1,indiana
17,6590-6949indiana,160,59.38,180729001226,0.0,0.0,1.0,0.0,0,6590indiana,90.76,1.67,2.42,30.0,660,0,indiana
18,6590-6949indiana,151,49.67,180729001226,0.0,0.0,1.0,0.0,0,6590indiana,90.89,1.73,2.51,38.15,637,0,indiana
19,6590-6949indiana,121,54.55,180729001226,0.0,0.0,1.0,0.0,0,6590indiana,91.71,1.16,2.49,36.48,603,0,indiana
21,6590-6949indiana,154,35.71,180729001226,0.0,0.0,1.0,0.0,0,6590indiana,90.72,1.73,3.3,33.49,636,1,indiana
17,6600-6975indiana,112,50.89,180795001366,0.0,0.0,1.0,0.0,0,6600indiana,95.38,0.6,1.81,26.71,498,0,indiana
18,6600-6975indiana,116,48.28,180795001366,0.0,0.0,1.0,0.0,0,6600indiana,95.1,0.89,1.56,28.95,449,0,indiana
19,6600-6975indiana,86,27.91,180795001366,0.0,0.0,1.0,0.0,0,6600indiana,94.68,0.44,1.77,28.16,451,0,indiana
21,6600-6975indiana,127,40.16,180795001366,0.03,0.11,0.87,0.12,0,6600indiana,93.59,0.71,1.66,25.18,421,1,indiana
17,6620-6997indiana,89,40.45,180711001205,0.0,0.0,1.0,0.0,0,6620indiana,92.31,0.27,4.24,37.14,377,0,indiana
18,6620-6997indiana,91,38.46,180711001205,0.0,0.0,1.0,0.0,0,6620indiana,92.56,0.28,4.41,44.08,363,0,indiana
19,6620-6997indiana,68,51.47,180711001205,0.0,0.0,1.0,0.0,0,6620indiana,90.69,0.53,5.32,39.63,376,0,indiana
21,6620-6997indiana,45,26.67,180711001205,0.03,0.03,0.95,0.04,0,6620indiana,90.26,1.15,5.73,41.26,349,1,indiana
17,6630-7025indiana,78,20.51,180936001529,0.0,0.0,1.0,0.0,0,6630indiana,91.96,0.0,5.94,39.86,286,0,indiana
18,6630-7025indiana,58,32.76,180936001529,0.0,0.0,1.0,0.0,0,6630indiana,93.59,0.0,4.27,46.98,281,0,indiana
19,6630-7025indiana,66,19.7,180936001529,0.0,0.0,1.0,0.0,0,6630indiana,90.08,0.0,6.87,47.33,262,0,indiana
21,6630-7025indiana,50,20.0,180936001529,0.0,0.0,1.0,0.0,0,6630indiana,88.94,0.0,6.19,49.56,226,1,indiana
17,6705-7071indiana,99,31.31,181050001726,0.0,0.0,1.0,0.0,0,6705indiana,95.04,0.0,2.48,34.44,363,0,indiana
18,6705-7071indiana,105,31.43,181050001726,0.0,0.0,1.0,0.0,0,6705indiana,94.6,0.0,2.06,37.02,389,0,indiana
19,6705-7071indiana,98,23.47,181050001726,0.0,0.0,1.0,0.0,0,6705indiana,96.49,0.0,1.89,34.32,370,0,indiana
21,6705-7071indiana,73,28.77,181050001726,0.03,0.13,0.84,0.14,0,6705indiana,96.67,0.0,1.67,38.89,360,1,indiana
17,6715-7061indiana,117,45.3,180798001369,0.0,0.0,1.0,0.0,0,6715indiana,96.05,0.66,1.54,36.4,456,0,indiana
18,6715-7061indiana,93,35.48,180798001369,0.0,0.0,1.0,0.0,0,6715indiana,95.82,0.7,1.62,41.53,431,0,indiana
19,6715-7061indiana,95,57.89,180798001369,0.0,0.0,1.0,0.0,0,6715indiana,96.03,0.7,0.93,39.49,428,0,indiana
21,6715-7061indiana,117,52.14,180798001369,0.08,0.11,0.82,0.14,0,6715indiana,96.45,0.24,0.71,41.47,422,1,indiana
17,6750-7077indiana,96,46.88,180222000265,0.0,0.0,1.0,0.0,0,6750indiana,92.43,1.04,1.31,40.73,383,0,indiana
18,6750-7077indiana,91,42.86,180222000265,0.0,0.0,1.0,0.0,0,6750indiana,94.31,0.81,0.81,46.34,369,0,indiana
19,6750-7077indiana,82,45.12,180222000265,0.0,0.0,1.0,0.0,0,6750indiana,93.31,0.28,1.67,47.91,359,0,indiana
21,6750-7077indiana,73,38.36,180222000265,0.03,0.05,0.92,0.07,0,6750indiana,93.55,0.0,2.58,41.61,310,1,indiana
17,6755-7089indiana,146,32.88,180399000690,0.0,0.0,1.0,0.0,0,6755indiana,92.45,1.08,2.88,38.67,556,0,indiana
18,6755-7089indiana,120,24.17,180399000690,0.0,0.0,1.0,0.0,0,6755indiana,91.38,1.08,3.23,38.96,557,0,indiana
19,6755-7089indiana,138,32.61,180399000690,0.0,0.0,1.0,0.0,0,6755indiana,90.55,1.27,4.0,36.36,550,0,indiana
21,6755-7089indiana,109,39.45,180399000690,0.0,0.0,1.0,0.0,0,6755indiana,91.74,0.62,3.31,43.6,484,1,indiana
17,6795-7119indiana,25,8.0,181173001875,0.0,0.0,1.0,0.0,0,6795indiana,92.37,0.0,4.58,58.02,131,0,indiana
18,6795-7119indiana,17,17.65,181173001875,0.0,0.0,1.0,0.0,0,6795indiana,81.26,7.58,5.47,53.47,475,0,indiana
19,6795-7119indiana,14,28.57,181173001875,0.0,0.0,1.0,0.0,0,6795indiana,93.42,0.0,1.97,67.11,152,0,indiana
21,6795-7119indiana,22,13.64,181173001875,0.0,0.0,1.0,0.0,0,6795indiana,89.93,0.0,4.03,57.72,149,1,indiana
17,6805-7121indiana,45,24.44,181074001763,0.0,0.0,1.0,0.0,0,6805indiana,95.31,0.0,2.34,41.8,256,0,indiana
18,6805-7121indiana,43,32.56,181074001763,0.0,0.0,1.0,0.0,0,6805indiana,94.98,0.39,3.47,43.24,259,0,indiana
19,6805-7121indiana,28,21.43,181074001763,0.0,0.0,1.0,0.0,0,6805indiana,92.37,0.0,4.82,45.78,249,0,indiana
21,6805-7121indiana,40,17.5,181074001763,0.03,0.05,0.92,0.06,0,6805indiana,92.83,0.9,3.14,47.09,223,1,indiana
17,6820-7151indiana,98,33.67,180708001202,0.0,0.0,1.0,0.0,0,6820indiana,92.44,0.74,1.66,43.54,542,0,indiana
18,6820-7151indiana,95,46.32,180708001202,0.0,0.0,1.0,0.0,0,6820indiana,92.73,0.38,2.29,45.89,523,0,indiana
19,6820-7151indiana,76,30.26,180708001202,0.0,0.0,1.0,0.0,0,6820indiana,92.56,0.2,2.94,41.1,511,0,indiana
21,6820-7151indiana,75,16.0,180708001202,0.0,0.0,1.0,0.0,0,6820indiana,93.76,0.83,2.29,41.79,481,1,indiana
17,6825-7125indiana,108,44.44,180177000242,0.0,0.0,1.0,0.0,0,6825indiana,95.07,1.12,2.02,49.55,446,0,indiana
18,6825-7125indiana,108,40.74,180177000242,0.0,0.0,1.0,0.0,0,6825indiana,93.18,1.65,3.29,50.59,425,0,indiana
19,6825-7125indiana,102,27.45,180177000242,0.0,0.0,1.0,0.0,0,6825indiana,93.84,1.42,3.79,50.71,422,0,indiana
21,6825-7125indiana,90,15.56,180177000242,0.18,0.11,0.71,0.2,0,6825indiana,93.28,0.78,3.88,47.55,387,1,indiana
17,6835-7161indiana,69,13.04,180318000415,0.0,0.0,1.0,0.0,0,6835indiana,77.51,2.63,16.51,57.66,418,0,indiana
18,6835-7161indiana,61,21.31,180318000415,0.0,0.0,1.0,0.0,0,6835indiana,77.0,2.75,17.0,61.25,400,0,indiana
19,6835-7161indiana,63,11.11,180318000415,0.0,0.0,1.0,0.0,0,6835indiana,74.53,2.41,19.84,61.13,373,0,indiana
21,6835-7161indiana,63,7.94,180318000415,0.0,0.0,1.0,0.0,0,6835indiana,67.16,1.74,27.61,55.22,402,1,indiana
17,6865-7182indiana,87,22.99,181053001729,0.0,0.0,1.0,0.0,0,6865indiana,96.34,0.0,1.69,45.92,355,0,indiana
18,6865-7182indiana,97,35.05,181053001729,0.0,0.0,1.0,0.0,0,6865indiana,96.65,0.26,2.06,47.68,388,0,indiana
19,6865-7182indiana,85,36.47,181053001729,0.0,0.0,1.0,0.0,0,6865indiana,96.32,0.26,2.11,50.53,380,0,indiana
21,6865-7182indiana,100,27.0,181053001729,0.0,0.0,1.0,0.0,0,6865indiana,94.82,0.0,2.45,50.41,367,1,indiana
17,6895-7217indiana,193,60.1,180039000084,0.0,0.0,1.0,0.0,0,6895indiana,94.42,0.0,3.27,19.59,735,0,indiana
18,6895-7217indiana,168,66.07,180039000084,0.0,0.0,1.0,0.0,0,6895indiana,93.42,0.0,3.98,23.59,729,0,indiana
19,6895-7217indiana,164,64.63,180039000084,0.0,0.0,1.0,0.0,0,6895indiana,93.15,0.14,3.85,21.83,701,0,indiana
