,mathpass_ed_virtualper_inf
474,0.0019455685555632716
475,-0.0032685381659710074
476,0.000733319375735905
477,0.0012827055938975076
478,0.0003351353793626817
479,0.0010232967091300218
480,-0.0020060109935539565
481,-0.000871166423309834
482,0.000538851886242729
483,0.00038694475837006197
484,-0.0007393124647677126
485,7.86095422894883e-05
486,0.00014999619119867487
487,-0.00017997716634977724
488,2.522144787388759e-05
489,2.9289043901001216e-05
490,-0.0006151413626012327
491,-0.00019196650434479912
492,-0.0027830774720028844
493,-0.00024354818805007473
494,0.0007826540532449343
495,-0.0007660828503987494
496,0.0005166561167074765
497,0.0015373945550122142
498,-0.00036071237168886606
499,0.006479595151271277
500,-0.0007434801232764309
501,-0.00012581033822805626
502,0.00019252460455922087
503,-0.0002438533313946386
504,-0.00026290943384711673
505,-2.9138612040613185e-05
506,-0.0002880818134304939
507,0.00010701284177900757
508,0.0007793157043649602
509,-1.3644533323847482e-05
510,-5.2389758677479844e-05
511,0.00014602043341103158
512,0.0014318988250650744
513,-5.226303207949767e-06
514,2.608892942488584e-06
515,0.0015003651820458448
516,-0.00010475854317514107
517,0.0009530290068241482
518,-3.573165173353086e-05
519,0.0006945370578533563
520,-0.001096053796877816
521,2.6335540211751943e-05
522,0.00011647389173225753
523,-0.000699848936753924
524,0.0011879165525158395
525,-0.0008186277384265644
526,0.00048319007386807766
527,-0.0004846790023710186
528,2.4676459470376977e-05
529,2.119194463387988e-06
530,-2.7662253006751472e-05
531,0.0001931239582221401
532,-7.58016375446939e-06
533,0.0001086479222026028
534,0.00026882383745435907
535,0.0007191390146633366
536,-0.0010010613778815192
537,0.000855865281107335
538,0.0001685789795213248
539,-0.0003342715672159171
540,-0.029960691976693994
541,0.023440373803398144
542,0.0015933310036908492
543,-0.030560415008253353
544,0.0005018380083654484
545,-0.0008914022462730108
546,0.0015687263056895955
547,-0.001116368859028776
548,-0.005346265288094912
549,-0.002592955108564101
550,-0.000624117489411265
551,0.0020133368211406586
552,0.004066130380810233
553,-0.0012790095575086413
554,0.003974106334287205
555,0.010868602442945227
556,0.0005920452915557183
557,-0.0004563097839266378
558,0.0001530165382450596
559,-4.276857371064923e-05
560,-2.498527969879841e-05
561,3.799867962629427e-05
562,0.000314429341397868
563,-9.613467351652227e-05
564,4.508914361728942e-06
565,-0.0011980106479380645
566,-0.0001563485047558071
567,-0.0017415728380766765
568,0.00025347764892103973
569,2.089867158358292e-05
570,-0.0001113014561174062
571,0.0005425901184304063
572,-0.000720347906903411
573,6.380120185235009e-06
574,0.0012483700522382885
575,0.0019113786274761921
576,-0.001053277137046011
577,-0.00023341681272451083
578,-0.0012131624677273363
579,-0.0002263305917578216
580,0.0008918208055875279
581,-0.0005914155150316787
582,0.0006091229910211771
583,-0.0027465828941861665
584,0.004010153179752142
585,-0.0025961479451068912
586,0.00110880975927581
587,0.011272402858765967
588,0.00020680468575751896
589,2.0295598717658497e-05
590,0.00013749097881878347
591,-0.0003559146523776221
592,-8.267933234942662e-05
593,-4.3453958167761204e-05
594,-0.00041822271411126903
595,-6.942118786301404e-06
596,0.0025071337401063785
597,-9.585765872224912e-05
598,-0.0003791089214814671
599,3.062273479337723e-05
600,-0.0025714454976987155
601,0.0016533927812789682
602,-0.00021555484886925377
603,0.00095929481108139
604,0.000508859763345959
605,-7.546166050378348e-05
606,-0.0018291364597261433
607,0.0027542961797395083
608,-0.0025461282887067984
609,0.0009371736863704665
610,0.002570195425532592
611,-0.00198813900212635
612,-0.0002067953913818295
613,0.0005359458159690059
614,0.0002644365779661099
615,-0.0004737552200024414
616,5.301995719668437e-05
617,-0.0016823834627443604
618,-0.0027197375746823844
619,-0.00011411511370309607
620,-0.002021228039044036
621,0.007169157634882053
622,-0.004256000637648889
623,0.008585658928823067
624,-0.002751162199355947
625,-2.255318481687262e-05
626,0.00020503366423923076
627,-0.0027155637672946435
628,-0.011004030802141527
629,-0.01109524120836403
630,0.016026764985031656
631,-0.012371992088112035
632,0.0014410449621339147
633,0.0002558218282152449
634,-0.0015814404814587402
635,0.0010958742938891118
636,-0.004399853737395316
637,0.0009203513622056277
638,0.009224654099147156
639,0.011489096267680911
640,-4.660601993705708e-05
641,0.0007818056740099224
642,-0.0025256749171007373
643,-0.0016169652545232136
644,7.484066402394897e-06
645,-0.0004146013629273288
646,-0.0005537567675741743
647,0.0004533807236472551
648,0.0035233616072604165
649,0.0002521374444281096
650,-0.0006669084432756221
651,0.0014228791466964167
652,0.0004824303322544353
653,0.0001968873811769598
654,1.0533890631593561e-05
655,-0.00014553232890804083
656,-0.0011175263422442269
657,0.0005860552588908765
658,-1.8171919718617757e-06
659,0.00044981177187924026
660,-0.0010791294395812612
661,0.000774561904035592
662,-0.00013764657623142206
663,-0.00025771505945133214
664,0.007530929099294475
665,0.0021612778610634554
666,-2.8199293148366085e-05
667,0.013477203299096055
668,4.719480407748391e-06
669,0.00042753687925214316
670,-0.0004510776983485171
671,0.0004392152384906696
672,0.0011539709202466834
673,-0.0005345193345157761
674,-0.00034112262670114195
675,0.0005170356180916166
676,0.00017126697736566884
677,0.0031719832087700292
678,0.0002324303961767302
679,0.012419782961259845
680,0.0003583891577519578
681,-0.0003186530557717635
682,5.8190807416695356e-05
683,0.0004982369383587087
684,0.0003118048082694214
685,-0.0004844897220858931
686,0.0005660444634400808
687,0.0027096161958320483
688,-8.924013735890202e-05
689,-0.0010070664859475975
690,5.1460205700220426e-06
691,-5.346234828606713e-05
692,-0.0005052996139333313
693,0.0001790246467216882
694,-7.56335602670128e-05
695,-0.0021718994765232303
696,0.0003387836782697694
697,0.0015512510525428891
698,-0.0005183717302944823
699,0.004603896926798276
700,0.0004523425535674987
701,-0.0002859552179268746
702,0.0008977564932985104
703,0.0025102977490160934
704,0.0017414836995903378
705,0.001258610609826493
706,0.0006425932630895726
707,0.008071356017242489
708,-0.0006460092914745716
709,-0.0005373803591194149
710,0.0002920258502523332
711,-9.099649473400145e-05
712,-0.0013112527628964116
713,0.0007483296297621852
714,-0.0002361703344420325
715,-0.0002070580250882271
716,-0.0017353889287381847
717,0.0018434737416358174
718,0.000434665007873122
719,0.0013063033657237412
720,-0.0013365928894551215
721,-1.7465206953962457e-05
722,-0.0003240776595389948
723,-0.0007324018297478436
724,9.439249232698299e-05
725,-0.00013090262415487334
726,1.8890740668082714e-05
727,7.85104894752492e-05
728,0.0010912207546572334
729,-0.0009173717080151794
730,-0.000787131339966742
731,0.00218082560319978
732,-0.002562934921239198
733,-0.00043219475156220245
734,-0.0003454138956803705
735,-0.004078597940668916
736,-7.611312480220433e-07
737,1.3618481692796928e-05
738,8.597388274575822e-05
739,0.00020867690018726325
740,-0.001267360487617185
741,-5.6589874861972715e-06
742,-0.0006581155784836222
743,-4.631875446769582e-05
744,0.0006623429551980927
745,-0.00020714881571776839
746,-0.00012044224247439608
747,-0.0004977157777705748
748,-6.294344039223013e-05
749,-0.00019067208727344484
750,-0.0003406199568740709
751,0.002897423530253503
752,-0.0012326023797548837
753,8.997250459061858e-05
754,-0.0012201470748873292
755,-0.00030373196109086055
756,0.0007972590490450521
757,4.556839197140764e-05
758,0.0003320390175688932
759,-0.0006798495505989447
760,-0.0005446378945593234
761,-0.00028766823299256555
762,-0.004162855425672402
763,-0.018217174760536012
764,0.0006259331549195515
765,-0.00409195206272207
766,-0.0014983323921615062
767,-0.013254794731789777
768,-3.928762042200345e-06
769,-0.00013186575296612172
770,-0.000676754006436291
771,-0.0031468371262255044
772,-0.0006901360432907367
773,0.00031227080966499224
774,7.814564119839743e-05
775,-0.0007334451519973274
776,0.0021039058426666982
777,-0.0013189802409051376
778,-0.002348943433671961
779,-0.0023190685452325844
780,6.990678499197635e-05
781,9.901257463738224e-05
782,0.000274732149379808
783,0.0014869351978854639
784,0.002346316447378902
785,-0.0026374837574177057
786,-0.00011563301345913272
787,-0.0036146168999301904
788,7.464163389770153e-05
789,0.0014492092286580106
790,-0.0009136613025147641
791,0.0011114982751615668
792,-8.144845337309096e-07
793,0.00039291424948199736
794,0.0007138404147430608
795,0.002510765521279681
796,-5.303166866486132e-05
797,0.00011471120550444936
798,-0.00022563279171008632
799,4.5495982534744155e-05
800,-7.906222725409302e-05
801,-2.821441071655005e-05
802,-4.3253047731345285e-05
803,0.00022082920605213615
804,-0.0006279628709058134
805,-0.0005694411157527829
806,-0.0002620509858977239
807,-0.0009582566468345432
808,7.878856534623966e-05
809,0.00018370572180524862
810,-0.0004149406627620816
811,-0.0001250051997915136
812,0.0013586427279474937
813,-0.00013081395812412067
814,0.00012461782124230608
815,0.00016593478733852677
816,5.697599262587846e-05
817,-0.0005416019509238776
818,0.00017997987210319224
819,0.00031530549710258717
820,-0.0024670631704171633
821,-0.0008813740271601807
822,-0.00023210653410496391
823,-0.005089291187285882
824,-0.007176902659282624
825,-0.007676453045433525
826,0.0066105192854154044
827,-0.021909876537483684
828,0.0023210462471087664
829,6.761643826760856e-05
830,-0.00048623135991936363
831,0.001385222890997466
832,-0.00034184333122606685
833,-0.0009962028182430285
834,0.001716823423783443
835,-0.00014799247431538339
836,-0.00017300685099158042
837,0.00030023214212079874
838,0.00020853124831897232
839,-0.0002832560712955845
840,-0.0009017604540939254
841,-0.0008053026641189891
842,-2.9160217529106478e-05
843,-2.9085034722869637e-05
844,-5.3332949415639257e-05
845,-0.0005493469257007486
846,0.001218022304123279
847,0.00132549374997611
848,0.000654912105318595
849,0.0033115910920037623
850,-0.0032208353583898126
851,0.004470344375744099
852,7.35232823475268e-05
853,0.00025964548299108644
854,-0.00046063017777932865
855,-0.0008306581109363708
856,-0.0001042995044704627
857,-0.0003977899293769464
858,0.0002085716712789168
859,-0.002677227345324718
860,-0.0002862382674608002
861,8.726256691488852e-05
862,-0.0007142355065494063
863,-1.0440590383185356e-05
864,7.656302154630853e-05
865,-0.00034354433745971945
866,2.2995313350131445e-05
867,-0.0003817480143797856
868,-4.658353177264265e-05
869,-0.0003054262208268737
870,-0.00011309437435025212
871,0.0014137755645642527
872,-0.0017331329168628201
873,-0.0011564548263555084
874,0.0007071217457093326
875,-0.007824870961535548
876,0.00036711070747323833
877,-0.0011975408410075886
878,7.356965661896044e-05
879,-0.0008379716462879857
880,-0.0012168627235796606
881,0.0001578802068877875
882,-0.0003571265058838234
883,6.970128381531292e-05
884,-0.0008787748053947426
885,3.73637271168792e-08
886,-7.8900851075965e-06
887,-1.284960304425528e-05
888,-0.0010024681414360515
889,1.568834267683369e-05
890,4.769700834971102e-05
891,-5.361967768827183e-05
892,-0.0012362962923178832
893,-0.0006825707416064299
894,-0.00018734215446129272
895,-0.00048162546564397136
896,-0.00298813519075101
897,5.854173631616734e-06
898,0.0004707700933063418
899,0.0009009811483182808
900,0.0035670976619978064
901,-0.003715060616384301
902,-0.0004559346753494836
903,-0.003129441534620018
904,-0.0009146127935069472
905,0.004487955130665785
906,-0.004317468973909167
907,-0.002709256139434968
908,-0.002919541790199953
909,0.005456926857368928
910,0.0008060586754501614
911,0.005235862935247263
912,-0.002012896626382327
913,-0.0018219693266643684
914,-0.0003629185149681706
915,-0.013745404219109535
916,0.0007321927913500983
917,0.001891196802452564
918,-0.003588099650347313
919,-0.0012744544121977644
920,0.000880760406068902
921,0.004147772760488456
922,-0.00282114330917781
923,0.010818513122603568
924,-0.0010833493120011085
925,-3.5357120356210174e-05
926,4.91900349187308e-05
927,-0.001787300256357343
928,-0.0015444465765651842
929,0.0005147880749475025
930,0.0001854786769116433
931,-0.0031451700995111026
932,1.5200487224891021e-05
933,7.631582432824659e-05
934,-5.3159375293942946e-05
935,-4.339462447512478e-05
936,0.0010182482224700877
937,0.0004974458643885858
938,4.1054515997211807e-05
939,-2.96842348587556e-05
940,0.00012801624542801865
941,2.6182200052268524e-05
942,-0.00107881074555424
943,-0.0017206432407125382
944,9.285918021357715e-05
945,0.00014884054167110127
946,-0.0025209847160201017
947,-0.002862967277086762
948,0.000577888932420601
949,0.0008925453855806356
950,0.00020536445353182834
951,-0.00018378197112890726
952,-0.0009686517103654565
953,0.0004686869971741217
954,4.8556434730267065e-05
955,5.272212103555778e-05
956,-0.0003330194985998782
957,3.8278416330080615e-05
958,2.8963799717109205e-06
959,0.00013113596002118608
960,0.001262781735254036
961,-0.0009918697407804529
962,0.0010303474003033931
963,0.0053105072879730255
964,-0.0012097495726574557
965,7.327550152543448e-05
966,0.000331898630978197
967,-0.0003918525352984836
968,-0.0009309637570710343
969,0.0003516998824729685
970,0.00041611412588942256
971,0.0001026257702762024
972,0.0005458999686750673
973,0.00016483883786240036
974,0.0010950814093784369
975,0.006765207842067442
976,2.691385675260906e-05
977,-0.0033668967429745754
978,-0.0002272729403829207
979,-0.012055395661034333
980,-0.00017376582411355305
981,-0.00021946655763159157
982,-0.0004569021915447983
983,-0.0006076803609430355
984,0.0011219395540853427
985,-2.38064910050331e-05
986,0.00010717977506961572
987,4.582682482854501e-06
988,0.0002154536577095745
989,3.9919397298961784e-05
990,0.0001524580921749643
991,1.0639728817077635e-05
992,-1.5424119984814883e-05
993,2.1009516050029408e-05
994,0.0006170635854321499
995,0.0026646273883994304
996,0.0005321107615226783
997,-0.0005352711966820645
998,-0.0002783515479673692
999,0.005967737282563102
1000,-0.00030402105310691515
1001,0.0004043860543627934
1002,-3.069404927644786e-05
1003,-0.0007265498965750629
1004,-0.0006210135466118516
1005,-0.00037206884474760686
1006,-3.9557090835630644e-05
1007,-0.002724307933825401
1008,-0.00010084318534185926
1009,-0.0004873161373726545
1010,4.256258110069706e-05
1011,-0.0009863536550523198
1012,0.0001623527248358794
1013,0.0004993222092580376
1014,-0.0007793590998497914
1015,0.0006812361535373807
1016,0.00025812450964224766
1017,8.6532999099092e-06
1018,5.6430530601384744e-06
1019,0.0013658745481392122
1020,-0.00012204868202162038
1021,-0.0005736291734207554
1022,4.752630348737768e-05
1023,1.858054657728175e-05
1024,0.0005096232274116169
1025,0.00015675375118212755
1026,0.000265470942174624
1027,-0.0010724965520591506
1028,-0.0018116592039918336
1029,-0.00035910176319068113
1030,-0.00017725652481013072
1031,-0.006498273366206938
1032,-1.7968254052368808e-05
1033,0.0009874626755320686
1034,-0.00030838285951841234
1035,0.0014294042618497682
1036,-0.0003414161838023783
1037,2.2534882587680106e-07
1038,-1.9521970508399754e-05
1039,-0.0002361912280014466
1040,-0.000581290985174791
1041,5.639455757861254e-05
1042,0.0002965865349068662
1043,0.00046375073754939707
1044,-0.000707191448854198
1045,0.001652537641262177
1046,-0.0003214076647361617
1047,0.0014223392470162782
1048,-0.0015268525157423592
1049,-0.0007431568271091273
1050,0.0001482542553299431
1051,-0.0027748248650677925
1052,0.00024567375689463477
1053,-2.2826732230502677e-05
1054,0.0001483937013683855
1055,0.0010969865412864901
1056,0.0003972771905686397
1057,-8.261575872010909e-05
1058,-0.00011335276301778239
1059,-0.0007369662166421178
1060,0.0006845246946033496
1061,0.0003459196764971357
1062,6.586295121154123e-05
1063,-0.00010001059490760072
1064,4.195541364665603e-05
1065,-7.500752070760985e-05
1066,-0.00014899463444369358
1067,-0.00015920646885469547
1068,0.00031055699256949234
1069,-2.1238230750189588e-05
1070,-0.0001291241702212841
1071,-0.000575963847359378
1072,-0.0004140189738002825
1073,1.9199126340013186e-05
1074,0.0005513133600989154
1075,0.00023811897350153597
1076,0.00012763509738856013
1077,0.00023578102888947028
1078,-0.002238027112970189
1079,-0.001560347694989021
1080,-0.0008394113098807839
1081,0.0004005740815044194
1082,-0.0005100817357831061
1083,-0.008368223056304063
1084,0.00013792610862111104
1085,0.0004295777931531899
1086,-0.00010917584007726175
1087,0.0060503194906047
1088,-0.0011425355918569977
1089,-0.0009291414421518201
1090,-0.0016422878323508136
1091,-0.011096205646982568
1092,-0.004361413524418627
1093,0.006558767429286201
1094,0.0027908333915955983
1095,0.012820040675020909
1096,0.00114186180239074
1097,-0.004030140220845772
1098,-0.0003149441041882564
1099,-0.00986008272296141
