,mathpass_wi_virtualper_inf
1091,0.006057456861702459
1092,0.002896158314666633
1093,-0.0033405239770697617
1094,-0.0019114860715341276
1095,-0.007811600801583715
1096,-0.0007778459670869123
1097,0.002125644511485092
1098,0.00014866656457657247
1099,0.005352516825315751
1100,-5.477126758716449e-06
1101,-0.00013721390326499428
1102,1.45831255041972e-06
1103,-0.0002290598922554862
1104,-1.644349914334054e-05
1105,-3.067423951340532e-05
1106,-0.00021925408553951078
1107,-0.0006463106629922392
1108,0.00022455939847883106
1109,0.00024135703300275747
1110,0.00019592389275727417
1111,0.0002828243272553244
1112,-0.00011026500162809224
1113,7.452020148579056e-05
1114,0.00011559609081249039
1115,7.01325546229603e-05
1116,0.0004910250446115251
1117,1.0890245780338182e-05
1118,4.1595801238202905e-05
1119,0.0003291218461092679
1120,0.000189498027774891
1121,1.2130889257968113e-05
1122,8.703386564459526e-05
1123,0.001039232978847001
1124,0.00023919004089026176
1125,0.0001406288071236481
1126,-3.922578655643178e-05
1127,-0.0002370636861538273
1128,-9.5665752455706e-05
1129,-0.000424575808068819
1130,-2.0400525884326773e-06
1131,-0.0014535539676487936
1132,-3.7159777502458894e-05
1133,6.23241140774775e-05
1134,0.0001169881655768701
1135,-5.450105383277029e-05
1136,0.00023126658223053678
1137,-1.0097091223276009e-05
1138,1.029590896974938e-06
1139,0.0004310324031969851
1140,-8.440998631702768e-05
1141,-0.0001624326075135103
1142,-9.971038786379815e-05
1143,0.0009362645353624531
1144,-0.0001340664081874954
1145,0.00018240912326234369
1146,1.1883779417787787e-05
1147,0.0004075646648951093
1148,-8.589772277297429e-05
1149,-0.0005776099567301357
1150,-0.0010822549817584121
1151,-0.0023070105895218887
1152,5.45938229607025e-05
1153,-0.00011430305668013286
1154,-0.0006013101063289185
1155,-0.00017036246686773487
1156,-0.00013151801333245174
1157,-3.634339825840879e-05
1158,-7.300348513399026e-05
1159,-0.0001407515139068728
1160,0.007548008149119866
1161,0.003374793328203793
1162,-0.0049209247864903825
1163,0.020251859875425528
1164,8.380434485288128e-05
1165,-0.0001431731186154181
1166,2.915816118433199e-05
1167,9.223135060054724e-05
1168,0.0012578001579922093
1169,-7.238863800037092e-05
1170,-0.00043186263263712875
1171,0.0006649545508010414
1172,-0.0007016672260649963
1173,-0.0035438372611622526
1174,0.0015379864829452407
1175,-0.009085524502705507
1176,-0.00040887245895280763
1177,6.160708817615996e-06
1178,-2.310960226349163e-05
1179,-0.00034458038566099005
1180,0.0030112223251926207
1181,-0.0005695579077160238
1182,8.095364851002215e-05
1183,0.006305086894093364
1184,-5.0832910449653796e-05
1185,-2.305014145313574e-05
1186,-2.1955246245588352e-05
1187,-0.000282431544935227
1188,-4.7424555597253445e-05
1189,0.00019568406178159013
1190,0.00031610732603635356
1191,0.0004937811439379955
1192,-0.0018841513658907306
1193,0.0004263228648717825
1194,3.7168324256427772e-06
1195,-0.0005415136050447568
1196,5.694723746001718e-06
1197,-3.71619538812347e-06
1198,8.809803437898344e-06
1199,-2.0783677934021106e-05
1200,0.00020582222634477187
1201,-4.0030310072307004e-05
1202,0.00011157507577090957
1203,-0.00010413841681232935
1204,0.0004646091677766193
1205,-1.558135524964979e-06
1206,-6.632097178649805e-05
1207,8.150240350292537e-05
1208,0.00043539709946535237
1209,0.0008222033922771882
1210,-0.00013406231557524004
1211,0.00210237857752281
1212,-0.00029555488205028184
1213,0.0003664561303562925
1214,0.0029326119171834346
1215,0.005608337483307563
1216,-0.0010145038442380186
1217,0.0002375429071213819
1218,0.000551515577587848
1219,0.00011726499304022776
1220,-0.0007057604219241767
1221,0.0005165024551960588
1222,0.00022809455566359972
1223,0.00025952237520615547
1224,-0.0006383439590363592
1225,3.7230679508800668e-06
1226,0.00016341864153675455
1227,-0.0005905314714512197
1228,7.852297393381918e-05
1229,7.234928699460707e-05
1230,6.768337809787127e-05
1231,0.0003649658493325697
1232,0.0002447579910520902
1233,-0.00015216894773917536
1234,-7.203148195060874e-06
1235,0.0001871729288367538
1236,4.226463198750021e-05
1237,0.0004305344061529863
1238,-0.0001726507589253039
1239,0.0008351105968371592
1240,0.0002986415275626686
1241,4.111842584251273e-06
1242,0.00012549218919162038
1243,0.0011207916984762901
1244,-0.0010798844128531802
1245,-0.0008512392315251967
1246,0.00010319756646863107
1247,-0.00020334565490675894
1248,0.002070582625983194
1249,-0.00023860548544564768
1250,0.0002849361526935007
1251,0.0033523588581775457
1252,0.0006818591059027108
1253,-9.682100655965019e-05
1254,9.970107515814276e-06
1255,-0.0003514481708711925
1256,-0.0005741941942061815
1257,8.435828458720025e-05
1258,5.671991720820876e-05
1259,0.00015217084743758763
1260,0.0018011695768801051
1261,4.5759814344216626e-05
1262,-0.0013774404970006227
1263,0.00024003350468254235
1264,0.0003376110150342585
1265,0.00012189279171161215
1266,5.0733401628168335e-05
1267,0.0003418595843051391
1268,0.00011302968073357276
1269,-6.202391403095384e-05
1270,6.492029902731445e-05
1271,0.0005131032621335954
1272,-4.002269923827877e-05
1273,-1.1929289943527972e-05
1274,-6.33429015073417e-05
1275,-0.00037740283092793365
1276,-0.00011100985510470809
1277,0.00036141722449685996
1278,-0.0005277630022969476
1279,-0.0005047111634734708
1280,-0.0012599581332536436
1281,-0.0008067912286055419
1282,0.00010677492160398358
1283,-0.005535014737622914
1284,6.954013669175395e-05
1285,-0.00020360212034649638
1286,0.00016326247427244972
1287,-2.994749607549683e-05
1288,7.491446683371461e-05
1289,-0.000644076553885275
1290,-0.00040149612379759375
1291,-0.0027258254624068752
1292,-8.305999472695293e-06
1293,8.241010162896918e-05
1294,-0.0002104360053040632
1295,-0.00014872731484640573
1296,-0.0001168396753751404
1297,-0.0007140226820359834
1298,0.0003093282132542789
1299,-0.001089588864241477
1300,-0.0013351937289448864
1301,0.00010163170105499578
1302,0.003108053560781725
1303,0.007794325845959196
1304,-5.8838441899876075e-05
1305,9.758481580382504e-06
1306,-3.8898272358626525e-06
1307,-1.1243772999054964e-05
1308,0.00045525324487372045
1309,-0.0003185988149689725
1310,-0.00010865458167373452
1311,-0.0007699590236334538
1312,-0.0009956304691353573
1313,0.0016825636939213312
1314,1.601726545187203e-05
1315,0.002067125262910393
1316,-0.0010543222913839806
1317,2.737552227763809e-07
1318,0.00022524157327578353
1319,-0.00023420005044506832
1320,-0.0002762406672968529
1321,-0.00017552369728338367
1322,-1.7020384296071314e-05
1323,-0.0006828171227567114
1324,-0.0008071340959952085
1325,-0.000271170553409329
1326,-0.00027618659307821234
1327,-2.7112363941556058e-05
1328,-0.000697603265352208
1329,-1.2114937444525018e-05
1330,-0.00017472335008842675
1331,-0.0006274403448306597
1332,4.747201683330642e-05
1333,-9.660121773519029e-05
1334,3.1656112955924824e-06
1335,0.00015199305533164116
1336,0.00046395511684824847
1337,-0.0007178912137931413
1338,-0.00010746316374316959
1339,-0.0016394647454011132
1340,-0.00010645677207664776
1341,0.00027582417213661375
1342,-0.00032416032993893965
1343,-9.430723089302858e-05
1344,-0.0007450842754410205
1345,0.0002939813855791533
1346,0.00018230347681312458
1347,-0.00018872163785249593
1348,-2.407633485466903e-05
1349,0.0009691310171135211
1350,0.0004768807679104436
1351,0.004759093150008312
1352,0.001502520257809273
1353,-0.00010312726409848958
1354,0.0002497866265365686
1355,0.0013178659099142638
1356,-0.0005733410236517027
1357,0.000530175171574616
1358,0.00012199845353545892
1359,0.0008575805050672682
1360,-0.0006334445196195834
1361,-1.4109862952426141e-05
1362,1.6039649990181104e-05
1363,-0.0002317838237638286
1364,5.818143838781063e-05
1365,0.0015250427011657796
1366,-0.0011734996101839192
1367,0.0038233418898391686
1368,-0.0007407856554137765
1369,-2.611667377838498e-05
1370,0.00028200893886081796
1371,-0.0008012031868049218
1372,-0.0006508619134796495
1373,0.0008296647106676155
1374,8.495549671831175e-05
1375,0.0011122264712980598
1376,-0.0007287422593319252
1377,-0.000236991194754846
1378,3.553306223720303e-05
1379,-0.0030877936550141273
1380,-0.0003462380944433473
1381,0.00027132118556451963
1382,-3.97956478686529e-05
1383,0.0004411289827854516
1384,-0.0010988700319401541
1385,0.006321522298080608
1386,-0.004580521666764662
1387,0.005280613667228106
1388,-2.6316082159275595e-05
1389,-0.00020283153431936075
1390,0.001163381366975254
1391,-0.00045960084566248476
1392,0.0001468181087760055
1393,9.88579417861235e-05
1394,0.0005017704837109238
1395,-5.742432635455428e-05
1396,-0.002715568323390416
1397,0.002463160408387478
1398,0.00016179511842256362
1399,0.0030675638681020917
1400,-0.0010417934365380469
1401,7.365085299647224e-05
1402,-0.0009742490240299766
1403,0.00085176395299384
1404,-0.0026154678690183306
1405,-0.0008318265234404524
1406,0.0029411759610337767
1407,-4.767246029682739e-05
1408,-0.001688550414320581
1409,0.0004772686321874258
1410,0.0006092876731240048
1411,0.0007621096590045952
1412,-0.0003111213993987358
1413,3.693060647480076e-06
1414,0.00012662820008230578
1415,-0.00039403115850426205
1416,-9.773608112540955e-05
1417,-0.0003154964644676422
1418,-0.00016132560826117985
1419,-0.0004653494668359246
1420,-5.592630971713645e-05
1421,-0.00017807559892690322
1422,-0.0005877863980548964
1423,-7.757786811162587e-07
1424,5.3638768387731254e-05
1425,0.0008116799203441824
1426,0.0007193116979402324
1427,0.002861149043981505
1428,0.0001794855392796594
1429,-0.00036337609817485144
1430,4.8274789116970084e-05
1431,-0.0001934869980493285
1432,-0.0023053668951497873
1433,-6.147258690364817e-05
1434,0.00010464983499345266
1435,-0.0003678021011043345
1436,-0.0015316226055551024
1437,0.0006900719896158786
1438,1.2451634509448046e-06
1439,-0.001619062027643287
1440,0.0005386069777350847
1441,-0.0007955902441086776
1442,-1.3416184035161127e-05
1443,-0.0008533722628983072
1444,-0.00047955860827737714
1445,0.0031530707112407044
1446,-0.000704729188649436
1447,0.006312707766625443
1448,0.0030694261334494404
1449,-0.000339043763285451
1450,0.0015852158659060505
1451,0.012368086161820259
1452,0.0002579562832520044
1453,-0.0029198025396474057
1454,0.005599608326654805
1455,0.007303320636883437
1456,0.00040719839420924896
1457,-0.001331707453539275
1458,0.002302776189150371
1459,-0.0013067919764124618
1460,-0.0004953829747210726
1461,0.003329828284988586
1462,0.00019283324999220616
1463,0.008708167240171717
1464,0.0037516579967053518
1465,-0.004348713126213311
1466,0.003442128415476751
1467,0.00589835185186388
1468,0.008475498438649538
1469,-0.006755870624688988
1470,-0.0005022017337706601
1471,0.003448851060637638
1472,0.012157611240318847
1473,-0.01468617783791558
1474,0.0018546662915959163
1475,0.0014282899016708679
1476,0.0008728755981760152
1477,-0.0003005177291005834
1478,-0.002984090674226973
1479,0.0011618098120750235
1480,-0.006786222813888164
1481,-0.00028882251953073245
1482,-0.0014080547258592216
1483,-0.004026873557108163
1484,-0.005450511671119388
1485,0.0048375724753457125
1486,0.00868963426810869
1487,0.02255501621131331
1488,5.1667878039867734e-05
1489,-9.2119455386444e-05
1490,0.0012970652544748804
1491,0.00030618320806341276
1492,-0.002972310771081212
1493,0.0012228977977458565
1494,0.0016563557280149022
1495,0.0010530632232178757
1496,0.0006295840195062037
1497,-0.0023990574206613872
1498,-8.933519608485366e-05
1499,-0.0008985255008607011
1500,-0.004636404055751242
1501,0.0001547760683275364
1502,-0.0011238607031948376
1503,-0.0003669181885235492
1504,-0.00013729899909518752
1505,7.744197508659344e-05
1506,-0.0018742848965748907
1507,-0.0004804158381711796
1508,-0.0016252649835055326
1509,-3.1959891812539835e-05
1510,-0.0002080678219088198
1511,0.0001365979698088269
1512,-0.002961402567328725
1513,-0.00012926060488942947
1514,0.00141505086201116
1515,-0.0035352489655378736
1516,0.0020901599330700347
1517,-0.0008135342496194016
1518,-2.449602660246696e-05
1519,0.0015273302885553965
1520,0.0042579317860889304
1521,-0.005669259921425588
1522,0.0022497233233051963
1523,0.010092841143258473
1524,-0.0041958839502472985
1525,-0.0013486912946922263
1526,0.00030260579371904585
1527,0.0020457763663881356
1528,0.0015374364503201203
1529,-0.0001270503362610911
1530,-5.221633917175493e-07
1531,0.00035926925468204217
1532,-0.0038086317976587943
1533,-0.000502536471602635
1534,0.0027862220202329747
1535,-0.00037709078333892146
1536,-0.005861535085736593
1537,0.0009190541438631855
1538,-0.00036857504684002725
1539,-0.007898397946422811
1540,0.002311752981815243
1541,-0.0030279419724271437
1542,0.002114086064683533
1543,0.0035416704814049257
1544,0.0008719018858070623
1545,-0.0012866532158052715
1546,0.0022606737435073463
1547,0.006393215004596319
1548,0.00035756172980844295
1549,0.0001785670297849658
1550,-0.00024298847594923605
1551,0.0015144486148553305
1552,0.00033820385584892496
1553,0.0006736950792128193
1554,-0.00032604562924763903
1555,0.0027586429244049683
1556,-0.00034707487986845425
1557,-0.0006253242954262731
1558,3.792440679802497e-05
1559,-0.001836327749070103
1560,-5.283110449013056e-06
1561,0.0010801336639004772
1562,-0.0013182505260832776
1563,0.003628017183798303
1564,0.002443448970705834
1565,-0.0008272125664723261
1566,-0.0027991502246432903
1567,-0.0029927235571134414
1568,-5.202809474045789e-05
1569,0.00016762417549204815
1570,-0.0002549201880678984
1571,-0.00023979743716052662
1572,0.0012054336026863523
1573,0.00019706534817387267
1574,-0.0009440795975394255
1575,-0.0004871886062703747
1576,0.0019343174254470707
1577,-0.0017709783158345938
1578,-0.0010921173546925974
1579,-0.002644292917276924
1580,0.00017364412021892992
1581,-1.3975572123956522e-06
1582,0.0008288944802265562
1583,0.00011014138298777076
1584,3.680230400921576e-05
1585,0.0005618155436905761
1586,0.0002085469113994182
1587,-0.00016462268105861278
1588,-0.0008247488812904856
1589,-5.0623637282275365e-06
1590,-5.520411516636273e-06
1591,-0.0002918543698905539
1592,-0.00016788093158100293
1593,-0.0002214289479008473
1594,9.883195346919966e-05
1595,-0.0013803096454065933
1596,-2.987947263162302e-06
1597,-6.919281709376003e-05
1598,-7.718998242293608e-06
1599,-5.505653212988633e-05
1600,0.0007497739881839871
1601,-1.379585393076177e-05
1602,0.00013757500912677873
1603,-0.0001785339406889488
1604,-0.0003007423941281312
1605,0.0004478365643232796
1606,-0.00046473957669305126
1607,-0.0001944604982597228
1608,-0.00042308042250728734
1609,0.00019690629876066844
1610,-0.00039389423460096533
1611,-0.0006294888977122493
1612,0.00031319608157442307
1613,-0.0007381382175617395
1614,0.0005566735127685439
1615,8.601472667287656e-05
1616,0.0013871341034270158
1617,-0.0007346744366017141
1618,0.0010228964746429436
1619,0.0054822701668411
1620,0.0010590065688508637
1621,-0.0015734207523963395
1622,0.0004280134218296948
1623,-0.0012921023885125366
1624,0.0004362064398775957
1625,7.707992030455304e-05
1626,-0.00016054698118736252
1627,0.0004318892050065345
1628,-0.0004492933613894469
1629,5.525110811696199e-06
1630,6.72502497079182e-05
1631,-0.0004595127067989492
1632,-0.00039289239187666175
1633,1.0136473960522841e-05
1634,-6.413940382044214e-06
1635,-0.00022287874018878426
1636,0.0018027604457277152
1637,-0.00026510544180802963
1638,0.00015891481202609612
1639,0.0047617763357984365
1640,0.0013107687445615898
1641,-0.0031424124129384103
1642,-0.0010738511125988838
1643,-0.00801691946587935
1644,0.001592939201733284
1645,0.007437655708796231
1646,-0.0023772185757950717
1647,0.02017643211330106
1648,-0.00489717204601186
1649,0.0019132545228262648
1650,0.0015530280872601237
1651,-0.004273581956069884
1652,-4.4914398908975395e-05
1653,2.8618531266195844e-05
1654,0.00016693714935525793
1655,0.0002733392233150139
1656,0.0006483596387307525
1657,-8.716967260640286e-06
1658,0.00018206610080330463
1659,0.003608554380638428
1660,6.81837237316467e-05
1661,0.0005997837766087732
1662,0.0005193227154380476
1663,0.0041685781674902144
1664,0.00015866769593982094
1665,-0.0004571577680499303
1666,-0.0008324744402269089
1667,-0.0014134296249053609
1668,-0.0014389172487616513
1669,0.0016103789278536127
1670,-0.0004823462785669456
1671,-0.00039737124536184156
1672,0.00014018044822104665
1673,0.0003321285883715037
1674,-0.0007915362038539612
1675,-0.0005061867039291365
1676,6.59267114970536e-05
1677,-0.0006027783496847323
1678,0.0003264184718550403
1679,0.0010947852758424284
1680,-4.1700884518933755e-05
1681,-3.3556180601465025e-05
1682,-5.161714558717193e-05
1683,-2.3244859830678126e-05
1684,7.504232781723866e-05
1685,-9.034737535236843e-05
1686,9.911317546138465e-06
1687,0.00014785377356213837
1688,-0.0015079851163889797
1689,0.00017977109289647885
1690,-3.89911207515501e-05
1691,-0.0022818277649350005
1692,-0.0015281274566579853
1693,0.00013095689253992478
1694,-0.0008649850054017786
1695,-0.006559136793286771
1696,-0.0037710555879351014
1697,-0.0006915464994503807
1698,0.010079709649689501
1699,0.015225478517068652
1700,-5.131567641996285e-05
1701,2.2488144222042297e-05
1702,0.00044333042519340276
1703,2.680211847008221e-05
1704,-0.0003275167356194215
1705,-9.517402616166921e-06
1706,-0.0002915025486201627
1707,-0.00012454195454131322
1708,0.0006805703260850106
1709,0.001788013215146253
1710,-0.0014214581673742182
1711,0.002982731007175762
1712,-5.213533045786144e-06
1713,0.0005106656141494306
1714,2.0926022194891215e-05
1715,0.0003225784195227006
1716,-0.0010452548851834322
1717,0.0008873294896391686
1718,0.00022515003204616685
1719,0.0008556934016014394
1720,0.00025185232489299396
1721,-2.1064235192253575e-05
1722,8.120205935622302e-05
1723,3.859742307926245e-05
1724,0.0004265576461904378
1725,0.00011304507148053663
1726,0.0003114799396183924
1727,-5.897871651629832e-05
1728,-0.0005807065937843842
1729,0.00012974316622447647
1730,2.2972973132525367e-05
1731,-6.0670819412952964e-05
1732,-8.714959725247644e-05
1733,-2.6190086171179958e-05
1734,-0.00014325375980803553
1735,-6.425162119723015e-05
1736,-8.448461362285199e-05
1737,7.903447495826827e-06
1738,-0.00011690642575515967
1739,0.00014434848086003284
1740,0.00041318099182399275
1741,0.000270762302592595
1742,-0.0003396057447165435
1743,-0.00038489329370734276
1744,-0.0012536918468632518
1745,-0.0004625112304695489
1746,0.0009140500292910039
1747,-0.0010538149884376704
1748,-0.00019238137934980524
1749,0.00042607889093536334
1750,-8.269722224314244e-05
1751,0.00045611200633054666
1752,-0.0008598794869862714
1753,3.3110668007220895e-05
1754,0.00014254212413808287
1755,-0.0005389478156103038
1756,-0.0005074724234027321
1757,-2.2142845328251963e-05
1758,-5.818428428573663e-05
1759,-0.0003987228122005889
1760,-4.1398220206318714e-05
1761,1.1206742589685374e-06
1762,-0.00019821345513225343
1763,-0.0006631436423866712
1764,-5.576419461018919e-05
1765,-3.524110928790478e-05
1766,9.507608358395964e-06
1767,-0.0004764274710047613
1768,0.0012084446421966627
1769,-0.0009319269220279335
1770,0.00026781120044170063
1771,0.002162310866399632
1772,7.059054566984481e-06
1773,2.3536305769796174e-05
1774,-3.055236640272897e-05
1775,2.156381870775554e-06
1776,8.170140737707765e-05
1777,0.000478004730523024
1778,-0.0005469476476213233
1779,-0.00014242054679024265
1780,-1.8948443001359546e-05
1781,-2.6676683050708188e-05
1782,0.0002800008175818133
1783,0.00020721594561075722
1784,-1.1256974354637314e-05
1785,-0.0002564781656176589
1786,8.841628767163445e-05
1787,0.00014192851096994457
1788,1.4998808505533802e-06
1789,6.14338006686467e-05
1790,-6.288152235787262e-05
1791,3.594402991089011e-05
1792,-0.0005675114303775749
1793,2.090928392004983e-05
1794,1.4332470427004547e-05
1795,-0.0005615098185255684
1796,-0.00022516652109806957
1797,4.69771290935786e-06
1798,8.30586682308383e-05
1799,-0.00011431006226821167
1800,-0.0005402260966613035
1801,-2.3488644489181806e-06
1802,-1.6497411699005977e-05
1803,-0.0016425405308548022
1804,-0.0006226594761219357
1805,-0.0006129187092183395
1806,0.00039778293934790025
1807,-0.0031928949219446417
1808,2.666965302417941e-05
1809,0.00012953558718090387
1810,-0.0005547235223930942
1811,-0.00018081192323894283
1812,-0.00018040162257049376
1813,-0.00020039462661715802
1814,5.0553498854534045e-05
1815,-0.0012135159895490073
1816,0.00021383761058953505
1817,-1.5148776647102356e-05
1818,8.673010375826782e-05
1819,-0.00012526691478499267
1820,-4.948992369462745e-05
1821,-0.0004159649130233978
1822,2.0319056668201215e-05
1823,-7.991938263998601e-05
1824,0.00047176646381452486
1825,0.001009838570567573
1826,9.186086919513785e-06
1827,0.003902898607178226
1828,-0.00304656178389473
1829,0.00426622121419868
1830,-0.002167783011537476
1831,-0.0008606522750581285
1832,-0.00024074359338409793
1833,0.0015113712412614497
1834,-0.002157613995874675
1835,-0.0015659496318376528
1836,0.00011614531017859309
1837,2.1210918876975507e-05
1838,7.617486526470662e-05
1839,6.040540811823494e-06
1840,-0.00012138642747414493
1841,0.0003465915514138808
1842,4.3623033536380343e-05
1843,0.0010540504621509973
1844,-0.0004204438121465783
1845,1.7120005749419897e-05
1846,0.0003369830862689984
1847,0.0002981992375617446
1848,-0.00019687366938678133
1849,0.00015209067130873675
1850,0.00014203849651652994
1851,0.0006469809561430428
1852,-0.00041121528886793384
1853,-0.0005326860975245333
1854,0.00013219624064216766
1855,6.67992620928725e-05
1856,0.00035604719364313323
1857,-4.692566229485052e-05
1858,0.00018516947286245725
1859,0.001962572667880883
1860,-0.00033944573281460664
1861,0.00022662337350327048
1862,-2.9838871596893226e-05
1863,-1.9718919922366662e-05
1864,0.004369091759710821
1865,-0.001252579836280037
1866,0.0019755480329077205
1867,-0.00013486648747775
1868,0.0018239679828792675
1869,0.00023929141894436432
1870,-0.00013548528378326392
1871,0.0019289022715209406
1872,-2.497701317199232e-05
1873,0.0009364109306646853
1874,-0.0028861630821600355
1875,-0.004417845010062485
1876,-0.0007118455370010576
1877,-0.00017620151368977294
1878,0.0005071204330561214
1879,-0.0005321341465520801
1880,0.0005001305414455981
1881,-0.0002883068905198053
1882,-0.0005208662926971517
1883,-0.0006134011046353583
1884,-6.056707847585612e-05
1885,0.00017832477279436246
1886,-0.00014170605721187037
1887,-0.0011812898539357635
1888,-7.649934118782509e-05
1889,5.629215215019163e-06
1890,-1.0378867396590002e-05
1891,-7.014615165075326e-05
1892,-0.00024414125695389573
1893,-0.0002519776004720692
1894,4.136049237958967e-05
1895,-0.0014801265946579661
1896,-0.00037320532724326795
1897,-0.00022134532147083695
1898,7.342033921100747e-05
1899,-0.001719284250479688
1900,-0.00015543845254902268
1901,0.00012329886518807002
1902,5.800798740652058e-06
1903,-0.0005370628465701625
1904,-0.0001175434860926983
1905,-9.79010342725243e-05
1906,-0.000218304489499291
1907,-0.0015638661004061477
1908,-0.0005528123650723608
1909,-0.0006730286357593421
1910,0.000711708692070766
1911,-0.001912220962525361
1912,-0.000519374177290779
1913,0.0003545973384760762
1914,-0.0005683744745852804
1915,-0.0025628004656842057
1916,-6.603612068074231e-05
1917,-6.823210049429563e-06
1918,0.00011752091819379901
1919,-0.00022244142135633237
1920,0.0003799081912894126
1921,0.00015036999405453402
1922,-0.0012155901886311252
1923,-0.0009339853735362752
1924,-0.0027360068517873343
1925,-0.0015398443217244347
1926,-0.001145679138670941
1927,-0.018679386755617516
1928,-1.5681581002746169e-06
1929,0.0005108736934271242
1930,-1.2144505045883845e-05
1931,0.002064216707031399
1932,-0.004357763945562301
1933,-0.007954666219012328
1934,0.012653011228228934
1935,-0.009048133016125746
1936,-0.0006797257182057481
1937,-0.00030221342070163213
1938,0.00020815801987332888
1939,-0.0031261017999984065
1940,-0.010256469424653311
1941,0.011492593748957473
1942,0.007978390564205611
1943,0.029715451328364687
1944,-0.0010406347118041778
1945,-3.997504474302709e-05
1946,0.0001087289907248545
1947,-0.0017947251186945072
1948,-0.001986179671807989
1949,0.0015327634004047063
1950,-0.0003735129060209816
1951,-0.003490111429797154
1952,0.0015719867926799107
1953,-0.0020707577647824742
1954,0.0014441808892365646
1955,0.0034789551938641428
1956,-0.0019129560611001167
1957,-0.000559660091089557
1958,0.001899440097456344
1959,-0.0026589251677090514
1960,-0.0020296833807558093
1961,-0.0017397111461650765
1962,0.01164473602576205
1963,0.0170940464407401
1964,-0.0006376012746055037
1965,-0.0006458156482233295
1966,-6.159849665278043e-05
1967,-0.0042719359128327895
1968,-2.6559891279247645e-05
1969,-2.8751879255899174e-05
1970,-0.00028377831746938167
1971,0.00016132246701046034
1972,-0.0009555909533956444
1973,-0.0025747806828132916
1974,0.003698764723756994
1975,-0.00883882790528526
1976,-0.0012065752118914184
1977,0.00030894736162242434
1978,-7.634745887731265e-05
1979,-0.0018307515804147768
1980,-0.009265831370678143
1981,-0.0023178579681979966
1982,0.014262614746147432
1983,-0.006495664199762767
1984,0.0016604516863793785
1985,0.00015439319531250275
1986,-0.0017787704805005283
1987,0.00439337393117528
1988,0.0009849274750426133
1989,-0.0006740027207198595
1990,-6.021419949731503e-06
1991,8.466480377827727e-05
1992,0.00012378154818798069
1993,6.884480460178427e-05
1994,-1.5257160860217424e-05
1995,-6.179796134179838e-06
1996,-0.00010136333236560865
1997,5.614029921213681e-05
1998,-7.107512645668545e-05
1999,1.9280858043316488e-05
2000,0.0019156274291115116
2001,-6.037097344869928e-06
2002,0.0005469061878980954
2003,0.0011251834598756893
2004,-0.0004146485662833129
2005,0.0008990433712086417
2006,-0.0005386383276563843
2007,-0.0008633332716419889
2008,6.564070502493412e-05
2009,-8.451115491675034e-05
2010,-4.4523631745723585e-05
2011,-0.00017238325494645885
2012,-0.0003700302785554931
2013,-0.0004977224251421907
2014,-0.00023549197314419224
2015,-0.0029198433086316767
2016,0.00041057459202915224
2017,-0.00037358483068732735
2018,-2.322383639722061e-06
2019,0.0012174684092110517
2020,-0.0005479438739748498
2021,-9.754053109782851e-05
2022,0.000948780717825312
2023,-0.00035270917458254855
2024,0.00020162804460207472
2025,-0.00011263489077384967
2026,-0.0010876582002755752
2027,0.00021658972601441053
2028,0.0003427649096015638
2029,0.00023678460366799716
2030,-0.0004942434365963204
2031,-0.0001419681011002246
2032,-0.00028533296862494394
2033,-3.899017770796236e-05
2034,0.004718826981674451
2035,0.003223806431917373
2036,0.0021097167668378586
2037,0.0008005613462404174
2038,-0.003574994478555656
2039,0.002532377821939325
2040,0.000343938238667261
2041,-0.0012615171300688966
2042,0.0030043874981938645
2043,0.007482053871697764
2044,-0.00027567712167369266
2045,-0.0001206958853042389
2046,0.0026702948055933517
2047,0.003350394437870482
2048,7.40192800535856e-05
2049,-0.0002223504407507441
2050,-9.868145404198982e-06
2051,-0.00043527315509265944
2052,0.00018310272894077662
2053,0.0021636622705344735
2054,0.0008521413152132268
2055,0.009224708838284332
2056,-0.001487191640945144
2057,0.0018028017788439933
2058,6.95536552032863e-05
2059,0.005543840249105392
2060,-5.070795527490962e-05
2061,-0.00014370658043227596
2062,-0.00011165452943695299
2063,-0.0008156774032907184
2064,0.0004953623154636725
2065,-0.00033329018206166146
2066,0.0019200949918480275
2067,-9.447412045355284e-05
2068,0.0008869133901441965
2069,3.249071008459788e-05
2070,0.00047011646374702214
2071,0.00019188663488359041
2072,0.0006782219597455586
2073,-0.0005909818918619183
2074,-7.132015837461608e-05
2075,8.570419000383134e-05
2076,-0.0006609514800710763
2077,-2.9480707620997973e-05
2078,2.6142685938289867e-05
2079,-0.00259385232286655
2080,0.00015733467560049818
2081,-0.0009116862886185474
2082,-0.00010121306296352421
2083,-0.0020574399658259937
2084,-0.0006806257643816213
2085,-0.00016008623923970946
2086,0.0003647769682666087
2087,-0.001953042567326508
2088,0.0011295314396168302
2089,-0.0008438948006518909
2090,-0.00010639517603931878
2091,-0.00010738813849801935
2092,-0.0007568053594943334
2093,-7.357554460509844e-05
2094,-7.843662315576417e-05
2095,-0.002270728270980694
2096,-0.0002224841074598082
2097,0.00018983379444187804
2098,-4.8245968862696295e-06
2099,0.00040725948826989423
2100,-0.00029055670593348785
2101,0.000631534632037614
2102,-0.0001081308764719524
2103,0.001287266993957802
2104,-0.00015586985584993427
2105,-0.0007924721157764229
2106,0.00044224256229721023
2107,-0.001342245148834957
2108,-3.5746888869148614e-05
2109,-0.0004369422948608975
2110,6.328840275382971e-05
