,drop_co_virtual
297,-0.0004551675968986959
298,0.00024069313872411227
299,-0.004062660274581965
300,-0.0004743880500339064
301,0.000145472833412392
302,0.0011188521750710213
303,0.0019382116402325209
304,-0.000860151437634031
305,-0.001489360826205076
306,0.0018281963279315919
307,-0.001592851609611289
308,8.723758617926561e-05
309,-6.132681569438067e-05
310,-0.00013825055645464741
311,-0.0002625900650288869
312,-0.00044075077377857226
313,-0.0023871667445322054
314,0.001257158799554993
315,-0.003130480704022572
316,5.6179284534631464e-05
317,-0.003117970625841528
318,0.0030188831712375306
319,-0.000346108840762704
320,1.679622089506322e-05
321,-0.0001246424916636606
322,4.3722209950098484e-05
323,-0.00012482913383536734
324,0.0006220935016055096
325,-0.000548637223774882
326,0.0007473216726008087
327,0.002652243777829999
328,5.487565300268059e-05
329,-8.548909927596373e-05
330,0.00014483006825289886
331,0.00025250621515828187
332,0.001935123704103152
333,0.0005560884742282088
334,-0.00016811443563882026
335,0.0025575878834578993
336,8.479208484461275e-05
337,5.118324501576507e-05
338,2.994538338826713e-06
339,0.0004118214787344291
340,9.042111092033612e-05
341,5.285559441180617e-05
342,0.0003273768001602113
343,0.001634742971533416
344,-0.0006768623766599264
345,0.0004674386363586674
346,-0.0002597128381760854
347,-0.00042260835822481693
348,-0.0007073663272549119
349,0.00025256897912359204
350,-0.0003600353493769136
351,-0.002387431547696327
352,0.00022826309926184083
353,-0.0002043818519109356
354,-0.0006835040154210955
355,-0.0023284932468074617
356,-0.0011237532968633847
357,-0.0001392883492909683
358,0.002188002756025066
359,0.0027117712150078166
360,0.0006518977926549936
361,0.00026893796696921094
362,9.14526158545915e-05
363,0.003094739224616655
364,-0.0014775076706834934
365,-0.0006185450981331008
366,0.002441893682734946
367,0.0016963278823241175
368,-0.0016142854093763766
369,-0.0016089677315771374
370,0.0008970532407265148
371,-0.00786272673760308
372,-0.001765668358732591
373,-0.0033010223685212567
374,0.0043317292327197665
375,-0.0021658716294735507
376,-7.369987885050955e-05
377,-0.0033435456017708452
378,0.0012962313528604784
379,-0.008286733159512824
380,0.0003303783089073909
381,-0.0013477611302379672
382,0.0008365997225959312
383,-0.000470441739842281
384,-0.0008609821721861704
385,-0.003561890488039455
386,0.0032155423640667373
387,-0.0061788756376225966
388,0.0011262804984711148
389,-0.0005491774829541725
390,-0.0013797586749545205
391,-0.003037425285191042
392,0.00585522395844402
393,0.0008584826325800116
394,-0.006662179819716397
395,-0.0009468762695374599
396,0.0015028251859280635
397,-0.0007789886953393373
398,-0.007062577422848347
399,-0.01922497253458271
400,0.002297745860844976
401,0.002021157210715882
402,-0.0016513529668452404
403,0.0076823775941322935
404,0.004810690698885049
405,0.00201833883228293
406,-0.0022587605889300864
407,0.013622255318058572
408,0.004606391975125591
409,0.001633407330194284
410,-0.0005487976475229123
411,0.016198106309214644
412,-7.50854400319099e-05
413,-0.0008366671034403185
414,0.0005818481024861435
415,-0.0009367063186552305
416,-0.0008225895705909995
417,0.0003133375739770317
418,0.0005461032746105945
419,0.0009978525834405205
420,-0.001372272258617607
421,0.0005993989609280045
422,0.0017542044901865633
423,0.003811902730378383
424,-0.0013646463847851768
425,-0.0005385316763955317
426,0.004630351534267091
427,0.006033377597933624
428,-0.002723143311686679
429,-0.0007193584075462796
430,0.0031769826817559066
431,-0.00064049751849809
432,0.00011229247031230404
433,0.0012118260602676772
434,-0.0011841906140176463
435,0.0006762026706611463
436,-0.003552233847983352
437,-0.0013368741098893696
438,0.0010857771415595575
439,-0.011100656211968806
440,-0.0018051773672337309
441,0.0013311126014169076
442,-0.000482258401800478
443,-0.00289741156264677
444,-0.00019411067636488144
445,9.747912821844815e-05
446,-0.0008050105694784229
447,-0.0021083089117901947
448,-0.0014340790221550187
449,0.00041732191400637667
450,-0.002605414811455142
451,-0.012192945889337002
452,-0.00023990654634389297
453,-0.0016123256450772299
454,-0.0009236235339445788
455,-0.007819385651352042
456,-0.0006456496871740365
457,-0.005209274998505952
458,0.003945472899416737
459,-0.007301235574621812
460,-0.00773617917291597
461,-0.009673041164262148
462,0.011834062932621825
463,-0.021993493917643738
464,0.00032947660426689985
465,-5.745049924647116e-05
466,0.0017069043752082156
467,0.005965280532401386
468,0.004182060352355017
469,0.0010110034121514173
470,-0.0021628383603865676
471,0.007767506611067995
472,-0.00020290275839719043
473,-7.415059348723807e-05
474,-0.0004855828085315438
475,-0.00273593622273014
476,-0.0014926690474433948
477,0.0006228168192842505
478,-0.002224569005651688
479,-0.010036881266110074
480,0.0019402138118087553
481,-0.0002592366220137104
482,-0.0011824306858988249
483,0.0022742801824835075
484,-0.0004338371284052582
485,0.004411016784017033
486,-0.005059133183480984
487,-0.002337466136781717
488,0.0005328025546444433
489,-0.0009142788427032011
490,0.00017493644174715908
491,-0.00017510751576906927
492,0.00019964430490943796
493,0.0014461154206156452
494,-0.002548905720898434
495,-0.004145909345472836
496,-0.000469534063531001
497,0.0010769927330152808
498,-0.0008675285946805434
499,-0.0002494730838164047
500,-0.004223597713939717
501,0.0011529641921644732
502,7.521837902103672e-05
503,-0.010299305117155747
504,-0.0012222182698236905
505,-0.00016275193365978215
506,0.0022373759629850092
507,0.004596125736035237
508,0.0005803563665095642
509,-0.0015133379548747886
510,0.0008290311898316105
511,-0.000717850258091483
512,-0.0012012132654926479
513,0.0016817794922993603
514,0.0016617143914499997
515,0.007892984945642256
516,0.00016150033223637117
517,-0.002329087900874078
518,0.0018493365107585648
519,-0.00140598700810319
520,0.00033450493817326494
521,-5.7202632822779176e-05
522,-0.00040856918829247
523,-0.0010920390322738365
524,0.004061877202224531
525,0.0005966170822313778
526,-0.0026556536497340513
527,0.005046450818502608
528,0.0025894278888343317
529,0.0025719006332796473
530,-0.0035456166367509212
531,0.0058091289728851685
532,0.000612645908531076
533,-1.6053484693262167e-05
534,-0.0004526783118840594
535,-0.0003964875918957887
536,-0.00028373822124052705
537,0.004946917968135292
538,-0.0037201011987903457
539,0.002729591907651961
540,0.00011364376274318164
541,0.00011377458904389276
542,0.00023207264747089477
543,0.0013494461949218781
544,7.846571783583479e-05
545,3.107997740109875e-05
546,-1.5083684822824631e-05
547,0.00015757125746768523
548,-0.00048395218020301435
549,0.00010171492928812559
550,-0.0016163846986108493
551,-0.005647401175669756
552,-0.0005468061453644918
553,0.0069490450121856085
554,-0.0026673539544125953
555,0.003772590714952087
556,3.691822344834023e-05
557,0.001882915796001264
558,-0.0007461013790632162
559,0.0027184220716914825
560,2.719341491971689e-05
561,-7.30339853150521e-05
562,-7.327182431705969e-05
563,-0.00011828630800555109
564,0.0010064232303405307
565,-0.0012326800098838642
566,0.000282457830811163
567,0.00014978841518873242
568,0.0013559668276735873
569,4.696550853708665e-05
570,-0.0026797092252072033
571,-0.0024097897275962717
572,-0.0008860995330939327
573,0.0001838790295434131
574,0.0014940488747642638
575,0.0018908752270002777
576,-0.00035736794960149
577,-0.000556399274279243
578,0.0008694401111797698
579,0.0006455603244843043
580,-0.0006284710894927604
581,0.0003373188091008382
582,0.0010267587461308381
583,0.002320035277500688
584,0.0008033999678450023
585,-0.0007223630524356302
586,0.0007406137038522719
587,0.0024626266725818703
588,-0.0015844604375133125
589,-0.0015824676172845778
590,0.0018632298906653228
591,-0.0037185531423097025
592,0.00038904346412597777
593,-0.0001740908696303916
594,-0.00016259604865384187
595,0.00013863778343118095
596,0.000390384475518339
597,-0.00028961936876984644
598,0.0011597591398096899
599,0.003918132923767043
600,-0.0030531862952623756
601,0.0024322238693968547
602,0.0037154022368651794
603,0.009204077962968904
604,0.00018901489395326074
605,-0.0017238048095572312
606,0.0003214271389262177
607,-0.0039146519431091055
608,-0.0034375308304671805
609,-0.0007252382950476547
610,0.002968556983968173
611,-0.0032330558260569905
612,0.00017119690547538874
613,-0.0013774224571598585
614,0.0006018892122937932
615,-0.0012722920585197855
616,0.0009481984335436926
617,0.000564664928111027
618,-0.0007474415226753079
619,0.0016031714810932018
620,0.002489125911239469
621,0.0014798484798130228
622,-0.003871956634595112
623,0.00026922045011574635
624,0.00494656835059267
625,6.658407972482705e-05
626,8.06216378116674e-05
627,0.002735346549842124
628,-0.0016610412789254826
629,0.002638667312690379
630,-0.0016382340179454356
631,-0.0017110648107037973
632,0.0008290264201499722
633,0.0022766149905905472
634,-0.002619315616482949
635,0.001020233520016453
636,0.0007434892899955036
637,-0.00014943742175866793
638,-0.0012058224358604673
639,-0.0015292070803673082
640,0.007374477010425668
641,-0.0015307277270543967
642,-0.010052410980039516
643,-0.011568491070885641
644,-0.0013879921692856708
645,-0.0014105125010442981
646,0.0020009561486439616
647,-0.003562133719273291
648,3.8807890001881624e-05
649,-0.0024976734706956267
650,0.007199511874579667
651,0.01012849078560118
652,0.0038035621024296606
653,0.0010504329530152696
654,-0.002026002461877047
655,0.00894078839485663
656,-5.812224169196932e-05
657,0.0011611509419705028
658,-0.002261208819690386
659,-0.0027427293488698334
660,-0.0004556386412178572
661,0.002044731028657592
662,0.0012715768238242308
663,0.009280055782489433
664,0.0005353441891500774
665,0.0019698705472107805
666,-0.0014772647802143593
667,0.003887801589159985
668,0.0003881379535387436
669,0.0006649936795274704
670,-7.34374180984591e-05
671,0.002798239329743927
672,-0.0004049538727170003
673,0.0006704784714617548
674,0.0012211585208590774
675,0.005653160917054256
676,0.00016868419621167375
677,0.0005688220017951103
678,0.0009035972880311342
679,0.005271826270143702
680,-0.00040513493074119107
681,-6.26160177458089e-05
682,0.0005977699317058427
683,0.00021592521630979175
684,7.034228916661959e-05
685,-0.0003387461561678943
686,0.0005750159516588282
687,0.0008710770004911627
688,-0.0003806973225802299
689,-0.0007967306376375228
690,0.0011367455816159008
691,0.0002915699822446567
692,-0.00033365386963381786
693,0.00021064861433280863
694,0.0018494301318275387
695,0.004870194424100772
696,-4.674676189776854e-05
697,0.0003530010978449636
698,-9.83237068186679e-05
699,0.0008189996605135244
700,-0.00042687575372496385
701,-0.0006406107653899575
702,0.0010779708909943813
703,0.0004513615394435918
704,-0.0005803971567217608
705,0.0003510537904893747
706,0.0009848517429642454
707,0.002116219316952182
708,-0.00022149243293814304
709,-0.0001409695800313218
710,0.0014085171149166788
711,0.0028632536812383865
712,0.00469408454501673
713,-0.009881219615683416
714,0.005899168230077128
715,0.00416294364711841
716,-0.0006877092713564102
717,-0.001842336401001185
718,0.003002906187983113
719,0.002898383596838699
720,-0.0031845087252504786
721,-0.00179408497763419
722,0.0007006469423457411
723,-0.01525616778542594
724,0.0019915185093483455
725,0.0013404309981047075
726,-0.002419145894542447
727,0.0030647656046610488
728,0.004606920268968059
729,-0.0039041468370842945
730,-0.0008022795977624353
731,5.7689423680677946e-05
732,0.0026024224748267036
733,-0.005264298506035298
734,-0.0018544238355494389
735,-0.013354680074652943
736,0.004153597199402249
737,-0.0027154605170025587
738,-0.005979507914747024
739,-0.010383105835355271
740,-0.0016498249621620183
741,-0.006265376961872704
742,0.001714338687234942
743,-0.02192467036634811
744,-0.008251068102396047
745,0.0007627356366283987
746,0.0022030864744011377
747,-0.017954490865712096
748,-0.0003088275998456466
749,-0.00014767217269297917
750,0.002095061722401452
751,0.0018776227918401317
752,0.002224003826046654
753,-0.0023146242922329045
754,0.0012117725486528272
755,0.003313970226067409
756,0.0008220733321069096
757,0.000631775665461497
758,-0.001190060553864232
759,-0.0010475361303955415
760,0.0002569788372928004
761,0.002595644012225933
762,-0.002034819981847741
763,0.0028486578634596576
764,0.0034531416478481227
765,0.002535124359311063
766,-0.0007265193443680349
767,0.014816797636362592
768,0.0008003582860754095
769,0.00013123202045496957
770,-0.0008660968556922461
771,0.0017015902018431154
772,0.0013446493078908177
773,-0.0014482148514471077
774,0.002956487704535739
775,0.008428864222715516
776,0.003883165089624238
777,-0.0008436231121449621
778,0.002128034906580858
779,0.014176441380642958
780,-2.4356312445988592e-05
781,4.822036560252346e-05
782,-0.0002807863885197781
783,-0.0008369854024946085
784,-0.0042825976467553845
785,-0.002618051900630596
786,0.004893606110062024
787,-0.005944718016418276
788,0.007260137392651417
789,-0.00010955569180139204
790,-0.011310050325069541
791,-0.013694436486565662
792,-0.0013872321793824622
793,0.00015233841924479566
794,0.0020747043433049415
795,0.0018420809035169037
796,0.00034903156470835557
797,-3.1340055634287204e-05
798,-0.0009710060001396393
799,-0.002123120540863604
800,0.0002808475679397997
801,0.00012460306643222256
802,-0.0009214053247000464
803,-0.0010562367971816613
804,0.00019690788511290093
805,1.7230427468785988e-06
806,-0.0003085698659341679
807,-0.00032349784768936305
808,5.342284704482186e-05
809,-0.00013023757383238738
810,-8.413983428861686e-05
811,-0.00041845755150122463
812,-7.864410600467044e-05
813,-0.00015808698363221736
814,0.00012832196561792506
815,-0.00041779425993381073
816,-0.00032119364868266075
817,0.004831846921003327
818,-0.002648473305465803
819,0.006053183831349272
820,0.0024910957729673477
821,0.002230429336605563
822,-0.002147294491634119
823,0.006389724782036419
824,-0.004549165696827973
825,-0.0017023461124759658
826,0.00348177073355613
827,-0.013444881746768738
828,0.005063439712475112
829,-0.0016941630736965498
830,-0.00015584380483265814
831,0.006245033391652938
832,0.00195527928380395
833,0.0008274914079624575
834,-0.0009457490724485413
835,0.005783335014269049
836,-0.00209564784836615
837,0.0024071680008311124
838,0.0015819811262569035
839,0.00672835267503815
840,0.0004058580352474946
841,0.0033899638938352573
842,-0.0026609631523211016
843,0.004488963102245468
844,-0.00041759765834320175
845,0.00029336501029318435
846,0.00046225767546016744
847,0.0018954572450550307
848,0.00042363879256533904
849,0.0024302061871813475
850,-0.0010805887310964188
851,0.005969683483215247
852,9.501829038457356e-05
853,-2.9978941312738114e-05
854,0.0002535057678513778
855,0.001348207399362889
856,0.0004034930152699542
857,0.0014600156233027506
858,9.910376577965936e-05
859,0.005808396830410196
860,-0.00014183318543813578
861,-0.0010964533186101964
862,0.0013666600053819566
863,0.0002810370225167195
864,0.003205893198121551
865,-0.0031109602281833644
866,0.000426565474548082
867,0.0009732064891091538
868,-0.003966141924946186
869,-0.0017199032098697369
870,0.004463567525165103
871,-0.005433450971507917
872,0.003090690142200744
873,-0.0038372056041921653
874,0.004275224148839396
875,0.013143940361153027
876,0.0008907279659812593
877,-0.0005641360534088436
878,0.0006282451979863228
879,0.0032905909482779084
880,-0.00017500805574266088
881,-0.0010193894278266293
882,-0.001083118695533456
883,-0.006074015150063037
884,0.0013096488058401163
885,-0.0009528750997178523
886,0.0003854675656548584
887,0.0020764446083964935
888,-0.0015784543838517303
889,0.000280293569341347
890,0.00032889909483452376
891,-0.002050977472830269
892,-0.0003220968417685707
893,0.0006696800642515974
894,0.0013091313741027174
895,0.004612527613848016
896,0.0021589342478713185
897,0.0005329074653232812
898,-0.00013631668161728373
899,0.007887003159595906
900,0.0008221543158520904
901,-0.002227147607807851
902,-0.002935836719839504
903,-0.014354955267235216
904,0.007977169900582608
905,-0.0029217588286569642
906,-0.000308806257979491
907,0.01430606362719535
908,-0.0004674447878350589
909,-8.036723425815706e-05
910,-0.0012996693235686472
911,-0.005423453618971444
912,-0.0005140717618430488
913,0.0003896180305292611
914,-0.0013393926354966063
915,-0.003589713862119021
916,-0.00021897532676633764
917,0.0006664697662890068
918,-0.0007883861778141266
919,-0.0010315751103697082
920,0.00033885828856859544
921,0.00016149762787333376
922,-0.0009567937463604649
923,-0.0010388305072366064
924,-0.0026474984202826918
925,0.0019060621668958793
926,-0.0007254990274067116
927,-0.006259221617026337
928,0.0034856872436837237
929,0.0005612378384819508
930,0.00018492422481933228
931,0.012834130186563798
932,0.002136740196587771
933,0.0018804875712401816
934,-0.001133360016526482
935,0.008520913562367274
936,-0.0010959656330156878
937,-0.001944016851724423
938,0.004984206338988307
939,0.00708529915904579
940,-0.0017278792293621693
941,0.0028794124502603737
942,0.003310914152032271
943,0.014780182609969111
944,-0.0017258371276771358
945,0.0035711059692406636
946,0.0012857466034270995
947,0.010636543411468156
948,-0.0002814161579455518
949,0.0006582029328175797
950,-0.0007086559921092376
951,-0.0010509278856029986
952,-0.0003121527300947423
953,-0.00027536357131602453
954,0.001630425637898928
955,0.002685767507178734
956,0.0056472588856360416
957,-0.00226839843522617
958,-0.009968464542139262
959,-0.02324021478090004
960,0.002229564791692524
961,0.0050378713561912
962,-0.004656920321228934
963,0.008920763081060996
964,0.004098283554283339
965,-0.0017878666823320168
966,-0.0044959219609911885
967,-0.007055308761406788
968,0.0004843504860745965
969,0.0002840263218768212
970,0.0002658333858044419
971,0.0028802794156104665
972,0.001634314998069135
973,-0.0012366431807341559
974,0.004438348534857982
975,0.013715404481634547
976,-0.007622855757312541
977,3.1614344605832876e-06
978,0.004064894074500997
979,-0.01258011950032166
980,-0.0006748424782487943
981,-0.0010518097613535582
982,-0.0009333277540817228
983,-0.00945756028202758
984,-0.0014833241913549168
985,0.005849024174682856
986,-0.00438230852596203
987,-0.0009709238399413802
988,0.002920114044215155
989,-0.006883875017454324
990,-0.002488810120589081
991,-0.017751385018651762
992,-0.0026794654045612506
993,0.0012450389695765063
994,0.005697272434674843
995,0.01561429817549447
996,0.003716047941486411
997,-0.003084071250679813
998,0.0017689216159013964
999,0.008152723014574651
1000,-0.00512643850845671
1001,-0.0030929969092211617
1002,-3.3385754906051474e-05
1003,-0.02419455002472271
1004,0.00018554879414081345
1005,0.001395907910966814
1006,0.0019724571633973915
1007,0.010738304377228645
1008,-0.0008502248488155091
1009,-0.0004335451365064143
1010,-0.001503200500280784
1011,-0.011779548050201
1012,0.00428322440273515
1013,0.002695456815577976
1014,-0.005529902335031951
1015,0.0045191944842221735
1016,-0.006068681773009932
1017,-0.0014518808191011316
1018,0.0014642565446432894
1019,-0.015399758741770988
1020,0.0022233228661340263
1021,0.0021992301750226716
1022,-0.004310086272622772
1023,-0.0008151447901225885
1024,0.006149378486833209
1025,0.00196607345907091
1026,-0.0018955057666866935
1027,0.018654794706204278
1028,-0.0006952362064468765
1029,-5.7837685916768e-05
1030,-0.003995360249181829
1031,-0.014752781569965037
1032,0.004565360768712889
1033,0.0018458997800785849
1034,-0.0037855467483592976
1035,0.005443396165558069
1036,-0.0032680158761333004
1037,0.0014800123930143493
1038,-0.001581218332959518
1039,-0.01132697512915027
1040,-2.010495197088112e-07
1041,2.7566518089296423e-05
1042,1.1250829947664354e-05
1043,0.00011531988479429314
1044,0.00023885653817335898
1045,7.833127589249786e-06
1046,4.332906760831707e-05
1047,2.0945363619489923e-05
1048,2.693843193211792e-06
1049,-0.00020403203089618016
1050,6.360628393584706e-05
1051,-0.00024324572917892265
1052,-0.0006197114814590982
1053,0.0025530788368719024
1054,0.0005392233378580091
1055,0.00803403838221355
1056,0.0015566947131352754
1057,0.0005810662096073513
1058,-0.00010912268531588323
1059,0.006159998668294679
1060,-0.011427760499111253
1061,0.0033370000615509567
1062,0.006303811701538918
1063,-0.0038086579565166524
1064,0.002225743636966592
1065,0.0018573425974929337
1066,-0.002767200112123471
1067,0.005991298338315552
1068,1.1293156721072412e-06
1069,-1.6316233674295032e-06
1070,1.365229524061441e-05
1071,1.7388264316606404e-07
1072,-0.000473634756524828
1073,0.0007114854085256808
1074,4.983417641119737e-05
1075,0.0009006297172341945
1076,-7.502999311753544e-05
1077,-1.308405046603738e-05
1078,0.0001242469237060766
1079,-0.0010699222063676704
1080,0.00014653260451390646
1081,-0.0001839879764405368
1082,0.00012625092631859472
1083,0.0007159213892384996
1084,-0.0003031477480223907
1085,0.00027097074942136447
1086,-2.864145888007132e-06
1087,4.20999019119882e-06
1088,-0.0003493669994825443
1089,-0.0003634125809368306
1090,0.000374497111721066
1091,-0.0008646686748786925
1092,0.0012774224588831336
1093,0.00022787600816236137
1094,-0.000728396949515774
1095,0.0026316929668979334
1096,0.0003302790162833366
1097,0.0007943489024729437
1098,2.6670594541150653e-05
1099,0.003634237230268967
1100,-0.0011874524078621836
1101,-0.002400123420996888
1102,-0.0003378556892266357
1103,-0.010476054329312878
1104,0.0008665822970977301
1105,-0.0004660291816469614
1106,-0.00028959507052705004
1107,0.0005422875108157533
1108,0.0016603814522661044
1109,0.0004926432096282927
1110,-0.0012383370790215388
1111,0.0020201365044115595
1112,0.0007694185468402418
1113,0.00020402464729771705
1114,-0.0008022641937616622
1115,0.00030366785566046477
1116,0.007368528181636005
1117,-0.0014251214638315586
1118,-0.0030562553718147833
1119,0.008702688160152863
1120,-0.00019244494487822251
1121,-0.00023345815705510707
1122,-0.00013475778192771244
1123,-0.0014050825401329924
