,drop_ga_hybrid
347,5.7798696534562996e-05
348,0.00018818031170627787
349,-0.00010605641842013613
350,0.00026053151325264144
351,0.0010639314850939283
352,2.0969617623188506e-05
353,1.831246656774672e-05
354,3.737018604385707e-05
355,5.338945974820414e-06
356,0.0014540490023287821
357,0.0002039274916582286
358,-0.002825955834755085
359,-0.0036247970871684954
360,-0.000975643116572687
361,-0.0003044057032182513
362,-0.000143451231230261
363,-0.004296283846327381
364,0.002578054835156065
365,0.0010944817343657481
366,-0.004578412390636938
367,-0.0030446249059873616
368,0.00249737771400788
369,0.002387249054991165
370,-0.0013915834037896949
371,0.012017742273209163
372,0.0032606221339753698
373,0.005861792982650367
374,-0.008086923007663132
375,0.003964266497591917
376,0.0001058796936388365
377,0.004693093041116047
378,-0.0019128294573201852
379,0.011918386398545549
380,-0.0004028492609482397
381,0.0016673074886324958
382,-0.0009238514055758829
383,0.0005556768183472121
384,0.00020326609073761026
385,0.000636349979160751
386,-0.0006210723175448899
387,0.0012460603315521002
388,-0.00019199847547793605
389,4.68294924502617e-05
390,0.0001732650467982594
391,0.0003831872176621238
392,-0.0015744800989177681
393,-0.0002676296394169259
394,0.002115232884182029
395,0.00028252998444090917
396,-0.00032560138314685096
397,0.00017208531718193175
398,0.0013887488698849065
399,0.004068676593295068
400,-0.0006615201187796546
401,-0.0006663665817894357
402,0.0005786675730882481
403,-0.0024681585330348817
404,-0.0017158200001051375
405,-0.0006862489635587814
406,0.0008267654493869412
407,-0.00482775365731437
408,-0.0010850018632908667
409,-0.00042588408165313235
410,0.0001519368205963827
411,-0.004165489845039871
412,0.0003991146952026166
413,0.0011818385327033035
414,-0.001099669138243813
415,0.0021464525998830634
416,0.0011138429388021336
417,-0.0004626993548929678
418,-0.0012753409824304354
419,-0.0016494244540798259
420,0.0020330146035836896
421,-0.0009505779363512811
422,-0.0030839396316469183
423,-0.0060950902417927205
424,0.002591331190139016
425,0.0009490603430700631
426,-0.007702296976634272
427,-0.010654122066868596
428,0.0048221223337658525
429,0.0012380368618202982
430,-0.005791817039262331
431,0.0011347487408141898
432,-0.00015658097791656613
433,-0.0013243849748722026
434,0.0011958953469174498
435,-0.0007770041646861461
436,5.533987590811952e-05
437,6.766253653357124e-05
438,-0.00010643923522238927
439,0.0005966988060740909
440,0.0002349423739958877
441,-0.0002438576161348062
442,7.377859166148406e-05
443,0.00044979985010629945
444,8.405948046465369e-05
445,-5.1828154978817905e-05
446,0.0003022566961601626
447,0.0009166295258092733
448,0.0005819279672057381
