,mathpass_black_hybridper_inf
232,-0.001381126251987909
233,0.00021767659665149024
234,-0.0028741163060474273
235,0.0009418188981797005
236,-0.00019280198079235013
237,0.0005366166384041829
238,-0.0013324128979866191
239,-0.002548887750452419
240,0.00026896411712418785
241,0.00035757459049052365
242,-0.00015759182604028416
243,0.0008086078455220797
244,5.171048329316873e-05
245,-8.421217988856044e-05
246,-0.000263691853324561
247,-0.0013931510137473885
248,-0.00028723315591711404
249,7.859124158477178e-05
250,-5.880140225881489e-05
251,-0.0006497767197997697
252,-0.0010223603803138175
253,-0.0004408397446016544
254,0.003791676054959114
255,0.004372167157175567
256,0.0024187744295542835
257,-0.004317833625882648
258,0.002925238491440261
259,0.005947621908790536
260,4.4465798395021104e-05
261,-4.4269288630466445e-06
262,4.73973282907194e-06
263,-2.719093436129747e-05
264,-0.00015849311186987052
265,-0.00011060111711236169
266,4.708265793284426e-05
267,-0.00045192121866570006
268,0.0002852173393770899
269,8.483955460025495e-05
270,0.00028812632074990346
271,7.197498530159688e-05
272,0.0037397124188745918
273,-0.0030078358110900575
274,-0.0008467422465083436
275,-0.0008854880918427936
276,0.00031158507377282657
277,-0.0007619143580748824
278,0.00041637256578120414
279,0.0009007981313130604
280,-8.781624435305172e-07
281,-3.454274606625148e-05
282,-0.00012997782296528306
283,0.00020415035529583442
284,0.00012414646715183832
285,-0.00011131980529020917
286,-0.00019082415848749984
287,-0.0002572499485411429
288,0.00048452407896773476
289,0.0005745459476489988
290,-0.0006390505562193494
291,-0.0007941903180241212
292,-0.00036431964572563637
293,-0.00021610129687165555
294,5.395998789498336e-05
295,-0.0001435651448795776
296,-1.0535425464960562e-05
297,4.14965190851033e-05
298,0.0001908644681973597
299,0.0003325627868382879
300,8.239089458437628e-05
301,-2.8535472105032097e-05
302,-9.140116998974751e-05
303,0.0001964488085796
304,0.0010451240434589636
305,-0.0005432232444864592
306,1.0290211760359993e-06
307,0.00017033601342038396
308,0.00029949732420603346
309,-0.00017347880531727036
310,-0.00030929302982577573
311,-0.0033807293167859467
312,9.852149761239534e-05
313,-7.723964037468927e-05
314,-0.002307993081345564
315,-0.0067532080007676664
316,-0.0004735945863801692
317,-2.4553962734118453e-05
318,1.3534393034601658e-05
319,0.0005780826258560732
320,-0.0007783711914125717
321,0.003429791964166847
322,-0.000224443313482942
323,0.007259475994452874
324,8.224218092291323e-06
325,0.000542340670253175
326,-0.000512123944626095
327,0.0004529942836850091
328,0.0004394551127422358
329,0.0006971048667561669
330,-3.87063562008263e-05
331,0.0031436370915488747
332,0.0022845756544704323
333,0.005264764592287469
334,-0.004907469782475902
335,0.008914095109609485
336,-0.00012490115775435818
337,-7.86326348010315e-05
338,0.0003607221290972439
339,0.00029268273299323956
340,-0.0004675525747300478
341,0.00021744234371044957
342,0.0002865633994194153
343,0.00010872754939166372
344,-3.818879118769788e-05
345,0.00018345521296542927
346,-0.0003737599329729709
347,0.00010636184690486844
348,8.457615121988621e-05
349,0.0003813992759744083
350,-0.00026135032693724375
351,0.0013465690695041192
352,0.005272971386160176
353,-0.004916080050367421
354,-0.004689639206652883
355,-0.011978851448431223
356,-0.0008679239584177636
357,0.0002734256241807322
358,0.0001059722030111799
359,-0.001074266889845582
360,0.00025222411102465014
361,0.00028379372085495246
362,2.2261659992512704e-05
363,0.000860310889896844
364,-0.0013394742683815338
365,0.0002465730783236354
366,-0.00046417990653093203
367,-0.003838149339985889
368,-0.00016646799187380635
369,-0.0002223032612430198
370,0.00011223383633725393
371,0.00029933856534563073
372,1.8389594583116164e-06
373,5.9527575208978025e-05
374,-1.5693094477473465e-06
375,2.0047925345408198e-05
376,0.001527450752755503
377,-0.0006460202173248453
378,-0.0002229238381810367
379,-0.0023526356948145592
380,8.411954039346285e-05
381,-0.0003210542109353738
382,0.0005255550594173008
383,0.0001830899837220942
384,0.0013263279829568945
385,-0.0009402280042288562
386,0.000755464934080795
387,0.0036278712416540986
388,0.00028586032175798406
389,-9.171501766381299e-06
390,0.00012580802900885317
391,0.00039796255831608105
392,0.00046409310451612254
393,-0.00029719817247509826
394,-0.0013332856414157309
395,0.0009224687017239519
396,5.479138973510033e-06
397,0.00035571734181599963
398,-0.00017290976579674723
399,0.00032125897729416177
400,1.7309419001869946e-05
401,0.0002654075846591815
402,-8.839615097586657e-05
403,-3.8803377650833905e-05
404,0.00010624885370544078
405,0.00012202124078674817
406,-1.1777921166239848e-06
407,0.00021189893439934744
408,-0.00027760129899113273
409,-7.571519645525293e-05
410,0.00011723608651843537
411,0.00040349352899449225
412,-0.001877405115834136
413,0.0013030978265406998
414,-0.0011012697274718894
415,-0.004226332472646764
416,1.1377291154060564e-05
417,4.302325777944444e-05
418,-0.00016092332494002263
419,1.8488245414264363e-05
420,0.0002580596720954772
421,-0.0003998304640934065
422,0.00048625875433333505
423,0.001965211685915852
424,0.00017283104133870595
425,-0.0007789613428861924
426,5.82640734547235e-05
427,-0.0004764663911505564
428,-0.0001336011592168727
429,-2.027734564151838e-05
430,-0.000175148357413021
431,-0.00012157439962820627
432,-0.00031194693162602905
433,9.641162782475897e-05
434,1.952306895001019e-05
435,0.0011166969564270833
436,0.0002403125509742223
437,-0.00010559039642790656
438,0.00014960838027697516
439,0.0011206691254083616
440,-0.001791974079431204
441,-0.002315393273949642
442,0.0003359093293264422
443,-0.008293481033744552
444,0.00026925960239256334
445,0.0005458038663453298
446,-0.00012508478733787198
447,0.00204629967156987
448,0.00017945052707162208
449,-1.996379517579261e-05
450,3.405017317807128e-05
451,-9.046244667087635e-05
452,3.186379374503195e-05
453,-0.0001568763175186839
454,-0.00010837047320953916
455,0.0002570297535142243
456,-1.2265294678549052e-05
457,1.5759553781180756e-05
458,0.00037761909267119287
459,0.00019136710390523114
460,-7.521657410493687e-05
461,-0.00014915007821230468
462,0.001592645464626905
463,0.0019169839690965677
464,0.0005546625064454178
465,-9.572129963132908e-05
466,-8.7525234159301e-05
467,0.0007049293680160225
468,-0.001111721770812702
469,0.00024621832948292275
470,0.00021671940652692363
471,-0.0012442555180490352
472,0.0023739014448793502
473,-0.0002444379829920506
474,-0.0015099783818470652
475,0.0022591682448017828
476,0.0005231127836924037
477,0.00021439324771737404
478,-0.00011831344020819018
479,0.0026205839667888743
480,0.0018579846618175864
481,-0.0002995050266164012
482,0.00023533869921549077
483,-0.00039974845330664223
484,7.508077807524602e-05
485,7.55437335909057e-06
486,-0.00016712672285518679
487,7.790769855300641e-05
488,0.00010604143952284074
489,0.00018968646005416626
490,0.0017481556451974694
491,0.00511031067376889
492,-0.00116226037466825
493,-0.00030899602150371897
494,0.001509121136810672
495,-0.0006376875055333408
496,-1.827650997894947e-05
497,-0.00021529506335397208
498,8.049605651588099e-05
499,-0.0009809431872987613
500,0.0004378445070092715
501,-0.00010183788643829705
502,-1.4083553755165878e-05
503,0.0005024904971193086
504,1.9809636157329296e-06
505,1.664719402879284e-05
506,-0.00013745221941178828
507,-0.00016566278531791146
508,-0.00025478837269050654
509,0.00011066553569670143
510,3.827074673384642e-05
511,-8.728713299637907e-05
512,0.00023355906406587418
513,0.00017529517458761076
514,3.6257482734932205e-06
515,0.0013176017131963454
516,3.583717024764896e-05
517,-3.2059588567072865e-05
518,-8.392000905781473e-05
519,-1.8891274103531887e-05
520,0.0005401170724770826
521,-4.2530540074560094e-05
522,-3.915942598669287e-05
523,0.0005685899337515188
524,-0.00014955485141847398
525,0.00015714913237508229
526,-0.00010400982408530218
527,1.2364908811434817e-05
528,-3.675736054822443e-05
529,-2.354520431735263e-05
530,-5.101696375391344e-05
531,-0.0009375487926718498
532,-2.3107780649239412e-05
533,9.173797398932106e-05
534,5.910303812084067e-05
535,0.0003823531933206141
536,0.0004418966785450782
537,-0.0004405576188995081
538,0.00011233147231442332
539,0.0005324737503802433
540,-0.01143223892256697
541,0.009619719272141445
542,0.0006395745035635735
543,-0.012216986034482985
544,-0.000636208121421716
545,-0.0009346535587440501
546,0.00017962231213947564
547,-0.001686046168764423
548,0.00024566914161996777
549,0.0009792802670256793
550,-0.00019370913545019481
551,0.00014757606026749687
552,-0.00021975333844094337
553,0.000909361449308793
554,-0.00022448743942829724
555,-0.0014880141247694838
556,0.00010980638646118392
557,-0.0002092371115609624
558,-0.00015872490445043233
559,-0.0003473129119419997
560,0.00016762824632924627
561,0.00022291550976685513
562,-0.00013823735580151362
563,0.00025050429031831173
564,0.00016983710535626952
565,-0.0006563789493417358
566,-2.6020581346827904e-05
567,-0.0008941420749141106
568,-9.633991264053906e-05
569,-3.551766094639646e-06
570,3.528085974875404e-05
571,-0.0001327150476585175
572,-0.0001153800840794388
573,1.2052824254494996e-07
574,0.0002339282138501658
575,0.00019895714503007943
576,0.0026576270651072127
577,0.0009870524925399769
578,-0.0004362865582228564
579,0.002240214754736735
580,-0.0002382472486579665
581,0.00023353510878043878
582,7.721076042213944e-05
583,0.0012437972602445122
584,0.000258067208943183
585,-3.2400740416088624e-05
586,-4.1610809016296944e-05
587,0.00015832492882722048
588,-9.161648181722548e-05
589,6.029384898903492e-05
590,0.00026860080156946914
591,0.0007111093870671586
592,-8.799720299247662e-05
593,-0.00011261080287300993
594,0.000148759767177045
595,2.657846910300999e-05
596,-2.4547908660973867e-05
597,0.000642812038392141
598,-4.2889654520361414e-05
599,-9.596829453225362e-06
600,-0.00158047237606372
601,0.0025455435897067166
602,-0.00022666553262603412
603,0.0009280908733477942
604,7.953609808372058e-05
605,2.8165422294198137e-05
606,0.0011226220746466719
607,0.0009301723131562994
608,-0.0015118332736780737
609,0.00022302034419341025
610,0.0005045473613396539
611,-0.0006164786497775589
612,0.0004968796271484836
613,0.00032279113565167604
614,0.00047769811612285946
615,0.0010242720067723055
616,1.5062187416084725e-06
617,-0.0017136875542059116
618,0.0004258076288217845
619,0.00018268816719336296
620,-0.0009359111398841327
621,0.0013997064993830437
622,-0.00030338352655903943
623,0.0019928169206312593
624,-0.005570096104440475
625,0.0043298548307149605
626,-0.0044895669161439744
627,-0.019902946149835985
628,0.006455234009588828
629,0.004990981880232549
630,-0.0072374971005087505
631,0.006118107270974794
632,0.001762918234977584
633,0.000350784154498614
634,-0.0009479287879459864
635,0.001100197664225887
636,0.007432808046910198
637,-0.001865221119031113
638,-0.016122884473670617
639,-0.02093289943892876
640,0.00011541318721272055
641,-0.0025145858456327315
642,0.0036647059743210885
643,0.0032919721261353034
644,-4.677976415751297e-05
645,0.00020220321215582722
646,0.0005500666027097775
647,-0.00026832567479914487
648,0.002129410534949557
649,-1.1117674185572694e-05
650,-0.001640429564560205
651,0.0006596907551627958
652,0.0004441110619303378
653,9.099754955758428e-05
654,-1.5635857850106734e-05
655,-8.423147877803768e-05
656,0.00026916515798548947
657,-0.00021629075698401226
658,-3.3352170876289348e-06
659,-0.00017121799081263312
660,5.392921391018032e-05
661,2.606666643363538e-05
662,-1.2829929624875418e-05
663,0.00015848099437339047
664,0.00011508507489123571
665,0.0008692401809124628
666,-0.0007151572755835692
667,0.004790147678546562
668,-0.00026003144411663315
669,0.0002719515531773399
670,-2.7819387284777215e-05
671,0.00036526646057083976
672,-0.0005268348659259152
673,0.0006272431404740704
674,-1.8948729948314838e-05
675,-0.0005642105944931928
676,4.689052240914688e-05
677,0.0007523140183590111
678,6.288260855128144e-05
679,0.003242609975493379
680,-0.00012946691709774585
681,-0.0005714379163022866
682,9.53262566051586e-05
683,-0.0009118115019473336
684,0.00039538105181589504
685,-0.0001223803010794687
686,0.00036334028516726456
687,0.0014775123353035415
688,-9.913159733045131e-06
689,0.00011666487885529811
690,5.41952279255127e-05
691,-1.1282850767895753e-05
692,0.000670530300992312
693,-0.0002271428188066098
694,9.870682327191413e-05
695,0.0028047382034543868
696,0.0002543266397921056
697,0.0007664719645354533
698,-0.00029510565253248967
699,0.002714946606327708
700,0.00044561953465375043
701,-0.00022716749568934795
