,elapass_wi_hybridper_inf
1077,-0.0002128775567739212
1078,0.00018443874524872524
1079,-0.0007966902602152865
1080,0.0006055074469738755
1081,-7.522960579978482e-05
1082,0.00017970774062248744
1083,0.0019127386958385925
1084,3.4420964406987952e-06
1085,0.00010807146272555978
1086,0.00026402927384859017
1087,-0.00036507033813612614
1088,0.00024272750799202177
1089,0.00029763229075105126
1090,0.0011616814676600018
1091,0.005754944134840788
1092,-0.0003871180543499765
1093,-0.0005286461698193987
1094,0.00145671124849338
1095,-0.00023336757133873387
1096,-0.0002400743418226338
1097,-2.2491385223299632e-05
1098,-6.4962410567397e-05
1099,-0.0001005397888746015
1100,-0.0015993438975921662
1101,-0.00010718630483062321
1102,-0.0002619333589626544
1103,-0.0015978444764932372
1104,-0.0004128634571595498
1105,2.5802566777088568e-05
1106,2.1568137771350603e-05
1107,-0.00042570804320279156
1108,9.777497821049731e-06
1109,3.726982836902764e-05
1110,0.00019005567829600122
1111,0.0001137105970839801
1112,-0.00024258391427715286
1113,0.0002051816506989593
1114,0.00017591285617425017
1115,0.0007946736606034813
1116,-0.0005939931130488933
1117,-5.192585315799863e-05
1118,0.0006044786120381927
1119,-0.0007259123034699395
1120,5.48551803832696e-05
1121,-0.00018709421960093418
1122,-0.00021292265152872013
1123,6.6518425317780944e-06
1124,-0.0006176133499236665
1125,-0.00022307342656705914
1126,5.9586174092619005e-05
1127,-0.00017865380256193702
1128,-0.0008061132621713545
1129,0.00014883556824781842
1130,-1.3429312580859886e-06
1131,-0.0008216380583448708
1132,2.9270075456601846e-05
1133,0.001657172286904243
1134,-0.00013028794877135747
1135,0.001195981511646442
1136,-6.7733230888757e-05
1137,0.0009952339295897664
1138,-2.901734223411261e-05
1139,0.0011299853385934627
1140,-0.00017068092719070525
1141,-0.00010665955458354823
1142,-9.723388541102296e-05
1143,-3.529154572938295e-05
1144,9.839971277043155e-05
1145,-9.042416636978997e-06
1146,0.00011843447840276465
1147,0.0007331689229968943
1148,0.0006452334859064338
1149,-7.431500590751434e-05
1150,7.192940184272867e-05
1151,0.0002434279913161655
1152,-0.00015675991116262722
1153,6.331175232478331e-06
1154,9.140222243140395e-05
1155,-0.00020863680078328622
1156,0.0001708496643857918
1157,0.00018949363480887837
1158,3.318555524881279e-08
1159,0.0008273170507318701
1160,0.0001628284312324484
1161,-0.00045853489885574263
1162,4.4320352429652196e-05
1163,-2.90632318676708e-05
1164,-0.00010993678516143415
1165,-0.0002592127261607588
1166,0.0001861460247708095
1167,-0.0003067830345527218
1168,0.0010704002733158227
1169,0.00048812050763330126
1170,-2.8144326080416168e-05
1171,-0.00022663156252385777
1172,-9.455816480847188e-05
1173,-0.0005704773680553687
1174,8.960875618195792e-05
1175,-0.000876260529920558
1176,-0.0012669978892655548
1177,7.371610624240159e-06
1178,-2.2223667305092904e-05
1179,-9.389150615882292e-05
1180,-3.042602141627988e-05
1181,0.0001262970619910794
1182,0.00020413731659800103
1183,-2.7658687204127955e-05
1184,-0.002080821087564123
1185,0.0002079854596989641
1186,0.0008208636135300744
1187,-0.0014483162525912399
1188,0.00029210033423803596
1189,0.00017535611012998932
1190,-5.706453028006366e-05
1191,0.00034934907812891696
1192,-0.00025972132328640424
1193,5.1987345842869e-05
1194,8.328220763399938e-05
1195,-0.0007882980465583212
1196,-5.896223778071711e-05
1197,-1.9122950583048525e-05
1198,-1.2397487228282935e-05
1199,-0.00010235831012386027
1200,-0.00011440818631885639
1201,0.00010814218580812507
1202,-6.91728080247367e-05
1203,5.815348262772043e-07
1204,3.891985060189501e-05
1205,4.129887518957864e-05
1206,-0.00028368564853704773
1207,-0.0004977574554107161
1208,0.0002744394842880839
1209,-0.0018571495524731304
1210,-4.195559552720712e-05
1211,-0.0014530526447166035
1212,0.00026316857679691826
1213,-2.807980128613948e-05
1214,0.00012632523692421023
1215,-8.428788164689099e-05
1216,0.00033338159915341373
1217,-8.130028064847741e-05
1218,6.169801622404036e-06
1219,0.0023161651138737375
1220,1.8241866384731515e-05
1221,-7.716611600960624e-05
1222,-3.637653133786411e-05
1223,-1.2603141831248754e-06
1224,0.00018247835424427185
1225,-7.520578616534513e-05
1226,0.0005922370325785017
1227,0.00038040675410177865
1228,0.00017022163454548172
1229,3.734913341086488e-05
1230,-6.918650449134961e-05
1231,0.0002810187597582521
1232,-7.781648882409542e-05
1233,2.57175024742672e-05
1234,-2.2374592691100347e-05
1235,7.292945544286663e-05
1236,-0.0021717589217883746
1237,5.6767812935197735e-05
1238,-0.0001415384168037869
1239,-0.0028885541245920257
1240,0.00018586320873042049
1241,-8.38410151366634e-05
1242,-0.001467592981085674
1243,9.708175722733189e-05
1244,-0.0016194015867459608
1245,-2.43894094077622e-05
1246,0.00042781357372557283
1247,-0.0010206753141443613
1248,-0.0008788198043954789
1249,-0.00011873807567473408
1250,9.302041351182094e-05
1251,-0.0012895572942614821
1252,0.0004514223571848981
1253,-0.0002752815863221694
1254,-8.003289678323968e-05
1255,3.202431330868773e-05
1256,8.325552244815669e-05
1257,-7.745625778567232e-05
1258,-8.830461891772854e-05
1259,9.557732472679002e-05
1260,0.0009452714646261196
1261,0.00026812067650267745
1262,0.0004439991773669055
1263,-0.0007411659984388829
1264,0.00017620325032172143
1265,1.267877905421069e-06
1266,7.845494229444856e-05
1267,-4.358570990513583e-05
1268,-0.00012022926729659271
1269,0.00010039936022188962
1270,-1.0011559661384955e-05
1271,-9.189310763520324e-05
1272,0.00014832705729481792
1273,4.1733736229511765e-05
1274,-5.787434970516107e-05
1275,0.00067851381712562
1276,-3.886992497064945e-05
1277,4.917431867620431e-05
1278,5.129653577467435e-05
1279,0.0001028180782660596
1280,-0.00013169018682955523
1281,0.0012335358789364126
1282,-0.00025005614419947763
1283,0.0008582802833496728
1284,-0.0003751787713349104
1285,0.0015517147020481638
1286,-0.002050567663567533
1287,-0.002451392152696334
1288,0.0007553391546880026
1289,-0.00019855804039498208
1290,-3.115402615066382e-05
1291,0.001540499691733139
1292,3.062015187613231e-05
1293,0.00044823837117494717
1294,-0.0007506707879371637
1295,-0.003293662550522032
1296,-0.0005089185582323597
1297,0.0002990311143856886
1298,0.0009036535233554834
1299,0.0011956403111725153
1300,-0.003056887874314197
1301,0.0009335170308387439
1302,0.000680843755776758
1303,-0.0021487584417309875
1304,0.00015683377291858406
1305,0.0013394157253564186
1306,-0.0007719520940580184
1307,0.000925810874917082
1308,-0.0004131345668626429
1309,-0.00011815974164931114
1310,9.357173007982373e-05
1311,-4.6540479963497635e-05
1312,2.484174009869638e-06
1313,0.00020535420254170377
1314,-0.00036493972076364104
1315,7.163532447683334e-05
1316,-0.0002806595923292571
1317,0.0004350409864106243
1318,0.0004723625469181701
1319,0.0039025661676699726
1320,8.688043268002519e-06
1321,-0.0001515030007177706
1322,-0.0008788637840319398
1323,0.00031722814500968234
1324,-0.002045551548811004
1325,0.0035735824477670587
1326,0.0005649949521550885
1327,0.005263696885086381
1328,0.0014351517297111589
1329,-0.0004554290134915529
1330,0.0002515055605476961
1331,0.00556983524614536
1332,-0.00011209811160871197
1333,0.0025386203414955177
1334,0.0009797032580834216
1335,0.009664535752084837
1336,0.0011300010179474441
1337,-0.0006368523054048711
1338,0.00040819247908633623
1339,0.001801744067780778
1340,0.0005034455353496025
1341,0.0025041287927626624
1342,-0.0005195963020766276
1343,0.005424720095257097
1344,-0.0036989347663450934
1345,0.006217435149656129
1346,-0.005675563593894918
1347,-0.010093743698785948
1348,-0.0005166762627171328
1349,-6.444505827405536e-05
1350,6.126160738588369e-05
1351,-0.0005955782364350716
1352,0.0003242277243729402
1353,0.005271236831831901
1354,-0.0012096564711819987
1355,0.013081114247709559
1356,0.0007164706896651551
1357,-0.00026040647363102505
1358,3.300782412010494e-05
1359,0.0005503320949795712
1360,0.0055729335316890794
1361,-0.003116668353935238
1362,-0.000680738316079323
1363,0.004625116941690292
1364,-0.0007928368193300281
1365,-0.00020642586825137118
1366,0.00014662010908296835
1367,-0.0021658488289066405
1368,0.0003710837051039073
1369,0.00035773750783007216
1370,-0.00025862968957955136
1371,0.0017323250118509677
1372,-0.0003877320339916188
1373,0.0015665411921044273
1374,-0.00014709851232283218
1375,0.004743334110176947
1376,-0.0008798454857899963
1377,1.4096292981234377e-06
1378,-0.0004277762627364392
1379,-0.00041817552424656176
1380,0.00041346063224660966
1381,-0.00010457604896123587
1382,-5.992297945984798e-05
1383,0.0005929640899049195
1384,-0.0005776751597778914
1385,0.00047381360316319605
1386,0.0009107364645428128
1387,-0.00011141121194846339
1388,-0.0005624499256818295
1389,-4.510341292075567e-05
1390,7.387713472681508e-05
1391,-0.0013589439789900512
1392,-0.00033755176816057894
1393,-0.0006755542815816452
1394,0.001784217255520722
1395,0.004478770132493971
1396,0.0003435164166877972
1397,-0.00044957535572268803
1398,-0.002776576326981895
1399,-0.010416430421113447
1400,1.0722081649344896e-08
1401,-0.0003832867835140501
1402,0.00011499442570654867
1403,-0.0001802544825693407
1404,0.0012990126975134264
1405,-0.0006631736204016493
1406,-0.00045858308531872727
1407,-0.0007747572404115659
1408,-0.0001880621836070726
1409,-0.00017055007138454053
1410,0.0009310245411953276
1411,0.0012086109950220558
1412,-0.00021210415936246616
1413,-0.008729027995796798
1414,0.001514367378807591
1415,-0.01677049383823159
1416,-0.0001563752760872382
1417,-2.2038080500218675e-05
1418,-6.19299873651514e-05
1419,3.141853537697942e-05
1420,0.00010423344489559934
1421,0.0013348009578798728
1422,0.0010844962895520676
1423,0.00013001514976218899
1424,0.0002054120077142473
1425,-0.00010704255853738043
1426,-1.688061714636837e-05
1427,-0.00040217870191616847
1428,-9.917867514045867e-05
1429,-7.313687457968778e-05
1430,-5.973252744766316e-05
1431,-0.0007708489614331367
1432,0.0063620603152028865
1433,-0.0006131328186365931
1434,-0.006225081003368314
1435,0.0025678282778964405
1436,0.0008335726926047632
1437,0.0014095725132835782
1438,0.0008234392400020744
1439,0.00040900745945068705
1440,0.0009585628599376002
1441,0.0019225549540161572
1442,0.0001508983356504244
1443,0.0032578004495800467
1444,0.0038501022993269927
1445,-0.0036998230274047908
1446,0.00030535872789079976
1447,-0.006883485135559519
1448,3.0146881313862884e-05
1449,0.00021527939703775087
1450,-0.0010953000906314728
1451,0.0012927663692179829
1452,2.115679486419229e-05
1453,0.003971545343297901
1454,-0.007481979172296044
1455,-0.008428284940064222
1456,0.00039285147450259764
1457,0.0005377163938934539
1458,-7.668875117054995e-05
1459,-0.00017574636949904208
1460,-0.0009309627563344001
1461,-0.0005697280598291297
1462,0.0004301902778588313
1463,-0.0019090343336941823
1464,-8.595423588109958e-05
1465,-0.00044162213064849595
1466,0.0003009530727459661
1467,-0.0008284112420536929
1468,0.0001456365692637178
1469,-0.00040157340723545837
1470,-0.00174912127501447
1471,0.0005204631128003586
1472,-0.0012861685198582438
1473,1.894901611393339e-07
1474,0.0015526168448390068
1475,0.004964894795485829
1476,0.0009206425911826301
1477,-0.002915574508345395
1478,-0.0024282053218446786
1479,-0.010334025185747667
1480,0.00011627777403946177
1481,-0.0008901885336331806
1482,-0.00028271151827684505
1483,5.851837983587561e-05
1484,-7.186060487718396e-05
1485,0.0006038969289592034
1486,-0.00018105116489475375
1487,0.001146448642122713
1488,0.0014880436940655924
1489,-0.0018722128276139384
1490,-0.003439784869935725
1491,-0.0099773013562013
1492,-0.00012872617970055553
1493,0.0021642852937676193
1494,-0.00786122774006448
1495,-0.01267831103572652
1496,0.001686370053150241
1497,0.0007131862375961312
1498,0.0014334194848771586
1499,0.01210072305161388
1500,0.0008201902381256123
1501,0.002902982595158591
1502,-0.0033224335400101543
1503,0.001548585937965847
1504,0.003756916556849609
1505,-0.002007464118341044
1506,-0.002991282230412044
1507,-0.0042558526873142525
1508,-0.00010748915428597394
1509,0.0025954502974699016
1510,-0.0013071237729823304
1511,0.0030586012434745376
1512,0.0012130988464281775
1513,0.001078262385122045
1514,-0.0018628432254662926
1515,0.002694241563019091
1516,-4.6483625972834875e-05
1517,0.0015048141324448777
1518,-0.0007071367977898949
1519,0.002170992208913509
1520,-1.9064909242892158e-05
1521,6.59005856842173e-05
1522,-0.002821024939532443
1523,-0.0004820434480387143
1524,-0.0007012319361592596
1525,0.002110435712663189
1526,-0.002308980123774844
1527,0.0028836888487284887
1528,0.001036094569006918
1529,6.618546114544544e-05
1530,-0.0015057318378768176
1531,0.002074754552821751
1532,-0.002384646189609486
1533,0.0011528339533534505
1534,0.0010003030053078838
1535,0.0016277507079003018
1536,-0.004459754887878013
1537,0.0007697229249092059
1538,0.001066204766206234
1539,-0.001170424610069277
1540,-1.9545216386810146e-05
1541,0.0001616038691059351
1542,-0.0031103513056299948
1543,0.0005089568040015352
1544,0.0004985812292682206
1545,-2.1290129515230756e-05
1546,0.0029942906378392976
1547,-0.007361008468674627
1548,0.00010058151137085607
1549,0.0008189037775444163
1550,-9.677250707171025e-05
1551,0.0013788137522624839
1552,0.00013568781251982505
1553,-1.1277571103657798e-06
1554,0.0005615364237225257
1555,0.00010603595680061219
1556,-0.0008039789568021795
1557,-2.6890446450617047e-05
1558,-7.57137982076689e-05
1559,-0.00015158655605713328
1560,-0.0013560075842496055
1561,0.0006602121441905921
1562,0.00017076680606088206
1563,0.001699456636169266
1564,0.00039116601858808894
1565,0.0001315215231651511
1566,-0.00025838586737858267
1567,0.0013419936428242453
1568,0.00031783220265159406
1569,-0.0013219067597056743
1570,-0.00032084383124385935
1571,-0.002262323456038891
1572,0.001239490054648367
1573,0.00020306421186441713
1574,-0.002485940249853575
1575,-0.0025357147738951824
1576,-0.001020355958776297
1577,-0.000499239837866343
1578,7.822285155426178e-05
1579,0.00037888860178517304
1580,-0.007745516189291977
1581,-0.00043861857896832033
1582,0.00013277141815324432
1583,-0.002376758966172944
1584,3.7562300724683766e-05
1585,-0.0003468650706226899
1586,-0.0001588214813032685
1587,-0.0012973412737341177
1588,0.001665580759939883
1589,0.0018753057861009544
1590,-0.0003688239697556114
1591,0.010251571347844081
1592,0.0013725739477123272
1593,-0.0005307174874647035
1594,0.0007252809264151866
1595,0.0033008297181941924
1596,-0.0005543352925497531
1597,-0.0012592946631437571
1598,-0.0003641573515577178
1599,0.0038260695621237057
1600,-0.0021289904816552342
1601,0.00017827567676060045
1602,-0.0007218445555797062
1603,-1.4063097205964883e-05
1604,-0.00022337688161549018
1605,0.0014541606855497406
1606,-0.0013394206511631772
1607,0.0005741863026247024
1608,-0.003108757097567075
1609,0.0072682286816764625
1610,-0.014542728834603119
1611,0.0017583592006678826
1612,-0.0003564489536956683
1613,-0.001226807072067271
1614,0.0007775411642694477
1615,0.0007202312015163548
1616,9.021826673532972e-05
1617,-0.0004917212829766178
1618,-0.0009302004111385393
1619,0.0012253708204759798
1620,0.00131929953690874
1621,-0.0009100069308511805
1622,-0.0010717363549161787
1623,-0.0016341246001978183
1624,-0.0010200488480689742
1625,-0.0005072831633658439
1626,0.0012058442347961309
1627,-0.000824433064333959
1628,-0.0002773560342851366
1629,9.9494676923546e-07
1630,-0.00012817867561091786
1631,-0.0008787405250251733
1632,-7.13425705964209e-05
1633,-6.023859709149177e-05
1634,-0.0001396456878936458
1635,-0.0001411208657147697
1636,-0.0009106465258583112
1637,-0.00045313709108377393
1638,0.0004740070170468072
1639,-0.0025202403270398535
1640,-0.0077389860380125824
1641,0.004127034741204259
1642,-0.0003198466627129793
1643,-0.01036510954356953
1644,-0.007867623910769414
1645,-0.0032901112965605865
1646,0.0020446048661124042
1647,-0.022711455985772816
1648,-0.002665832023441054
1649,-0.0016637696938740583
1650,0.004785189239164838
1651,-0.0011354467350766203
1652,-0.002070787489526719
1653,-0.000380702104640637
1654,0.0018714777419724321
1655,-0.003996549759248098
1656,0.00028979183445844317
1657,5.460598976285623e-06
1658,0.001341115701355683
1659,0.00023104556129583068
1660,0.0001346673693616194
1661,-0.0006360413922474
1662,0.0001629574599502294
1663,0.0001238235859173166
1664,0.0005610067605142621
1665,0.00022113304287724864
1666,-0.0005360253270913732
1667,0.0012322713245609543
1668,-0.00010179362612611429
1669,-0.0021490186329915415
1670,0.0008414239884272275
1671,-0.0022693858137126485
1672,-0.0003627711083648428
1673,0.0027316757610626585
1674,-0.0010063513332306542
1675,0.003508164050578937
1676,-0.00019607285078172116
1677,7.850586338226968e-06
1678,0.00013070594207630851
1679,0.00034962683138082564
1680,-0.00035392897336022173
1681,-8.671717445855218e-05
1682,0.00038247344586623703
1683,0.0013207930906940534
1684,0.000830930081247229
1685,0.0006593078618722225
1686,0.0006255454135280644
1687,0.006015056067103053
1688,-0.0003192169183564751
1689,0.0007315983775223226
1690,0.00014135217430267204
1691,0.0002978326954583498
1692,-0.0005502607862882835
1693,0.0011416920113692121
1694,-0.0012575332633518366
1695,-0.0015495154897573668
1696,-0.003157241735119875
1697,0.005776843795535761
1698,-0.0013888240502089742
1699,0.005060184350652912
1700,0.0003374017679162741
1701,0.003581765099004576
1702,-0.00031554504480301343
1703,0.011382561457382076
1704,-0.0006485759388547422
1705,0.00037000248054610115
1706,0.0006859766689036981
1707,0.002520000293175138
1708,-0.00027051018105585576
1709,0.0005287348969023886
1710,-2.82500242361595e-05
1711,-0.0007532249497936297
1712,6.568658225581856e-05
1713,6.489849373171151e-05
1714,-0.00019072539041848702
1715,-0.00039320474601186673
1716,0.0008571772427270295
1717,-0.0003813263147789651
1718,-0.000800452224788079
1719,-0.00521405245669625
1720,-0.0007277766320244034
1721,0.0081168552285228
1722,-0.003035532892410946
1723,0.011829870600386615
1724,-1.587414237570415e-05
1725,-0.0002319191361174574
1726,9.120804066237077e-06
1727,-0.00017473633148734537
1728,0.00031151996583513513
1729,0.00011227358378886866
1730,4.620427921286229e-05
1731,0.00015540325645231831
1732,0.00014606359783533905
1733,-0.00023847151296827523
1734,-0.0004196640095588617
1735,-0.0010147374734988095
1736,0.0017753789894609823
1737,-0.002241934856076182
1738,-0.001432241567312425
1739,-0.008214770794364798
1740,-0.00026582957239118234
1741,0.00020407482049753534
1742,-0.0006940580694928404
1743,-0.002489193280311012
1744,0.0012567590415647472
1745,-0.0010998336591601415
1746,-0.0012756486938029698
1747,-0.0048573654925464825
1748,4.063408747131907e-05
1749,0.0011130750871450193
1750,0.00084237840597287
1751,0.0060791782166478205
1752,-0.0006748861806050483
1753,0.002304533720421629
1754,4.464351424204395e-05
1755,0.0048599374032621025
1756,-0.0017720231941402672
1757,0.0019674612665350334
1758,-3.91669529138716e-05
1759,-0.00014022853485388002
1760,-6.51798030511685e-05
1761,-0.00047181351588633074
1762,9.767951215807925e-06
1763,6.460527306277876e-05
1764,1.5283898171042866e-06
1765,-5.44403511644027e-06
1766,0.00018727174071731886
1767,5.8240871608896025e-05
1768,0.002401903163235736
1769,-0.002288785980106121
1770,0.0003097470651496011
1771,0.002278921271843005
1772,0.001899005193134641
1773,0.005928719406802677
1774,9.271115625953172e-05
1775,0.021601933298587627
1776,0.0003721423999675402
1777,0.000808446488255582
1778,0.0010652525423313064
1779,0.008143652824434052
1780,-0.00015367756323380257
1781,3.395875139999932e-05
1782,-7.760318256920038e-06
1783,-1.924718667151416e-05
1784,0.0008370385885094477
1785,-0.00032763106093905333
1786,0.0013433100115926668
1787,1.214896501529024e-05
1788,0.00044042752349994615
1789,-0.0002926982371899767
1790,-0.001566818222406058
1791,-0.005404757708320497
1792,0.0005793010384943096
1793,0.0009525748591086076
1794,0.000643037721020066
1795,0.0009424984686104513
1796,0.0006857502643103847
1797,0.0006852611372579728
1798,-0.0005431378872990952
1799,0.0024358531607972193
1800,5.764903780898439e-05
1801,9.348164362024054e-05
1802,-3.432530215162859e-05
1803,0.00017255108574986707
1804,0.0006584063943896753
1805,-0.00010436777569304044
1806,-2.4881590634623388e-05
1807,0.0005570904067128469
1808,0.00039956716297177483
1809,-0.00032489250725453045
1810,-0.0001837946263850065
1811,-0.0019193746672978135
1812,0.00046913812742559413
1813,-3.499834738850528e-05
1814,-7.763109479674736e-05
1815,0.000844558229761856
1816,0.0002565341329123051
1817,2.0419911231228754e-05
1818,-8.081721184480614e-05
1819,-0.00015538258998764684
1820,5.392305960109937e-05
1821,0.0007155825896591547
1822,-5.75199041214569e-05
1823,0.0008365619401358353
1824,0.0006713183141210558
1825,0.00211827004326863
1826,-0.003545520227423209
1827,-0.0026357442497806985
1828,0.001423031234424823
1829,0.00017203096106624687
1830,-0.0012002008776964583
1831,-0.00010209761571083665
1832,0.00011058889399074137
1833,-0.00012828213189169474
1834,6.623915201827503e-05
1835,-0.00015065073970412012
1836,9.079250985070887e-07
1837,0.0005893508142839519
1838,-8.455266265137229e-05
1839,0.0005132138692860255
1840,0.0002769966214550158
1841,-7.852619646393833e-07
1842,-0.00024208796685316926
1843,0.0004698281266742759
1844,-0.00032086786400712086
1845,8.466883146847116e-06
1846,0.00038219067484044755
1847,0.0001609289189157113
1848,0.00046941013630597006
1849,0.00018381717673917738
1850,-0.00016429719381862398
1851,0.0026724502282731736
1852,-7.32411052494076e-05
1853,8.654290042059269e-05
1854,0.00010453976085074863
1855,0.0005332161307029669
1856,-0.0010640417145341013
1857,0.00019524088039140649
1858,0.00018189587239222886
1859,0.00018027574715164126
1860,0.00023560491492977427
1861,0.000304142095054938
1862,-0.00048360462114998973
1863,0.000673107609765585
1864,-0.00011673140968220288
1865,0.0008255825840925012
1866,-9.624540679088219e-05
1867,0.0008490228665255362
1868,0.00037906827307282014
1869,-0.00023780808522526337
1870,-0.00017950342889101585
1871,0.0007580178345246132
1872,0.001972271784292636
1873,-0.0006488394033665044
1874,-4.9703508062776916e-05
1875,0.0032082373998895872
1876,5.317651791618979e-05
1877,0.00022698133876192003
1878,-7.374454162074817e-05
1879,0.0010888654504577458
1880,0.0011281312247638934
1881,-6.483127280114273e-06
1882,-5.666786312600857e-07
1883,0.0027419700144542328
1884,-0.0006420709872374566
1885,5.198219090571319e-05
1886,0.00022774327813690135
1887,-0.0013273555137094542
1888,0.001205739044452723
1889,0.003375667614415716
1890,-0.0028650208620331344
1891,0.007265761875729081
1892,-0.00011006819613359392
1893,-2.5859482078604362e-05
1894,8.954318842755166e-05
1895,0.000524590468415902
1896,-0.00012181698662798329
1897,0.00032776854047786806
1898,0.0002755367677875617
1899,0.0012378552154105166
1900,-0.001969619165381812
1901,-0.0003884572950174765
1902,-0.00013818252737784586
1903,0.0011723064848606387
1904,-0.0016259897514034948
1905,0.0004810928240814268
1906,0.0013340029161405178
1907,-7.76126355616685e-05
1908,-0.0018820339043972402
1909,-0.0010489971440004345
1910,0.0018609407670432778
1911,-0.003407543363616749
1912,-0.0030449784900216203
1913,-0.002751755463141875
1914,0.003970447772935298
1915,-0.0009826360764747734
1916,-1.284278327002452e-05
1917,-0.000313140241506046
1918,-0.0001582756235139909
1919,0.0001978524423744473
1920,0.0008513671087997124
1921,-0.000726400644490385
1922,0.0001590758134017246
1923,0.0006318609967728194
1924,-0.0009990944683920184
1925,0.00020317965317239768
1926,0.0019036310072156508
1927,0.003991815659786967
1928,0.0002782381864490149
1929,0.00011106048894810966
1930,-0.00064621922857694
1931,-0.0004032292024578973
1932,-0.0029346802953302766
1933,0.0030544938803959113
1934,-0.00040694505065809363
1935,-0.0010832954677619916
1936,0.00529070305758057
1937,-0.0030912028405167265
1938,0.002327719375761067
1939,0.014920989801468762
1940,-0.002729364799159582
1941,0.0016409727372247742
1942,0.00012531175281639518
1943,-0.0037963772612952564
1944,-0.00017162799123530303
1945,1.7243649971187804e-05
1946,-9.588591671931754e-06
1947,7.606529687065604e-05
1948,0.003709489244509724
1949,-0.0015951488816839372
1950,-0.004498497620585116
1951,-0.0055085042568377264
1952,0.0020385058069025243
1953,-0.0009995831131084088
1954,1.1707891647267934e-05
1955,0.0003087614736931242
1956,0.0007553270852541214
1957,6.848481093391535e-05
1958,1.769353999209167e-05
1959,0.002090291624683228
1960,-0.0005255432007126254
1961,-0.0005628557514577872
1962,3.5091943713835844e-05
1963,0.0005245013432139476
1964,8.218929698512972e-05
1965,-1.5745589403014065e-05
1966,7.73254262551863e-06
1967,7.44976315545252e-05
1968,-0.0001442788641862732
1969,-0.0001432002316352742
1970,0.00017521890961699798
1971,0.0002519582991525508
1972,-2.6192101853267095e-05
1973,-2.2241328959945244e-05
1974,4.04624212913549e-06
1975,8.269578729697513e-06
1976,-0.00015913747644659412
1977,7.56290221558573e-06
1978,-2.7214806391663395e-05
1979,-8.2094772036327e-05
1980,0.0001109528186928666
1981,0.00013577343973849565
1982,-2.5594059192100937e-05
1983,0.0005518207854757567
1984,-0.00019849979321120788
1985,8.244597678252082e-05
1986,0.0005443309648077025
1987,0.0012557321568367249
1988,0.00018719854743708017
1989,-9.211855850626469e-05
1990,2.916259333204159e-05
1991,0.0003046597829503
1992,-1.007034285213007e-05
1993,-5.3899094909849585e-05
1994,-3.318808770728912e-05
1995,-0.00039184943960002006
1996,4.912819067306234e-05
1997,9.860096974474509e-05
1998,5.11204919542514e-05
1999,0.0006509467037707525
2000,0.00021064873927204283
2001,-0.0005899456120640985
2002,2.8707379052180707e-05
2003,0.000840752038462702
2004,-1.3640597429502894e-05
2005,-1.904859907666661e-05
2006,-2.868366403052336e-05
2007,-4.815694267336259e-05
2008,4.1271501385034116e-05
2009,-0.0007379083762378683
2010,0.000690566306492793
2011,-0.002030927938076452
2012,-0.0026214026793915744
2013,-5.580396897443993e-05
2014,0.0009464322078824974
2015,-0.0005910152604498609
2016,-0.0001865452050296932
2017,-0.00046089050047878953
2018,0.0002024887427298283
2019,-0.0005216719756440459
2020,-5.5301044562135934e-05
2021,3.02752917020751e-05
2022,8.644140366083828e-05
2023,0.0003178846272196523
2024,-0.0011621132811520203
2025,-0.00041788505139908865
2026,0.0005440001376783285
2027,-0.0011099824171998506
2028,-0.0017692011266356492
2029,0.0007886774490679839
2030,0.00048428968808660104
2031,-0.0006482660644130128
2032,-0.0007942545866252966
2033,-5.3333754780717025e-05
2034,0.000749427878784825
2035,2.2918485628976922e-05
2036,5.894704301470242e-05
2037,2.107248104724161e-05
2038,-1.3952971866329009e-06
2039,0.0002247828585511769
2040,0.0004431448806399814
2041,-2.2041312850913457e-05
2042,0.0002936300371326073
2043,0.0001363538039319585
2044,-0.0002461850473717536
2045,-9.376765758630072e-05
2046,0.0014148214987219376
2047,-2.0992490986085598e-05
2048,-0.0006823336426480325
2049,0.0006551774241808026
2050,-7.1846968943688e-05
2051,6.037335659105269e-05
2052,0.0005245545700999996
2053,4.016352186442691e-05
2054,0.000164935682823517
2055,0.00021617372605326523
2056,0.002227502871328031
2057,0.0003611799609074394
2058,0.002476056578520283
2059,-5.44893613620419e-05
2060,-4.418342297055476e-05
2061,3.864028881084122e-05
2062,1.3778440893708803e-06
2063,0.00011178864634147665
2064,3.9151513523383123e-05
2065,0.0027752856695674754
2066,0.0015131955751331676
2067,0.0009355825960065433
2068,-0.0029653304859216644
2069,0.0011127550377292824
2070,-0.0011108436710293942
2071,-2.2307586324549576e-05
2072,0.00024816481092877204
2073,-0.0005465313104835286
2074,-7.173759361225117e-05
2075,-8.131279511468722e-05
2076,0.00030050994388472886
2077,-2.3021719831202e-05
2078,1.5585584840142133e-05
2079,0.0006415147087925251
2080,-0.0006634213174826738
2081,8.665436107039545e-05
2082,-4.292802966871426e-05
2083,-0.0011712698499644308
2084,0.0035752043172608307
2085,-0.0006203601117566429
2086,0.003524508284615946
2087,-0.0001149140089677153
2088,7.480977787569056e-05
2089,2.0877432135737787e-05
2090,0.0001582597560586656
2091,0.0011229693409587757
2092,0.00024471740344468666
2093,0.0002290789388986332
2094,-2.3179854107540227e-06
2095,0.0009937690639137845
2096,-0.0003911189893985055
2097,0.0004399801709610676
2098,4.53164721042392e-05
2099,0.0006350553773581605
2100,2.4052501926543188e-05
2101,1.6108893698065095e-05
2102,2.0322003858897783e-05
