,mathpass_in_virtualper_inf
81,9.765396630131495e-05
82,-0.00018206451227373128
83,-1.8912211899657365e-05
84,0.0006849447661275832
85,-4.049238356171889e-05
86,-0.00027935778535059433
87,0.00031883040540204866
88,0.00022237827348349306
89,0.001744188296997319
90,-0.0007172460080673952
91,0.0030781467194653856
92,-0.0006446474637578256
93,-0.002783042802067905
94,0.0007881271883314548
95,-0.007306476330277633
96,-0.011003013810806806
97,-0.0007981403758162343
98,0.0033796153847365836
99,-0.01590119018008789
100,0.0021747384180592993
101,-0.009687144877701802
102,-0.009801363304372292
103,-0.06074056769314859
104,0.00012279073182181935
105,-0.0003947730510863002
106,0.0008315692739221289
107,0.001832971500222225
108,-5.800424113234712e-06
109,0.0006790251811300933
110,0.0005640870498865278
111,0.005377425949492036
112,-0.00023354677705715276
113,-0.0006056835325013805
114,0.00011157011410245946
115,-0.00039344407224700743
116,0.0002691582611509983
117,0.00277752582139677
118,-0.0020654285780150592
119,0.001650064786568147
120,0.0014010191405717481
121,-0.0001580227646564331
122,-7.846737301939268e-05
123,-0.000265936829061204
124,-0.00013289133244989872
125,0.00016301471182324126
126,0.00029784500603297336
127,0.002152909524684679
128,-0.000242611196248081
129,0.0011082786176213233
130,-0.004893553349087371
131,-0.014738717344928154
132,0.0004410001099695022
133,0.00026538612063213676
134,-0.00022621281236464048
135,0.0009378969779993962
136,0.00041914849639969196
137,-0.000498180599885164
138,0.0002793135694531424
139,0.001097708240275145
140,-0.0010872894668589991
141,0.00048134310919659395
142,0.00023807075297459815
143,0.0002187486726709178
144,-0.0003440764622059724
145,6.700803214482292e-07
146,-1.4287643550347776e-05
147,-0.0006479827130501422
148,-0.00012084256567377226
149,9.255472950249469e-05
150,0.0003586631023561606
151,0.00015406354141680464
152,0.0007379399616174102
153,-9.391995791476939e-05
154,-0.00013560942435544507
155,-0.000321029230647299
156,0.0014960893151550582
157,0.0015716551145949424
158,-0.0022988647735725926
159,0.0011502597308874914
160,0.00117766848385594
161,-0.0017092538360828707
162,4.266906545006471e-06
163,-0.0009932902582355247
164,0.0006485881430042211
165,-0.0025525302304331703
166,0.0002753709209009785
167,-0.004385608486494011
168,-4.010299363902369e-05
169,-0.00026848552444591877
170,0.0002960657336711704
171,-0.00022045077510213234
172,-0.0006692983764714664
173,-7.338055599558797e-05
174,0.0005895341890518531
175,-0.0015705926726408792
176,-0.0005490328671993947
177,-0.0008567721401199866
178,-0.0002631759283944084
179,-0.006515249439346134
180,-4.834237839074711e-05
181,0.011120327240945681
182,0.0009928233602528554
183,0.039911671831240524
184,2.9555485485725383e-05
185,-0.00016739937416843778
186,-0.00037981520458702504
187,-0.000980019950308399
188,-0.0003404971089318848
189,6.422664121974404e-05
190,0.00013581472690881664
191,-0.0005206287420679378
192,7.456786731625832e-05
193,-1.0422073359885713e-05
194,6.792428313799169e-05
195,0.00039429467591377753
196,0.0008951402382550834
197,0.0015700486954285525
198,-0.00047838171134885417
199,0.004753384900376174
200,0.00017480893223480054
201,-0.00017081834138550286
202,-7.1342719894139e-05
203,7.241965135142417e-05
204,0.0008699453693463264
205,-0.0012916831836463731
206,0.00011038430719137544
207,0.0006044536779389579
208,-0.00011707600091190747
209,0.00017015126274215738
210,2.7372841644947873e-05
211,0.0007748714330214376
212,-0.0006479618817343107
213,3.391613998717814e-05
214,-0.0005214151065649088
215,-0.0033346812601443925
216,0.00011328081150214613
217,0.00033777515270741617
218,0.00039597746549673767
219,0.0009907488625597264
220,-0.0011376950960616512
221,2.335222308952745e-05
222,0.00016471203536094317
223,0.000922229292082874
224,1.9109357205744644e-05
225,0.0005868352035693521
226,-0.0009880610773620598
227,-0.0006065990859869521
228,0.0013554310060815732
229,-0.008327057435271488
230,0.003773770214466627
231,-0.008898331730085612
232,-0.0020922677435412373
233,0.0002979119717084769
234,-0.00534188735456723
235,0.0019465896401066683
236,-0.001384078541918893
237,0.002794720366582458
238,-0.006778102893292828
239,-0.014448952531321455
240,-0.00030855498229772336
241,-0.0013335958663777785
242,0.0012740064509489985
243,-0.002885891180013701
244,-0.0013797058910162301
245,-0.0005514048943259359
246,-0.0013665432118493233
247,-0.011376515520688869
248,8.11056532602363e-06
249,-0.00015893671384100143
250,0.00015383331536545438
251,0.0007283595019362246
252,-0.006940636320131896
253,-0.002066021728650214
254,0.016364000838554042
255,0.02210773196408874
256,0.008467754158269034
257,-0.015205232031739109
258,0.01301674194488434
259,0.022414164748728788
260,-2.9521050073089085e-05
261,-7.491436818282914e-05
262,-5.4791913472862286e-06
263,-7.128259828414754e-05
264,-0.0005927302442780272
265,-0.0006390965254634246
266,-0.00015066050837232332
267,-0.0035808925779779194
268,-0.00011741797690092252
269,0.00022559113189897533
270,0.00040813408884734495
271,0.00028980916837728
272,0.0042007595986302574
273,-0.003610900050706723
274,-0.0009992431984347679
275,-0.001032886441425981
276,0.001334183735099169
277,-0.0022174647308529547
278,0.0009706888264720521
279,0.0024711244901343896
280,9.420243744789182e-05
281,-0.0009279215654552317
282,3.405247115754034e-05
283,-0.0009037780914623523
284,6.493749339640414e-05
285,-8.834199632922541e-05
286,-0.00022291235662741482
287,-0.00023362450861503947
288,0.0008657242818745461
289,0.000968307992153384
290,-0.0019240526182788555
291,-0.0015548008933476457
292,0.0007583951376194133
293,0.001279720413963742
294,-0.0027421662974069956
295,0.0008323567641672692
296,0.00031838790668185665
297,-0.0001847670223839048
298,-0.0011117755826842532
299,-0.002362040379940951
300,-0.00020841080617435554
301,-0.0006187441651731432
302,0.0005959805212967588
303,-0.0014565386570713434
304,-0.0009461931761543689
305,0.0019105440546723798
306,-6.087166224807935e-06
307,-0.0004471953291828616
308,6.174626708403573e-05
309,0.0009298993677228162
310,0.00077116713308108
311,0.003122818923815759
312,0.00015718065517675382
313,-0.0001463728058413288
314,-0.00427545229089062
315,-0.012158669021753594
316,-0.0003584570552571345
317,-0.00038068132153605306
318,-0.0005793460306303333
319,-0.0006990907125585324
320,-0.0009414891961594649
321,0.004944798870865538
322,-0.0003179468619289154
323,0.009855337381241896
324,0.00024171202458598775
325,0.0002340839587820647
326,-0.0003808834800953981
327,4.98448694690883e-05
328,0.0005824520676020295
329,0.0008850143550919588
330,-4.661934455715081e-05
331,0.004007742547913333
332,-0.0018874607041065754
333,-0.005167060641261196
334,0.004300578703086326
335,-0.00798678290592835
336,-0.0004690149683231205
337,-0.00034041183150069874
338,0.0012133679236901382
339,0.001109160305047978
340,-0.0011228519088934674
341,0.00034616172847588866
342,0.0004955165659392823
343,0.0002092497374086749
344,3.2142152255466906e-05
345,-0.0007921459484361809
346,0.0004018836457477462
347,-0.00016580980268130196
348,-5.6482741713568615e-05
349,-0.0020752717273895944
350,0.001129552689202556
351,-0.0035524761007225533
352,-0.016191473175777724
353,0.013872925166568547
354,0.012745897227304544
355,0.03424643738224041
356,-0.002351552336276746
357,0.001028084251732667
358,0.0003256695484537992
359,-0.0034008739658752327
360,9.428875298101299e-05
361,-0.00040578910504303394
362,0.00028348183445009846
363,-0.002392062563238006
364,-0.004033066274987769
365,0.0008600697421383034
366,-0.0018119890006677278
367,-0.012910924874348039
368,-0.0005343842217796481
369,0.000551423089878676
370,0.0006488882902976731
371,0.0028597682120600197
372,5.783436649200736e-05
373,-0.00018785324997702558
374,1.0090989116223825e-05
375,-0.00010194252077078989
376,0.0015234951134479302
377,-0.0004689125776147626
378,-2.258964868427927e-05
379,-0.0019949197186847263
380,0.00046306404249340274
381,0.0012861591688951735
382,-0.0025736238745394475
383,-0.0044371249991988874
384,-0.0007082145761941826
385,0.0003053125622872094
386,7.310228295978643e-05
387,-0.0006960267626754597
388,-0.0001263465390264562
389,0.0005472565801108805
390,-0.00039984615291741455
391,-0.0010866204968131383
392,-0.004135422629216954
393,-0.003212952491962301
394,0.00276537389212076
395,-0.008156704412683987
396,-6.445066351671592e-05
397,-0.0007349256629764303
398,0.0006070228937435871
399,-0.0012073775107212098
400,3.409116730002718e-05
401,0.0006000022404997089
402,-0.0005004586227925601
403,-9.942438829971771e-05
404,-0.00016414274361783765
405,-0.00023333103708882407
406,0.00037283091613984795
407,-0.0006749750508691869
408,0.00014624046810370365
409,-0.0008955576929647578
410,-0.000287444767975441
411,-0.0013054361889663884
412,-0.0047958796883512235
413,0.003623066193641378
414,-0.0024646909951536464
415,-0.010616607421575289
416,0.0001710164714852596
417,-0.0003886801185037119
418,0.0004920895458974556
419,-0.0001263010357634765
420,-0.000943586988951551
421,0.00036901134041129565
422,-0.0009627222758760387
423,-0.00354845749128651
424,-0.00047561631629315665
425,0.00047452017533277383
426,-6.903173263313403e-05
427,0.0005344915148388826
428,1.6343250446661472e-05
429,-0.0003327452356478784
430,0.00010404628745782032
431,0.00012000551368755823
432,1.8984805673422762e-05
433,-0.0013082784920771947
434,-0.0005649802549761083
435,-0.002897122453292625
436,-0.0009645313964031545
437,0.00023233983955818507
438,-0.00029652331673568405
439,-0.002876925376695887
440,-0.0023614476424868767
441,-0.0031255955938199174
442,0.0001768181412154406
443,-0.01015980288377558
444,0.0006037412049035797
445,0.001329160143071041
446,-0.0003213044653384343
447,0.004928466789451267
448,0.00019512079611018273
449,-0.00036380304060307104
450,5.796608143661318e-06
451,0.0002231928237507018
452,-0.0008613465544098401
453,0.0004702865491813657
454,-0.000981027902823469
455,-0.0042938670368454146
456,-0.0001548646957364448
457,0.0001918867757994562
458,0.0005506496823667846
459,-0.0002873288180479524
460,-0.00012636441174113534
461,-9.289793733583722e-05
462,0.0013908021852041797
463,0.0010688366239333933
464,-0.0005629325125879858
465,0.0002487528560759394
466,0.0001783498447796734
467,-0.0011835836255605922
468,-0.0019259327987922459
469,0.0004534301193113079
470,0.0004601978224665611
471,-0.002343634179253019
472,0.0011468176980589887
473,-0.00013082566386422823
474,-0.0008051748988763746
475,0.0011670802232140237
476,-0.0012290874199968236
477,-0.0026469913275257023
478,0.0001910501578628332
479,-0.00826912585354871
480,-0.003856631246867159
481,0.004155723521620757
482,0.0026546226393259595
483,0.003330418798072371
484,-0.00028351210968895955
485,0.0002381904286032767
486,-5.5267329119141816e-05
487,-6.666528391418444e-05
488,0.00013889284999975016
489,0.00028965456983289124
490,0.0025107947739539845
491,0.00726969669785262
492,-0.0040512056393902495
493,-0.0010075385055221132
494,0.004855922213262179
495,-0.0021151006094736577
496,-3.0872658133446814e-05
497,-0.0005202767968589576
498,0.00015105580811540124
499,-0.0020173737685261167
500,0.0002769988701894717
501,0.00019333717118502638
502,-0.0002731049057890495
503,-0.0003638005137183833
504,-0.0001765300239415566
505,0.00028894468020005304
506,0.00041429715911901765
507,0.0013919322146539544
508,0.00014937323661425654
509,-0.00012034204060391538
510,-0.00016988110158680733
511,0.00011922788994521369
512,-0.0032555263119587916
513,-0.00015719141772128285
514,3.6493950188678733e-05
515,-0.007447603638849959
516,1.3711185303481794e-05
517,-0.00018877184496265552
518,-0.00014204294994845645
519,3.943360508055823e-05
520,0.0001688110877990569
521,0.0001179259913629461
522,-0.00019065405268645994
523,-0.0012974665774631896
524,0.0003017033246605884
525,-0.0009256668949661471
526,-0.0006697858120492316
527,-0.002052193167144166
528,0.00013962276208428077
529,2.9022453312035384e-05
530,0.0009110818175931944
531,0.0029545451471060576
532,8.184055921604439e-05
533,-0.0004622142777243035
534,-0.00022563446924987447
535,-0.001575958649829414
536,-0.0003475298551471039
537,-0.0015539238780901182
538,-0.0011970053621118426
539,-0.009299430683553225
540,0.050616128307007104
541,-0.04148170921082436
542,-0.0026821082959384264
543,0.05247828783691745
544,-0.002765872420401822
545,-0.0044557952293299815
546,0.002857515315118944
547,-0.009206554802970276
548,-0.0001826227918984709
549,0.0028753518635964356
550,0.00019973960540183028
551,-0.00295216747808421
552,-0.02414739117097694
553,0.021228462350936388
554,-0.0178392362234445
555,-0.07157728104580109
556,-0.0011983658354091495
557,0.00037116175652332576
558,-0.00020267778393422758
559,0.0001096429354929279
560,-0.0005736661400804301
561,-0.0004059349044451847
562,0.0007115453058399567
563,-0.0007418337763729427
564,0.0004664676581429977
565,-0.0011719172411202195
566,-0.00010862241652742139
567,-0.002227736084525455
568,1.8667941563457843e-05
569,2.35508861357134e-06
570,-6.834501035760443e-05
571,9.179024122154147e-05
572,-0.0018527680359045813
573,7.76893873281674e-06
574,0.0032440643063294436
575,0.00376345022809359
576,0.0032638128036510316
577,0.001175115408204068
578,-0.0009443724756165138
579,0.002859461184727892
580,-7.107177807436847e-05
581,-0.000405300174348991
582,-0.0009570865483722257
583,-0.0019958496350340822
584,0.0031674999552722236
585,-0.0013789369247586972
586,0.0006343739955616352
587,0.007072104119062953
588,4.7091439580655425e-05
589,-9.603178836117898e-05
590,-0.0005966646171731528
591,-0.0010122759666922577
592,0.0003879389202280708
593,0.00039534032294312975
594,-0.0007445449766734844
595,-0.00011159070606411843
596,0.0002821906514550764
597,-0.0012767086563233337
598,0.0007102205490023267
599,4.749597618641349e-05
600,-0.002142503099690607
601,0.004302135208957861
602,-0.00034080308792797673
603,0.001418913830340882
604,-0.00039848214700111665
605,8.194334430289232e-05
606,0.0002660764220263663
607,-0.004554392186460795
608,-0.002436787232567686
609,0.0003167283638333958
610,0.0008442791906965754
611,-0.0009655978203545896
612,0.0012802617491275425
613,0.0030785014521163582
614,-0.0012759641416545371
615,0.007285436564606552
616,0.00043738056609818365
617,0.0036322309061899848
618,-0.0032587361448135122
619,-0.0010031327036036015
620,0.010831873220429564
621,-0.040998559707370895
622,0.018779522747989046
623,-0.04384997662011396
624,-0.005093759623945008
625,0.004164001336027199
626,-0.004166712006283757
627,-0.018601617256087864
628,-4.568250019536916e-05
629,-0.0013810552268620142
630,0.005858889303421379
631,-0.001975863853171417
632,-0.008300071939010958
633,-0.003879421103114685
634,0.010396755984910001
635,-0.008459481489321147
636,0.00022959524571755907
637,-0.0007786776438341499
638,-0.009439202955657876
639,-0.008142553481934673
640,-5.643095237579882e-05
641,-0.0006263205668960472
642,0.00230840271281951
643,0.000989091432256117
644,-0.0001623626587405847
645,0.0005128759839086963
646,7.31395880155385e-05
647,-0.0020439577900889785
648,0.007676619335380378
649,0.000299317259791174
650,-0.007076837264457367
651,0.003476405268414061
652,-0.00024701370379045254
653,0.0008716363376920588
654,-6.829616453951313e-05
655,0.00047504213554072633
656,-5.4511514400602464e-05
657,0.00023008841973744034
658,8.228618432160872e-06
659,0.00016861170913565497
660,-0.0005519516592204815
661,-0.0012153928337553406
662,0.00048004696145342597
663,-0.003942890516513728
664,0.0021515112261199262
665,0.002602758547362271
666,-0.0020402618715519615
667,0.01597172182920848
668,-0.0004152135104762169
669,0.0003924388174889923
670,3.980940862344238e-05
671,0.000509711804507123
672,9.730692711889028e-05
673,-0.00023564850208969467
674,0.0006378485133337243
675,0.0007079996420016155
676,0.0001346269184496109
677,0.0023364094310953745
678,0.00015561895881436596
679,0.009056833476350869
680,7.71852871849072e-05
681,0.00034216295835890967
682,-0.0004224430244775073
683,0.0010148397216291612
684,0.000730951609854573
685,-0.00023555501733146426
686,0.0005439955163230323
687,0.0025069781717844707
688,-0.000685963850690663
689,0.001128570568563557
690,-0.00011887300926928499
691,0.00016518931390452829
692,0.0006047563471229549
693,-0.0002108202522294073
694,0.00010736840131601291
695,0.0027663068614661138
696,0.0020273787904451436
697,0.006581324896096788
698,-0.0024540825264822135
699,0.022489820033469908
700,0.0015100257896963488
701,-0.0007454817865791252
702,0.0012620994313942205
703,0.006008478480845421
704,0.0010238060878868995
705,0.0005110674018140939
706,0.00027956661931417164
707,0.0038360686977808394
708,-6.009979748020645e-05
709,0.0011892234019698163
710,-0.0012769276886277906
711,-0.0010523881334307313
712,-0.002848184695467949
713,0.003466132563776382
714,-0.0007989852764442459
715,-0.0006427352508272837
716,-0.0038072487238611837
717,0.0030952769944813025
718,0.0007565638119156049
719,0.0024431466689047374
720,-0.0011152353831578412
721,-0.00035558096725052526
722,0.0007114073103819412
723,-0.002610160448660423
724,0.00026841304431981643
725,-7.123930907196995e-05
726,-0.00012479452533724588
727,0.00017565834227825032
728,-0.001809407003775677
729,0.0005912766088196958
730,0.0010671827850123451
731,-0.0022618383774866226
732,-0.0002992089588777555
733,-0.0017686868638589835
734,0.0011806788870166631
735,-0.007044636762508171
736,-6.468301734480574e-05
737,-0.0002684268942124826
738,-0.00028634808875273283
739,-0.0025040505415019646
740,-2.0396665737755738e-05
741,2.218242608227723e-05
742,0.001071613114166219
743,-0.0006661304962890118
744,0.0009074812963185422
745,-0.0008897979328571846
746,-0.00012778876692324409
747,-0.000788158365301137
748,-6.476588943827887e-06
749,0.001268687249964566
750,-0.0003708596914438914
751,0.0020554211856928886
752,0.0007193771973565677
753,-4.683839978989131e-05
754,0.0007777916319010302
755,7.784846175047152e-05
756,-9.622176225179728e-05
757,-0.00012201300460418961
758,-0.0004846924786574084
759,-0.000548958156215711
760,-0.0008525840442389026
761,-0.00017659283015121618
762,-0.0011196197776448574
763,-0.011258390153603075
764,0.0005124978693738795
765,-0.0020367105539188615
766,-0.0007676646554434629
767,-0.007861259145723123
768,-6.27531531533048e-06
769,-8.21248071435927e-05
770,-0.0007036247445247917
771,-0.003120535064394575
772,-0.00012644437269236728
773,-0.0004618513000332035
774,-0.00043712083347337126
775,-0.004017900540178161
776,0.00020663644485993825
777,-3.5177419972893625e-05
778,0.00020228274053641244
779,-1.479760924251107e-05
780,0.0001195992271170704
781,2.7655557775441406e-05
782,1.9853668786781266e-05
783,0.0005489747349596134
784,0.0006366103289231926
785,-0.000982308895506852
786,-2.6500118564741924e-05
787,-0.0010083813990721812
788,0.00032740266835387205
789,0.0002994110091938793
790,-0.0004345151591687071
791,0.0007665965436040072
792,4.177656942373225e-06
793,-0.00026390387625315235
794,-0.0006147683246572467
795,-0.002211176684050583
796,0.00017024482396236267
797,0.0008034978679403755
798,-0.00034311459833637957
799,0.0009485721668758665
800,0.0028452932300092027
801,-0.0004848937303616641
802,0.00740672154187787
803,0.029199431413063463
804,0.0006412124853650293
805,0.0007670761142179503
806,-7.18880001054092e-05
807,0.0015798368535931162
808,-0.00017832346786383956
809,0.00032466017465675455
810,-0.00021442073045707013
811,-0.0003476292586382287
812,0.00011298915299687534
813,-0.0002097664541919056
814,-0.00043819049668657715
815,0.00018973931674913175
816,-0.00018013559815184373
817,0.0009018479026417249
818,-0.0004410423773457837
819,-0.000701099830390284
820,-1.6490805722081224e-05
821,3.9291632521955454e-05
822,0.00025854988931777026
823,-0.00149810782993102
824,-0.01513086946456315
825,-0.014493983765207085
826,0.016207281107405432
827,-0.046454595402270246
828,0.00022001419380751773
829,-9.583698374356653e-05
830,0.0010326595122485968
831,0.004268766856721022
832,-0.001980833644052993
833,-0.0013767202459329365
834,0.0022099712594137225
835,-0.0002947836098427231
836,-1.9386683039720355e-05
837,-0.00016926438473191695
838,0.00010436130280533365
839,0.0008475865131912918
840,0.00012313954186705245
841,0.000878911128367636
842,-4.019105634116976e-05
843,-3.449696339788264e-05
844,-0.00013523049648844814
845,-0.00046983504984646733
846,0.0007342659744944271
847,0.0013835645520615745
848,0.0011609099064386905
849,0.001558598855739504
850,-0.000588820719428395
851,0.002633018312746631
852,-9.593010421944968e-05
853,-4.4816408614624706e-05
854,0.00011102717084744598
855,-2.906974146002249e-05
856,-0.00011221610094492914
857,-0.0006041398895875109
858,2.9279380887326902e-05
859,-0.0015755808328806378
860,-0.00022011026444621683
861,-0.0001109865778238702
862,0.0007375776223285689
863,-1.6357897679073398e-05
864,-1.2926851300192985e-05
865,-0.00013613712086230325
866,2.731287878613248e-05
867,-0.00012854545231920093
868,-5.2448538635257765e-05
869,0.0010094960029165705
870,-5.146980815595827e-05
871,0.0022120447860863117
872,0.0015475321527175271
873,0.000596868379821414
874,-0.0003565047379691561
875,0.005037201676274907
876,-0.0005669599239410248
877,0.0012259041897494404
878,-0.00010701893805297476
879,0.0010687574215212685
880,-0.00040889420613006634
881,0.00019557563416468268
882,0.0006490931389280703
883,0.00011592347891754278
884,-0.0012467043115026936
885,0.0006153290841061771
886,0.0008011843854605214
887,-5.705247691433135e-05
888,-1.587520097425176e-05
889,0.0004256862900033183
890,-0.00016703990127805586
891,-9.621563111125809e-05
892,0.000856426333127848
893,0.00045552577361212025
894,7.413385734220304e-05
895,0.0001022087323639755
896,-7.902132045703928e-05
897,1.3539726125393285e-05
898,0.001136845336031572
899,0.00043859932923264984
900,0.0036845475679231155
901,-0.005206648951345206
902,-0.000635477500016137
903,-0.003988135577619539
904,-0.0019735536086336446
905,0.009353329687032175
906,-0.009916504276035602
907,-0.0058981366400183595
908,-0.019354217756551412
909,0.020083790844335314
910,0.005091952998779192
911,0.026771237723039534
912,-0.0018814700955843708
913,-0.0016052583333647495
914,-0.00023251004979662598
915,-0.01116693889987579
916,0.00041463311870041015
917,0.0005387256086977944
918,-0.0008387171411041234
919,-0.00043213944163974507
920,0.0005327956716030523
921,0.002541103896038267
922,-0.000844562754558042
923,0.005068045608684908
924,9.102108017690818e-05
925,-0.00024264939627996446
926,7.29346645096097e-05
927,-0.0006801588233827391
928,0.00015620077958524592
929,-0.0005108389212022936
930,0.00010708377136615844
931,-0.0008912961087818586
932,-0.00018714264651898782
933,0.0001828953175651782
934,-3.083912364925672e-05
935,-7.079770116752493e-05
936,0.0005336489124130277
937,-0.0003377790878556599
938,-4.1286374007555385e-05
939,-0.0001698435820852362
940,0.001022283353193899
941,-0.0003915828628191624
942,0.0010740571493288622
943,0.007308375572251303
944,-0.0007866714041029875
945,0.0007186592691970589
946,-0.0012503740107396104
947,-0.006105677964039879
948,2.728245666157778e-05
949,-0.0006555820385566593
950,-0.0003509980941943826
951,-0.0016554863295030735
952,0.0002100417213368487
953,-0.0002638586365003584
954,-6.665139488684739e-05
955,1.3954774422924038e-05
956,-3.139869583887897e-05
957,-0.00014174373472436612
958,-4.559756043764668e-06
959,-0.001434961633942328
960,0.0012745290258011938
961,-0.0005243395429046367
962,0.00020168177838367107
963,0.0028176628181063347
964,-0.00019329046669239113
965,0.0002651511961272146
966,-0.00037290776239263786
967,-0.001990185022190391
968,-0.0012126820001638035
969,0.0003368746321874128
970,0.0004997549173548821
971,0.0001228192136126277
972,0.0013040512172517865
973,0.00018140461262222676
974,0.001456471568278061
975,0.009935522989963617
976,2.821429908945887e-05
977,-0.002760624292940768
978,-0.00011211847880055171
979,-0.00862691878315834
980,-8.386339535660056e-05
981,0.00022078105491036347
982,0.0003893123489807626
983,0.0013240828550605379
984,0.00023906392358318714
985,-0.00041925311005431686
986,-0.00015995480252361757
987,7.46810833745452e-06
988,-0.0002490252827000024
989,4.710345107914022e-05
990,-0.00019172465798595595
991,2.3301980739544273e-05
992,2.32737878169788e-06
993,2.7319137073250114e-05
994,0.0014930258417587964
995,0.0024818604036280804
996,0.007140214222625967
997,-0.0013755136407043267
998,-0.0008163402641840423
999,0.020958064609338963
1000,0.004805286152761406
1001,0.008583948408945491
1002,0.0009075035375838594
1003,0.04540105239898404
1004,-0.0009996437203647847
1005,-0.0006716308321992882
1006,-0.00020040274293085122
1007,-0.006449426915077905
1008,-0.00019206838930139474
1009,-0.0003804361575651486
1010,0.00015614429654934556
1011,-0.0015891960065528138
1012,-4.3933561113299577e-05
1013,-0.00021991138159956758
1014,0.0006704794183808087
1015,-0.0003800837711027557
1016,9.226253451027909e-05
1017,2.3397520048547835e-05
1018,0.0008780320508368056
1019,0.0026879149150386876
1020,-0.0011008707597062821
1021,0.0010874451025384988
1022,-6.405214977359449e-05
1023,-4.4428377312757246e-05
1024,-0.0029467455824567345
1025,0.0008895882798055979
1026,0.00043702837465355227
1027,-0.005428849670294086
1028,-0.0021936439533875077
1029,-0.001303537917427031
1030,-0.0007691579579381789
1031,-0.015483836194786752
1032,-0.0012495175153015173
1033,-0.002264783399024693
1034,0.0006058104900358756
1035,-0.007466940104175726
1036,-0.00019540164357689793
1037,1.0515178028025373e-05
1038,0.00015372505055321684
1039,-0.00076105074724707
1040,-0.0007438214772318463
1041,0.00018343409377936988
1042,0.0011529486703220622
1043,0.0011288122287994252
1044,-0.0005717142709649326
1045,0.001031638274519967
1046,-0.00010924211724506702
1047,0.0007592663732658101
1048,0.006509620389125335
1049,0.004401932970094317
1050,-0.004817969072439674
1051,0.019219791255936088
1052,-0.00065598736740463
1053,6.649756469401323e-05
1054,-0.00023208972963477411
1055,-0.0024095433203654374
1056,-1.629090959670522e-05
1057,-0.0005349968388339461
1058,9.508979453625489e-05
1059,-0.001011060516055029
1060,0.00032212090867262327
1061,-0.0011999822905474859
1062,0.00017523730199633407
1063,-0.0002530172903360289
1064,2.0110647074935354e-05
1065,-7.337568065626722e-05
1066,-9.581200762012808e-05
1067,-0.0001794082543055003
1068,8.220796440067245e-05
1069,-2.0306564814866694e-06
1070,-0.0004516946470310932
1071,-0.0003423406034675482
1072,-0.00046113534157155803
1073,-0.00010341294903639701
1074,0.0005542313253154895
1075,0.00041312636363196643
1076,0.0012482679652296108
1077,0.00032901762544812496
1078,-0.0013833647541450613
1079,-0.002464161147303496
1080,-0.0023688292732948943
1081,0.0001781894088680523
1082,-0.00016896934352615467
1083,-0.005372323002563529
1084,0.0188549855720567
1085,0.003725586526387751
1086,-0.0005666172867571497
1087,0.06255759128722589
1088,-0.0011245172244327417
1089,-0.0006241945589502139
1090,-0.001252821143840618
1091,-0.008831181625952792
1092,-0.0053828332118512155
1093,0.0054875108620575635
1094,0.0027540739135519694
1095,0.012898510158390082
1096,0.001022948259912726
1097,-0.002643223540674319
1098,-0.00021040341346330465
1099,-0.007102596536818815
1100,-4.98396874337812e-06
1101,0.00030600021720683836
1102,1.0930215293559492e-05
1103,0.0007622018046159391
1104,0.00017907212144881185
1105,8.11807783725617e-06
1106,-8.179315658219583e-05
1107,0.0006075102631059197
1108,-0.00045309180467476413
1109,-0.00021331237643074362
1110,0.0008367135316418724
1111,-0.001417643070055189
1112,0.0007264331134376519
1113,-0.0004298489255483051
1114,0.00039154510272358206
1115,0.002068722062925038
1116,7.661965797969298e-05
1117,-2.51411172121196e-05
1118,0.00034374998158903013
1119,-0.0005946887731455029
1120,-0.0006247681629635612
1121,-1.5286879999473033e-05
1122,-0.0002791707301095646
1123,-0.0025994121600692232
1124,-8.48050341390207e-05
1125,-0.00027227079869478156
1126,0.0012725857220115906
1127,0.000538103833527905
1128,-0.00019871619347439402
1129,-0.0004974228889291917
1130,-6.606134672795229e-05
1131,-0.002449420363183106
1132,-3.273974127317731e-05
1133,-3.20658740286116e-05
1134,-0.000275676931816103
1135,5.250602377104864e-05
1136,0.00019320602410444375
1137,-1.6675627208211555e-05
1138,1.3905217327619615e-06
1139,0.0004926065351601652
1140,6.747494165149039e-06
1141,5.678760626472247e-05
1142,-0.0005870093572281841
1143,-0.0014411927068455615
1144,0.00021887422533999073
1145,-0.00038544134014808666
1146,-0.0004437573881318331
1147,-0.0012844863670574318
1148,-0.0015066003950012024
1149,0.0011268092173076071
1150,0.0004954357947120981
1151,0.0064909352281185
1152,-2.7485761081720882e-05
1153,8.763556403516002e-05
1154,-0.0010679366432298236
1155,-0.0020855226097927725
1156,0.0013070622602753068
1157,-0.0002839213220067302
1158,0.00034130206771101597
1159,0.0035705345333285616
1160,-0.009822374540423624
1161,-0.005318000603637356
1162,0.0061409765148849145
1163,-0.02746425526468989
1164,2.146121768329336e-05
1165,-2.137764666136356e-05
1166,4.209555859423345e-05
1167,3.152432630983916e-05
1168,-0.005836098188240607
1169,0.0005495901583774313
1170,0.003879144840267998
1171,-0.004365134299977632
1172,-0.0031394524928405557
1173,-0.01134784784242916
1174,0.005580678618950285
1175,-0.03407029639778204
1176,-0.0064536103387912835
1177,-0.0005996043823013261
1178,0.001677981465519785
1179,-0.019351730792666527
1180,0.017547084257324642
1181,-0.002894812899300543
1182,0.00048352437169725136
1183,0.035513380496371025
1184,-8.09509840568274e-05
