,elapass_hispanic_hybridper_inf
129,0.00025097389026891646
130,-0.0005068618733430592
131,0.00010444215794617606
132,9.632816169783428e-05
133,-0.00015098887339551532
134,2.122234684516935e-05
135,5.8765079248935e-05
136,-6.991083156649618e-05
137,0.0009662230787971224
138,-0.00032055414328111155
139,0.000540688562666001
140,-0.00011506572429911885
141,-8.277488182017782e-05
142,9.33177941199441e-06
143,-1.7354278541368105e-05
144,8.516953803846034e-05
145,-0.0002512144302597257
146,2.2762628927449724e-05
147,-5.816691031445534e-05
148,-0.0016863261350123539
149,-0.00044555121644379716
150,-0.00013662021596375624
151,-0.003567146647088891
152,0.0016986393396609086
153,-1.788833499903907e-05
154,-0.0004319721105908838
155,0.0009322104370533644
156,0.00027700412724244826
157,-4.6503777404012616e-05
158,0.0001942664252116032
159,-0.00038059097327165396
160,0.0008352213076104786
161,0.000254901616406808
162,-1.21780105222186e-05
163,0.0015075996801555617
164,0.00037026226713715723
165,0.00035409390845058894
166,-9.371952560043415e-05
167,0.0007612232494519535
168,0.0006017164096023257
169,-0.0002756209128984912
170,7.916710917898067e-05
171,5.5331062383683556e-05
172,0.0007913271076605131
173,-0.000327012358069827
174,0.00018242735514053442
175,0.0020442418832436744
176,0.00021657140434812967
177,7.228924596751612e-05
178,0.00024953966637253274
179,0.00023384496602478627
180,-8.954237871734025e-05
181,-0.0005645065717136471
182,0.00013133916237375345
183,8.250481074075214e-05
184,0.001194256945089965
185,-7.082791614547156e-05
186,-8.407426419099452e-05
187,0.0014009458314208742
188,7.527190865895234e-06
189,0.0003026458686425232
190,1.2556504943407265e-05
191,0.0018170362846127988
192,-5.9058851350884764e-05
193,-0.0002581729619551424
194,-0.0001497537954761303
195,-0.00016563878726531648
196,0.00010774193167023511
197,3.4309616431261334e-05
198,-0.00022320763011257053
199,-0.00046953251299449247
200,0.00015354521050934782
201,9.122912261621032e-05
202,3.708417064208271e-05
203,7.901404736882369e-05
204,-0.0002748786936304509
205,0.00030792431061708403
206,0.00012330028293841208
207,8.169309051861382e-05
208,-5.092478931374784e-07
209,-0.0005097424132927456
210,-9.176817079970549e-06
211,-7.781453344578528e-05
212,0.0002821314138174882
213,-0.000646652461036898
214,-0.001315609022655628
215,-7.3175321770889e-05
216,-1.400897446099763e-05
217,-3.974146189115637e-05
218,1.0420164802061458e-05
219,-0.00012033659625568218
220,5.4659206094888585e-05
221,0.0001390544161200502
222,0.0005822285702447946
223,0.0002388990854359022
224,0.0003923028290973204
225,-1.4101698690639208e-05
226,-9.681267155947634e-06
227,0.0002282685460835973
228,-0.00033211448660979656
229,0.00036793882578285215
230,-0.0020528561414467216
231,-0.0006766378069219845
232,0.000603165750541886
233,1.919530713469498e-05
234,-0.00014420627228455563
235,0.0008771452471093898
236,0.00014419985777858123
237,-0.00016266075215274226
238,0.0003566618803988313
239,0.0005923947142183725
240,0.0009637412590118765
241,-0.0008306977245895629
242,0.0031543282223767395
243,0.011272146006540302
244,-0.000559117343393463
245,-0.00027155134107720405
246,-0.0004632311163271721
247,-8.330147209556926e-05
248,0.0009268051915024811
249,-7.559030726253841e-05
250,-9.908360838525172e-05
251,0.001117437182406075
252,-0.006393763269822857
253,-0.00037289073289336683
254,-0.0007203824251775588
255,-0.005154562345508336
256,-6.465425151550354e-05
257,0.00019007052728597698
258,0.0002516698795905734
259,0.0021689108472283747
260,-1.1392552537892276e-05
261,-1.508475743698068e-05
262,9.570708748267686e-05
263,-0.00013767189053029815
264,0.0006367565742591845
265,-0.00013230507311542676
266,8.596361661710617e-05
267,-0.00028827712338856627
268,-7.951559959294159e-06
269,-5.531835396763579e-06
270,3.2766805421259497e-05
271,0.00012743525258020576
272,-0.00014923640406685354
273,2.1408930675905132e-05
274,-5.827348634449593e-05
275,-2.2871936936155063e-07
276,0.0002495595599479835
277,0.00030024460211106995
278,8.966235901023479e-05
279,0.00027748533319478676
280,0.001350645162632627
281,-0.0022058042110629787
282,0.0016340461581006852
283,0.0019319249917416834
284,-0.0002921126910605043
285,0.0005664200050269589
286,9.670584243983575e-05
287,0.0006031387094923707
288,-0.0002668623330255097
289,3.373854961195599e-05
290,-4.924147957382949e-05
291,9.656741035247367e-05
292,-0.00019006394944870846
293,0.00017860333697690547
294,-0.0007301715899440529
295,0.0004277781672696393
296,0.0012649571528478808
297,0.00015092483023785062
298,-0.0001987378985089855
299,0.0005979149714858927
300,-0.00027055531528060855
301,-2.1305157189589002e-05
302,-0.00023523177425645466
303,7.093789100598235e-05
304,-9.765947188669208e-05
305,3.8968634037608484e-05
306,-0.00039727995286068283
307,0.0002074481486488876
308,-0.00011154609066666677
309,1.896159895951953e-05
310,9.807294135057001e-05
311,0.00024053797972886293
312,0.0005040043191397395
313,-8.704804723891097e-06
314,-0.000103386014930872
315,0.0008290698900325701
316,-0.0003783242894327537
317,9.89558916203238e-05
318,-0.0002501827295994177
319,-9.704511070651777e-05
320,-1.183959888946876e-05
321,-0.0004363196699798659
322,-0.0005002303306242149
323,-0.0030572679297236746
324,0.00010923299191984482
325,-5.2254335813190086e-05
326,-3.136517345938816e-05
327,0.001586928958506482
328,0.00011099084622717504
329,0.0008974024765880039
330,0.0002646746423979965
331,0.003449387659052661
332,0.00012065338811876804
333,0.000295256101547187
334,9.09034351572241e-05
335,0.0003581203685999577
336,-0.0010089464070167054
337,0.0006303785818629551
338,0.00035339107165087815
339,0.00274105673465345
340,-7.537094498152655e-05
341,0.0006329155180386987
342,-0.001187260510318496
343,0.0008097556186231805
344,0.00037234331372821433
345,-0.00054656713185449
346,0.0007899587308539889
347,-0.00014451366136440048
348,0.00014428857725542666
349,0.0007340346275438504
350,0.0002332121731188536
351,0.0008172562828469106
352,-0.0005433649113594236
353,0.0001396129850477117
354,-8.454676298177158e-05
355,-0.0006173630341344306
356,0.0013237560614311806
357,1.2588946808491391e-05
358,-0.0006509581076015889
359,0.0014593015923412482
360,0.00011263775835820169
361,0.0002450318804443205
362,0.00013957489302130884
363,0.00039787916918569477
364,-5.5331380906936705e-05
365,0.0007048389781789517
366,-0.00040081330046173294
367,-0.0003337377703855326
368,6.431603293157302e-05
369,-0.00016176372112752373
370,3.568356973392665e-05
371,3.63408399782346e-05
372,-8.937592642410482e-05
373,0.0001403428851383389
374,-0.00010067063790698697
375,0.0003424423642496781
376,-0.0008825680384250801
377,-0.00011051757362997598
378,-3.160148468391604e-05
379,-0.0011085356879628986
380,1.6128448838591143e-05
381,-2.0739135172861073e-05
382,-0.0001577633847867756
383,-8.098782399977807e-05
384,-0.00010242992571927414
385,-7.768557563401943e-06
386,4.373526644802978e-05
387,-8.868348099674506e-05
388,0.001640964894494501
389,-0.000417807360623678
390,1.070243253456526e-05
391,0.0004869952505482064
392,1.430089921632503e-05
393,0.0002645960986077351
394,0.00015200780507215581
395,0.0017757970091222815
396,5.953369110241138e-05
397,-0.00046690437293420606
398,-0.00014891436010866068
399,-0.0015675520244794784
400,-0.0007559911876155246
401,0.00011559248398754024
402,0.00015699657976021248
403,-1.9460804642053382e-05
404,0.0006563193811572914
405,0.00022994599312189706
406,-0.00012103572149361923
407,0.001249030241264411
408,7.587844591912347e-05
409,0.0003866961242665372
410,-0.0001576732018229795
411,0.000918135911704468
412,-6.542348747973377e-05
413,1.9006454691358045e-05
414,3.6149300458957196e-05
415,5.500599527065655e-05
416,4.936174836114766e-05
417,6.01981128580466e-06
418,0.00012821902657427468
419,-0.00020891679461729123
420,0.00037145327108553986
421,5.3588555230245294e-05
422,-2.6967968147201684e-05
423,2.4374705378287522e-05
424,-0.0011552978028369588
425,-9.371690444665576e-05
426,-0.00023091557882183204
427,-0.0003567039373791105
428,-0.00020246587649398165
429,0.00024587160473045147
430,-4.149636712888386e-05
431,-0.0013496887500409572
432,0.0001751246466647378
433,1.9113566871521063e-05
434,0.00022745680955850198
435,0.00028401351590709407
436,0.0005858773234496653
437,-0.0004346636169958026
438,0.0002129251819470822
439,0.0011138055629671033
440,-0.00015216875457404596
441,-0.00029870549623472255
442,0.0002792203647660799
443,-0.0009440088495695457
444,0.00019453154074219534
445,-0.0013896589754464992
446,-0.0007324225853520005
447,0.0011393830642841183
448,1.0654125197874908e-05
449,-6.473980587307247e-05
450,-0.00110186899780105
451,-0.0008322374792283911
452,-0.00815369513487849
453,0.0014579991917490205
454,-0.0012246210043388404
455,-0.0036610061249595133
456,-0.0004565759888460969
457,0.00011260967478275603
458,7.73825503365704e-05
459,-0.0009544796877273167
460,4.543580225601564e-05
461,-4.2957065464660415e-05
462,0.0002696807064127592
463,0.0009046945867732783
464,0.001243779168542195
465,-9.455234378147505e-05
466,0.00013089692711435081
467,0.0009247440520791966
468,0.0005285165919355345
469,-0.0005052379006391721
470,-3.337137740722036e-05
471,-0.0017718623143027174
472,0.001986643397638911
473,7.794565161186806e-05
474,0.0011103473027315627
475,0.00025973278630459504
476,0.0005262416014051025
477,-5.432055734504223e-06
478,4.322482395080643e-05
479,0.0010710558127686638
480,0.0004887914169315115
481,-5.406894429555226e-06
482,-6.653317582419546e-05
483,-0.00017359286036484884
484,0.00046952157598713443
485,0.0007945295259484211
486,-0.0007182723574814098
487,0.0010699979127317036
488,0.001286394103457495
489,0.00012403738223235378
490,-7.981677288613738e-07
491,0.004523118346733987
492,0.0021848560356610112
493,1.873565105848606e-05
494,-0.00028740038229775063
495,0.0019310953448007937
496,0.00019689844811158634
497,3.366877498950922e-05
498,-0.00041076172014683127
499,0.00030589894430611483
500,-9.60355969569287e-07
501,0.0005133482146819278
502,-6.593059707375521e-05
503,-0.0009847710762425983
504,-0.00012812741700528714
505,-0.0009628018016312345
506,0.0002012368300765801
507,0.001016508822700194
508,8.71624316526917e-05
509,-0.00036429404807895
510,0.00032084965724554163
511,-0.0012875846617717772
512,0.0006199125735276163
513,-1.0349183145072222e-05
514,-5.817842889276463e-05
515,0.0009336381521893611
516,0.0003047249761766473
517,-3.858238286982966e-05
518,-3.31733532099205e-05
519,0.00020334579670542726
520,0.0018416004459138205
521,0.0007267401939342945
522,0.00012139390062139881
523,0.0018231410313776148
524,-0.0014731916791223666
525,0.0004990003747970743
526,-8.640596499812456e-05
527,-0.0002345861999492296
528,-0.00016073581268136509
529,-9.566140638431661e-05
530,-0.00013931599543153046
531,-0.00011549167161630128
532,0.0003917991130415899
533,0.00010757119894717417
534,0.00033590351772436243
535,6.368066922669927e-05
536,3.906649468847556e-05
537,0.00020276962750426122
538,0.0002936840419318613
539,-2.530063115871054e-05
540,-4.1621654152572835e-05
541,-6.025893669967019e-05
542,-0.0002133876826330765
543,-0.0002363293512538478
544,-3.926533175566528e-06
545,-0.00042692635291847255
546,-0.00017945233845105644
547,-0.0005786867228414137
548,0.0007110799663260778
549,-0.0002304908316838594
550,2.5816648505779864e-05
551,0.0006838963623966791
552,-0.00012837608714548994
553,0.0003724526762256878
554,0.00011027868040746173
555,0.0024884072920906978
556,-0.0038254455503749212
557,-0.0010261092894094533
558,0.0012406230049428178
559,-0.005328853463111494
560,0.001186892275838275
561,-8.31683280004855e-05
562,-0.0011220635083748068
563,0.0003787254755206913
564,0.001619185087862737
565,-0.000849019968286905
566,-0.0002717165228254557
567,0.004384482934177563
568,0.0024329192628679
569,-0.0017903672358198421
570,0.0002930348107099989
571,0.004797019769874791
572,0.002775439756884721
573,-0.000604164389762208
574,0.000364428540113501
575,-0.003391593998461244
576,-0.0006166128944466439
577,0.001507002372084527
578,-0.00017446768030322414
579,-0.00265593270972704
580,-0.0014220051616244253
581,-5.957556288076122e-05
582,-0.00010684413981925234
583,9.00990328941274e-05
584,-0.0010001421321594135
585,0.00034264534367078295
586,0.0011530136159902235
587,0.0016108981282965582
588,2.695273164957723e-05
589,0.0006655219693745463
590,-6.23059306682191e-05
591,0.0004793752917307785
592,0.00031191496380499674
593,1.2467066903230185e-05
594,-0.0001258289229808553
595,8.30441564518036e-05
596,0.00018840283106574932
597,0.0001312883007124854
598,-0.0001556139773846095
599,0.00018878952217051508
600,4.970261451876702e-05
601,0.00029511678067497947
602,0.00011627991928702995
603,0.0012657029860664332
604,-0.00028184890065315033
605,2.7794616408438366e-05
606,-0.0009228915744636576
607,-0.00017587026353021852
608,0.0018092299146111415
609,0.0003303892089811018
610,1.9641816355549712e-05
611,0.003524369176943048
612,0.0001909499510999233
613,0.0007064942088036863
614,-0.00010107101065134173
615,-0.0017142185074189532
616,-0.0004910454450892384
617,0.0004147486813218336
618,0.0002331413823278333
619,0.0014303748498235536
620,-2.321285767778651e-05
621,6.119919811070453e-05
622,2.0158418927678305e-06
623,0.0002302538135615644
624,-0.0002957022958916467
625,0.0001404127085117272
626,-0.0003853375884540359
627,0.002359389272256169
628,0.0003122445910638775
629,0.001399321382563256
630,0.00013995248581929358
631,0.0010407019939226083
632,0.00023903513475613753
633,-0.0044643987740673454
634,0.0009718906065778203
635,-0.006927433049519438
636,-0.0006423300624197613
637,1.4037152187832968e-05
638,-3.6944893898119564e-05
639,-0.0017314015200159696
640,-0.001310914309842519
641,-0.00020998550898736288
642,2.1920131983489213e-07
643,0.0004331664379681777
644,-2.530124526105332e-05
645,6.471157728390015e-05
646,0.0010219306739569379
647,0.004123308173414152
648,0.0011980157280343893
649,-0.0005113925377830583
650,-0.0034051308275096564
651,-0.0004388880305322936
652,0.0009213962189401766
653,-9.349988356731771e-05
654,-4.360006343409697e-05
655,-0.0013744691359467182
656,0.00012899272617219483
657,0.0012279670484215582
658,-0.009711000811512454
659,-0.014988874724730025
660,0.0021445237454412167
661,-0.0041327091147697345
662,0.00015483540500208125
663,-0.0017836268762608468
664,-8.552533823188977e-05
665,6.162585665711556e-05
666,0.0003010740941436552
667,-0.0018688165872589183
668,-0.0005276842634231939
669,0.00046585044446543345
670,0.001013673284805113
671,-7.156169607557996e-05
672,-0.00036054510121537954
673,-0.00022753519528771358
674,-0.000503998794451577
675,-3.9730068451970784e-05
676,-2.4770058274638846e-07
677,9.032085248226089e-05
678,-2.1543845376586286e-05
679,0.00011066552521080966
680,0.0004810868620251092
681,-0.00025486085625120333
682,5.043152588480356e-05
683,0.00016994843633356805
684,0.0002564360257880649
685,-0.0005052533668954578
686,0.0001799231818791937
687,-0.000852848303812347
688,-0.002509480975448194
689,-0.000165085024859924
690,-0.0012730783728764781
691,0.0006509854510095746
692,-0.000875904131128178
693,0.0001009644705036104
694,3.110020046641369e-05
695,-0.0002099096167038798
696,3.984009726937286e-05
697,0.0003169436778675085
698,0.00016269434857673227
699,-0.0002469966385218723
700,2.4296861666347668e-05
701,0.000242316772766933
702,9.30159805457238e-05
703,0.000408820435017657
704,2.7962063617981618e-05
705,-2.0312200517816118e-05
706,3.8686424188018124e-06
707,-0.00022689168335618444
708,0.00015985742178378713
709,-3.2123419499204565e-06
710,2.6611896869386968e-05
711,-0.00018243178106112036
712,-1.60334233604766e-05
713,-0.00011908516131253352
714,-0.00025759764812417627
715,-9.095340778892964e-05
716,-0.00015808161516092005
717,-0.0012235602966876495
718,0.0006142519906591983
719,-0.0029358016391610895
720,-0.00015937321701255323
721,2.467835702112273e-05
722,-0.0001348780856983477
723,-0.0011628905505748329
724,0.0006006915037677986
725,-8.219763506323532e-05
726,0.0006367591929699233
727,-0.0004580471910509302
728,0.0007312135244908746
729,-0.000449409177439821
730,-0.00013916595425515955
731,9.226966237415016e-05
732,0.0005721776256223402
733,-2.9962642546963077e-05
734,1.1281736691507963e-05
735,0.0003530858320083334
736,0.0011389070576473214
737,-0.00015145913184148112
738,-0.00020654867479395813
739,0.0006400172612041679
740,-0.00027504136195109205
741,0.0002082959433907313
742,3.473018984328459e-06
743,-0.0004900294779957263
744,-0.00023124793902154454
745,5.7143071920321916e-05
746,-3.987795701949725e-06
747,9.146653324168598e-05
748,6.256401418505979e-07
749,7.978732851109632e-05
750,-4.0746133597760634e-05
751,-3.437748049330157e-05
752,1.2347456453946901e-05
753,0.00022269208061818284
754,-2.10055215484832e-05
755,-0.00018621627303429662
756,-0.00022696589942697228
757,-0.0003423404159483615
758,0.0006395322702417911
759,-0.0008415805203372826
760,-5.8908922288184307e-05
761,0.0009158709808818369
762,0.0002515892202604637
763,0.0015294846490695095
764,-0.00012450412446519455
765,3.5817468695027187e-06
766,2.0742754588964758e-05
767,0.0004203186520268895
768,0.0004505774387780349
769,1.6304441835553033e-05
770,0.00031521257519929026
771,3.491066729349806e-05
772,2.936779783378616e-05
773,-7.282850193768414e-06
774,8.473525996411536e-05
775,-0.0006432157280466564
776,0.0004961922926075486
777,-6.685613975468832e-05
778,-0.00027921856732693334
779,-0.0018277106476465507
780,0.0008611559857116133
781,-0.00012438481328133565
782,0.000790244570820901
783,-0.00034944037550995464
784,-0.0002839465336873376
785,9.494162253654503e-05
786,1.0709821234417083e-05
787,0.0004806054377798409
788,-0.0007273539851923511
789,0.00010478563624494842
790,0.0002877755983054926
791,-0.0021392158239332804
792,-9.690003528596363e-05
793,0.0002014074633564228
794,-1.046116221430274e-06
795,0.0007185220690802893
796,3.4475462927105535e-05
797,0.00010427886975968557
798,-0.00021520977769368146
799,-0.00010137674771148255
800,-3.274875853089154e-05
801,-7.920367896751977e-05
802,-0.0004068326913296096
803,0.00025530061983471505
804,-0.0005024870778802261
805,0.000176061556054445
806,7.366638190725812e-05
807,-0.0011493935151910852
808,2.3861846983519677e-05
809,-0.0001044157087529064
810,-0.00013438335317908165
811,-0.0005607089669098139
812,0.00017177304512219543
813,-0.00022843272572647006
814,5.948834139909348e-06
815,-0.00016650386230732155
816,-0.0011109353022917498
817,0.00018469204395465353
818,-0.0002110677394816722
819,0.0006602896072973413
820,-2.5822051302968897e-05
821,0.00042186583234071843
822,0.00023479611587013077
823,0.000597204223702315
824,0.0003503188920897964
825,6.642350112097356e-05
826,-0.0001367496350360593
827,0.00025739530690857093
828,-0.00028978434751857307
829,-0.0004931579902707282
830,0.00020996123583634667
831,-0.0006989533647884413
832,0.00010026917290541247
833,0.00030041135660587915
834,0.00022046546650640388
835,8.904223081589037e-05
836,-2.6844517495949558e-05
837,-3.8316452045375216e-05
838,0.00012707524310152167
839,0.0003304068860058532
840,1.8166994974683117e-05
841,8.81761905423596e-05
842,2.9005936639989246e-05
843,0.0001627812030494744
844,0.00014565146096214932
845,0.0004006468798011981
846,-0.00012906924537262447
847,4.891092248800703e-05
848,-0.0004576865045138195
849,0.00041948312912709184
850,2.651768326964319e-05
851,8.171358584423061e-05
852,0.0002506797311249937
853,0.00015346651879549086
854,-0.0004172106623733318
855,-3.218884486312787e-05
856,-0.0004979718678144296
857,3.0495430463079053e-05
858,-1.984761393238789e-05
859,-0.0002607221781191185
860,-0.00019710617684819498
861,-0.00028659138930138046
862,0.00024012424131567285
863,9.919746060739876e-05
864,0.0002982343438283849
865,0.00012348850497700004
866,-9.068280824864281e-07
867,0.0005210624602435437
868,4.9307618747366664e-05
869,5.732543846522151e-05
870,-0.00019453125645132823
871,-0.0003487489181754657
872,0.0005723109011481527
873,-0.0003562209860446752
874,-0.0003960633165819938
875,-3.689545565063285e-05
876,0.0007644452272238074
877,-2.1504643115664522e-05
878,-0.00013193385633379357
879,0.0015572886962319028
880,-0.0008805468735642377
881,9.41092705731973e-05
882,-0.00014823216408216643
883,-0.0001176228788542285
884,0.0003385691151349455
885,-0.00025545479614592345
886,0.0007172957460710124
887,0.00016508018270188293
888,0.0007462917205778841
889,0.0001735384744529062
890,-0.0007830231565845769
891,0.002331180451322671
892,0.00037291775067033005
893,0.0002552650833566356
894,0.0006440922385474711
895,0.00022836648678571685
896,3.108302984350169e-05
897,-0.00015875929134400335
898,-0.0001774254047928396
899,-0.0002849779326402835
900,4.989277158181059e-05
901,2.296083791721275e-05
902,-0.000411235550336161
903,-0.0007753953172532319
904,0.0005982519693737162
905,0.0005097580084451116
906,-0.00034626881123145056
907,0.0008528908172902835
908,-7.288735589196409e-05
909,0.001843818747546452
910,-0.00027519692360859657
911,0.0009262452673715417
912,0.0005650103933400449
913,2.5511585047396014e-05
914,-1.9424316257799546e-07
915,0.0011153787161112979
916,0.00010446002841854525
917,3.187646481721679e-05
918,0.00018605879321060656
919,-0.00015700274990250335
920,-3.859878484914107e-05
921,-0.00010231504619811854
922,-1.9722829428513625e-06
923,0.00019984429491037292
924,0.000635873951972923
925,4.025816181844019e-05
926,6.0947051859879426e-05
927,0.00017306486181895448
928,0.0014055814765323049
929,-0.0003163271694850972
930,-0.00013519866233819777
931,0.0008698936352470293
932,-0.0002979243647923082
933,-0.0002940976370790716
934,-0.00011544848148251901
935,-0.0001603364309749703
936,-0.0002827457952893943
937,0.0002614968157569717
938,-0.0006068453084484038
939,0.00016079483367797747
940,-0.0016246773775508555
941,0.00024409046065791964
942,-0.0005499784970143297
943,0.0008369655079868067
944,-0.0009604417133223295
945,0.000894711231630108
946,2.8612471165116315e-05
947,0.0009031949056017858
948,-0.0005949086644961655
949,-0.0003344464913582538
950,-8.166458095299111e-05
951,-0.0006688637380740416
952,2.7153964341035135e-05
953,-1.7904588061680436e-05
954,-0.00010420103323559586
955,-0.00010003347637163946
956,0.00018913127005925208
957,0.0003174130282237043
958,0.00037118135983543006
959,0.00010088405821741192
960,-0.00019514335358347183
961,0.00026033682266465266
962,3.401451370435863e-05
963,0.0014649410113746317
964,0.0013602801544919478
965,-9.58605012521862e-05
966,-0.00010212429668558865
967,0.0015142072257794288
968,-0.000510495293845585
969,-1.630934023468199e-05
970,-0.0002464553168497728
971,0.0002492810575253161
972,-3.5263799417241935e-05
973,-2.8785432280710698e-05
974,-1.7528252883539415e-05
975,-8.019282160910144e-05
976,7.576472550420838e-06
977,-0.0004420017380383827
978,0.00012208043132470937
979,0.0001966531584812441
980,0.00020542669210037886
981,0.00020674519742713905
982,0.0003248860808090874
983,0.00013123931268972164
984,0.0003038910066481991
985,5.967368132273747e-05
986,2.6006800033832383e-05
987,0.0007468085728030965
988,0.000957466135204155
989,-0.0005989432570612881
990,4.387655068961204e-05
991,0.0003234522960419264
992,0.0005771044009908521
993,2.500658019488095e-05
994,0.00017858573891198361
995,-3.4079050897506403e-06
996,0.0011921309249125027
997,-0.00038483670163901723
998,-1.4799245742913366e-05
999,0.000884544205249942
1000,0.0001251602703635224
1001,-5.0365034900921864e-05
1002,-1.8532852779850372e-05
1003,0.000246417812230059
1004,-7.716840466487355e-05
1005,-0.0001068590281727883
1006,0.00012611995985465198
1007,0.0013493382856787518
1008,-2.4495041428474812e-05
1009,3.582298448221438e-05
1010,4.047904576131611e-05
1011,-0.0005490617128359783
1012,-0.001978842884157272
1013,-0.00014726398779874662
1014,-8.371924869286186e-06
1015,-0.0009379943706360864
1016,0.00047903156219243376
1017,0.00047179235987078504
1018,0.0001973597341307137
1019,0.00011118906601075602
1020,-0.0018943302788122496
1021,-5.8996134462666384e-06
1022,-3.341019161502492e-05
1023,-0.0004038760894637418
1024,-0.0005491071221562984
1025,-2.4913108740996127e-05
1026,-0.0005999276192955525
1027,-0.00016770716692046837
1028,-0.0036657239505732703
1029,0.00020969589611966096
1030,-0.00036081642431973193
1031,-0.0013119927706128393
1032,-0.0002495386987182601
1033,-0.0008360921239156995
1034,0.000343212776502603
1035,-0.0029772369016602285
1036,0.00016599866372948873
1037,0.0002914008885736712
1038,6.89465297148539e-05
1039,0.0004216045778713411
1040,0.0002239779456284499
1041,0.0005404977036472321
1042,-7.25885943635819e-05
1043,0.0014790371602445642
1044,-8.600088454404466e-05
1045,0.0008345926064020284
1046,-1.4469614676422918e-05
1047,0.0008408556385963662
1048,0.00032747690212972107
1049,-7.257806115579231e-05
1050,0.00022147028963050532
1051,0.000649565682977673
1052,0.00013785223127903896
1053,0.00032694949917207964
1054,0.00033894592194252964
1055,-8.783843458717345e-05
1056,6.649865377167334e-05
1057,5.546716870256803e-06
1058,-3.0433550873623865e-05
1059,-0.00018383697566296293
1060,-0.0008972050904056912
1061,-0.0004929979600989059
1062,-0.00010739794207214785
1063,-0.0019379740978020198
1064,0.0001556495585755481
1065,3.1761945140437976e-05
1066,-0.00014725349293485628
1067,0.0002494070935974989
1068,0.00043151603533833567
1069,5.7489165150681526e-05
1070,0.0006069301192972291
1071,-0.0004797057156924281
1072,6.0462994493158205e-05
1073,3.1829551517909775e-05
1074,0.0004117217274819704
1075,-0.0007944041405685174
1076,0.00041631393046533577
1077,-3.6728467477324305e-05
1078,0.0001351504463087692
1079,0.00043567161635673084
1080,0.000271544713321924
1081,-0.00013624912880308456
1082,0.0005081988794670281
1083,0.0024883359098479313
1084,-1.4134389673303106e-06
1085,-0.00020323093253089784
1086,-0.00019868408202742364
1087,0.00020618166331649442
1088,0.0003174406884259388
1089,0.0006366423885612691
1090,0.001457665470130474
1091,0.008735730093532353
1092,-0.0008928996098228407
1093,-0.0008825310206237641
1094,0.0018458455089291627
1095,-0.0003794978194639266
1096,-5.50738622324404e-05
1097,2.5256166779378787e-05
1098,0.0009635478541241604
1099,-0.00035515533438420426
1100,0.0009379942182944368
1101,-9.95852988817506e-05
1102,6.0583090972518526e-05
1103,0.0008515210611313314
1104,0.00022723170104939884
1105,2.2291253489626046e-05
1106,-1.7302532521331947e-05
1107,0.0001168207967717704
1108,-0.00012689686352117198
1109,-0.00022164987453018558
1110,-5.86536899002231e-05
1111,-9.598060158841599e-05
1112,0.0005369533585679604
1113,-0.00019435791823308943
1114,-9.39441126048806e-05
1115,-0.0010594837429698286
1116,0.0001292984828464276
1117,9.013370831345239e-05
1118,-0.0003596102019386493
1119,0.00032450168514733274
1120,-0.00034492841620027773
1121,0.00015996580149925903
1122,0.00017249705264724943
1123,-9.136995874821913e-05
1124,0.0006506336045998534
1125,1.6901303078907423e-05
1126,-9.286235462593178e-05
1127,0.00022944296090452872
1128,0.0019015337850275217
1129,-0.00010297819967121792
1130,-1.3166746595095992e-05
1131,0.0011753739162237422
1132,0.00014186045773815497
1133,0.0003954478704473525
1134,-0.00018923483897253734
1135,0.0014527038362384477
1136,0.00018962672614620426
1137,-0.0002680119615066265
1138,-9.692474311583819e-05
1139,0.0011953679342098771
1140,0.0001706157186400535
1141,4.4458240253316685e-05
1142,1.809237503519897e-05
1143,-3.841295326229614e-06
1144,-0.00013962680587547964
1145,1.075169624176024e-05
1146,4.928794498211346e-06
1147,-0.000776942999683661
1148,-0.0006037594776412576
1149,8.15210686091786e-06
1150,6.302827145720719e-06
1151,-0.00019096891793322294
1152,-9.458664853952295e-05
1153,0.00014386409302913548
1154,-0.00014115478842314683
1155,0.00047900772597701276
1156,6.475719034761797e-05
1157,0.00014624539417204457
1158,4.8020326600144855e-05
1159,0.0009599941556988409
1160,-0.00027408890601589357
1161,0.000157897703783706
1162,0.00015005679815900888
1163,2.3333247977904787e-05
1164,1.028468190803313e-05
1165,0.0003809751452118262
1166,0.00017833416911634467
1167,6.13926279129788e-05
1168,-0.0010861423907631992
1169,0.0006056837318433813
1170,-8.247785487206997e-05
1171,0.0003152253676007757
1172,-0.00017196798210788756
1173,-0.00021622442295936558
1174,-7.096211842175109e-05
1175,-0.0005673203934064908
1176,0.0009258172938485525
1177,-6.579624927112294e-05
1178,-0.00012789329987532476
1179,0.0001183444371324037
1180,-3.284249497155531e-05
1181,-0.0002273960025053733
1182,1.4577877366612523e-05
1183,-6.311263918325422e-05
1184,0.0013494838012870543
1185,0.0002599710973129838
1186,-4.8467705519727386e-05
1187,0.0011913511307241297
1188,-0.00014339947955520623
1189,-0.00015256747560246547
1190,0.00014517612565949245
1191,-0.0002615972282533125
1192,0.0005183696639757794
1193,3.751214449762275e-05
1194,-0.0008711521699439534
1195,0.0018411824731008658
1196,6.189688670055886e-05
1197,3.913337387652315e-05
1198,-5.057578760723648e-06
1199,0.00019274839881716437
1200,1.8855771833833516e-06
1201,0.00031493374005917224
1202,6.275976151616253e-05
1203,-1.0719243667730174e-05
1204,0.00020916334376493173
1205,5.368800919799731e-05
1206,0.00030611360679890133
