,mathpass_hispanic_virtualper_inf
269,-0.0004760598421196385
270,-0.0004969151534855957
271,-0.0007135604806992702
272,-0.001526410725203633
273,0.0014263893869151888
274,0.0003212031197161071
275,0.000371747957515889
276,-0.0020771912550613626
277,0.0030993404307278843
278,-0.002049437925534655
279,-0.004091653028763353
280,-4.129471175839722e-06
281,0.0005364385052211652
282,-0.00022241908841086444
283,0.000686258540470423
284,3.429623700892742e-05
285,-0.00018605585246028372
286,-0.0003399887613830436
287,-0.00035671473010143975
288,-0.0009692567008028416
289,-0.0016807244223924528
290,0.0029781796903053277
291,0.002246735434661828
292,-0.0010149523239828373
293,-0.00040977084926092846
294,0.0007505983475778743
295,-0.0004420220422909831
296,-0.0005089380619838419
297,3.9356093000158864e-05
298,-0.0005725323328032616
299,0.0010239888306610052
300,0.0003384737922687863
301,-7.811466506695541e-05
302,-0.0001547380757707345
303,0.0006005443944391268
304,0.0004457487675219011
305,-0.0009151553451942827
306,6.359014623199249e-07
307,0.00014647222286953124
308,-0.00042428122493768717
309,-0.0005875209923479507
310,-0.0014519633955853344
311,-0.0011931545151511187
312,-0.00012051849404234652
313,4.6392798511172195e-05
314,0.0023516575844785607
315,0.006197790000248116
316,-0.0011136642503640575
317,2.156552627856892e-05
318,0.00024446277297139694
319,0.00169127528597808
320,0.0004540434134678837
321,-0.0014521701666579089
322,0.00016043938350211116
323,-0.0042800683447458574
324,-0.0003782094567609325
325,0.0016620007339870659
326,-0.0009385159925604246
327,0.0014273114227149586
328,2.1424251635919875e-05
329,-0.00018453625472991824
330,1.69362740185671e-05
331,-0.0005808963288921833
332,0.002747794958637809
333,0.004580802923623076
334,-0.005821955970841157
335,0.009680493152275661
336,7.22075050889323e-05
337,-0.00016192695243461518
338,6.479797158712678e-05
339,0.0001714194726526347
340,0.0005554459711689738
341,-0.0005235787684645401
342,-0.0007532570844227957
343,-0.0002224708219456845
344,-7.679055308016648e-05
345,0.00016691645052236494
346,-0.0007085615927376614
347,0.00018776818169215922
348,0.0002703341976034254
349,0.001144789958473544
350,-0.00015618822056424737
351,0.003234488587874693
352,0.007945386809071461
353,-0.008041126948203713
354,-0.007101419243819102
355,-0.018590505391189734
356,0.0012313859704113773
357,-0.00013844814544607963
358,-0.0001468824742435731
359,0.0011964629180388974
360,0.0011465879862428024
361,0.00039839811824345854
362,6.909768519106138e-05
363,0.002456575916238317
364,0.004775731811489857
365,-0.0013325549318593496
366,0.0030884940280357966
367,0.018572528677055875
368,0.00020354219045531785
369,0.0005470423585982338
370,0.0007264209858449699
371,0.0016330422236953287
372,-7.180448237168763e-05
373,-7.030815468157582e-05
374,1.0497381332618685e-05
375,-4.408647051399364e-05
376,0.0007647429242290088
377,-0.00014906758037429608
378,0.0004938434046492469
379,-0.00052597073222969
380,-0.00029672178533998153
381,-0.0005516219810353308
382,0.001323753484493534
383,0.0024286082477410604
384,0.0034182726178469155
385,-0.002018688528068288
386,0.0005478150963363073
387,0.00589318659195128
388,0.0010732740547909978
389,-0.00011526708188729846
390,-1.2898358097338272e-05
391,0.0010664090015000242
392,0.0024741603032945596
393,0.001221744705605013
394,-0.0014411210840309695
395,0.003994097243015848
396,4.3260687247936933e-05
397,0.0009081962528785559
398,-0.0005112501899208026
399,0.0010686296644949937
400,-7.29491980056019e-05
