,drop_il_virtualper_inf
1880,8.606885622141745e-05
1881,-4.6136035174528875e-06
1882,4.4874501986180214e-05
1883,-7.012289205697521e-06
1884,-0.00030759515001321287
1885,3.5701726901543246e-05
1886,3.3129540125598416e-05
1887,-0.00019382945660016264
1888,9.6982956148149e-06
1889,3.192438118321375e-06
1890,3.352722438218592e-05
1891,3.216052807606126e-07
1892,-2.1883124144085383e-05
1893,-4.699273361181005e-05
1894,-5.2423568226905954e-05
1895,-0.0003620263287640052
1896,-7.361086067301499e-05
1897,-3.47556158977298e-05
1898,0.0002974588246766106
1899,0.00024919160887310645
1900,-4.559644032428189e-05
1901,0.00022560312651163627
1902,2.3638209050271458e-05
1903,0.0001971808519416028
1904,4.4792538306953436e-05
1905,-7.402363683549305e-06
1906,-1.1062517614388187e-06
1907,2.5458964209586857e-05
1908,4.992842020311703e-05
1909,-2.000575514766584e-06
1910,-5.2290140946315816e-06
1911,-0.00010808415721405998
1912,-4.3702890581630024e-05
1913,5.282381485397654e-05
1914,-1.008374154877811e-05
1915,8.371984760409001e-05
1916,-3.299993923279383e-05
1917,8.005999509918056e-05
1918,1.8733307137113036e-05
1919,5.2121051792281524e-06
1920,-1.0228890062815447e-05
1921,-5.648233667703601e-06
1922,5.986957357859362e-07
1923,-4.1684737088953264e-05
1924,5.00964050066552e-06
1925,4.985696888749523e-05
1926,-0.00010608089857481517
1927,-5.900380209550352e-05
1928,2.992359748940527e-06
1929,-5.4651082384804456e-06
1930,-6.3907067999666605e-06
1931,4.269199979887319e-06
1932,8.894291679966834e-06
1933,5.050846911264557e-07
1934,-3.3657658348390275e-05
1935,-5.815668984012454e-05
1936,0.00011421000396027385
1937,1.4015751345276298e-05
1938,4.731620619409206e-05
1939,-8.778335023604495e-06
1940,-2.3759789785098124e-05
1941,-0.0002865246009821232
1942,0.00012648792127035202
1943,2.8184728625246052e-05
1944,3.7079877461807847e-07
1945,-1.477157637623199e-05
1946,-1.4015172986313984e-05
1947,1.6545171549769343e-05
1948,-2.7052248960867897e-05
1949,-8.79436595457837e-05
1950,0.0002788346515068024
1951,0.00028842088753062224
1952,5.0092367520784247e-05
1953,1.8608669732903235e-05
1954,0.0007330749487721393
1955,-0.0003190222877452151
1956,-3.417714944627979e-05
1957,-0.00012789490574615923
1958,8.405648903148661e-05
1959,-0.00012843886716938763
1960,5.594881550885758e-06
1961,-3.633498877813248e-05
1962,0.00014392536598809125
1963,5.6961461429855296e-05
1964,1.3301840721846785e-05
1965,3.0600626964073735e-05
1966,-0.0001268935370186948
1967,-0.00014073334091597975
1968,-2.244637969557645e-05
1969,-1.038031467906301e-06
1970,6.395337231838534e-05
1971,-4.826605378657243e-05
1972,0.0001105271144732474
1973,-4.1860192620505127e-07
1974,1.4448545534218617e-05
1975,-0.00010393561940715262
1976,0.00013397324207611684
1977,0.0001579589832733234
1978,-0.0002565136371972268
1979,0.00010563959403896145
1980,-7.956866300844705e-05
1981,2.185901176979895e-05
1982,-1.664802729109739e-05
1983,-8.727402526260052e-06
1984,-6.862032488360344e-05
1985,-8.458313174578372e-06
1986,-0.00014709753077475952
1987,-4.452916854563816e-05
1988,-8.786853139710873e-06
1989,4.597378952777466e-05
1990,-0.00023687635156378664
1991,-9.29904881566665e-05
1992,2.8288711738864937e-06
1993,-7.537818861031833e-06
1994,-2.3004814453405483e-05
1995,-3.393150440877278e-05
1996,1.6951329841957947e-05
1997,3.990924394495004e-06
1998,-1.4976046739599024e-06
1999,2.1327707866993758e-05
2000,-2.015782458308388e-05
2001,4.007506584003925e-05
2002,1.2518514112400888e-05
2003,9.867740289990591e-06
2004,1.2543106612849911e-05
2005,-5.955432934667546e-05
2006,8.945111188630427e-05
2007,2.1224679477046157e-05
2008,-0.00029561602989379985
2009,-1.4216922127928497e-05
2010,2.115629629342363e-05
2011,-9.581288131333451e-05
2012,-5.478909588268809e-06
2013,-5.638792352160991e-05
2014,0.0001143788817569608
2015,5.242857168856713e-05
2016,-9.164527304871685e-05
2017,-0.0002165968488766383
2018,0.00034508016297630416
2019,0.0007532838480219887
2020,4.892285344485594e-05
2021,1.2176880880964293e-05
2022,3.486806032469306e-05
2023,-9.325678103835434e-05
2024,-9.772197994480856e-05
2025,-3.4885726049404e-06
2026,-1.4055552607886791e-05
2027,-1.2833048743715236e-05
2028,0.00015437894547955271
2029,3.624031157981488e-05
2030,0.0008390047776953405
2031,-1.8880507456102234e-06
2032,-2.7129096493184893e-05
2033,-0.00011502203209916111
2034,-2.2795889693819615e-05
2035,-3.0577213606757285e-06
2036,-2.7789631181099815e-05
2037,-3.951114178333761e-05
2038,2.5483967909192194e-05
2039,-5.000742443530036e-05
2040,8.422946404678912e-07
2041,1.0460204609079787e-05
2042,5.689431617964541e-05
2043,5.4874401145089175e-06
2044,-3.667741147940361e-05
2045,-1.2584841404553067e-05
2046,-0.00021661814963568396
2047,2.992796490597801e-05
2048,-8.425170190451296e-05
2049,6.528612179769722e-05
2050,-4.6767093170742554e-06
2051,-2.456200278546748e-05
2052,-0.00013070189255137615
2053,7.472967070608564e-05
2054,-0.0004216211319366086
2055,3.896851651246556e-05
2056,2.0629448244361793e-05
2057,-1.066657534636958e-05
2058,8.069386795626216e-05
2059,2.627220161485797e-05
2060,-2.9290136817097293e-05
2061,1.913593904395681e-05
2062,-2.3214385938721996e-06
2063,-1.4485754884930745e-05
2064,5.719409123643427e-06
2065,-3.6328347355981227e-06
2066,-3.3157804392680985e-05
2067,-2.8732519801750463e-05
2068,3.1654855507756134e-05
2069,2.6061162068330692e-06
2070,7.925812310987943e-05
2071,-1.815430276836334e-05
2072,6.263200805922728e-05
2073,-2.1890460050568416e-05
2074,2.0135959924978867e-05
2075,-7.014251135527832e-05
2076,0.00015649894286181852
2077,0.0001915433923589681
2078,-0.00029547424097727004
2079,0.000916767705125006
2080,0.0005948175330552775
2081,8.295653421123971e-05
2082,-2.8278469934724783e-05
2083,0.0006304317254486931
2084,0.00033275478127382715
2085,5.874512558760716e-05
2086,5.227259163071215e-05
2087,0.00041715552220791255
2088,5.612093343607633e-05
2089,1.858792597551578e-07
2090,-2.3588949593415116e-05
2091,0.00011125655294850183
2092,8.759780543421374e-06
2093,-1.8637901893589845e-05
2094,-6.0373246071694304e-05
2095,4.451455427979034e-05
2096,0.00046993035604235914
2097,0.00023566857807587416
2098,-0.001141075683175463
2099,-0.0004090483703062592
2100,0.0008578122702220504
2101,0.0004059123243318351
2102,-0.0009861220048389303
2103,0.0008864129926715846
2104,7.745604171628125e-06
2105,2.09367229406042e-05
2106,-4.157602632910763e-05
2107,-3.2607949112783376e-05
2108,0.00020575585783516703
2109,7.8937269355006e-05
2110,-5.744141421786953e-05
2111,0.00018461920447229775
2112,0.00020247078339549526
2113,0.0003908705633220552
2114,-0.00017558389731506436
2115,0.0009330450780880946
2116,-0.0001891219316293944
2117,-2.5977572515418834e-05
2118,-4.030435733173401e-05
2119,-8.833520898681535e-05
2120,-0.00038124645772537774
2121,-3.076352096888931e-05
2122,-1.3572960758990954e-05
2123,-0.0002725640060344321
2124,0.0004911002845228019
2125,0.00012384455056840973
2126,-0.00019588523626473464
2127,0.0010889501810556175
2128,-0.00024303542760507419
2129,0.00016498160791144294
2130,-0.00031464572629434065
2131,-0.001242785304980752
2132,-7.817141007613979e-05
2133,1.7553785063086384e-05
2134,6.248964248999788e-06
2135,1.751749200680715e-05
2136,5.2061460029660265e-06
2137,3.839227424017719e-06
2138,-2.6582942548696865e-05
2139,7.483620644448448e-06
2140,1.9407692511077744e-05
2141,2.3777038061116656e-05
2142,-6.467892246655679e-05
2143,-1.4753721009912742e-05
2144,0.0010159897118991418
2145,0.0006227952632994954
2146,-0.0010941517288250559
2147,0.001967276102406242
2148,0.00023316368562979533
2149,0.00026781951906062725
2150,-2.1942669076247793e-05
2151,0.0017760629586886258
2152,0.00022687657641757308
2153,0.0004560648443868873
2154,-0.0007452848675444439
2155,0.0005575586446649847
2156,0.00016251218191099597
2157,-9.028701290612736e-05
2158,1.574918109364374e-05
2159,-4.7149008601434085e-05
2160,0.0003247226357394585
2161,1.594980214099984e-05
2162,6.678543800057588e-05
2163,0.001500104820918954
2164,-7.129689574878845e-05
2165,-6.136701179009967e-07
2166,-2.2356691557779118e-05
2167,4.598111283129182e-05
2168,6.006095941935842e-06
2169,1.0208647605970531e-05
2170,5.574290423665757e-06
2171,-3.257009743130892e-05
2172,-6.883904291263285e-06
2173,3.6476825730184247e-06
2174,-8.194556547117895e-07
2175,-3.296404439252653e-06
2176,1.63709154017289e-05
2177,2.479569616034839e-06
2178,1.071186096727149e-05
2179,-1.261271788478146e-05
2180,7.902234557897644e-06
2181,5.47000525063678e-06
2182,4.965231718517434e-05
2183,-1.792248811993898e-05
2184,-1.2765784125091464e-05
2185,-2.8335209574828746e-06
2186,-1.950874285358209e-05
2187,-1.2175894283984513e-06
2188,3.097074627094145e-05
2189,-1.707203436560442e-05
2190,6.44068437355957e-06
2191,0.00017633770960620048
2192,-3.8279890342629955e-06
2193,3.740252120237972e-06
2194,-4.515190481713412e-06
2195,-1.3292954385509327e-09
2196,-1.6421527470726982e-05
2197,-5.597570232671236e-06
2198,-2.0214974684812e-05
2199,-4.318833376684489e-06
2200,6.162684029031732e-05
2201,1.3812285672117253e-05
2202,-3.93180918865221e-05
2203,5.121407089368175e-05
2204,0.00024590871885991845
2205,-0.0001241061446687297
2206,6.00258442166126e-05
2207,-4.9983232137285223e-05
2208,-2.0718652419891258e-05
2209,-0.00011185883290796264
2210,-4.014026879353939e-05
2211,-5.052538620249214e-05
2212,-0.0004599251115275075
2213,0.00030533465763864996
2214,-0.00022593177808279835
2215,0.0001634991453701419
2216,2.1037747143061983e-05
2217,-0.0001527183486340911
2218,-2.8991282506804385e-05
2219,-3.558652002477924e-06
2220,6.917816125170941e-05
2221,2.0908104721461724e-05
2222,2.4793990497763234e-05
2223,2.085411557737673e-05
2224,0.0003069076223142015
2225,-0.00012339188993945282
2226,0.0009617900561162278
2227,-0.0005426819135275205
2228,3.3424221424153545e-06
2229,-3.4537481737346823e-06
2230,-3.4306558747872357e-06
2231,-3.6372218179898707e-07
2232,1.3656383234643316e-05
2233,-4.068432267041674e-05
2234,-0.00024196803548462672
2235,-0.0005173443149761647
2236,6.721934743476342e-05
2237,-5.940688265224889e-06
2238,-0.00029751190815839525
2239,-0.0003937610721388134
2240,0.0001631162129854133
2241,-7.580032228059427e-05
2242,-0.00011139542187760307
2243,0.00012764008715893878
2244,0.0011579442254747263
2245,4.661272409620831e-05
2246,3.6155637985037258e-06
2247,9.419686029899756e-05
2248,-4.167690026794788e-05
2249,3.9466315585249805e-05
2250,-3.124027371397483e-05
2251,5.7158192357602215e-05
2252,2.0099172160925868e-05
2253,9.082830761512741e-05
2254,3.3618666787060854e-06
2255,-1.2476736625540978e-05
2256,6.044887622698413e-05
2257,3.0289614548976206e-05
2258,-1.999068117609657e-05
2259,0.00013661009850784523
2260,2.3374603600671574e-05
2261,-3.721867283579837e-06
2262,-4.43177330063477e-05
2263,1.0856310012643107e-05
2264,4.8890172150864826e-05
2265,-4.334197520084754e-05
2266,-0.00012451730614233334
2267,-0.00029521120446939387
2268,-0.00014209090422217672
2269,-5.191333480017862e-06
2270,5.1599216739243826e-05
2271,-7.566894705452678e-05
2272,-5.1798525578705246e-05
2273,-0.00015208615267272405
2274,0.00010614383984720643
2275,-0.00043505000827573164
2276,1.118481801785874e-06
2277,1.9383702141881062e-06
2278,-9.637991373385616e-05
2279,4.68886219570079e-05
2280,-6.311062596143997e-05
2281,2.2548207202847763e-05
2282,-2.330911663881885e-05
2283,1.1211062279186884e-05
2284,3.937644086472175e-05
2285,-4.938174965115621e-06
2286,4.722434859757139e-05
2287,0.0001860158860840149
2288,7.749043635020481e-06
2289,7.91413086863593e-06
2290,1.1014704497834076e-05
2291,-8.094915697736203e-07
2292,-4.417531460805666e-07
2293,-2.2666621978852668e-05
2294,8.575077862251031e-05
2295,7.486755683441773e-05
2296,6.578010295215768e-06
2297,5.943574197734704e-06
2298,1.948219228186118e-05
2299,5.625102464735141e-07
2300,-1.120342383797302e-06
2301,-4.048095719981324e-06
2302,5.4539373391729524e-05
2303,0.00020126686680256489
2304,-9.640799297197422e-05
2305,0.0001275304409275478
2306,8.0173926468076e-05
2307,-0.00021627806328003576
2308,-2.3100385759460988e-05
2309,-1.0098435914312832e-06
2310,4.7129006136272014e-05
2311,-3.213657966455945e-05
2312,3.761283653599655e-06
2313,-3.912866226960486e-05
2314,1.7626363098997277e-05
2315,2.306094376205047e-05
2316,-0.00012749229366224436
2317,5.701225593521239e-05
2318,7.327314739619937e-05
2319,6.418862235669037e-05
2320,5.132580962765924e-05
2321,2.0291216583858127e-06
2322,-3.330254548179843e-06
2323,3.6406667948145935e-05
2324,0.00010196768099929964
2325,5.1604090585898655e-05
2326,8.994930966246935e-06
2327,0.00013412127219775903
2328,1.8005303076009875e-06
2329,8.083282236429528e-06
2330,4.61742264304682e-05
2331,-9.111007191821582e-06
2332,-0.0009166245131529841
2333,-0.0005608648926411983
2334,0.0006298964625421857
2335,-0.001862363222820966
2336,1.4345863765043087e-05
2337,-0.0001853341712264456
2338,0.0007208300814684327
2339,0.0014879890924201138
2340,-0.0005539123814381219
2341,-0.00011497396211557091
2342,0.0004394146456379895
2343,0.0004329114422213477
2344,-0.0001058745482427572
2345,-0.00010956640405173056
2346,0.0003472939240578642
2347,-0.00011150001238576541
2348,-2.207161696687759e-05
2349,-4.654087535417958e-06
2350,0.00016011600442542807
2351,0.00013778256040041973
2352,2.997240033377325e-06
2353,1.074870108141929e-07
2354,3.825929879511325e-05
2355,6.104365861773654e-06
2356,-6.200534792960678e-06
2357,1.7351539015125838e-05
2358,4.675113139045756e-06
2359,2.492611837797444e-06
2360,-3.9080395478031346e-07
2361,-4.191770851423626e-06
2362,8.627985005669495e-07
2363,6.902356245030289e-06
2364,3.0775376428333476e-06
2365,-2.5804371751541165e-06
2366,1.885582127305662e-05
2367,4.018938020479025e-06
2368,2.6170253005298158e-05
2369,1.9101052346889368e-05
2370,1.1754943829089251e-05
2371,-2.916089863879916e-05
2372,3.563075802867619e-05
2373,6.499518943506952e-05
2374,-4.286073437344696e-05
2375,0.00034786097351541126
2376,9.8572139650146e-06
2377,2.323191332550029e-07
2378,1.76518003792836e-05
2379,-6.05224580417916e-06
2380,1.4356535193866525e-05
2381,4.4217322832520565e-07
2382,1.251518122565051e-05
2383,4.834197486763928e-06
2384,-7.085520835523051e-05
2385,-0.00011066436243638143
2386,0.00034360455287117583
2387,0.00022822299359186938
2388,2.8340298570963614e-05
2389,-3.5570288688003653e-06
2390,-1.823083217061655e-05
2391,2.7983530113011738e-05
2392,-2.127521866222034e-05
2393,-1.1322369362995782e-05
2394,-6.173574259554421e-05
2395,-5.803596631418897e-05
2396,-1.9973062690819455e-05
2397,9.010663479183425e-06
2398,-2.7324947457042967e-07
2399,1.1667708410810671e-05
2400,-2.980109164164921e-06
2401,7.54445486086205e-05
2402,4.929703603985211e-05
2403,-1.4010760423654845e-05
2404,-4.785380436505678e-05
2405,1.0541207438767015e-05
2406,2.055065368179558e-05
2407,-1.5278487853649078e-05
2408,1.8495875147025077e-05
2409,9.490076054805861e-06
2410,2.791862720878125e-05
2411,-3.729185944475594e-07
2412,0.00037246877482973925
2413,0.00021631245047736965
2414,0.000884424093555371
2415,5.107956055174344e-05
2416,8.920066820422153e-06
2417,-4.139387513666955e-05
2418,-7.060760441298923e-07
2419,9.173881785121123e-05
2420,-1.9738395413862416e-05
2421,1.0430795681123252e-05
2422,-2.3483159728308605e-05
2423,1.953340592000195e-06
2424,-8.529966997612278e-06
2425,-7.499384235644345e-05
2426,1.9529445356232607e-05
2427,-0.0001294642819427958
2428,5.41199852044429e-06
2429,-3.65342641883643e-07
2430,-6.22264057555059e-06
2431,1.6989281934921162e-05
2432,-3.879165705849383e-06
2433,6.137439674047124e-05
2434,-6.21117101346026e-05
2435,-7.811393043986799e-05
2436,9.210365507583657e-06
2437,-4.857175544581368e-05
2438,3.694068381205339e-08
2439,-9.178462270151291e-05
2440,-2.1555752042091832e-05
2441,7.95029660409884e-06
2442,-6.720481951777934e-05
2443,-3.1485050744779536e-06
2444,-2.4614949768410047e-06
2445,-6.160453193579251e-06
2446,-7.725317313922999e-06
2447,-1.5369621346938408e-06
2448,-6.921867370726949e-06
2449,1.8648324454538755e-05
2450,-9.441551903596283e-06
2451,3.527339977127988e-05
2452,-0.0002754642408817609
2453,-0.000242436214491774
2454,0.0005747175635126519
2455,-0.00022542904883638917
2456,-8.978561987181574e-06
2457,4.2403012274399356e-06
2458,-0.00011800573769984105
2459,-5.07546263012943e-05
2460,-1.2926315640292338e-05
2461,-6.374708355242065e-06
2462,5.7957983913624675e-05
2463,2.3403492796981244e-05
2464,-2.1654060432548342e-05
2465,-7.291548511962451e-05
2466,0.00016166110288315762
2467,-9.645504495787284e-05
2468,-0.0005131568409291923
2469,-0.00046949724725867125
2470,3.1151804867353186e-05
2471,-0.0009023104482657036
2472,-5.1843713983967795e-06
2473,-8.563730954784525e-06
2474,9.430922179878726e-05
2475,2.21456833610519e-05
2476,4.532446876609329e-06
2477,-7.202421933998612e-06
2478,-2.5434474973935123e-05
2479,1.0385908381465242e-05
2480,1.7009190695696334e-05
2481,8.748860523264084e-06
2482,0.00011101263690951905
2483,4.4452743318142026e-06
2484,-0.0002608276836378823
2485,-3.5662086280645e-05
2486,0.00014675596036984386
2487,1.4736332941458761e-05
2488,-0.00014289115721973872
2489,0.00024996155920932884
2490,-0.00016792598604640455
2491,-0.0005369044759734995
2492,4.400828518132415e-06
2493,-3.703450400573449e-05
2494,4.5054561540755524e-05
2495,-1.3546491053793059e-06
2496,2.559054942927509e-06
2497,-1.6078311730862604e-05
2498,2.1100214058597634e-05
2499,-2.1541123348936228e-05
2500,-2.136597250615935e-05
2501,2.8476138903090056e-05
2502,-0.0001260432987902206
2503,0.00015979729388275303
2504,2.058203774146269e-06
2505,6.708549500365564e-06
2506,3.356513877884124e-05
2507,0.00019429096714422182
2508,6.691319592400131e-06
2509,-1.134016074866995e-06
2510,-1.6059392995863434e-06
2511,6.574819919469114e-06
2512,2.4868239027087647e-06
2513,2.604481901332781e-06
2514,2.9104609170304076e-06
2515,6.300550593303456e-07
2516,-1.2599056403220374e-05
2517,9.24475315404778e-05
2518,-3.605433762865325e-05
2519,-0.00011658711785507582
2520,7.03259286147999e-05
2521,-1.4481144436533743e-05
2522,-7.806170764191357e-07
2523,-4.258633995260832e-05
2524,4.066376639858422e-06
2525,1.4875280405818938e-05
2526,-3.831705870143868e-06
2527,1.8663141789546498e-06
2528,1.3446783261526408e-05
2529,-1.5450638199936592e-05
2530,8.484356538444105e-05
2531,-2.1976582954509963e-05
2532,4.1426899108696213e-07
2533,1.6689308379576834e-05
2534,-8.248634882559478e-06
2535,-1.6238622652781846e-05
2536,-2.9105601769316114e-06
2537,6.546590674182673e-09
2538,4.040586879703843e-06
2539,-4.617829140124003e-06
2540,2.9030146237706702e-05
2541,-7.5600458431118244e-06
2542,-1.2563526362630341e-05
2543,-1.688554070654568e-05
2544,1.0622699296336264e-06
2545,1.9194346022276363e-05
2546,-1.1167053256392228e-05
2547,4.932132928685628e-07
2548,-7.877409549125264e-06
2549,-2.2649736716689291e-07
2550,-4.444392145971088e-06
2551,1.4598342643643423e-05
2552,0.0002030373025432906
2553,9.91413090964609e-07
2554,3.005389108904175e-06
2555,0.00036651901483881967
2556,-1.4412255900089209e-06
2557,6.031194194326747e-07
2558,-2.0315220499593462e-05
2559,-1.422552201784016e-06
2560,0.00022220687413352448
2561,0.00012354571635257223
2562,-0.0006834897691133897
2563,-0.0004158400486652807
2564,-2.0005411531152745e-05
2565,-0.0006476535172985218
2566,-0.0002869596356674231
2567,-0.0005816223075545036
2568,3.280529436462115e-06
2569,-1.1607620204107022e-05
2570,1.9133408886771787e-05
2571,1.9502720955375e-05
2572,0.00021807708779674379
2573,0.00021016169995279272
2574,-0.00029599732869414546
2575,7.114473983771977e-05
2576,7.215704943592468e-05
2577,-9.975856689713583e-05
2578,-1.9955834490544463e-07
2579,-7.902610138529957e-05
2580,5.182643403814485e-05
2581,-4.735245195512789e-06
2582,4.077651936356e-05
2583,-9.003510906651173e-06
2584,8.447006545005242e-07
2585,2.8238043723953875e-06
2586,1.2763333401342954e-06
2587,2.7611215253252392e-06
2588,-1.4628624591401704e-05
2589,-2.972401126781307e-05
2590,-3.0292975671405847e-05
2591,-1.5228933555451904e-05
2592,-0.0012664370628793244
2593,0.00013298051822462938
2594,-0.0004885720905813686
2595,-5.049104510529148e-06
2596,8.949110275943425e-05
2597,-7.077057532195279e-05
2598,-0.00011864294151996528
2599,0.000562814514903566
2600,-3.1905480680188985e-05
2601,-5.571492777573598e-06
2602,-1.6965469753496018e-05
2603,-0.0002338408441857894
2604,5.9285821891950676e-05
2605,0.00021338588652001705
2606,-0.00011440578871442339
2607,-0.0005405302540511184
2608,0.00010610346812623866
2609,-6.494593256253233e-05
2610,0.0001679281566934777
2611,-0.00020523203507425686
2612,0.0002855959722285725
2613,2.0149144323939003e-05
2614,0.000842998590839818
2615,-4.0569642987659675e-05
2616,9.00035834345216e-06
2617,8.372385565482516e-05
2618,-0.0005899898721375142
2619,-0.0008446874777085901
2620,-3.453413326409703e-05
2621,-0.0006841504021374168
2622,0.00022106457044550375
2623,-0.0010631266250536648
2624,-6.224358393235391e-05
2625,-2.4889633302894955e-06
2626,-4.696903277394413e-05
2627,4.128910255110994e-05
2628,-0.0007514116095729362
2629,9.11538710045313e-05
2630,0.0001583417086402802
2631,-0.0013245448923787464
2632,-1.3408554586361719e-05
2633,1.215666652686332e-05
2634,-6.50641153075723e-05
2635,1.953302180546573e-05
2636,-0.00018657854165558558
2637,2.2561705257259734e-05
2638,-0.00022764084580641618
2639,3.0792444569451706e-05
2640,0.00013299390482565554
2641,-7.120673660800101e-06
2642,-0.00014277477978348605
2643,-4.5032673723722375e-06
2644,-5.129513102749549e-05
2645,1.2420226006452531e-06
2646,-1.770514610633062e-05
2647,3.387259165623848e-05
2648,9.180378818732935e-06
2649,5.7465435275456484e-06
2650,9.424889330195436e-05
2651,8.199509424397755e-06
2652,-0.00012307643338962154
2653,-1.0218291275595528e-05
2654,-4.985102496201458e-06
2655,-0.00018316646808318638
2656,-7.69713303835671e-05
2657,7.529732652314847e-06
2658,0.00040288569386144233
2659,0.00016334796369099784
2660,5.292170337038271e-05
2661,0.00019047741517256848
2662,-7.558244473094701e-05
2663,0.00010958795506026143
2664,-9.297697730470594e-05
2665,-2.765492138254493e-06
2666,-0.0006539529162951207
2667,0.0002538229791366065
2668,-0.00032017836754430354
2669,-0.00010401018641982747
2670,0.0003813106181862147
2671,-0.0008894205289027833
2672,-0.0008756697749675546
2673,-0.00024246306235332918
2674,0.00058987529775642
2675,-0.0012833573421242336
2676,-0.0002021237186193197
2677,0.00010109812862426418
2678,-0.00045699504673533405
2679,-0.0016325446573910996
2680,-0.0022679826822445217
2681,-0.0003220876097794991
2682,-0.0003223529660652388
2683,-0.008060647429602401
2684,0.001718106852384238
2685,0.00011108099017497126
2686,-0.0011596927796295635
2687,0.0005275108030994865
2688,-0.0006818948164867355
2689,0.0006483477197888485
2690,0.001088763334513739
2691,0.0007780014463435487
2692,-0.003181105921397674
2693,0.0014190960709685836
2694,-0.002648589438317271
2695,-0.012389607026611817
2696,-4.753190510895351e-05
2697,-0.0001558126615470521
2698,-2.6327621554697773e-05
2699,-0.0006732192100042455
2700,0.0005557502407765774
2701,-1.598200592970062e-05
2702,-1.6723788390169747e-05
2703,4.224441468419062e-05
2704,0.0006643167577769441
2705,-5.519561648989958e-05
2706,-8.174881195781472e-05
2707,-0.00025633551122328035
2708,7.922407689599862e-07
2709,0.00029291080949377416
2710,0.0002535999830178089
2711,-9.753402706366033e-05
2712,0.00018987873766521557
2713,9.025084852484835e-05
2714,-8.180617538804863e-06
2715,0.0004302475443411221
2716,0.00022753206472049013
2717,6.573165808451128e-05
2718,4.4138273401469524e-05
2719,0.0002799620346695665
2720,0.0004948544483531041
2721,0.0005155449650758225
2722,3.541007203887335e-05
2723,0.001030457199124237
2724,0.00010470471498286643
2725,-3.4812820450360236e-05
2726,-5.615622452617478e-06
2727,0.00019816530135195566
2728,0.00162542758022728
2729,0.0005860933343437408
2730,-2.810436186799634e-05
2731,0.0020968345479772397
2732,-0.0001538757257147502
2733,-0.00046226825255456016
2734,-0.00018613947109841528
2735,-0.0026616786976638132
2736,-0.00040455913247427767
2737,5.923010650939099e-05
2738,0.0011072426033470783
2739,0.002234490861766317
2740,0.0001593816243994445
2741,6.921754777233648e-05
2742,0.0007788624231645313
2743,-0.0002628351155674289
2744,0.00025117082942051545
2745,1.796203834008591e-05
2746,-7.947594078354069e-05
2747,-0.00039428701949153236
2748,-0.00016126601139687633
2749,-0.00024685269162906585
2750,0.0012994442856692522
2751,-0.0007657442443746226
2752,9.369262055944736e-05
2753,0.0008087375930033589
2754,-0.0012163758866646657
2755,-0.00020575776960700377
2756,0.0005723434462338779
2757,-1.4793563576219648e-06
2758,-0.0004443331872384245
2759,-0.0013902446808324157
2760,0.0009896653453359773
2761,-3.283869911134642e-05
2762,-0.0004881008529071299
2763,0.0003234259920169991
2764,-8.721957385531486e-06
2765,0.00024596835991507073
2766,-9.018737724600913e-05
2767,0.00040935091381496733
2768,0.00010694054105455964
2769,-1.9985492900248407e-05
2770,-0.0007358135716146492
2771,-0.0010765762220363965
2772,2.3380762665217133e-05
2773,0.000481029349570186
2774,-0.0005580672901448778
2775,-0.00010699528697901202
2776,3.19263115222269e-05
2777,9.16605874581479e-05
2778,-0.0005958488646101429
2779,-0.0006188918577820265
2780,0.0002890703927498972
2781,-4.304530681262178e-05
2782,-0.00042836213769546744
2783,-8.384072353150164e-05
2784,-2.0632309581434972e-05
2785,0.0001263150796988192
2786,-0.00032662393764141526
2787,-0.0007339280670197409
2788,-5.796585400937896e-05
2789,5.35856296520935e-05
2790,-0.0005505342665899965
2791,-0.0003877468813762317
2792,0.0015735233415739007
2793,5.961885710713198e-05
2794,-0.0013817553608275912
2795,0.0005317735969110444
2796,-1.8132784982992777e-05
2797,-2.6897400508424514e-05
2798,-9.153781952412638e-05
2799,0.0001968269696928281
2800,0.00026892480069720177
2801,0.000135483961084881
2802,-0.0009996521570533586
2803,-0.0007346855685729851
2804,0.0010796792687182797
2805,0.00012150439639029934
2806,-0.0011387766438764938
2807,-0.0003533188910415149
2808,-0.00021043582961681147
2809,-0.0008033935480030288
2810,0.0001543519186162582
2811,-0.0025304295287745717
2812,-0.00016410323832622732
2813,8.106535843102576e-06
2814,0.00011331855318805243
2815,-0.00033982441669444904
2816,0.000299244794860392
2817,0.0008984912352103063
2818,-0.000514394726987759
2819,0.0028832864264649997
2820,0.00018074183932278317
2821,6.477904797544917e-05
2822,0.0002529165172485967
2823,2.31170583600401e-05
2824,-1.8543544795202283e-05
2825,0.00011426792698029466
2826,-3.210256151187281e-05
2827,-0.0001249865021145211
2828,-0.0002914398382754561
2829,-0.00022837946005181342
2830,2.8901626601453975e-05
2831,-4.315863465045166e-05
2832,4.497102298760644e-05
2833,-2.898614085222351e-05
2834,-0.00014996433189841293
2835,-0.00019819949530419748
2836,9.442684641739186e-06
2837,-0.0002500652120546322
2838,7.748962077112678e-06
2839,-0.00021962525612318073
2840,-0.00011381350118911235
2841,-1.7087669672218077e-05
2842,-3.6399805567293923e-05
2843,0.00016454910529161074
2844,0.0001009843346189216
2845,0.00015040688658397283
2846,0.00023039528373077872
2847,-0.00027233958777416996
2848,-5.050789131135239e-05
2849,-6.190417076229875e-05
2850,-5.533032530442739e-05
2851,-8.376245593305452e-05
2852,-2.6613522473693186e-05
