,mathpass_virtualper_inf
1108,-0.0009994026512982906
1109,-0.0018933593741604473
1110,0.0018699731755794221
1111,-0.004233979223394472
1112,-0.00016994811013458066
1113,8.104895635235727e-05
1114,0.00013924010201219334
1115,6.453424577433735e-05
1116,-0.0008482584621696266
1117,-6.098937429718973e-05
1118,0.0005685912507475056
1119,-0.0017329542868662604
1120,-0.0011371424797427736
1121,-6.666961049180511e-05
1122,-0.0005157685755912427
1123,-0.006011530029574882
1124,-0.0004908223168275038
1125,-0.0008688675068658098
1126,0.0020728630579138437
1127,0.001348243166467202
1128,-0.00014050553332332568
1129,-0.0005187156183209127
1130,-0.00019885114655314917
1131,-0.0026876426199702623
1132,0.0004934640092892068
1133,-0.00019601076269850953
1134,-0.0007337404790297383
1135,0.0002612859008590514
1136,0.000158540534872428
1137,-2.3169130520248893e-05
1138,8.134792719304151e-07
1139,0.0004961234121124399
1140,-0.0003805055122930933
1141,0.00030224251864857996
1142,-0.0010517266269480551
1143,-0.0052819612564887816
1144,0.0006181830185254786
1145,-0.0010883034939473105
1146,-0.0011427132159565606
1147,-0.0034913259216799377
1148,0.0001915873084928645
1149,-0.001645129639245626
1150,-0.001372382436569659
1151,-0.0051299095003272165
1152,-0.0004870251530304
1153,0.0003269463734085532
1154,-0.001985988634504824
1155,-0.005725555244623962
1156,0.0006650003051815837
1157,-9.264690474816737e-05
1158,6.663019113501763e-05
1159,0.0012665406384223094
1160,-0.003506068528264257
1161,-0.0018593596869216154
1162,0.001833807327872127
1163,-0.009229211020560627
1164,-0.00016852927795602747
1165,0.0002447937509962834
1166,-0.00012879517737739184
1167,-0.0001968630620507128
1168,0.0013200035755515148
1169,-0.00022122118240630915
1170,-0.0016405710174537888
1171,0.0015335456455070173
1172,0.00031958296103561746
1173,0.0026726789248851888
1174,-0.0011135199519645327
1175,0.005853290681499501
1176,0.002461169403423122
1177,0.00025305031769622073
1178,-0.0007352320436693564
1179,0.007954232449373762
1180,-0.004288181163272615
1181,0.0007894997165062355
1182,-0.0001201262674233163
1183,-0.00901651080170045
1184,-0.0003157216320641263
1185,-0.00018693490615411516
1186,-0.00021032508828558626
1187,-0.00222475267023781
1188,0.0001706182857376103
1189,-6.113150590661997e-07
1190,0.00013322042209813466
1191,-4.499316952009141e-06
1192,-0.0029078541463519163
1193,0.004350795389601888
1194,-0.0008054260101555785
1195,-0.0022787514740830873
1196,-1.9112078597361623e-05
1197,-3.393696324096239e-05
1198,1.7220392344083023e-06
1199,-8.179309974849945e-05
1200,3.729828735074278e-05
1201,-0.0002822969800238642
1202,-0.00011689364956802439
1203,-0.0004817439471423662
1204,-8.26499584520736e-05
1205,-2.815847836378077e-06
1206,0.0003238081434728678
1207,-0.00034631213224960963
1208,-0.0002980755277183837
1209,-0.00018428566383715497
1210,0.00014931991947485883
1211,-0.0012470439862893791
1212,0.0004458425126943773
1213,-0.0004101748871316895
1214,-0.0019340884923998434
1215,-0.005747312087600166
1216,0.000520558621245395
1217,0.0015099301288977712
1218,-0.0011929665930140289
1219,0.00018809762023212374
1220,0.00018241706416418857
1221,-2.2513177137242624e-05
1222,2.084435275361121e-05
1223,-2.0203773128015343e-05
1224,0.0025960781537970757
1225,-4.6123169859773815e-05
1226,-0.000579924403310005
1227,0.002624135000426283
1228,-0.0001953576638805347
1229,-0.0009203423045423586
1230,0.0005461172624637199
1231,-0.0017189044820663014
1232,-0.0004028554724286168
1233,0.0003815356919699452
1234,-7.038823885978215e-05
1235,-0.0011321397586058902
1236,-0.0001372215159576419
1237,-9.928671165426862e-05
1238,-8.097136585495762e-05
1239,-0.0002603371424694882
1240,0.00012695541009519404
1241,7.360538417448843e-07
1242,-2.3420628637956926e-05
1243,0.0002554720422804599
1244,-0.003172525067021364
1245,0.0009177430822918523
1246,0.00023065523639057456
1247,-0.00159757881845945
1248,6.662541181870123e-06
1249,-0.00022231509387057554
1250,-3.687530601102392e-06
1251,0.0001973708044862633
1252,-0.00016584256808674982
1253,6.23517321722379e-05
1254,0.00047595306646186383
1255,0.00030690031375877957
1256,0.0005305185699304482
1257,-6.465794115599683e-05
1258,-0.00017145144136159677
1259,-0.00015737674516969746
1260,-0.0006075843955357034
1261,-9.750209893099217e-06
1262,0.0009859853716582094
1263,-0.00010247247630776171
1264,-0.0006695480719884153
1265,0.000529332018441242
1266,-0.00015941828592427792
1267,-0.0014499537403029378
1268,-0.0015944111289340431
1269,0.0004479472063535341
1270,-0.0005726023152745239
1271,-0.00496994227259019
1272,-4.468703449004408e-06
1273,-1.205173762214737e-06
1274,9.262132157930285e-05
1275,0.00014059186141142594
1276,0.0002707183099798422
1277,-0.00036664198085074276
1278,0.0011079885846060403
1279,0.0009437773295307277
1280,0.0006573363798509521
1281,0.0003385195051886157
1282,-4.982362940254719e-05
1283,0.002614603645367472
1284,1.1377806352172948e-05
1285,-7.321248124852801e-05
1286,-7.068836919300699e-05
1287,-7.513669099767931e-07
1288,-1.1282155954243851e-05
1289,0.00022578822406845307
1290,0.00011242093385979479
1291,0.00069965362057668
1292,6.441644071347278e-06
1293,-0.00010822239242009804
1294,9.032735747127959e-05
1295,0.00010536359300943659
1296,2.04585189527025e-05
1297,-0.0003733545839829294
1298,-0.0003379658166921566
1299,0.00016924667101298824
1300,0.00017501898363281245
1301,-2.311447993400941e-05
1302,-0.0008683671865049706
1303,-0.0015963914140573064
1304,-0.0001410170086633825
1305,4.229330586531303e-05
1306,5.89372823161939e-06
1307,-0.0004090679110911447
1308,-0.0004401460478287551
1309,0.0002894521202235736
1310,9.568149842111536e-05
1311,0.0007206310428792409
1312,-1.2536051953226372e-05
1313,-0.00016913552665327015
1314,-4.6811458694477495e-06
1315,-0.0002741859898325346
1316,0.0006166555980380656
1317,4.076845861667806e-05
1318,-5.3823593679805264e-05
1319,0.00011608544926544142
1320,0.0004198745250507732
1321,0.0006829579294446586
1322,-0.0002794090550093535
1323,0.002438017376380211
1324,-0.00020106299373111108
1325,2.571820951056947e-05
1326,6.847676170803058e-05
1327,-0.00022520681693249877
1328,0.001956453426625461
1329,7.7616559402882e-05
1330,-0.0002793941638016719
1331,0.0027923127582355975
1332,0.00039904411597178023
1333,0.0009466605715800774
1334,2.906080326807548e-05
1335,0.0036994526394216213
1336,-0.0010182308362545846
1337,0.00229985967599152
1338,0.0005076415885178614
1339,0.0049372518792660455
1340,-1.7871157809671627e-05
1341,5.3287468032212555e-05
1342,0.00010258585498402366
1343,6.1066577730779545e-06
1344,0.00011762116125116095
1345,-0.00010505569650978044
1346,-0.00019930315502079276
1347,8.893656390391223e-05
1348,-7.138336899009114e-06
1349,0.00014173512066292153
1350,5.7674027355848344e-05
1351,0.0009175095237944888
1352,-0.0017799703760580888
1353,3.074100113862992e-05
1354,0.0005095167792139254
1355,-0.002582243421439026
1356,0.0002600807058948026
1357,-0.0006187257954529747
1358,-0.00018118684698227217
1359,-0.0008320562880873635
1360,0.0016430507328095976
1361,-3.296231440945642e-05
1362,-0.0004313185101160128
1363,0.0021492338589814064
1364,-3.528393434273005e-06
1365,0.0004968575751162872
1366,0.0006395014137972327
1367,-0.0005338248520106546
1368,0.0034442564628814026
1369,-0.0002137344142406243
1370,-0.0004857289094517209
1371,0.0037005124648185972
1372,0.0010518028950782085
1373,-0.0016985486074608004
1374,-0.00023997734858357576
1375,-0.002214618956324447
1376,0.0016197289813851606
1377,0.0005489987764586525
1378,-8.898530820345851e-05
1379,0.007252019958059754
1380,0.00045332312755916294
1381,0.0010936255649366248
1382,-5.303415970769147e-05
1383,0.00544066343889311
1384,0.0008397549033705011
1385,-0.004879117715323771
1386,0.0027882894344888904
1387,-0.00376888923563482
1388,0.00019982826003035604
1389,0.00066369292902215
1390,-0.0025493320217379115
1391,0.0011660828181065737
1392,-0.0006674225121862808
1393,-6.576593068196115e-05
1394,-0.00043824507932948144
1395,-0.00015263478592097347
1396,0.0006328452185478139
1397,-0.0012557923883124008
1398,-0.000547776995846891
1399,-0.002711354126326804
1400,-5.5226979017299395e-05
1401,3.0051070469648763e-05
1402,0.0009763271121892431
1403,0.0007677356873770325
1404,0.005134187581668914
1405,0.002057671301807093
1406,-0.006685409579846413
1407,0.00010567475948056021
1408,-0.001113432846952981
1409,8.832403567289711e-05
1410,0.000302060727127358
1411,0.0003583683112440417
1412,0.0006823705872625122
1413,-1.0216834164849313e-05
1414,-0.0003487168296664832
1415,0.0009973877963271355
1416,-8.64367853837945e-05
1417,-2.1330251407340266e-05
1418,-2.2077726579716855e-05
1419,1.5301172775015643e-05
1420,0.00016155729199434637
1421,0.0009669662385738952
1422,-0.00010569771261933914
1423,8.557241539270954e-05
1424,0.00029387237346527073
1425,-0.002240679336282425
1426,-0.0006739725845892958
1427,-0.007474906158157826
1428,0.00020326331804114566
1429,-0.0001056417742869261
1430,-3.732434751492162e-05
1431,-0.00011143342832581031
1432,-0.005552807103864659
1433,0.00043954992673972973
1434,0.0006301247317503546
1435,-0.0014280498003929483
1436,-0.0006091192163661217
1437,-0.00045520584485587875
1438,-3.0766949957971506e-06
1439,0.000664485059812284
1440,-0.0008095690420723759
1441,0.00206393074734853
1442,-0.00048706558297476266
1443,0.0024777332474244297
1444,0.0004796045123267725
1445,-0.005077403240894067
1446,0.0009905418861351938
1447,-0.008502029345536847
1448,-0.0051213046492077086
1449,0.0006222897710893566
1450,-0.0022790463067190935
1451,-0.020143029912529548
1452,-0.0004854536222709105
1453,0.005327489172546355
1454,-0.008672170529392944
1455,-0.012734462479203618
1456,-0.003431358368496532
1457,-0.003846236131258963
1458,0.00739290662160733
1459,-0.006065962429615208
1460,0.001060250772430006
1461,-0.007790851849909956
1462,-0.0003470037469854
1463,-0.017921842441739628
1464,-0.00571652605833412
1465,0.008297767368823266
1466,-0.004972245115610735
1467,-0.009537114246287027
1468,-0.0165738321541712
1469,0.013428194905723388
1470,0.001020539332136379
1471,-0.006863882814505885
1472,-0.0246233487598283
1473,0.02794653105874922
1474,-0.0032632170426017243
1475,-0.002692204918983521
1476,-0.009830392908493885
1477,0.0028252324083518506
1478,-0.00019948550558482637
1479,-0.0030579520188102637
1480,-0.0034480540111773163
1481,-0.00015745689809636056
1482,-0.02498130429266949
1483,0.007982153181220327
1484,0.0016552436790606964
1485,-0.000900267372773993
1486,-0.0017622994588024994
1487,-0.005119721777784262
1488,0.0005446308701972665
1489,0.003207789232582185
1490,-0.004498901224306388
1491,-0.004588908519537616
1492,0.005312310545014198
1493,-0.0022984850010041415
1494,-0.0026678792870975217
1495,-0.0018397593274933478
1496,-0.0008735798470995072
1497,0.003141347407671522
1498,-0.0016353945757014226
1499,0.0020262901787649577
1500,0.007650215124880076
1501,0.00038364762917244253
1502,0.0011232535971697445
1503,0.007093828185325066
1504,5.037085695368463e-05
1505,-7.924000407560775e-05
1506,5.0518564742026706e-06
1507,5.994049627005714e-06
1508,-0.0008052437989630187
1509,0.00032459359368879564
1510,4.39663286278367e-05
1511,-0.0012317667821502196
1512,0.006892841484245763
1513,0.0002835995987934888
1514,-0.0043085076884499095
1515,0.008714408065415253
1516,-0.00038622801355804267
1517,0.001121836045370409
1518,6.731073987772172e-05
1519,-0.0007276846310550603
1520,0.004933861819874472
1521,-0.0016302736749716636
1522,0.0020836171626576645
1523,0.007304146577617164
1524,0.003348328836480428
1525,-0.0015130271115370109
1526,-0.0008376986821690674
1527,-0.0037837747764234986
1528,0.002952724745741011
1529,-0.003521934873372487
1530,-5.204330784680511e-05
1531,0.0023548168683420363
1532,0.002258212163405255
1533,-0.0003387789626964419
1534,0.0008558977634233327
1535,6.277755393110593e-05
1536,0.007629558056453255
1537,0.0012337282490427375
1538,-0.00019810334926131573
1539,0.0010162428283535005
1540,-0.00024089759786050997
1541,4.788956624736362e-05
1542,-0.00010285954322719592
1543,-0.0001910493936260001
1544,-0.0014342915543395617
1545,0.0008516000169684233
1546,-0.001102448051365807
1547,-0.004832969991156179
1548,0.0012929050457796722
1549,0.000870755521213505
1550,-0.0006424994812369854
1551,0.005515083944889888
1552,-0.0006759902212278774
1553,-0.0022429051264016855
1554,0.0012873124602808433
1555,-0.007927890503693025
1556,-3.652742790366561e-05
1557,0.00011364809060988001
1558,-0.0001633532443156495
1559,0.0006885168812411897
1560,0.00011634938042586814
1561,-0.005822283551762181
1562,0.0017806619227341074
1563,-0.01137562214607403
1564,-0.0017128260893366964
1565,0.0012327453153951366
1566,0.0030000518071242794
1567,0.0030506053825052268
1568,0.00017264674612487454
1569,-0.0005674846168479243
1570,0.0005408840184359002
1571,0.0006812074730332025
1572,0.006400338908533384
1573,-0.004875935064145078
1574,0.0033428755608304345
1575,0.013841999742824037
1576,-0.0005934934788378075
1577,-0.00028696206246317264
1578,0.00041425605661671956
1579,0.0005205664500048771
1580,-0.0012091751295214852
1581,1.5526749951921578e-05
1582,0.0013531595170509436
1583,0.001492559417291507
1584,0.0010546163269664402
1585,-0.00026939277396253916
1586,-0.0001870533245182091
1587,0.00024059821983132734
1588,0.0003025813532170207
1589,-0.0002074383315630922
1590,2.8651706464857674e-05
1591,0.0003936678710869515
1592,0.00033098443279805915
1593,0.0007031628887233322
1594,-0.000147418687847428
1595,0.002814742981434373
1596,0.00034026751495270596
1597,0.0006014464025855828
1598,-0.00028279190702289886
1599,0.0015295258385549897
1600,-0.0006283709185613114
1601,3.622419573918669e-05
1602,0.00025571226585238623
1603,0.00021945743769829853
1604,0.0002702499960180301
1605,-0.000676235149150166
1606,0.0008591494833365966
1607,0.0002638143934447623
1608,0.0004980711874351461
1609,-0.00041475036826369013
1610,0.00038409629818062196
1611,0.0007762429501379777
1612,-0.0007264472849405646
1613,0.0013416319455988
1614,-0.0008317550194026445
1615,-0.00015877553056759496
1616,-1.1410191918650776e-05
1617,6.714532502224742e-05
1618,-6.534132415557357e-05
1619,-0.00029516361057233567
1620,-0.0008522628638217806
1621,0.0015640067575789936
1622,-0.00027542893715313383
1623,0.001047655889626969
1624,-0.0006053338213993809
1625,-0.00023626912315216747
1626,0.000504536715298836
1627,-0.0007833571432963852
1628,0.0014562636412669104
1629,0.00014025284771929645
1630,-0.0006247341864237363
1631,0.002911363457540393
1632,0.00037602428734830615
1633,-6.42719556399682e-05
1634,-0.00020796548149104352
1635,0.0008802356861669779
1636,-0.00036403027270604145
1637,1.9579653170186107e-05
1638,-0.00022942463561249638
1639,-0.0014828427283852606
1640,-0.002951685363570411
1641,0.006377768258714851
1642,0.0016598292863281327
1643,0.015405526391544333
1644,-0.0011874998255361662
1645,-0.0057182202482061
1646,0.0021584762145394087
1647,-0.016310873515146748
1648,0.004680669756978321
1649,-0.0018698186226145325
1650,-0.0016211479254296655
1651,0.004238674241753072
1652,0.0002797599190263675
1653,0.0010144836336432224
1654,-0.002597641473071016
1655,-0.004247923472470212
1656,-0.0002513587769962041
1657,5.444907128544376e-06
1658,-0.00016135452064375012
1659,-0.00230599692468205
1660,-0.00019342228234006174
1661,-0.0010873032574225494
1662,-0.00041954299946210473
1663,-0.006071194803230877
1664,0.0002567500629357139
1665,-0.00012775834355385757
1666,-0.0002597452669928001
1667,-0.0005900313279280858
1668,0.0025364468804229662
1669,-0.0037063946458376364
1670,0.0014607610457200346
1671,0.0009052337044477566
1672,-8.710007474032374e-05
1673,-0.00023234559592527344
1674,0.0005374187377923844
1675,0.0003363046289468004
1676,-8.046361645973176e-05
1677,0.0005673389027349067
1678,-0.0011688435227972026
1679,-0.0015914286767732037
1680,0.00010824780941705502
1681,-0.00021301733480147544
1682,0.00022159587099361528
1683,0.00013337957114274447
1684,-0.00012856018005752006
1685,-0.000199832300986649
1686,0.0001335635975359482
1687,-0.0006844939160435832
1688,0.0008506855544822469
1689,-7.53825048576157e-05
1690,8.932866407129659e-05
1691,0.0018399183119063931
1692,0.0014868825271595976
1693,-9.071672801727967e-05
1694,0.0010618734636328503
1695,0.0061723241177004855
1696,0.003499716901154971
1697,0.0005386065158161502
1698,-0.006531983097641145
1699,-0.011822672120472852
1700,-0.00012148382945042699
1701,0.00029697830214831775
1702,-0.00023089185759189685
1703,-0.0007408538343749041
1704,0.0008383666805490622
1705,2.3480699121105848e-05
1706,0.00018115280743914532
1707,0.0008466630244425248
1708,-0.00019424573848136464
1709,-0.001169136072528178
1710,0.001284357432601705
1711,-0.0018162931349319433
1712,7.940897952449684e-05
1713,0.0006867374827136411
1714,-0.00034281598110847387
1715,0.002422172506718228
1716,0.00038026386920653383
1717,-0.0008849999227515393
1718,-0.00043077570009428863
1719,-0.0008671050912948141
1720,0.0009128210739528187
1721,-0.00020665251660521812
1722,-0.00048167031046251346
1723,0.0007404616912221275
1724,0.0007748514372017094
1725,-0.00018024167816575693
1726,-0.00034803868223421503
1727,0.0006242701336472983
1728,-5.980432887547157e-05
1729,5.457489745244655e-05
1730,-8.367075530525622e-05
1731,-3.5090610125321514e-06
1732,0.00036118431243307547
1733,0.00012212338742480352
1734,-0.000276676981512979
1735,0.0007220719577799144
1736,-0.00017707237889517821
1737,-0.00023397537846665806
1738,0.00012033990784719355
1739,-0.0008042842957463179
1740,-0.0011936592901763106
1741,0.00025706919427906377
1742,0.001286681785499698
1743,0.003115891100700282
1744,0.000693988050058143
1745,0.0005789204943606007
1746,-0.0011793323072320267
1747,0.0009345476553960615
1748,0.0001485085508160691
1749,-0.0003383040217353589
1750,8.491307260296875e-05
1751,-0.00039098649660647156
1752,0.002352974411749373
1753,-0.0002068748784510751
1754,-0.00068799903353007
1755,0.0017631546207987011
1756,0.0009638425010946402
1757,-3.128028934142793e-05
1758,-0.00012684417597449255
1759,0.002189581459300373
1760,0.0009974300843701726
1761,0.00012003418950531827
1762,0.0006240790965919256
1763,0.005490027073419462
1764,7.06453312501459e-05
1765,0.00011123248882401991
1766,0.0003365419526231815
1767,0.0012361756062565046
1768,-0.00122997928410121
1769,0.0012044763919988985
1770,-0.00018594818921871135
1771,-0.0020760279844578744
1772,-3.176569616610565e-05
1773,0.00039832038145456517
1774,-0.00040883708311340033
1775,-8.068795040723438e-05
1776,2.793449349420095e-05
1777,-0.00015072055289735926
1778,0.0001290611085069724
1779,1.5447766114232488e-05
1780,8.540125231564147e-05
1781,0.00010618259161445177
1782,-0.00019272128398471056
1783,-0.00039623050434862826
1784,5.698887945482406e-05
1785,0.0009413033718794545
1786,-0.001584303391768308
1787,-0.0008537256083604867
1788,1.2416367080212722e-05
1789,-0.0002867087838376966
1790,0.0002629779815862459
1791,-0.00017846974253749278
1792,0.0003666925960945507
1793,-3.2731861077691736e-05
1794,-0.00012609893273883823
1795,0.0010518796936403504
1796,0.0003421995287833123
1797,0.00019310401107216466
1798,-0.0006734986658575598
1799,0.0005557804315803969
1800,0.0004710739830821246
1801,0.00010485940466308862
1802,0.00010703731996126936
1803,0.002650017439664923
1804,0.0004751277950614466
1805,0.0002422414444253682
1806,-0.00012275494048450178
1807,0.0014251779988100355
1808,-5.474172384202371e-05
1809,-1.3644422585199372e-05
1810,0.00021461397734723656
1811,7.152268772754078e-05
1812,0.000265798809306567
1813,0.0004002198050713649
1814,-0.00016189111685022776
1815,0.0025185619158125624
1816,-0.00047606442857436724
1817,0.0010955107923624138
1818,0.0003930130592471342
1819,0.002379914059228277
1820,0.00018737161525398524
1821,0.0015726161908591282
1822,7.020676637294384e-05
1823,0.004871393745346408
1824,-0.00011054908267014231
1825,-0.00013079978390447475
1826,-2.339226192879701e-06
1827,-0.0008309302784246516
1828,3.546783269799176e-05
1829,-0.00021673056848960873
1830,0.0002494470292940123
1831,4.8425401937482203e-05
1832,5.8535442862232225e-05
1833,-0.0004319562630195262
1834,0.0012788791949426706
1835,0.000602215058621466
1836,-0.00016931212264933927
1837,-0.0002344340028712146
1838,0.0009820394587437208
1839,-3.84970792151189e-05
1840,2.2602336170899035e-05
1841,-0.0002410541945153648
1842,-3.837999847986058e-05
1843,-0.0005171416467186107
1844,0.0004101782781170673
1845,-1.1796693171558188e-05
1846,-0.0005290849018789701
1847,-0.0003231828348018952
1848,-0.00018302240055408556
1849,0.00015751318279035457
1850,0.00023119309379218027
1851,0.0007177711824226579
1852,-0.0007738766752790474
1853,0.0014241752797434523
1854,-0.0006225679479342426
1855,0.0008171797555462317
1856,0.0006008774474033462
1857,-6.105597240446587e-05
1858,0.0002592894898291802
1859,0.002789586943739314
1860,0.0005205382706978434
1861,-0.0004140424388231432
1862,-9.413833317710243e-05
1863,5.3827856455926685e-05
1864,0.0107885040260641
1865,-0.005011185037310119
1866,-0.0034341847809920773
1867,-0.001338386741167977
1868,-0.0014087167768842832
1869,-0.00020875158474183277
1870,-0.00010541509831130127
1871,-0.005571160558343019
1872,2.1954858796060203e-05
1873,-0.0007487269575847819
1874,0.0018885686198069035
1875,0.00334103859327169
1876,-0.00314422100275873
1877,0.0018003033677246277
1878,0.0008513736924779551
1879,-0.0022840288116236568
1880,0.0001887282259094369
1881,-8.826417425826105e-05
1882,-0.0001587903968995669
1883,-0.0001996873605223222
1884,-0.0007292941378992841
1885,0.00031301997175341883
1886,-0.0002971199501701333
1887,-0.0031010319338393975
1888,0.0012235166005929326
1889,0.002268454333125622
1890,-0.00030575970084739586
1891,0.010070426436934139
1892,-0.0005153298911240036
1893,-0.0008782751592047826
1894,0.00010184395880296836
1895,-0.003749591237623945
1896,-0.00016068817073348275
1897,-0.00011025840113852902
1898,5.320647637405214e-05
1899,-0.000962946618603171
1900,-0.00014696670845297538
1901,4.575164071715608e-05
1902,2.152090235321406e-06
1903,-0.00026167118067278164
1904,0.0005898769125118641
1905,0.0005028238217610632
1906,0.0017219512052816742
1907,0.008947191969989849
1908,-0.000236890104402889
1909,-0.0002674029926165129
1910,0.00031322493475369054
1911,-0.0008052458338541907
1912,-0.00037786188747489414
1913,0.0002500964666572487
1914,-0.00030582558333138197
1915,-0.001641328319784786
1916,-0.0015688789766440865
1917,-5.014260788861984e-05
1918,0.000612342398612728
1919,-0.0024788010760828216
1920,-0.00014928763301404096
1921,-1.8874248360110583e-05
1922,-0.0003616857419816401
1923,1.398467744926756e-05
1924,-0.0010203546051634612
1925,-0.0004848151604074498
1926,-0.00047239352882845617
1927,-0.006855459045628325
1928,-6.3439181540419814e-06
1929,0.0010511514535736402
1930,-6.735858899788488e-06
1931,0.002727964341655266
1932,0.01109480004536058
1933,0.019366007909020832
1934,-0.021795596910454625
1935,0.02000089672635785
1936,-0.000294089606126309
1937,-7.947304089592616e-05
1938,7.845285978223431e-05
1939,-0.0011024781772188208
1940,0.0029835737569950025
1941,-0.0030818241294031956
1942,-0.0024866547105146073
1943,-0.008589728748226892
1944,0.0003688080938515789
1945,3.084269865768241e-05
1946,-0.00019136592947366035
1947,0.0011749327767085612
1948,-0.0007222218262199578
1949,0.0003684359922028768
1950,-0.0001326620641650753
1951,-0.0011291431839958999
1952,0.0011178403543930012
1953,-0.0011459444620924536
1954,0.0008523437480469988
1955,0.0021783916715389894
1956,-0.0041702414266733025
1957,-0.0021546666566266224
1958,0.0042066700581808005
1959,-0.006729335188566334
1960,0.0011695605855203417
1961,0.0008251987551017337
1962,-0.0054003175558036375
1963,-0.008509610113371327
1964,0.0003091244236160965
1965,0.00043399644415305686
1966,8.625837943624841e-05
1967,0.002988612959326101
1968,0.000719212217390841
1969,-0.00013717236111266255
1970,-0.00037248371284124296
1971,0.0005364900809589606
1972,-0.00016107144647677812
1973,1.544004696731348e-05
1974,-3.8834031535759316e-05
1975,-0.000156618083025963
1976,0.00017589389116124155
1977,-8.51702611744223e-06
1978,-3.95304167132734e-05
1979,2.1754841070482434e-05
1980,0.00750204632232945
1981,0.0015686396715031356
1982,-0.010281812030362686
1983,0.004746076408760836
1984,-0.006191389048243756
1985,-0.00036556368387982545
1986,0.002897287706304362
1987,-0.010246120225325053
1988,-0.0066820302566060735
1989,0.00677767753989687
1990,0.00026361622099636524
1991,-0.0009321251438840305
1992,-0.0005838569427117528
1993,0.000505853156049368
1994,-9.609369985789103e-05
1995,-0.0003677711360444861
1996,0.0001436931020899971
1997,0.0003179691520406724
1998,-0.00013161414021088563
1999,0.0017155426585011878
2000,0.002145608469324016
2001,1.7808006606589285e-05
2002,-0.0008120050101802047
2003,0.004293362173507955
2004,-7.104837662768263e-05
2005,7.482230006277359e-05
2006,-9.795205561913709e-05
2007,-0.00012310768472487257
2008,0.0029218954774524702
2009,-0.003801594306475924
2010,-0.0008575981187362079
2011,-0.00541675181229303
2012,-2.7674131888580735e-05
2013,-3.313603256109022e-05
2014,-3.993155509998252e-05
2015,-0.00030436472072414443
2016,-9.92488335265981e-06
2017,-1.8727539821092956e-05
2018,-7.409356144655248e-07
2019,0.00017859552525875636
2020,-0.00022121663659004296
2021,-3.977505065996899e-05
2022,0.0003213865462082647
2023,-0.00013189279636570338
2024,-0.019279658257289986
2025,0.006449426981577324
2026,0.005289873183740638
2027,-0.0039044027911813764
2028,-9.301178315301242e-05
2029,-3.9679337155903555e-05
2030,-4.893097255507653e-05
2031,-6.601589485611524e-05
2032,-0.0011463041159331087
2033,-8.38896215344979e-05
2034,0.0025740714519339614
2035,0.004005285056591713
2036,0.00020673497644730553
2037,0.00019908772892591618
2038,-0.0002450616271846561
2039,0.0003142724155898674
2040,0.00015371634908153598
2041,-0.0005881823065155548
2042,0.0012128029888305622
2043,0.003294588480423591
2044,0.0001922322818119037
2045,2.9973844873976538e-05
2046,-0.0006059977221408866
2047,-0.0010681793503591033
2048,1.402575734091523e-05
2049,-0.00012248808329392826
2050,1.7346687762125666e-05
2051,-0.0001821754093772551
2052,8.736468255096686e-05
2053,0.0010220790181103016
2054,0.0003583003380293712
2055,0.004176218822160584
2056,-0.0008149131473941742
2057,0.0015860431976030618
2058,0.000294040535532193
2059,0.004869667832155602
2060,-4.5911131640622246e-05
2061,-7.369479850672486e-05
2062,-4.738958015963474e-05
2063,-0.0004490069536600451
2064,-0.0002700262289701079
2065,-5.6646106242775346e-05
2066,9.151375045524346e-05
2067,0.0002203896693806195
2068,-0.0004066665231419929
2069,1.2715203114813405e-05
2070,0.00012706275522207585
2071,-0.00039095586166857754
2072,0.00042045332399968466
2073,-0.00023899207061884358
2074,-3.644231772279438e-05
2075,4.5362351153737046e-05
2076,-0.0004014764919221696
2077,-1.5868565342529912e-05
2078,1.0854872870762514e-05
2079,-0.001328845673079905
2080,8.821540684048828e-05
2081,-0.00030957193155871707
2082,-4.786488095213255e-05
2083,-0.0009144903792623188
2084,-0.0002932738467173494
2085,-8.931799925257112e-05
2086,0.00018592763955294726
2087,-0.000958470064641578
2088,-0.007725729635565745
2089,0.002522204904041626
2090,0.005319829020031367
2091,0.0006340979212067393
2092,-0.0007544387547754219
2093,-0.00022300135714432292
2094,-0.0001271925061098135
2095,-0.0037395888656075395
2096,0.0002096746113764498
2097,-0.0005005173623527261
2098,-5.637671917234199e-05
2099,-0.0009038202577459307
2100,-6.28388387178569e-05
2101,0.0002907491147478619
2102,-3.433815833030584e-05
2103,0.00041229050492352557
2104,-7.792940436178167e-05
2105,-5.440923824949005e-05
2106,0.00014921184813300234
2107,-0.00035940737853371464
2108,-0.00046712866334125647
2109,-0.0018072261115144239
2110,0.0001088420517913331
2111,-0.00790702118489007
2112,-0.0008659338112089839
2113,-0.0005360158809187708
2114,-0.00047779805305827683
2115,-0.00592528017330726
2116,-4.032538081414052e-05
2117,-3.285523461502035e-05
2118,1.7058213458456672e-05
2119,-0.0003027488714658218
2120,-6.689322016458905e-05
2121,-6.834383687980698e-05
2122,4.355412575616774e-06
2123,-0.00118437493518185
2124,-1.8879477289066055e-05
2125,-4.046090466887001e-06
2126,2.5304114398974757e-05
2127,-0.0001555338420087314
2128,-0.0001992569543977551
2129,0.003593901904122689
2130,-0.0007818398724640089
2131,0.008467162880106956
2132,-0.0008892958923378423
2133,0.0009408038103491052
2134,-0.00042045497289716475
2135,-0.0023301112851215975
2136,-0.0006125587757992331
