,drop_black_hybridper_inf
1990,5.894403699027819e-05
1991,0.00013517581723402066
1992,-9.468157627889677e-07
1993,-3.228505705786261e-05
1994,-0.00011770440444392003
1995,-0.0003110904218265809
1996,-4.748024902107593e-05
1997,-8.201907171557439e-05
1998,8.280034795215599e-05
1999,-0.00018322567815006098
2000,0.00042877895280129185
2001,0.0004283512365361526
2002,-0.00047581419057077246
2003,0.0008928788666189208
2004,5.1383891185264086e-05
2005,8.566586019569426e-05
2006,-0.00011939847889841501
2007,-9.669289217232635e-05
2008,-0.00038244760722083623
2009,-6.0074400746444426e-05
2010,0.00020065729144900648
2011,-0.00020398255815961143
2012,-1.4060698214177179e-05
2013,-9.523883974036024e-05
2014,0.00016817768541884078
2015,9.136678395163311e-05
2016,0.00022290666832279894
2017,0.0007854034536806988
2018,-0.0018287284726528979
2019,-0.0025708256939809037
2020,0.00021744072646852298
2021,0.00038706455990275665
2022,-0.0008170047117222906
2023,-0.0010870741427041382
2024,-1.9379243465917567e-05
2025,-2.4312496658702958e-05
2026,-6.166664167803066e-05
2027,5.290291854691399e-05
2028,0.00011496384804330472
2029,0.0001157601009889515
2030,0.0006852717574655071
2031,-3.085326192350655e-06
2032,-0.0006003588702733868
2033,0.00034621133866651375
2034,9.468907544658243e-05
2035,2.0716524635382046e-05
2036,-0.00012502642568231945
2037,0.0005364108953409139
2038,-0.0006972708739248971
2039,-0.0009220706566245148
2040,-0.00011554645098756229
2041,-7.791164337909885e-05
2042,0.00038774091273936285
2043,0.0003327974804587625
2044,-5.148391525929982e-05
2045,-7.753709753745092e-05
2046,-8.289371085494348e-05
2047,-2.325569727445789e-05
2048,-0.0009797531762969736
2049,0.0006404633625680108
2050,0.00010101886272740589
2051,-0.0005612039043474281
2052,0.00024503330522113404
2053,0.0014679589679846858
2054,-0.0024104678633955303
2055,-0.0010512868774330139
2056,0.0014979579273074028
2057,-0.000945216011207493
2058,-0.0017056045891377318
2059,-0.004052552303774365
2060,5.191629331070001e-05
2061,-2.5345074564122616e-05
2062,-9.486317741791967e-06
2063,7.328357634966951e-05
2064,7.565324279552209e-06
2065,3.1278029521243913e-07
2066,-8.63246238424531e-06
2067,3.6637070831092045e-05
2068,1.712830003218327e-05
2069,-1.0303873264156484e-05
2070,9.0604087256374e-05
2071,9.96728180331966e-06
2072,-4.308730399056287e-05
2073,2.4885416251150633e-05
2074,9.562306899588107e-05
2075,0.00013079116876037905
2076,0.0016802111323113102
2077,0.0008965901205698301
2078,-0.0012243593306101909
2079,0.004892065800281065
2080,0.0003814013954514782
2081,3.434895016770628e-05
2082,6.002246844812668e-05
2083,0.00026648266975458135
2084,0.00034819147953791255
2085,8.795527368075732e-05
2086,2.661377916915944e-06
2087,0.0005158603607993782
2088,9.021934843970284e-05
2089,2.0702751751482064e-05
2090,4.98614833170421e-05
2091,0.00048389296045526733
2092,-3.0505130571743352e-05
2093,0.00027120882233477997
2094,-0.0005141444669293133
2095,-0.0006766901537974666
2096,0.0006113484809978606
2097,0.0002303554012703828
2098,-0.001233733770534
2099,-0.000443198768662164
2100,0.00021900685058393938
2101,6.641368677210123e-05
2102,-0.00023158923689136227
2103,0.00019428973331330122
2104,4.4559335174140275e-06
2105,1.535203740875541e-05
2106,-2.6628030840195072e-05
2107,-2.1374542796006458e-05
2108,0.00014879099042929055
2109,4.5962956834104067e-05
2110,-3.6743071770648766e-06
2111,0.00010881022598834776
2112,0.00041876210508497294
2113,0.0009157760838814005
2114,-0.0005174861882217708
2115,0.0022257914729569396
2116,0.00036543383856220044
2117,0.00048643096463237386
2118,-0.00034835564349290697
2119,0.0017010506186484193
2120,-0.0004152175521815768
2121,-6.43405268540711e-05
2122,5.748522613642516e-05
2123,-0.0004759282105769441
2124,0.000446368108932095
2125,0.0001060433933557753
2126,-0.00016027298210785678
2127,0.0009405037594048337
2128,-0.00014976430709255024
2129,9.689249871482675e-05
2130,-0.00017989802119235365
2131,-0.0007367693304548755
2132,-4.658193687261031e-05
2133,3.74412829096105e-06
2134,-9.594619808827136e-06
2135,3.833625348160005e-06
2136,2.67325589849532e-06
2137,2.3147761532886642e-06
2138,-2.1436401942302713e-05
2139,5.235043195064353e-06
2140,2.3709881510957002e-05
2141,2.1727673888625834e-05
2142,-5.974865900504053e-05
2143,-1.4407539174343122e-05
2144,0.0008693356027598795
2145,0.0004633500632482015
2146,-0.0008451659383045346
2147,0.001553937299081911
2148,0.00027238602802418833
2149,0.0002582889863412445
2150,-2.0644163442816062e-05
2151,0.001778999939914594
2152,0.0003166786339391934
2153,0.0005752807801450437
2154,-0.0008982198575162977
2155,0.0007143714971208024
2156,0.00016976238029002376
2157,-0.00010733443032409641
2158,2.538666053611025e-06
2159,-6.35068729629386e-05
2160,-6.996274955650937e-05
2161,-1.0515119220193081e-05
2162,-4.620975527266712e-05
2163,-0.0006865020156500782
2164,-0.0002077145631838339
2165,0.0002529668320707238
2166,7.130795010958756e-05
2167,0.0005550372479577746
2168,3.2467531759775015e-06
2169,1.8605025275701675e-06
2170,1.7324085519120704e-05
2171,-8.380779328673676e-06
2172,-1.1635631050273783e-05
2173,-8.349446284744153e-09
2174,3.612116222770193e-06
2175,-1.2417220689369294e-05
2176,2.285488982841707e-05
2177,-1.4056826343577243e-05
2178,-1.7814395269056224e-05
2179,-8.201459180744966e-05
2180,-5.633371964647713e-05
2181,-1.4278903446462936e-05
2182,9.726435574791204e-05
2183,-0.00011866089268855649
2184,-1.9618793929929775e-05
2185,-1.3119049864437863e-05
2186,-2.6059839353854847e-06
2187,-9.59028532844971e-06
2188,-5.38361510917675e-05
2189,9.148298880614202e-06
2190,-7.751766346542611e-05
2191,-0.000311794028426934
2192,-1.241746102469307e-05
2193,-6.771471494756096e-06
2194,1.7654327713930293e-05
2195,-1.0177009652486792e-06
2196,-1.8299459878539084e-05
2197,-9.681947110341306e-06
2198,-8.187620306338148e-06
2199,-9.351936265840578e-06
2200,-9.200271661706009e-05
2201,-8.206710124939931e-05
2202,0.0001491072653082675
2203,-0.00015364137291554137
2204,-0.00015556134823431684
2205,-0.0002957107289393592
2206,0.00034613783940283245
2207,-0.0007237728332889334
2208,-7.13497741489637e-05
2209,-0.0004151521443966226
2210,3.762617064252176e-05
2211,-0.0010629424956239075
2212,-0.00016077154928611706
2213,0.00047719705432281963
2214,-0.0003986072744833797
2215,0.0007329008611547222
2216,-0.0006172978596501734
2217,-0.0004936064865779297
2218,5.2729641092357216e-05
2219,-0.0027784048523653293
2220,-9.151781990500602e-05
2221,6.280690184840612e-05
2222,0.00024984785625391335
2223,0.00035551660563533426
2224,0.0006035180869470541
2225,-0.00022640046547416637
2226,-0.00024752339992458724
2227,-0.0025875160770622925
2228,-7.479565263925136e-07
2229,-7.911788986148468e-06
2230,7.707217287835009e-06
2231,1.5604365430967443e-06
2232,-0.0004198962379137934
2233,0.00027254696961747206
2234,0.0016219869694876269
2235,0.004770408527138899
2236,9.44129923693276e-05
2237,3.379118415689564e-05
2238,-0.00019904077848482282
2239,-6.173991470251977e-05
2240,-0.00028724906722775
2241,-0.0002975512488962722
2242,0.00024326238325954484
2243,-0.0008694619578314588
2244,0.000317655066710662
2245,-0.00016546888279564734
2246,0.000838725492262657
2247,-6.493794072927613e-05
2248,-6.789321693822819e-05
2249,7.47492435358908e-05
2250,2.0202947768487675e-05
2251,0.00019004146895632116
2252,3.5732471071926004e-05
2253,2.762370353221431e-05
2254,5.881015202154172e-05
2255,4.164412412156517e-05
2256,-0.0005521251802483603
2257,-0.00041633005648108757
2258,-0.0002687458847351066
2259,-0.004156979815660456
2260,4.913796390579128e-05
2261,-1.615484578961825e-05
2262,2.9780867944703176e-05
2263,0.00027020022244855785
2264,-0.00019400328038709767
2265,2.5510599338404804e-05
2266,0.00034746143879747164
2267,0.000545360197880687
2268,-6.59785121758528e-05
2269,-5.1486924785678186e-05
2270,0.00010478181164149194
2271,7.842933688113183e-05
2272,0.00039196977588986195
2273,0.001071865725514701
2274,-0.0005298722094321366
2275,0.0027537228430718334
2276,0.0022997961323099354
2277,-0.00021759545886078358
2278,-0.0013999884617293856
2279,0.0023492874472536623
2280,0.001339822340784751
2281,-0.0004940523336451231
2282,-0.0010897117094707932
2283,-0.000502097300897839
2284,7.725215993902022e-05
2285,9.95502170299615e-06
2286,7.338932374043746e-05
2287,0.00045217286759250465
2288,1.1551925285746417e-06
2289,-3.657582502900483e-06
2290,2.4834575616061485e-05
2291,8.795591531672606e-07
2292,-1.336528528808611e-06
2293,2.36501211955826e-06
2294,1.1658871393059947e-05
2295,-4.92706273357774e-05
2296,3.552981009074915e-07
2297,-3.023954877531241e-06
2298,2.5798892039849376e-05
2299,-3.439929675485296e-06
2300,-2.0147361462930353e-06
2301,1.3428760826749135e-05
2302,0.00023015860204415235
2303,0.0007706655713787796
2304,1.4282529073877877e-05
2305,-3.6457695568786493e-06
2306,0.00016043925565371224
2307,0.00017791576494285516
2308,-6.388659046657555e-05
2309,-1.3647763097908356e-05
2310,7.441719072961841e-05
2311,-7.696366761048777e-05
2312,1.094005605982395e-05
2313,-5.3674024334423665e-05
2314,4.726310776651491e-05
2315,4.5330671420343756e-05
2316,-7.1838852359913045e-06
2317,-3.4370095306657187e-06
2318,-9.696355426474253e-06
2319,-2.576320025726667e-06
2320,-2.9192012967984878e-06
2321,1.7317973972575467e-05
2322,2.9222542025965997e-06
2323,-4.0796042939998136e-05
2324,2.8848228209235376e-05
2325,-0.0001109442226523542
2326,0.0001383091116918584
2327,-7.518415144223087e-05
2328,-2.3427928626973154e-07
2329,4.512219490605375e-05
2330,0.0001040146146802765
2331,0.00024363430710638216
2332,0.0002935585841468681
2333,0.0003978798885062879
2334,-0.000578713367554931
2335,0.001106522190525884
2336,-3.450117619712688e-06
2337,7.329485853421665e-05
2338,-0.0002673172146362761
2339,-0.000494270685697038
2340,0.00013045607171797069
2341,5.634374527881221e-05
2342,-0.0004482169395208291
2343,-0.00021046986493117705
2344,0.0008408845036826275
2345,0.0006547291758198113
2346,-0.0011249993587402836
2347,0.0005634880721786008
2348,0.00011383708886303337
2349,-4.3719692406193456e-05
2350,-0.0002839170971089962
2351,-0.0008272736992465691
2352,-0.00017896537062961446
2353,1.277581656462152e-06
2354,-0.0004191041749180098
2355,-0.0018455580491581406
2356,4.546370738623693e-06
2357,-1.3241252906308233e-05
2358,7.773237531641195e-06
2359,-5.161116346774162e-05
2360,-7.902599221144888e-06
2361,-1.4256402148148538e-05
2362,4.2444110732534194e-05
2363,5.131515727400563e-05
2364,3.464247297510555e-05
2365,-7.563102019565249e-05
2366,6.0990092983211785e-05
2367,2.5147034197546818e-05
2368,3.085512253900182e-05
2369,-3.1141227197373096e-05
2370,-9.266338841305089e-06
2371,-0.0001562833054958289
2372,0.0003184794247747668
2373,0.00035712656471096157
2374,-0.00014636475995032013
2375,0.0017383484088052473
2376,-1.907312900201115e-05
2377,-2.6742739397763713e-06
2378,2.8392961965884227e-05
2379,-3.824610983953287e-05
2380,7.246620349688353e-06
2381,-1.0273194381903251e-05
2382,2.400033374472988e-05
2383,-3.853934632774799e-06
2384,-7.031548713718672e-05
2385,-0.00011202980898570276
2386,0.00032475142635421107
2387,0.00022340560939736827
2388,-2.489066245329151e-05
2389,1.8020903351056407e-06
2390,1.8838756267620462e-05
2391,-2.2533758407315596e-05
2392,-4.861955486184283e-05
2393,-3.818075980962334e-05
2394,-3.310557525790165e-05
2395,-2.1452830235688626e-05
2396,0.00010579033865443039
2397,0.00014642542601289368
2398,-2.6037898193296944e-06
2399,0.0007329746543678632
2400,1.6042546647246357e-06
2401,4.4061167679675406e-05
2402,8.802252836364486e-05
2403,1.4686146733012345e-05
2404,-5.027534228886089e-05
2405,1.2674566829620077e-05
2406,2.653897731258071e-05
2407,-1.795228104633175e-05
2408,9.038477421278574e-06
2409,-1.2218372963786772e-06
2410,3.8575995499221023e-05
2411,1.939481841734081e-07
2412,-0.0008642969630654076
2413,9.63156489129e-05
2414,0.0009089071381069309
2415,-0.0012711964886387703
2416,-3.295888871395976e-05
2417,-2.080979636985445e-05
2418,5.974240333142646e-06
2419,-1.3558287436885454e-06
2420,6.002361128124766e-06
2421,1.9837831660189368e-06
2422,-4.331487634702499e-05
2423,-3.5908028074716696e-06
2424,0.00022990297863063932
2425,2.6768496291316364e-05
2426,-0.00018182628893860804
2427,0.00031905730784491333
2428,-7.45840304611861e-05
2429,1.27283987980711e-05
2430,-0.00020898684747175695
2431,-0.0007785478863143042
2432,0.0001259264959357399
2433,0.00047859499296468296
2434,-0.0011265945537077243
2435,-0.001417999738288072
2436,-3.274981860768346e-05
2437,0.00017202470881041198
2438,1.3286974457896035e-05
2439,0.0005357084114377735
2440,-3.4795270370768235e-05
2441,-1.8700777005869623e-05
2442,-1.0716103292966774e-06
2443,3.615921842065171e-05
2444,-5.664873639267364e-06
2445,-8.281685597963827e-06
2446,-1.2736903691399685e-06
2447,-6.867209201446992e-06
2448,8.23467253668686e-06
2449,3.504755126749722e-06
2450,-3.4903849423506814e-05
2451,-3.9816282258437434e-05
2452,-0.00010496517995788736
2453,-0.00010742807182202415
2454,0.00028296069988613273
2455,-0.00010007755667060589
2456,-1.956667855372696e-05
2457,-1.2637197993718776e-05
2458,1.3176338262561076e-05
2459,0.00020241216854322824
2460,-1.7337288986100102e-05
2461,-1.797770200557744e-05
2462,6.7973047795323e-05
2463,3.309531672974685e-05
2464,-0.0003372955178996522
2465,-0.00024916350104929136
2466,0.0005701099053556141
2467,-0.00042116451205113643
2468,0.0009055083117350304
2469,0.0011188840951128058
2470,-0.0015709275644900044
2471,0.0030665561874711213
2472,6.526100317493218e-05
2473,8.957950737409111e-05
2474,-0.00013355741404228258
2475,-8.792143619431172e-05
2476,7.819802257714217e-05
2477,0.0003876666766220043
2478,-0.0004043267253085284
2479,0.0002979484387853085
2480,0.0001893497691164245
2481,0.0004021632571074639
2482,-0.0005789277889844666
2483,-0.00025320758660797696
2484,0.003591810829538356
2485,-0.0024702115409067755
2486,-0.001516117010300892
2487,-0.0002833231137450036
2488,-0.0016575004841314872
2489,0.002210294159446581
2490,-0.00235930565098063
2491,-0.00594137104488081
2492,3.689201975338017e-05
2493,0.00033030429601707946
2494,-0.0003450822569919956
2495,5.071221384225816e-05
2496,-6.616394671890294e-05
2497,-0.00011486751639392068
2498,0.00012026222157425502
2499,-0.00022674226992649646
2500,0.000807818164826019
2501,0.00022687665171002632
2502,-0.0006717132299852495
2503,0.0015308045351677434
2504,3.3053052250861307e-06
2505,1.0141534916586527e-05
2506,9.393472191630394e-05
2507,0.00035039686658826095
2508,-1.9580913239782816e-05
2509,1.375083454033266e-06
2510,1.5176936725185232e-05
2511,-1.668395878810108e-05
2512,-2.6539461677637887e-06
2513,-5.630366396769218e-06
2514,1.2895350941076862e-05
2515,-2.621014560465997e-06
2516,-0.000243912588631864
2517,0.0009294246065937993
2518,-0.0013046167739620721
2519,-0.0019174791474312616
2520,-5.284148876334017e-05
2521,1.548120912205909e-05
2522,0.0001759706652743392
2523,8.929734443446197e-05
2524,-2.558395574618814e-06
2525,5.668997463559405e-06
2526,9.522712479443056e-06
2527,-1.996027807264112e-07
2528,0.00013072632110307125
2529,1.5795585671322312e-05
2530,-5.7702481211688556e-05
2531,4.253454401445242e-05
2532,-1.5368452584460986e-05
2533,8.707300436977829e-05
2534,-0.00011185775116114675
2535,-0.00018257267723293042
2536,-6.5937004767407275e-06
2537,-6.850619782144196e-06
2538,1.0636042986510484e-05
2539,-1.5341921565049977e-05
2540,-0.00048273843946546367
2541,0.0002897835015708892
2542,0.00037488045072762646
2543,0.000434859031019465
2544,-1.8526897208730743e-05
2545,-1.2317750795724058e-05
2546,4.287811203014138e-05
2547,-1.1336737052680974e-06
2548,-2.576449610330112e-06
2549,3.1565344470516816e-06
2550,-3.7220738034137835e-06
2551,2.8032122772759927e-05
2552,-3.4602409877607405e-05
2553,9.557814533044628e-05
2554,3.7462623771584403e-07
2555,-0.00016983963390419113
2556,1.6591167566801222e-05
2557,2.6190254479849616e-05
2558,-6.93452838431041e-05
2559,-1.3243667843998783e-05
2560,0.0002600713906868962
2561,0.00015166250373224583
2562,-0.000806785405981382
2563,-0.000495598489869055
2564,-0.0003869887458101587
2565,-0.00018073012982963184
2566,-1.3334803664869928e-05
2567,7.626322006545604e-05
2568,3.016521829206517e-06
2569,-1.2219579782780458e-05
2570,3.6440440515847513e-06
2571,1.4503519402394638e-05
2572,0.0010081798184089802
2573,0.0015172490669905718
2574,-0.0025539317210527953
2575,0.00046545283695814026
2576,-1.7904723092807355e-05
2577,1.0847518966319759e-05
2578,-4.8504839685238525e-08
2579,-2.2400539931715973e-06
2580,1.6617030777661626e-05
2581,1.470203172305664e-06
2582,4.007517407982453e-05
2583,-3.391529372898453e-05
2584,3.90374337291477e-07
2585,1.8239657264837723e-06
2586,1.4188579309789422e-06
2587,1.0916140538436509e-06
2588,2.8413329188935036e-05
2589,-5.29586823735349e-05
2590,-7.1983676432319405e-06
2591,2.5000346625984623e-05
2592,-0.0014098933304960372
2593,-2.946834091088903e-05
2594,-1.5044279953085557e-05
2595,-0.0009425529219927608
2596,0.00038944727704595656
2597,-0.00012728958337781683
2598,0.00021443406359852404
2599,0.0023820402622554003
2600,-0.00040934365381273377
2601,-8.340609066380428e-05
2602,-0.0007725648661184455
2603,-0.004078736597932838
2604,0.0008282856824325136
2605,0.003609239717040045
2606,-0.007919421912505541
2607,-0.011128321875943193
2608,-0.00026102308147442967
2609,7.041171727912926e-06
2610,0.000704340669874255
2611,0.00046059331157312063
2612,-3.366528367899223e-05
2613,-0.0005959146642223638
2614,0.0013023261005093646
2615,-0.0008041885285505772
2616,-6.86224437283892e-05
2617,1.9243064206989415e-05
2618,-5.284404873958377e-05
2619,3.402007438165199e-05
2620,-4.318642706161397e-05
2621,-0.0009460985316757498
2622,0.0004255446212290792
2623,-0.0016497813411878318
2624,-0.005674266700130736
2625,-0.00017251203653842793
2626,0.0012531921929063794
2627,-0.015383390553663931
2628,0.0019899740268513283
2629,-0.000337425538768024
2630,-0.0005463964441996607
2631,0.004257452733816834
2632,-0.0007805493221914703
2633,0.0007493570344393755
2634,0.002383567806976466
2635,0.0077902713586274625
2636,0.005236912770482371
2637,0.0032604221885996093
2638,-0.01265194362360101
2639,-0.011978049483867617
2640,-0.00023391230696695508
2641,-5.1888816713207475e-05
2642,0.00027779769435435075
2643,2.2672140676466606e-05
2644,-0.0002719836186107153
2645,-2.8549149088449896e-05
2646,4.82530966532529e-05
2647,-0.0006700594832424662
2648,-2.464260553196586e-05
2649,-7.904805782942424e-05
2650,0.0002916714147431529
2651,0.00035058305605126765
2652,7.359215709533283e-06
2653,0.0001300801337000099
2654,-1.964397844090204e-05
2655,0.0005477427887362605
2656,-0.000661025377191977
2657,-3.906028967879442e-05
2658,0.001262331781576334
2659,0.0014069745489411949
2660,0.0003650596803151151
2661,0.0006426796604938267
2662,-0.0008617942147249193
2663,0.000599924095025314
2664,0.001592142242547878
2665,-3.5462636799007406e-05
2666,-0.0019370717386515345
2667,0.0016592472086559235
2668,0.002177125176016874
2669,0.0036182543210902724
2670,-0.0027703190012225805
2671,0.00876560404909707
2672,0.0051338317231114615
2673,0.0010838102724128784
2674,-0.003897920000461819
2675,0.007066813437925184
2676,0.0015053806443897904
2677,-0.0007427178528425193
2678,0.002898187320035813
2679,0.011453619785501091
2680,-0.003514890421009461
2681,-0.0006568878232080581
2682,-0.0005888816762555539
2683,-0.014251218661211
2684,0.002591513698662736
2685,0.00023771637551202622
2686,-0.0019295841883258343
2687,0.000891471382863662
2688,-0.0026276437105858023
2689,0.001333362372038001
2690,0.0026508842013327617
2691,0.0019615637675939202
2692,-0.005192994731515809
2693,0.002850592208292653
2694,-0.0054138753402648825
2695,-0.023205122011246346
2696,0.00017975745582593213
2697,2.6281941591008845e-05
2698,0.0001292154638950309
2699,0.0009075598796950944
2700,0.0006072015164956204
2701,-8.699990440967858e-05
2702,-0.00020810645778886473
2703,8.359521398445967e-05
2704,0.001885822147988724
2705,-0.00041662788902751717
2706,-0.0009318644164162945
2707,-0.0011458058473413342
2708,0.0001690128332460577
2709,0.0008891080972408717
2710,-0.0009308486082124429
2711,-0.0012446899853801809
2712,0.0004402468075991339
2713,0.00034088221286560674
2714,3.230297120996585e-05
2715,0.0020385055703262983
2716,0.0009105617523873234
2717,0.00029400654827963613
2718,-0.00017408581516810789
2719,0.002057284409753016
2720,0.0011227760645353454
2721,0.0016431491350319032
2722,-0.0008885533427554664
2723,0.0037728393285901118
2724,0.0005514666343436047
2725,0.0005017687655659403
2726,0.00017327812898766906
2727,0.003810731776581024
2728,0.0038795262103438408
2729,0.0017948700623709104
2730,-0.0023664242387822863
2731,0.007926763517721366
2732,-0.0002239120728730188
2733,-0.0006463151457098469
2734,-0.0002140769137745714
2735,-0.0034853410842211833
2736,-0.0006156118788614697
2737,8.591589513436749e-05
2738,0.0014621840057977304
2739,0.0031896361106001333
2740,0.0012485991829736503
2741,-0.00040162452455262486
2742,-0.00010304638870764729
2743,0.00048489156161594466
2744,0.0009306334678068697
2745,-5.6982143026891137e-05
2746,-2.6446718438053963e-05
2747,0.0012519872626440517
2748,-7.632233172095151e-05
2749,0.0001158709197320295
2750,0.0009486702560587277
2751,-0.00040128106003498547
2752,0.0001147032163503515
2753,0.0009268921727635302
2754,-0.0012583651975260036
2755,-0.00023153333343893938
2756,0.0008580151721579206
2757,-2.433738219556601e-06
2758,-0.001366181022963428
2759,-0.002564837908513278
2760,0.00367916196096263
2761,-0.00010781797025430638
2762,-0.00295621529771858
2763,0.0012894959411429863
2764,-0.0006763084492715225
2765,0.002604626818578634
2766,-0.000581970387925687
2767,0.004499968329145976
2768,0.004902885085015332
2769,-0.00044651109794521343
2770,-0.012742198409296848
2771,-0.02556999476431756
2772,0.0007282201900856649
2773,0.008517622328472908
2774,-0.010023297687934979
2775,-0.002228065049225824
2776,0.00344656809479096
2777,0.0015548692663764057
2778,-0.010111307287701514
2779,-0.014052926316230572
2780,0.006547301263898534
2781,-0.0006843003773746132
2782,-0.006396728769904535
2783,-0.0014434397488486842
2784,-0.000544097370454103
2785,0.002615292489838569
2786,-0.006876131738571939
2787,-0.016543037239761377
2788,-0.00038084887722949665
2789,-0.00021408248593461147
2790,0.0009163855523239416
2791,0.00239821396282647
2792,-0.00027684255630486797
2793,-1.9832043073205253e-05
2794,7.992253022461592e-05
2795,-9.58235978131233e-05
2796,0.0020706803585630314
2797,-0.0010722657560705516
2798,0.015210491923707232
2799,0.053501419229562946
2800,-0.0007423481866679893
2801,-0.0003899366675294471
2802,0.0012555304018047311
2803,0.001545624307473201
2804,-0.014058710883779921
2805,-0.0013565513160681659
2806,0.015879832938311505
2807,0.004454583981164383
2808,-0.0004039615840390303
2809,-0.0018235075490248007
2810,0.00039879411515075466
2811,-0.005599986608650178
2812,-0.0005162081154486344
2813,1.9565090217011928e-05
2814,0.0002507604086204365
2815,-0.000858693877094739
2816,0.0005590047891857463
2817,0.0021904055424272423
2818,-0.0010520525852995056
2819,0.005985594664035433
2820,-0.00021406751581598736
2821,-0.00013279054978286274
2822,0.0006332027801511988
2823,-0.0005523942527035643
2824,1.4637183749792028e-05
2825,-0.00013146220018575648
2826,0.000386826949994114
2827,0.00028826475641553485
2828,-0.000679714175314574
2829,5.04962564846969e-05
2830,0.0005316086656775066
2831,0.00045492565282292155
2832,-0.00015143752557340414
2833,2.4340155359962482e-05
2834,0.0001731122339789114
2835,0.0002801282318057572
2836,0.0005872093903816445
2837,0.0010715706990010601
2838,-0.0007069144163888309
2839,0.003643820138464845
2840,0.0006272541163426694
2841,-0.00022552989410789
2842,-0.0027211931356193493
2843,-0.006687337735383086
2844,0.0007788609997631037
2845,0.0016581651713228776
2846,-0.003107350823449372
2847,-0.004508924807450095
2848,0.0013414269162893302
2849,0.0004612913691600912
2850,-0.0011364372415427336
2851,0.0023410216948795888
2852,3.5222928472309645e-05
2853,4.8444205523498935e-05
2854,-3.1799288914412215e-05
2855,-0.0004542005353628706
2856,-0.000585384320632889
2857,0.0003389918756705013
2858,0.00032135302387251917
2859,-5.39667492866764e-05
2860,-0.0033649633407794905
2861,-0.0003864568098722096
2862,4.951113540925476e-05
2863,-0.011572222407309672
2864,-0.0017671981467646506
2865,-0.003192905754626384
2866,0.001540502213543858
2867,-0.011290963230948801
2868,-0.004455105118961734
2869,0.0013103272183641321
2870,-0.0002464821909955452
2871,-0.01077099867951737
2872,0.0012172005750257146
2873,-0.001208040162176221
2874,4.73879623845539e-05
2875,-0.0009351956021083214
2876,0.0028683620029750843
2877,-0.0034980625154070514
2878,-0.0009851585922373031
2879,-0.005716850735274011
2880,0.00047935078828682316
2881,0.0014133212143857387
2882,0.0011311247590846064
2883,0.00932559070432708
2884,0.00040431747861123383
2885,-0.0019961239722645395
2886,0.0010744578000992315
2887,-0.0008707369102082465
2888,0.0019170255926387577
2889,0.0005114235303045658
2890,-9.376110759712667e-05
2891,0.019904982566164946
2892,0.0025049340407803603
2893,0.00020243505119698897
2894,-0.0035673582048728466
2895,-0.00020553989031888011
2896,7.242297072517099e-05
2897,-0.002057738414624454
2898,0.0001095070902410386
2899,-0.005939929044014641
2900,2.297013099886713e-05
2901,-0.0002352509139286681
2902,0.0010121807932810417
2903,0.0020403920668667494
2904,0.0004550823375481997
2905,-0.00042901310049710056
2906,7.865521872028314e-06
2907,0.0005384681938282953
2908,-0.004277878747599774
2909,0.0014541804123480914
2910,-0.0007098378605500592
2911,-0.010499109587591638
2912,0.001127822008525365
2913,-0.004204057888405517
2914,-0.000727142760580875
2915,-0.01427095262106067
2916,0.0006037427709149765
2917,-8.137853768709173e-06
2918,0.00011338098224337933
2919,1.3802543987253986e-05
2920,-0.0022370852122883074
2921,0.00027169972549186654
2922,-0.0006334259732935028
2923,-0.008427432712212482
2924,0.0018741215385046006
2925,0.001125538794768342
2926,-0.000946160608929362
2927,0.00015484845025167047
2928,-0.004105540760244711
2929,0.0030156889626759514
2930,0.007366841248327555
2931,0.020219626044514494
2932,4.974641439279691e-05
2933,-0.0025838897034165032
2934,0.0005642202094432829
2935,-0.006681617398392409
2936,0.0022166085319400806
2937,0.0030391662617104786
2938,-0.0014202837217172667
2939,0.010993012297093737
2940,-0.02025954712503171
2941,-0.019696243084138303
2942,0.02234495541586608
2943,-0.055833950894897434
2944,0.00010620187370368076
2945,-0.0098467967852556
2946,0.0012712184921801345
2947,-0.026755277154600167
2948,-0.00010744015237978774
2949,-0.0003936045008934207
2950,0.0004060459574410664
2951,-0.000717392603566256
2952,0.00018651021243995
2953,-0.00020561520421410735
2954,2.1498258704302175e-05
2955,0.0004571976376546668
2956,0.000440652114024736
2957,-0.00033899946956952463
2958,-0.0005649987703703463
2959,-0.001996585697672384
2960,-0.0001880530710051432
2961,-0.00011875930321574019
2962,0.0003147640688275085
2963,7.128481649110964e-06
2964,0.0002502006952093619
2965,0.0017014514243364406
2966,0.0007199499688997214
2967,0.008392418923543962
2968,-0.001150101811768462
2969,0.0004323904491424364
2970,0.0009108817275009442
2971,0.0006310856628930766
2972,-0.0004330094067993511
2973,-0.00029437488543438317
2974,0.00032261956062343554
2975,-0.00046323841734759825
2976,-1.0225217864133777e-06
2977,-0.00029114113616478374
2978,8.366033285158146e-05
2979,-0.0005124304882706386
2980,-0.0002924225016428068
2981,-0.0003702870430141804
2982,0.000270815499546085
2983,-0.0005357564842792994
2984,-0.00013051815087924965
2985,-0.00015754556008119058
2986,0.00033749264616228877
2987,-0.0006211455650429528
2988,-0.0011569715881293236
2989,-0.001926037015787303
2990,0.0012948698133553496
2991,-0.005809544231226419
2992,-0.0005994383134135593
2993,-0.00016781492758210503
2994,0.0005525882093947421
2995,-0.0007286557417523797
2996,0.0013481857838017293
