,drop_hispanic_hybridper_inf
1924,9.715232471523165e-07
1925,-0.0003796625753066571
1926,0.0003622430970208321
1927,8.041420923778769e-05
1928,-3.17588133257176e-05
1929,-5.327292004046194e-05
1930,3.188046904002281e-05
1931,-0.00010092874827224226
1932,3.872540049147798e-05
1933,3.828829058744612e-07
1934,-3.145236589462318e-05
1935,3.2260937093081124e-05
1936,6.249978058557751e-05
1937,2.6190644336090635e-05
1938,9.546114268481486e-05
1939,-9.097806477238325e-05
1940,3.97666484559049e-06
1941,-0.0008595671691722468
1942,0.0005734981145020469
1943,0.00013454923177381425
1944,1.5126786952686025e-05
1945,-2.104097115522509e-05
1946,-5.892021843793533e-05
1947,-1.7531843074009634e-05
1948,0.0017489338722292134
1949,-0.0032472120317695104
1950,0.005972712944823931
1951,0.01476530278843304
1952,0.0004994472610470601
1953,0.0001995830562262047
1954,0.00223523959416767
1955,-0.0006481581011512326
1956,0.001171674761279864
1957,0.003082873630999642
1958,-0.0034892655213421
1959,0.004120252513099136
1960,-9.877696698637838e-05
1961,-0.00019477522760531123
1962,0.0007231177062895698
1963,0.00034936065010784153
1964,-0.00010076522984208714
1965,-9.575601043274439e-05
1966,0.00021878311904946488
1967,0.0004677939849217047
1968,0.001569443176979578
1969,0.0010803184281356674
1970,-0.0017595036674908186
1971,0.0027941414250171057
1972,0.0009691975241953912
1973,-1.5357032762004968e-05
1974,-0.001837186576783891
1975,-0.0024283146991159812
1976,2.0779033415762474e-07
1977,2.0351254258894028e-05
1978,-2.8917428329249566e-05
1979,8.692301745367398e-06
1980,0.0010330293106417816
1981,0.0007992481652233222
1982,-0.0018772008396536163
1983,0.0009386398151590496
1984,0.00029589417396385384
1985,-8.04361903224169e-05
1986,-0.0008369983400427668
1987,-0.0006257272242492907
1988,0.0001089275765162172
1989,0.0002240863781730584
1990,-0.0007065782962882945
1991,-0.00046670330757424174
1992,2.7897514380149092e-06
1993,-2.9416624750535845e-05
1994,-0.00011652563881803206
1995,-0.0002563648337333482
1996,0.0010906613721545185
1997,0.0012497693501991893
1998,-0.0013174832727215976
1999,0.0031990355697800177
2000,0.0016985094161938053
2001,0.001754080139488293
2002,-0.0023706286685449347
2003,0.0038582973600599963
2004,0.00021726570469709884
2005,0.0004959700827075963
2006,-0.0009481568342392183
2007,-0.0005279653330302743
2008,0.0007260452235739273
2009,0.00034038792691379126
2010,-0.0012784388515933698
2011,0.0008106105907550969
2012,6.814310434269232e-05
2013,0.00031124650518373967
2014,-0.00042985713793756183
2015,-0.0003106636502511699
2016,-0.0004986030494574729
2017,-0.0014974174924654495
2018,0.0027058464670844692
2019,0.004827959091133686
2020,-7.850129174226599e-05
2021,-0.0003591638986020992
2022,0.000983972906038714
2023,0.0008543292430309014
2024,-9.305420568586216e-05
2025,-1.8412017359385745e-05
2026,-4.117749710134677e-05
2027,1.825458590791526e-05
2028,0.00013744784263489894
2029,-0.0009654677427636938
2030,0.001574270745556565
2031,6.110359161493672e-05
2032,-0.0012001317497308626
2033,0.0008384671716379395
2034,0.00024593284718987135
2035,4.759054248358853e-05
2036,-2.6325982062621267e-05
2037,-0.0002965606928983095
2038,0.0004457192563996533
2039,0.0002554632843163811
2040,0.0006211341422132786
2041,0.0004900924281244623
2042,-0.0017853673588429009
2043,-0.0017769101887484058
2044,-0.00013384336308436612
2045,-0.0001503829513970367
2046,-0.00012901595108277022
2047,-6.819132236797763e-05
2048,-0.0012472723134987487
2049,0.0007379547954281169
2050,7.895332742496331e-05
2051,-0.0005932887337721453
2052,0.0004763156878206609
2053,0.0028606009952412232
2054,-0.004885412209483602
2055,-0.0020802605250896354
2056,-3.995755753816698e-05
2057,-1.5420597456812815e-05
2058,-0.00013899451525817204
2059,-8.996136283016292e-05
2060,0.00010462863611100042
2061,-4.8010672496724435e-05
2062,-1.7695865984982676e-05
2063,0.00014009091338965533
2064,1.173102858002216e-05
2065,-1.4396695815652258e-06
2066,-3.0127151684386624e-05
2067,2.4285815931324575e-05
2068,7.073553969453707e-05
2069,-1.4202716462091744e-05
2070,0.00016139146753467017
2071,-3.174125347946753e-05
2072,0.0001276945982780154
2073,3.329836773984636e-05
2074,0.00022621332624801928
2075,9.148930824177992e-05
2076,-0.006119529764422255
2077,-0.0027624788508808814
2078,0.0034678016508824976
2079,-0.015459441152387987
2080,0.0006138815479521155
2081,7.58928489932528e-05
2082,-0.00012880990897016026
2083,0.0007498581485990086
2084,0.000373068006818626
2085,0.00030617746473612077
2086,-7.995732178996018e-05
2087,0.0008456039772263549
2088,0.00013026250412362232
2089,8.564964301832681e-06
2090,-9.322610012415192e-06
2091,0.0003998126242249454
2092,-1.3457146758929521e-05
2093,0.00018735997127483035
2094,-0.000429305190946433
2095,-0.0004529478853927049
2096,3.181260180809745e-05
2097,0.0003349482166574248
2098,-0.0014722466181332548
2099,-0.0004452801156715213
2100,0.001018836062453533
2101,0.0006019617511037335
2102,-0.0013559609000483189
2103,0.0011933904888225555
2104,7.934393730405125e-06
2105,2.0515977532956822e-05
2106,-2.4636278955207918e-05
2107,-2.684093188321006e-05
2108,0.0003006541750739229
2109,0.00012667567173512006
2110,-0.00018959343913815019
2111,0.0003226613209555607
2112,0.0003512250855204055
2113,0.000568764516568331
2114,-0.0002175138818186284
2115,0.001411888347897615
2116,-0.00019435896527154187
2117,0.00015708967826640676
2118,-0.00021077648168793943
2119,0.0005296529789856353
2120,-0.0009894596148170573
2121,-9.625689977101046e-05
2122,-7.062938016841407e-05
2123,-0.0006883090152657148
2124,0.0007661462275696905
2125,0.00022139621923277964
2126,-0.00033770569915610036
2127,0.0018360073223223617
2128,-7.926222523501724e-05
2129,6.291715920681721e-05
2130,-0.00018657369540164056
2131,-0.000531287062812873
2132,-7.289846452248407e-05
2133,-1.7958744604325263e-05
2134,-1.062612890008337e-05
2135,1.5033842841868333e-06
2136,2.7624881941765966e-06
2137,-1.007022702218099e-05
2138,-9.561453334531354e-06
2139,5.054148629166154e-07
2140,-2.1644081666445353e-05
2141,3.0661878027833244e-05
2142,-8.57872648584325e-05
2143,-1.2501455778108849e-05
2144,7.412176959536785e-05
2145,0.00037111159947323557
2146,-0.0005734241364161052
2147,0.0007914775186851463
2148,-0.00013975008698782505
2149,0.0001481433482632608
2150,-1.4354467909699429e-05
2151,0.0005856915360467096
2152,7.832717639094253e-05
2153,0.0004363022389921014
2154,-0.0009249833484068769
2155,0.0004894838813394208
2156,0.00021563073781166617
2157,-3.043035341507481e-05
2158,2.0747372026607745e-05
2159,-4.0981991428578956e-05
2160,0.000476407400289836
2161,1.1257512746017976e-05
2162,-5.154169382239901e-05
2163,0.0010864351812403417
2164,8.554879915592462e-06
2165,-0.0003919431711084318
2166,-0.00014301893177700467
2167,-0.000540107377864246
2168,-2.357784982504821e-05
2169,-0.00019872308671802045
2170,0.0004549328390031317
2171,0.0004669052174013171
2172,-3.276780426772283e-05
2173,-1.8142164577739678e-05
2174,-6.92448483614641e-07
2175,-3.951142828982873e-05
2176,3.071060400879266e-05
2177,-3.0386468878756435e-05
2178,-4.965871909963479e-05
2179,-0.00015757111493948546
2180,-0.0001382445854912731
2181,-2.0714113029810204e-05
2182,0.00010256599122574348
2183,-0.00017469059724673132
2184,-3.505688661710177e-05
2185,-6.748620803863277e-06
2186,2.447883810981313e-06
2187,-1.3432007759634577e-05
2188,-0.00010830918157531886
2189,-4.001126445024283e-06
2190,4.0504473118731737e-05
2191,-6.660362336081629e-05
2192,-4.462208379912081e-06
2193,-6.893107237298276e-06
2194,6.542210723309629e-06
2195,-4.820310395476365e-07
2196,-2.9958263476593045e-05
2197,-1.0440740142712472e-05
2198,-3.0306450141245707e-05
2199,-9.445294522402147e-06
2200,-0.0002244407857207022
2201,-0.0001711592101896064
2202,0.00017641886493453292
2203,-0.0002840760717141573
2204,0.00021464998860032516
2205,-0.0002168397847909085
2206,0.000502434028348538
2207,-0.0005070537310226988
2208,-0.00011494161279354994
2209,-0.0005749768630563974
2210,4.801574048212017e-05
2211,-0.0015521146461840217
2212,-0.0006181581880477342
2213,0.0001903798741798145
2214,-0.0007764583669519386
2215,0.0004144264439021947
2216,-0.001409187112328044
2217,-0.0009665293281601515
2218,0.00012803414276407957
2219,-0.006022711499242221
2220,-4.984594183209527e-05
2221,4.466791169758277e-05
2222,0.0003073613292272225
2223,0.0003050873376620963
2224,0.0006711974607393166
2225,-0.00018534472910793111
2226,0.001657558825381854
2227,-0.0010232262260536113
2228,-4.16278195351802e-06
2229,-1.363259705840294e-05
2230,-2.6880091634936595e-07
2231,2.231010765556976e-06
2232,-0.0005833108244371051
2233,0.00037359954470355435
2234,0.002066881420379266
2235,0.0064185312841088735
2236,0.00017246426121791158
2237,0.00010379615000680545
2238,-0.0001843189462013905
2239,0.00030735601725728973
2240,-0.00044813182784119674
2241,-0.00044502144636577223
2242,0.0004867127548886518
2243,-0.0014304047377354165
2244,0.0005866708087926603
2245,-1.1760575061711699e-05
2246,-0.00023270796544377196
2247,5.1373385635776145e-05
2248,-5.243041815598277e-05
2249,5.580041388074395e-05
2250,8.657032629016738e-05
2251,0.00023041085323736505
2252,3.088603851376189e-05
2253,8.476081605910151e-05
2254,3.488319709538235e-05
2255,9.737301820741487e-06
2256,0.00028970001640976243
2257,0.00019033596805364845
2258,5.684434320777832e-05
2259,0.0016320000613746627
2260,0.00012903530727085527
2261,-2.1576991021121646e-05
2262,-8.45616542586503e-05
2263,0.00031901886305576175
2264,-0.0010025093265159533
2265,0.0002300375557155551
2266,0.0015756860964390097
2267,0.0030311818338942965
2268,-0.00016886435478692829
2269,-0.00014367554498351408
2270,9.618909489731513e-05
2271,6.0588799261685566e-05
2272,-0.000554601188887259
2273,-0.0013578571858324675
2274,0.0007047034471856337
2275,-0.003682436034956286
2276,-0.004066076291870256
2277,0.00039601117930724954
2278,0.00208596391998067
2279,-0.003978190395591219
2280,0.00010479916926745952
2281,-9.997089960972616e-05
2282,-0.00027627365857930367
2283,-9.040528919287539e-05
2284,8.324285351246258e-05
2285,1.6354806550890586e-05
2286,8.928900266193329e-05
2287,0.0005563018779739604
2288,7.163494019234468e-06
2289,-7.795814705127447e-06
2290,4.3065377885886985e-05
2291,1.0539590032792964e-06
2292,-2.004327664611006e-06
2293,1.8404716834599206e-05
2294,0.00014122001820267605
2295,-1.6042397170782705e-05
2296,1.2287812660096075e-05
2297,7.69115529931966e-06
2298,5.6014679178377834e-05
2299,-1.8311267331642757e-06
2300,-3.6828367485897175e-06
2301,6.880720880673717e-06
2302,0.00023771024759902096
2303,0.0009814409410254677
2304,-0.00023880995620014853
2305,0.00015990836901699245
2306,0.00043886527755390497
2307,-8.98478767962696e-05
2308,-5.7288556217731613e-05
2309,-2.309350364512543e-05
2310,0.00010693985843323929
2311,-0.00010043339132028911
2312,1.3973349223468767e-05
2313,-0.00012502079424614663
2314,5.552632316788739e-05
2315,7.535971052690301e-05
2316,-8.516838968880731e-05
2317,5.366611407701147e-05
2318,7.773475205642961e-05
2319,5.6384527199132224e-05
2320,6.69644635612775e-05
2321,1.5439019511866832e-05
2322,7.91411353339932e-06
2323,-2.4351662623677178e-05
2324,0.00015516724585329687
2325,4.680469664030798e-05
2326,0.00024686012938813796
2327,8.801682513977897e-05
2328,2.8866730090858668e-06
2329,4.8183465492517134e-05
2330,0.0001784142537382413
2331,0.00019638590176245297
2332,-0.0012352249965427704
2333,-0.0009456804586438214
2334,0.0008724411714918718
2335,-0.0027282483622684327
2336,1.5249887242737315e-05
2337,-0.0001816172482072059
2338,0.0007227412731613032
2339,0.0015132798764900357
2340,-0.0007569629742514745
2341,-0.00013260013238372835
2342,0.0004304920676562875
2343,0.0005256053571425286
2344,-0.0005160324324363311
2345,-0.00046388833575318743
2346,0.00040096039339363593
2347,-0.0003178469608186354
2348,-9.83392296450976e-05
2349,1.989367305892503e-05
2350,0.0005462670189160672
2351,0.0008064205007069986
2352,-0.00028970904800252586
2353,1.8087045890995507e-06
2354,-0.000447334570683391
2355,-0.002545714183848268
2356,-7.878790151601697e-06
2357,-6.422657606650768e-05
2358,1.509884438347059e-05
2359,-8.938578856302522e-05
2360,-1.7690409090137574e-05
2361,-2.1223732424448517e-05
2362,1.92529118555889e-05
2363,6.812661027507088e-05
2364,3.720734706372457e-05
2365,-8.236876381074895e-06
2366,3.859931842534313e-05
2367,1.5067737584043228e-05
2368,9.658198247038923e-05
2369,1.3926384172518211e-05
2370,2.7086926495881325e-05
2371,-0.00021008618582239106
2372,-0.0009921933127546134
2373,-0.0010019244301957763
2374,0.0003314150922890569
2375,-0.004705527483743869
2376,3.0007750723825108e-05
2377,-7.483224683227071e-06
2378,8.2811506087646e-05
2379,-6.827490833254985e-05
2380,2.0752417347501373e-05
2381,-1.8437217993661083e-05
2382,3.702960744891307e-05
2383,-1.8275058913607394e-06
2384,0.0005112099209856998
2385,0.0007025504448551788
2386,-0.0016194848672572751
2387,-0.0013460355958343272
2388,3.4718031130339126e-05
2389,9.444995397745712e-07
2390,8.408645134573031e-06
2391,3.526519626181647e-06
2392,-7.29640894876908e-07
2393,3.6125609254907765e-05
2394,-0.00011888846556673038
2395,-9.870094533079752e-05
2396,0.0001441722213050387
2397,0.00021070231221923517
2398,-2.882760737835609e-06
2399,0.0009441539684864596
2400,1.8458146236956808e-05
2401,4.8950864344314835e-05
2402,9.83127357046004e-06
2403,4.852356629356167e-06
2404,0.00022129779012505064
2405,-8.362854657231965e-05
2406,-0.00014971885777261568
2407,9.757428672796232e-05
2408,9.880955057726465e-06
2409,-3.769229865571765e-06
2410,4.911820151230301e-05
2411,3.329456860893459e-07
2412,0.000325734463212865
2413,0.00045534933696862
2414,0.0014927219816868484
2415,0.00036940575474240915
2416,-0.00014812713378346032
2417,-4.123562104728072e-05
2418,1.1749504499903757e-05
2419,-4.779140179662362e-05
2420,4.8480121500198306e-05
2421,8.24293591262743e-06
2422,-3.056210705996648e-05
2423,-3.8118811316944846e-06
2424,0.0003133397573071151
2425,3.526756264677167e-05
2426,-0.000407206927640583
2427,0.0005654762992009568
2428,6.778770857515866e-05
2429,-5.950988214691826e-06
2430,7.8920946581364e-05
2431,0.00045017582676500805
2432,0.0003054772902723031
2433,0.0010967620792817366
2434,-0.0027452888063891467
2435,-0.0033802101966909923
2436,-0.00014076278304598773
2437,0.0006342829223792067
2438,4.257457428179407e-05
2439,0.00197423152061914
2440,-5.693443293722538e-05
2441,-3.8015379134764545e-06
2442,-2.6335277359195277e-05
2443,3.987628352272464e-05
2444,-9.580725177718125e-06
2445,-2.3287857551660534e-05
2446,-9.497710468235168e-06
2447,-1.2975741366840661e-05
2448,7.846517452321408e-06
2449,-7.5683617956379435e-06
2450,2.100453672168116e-06
2451,-2.392011393297102e-05
2452,0.0006277613710628777
2453,0.0003211402532904669
2454,-0.0005085146667668126
2455,0.0003229082285889895
2456,-3.0788116337665396e-05
2457,-3.5083574456131937e-06
2458,-0.00015763515239587014
2459,0.00010192062132996434
2460,0.00013487885616130573
2461,0.0002232661681592474
2462,-0.00039630251022992587
2463,-0.0002615284382552185
2464,0.0009224927858966943
2465,0.0004596511937035719
2466,-0.0009414706774475136
2467,0.0008456095744361829
2468,9.319566771962149e-05
2469,0.0006666374366857545
2470,-0.0013972343942370254
2471,0.0017776621700380491
2472,0.00020137153133722974
2473,0.0002736426494697373
2474,-0.000411679489333646
2475,-0.000270233960820544
2476,-0.0001483933030137015
2477,-0.0007494914117651057
2478,0.000599925412044059
2479,-0.0005204528491879661
2480,1.4707272763704636e-06
2481,-1.708985449017551e-05
2482,0.0002382359096248514
2483,3.417921241520668e-05
2484,-0.009171486471262867
2485,0.0057362964210983585
2486,0.0041664970432217854
2487,0.0007214933333215177
2488,0.0035634357855640693
2489,-0.004420842978525719
2490,0.004993077707450004
2491,0.012403616546291681
2492,-1.711248478744423e-06
2493,-0.00031284902629474066
2494,0.00041373374679642066
2495,-3.394041912870512e-05
2496,3.261657247760376e-05
2497,-0.00011549777558974164
2498,0.0002097742679486976
2499,-0.00017688557619838702
2500,-0.002731593570183721
2501,-0.0006198762495407525
2502,0.0016385875658513765
2503,-0.004305148732284357
2504,6.523147745829275e-06
2505,2.2568489052498962e-05
2506,9.258309203734443e-05
2507,0.0006167842768332793
2508,-1.4951932244430164e-05
2509,-3.691410740479006e-06
2510,2.183190438589962e-05
2511,-1.3260792951032774e-07
2512,2.8887694629278375e-06
2513,1.4771115790528339e-06
2514,2.0651294234718458e-05
2515,-1.1462772881025718e-06
2516,0.00032735154674273396
2517,-0.0009595436262030872
2518,0.0015915097837445023
2519,0.0022807988050450537
2520,1.0756056113129516e-06
2521,1.6259796178291615e-05
2522,0.00011563272690591802
2523,5.712903910340684e-05
2524,-3.2973860187605092e-06
2525,1.8497618955065284e-05
2526,6.49807681873882e-06
2527,1.027140547814174e-06
2528,-0.00017403783575105646
2529,-7.209693706395117e-05
2530,0.0003498946204439879
2531,-0.00013568061685868534
2532,-4.615885030285555e-05
2533,0.00021036316257602375
2534,-0.00023258216060643394
2535,-0.0004528084745938123
2536,-1.1512299395755274e-05
2537,-1.956377320808537e-05
2538,2.380031724245362e-05
2539,-3.414491820898778e-05
2540,-0.00022057734947471028
2541,3.925259869376661e-05
2542,0.00025721006662537683
2543,0.00017363186133231726
2544,-2.1040916284048312e-05
2545,5.033720561315804e-06
2546,2.104060564091653e-05
2547,-6.22850213244047e-07
2548,-2.276951453522619e-05
2549,2.3098148627377909e-07
2550,-6.134234058895009e-06
2551,2.595780684760765e-07
2552,0.0005547603560903524
2553,-8.766359954115475e-05
2554,3.642369918958882e-06
2555,0.0008252517424211644
2556,-9.525121593514112e-05
2557,-0.00013466717091100433
2558,0.0002275948980338102
2559,5.982657067066608e-05
2560,0.0006930514621153254
2561,0.0003671013813101266
2562,-0.0014698025388204137
2563,-0.0010943605215054833
2564,-0.0009955355077654038
2565,-0.0008076146208899036
2566,-0.00034598332047581376
2567,-0.0002446054090143308
2568,1.7847607962832825e-05
2569,9.557900269555403e-06
2570,-5.757409843021459e-05
2571,-6.89435152635003e-05
2572,-0.0028464817056903604
2573,-0.004866380797465613
2574,0.00851455402150088
2575,-0.001462843257908047
2576,9.588615582036395e-05
2577,-0.0001327255051069912
2578,-2.445229094747672e-07
2579,-0.00010101473703836203
2580,8.032718018306539e-05
2581,-8.617680173554992e-06
2582,0.0001192330613218925
2583,-6.434841399436136e-05
2584,2.677706605181362e-06
2585,8.533026033909923e-06
2586,-1.1276733517348343e-07
2587,1.2136243446777123e-05
2588,-4.1252686805934e-05
2589,-7.4909843037625e-05
2590,-3.28017553460318e-05
2591,-1.4669470588626565e-05
2592,-0.0023468944577149115
2593,6.527352078118534e-05
2594,-0.0005007018360202364
2595,-0.0008307833370248768
2596,0.0017551411021116546
2597,-0.00027553067923970144
2598,0.0006324234482214021
2599,0.006936969592945302
2600,-6.586040531380639e-05
2601,-3.2848307851552174e-05
2602,-0.0003523825261528683
2603,-0.0013365495792481978
2604,9.39056469663381e-05
2605,0.0003594100671929629
2606,-0.00046941653681897914
2607,-0.001011880232757223
2608,0.00012396600941748652
2609,-4.160281190094022e-05
2610,0.0006679721450599459
2611,6.160253496311243e-05
2612,0.00027399388091963367
2613,-0.0006200943789267724
2614,0.002059151119998633
2615,-0.000807343789807472
2616,-0.000182173281246471
2617,7.577548210278246e-05
2618,-0.0004165865799839828
2619,-0.00021634488066942344
2620,0.0010063888341973377
2621,0.0057111124777288365
2622,-0.0027029276056639985
2623,0.013558780402852728
2624,0.006208892844403187
2625,0.00019088170638423196
2626,-0.00154540171902296
2627,0.017551926824310213
2628,0.0047759800394786426
2629,-0.0007062548099793376
2630,-0.001083168758939048
2631,0.009171900317907721
2632,0.000696281544869766
2633,-0.0006855846823310693
2634,-0.0024220339995733374
2635,-0.007320741626931885
2636,-0.0051119092937380725
2637,-0.003012162923778886
2638,0.011303033063885817
2639,0.011134939650196357
2640,3.694200679771896e-07
2641,-2.376588279189193e-05
2642,0.00023453528205410868
2643,1.0218695414722995e-05
2644,-0.00021398940558131095
2645,-9.745514276197878e-06
2646,9.454087514163716e-06
2647,-0.00031475370106766884
2648,-3.5609735937616244e-05
2649,-7.430592224434186e-05
2650,0.00030546449812294597
2651,0.00038928178491787267
2652,7.105738402556206e-05
2653,0.00024378615363594385
2654,-2.5330754366557573e-05
2655,0.0009580628686600482
2656,-0.0005745204747406305
2657,-2.4611381351220952e-05
2658,0.0013267743657387517
2659,0.0012357509890055269
2660,0.00026103851208718364
2661,0.0004583149353911946
2662,-0.00030139403054888923
2663,0.0003530680101760154
2664,0.0011499637946347134
2665,-2.7088720253727996e-05
2666,-0.0013863353413427202
2667,0.00121613612717413
2668,0.0006916224077511491
2669,0.001705980129380624
2670,-0.001237926719366373
2671,0.0036229487060738213
2672,0.002923435361776277
2673,0.0005989159734307297
2674,-0.0021996637523511724
2675,0.0039724007479485695
2676,0.0006744611384831932
2677,-0.0003407856089667891
2678,0.001200731560103767
2679,0.005047097045570603
2680,0.0012418069531446722
2681,0.0005021001386074101
2682,0.00038075753337397223
2683,0.0081977750881566
2684,-0.0009057116419173668
2685,-0.00024255827383492452
2686,0.0010416828695095559
2687,-0.0005233712795237881
2688,-0.0003707400036075024
2689,0.0007276049730137385
2690,0.0010587491908837605
2691,0.0007488395933704958
2692,0.00048803918892424843
2693,-0.0010571515559619604
2694,0.0023808145283158795
2695,0.006965216033250656
2696,0.0006346275875610889
2697,0.0002786121977997488
2698,0.0003164251832958118
2699,0.0032944876606840366
2700,0.0007086172247493531
2701,4.837008276511034e-05
2702,0.00015043154899170078
2703,1.8297459828999267e-05
2704,0.0005885036466481718
2705,-8.358218036052427e-05
2706,-7.158520916903436e-05
2707,-0.00025648320889167534
2708,-1.78861146936582e-05
2709,0.00024905729450060566
2710,0.00032257630521605077
2711,-4.7813775409104485e-06
2712,2.8345482644487524e-05
2713,-0.00010277736613726362
2714,-5.27711287580574e-05
2715,-0.0009480943905254324
2716,-0.00033899791845163225
2717,-7.64639525357122e-05
2718,0.0001880441719744015
2719,-0.0009835015048674904
2720,0.00035848199961471827
2721,-0.00021873957853156062
2722,0.0006731722758960423
2723,-0.0004323164198871528
2724,-0.00028495915038916693
2725,-0.0005954795987673172
2726,-0.0001437475592861685
2727,-0.003040665514712008
2728,0.0015145126736103556
2729,0.0003123500780030543
2730,0.002381887073024484
2731,-0.0008264675694872753
2732,0.00013611985168286722
2733,0.00027211347688803225
2734,-3.0928119085076225e-05
2735,0.0009396314921393276
2736,6.136982987997246e-05
2737,-3.507612397447101e-05
2738,-0.000456811100192114
2739,-0.0008189768125692415
2740,-0.0082675380467856
2741,0.0028399675158799196
2742,0.005238877804352583
2743,-0.004787875322050002
2744,-0.004413785345008443
2745,0.0006313198284501299
2746,-0.0005931934458718555
2747,-0.013423496455165418
2748,-0.00044476687155639734
2749,-0.0014273572608367547
2750,0.0020871166340978766
2751,-0.0018308569866923548
2752,4.760997576349149e-05
2753,0.0005161245997007365
2754,-0.0009882892055114623
2755,-0.00013751719444400948
2756,-0.001195654567977126
2757,4.443524274336712e-06
2758,0.004009391488964786
2759,0.005177680429853885
2760,-0.005216869498697622
2761,0.00014968320808653063
2762,0.005577488864998635
2763,-0.001993737052596885
2764,0.00027487889503281023
2765,-0.000634041656104616
2766,0.0001175071184446482
2767,-0.0012569370756049427
2768,0.00011632786008967265
2769,-2.661708012318775e-05
2770,-0.000771324426332033
2771,-0.001245597837522181
2772,2.04155344279232e-05
2773,0.0005023630703225378
2774,-0.0006620800970633548
2775,-0.00011349856100296846
2776,2.1472422261401886e-06
2777,0.00011038422371016086
2778,-0.00099887561161863
2779,-0.0008438304263452345
2780,-0.0003043723617498856
2781,-7.296494681976798e-07
2782,0.0003259187260635524
2783,4.636656781567146e-05
2784,2.428506870613705e-05
2785,-0.00013596108369186272
2786,0.000298375303466239
2787,0.0007723788920621452
2788,-0.0008963503137579921
2789,-0.0005371856024328448
2790,0.002876234107145745
2791,0.006224020102459327
2792,-0.013437891098362804
2793,-0.0006502690634552279
2794,0.011918445450593564
2795,-0.004921970975774365
2796,0.00028743508170579155
2797,-0.00017885776421381003
2798,0.002536033125970107
2799,0.008435943707532088
2800,-0.0029644936276240546
2801,-0.0017894563094923838
2802,0.006129212327887071
2803,0.0068717671309600215
2804,-0.005323616095962131
2805,-0.0005585469488555842
2806,0.008370078490529535
2807,0.0019473777168310517
2808,-0.00017976099014807372
2809,-0.0009456636405780705
2810,0.00013988314739038672
2811,-0.002469998920561279
2812,-0.0001828612186580355
2813,6.409561341228613e-06
2814,0.00013344326949357192
2815,-0.0003465331304595052
2816,0.0003942242771071346
2817,0.000587670649484911
2818,-0.00026529710155090094
2819,0.0024944405460157375
2820,-0.00045606707521910085
2821,-0.0001563375066260662
2822,0.0005414983131794242
2823,-0.0006442056396609414
2824,3.5976002347898988e-06
2825,-0.00010564114438689037
2826,0.0003245767690641268
2827,0.0002195440675928343
2828,-0.001045452215731525
2829,9.562469162510016e-05
2830,0.00025934905970026196
2831,0.0004856249067519352
2832,-0.0001633228859999865
2833,3.972549970019291e-05
2834,0.00013954217787776434
2835,0.0003176917779355615
2836,0.0005733852989103677
2837,0.0013267804522693438
2838,-0.0008790875746329878
2839,0.004150858989775144
2840,-0.00012100517773018313
2841,-5.694035787610026e-05
2842,-0.00041409265430663656
2843,-0.0005434356654877723
2844,3.0830918708302746e-05
2845,0.0003143923572667005
2846,-3.663204761229977e-05
2847,-0.00038011949501720377
2848,0.001072500607563844
2849,0.00037543206858337794
2850,-0.000971949483889218
2851,0.0019287760016152824
2852,2.5987478924230674e-06
2853,0.0004794239570387126
2854,-2.8013156056644926e-05
2855,0.00015572913640616762
2856,-0.0013336854255213012
2857,0.001137871302574894
2858,0.00013139445721911523
2859,-0.0005839240523026787
2860,0.0008399679219975671
2861,0.000185951710085125
2862,-2.3653389985704973e-05
2863,0.004526154575833761
2864,0.0003133852933496828
2865,0.001282660197206673
2866,-0.0007708608591256081
2867,0.003877699001589038
2868,0.0014891252534810272
2869,-0.00050858655094396
2870,0.00010922587099517914
2871,0.004193159611763505
2872,-0.00031913744500810273
2873,0.0007725067990581705
2874,-2.703445416821976e-05
2875,0.00043973281732923085
2876,-0.0005445826562812067
2877,0.0006323652651147557
2878,0.0004966372914385536
2879,0.0016045315579279612
2880,-9.45696321216071e-05
2881,-0.00018316678890686376
2882,-0.0005740649043562738
2883,-0.0024902674555297368
2884,-0.0001521426748814984
2885,0.0003998457116026614
2886,-0.0005229306085114023
2887,0.0002987175237506313
2888,-0.0003418147991580932
2889,-0.000751468680974723
2890,-0.00019465007260921412
2891,-0.014099088430084212
2892,-0.0022464669750347542
2893,-0.0001892368655718151
2894,0.0014041133483191463
2895,0.00014452025846884616
2896,-3.2914242422094975e-05
2897,0.0007802220135389185
2898,-6.0431385065781274e-05
2899,0.0027146366271360283
2900,-1.3518722507298642e-05
2901,0.0005888734697557799
2902,-0.00027841376458243245
2903,-0.001733553952327015
2904,-0.0006754181453446666
2905,0.00029947286621239316
2906,-0.00014214577280456905
2907,-0.0008988891138685317
2908,0.0009634277274803394
2909,-0.0005339405632983085
2910,0.0003910578717545305
2911,0.0037996200346210943
2912,-0.0007406283079123343
2913,0.0016985424875583892
2914,0.00031985026812990955
2915,0.007245855764305796
2916,0.001267992632452133
2917,-1.2424781123729321e-05
2918,0.0008252434651786773
2919,1.1511658016650195e-05
2920,0.0006789398732998032
2921,-7.898026346418186e-05
2922,0.00023577122289758688
2923,0.002702325341960265
2924,-0.00593260016315305
2925,0.00510048243538869
2926,0.002414233266250965
2927,-0.0028623097035913154
2928,-0.0006920810365557104
2929,0.0003349450347375787
2930,0.0007763460074621052
2931,0.0025958306960554645
2932,6.130828955421732e-05
2933,-0.0034929685652804387
2934,0.0010244898381574423
