,drop_ga_virtual
439,-0.011367033920019566
440,-0.0016860329433580957
441,0.0011960245429072382
442,-0.0004371375243921566
443,-0.002644231694153394
444,-0.00011300320608013047
445,8.495456697646866e-05
446,-0.0005769604097290188
447,-0.001507099840872316
448,-0.0009213746246257249
449,0.0004681552876157255
450,-0.0028592595329614127
451,-0.01231050993051672
452,-0.00018257016296778
453,-0.0014931786713107153
454,-0.0010607143572758408
455,-0.007442866549527759
456,-0.00037553315609822543
457,-0.0033664552952544654
458,0.00278323908988504
459,-0.0047311221597028
460,-0.004880902913035954
461,-0.006881788005642086
462,0.008171663724305268
463,-0.014940659178515564
464,0.0003250405375422418
465,-5.040444965603366e-05
466,0.0015630890976792693
467,0.005507228138880975
468,0.0030430414887069566
469,0.0009425944238968383
470,-0.001773476368138834
471,0.006469937274335455
472,-0.0002512734962150837
473,-9.078837898258888e-05
474,-0.0006348703260642171
475,-0.0034550547708326646
476,-0.0013794479092926618
477,0.0005340130949444722
478,-0.0021349663816768935
479,-0.009201479756859187
480,0.0011076678944713799
481,-4.0987411626058596e-05
482,-0.0005896245184655153
483,0.0009472795659894901
484,-0.0001630129807936823
485,0.0031374531351972376
486,-0.004271870583151712
487,-0.0015690016386599845
488,0.0004853851346841809
489,-0.0009751428176946489
490,0.00020060495350130076
491,-0.00018446562677067966
492,0.00022355478665855188
493,0.0014434253189442934
494,-0.002316647345288056
495,-0.0041911473149691845
496,-0.000282817270867794
497,0.0003674344957557633
498,-0.0005447799638632373
499,-0.00013173117046971346
500,-0.0032643270109715323
501,0.00089691056660107
502,5.9022789776723266e-05
503,-0.008018212277293608
504,-0.0012035300332705634
505,-0.00015946670917756046
506,0.002244330823784787
507,0.004541219043612234
508,0.0005468397981011566
509,-0.0013753959846187565
510,0.0007623711231851423
511,-0.0006631945356331511
512,-0.0014216807245008526
513,0.00153631794864904
514,0.0016752980837553555
515,0.008262922048573167
516,0.0001795405901515077
517,-0.002550107421767478
518,0.0018372297896978756
519,-0.0014951169935981377
520,0.00048180478790146267
521,-5.795161556926887e-05
522,-0.00012483539654807533
523,-0.0011271748136276595
524,0.004893228300172028
525,0.0007144997816360329
526,-0.0033694779889647058
527,0.006174046229261996
528,0.003398518241054596
529,0.0030769519777240715
530,-0.0042869652011940105
531,0.00718986934202101
532,0.0009515349679574991
533,-1.5534038929092535e-05
534,-0.0005594753880488177
535,-0.0005078138617576479
536,-0.00020950091636113378
537,0.003485067004178229
538,-0.0028529415032961165
539,0.002009110608221284
540,0.00015474696673489877
541,0.0002084806266676953
542,0.0002120013910524236
543,0.0018444748219702814
544,0.00038935134732371365
545,0.00019941474434724218
546,-0.00014913706011193846
547,0.000987883438052555
548,-0.0006315328121375002
549,0.00012732400610585817
550,-0.0017525999900831106
551,-0.006838895148929817
552,0.00038255481898763743
553,0.010543113139454288
554,-0.003993182234250054
555,0.004407997797458943
556,5.679879158537735e-05
557,0.0021735591830473757
558,-0.0006784637535886339
559,0.0031108002886236475
560,-4.004329508983493e-05
561,-0.00016170767575038772
562,-8.543461545615194e-05
563,-0.00018623950640116042
564,0.0006250288313774508
565,-0.0010020073387517143
566,0.00025860170370027124
567,0.00011870135259362253
568,0.0014433574517148298
569,2.579815354733551e-05
570,-0.0018006082083796904
571,-0.0017014235285323866
572,-0.0008265078684345791
573,0.00018274023257983528
574,0.0015167678554740172
575,0.0018590532787237009
576,-0.00018034071425494783
577,-0.00026827865344909545
578,0.00022966091108886176
579,0.00027690059642691893
580,-0.0006121872505882876
581,0.00037207619316323236
582,0.0011017672367127766
583,0.002438604161121297
584,0.0005136723917250769
585,-0.0005685734433899437
586,0.000679197804992983
587,0.001934048790718716
588,-0.001784760085968201
589,-0.0020364748185611823
590,0.0022131067147095553
591,-0.004449266317573746
592,0.00031637934524676546
593,-0.00014757943650190768
594,-0.00014285119999137884
595,0.00011718317971752282
596,0.00038239872091150567
597,-0.00028182867322661364
598,0.001138497376493453
599,0.003831514486367979
600,-0.002418140922952241
601,0.002107112200503377
602,0.0036280938290475257
603,0.00808928281386998
604,0.00016953291049736187
605,-0.0013507713381320475
606,0.0002318604531725672
607,-0.003140015418202553
608,-0.0037108331964419345
609,-0.0008234087268722525
610,0.003244367470397233
611,-0.0035660761562738095
612,8.365135441522563e-05
613,-0.001132146204107864
614,0.0003784422361735547
615,-0.0008305577455929126
616,0.0012383580127831512
617,0.0006688652252992504
618,-0.0007232125101414678
619,0.0018766004248481718
620,0.002018039532920335
621,0.0012298718684307524
622,-0.0032636755432339775
623,0.0002230286408020366
624,0.007872724568339137
625,0.0001839934734623867
626,0.00021985458465661315
627,0.002883703805440845
628,-0.0009613305451248257
629,0.0013136310684984953
630,-0.0011617730240682353
631,-0.0010274411327544962
632,0.000759422234283494
633,0.0021975973544900184
634,-0.002237073687398908
635,0.0009299093439181973
636,0.00018556146077180764
637,-0.00010064999700364925
638,-0.0008577951796834859
639,-0.0009038006669387256
640,0.0060374433232544605
641,-0.0013804784552974478
642,-0.008869323271040477
643,-0.010035625550682827
644,-0.0005374327031526783
645,-0.0010737740870122832
646,0.0015961806299163168
647,-0.002382925191609383
648,2.290120018203205e-05
649,-0.0014849950742662895
650,0.004570774604474948
651,0.006160405752439205
652,0.004392163035357957
653,0.0012270304825064378
654,-0.002367128440226317
655,0.010404529829887526
656,-7.647350914056685e-05
657,0.0013900166333073757
658,-0.002506404144413459
659,-0.0032970109756347648
660,-0.0005071703048969849
661,0.0023815397460449916
662,0.0014723918071541699
663,0.010618277974835525
664,0.0006685368387793924
665,0.0020749519466837707
666,-0.0016524680520701917
667,0.004420807714044327
668,0.0003371356130436132
669,0.0006235471878439382
670,-0.0001440305892509637
671,0.003095008060419143
672,-0.00039827384058665035
673,0.0004588476747786173
674,0.0010773856701512695
675,0.004899932329912542
676,0.00015509015670345006
677,0.0006821008424634856
678,0.000943713652313865
679,0.005614430221495837
680,-0.000387212977649608
681,-5.7060768440777474e-05
682,0.0007122127431825126
683,0.00022070039945859974
684,6.692276744963242e-05
685,-0.0003285750820366504
686,0.000574760004722376
687,0.000848181936590046
688,-0.00032042420882487474
689,-0.0007996177515449952
690,0.0011364313419110323
691,0.0002757893241600683
692,-0.0004010055589548369
693,0.00025232900329347105
694,0.002247781918199331
695,0.00586883022561334
696,-0.00023716118951976696
697,0.00025620390038024366
698,-9.866910466725285e-05
699,0.0003377783583611822
700,-0.0003836455195883121
701,-0.0005458315764179846
702,0.0009015410200899703
703,0.00039007219713363547
704,-0.00040860321660262955
705,0.00019291658825283604
706,0.00081388551550724
707,0.0014774175296656366
708,-0.00029798923338096627
709,-0.00018511294946023854
710,0.0017272053019119847
711,0.00369963380640591
712,0.003627603911905659
713,-0.00877211773491293
714,0.0052092450024368905
715,0.003539148701928152
716,-0.0007107265757881433
717,-0.002161094066902557
718,0.003885432669201199
719,0.0033454856935842907
720,-0.0008820064016944495
721,-0.0007524529933177141
722,0.0007101029358297313
723,-0.008787395341705967
724,0.0015219297210051818
725,0.0011757559766409293
726,-0.002102455358725981
727,0.0025690519899941584
728,0.0019682919571133673
729,-0.0024879535324085185
730,-0.000591459216226823
731,3.4988940283471315e-05
732,0.001819334430124007
733,-0.004890124729353216
734,-0.0018563379467028966
735,-0.011803269970928267
736,0.0028389731978432525
737,-0.002200903420321176
738,-0.004075147228679113
739,-0.0075361018747972155
740,-0.0012302926295534818
741,-0.004942688234533845
742,0.0015044987784367527
743,-0.017657975409788827
744,-0.007729836761064957
745,0.000805083515814038
746,0.0022562044532487345
747,-0.01811769849797025
748,-3.934990537967724e-05
749,5.484706869993592e-06
750,0.0012864119938354045
751,0.0006763432574169981
752,0.0008558832509905433
753,-0.00047990101593873007
754,0.0013642773100627544
755,0.0017637556238107967
756,0.0001884997517164251
757,0.00032314689294901406
758,-0.0005596526875342586
759,-0.0004160301632343522
760,7.309283488855075e-05
761,0.001598494594261982
762,-0.001335958860248907
763,0.0014344240296746487
764,0.0016707240298492955
765,0.001095893145203648
766,-0.0002852151740952049
767,0.006463656331239315
768,0.0006690647967003053
769,-1.5970207941835667e-05
770,-0.0006193064016383333
771,0.0010050546731566823
772,0.00058642493892979
773,-0.0005275135031646142
774,0.0012816300240258713
775,0.003487924406316789
776,0.002612670009487632
777,-0.0004987138265189931
778,0.001129272282558045
779,0.008535270300449661
780,6.0842059375375545e-05
781,3.188739582747673e-05
782,-0.00024457180635696976
783,-0.0004468750039031461
784,-0.0049609004796067144
785,-0.0030449859533380748
786,0.00585021866574708
787,-0.006970746402999372
788,0.00496617112923155
789,-7.613278041563208e-05
790,-0.008412904431049327
791,-0.009692113189221918
792,-0.0012782354787335701
793,0.00015232503482868535
794,0.0021280892999274454
795,0.0018125754202266574
796,0.0005168649859264306
797,-3.354843248517843e-05
798,-0.0010833253062941528
799,-0.002591578600189434
800,0.00029195310118219144
801,0.00014560499256920296
802,-0.0011626568115866427
803,-0.0012341477554436834
804,0.0003164175750908504
805,4.159332042854101e-05
806,7.711177538846645e-05
807,-8.25989944536541e-05
808,1.737162352064539e-05
809,-0.00012015839949149132
810,-0.00010765942720742646
811,-0.0003691555406978349
812,-6.114329820521861e-06
813,-0.00020965423281470974
814,0.00020951778334634292
815,-0.00044913822153104494
816,-0.0003495183754273825
817,0.006191186724313364
818,-0.0033195189542244196
819,0.0072966577998160725
820,0.0028983082683480977
821,0.0025836537985049627
822,-0.002923901651744459
823,0.007831225417708981
824,-0.003273833667324352
825,-0.0012929684793912767
826,0.0031366435557854187
827,-0.010876252886803436
828,0.004810293513323524
829,-0.0015353262244739237
830,-0.0001476989315730688
831,0.005808756500113006
832,0.001443411302249897
833,0.0005906723406732803
834,-0.0007352402474306478
835,0.004295133262210599
836,-0.0022341963568379953
837,0.0026256701494723742
838,0.0018508521884879842
839,0.007464966936161173
840,0.0004541238189537705
841,0.0036776957742120043
842,-0.0029066230846140754
843,0.004931109492561843
844,-0.000574393759194504
845,0.000379315090441028
846,0.0005061969455408939
847,0.002380788488057267
848,0.0004544754181767199
849,0.0026232433379377515
850,-0.001227330395217178
851,0.006538614752633444
852,0.00013466998401900397
853,-4.524727316815673e-05
854,0.0005229529370393926
855,0.002172037487843786
856,0.0005438277026446055
857,0.001659952199786565
858,0.00010129755505337558
859,0.006768345507696349
860,-0.00016300137618957487
861,-0.0008063906811501226
862,0.0009143128978994669
863,0.00024142627229290436
864,0.002372756652226327
865,-0.0024079732977733623
866,0.0003735809947599048
867,0.0007498265619066949
868,-0.004606192766496687
869,-0.001901199771093487
870,0.005031569720210894
871,-0.006139146137762633
872,0.0034653433593611247
873,-0.004459037872659587
874,0.0048905558560121
875,0.015038005474721285
876,0.0008849340879094851
877,-0.0006002570105121034
878,0.0006808099852149239
879,0.0034519231771248187
880,-0.00014533711022200993
881,-0.000684441438338436
882,-0.0008362120275450797
883,-0.004592679700876858
884,0.0015023549080391756
885,-0.001093748415466218
886,0.0004487713938187713
887,0.002394843148435332
888,-0.0012619363537619455
889,0.00022151561936606544
890,0.00022538937988971207
891,-0.001566902341199558
892,-0.0002678082385737939
893,0.000413533551524432
894,0.0009844384267450226
895,0.003385951679145102
896,0.0018891095093951252
897,0.0004301839173717047
898,-0.00010820936217944242
899,0.006508742366180354
900,0.0007608619909322143
901,-0.0019260916087106594
902,-0.00198728059693905
903,-0.011930882474009526
904,0.0069556464184902305
905,-0.002509858759903186
906,-0.0002668816547635092
907,0.012376477259183725
908,-0.0003652242441950578
909,-9.688923486043022e-05
910,-0.0012135936228846826
911,-0.00548025810220243
912,-0.0006447243581647034
913,0.0004957014663452354
914,-0.001584955644650587
915,-0.004414801537340483
916,-0.00028418670425117037
917,0.0007295563768868399
918,-0.0008629262917422716
919,-0.0011848587280864395
920,0.0004123742536796657
921,0.00020682053111785057
922,-0.0011485200698692858
923,-0.0012815124285440005
924,-0.0029524046165023683
925,0.003327976625541358
926,-0.0008116724504842243
927,-0.008252854520110337
928,0.004664475108340209
929,0.000718624264220201
930,0.00023133856146079836
931,0.016579535038529655
932,0.002666979420124678
933,0.0023914404845818897
934,-0.001482458288348069
935,0.010857562486597982
936,-0.001628133165950501
937,-0.0025294592747653376
938,0.006865552662565923
939,0.0098140986801778
940,-0.002291269854391478
941,0.0038908470060777323
942,0.004435893685476402
943,0.019792965868430816
944,-0.0030079050611294582
945,0.005612929931951731
946,0.0018334307716831658
947,0.016750568287776935
948,-0.0003902052769433246
949,0.0009273461792194667
950,-0.0009467143391158047
951,-0.0014476735176458862
952,-0.00035935869859218225
953,-0.000296478405762178
954,0.0017256609854394275
955,0.0029442577789949593
956,0.0057790139381139385
957,-0.00231009225014848
958,-0.010412934749588845
959,-0.023908283403607313
960,0.0021441845406971415
961,0.004885589461742143
962,-0.00456568477253454
963,0.00865966421845461
964,0.004830925945785927
965,-0.0020586512394816917
966,-0.005111237045470224
967,-0.008149909986879313
968,0.0006474393775908169
969,0.0003018547426697618
970,0.0002548124005708643
971,0.0031191837290011582
972,0.0016229430133478401
973,-0.0012089661183056113
974,0.004077721956149639
975,0.013209417375306967
976,-0.007968854487381946
977,3.210936307896613e-06
978,0.00381039154503225
979,-0.012667041597678773
980,-0.0005986619860714151
981,-0.0009830756692669222
982,-0.0007731221552004591
983,-0.008378101299933103
984,-0.0013775606172595426
985,0.005457136918369326
986,-0.0039187145127293705
987,-0.0008924844989333669
988,0.0030528054179823154
989,-0.006382694202315441
990,-0.0021924275939184195
991,-0.01677419260092028
992,-0.003109076376232451
993,0.00135274996154309
994,0.005531985186670475
995,0.0167799121061939
996,0.003929680298361234
997,-0.003393937399761617
998,0.0018536823576183806
999,0.00871913976436672
1000,-0.004188355316595185
1001,-0.002735472801136363
1002,-2.6443573688994693e-05
1003,-0.02014848992243267
1004,0.00015086388267355867
1005,0.001113176396957288
1006,0.0015812390557618113
1007,0.008639235868441031
1008,0.00010508674214714536
1009,-0.0004324538435381656
1010,-0.0017641955578184662
1011,-0.009886248494328977
1012,0.0038537346821385958
1013,0.0023785753317207255
1014,-0.004936446053066234
1015,0.004029771985876689
1016,-0.007139407285041701
1017,-0.001712952323680179
1018,0.0017360878572976466
1019,-0.018179400022252917
1020,0.0021710771599572866
1021,0.0024566614513852844
1022,-0.004879777617342535
1023,-0.0008730765645539049
1024,0.007289970821776265
1025,0.002360265648245947
1026,-0.002189968776093694
1027,0.02200735733586063
1028,-0.0007448897111370778
1029,-5.6323538146034546e-05
1030,-0.0039510006692996865
1031,-0.015026451810106884
1032,0.004386466473343238
1033,0.0017570669883170287
1034,-0.0041177575050555205
1035,0.005403806763509999
1036,-0.0022742526804125393
1037,0.0011538151295860054
1038,-0.001085714708865301
1039,-0.008159238313118178
1040,-3.3067846744221085e-07
1041,5.9915841757656584e-05
1042,-1.8206197267585148e-06
1043,0.00018854293480231293
1044,0.0005691546237181401
1045,-3.5406574419736914e-05
1046,-0.00011262593738572336
1047,0.0006839141345256266
1048,4.386628106546348e-06
1049,-8.813285871450062e-05
1050,-0.00012022274123477647
1051,-0.00017320766038301247
1052,-0.0005043465392766621
1053,0.0020596764763122816
1054,0.0005098874359970871
1055,0.006872026700198094
1056,0.0015884505132378519
1057,0.0005642859450702813
1058,-0.00011370111780768608
1059,0.006237068474893213
1060,-0.00805215404142836
1061,0.002247013633651528
1062,0.004083437111672026
1063,-0.002576180674593432
1064,0.0017725778737549755
1065,0.0015301048237983763
1066,-0.0024243555526199277
1067,0.0050118599296304365
1068,-3.007469957801315e-05
1069,-8.814999605848025e-06
1070,3.535627407433281e-05
1071,1.5357551317980107e-06
1072,-0.0003357901263627507
1073,7.159875175946479e-05
1074,2.994252861928558e-05
1075,0.00043087579282474693
1076,-0.00012964806707507588
1077,-1.8494531833934432e-05
1078,0.0001181024725718083
1079,-0.0013025694823674517
1080,0.00013851370485485563
1081,-0.00024614681392860793
1082,0.0001041239408460944
1083,0.0007775409705869401
1084,-0.00039322371948095463
1085,0.00035468542883834394
1086,-3.0865939334520676e-06
1087,5.191767467977301e-06
1088,-0.00027292672044893786
1089,-0.00032664062136634786
1090,0.0003070420657470308
1091,-0.0007209519607514841
1092,0.001455739148673794
1093,0.00021450094307901157
1094,-0.0006116889787692463
1095,0.00255049763291931
1096,0.00037395843700358574
1097,0.0007694767901579772
1098,2.5202023429793215e-05
1099,0.0036983479739644146
1100,-0.001519864466151871
1101,-0.0023498073948273767
1102,-0.00036082568191284173
1103,-0.011678555181138698
1104,0.0017060297251982703
1105,-0.0008469124490853025
1106,-0.00048111249522688946
1107,0.0009852834929946275
1108,0.0017106522445490522
1109,0.000662936570218889
1110,-0.0016515196056766518
1111,0.0024887244490435665
1112,0.0013325451438086103
1113,0.00034766526070699173
1114,-0.0016282895165221556
1115,0.0005526485049904029
1116,0.005338170527336453
1117,-0.0010982833711385312
1118,-0.0025209951641478796
1119,0.006717902889682642
1120,-0.00011228366469694517
1121,-0.0004349161713369599
1122,-0.0001503832889792684
