,elapass_ed_virtualper_inf
464,-0.0017346041275163207
465,1.635776126881605e-05
466,-0.00036246965754182354
467,0.00014140728817557026
468,-0.00032284992828655916
469,0.0006883352407826522
470,0.0003775238385232378
471,0.002050171291251537
472,-0.0021989343975418263
473,-0.0004571072734655637
474,-0.0008566809843518522
475,-0.0006790589074802917
476,3.821233352072886e-05
477,-3.8394048291711774e-05
478,-1.6384512830104863e-05
479,0.0002529830290124802
480,0.0010067467150383512
481,0.0001367526960074843
482,-0.0009144050112172433
483,-0.0008088992673592728
484,-0.0006497786511975194
485,-0.0012280209045251293
486,0.0013456359975500096
487,-0.0016739325259094412
488,0.000985449429579703
489,0.0010799544496116046
490,9.403281339590043e-07
491,0.002410435094617995
492,-0.0003471670680663835
493,0.0003729312420835222
494,-0.00025595636205245746
495,0.0009206264459950337
496,-0.0005834802762996424
497,3.1046256685080845e-06
498,8.659124943524596e-05
499,-0.00023957854180638174
500,3.0750783780521146e-05
501,0.0007743701778981009
502,7.403732382938161e-05
503,0.0031475404020668693
504,0.0011416913100598563
505,0.00016438188298265432
506,-8.714718436738059e-05
507,0.00018856601673900616
508,0.0003356994164301789
509,0.0006742446609294851
510,-0.000592086447205269
511,0.0031157531615215025
512,-0.00039960666332153496
513,-4.854250288204292e-05
514,0.00019877152443041496
515,3.5420623486546033e-06
516,-0.0007756022968945402
517,-0.0001682119596278247
518,-0.00016545870527826073
519,0.00014835734627654276
520,-0.0016266251073893592
521,0.0003089510301325523
522,0.00021146382729773862
523,-0.0009997416970885845
524,0.0008429091280926075
525,0.00019955132963321633
526,0.00019352182764955332
527,0.003484981170421885
528,0.00012973715945918213
529,0.00012397624516921412
530,1.9352922078160154e-05
531,0.00020122018698923657
532,-0.0003652640772714206
533,-1.1468705283238657e-05
534,-0.0005965079747825791
535,-1.7406707488059625e-05
536,-7.311694473989646e-05
537,-0.00014237594052834285
538,-0.0004297959467587367
539,7.264437421008511e-05
540,1.4982465679898626e-06
541,-1.3245771130586524e-05
542,-0.0001768490528207352
543,-0.0002585465156780173
544,-0.00011632959603958164
545,0.00011901090536148981
546,0.0006603480954459908
547,0.0010450765976372893
548,-0.00031450086418173187
549,0.0005444457857992489
550,-5.4645007259461115e-05
551,0.000593005069295576
552,-0.001120713878713914
553,-0.0011566482538376288
554,-0.0001781699706994658
555,-0.008772396355081435
556,-0.005786630413003667
557,-0.0010907621092958806
558,0.002619655147408821
559,-0.007945021145856832
560,-0.0016337624107683076
561,-0.00011602219802504392
562,0.0008068524654396178
563,-0.0009338059750290435
564,-0.0036787291266275487
565,0.002898269753137255
566,-0.0035017535810905006
567,-0.017729944685117436
568,0.002712899575430157
569,-0.0018347867672722916
570,0.0014429140566469564
571,0.009116377417030497
572,-0.0019656204003652565
573,0.0005229244038924871
574,-0.00030603626415683343
575,0.0034105563775259596
576,-0.0017732933202873362
577,0.0006116806387799765
578,-0.0007203785791168651
579,-0.004044024915301559
580,-0.00023445235203107108
581,-0.000581245225782577
582,1.7243314772177108e-05
583,-8.068628704385629e-06
584,-0.003457425681492786
585,0.0011163421501715395
586,0.004148829148447279
587,0.005531269517785711
588,1.02301149748754e-05
589,0.0004805227352320325
590,0.00012045017244401819
591,0.0001899267866197469
592,-7.905639488686418e-05
593,-0.00015827351489665258
594,0.0001990350231023902
595,0.0005933091634845705
596,-6.0892881124775186e-05
597,-0.00014992108947037153
598,0.0001313551259752917
599,-0.00014628872054149757
600,-5.583733551383715e-05
601,-0.000458829838300248
602,-0.00016695664490733002
603,-0.0018087710437063114
604,0.0006707931386276732
605,-0.00022077282042211766
606,5.540878458870344e-08
607,-0.0004179083734902295
608,-0.0022086300551008007
609,-0.00022909158058827297
610,-4.780113662998415e-05
611,-0.002728682570647212
612,0.004588628741194492
613,-0.0037155440994359273
614,0.00037048979462286403
615,0.011249558812943069
616,0.0004686485781116705
617,0.00043177066325685254
618,0.00020493140568609875
619,4.213505629782825e-05
620,0.00014809262995072971
621,6.047766981135726e-05
622,-1.7592120571589805e-05
623,0.00025711420181397804
624,0.000333222687634646
625,0.00011592627811183231
626,0.0007175906906602036
627,-0.001549532450914285
628,-0.000727490721090773
629,0.0002486448464778386
630,0.00013416941796193436
631,0.0014991518226528916
632,-0.00020671361234913383
633,0.005367212606057948
634,-0.0011189230852184703
635,0.006556619828584582
636,-0.0005454304468584923
637,-0.00398366489906238
638,0.0006144008837309632
639,-0.011035834455984024
640,0.003759584370914324
641,-0.0018583602300609261
642,-0.000332966860235092
643,-0.0029788409457084846
644,-1.3768641086398878e-06
645,4.935145251046061e-05
646,-0.0006036149493661507
647,0.0006581616523990678
648,0.005390105294627073
649,-0.0066735623695134355
650,0.010015182705768792
651,0.023772046624521263
652,-0.002108441411272951
653,0.00040653531939460844
654,0.003732603400174574
655,0.006205997107356397
656,-0.0007272628384056694
657,-0.002707869111027256
658,0.013100947205334819
659,0.03249640647353254
660,0.0022756585523307773
661,-0.0013389221793534039
662,0.00045291230806217384
663,-0.0016358396772743408
664,8.698667665738821e-05
665,-3.199615861682328e-05
666,-6.009323358026016e-06
667,-0.0004129005985304782
668,-0.0004603714149020569
669,-0.0006541203145657351
670,-0.0014971424481187634
671,0.0002810359993906913
672,0.0008801161672275971
673,0.0002781575985465165
674,1.7529814031131267e-05
675,9.023289728992547e-05
676,7.830150981748911e-06
677,4.3150267500791644e-05
678,1.8590776385722415e-05
679,-0.0001307750738312247
680,-0.0006387611791639107
681,0.00029673744915097866
682,8.77961232636077e-05
683,-0.000175537404272078
684,-0.0011440044763917937
685,0.00034027424941858653
686,-0.00026809675846305663
687,-3.365828422776337e-05
688,0.0026489141157817154
689,-0.000963396795855276
690,0.0005468652977913547
691,-0.0021212363967208553
692,8.959815910530583e-05
693,0.0001481328287050227
694,-5.3107022859333104e-05
695,-0.00020083936107780664
696,-3.04969719960226e-05
697,-5.022376071380306e-05
698,-0.00038408324007386315
699,2.8964579574893343e-05
700,-0.0007573881501512109
701,0.001313151422995595
702,0.0004037525559033461
703,0.0031119393440800385
704,-3.5361617436354874e-05
705,-2.2480046219035606e-05
706,-2.6990032808998595e-05
707,4.168367435576545e-05
708,-1.1938217110204296e-05
709,5.9248306855704284e-05
710,-0.00037547868783921424
711,-0.0004635671715083518
712,5.6066791242771866e-05
713,0.0001920807181564377
714,-0.00010242303014066132
715,0.000834525446176509
716,0.00046033737498619873
717,0.0015383738950434606
718,-0.0005246667866828205
719,0.00369932464636575
720,0.00017697736293708813
721,-0.00027869960944277265
722,-0.00016466376659874892
723,-0.0005216000796637145
724,0.0015241331116089573
725,-0.0001282878484436252
726,-0.0028432623908632433
727,-0.0024561436904273048
728,0.000227672307428462
729,-0.0002949728968748363
730,0.000101414749816822
731,0.0001680803050793161
732,0.002629173747095765
733,-0.00045816859744234116
734,-0.0006896723748409978
735,0.004261312794835221
736,-0.00043994853871943723
737,-0.000558061609940373
738,0.0002361002906202009
739,0.0001305361246001604
740,-0.0003822264295401366
741,-0.00027529859606378735
742,-6.876051256620005e-08
743,1.0240048285091923e-05
744,-0.0003102746090431141
745,-0.00022999083385765468
746,2.329240911180002e-06
747,-0.001314145080761631
748,-0.0003518035550660114
749,7.759596534297643e-05
750,-0.0004307085938202484
751,4.849012966884334e-06
752,-2.268130748204983e-05
753,-0.00014651673987430488
754,-2.3067281592464323e-05
755,6.350249737036266e-05
756,0.0006002396463607891
757,0.0008615963713801423
758,-0.0008855047710718873
759,0.0017526188113282488
760,4.473366872343226e-05
761,0.00044580084845072926
762,-0.0005870521571337676
763,-0.00024721703089618935
764,-1.6818667915104254e-05
765,1.606808601512517e-05
766,-0.00034656648347122104
767,-0.00032311643676534365
768,-0.0003222130981038713
769,-3.5829714016298044e-05
770,-0.0001578566568814749
771,-3.302239247105569e-06
772,0.00027577043108361433
773,-7.687854627786016e-06
774,-6.771734974209358e-05
775,0.00034878152253885474
776,-0.0005127420996962712
777,-0.00018181783604828157
778,0.00017667901049624386
779,0.0013472966534372334
780,-0.00047067965347361354
781,0.0001512863751433354
782,-0.0005543763634520829
783,0.00025927157379411546
784,0.00042301520863851505
785,0.00017347711045960157
786,8.857457075178611e-05
787,-0.0002417828278993301
788,-3.7640940665416686e-05
789,0.0002907450442088705
790,-0.0017108416607728308
791,-0.005307207110157502
792,-0.00017874600461371363
793,0.0020471134137376398
794,-1.7100195745779566e-05
795,0.003953064317370915
796,1.1681473201470037e-05
797,0.0008802211005050182
798,-0.0003621801163078761
799,-0.00014542523225074606
800,3.099367177332077e-05
801,0.00018050152958848007
802,0.0002598145605993906
803,0.0002269080857926456
804,0.0010588333711659043
805,-0.0004826846671187649
806,-0.0001545380230513376
807,0.0026689823516654935
808,2.3803382711203846e-05
809,0.00041375502073268464
810,0.0004048184089690131
811,0.002430676063805155
812,0.0012961044421670653
813,-0.0007185064639339367
814,-0.0007399236761529058
815,-0.001349398505558778
816,0.00036181926169781705
817,0.002844720660013249
818,-0.0004020301082090637
819,0.0006812988879706
820,6.585234744125202e-05
821,-0.0004952226391855524
822,-0.00018758724929305337
823,-0.0006135631238060579
824,-0.00025258967763624356
825,1.9364572682870912e-05
826,-0.00013788469394681143
827,-1.4694454870254268e-05
828,-0.0003017708948050651
829,-0.00024748076826454
830,0.0004011488374516588
831,-0.0006794356334826947
832,-0.00018284604269834932
833,-0.000291809184184528
834,-0.00011416263743685267
835,-0.00048163373086197877
836,0.00016622763353300884
837,5.4417000192591464e-06
838,-0.00011131578049484118
839,3.995123583037543e-05
840,-1.647622492969381e-05
841,-9.712398358200543e-06
842,-2.509257743591805e-05
843,-9.507083868186005e-05
844,-2.666689555997225e-06
845,-0.0004651848712565243
846,0.00013832349985719704
847,-2.630677326813779e-05
848,0.0004691296986570228
849,-0.00040622177768187974
850,-6.688953197100792e-05
851,-6.781021331245569e-05
852,0.004525419516547086
853,-0.001652897922507227
854,-0.0036350023519952177
855,-0.00455497485399049
856,-0.0001907756233037874
857,-0.0003218993391000531
858,-4.5082856678524024e-05
859,0.0005189959989332565
860,0.0003127484174561079
861,0.0011327466426597006
862,-0.0007590042591407755
863,-7.209091862654551e-06
864,-2.457308887616337e-06
865,0.00039514354596841347
866,-0.00022482137086529672
867,0.0005320982732228118
868,-8.422280983244438e-05
869,-0.0001714155495186395
870,0.00016426878228649003
871,-0.0005671521677447893
872,-0.0005562973298603838
873,0.00047411630494547584
874,-9.227782165406857e-05
875,1.5182813529608453e-05
876,8.047444920491873e-05
877,0.0007350131050465503
878,-0.0005175211488498765
879,0.002560263672796174
880,-9.352246953556984e-05
881,0.0005533143417564036
882,0.0003873004539377752
883,-0.0003739251340048904
884,-0.0005500178877360475
885,0.0007156146295513027
886,-0.0022634115960144564
887,-0.0008127936678222865
888,-0.0003043418311424475
889,-0.00011804323323731055
890,0.0008505053985696693
891,-0.0018706732803623833
892,-4.2608617419832724e-05
893,-0.0007491539382489315
894,-0.0009169258729905755
895,-3.747014906984407e-05
896,4.811256722755264e-05
897,-8.500397648551398e-05
898,-8.37359466246811e-05
899,-0.00017042358972274398
900,3.467658338873921e-05
901,-0.00017929559034969415
902,0.0003047377872802181
903,0.00033421961166102746
904,-0.0005521220059457754
905,-0.000695156191184827
906,0.0010605962075622727
907,-0.0012035668056821918
908,3.510219108091651e-05
909,-0.0014446011953807227
910,0.0004845036205658587
911,-0.0006867249507144643
912,-0.0007263435336818205
913,-7.400253369718607e-06
914,-4.267904563790701e-05
915,-0.00038169232097433873
916,-0.00010792791466103722
917,7.638110017172305e-05
918,-0.00020012272289529439
919,-5.275161641726399e-05
920,2.9542727558947343e-05
921,-6.233159182813196e-05
922,0.0001393582847562573
923,-2.4542511057758412e-05
924,-0.00045392984271591864
925,-5.637211429458529e-05
926,-0.00015954368459496584
927,0.00016177512956231985
928,-0.002171516157823809
929,3.155338721734206e-05
930,3.7327993255032134e-05
931,-0.0008027786304441336
932,0.0008041173392741827
933,-0.0008462113057656778
934,-0.00036071946069825544
935,-0.0015794322437302983
936,-0.007376841501152507
937,-0.0033729029649179317
938,0.010184981204014707
939,-0.004868831030052335
940,-0.006324925051180097
941,0.012989299268604537
942,-0.0036250685384346865
943,0.005934637455301532
944,-0.004416928003676049
945,0.004438442119313878
946,0.0008963523126555761
947,0.0054536822046020745
948,-0.0011563254504273733
949,-0.0011563895588368811
950,0.0018101539582835301
951,-0.0028980261474446526
952,9.154574345593534e-05
953,0.000356310983329359
954,-0.0011503327046881557
955,-0.0014710849063409007
956,0.0005901109827038276
957,0.0011426236125654653
958,-0.002438684596876617
959,0.0014004101794697788
960,0.00014283736366369512
961,0.00012298765498057148
962,-2.853828063139034e-05
963,-0.0008091522147504449
964,-0.0020725299224254932
965,0.0002030536411743267
966,0.00010188242275710943
967,-0.0018000699544428944
968,0.00026001434773269874
969,2.4079376210255403e-05
970,0.00022131100743367314
971,-0.00035295980413128323
972,-0.0003221123098669022
973,0.0002407634844248312
974,-0.00010202852532986134
975,2.295515395573225e-06
976,1.8952081587096255e-05
977,4.871474383133848e-05
978,-0.0012474200905985015
979,-0.0001970970046010655
980,-0.0001632700953870815
981,-4.9039105112099704e-05
982,-0.0006211013058356675
983,9.290240066612003e-05
984,-0.00046077542608509735
985,0.0007480304444252633
986,-8.731670697727467e-05
987,0.00035544789133362827
988,-0.0008388360564502787
989,0.00018277104968602792
990,-4.106853352357942e-05
991,-0.00015978958459517413
992,-0.0001846664794601907
993,-0.00011180172412217072
994,-0.0001954941643711866
995,-6.366859906684696e-06
996,0.00023087877299849668
997,-0.0004769736967470932
998,-3.095835841170826e-05
999,0.0006708879317222406
1000,-0.00021566363575336098
1001,-5.5941869404479336e-05
1002,-0.00018003259213062575
1003,0.00020474713574846764
1004,-1.3853146838816642e-05
1005,0.00023210784624368044
1006,0.0004120554254341028
1007,0.0009985367535722486
1008,1.3528836209199491e-05
1009,-5.950717243094248e-05
1010,0.00042089492363533044
1011,0.0012434440464695695
1012,-0.0018746009349637578
1013,-0.0002609356978021377
1014,0.0036674805896247165
1015,-0.002435978432170865
1016,-0.0002550623723214847
1017,-0.0006577688767870195
1018,-0.0003566999714055204
1019,-0.0009015508374740133
1020,0.0014305312275313276
1021,5.8638197612609216e-05
1022,0.00041885996623864535
1023,8.663809477172963e-05
1024,0.0002459393747960203
1025,-0.00023117989384763326
1026,0.0008273071892289413
1027,-4.970749134670999e-05
1028,0.0021954452269011527
1029,0.0005030960135659609
1030,-0.00026454049714784536
1031,0.0056176331335493004
1032,-0.0004998183646874115
1033,0.00043599701071730685
1034,-0.0003168376295819973
1035,0.0010776481097867058
1036,-0.0005428561297256663
1037,-0.0003042619787890302
1038,0.0002826649782042198
1039,-0.002981943941758123
1040,-0.00030902412656548636
1041,-0.00010233672000691316
1042,-4.683857360363624e-05
1043,-0.0004599802751888288
1044,2.3416812950764592e-05
1045,-0.00071289683413029
1046,1.87883496167019e-05
1047,-0.0005946503647918681
1048,-0.00042586174728707297
1049,0.00031649092172496583
1050,-0.00035578339403977464
1051,-0.0011320323530296219
1052,-0.00012299077568934575
1053,3.0127074468656855e-05
1054,-0.0001061009182031354
1055,5.915972928280803e-05
1056,5.1092430826774014e-05
1057,-7.334500269252018e-06
1058,3.940883476485279e-05
1059,0.0003896554889680875
1060,0.00015291482481523527
1061,0.0004944319776419664
1062,-2.7554475824337896e-06
1063,0.00129502344487225
1064,-0.0003627726869577424
1065,6.633157450084502e-05
1066,8.574292963530536e-05
1067,-0.0005964525234038798
1068,9.286776139179261e-05
1069,0.00023317389527895537
1070,-0.0005668303829389297
1071,0.0015048436548399592
1072,-3.476086371949534e-05
1073,0.0010429902465043169
1074,-0.00027916086689488105
1075,0.0009023958693822354
1076,-0.00013914469397220935
1077,6.838074675333927e-05
1078,-7.741125671685382e-05
1079,-2.540145626232176e-05
1080,0.0003596208157816028
1081,1.012022750251082e-05
1082,-0.00014989049696899188
1083,0.00021337618970197598
1084,-2.1035502644211855e-06
1085,-0.000983957745605642
1086,0.0023489045538512034
1087,0.0017854287359468433
