year,mergecode,lowincome
17,1550-7470,29.3
17,1550-7834,22.1
17,1550-8460,38.7
17,1550-8852,33.7
17,1550-9251,8.9
17,1550-9330,27.4
17,1550-9370,37.9
17,1550-9374,35.5
17,1550-9380,16.0
17,1560-510,52.4
17,1560-808,22.0
17,1560-812,22.4
17,1560-865,62.4
17,1560-870,32.1
17,1560-890,48.2
17,1560-1323,40.5
17,1560-1385,27.7
17,1560-1920,53.4
17,1560-2089,17.1
17,1560-3320,59.0
17,1560-3945,30.9
17,1560-4332,27.9
17,1560-5018,68.2
17,1560-5121,11.9
17,1560-5170,63.8
17,1560-5235,27.6
17,1560-5312,49.8
17,1560-5316,34.4
17,1560-5335,34.9
17,1560-5992,75.3
17,1560-6163,40.4
17,1560-6194,24.7
17,1560-6220,25.9
17,1560-7113,24.6
17,1560-7640,72.6
17,1560-7650,42.7
17,1560-8824,37.4
17,1560-8918,71.5
17,1560-8925,22.2
17,1560-9055,60.6
17,1560-9228,41.8
17,1560-9260,72.4
17,1560-9674,67.2
17,1570-2790,45.9
17,1570-2792,42.7
17,1570-2794,35.1
17,1580-1386,75.4
17,1580-2481,82.6
17,1580-2944,81.0
17,1580-8906,63.6
17,1590-7160,67.0
17,1590-7164,54.7
17,1600-4048,38.4
17,1620-58,79.1
17,1620-66,70.5
17,1750-948,9.9
17,1750-978,60.9
17,1760-4694,61.3
17,1780-4162,31.7
17,1790-5132,48.9
17,1790-5136,40.3
17,1810-4502,70.8
17,1828-515,56.3
17,1828-1220,49.3
17,1828-1224,46.0
17,1828-1321,56.3
17,1828-8256,55.2
17,1828-8260,35.6
17,1850-2980,43.0
17,1850-2988,38.5
17,1860-5802,35.8
17,1860-5806,34.0
17,1870-6834,38.8
17,1870-6838,31.6
17,1980-2122,45.0
17,1980-2126,46.5
17,1990-7024,45.8
17,1990-7028,40.0
17,1990-7032,33.7
17,2000-262,35.1
17,2000-361,35.0
17,2000-362,38.7
17,2000-363,71.4
17,2000-900,71.7
17,2000-1046,32.8
17,2000-1450,52.2
17,2000-1520,67.8
17,2000-1619,84.4
17,2000-1686,88.4
17,2000-2128,19.6
17,2000-2224,84.1
17,2000-2297,58.4
17,2000-2392,52.2
17,2000-2724,14.1
17,2000-3244,40.9
17,2000-3262,75.4
17,2000-3570,41.4
17,2000-3584,65.2
17,2000-3604,41.7
17,2000-4439,36.3
17,2000-5210,66.3
17,2000-5244,43.2
17,2000-5828,9.7
17,2000-5842,56.5
17,2000-6070,27.8
17,2000-6166,74.3
17,2000-6264,85.1
17,2000-6554,61.4
17,2000-6562,64.2
17,2000-6666,53.2
17,2000-7110,42.6
17,2000-7236,63.8
17,2000-7281,26.4
17,2000-7467,85.6
17,2000-7832,48.6
17,2000-8462,54.0
17,2000-8846,53.8
17,2000-8876,54.0
17,2000-9406,38.2
17,2000-9434,30.7
17,2000-9673,20.6
17,2010-1966,63.0
17,2020-1936,54.4
17,2020-1938,42.4
17,2020-2374,64.5
17,2020-5962,35.7
17,2020-7338,42.6
17,2020-8398,35.2
17,2035-609,82.5
17,2035-1888,69.1
17,2035-2036,37.1
17,2035-4546,76.0
17,2035-5090,48.7
17,2035-5436,86.0
17,2035-5836,77.5
17,2035-6026,54.5
17,2035-8133,78.5
17,2055-2204,42.9
17,2055-2206,33.3
17,2055-2208,22.4
17,2070-5446,63.4
17,2070-5450,56.2
17,2070-5452,41.3
17,2180-1392,52.9
17,2180-1915,31.8
17,2180-4458,62.7
17,2180-6054,40.2
17,2180-6058,35.0
17,2180-6262,19.7
17,2180-6366,76.7
17,2180-6466,48.9
17,2180-6486,63.7
17,2180-6490,59.2
17,2180-6494,39.2
17,2180-6807,90.9
17,2180-7106,49.0
17,2180-9149,47.2
17,2190-6196,71.9
17,2190-6436,46.0
17,2190-6718,59.6
17,2395-1094,66.0
17,2395-1096,51.9
17,2395-1438,63.6
17,2395-8832,66.7
17,2405-1009,78.6
17,2405-1850,78.5
17,2405-3074,71.2
17,2405-3078,57.3
17,2405-3620,69.0
17,2405-5180,71.4
17,2405-6954,81.8
17,2405-7856,72.6
17,2505-9352,41.3
17,2505-9360,41.4
17,2515-9263,44.2
17,2515-9576,49.8
17,2515-9582,44.7
17,2520-4841,82.4
17,2520-4843,79.6
17,2520-5015,68.1
17,2530-5114,79.5
17,2530-7442,73.9
17,2530-9264,83.5
17,2535-5498,72.2
17,2535-5506,68.5
17,2540-56,62.3
17,2540-3130,58.5
17,2540-3134,38.6
17,2560-1546,62.9
17,2570-8452,41.8
17,2570-8456,44.1
17,2580-6596,43.0
17,2590-7342,36.6
17,2590-7344,27.7
17,2590-7346,24.5
17,2600-7042,31.4
17,2600-7046,30.5
17,2600-7048,28.7
17,2610-3681,56.7
17,2610-4908,51.3
17,2610-7891,50.0
17,2610-8114,54.4
17,2610-8118,37.0
17,2620-4076,49.4
17,2620-4080,34.1
17,2630-3846,38.6
17,2630-3850,26.7
17,2640-428,5.8
17,2640-430,5.8
17,2640-432,4.2
17,2650-3542,71.6
17,2650-3546,55.6
17,2660-200,38.1
17,2660-4956,72.9
17,2660-4960,54.9
17,2660-6794,76.9
17,2660-9268,78.6
17,2670-4058,66.3
17,2670-4069,75.0
17,2670-7794,71.0
17,2680-9604,44.5
17,2680-9608,44.5
17,2690-738,76.1
17,2690-756,88.2
17,2690-822,92.9
17,2690-860,92.5
17,2690-954,96.1
17,2690-1304,89.4
17,2690-1402,58.0
17,2690-1454,77.8
17,2690-1488,79.3
17,2690-1504,71.3
17,2690-1828,98.8
17,2690-2096,52.2
17,2690-2394,72.3
17,2690-2438,92.7
17,2690-2620,46.5
17,2690-3206,86.7
17,2690-3724,76.5
17,2690-3924,85.9
17,2690-3976,78.4
17,2690-4302,97.8
17,2690-4376,97.5
17,2690-5048,90.8
17,2690-5916,95.2
17,2690-6132,75.2
17,2690-6770,93.8
17,2690-7209,67.0
17,2690-7481,91.8
17,2690-8030,88.2
17,2690-8082,60.5
17,2690-8116,79.7
17,2690-8402,72.9
17,2690-9188,83.9
17,2700-25,28.2
17,2700-26,55.8
17,2700-472,89.0
17,2700-852,50.5
17,2700-856,48.3
17,2700-1377,23.2
17,2700-5990,67.9
17,2700-6354,47.0
17,2700-7086,54.4
17,2700-7153,39.3
17,2700-7208,51.8
17,2700-7210,63.3
17,2700-7212,50.1
17,2700-7214,29.2
17,2700-7530,44.8
17,2700-7532,41.3
17,2700-7534,34.7
17,2700-7879,29.2
17,2700-7886,42.3
17,2700-8110,51.1
17,2700-8420,16.7
17,2700-8810,6.3
17,2700-9130,58.5
17,2700-9134,66.7
17,2710-5750,39.0
17,2710-5754,39.0
17,2710-5762,25.1
17,2720-7268,34.7
17,2720-7276,27.5
17,2730-2148,48.1
17,2730-2150,39.7
17,2730-8960,68.1
17,2740-5579,73.8
17,2740-6030,82.1
17,2740-6036,80.6
17,2740-6044,79.1
17,2740-6046,66.5
17,2750-7660,36.9
17,2750-7664,35.0
17,2750-7668,34.4
17,2760-2522,47.6
17,2760-3860,41.8
17,2760-3862,40.5
17,2770-8208,17.1
17,2770-8210,15.2
17,2770-8212,12.8
17,2770-8358,22.8
17,2780-8048,40.0
17,2780-8050,30.4
17,2780-8120,46.7
17,2790-6146,82.8
17,2800-2018,72.5
17,2800-5958,86.0
17,2810-1412,96.2
17,2810-1416,95.9
17,2810-1420,92.8
17,2820-7900,71.0
17,2830-8786,21.4
17,2830-8790,21.6
17,2830-8794,23.8
17,2830-8811,26.8
17,2840-6422,49.8
17,2862-4369,51.6
17,2862-4488,63.9
17,2862-4492,55.0
17,2865-7050,70.8
17,2865-7322,53.7
17,3000-8370,48.7
17,3000-8372,7.9
17,3000-8374,14.4
17,3000-8375,47.9
17,3000-8376,68.5
17,3000-8377,29.8
17,3000-8378,29.2
17,3000-8385,23.3
17,3000-8993,32.1
17,3010-2024,61.8
17,3010-9080,75.5
17,3020-8379,37.3
17,3020-9692,39.0
17,3020-9694,35.1
17,3020-9696,26.7
17,3020-9698,21.9
17,3030-86,54.5
17,3030-90,40.4
17,3040-308,44.8
17,3050-6582,51.2
17,3050-6586,47.5
17,3060-5238,51.4
17,3060-5254,50.0
17,3070-9700,55.1
17,3070-9704,42.9
17,3080-3398,70.8
17,3080-4852,55.3
17,3080-4854,57.3
17,3080-7056,60.4
17,3080-7058,51.0
17,3080-9032,45.9
17,3085-754,35.3
17,3085-2448,31.5
17,3085-2452,36.1
17,3085-2456,25.3
17,3085-3286,48.4
17,3090-1299,13.4
17,3090-1446,35.3
17,3090-3090,53.0
17,3090-4148,60.1
17,3090-4526,40.0
17,3090-9347,46.4
17,3100-55,12.8
17,3100-6750,26.9
17,3100-7755,18.0
17,3100-7958,23.6
17,3100-8459,17.9
17,3100-8886,27.1
17,3100-9393,7.5
17,3100-9665,5.8
17,3100-9670,20.0
17,3100-9672,13.8
17,3110-4785,33.2
17,3110-5078,35.4
17,3110-5896,47.4
17,3110-5902,29.8
17,3110-6963,12.2
17,3110-7490,22.9
17,3120-52,59.6
17,3120-53,58.6
17,3120-54,87.0
17,3120-988,78.3
17,3120-1384,92.2
17,3120-1500,43.6
17,3120-1875,18.2
17,3120-2222,80.6
17,3120-2657,64.9
17,3120-2825,51.4
17,3120-2850,30.9
17,3120-3162,89.1
17,3120-3610,69.4
17,3120-3614,65.2
17,3120-3880,81.6
17,3120-4356,88.0
17,3120-4425,66.0
17,3120-4438,81.3
17,3120-5412,92.7
17,3120-5620,93.4
17,3120-5660,43.3
17,3120-5752,75.6
17,3120-5985,50.6
17,3120-6364,70.5
17,3120-6774,95.3
17,3120-7700,86.2
17,3120-7814,79.9
17,3120-8467,88.2
17,3120-8965,43.2
17,3120-8975,65.2
17,3120-9611,30.6
17,3130-4670,28.3
17,3130-7052,44.2
17,3130-7054,38.7
17,3140-3066,65.4
17,3140-3070,55.8
17,3140-5050,70.2
17,3140-7219,11.5
17,3140-8930,69.8
17,3145-3958,50.3
17,3145-3961,48.4
17,3145-3962,40.7
17,3146-1008,40.0
17,3146-1012,27.5
17,3147-7154,35.7
17,3147-7156,23.8
17,3148-6812,41.9
17,3200-9791,63.4
17,3200-9795,66.3
17,3200-9799,53.7
17,3210-9725,63.5
17,3210-9729,53.1
17,3210-9733,52.1
17,3220-4227,58.5
17,3220-4231,54.2
17,3230-5123,30.8
17,9030-6134,41.7
17,9130-2840,6.6
17,9170-1550,25.3
17,9170-6971,37.7
17,9170-7449,17.5
17,9170-7484,17.7
17,8001-15,21.6
17,8001-35,56.9
17,8001-75,12.4
17,8001-653,14.8
17,8001-654,77.6
17,8001-655,48.4
17,8001-657,30.3
17,8001-1279,24.1
17,8001-1791,28.5
17,8001-1795,28.4
17,8001-1882,88.6
17,8001-2035,47.5
17,8001-2067,18.6
17,8001-2837,53.8
17,8001-3326,53.7
17,8001-3399,44.9
17,8001-3439,45.4
17,8001-4403,52.9
17,8001-4699,77.6
17,8001-5851,26.9
17,8001-5957,74.1
17,8001-6219,76.9
17,8001-6913,73.5
17,8001-6914,71.5
17,8001-7278,87.7
17,8001-7512,21.4
17,8001-8061,33.7
17,8001-8821,18.0
17,8001-8825,21.9
17,8001-8929,70.8
17,8001-9037,79.7
17,8001-9040,85.3
17,8001-9785,57.6
17,9000-1924,63.4
17,9999-9999,20.7
