County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Total Pupil Count,Total Dropouts,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count
ARCHULETA,0220,ARCHULETA COUNTY 50 JT,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
ARCHULETA,0220,ARCHULETA COUNTY 50 JT,6657,PAGOSA SPRINGS MIDDLE SCHOOL,297,0,0.0000,1,32,224
ARCHULETA,0220,ARCHULETA COUNTY 50 JT,6658,PAGOSA SPRINGS HIGH SCHOOL,475,13,0.0270,2,80,326
ARCHULETA,0220,ARCHULETA COUNTY 50 JT,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
ARCHULETA,0220,ARCHULETA COUNTY 50 JT,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),772,13,0.0170,3,112,550
ARCHULETA,0220,ARCHULETA COUNTY 50 JT,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),772,13,0.0170,3,112,550
BACA,0230,WALSH RE-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
BACA,0230,WALSH RE-1,9226,WALSH HIGH SCHOOL,60,0,0.0000,0,10,50
BACA,0230,WALSH RE-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
BACA,0230,WALSH RE-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),60,0,0.0000,0,10,50
BACA,0230,WALSH RE-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),60,0,0.0000,0,10,50
BACA,0240,PRITCHETT RE-3,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
BACA,0240,PRITCHETT RE-3,7176,PRITCHETT MIDDLE SCHOOL,4,0,0.0000,0,1,3
BACA,0240,PRITCHETT RE-3,7180,PRITCHETT HIGH SCHOOL,14,0,0.0000,0,2,12
BACA,0240,PRITCHETT RE-3,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
BACA,0240,PRITCHETT RE-3,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),18,0,0.0000,0,3,15
BACA,0240,PRITCHETT RE-3,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),18,0,0.0000,0,3,15
BACA,0250,SPRINGFIELD RE-4,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
BACA,0250,SPRINGFIELD RE-4,8168,SPRINGFIELD JUNIOR/SENIOR HIGH SCHOOL,126,1,0.0080,1,23,96
BACA,0250,SPRINGFIELD RE-4,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
BACA,0250,SPRINGFIELD RE-4,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),126,1,0.0080,1,23,96
BACA,0250,SPRINGFIELD RE-4,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),126,1,0.0080,1,23,96
BACA,0260,VILAS RE-5,0000,SUMMER SCHOOL DROPOUTS,1,1,1.0000,0,0,1
BACA,0260,VILAS RE-5,9100,VILAS UNDIVIDED HIGH SCHOOL,23,0,0.0000,0,6,17
BACA,0260,VILAS RE-5,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
BACA,0260,VILAS RE-5,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),24,1,0.0420,0,6,18
BACA,0260,VILAS RE-5,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),24,1,0.0420,0,6,18
BACA,0270,CAMPO RE-6,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
BACA,0270,CAMPO RE-6,1252,CAMPO UNDIVIDED HIGH SCHOOL,19,0,0.0000,0,0,18
BACA,0270,CAMPO RE-6,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
BACA,0270,CAMPO RE-6,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),19,0,0.0000,0,0,18
BACA,0270,CAMPO RE-6,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),19,0,0.0000,0,0,18
BENT,0290,LAS ANIMAS RE-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
BENT,0290,LAS ANIMAS RE-1,0443,AIM GLOBAL,587,32,0.0550,11,368,202
BENT,0290,LAS ANIMAS RE-1,4279,IMMERSION SCHOOLS SCIENCE TECHNOLOGY ARTS,116,0,0.0000,5,11,95
BENT,0290,LAS ANIMAS RE-1,4986,LAS ANIMAS JUNIOR HIGH SCHOOL,107,0,0.0000,1,33,72
BENT,0290,LAS ANIMAS RE-1,4990,LAS ANIMAS HIGH SCHOOL,163,4,0.0250,0,88,70
BENT,0290,LAS ANIMAS RE-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
BENT,0290,LAS ANIMAS RE-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),955,36,0.0380,17,491,430
BENT,0290,LAS ANIMAS RE-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),955,36,0.0380,17,491,430
BENT,0310,MC CLAVE RE-2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
BENT,0310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,108,0,0.0000,0,0,66
BENT,0310,MC CLAVE RE-2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
BENT,0310,MC CLAVE RE-2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),108,0,0.0000,0,0,66
BENT,0310,MC CLAVE RE-2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),108,0,0.0000,0,0,66
BOULDER,0470,ST VRAIN VALLEY RE 1J,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
BOULDER,0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,13,0,0.0000,1,4,7
BOULDER,0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,281,0,0.0000,1,26,240
BOULDER,0470,ST VRAIN VALLEY RE 1J,0226,ALTONA MIDDLE SCHOOL,587,0,0.0000,10,67,439
BOULDER,0470,ST VRAIN VALLEY RE 1J,1221,ST. VRAIN VALLEY P-TECH SCHOOL,50,0,0.0000,0,36,12
BOULDER,0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,30,0,0.0000,1,11,17
BOULDER,0470,ST VRAIN VALLEY RE 1J,2760,ERIE MIDDLE SCHOOL,713,0,0.0000,5,80,590
BOULDER,0470,ST VRAIN VALLEY RE 1J,2761,ERIE HIGH SCHOOL,1128,7,0.0060,11,159,902
BOULDER,0470,ST VRAIN VALLEY RE 1J,2964,FLAGSTAFF CHARTER ACADEMY,196,0,0.0000,0,13,166
BOULDER,0470,ST VRAIN VALLEY RE 1J,3192,THUNDER VALLEY PK-8,249,0,0.0000,0,132,108
BOULDER,0470,ST VRAIN VALLEY RE 1J,3194,COAL RIDGE MIDDLE SCHOOL,571,0,0.0000,6,150,396
BOULDER,0470,ST VRAIN VALLEY RE 1J,3196,FREDERICK SENIOR HIGH SCHOOL,1148,15,0.0130,7,371,741
BOULDER,0470,ST VRAIN VALLEY RE 1J,4333,IMAGINE CHARTER,99,0,0.0000,1,19,76
BOULDER,0470,ST VRAIN VALLEY RE 1J,5282,LONGMONT HIGH SCHOOL,1452,27,0.0190,21,515,853
BOULDER,0470,ST VRAIN VALLEY RE 1J,5286,SUNSET MIDDLE SCHOOL,423,1,0.0020,2,176,222
BOULDER,0470,ST VRAIN VALLEY RE 1J,5288,LONGS PEAK MIDDLE SCHOOL,278,3,0.0110,8,165,97
BOULDER,0470,ST VRAIN VALLEY RE 1J,5368,LYONS MIDDLE/SENIOR HIGH SCHOOL,378,0,0.0000,1,33,319
BOULDER,0470,ST VRAIN VALLEY RE 1J,5722,MEAD HIGH SCHOOL,1185,13,0.0110,5,238,894
BOULDER,0470,ST VRAIN VALLEY RE 1J,5730,MEAD MIDDLE SCHOOL,378,0,0.0000,2,64,301
BOULDER,0470,ST VRAIN VALLEY RE 1J,6010,TIMBERLINE PK-8,289,1,0.0030,3,240,36
BOULDER,0470,ST VRAIN VALLEY RE 1J,6276,NIWOT HIGH SCHOOL,1399,11,0.0080,20,375,827
BOULDER,0470,ST VRAIN VALLEY RE 1J,6498,OLDE COLUMBINE HIGH SCHOOL,215,40,0.1860,2,121,87
BOULDER,0470,ST VRAIN VALLEY RE 1J,7565,ST. VRAIN COMMUNITY MONTESSORI SCHOOL,16,0,0.0000,0,0,16
BOULDER,0470,ST VRAIN VALLEY RE 1J,7789,SILVER CREEK HIGH SCHOOL,1423,15,0.0110,19,253,1053
BOULDER,0470,ST VRAIN VALLEY RE 1J,7839,ST. VRAIN GLOBAL ONLINE ACADEMY,202,23,0.1140,0,48,144
BOULDER,0470,ST VRAIN VALLEY RE 1J,7954,SKYLINE HIGH SCHOOL,1568,49,0.0310,15,898,592
BOULDER,0470,ST VRAIN VALLEY RE 1J,8903,TRAIL RIDGE MIDDLE SCHOOL,522,0,0.0000,3,291,200
BOULDER,0470,ST VRAIN VALLEY RE 1J,8927,TWIN PEAKS CHARTER ACADEMY,374,3,0.0080,7,160,172
BOULDER,0470,ST VRAIN VALLEY RE 1J,9430,WESTVIEW MIDDLE SCHOOL,535,0,0.0000,7,128,369
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),211,40,0.1900,2,121,83
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),14932,168,0.0110,152,4428,9489
BOULDER,0470,ST VRAIN VALLEY RE 1J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),15143,208,0.0140,154,4549,9572
BOULDER,0480,BOULDER VALLEY RE 2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
BOULDER,0480,BOULDER VALLEY RE 2,0125,ARAPAHOE RIDGE HIGH SCHOOL,199,16,0.0800,2,120,66
BOULDER,0480,BOULDER VALLEY RE 2,0441,ASPEN CREEK K-8 SCHOOL,312,0,0.0000,7,35,238
BOULDER,0480,BOULDER VALLEY RE 2,0866,BOULDER EXPLORE,2,0,0.0000,0,1,0
BOULDER,0480,BOULDER VALLEY RE 2,0924,BOULDER HIGH SCHOOL,2144,13,0.0060,19,465,1459
BOULDER,0480,BOULDER VALLEY RE 2,0930,BOULDER UNIVERSAL,103,0,0.0000,1,11,83
BOULDER,0480,BOULDER VALLEY RE 2,0934,BOULDER PREP CHARTER HIGH SCHOOL,174,18,0.1030,1,40,119
BOULDER,0480,BOULDER VALLEY RE 2,1066,BROOMFIELD HEIGHTS MIDDLE SCHOOL,380,0,0.0000,4,96,246
BOULDER,0480,BOULDER VALLEY RE 2,1070,BROOMFIELD HIGH SCHOOL,1690,11,0.0070,12,328,1217
BOULDER,0480,BOULDER VALLEY RE 2,1136,MANHATTAN MIDDLE SCHOOL OF THE ARTS AND ACADEMICS,326,0,0.0000,5,71,214
BOULDER,0480,BOULDER VALLEY RE 2,1352,CASEY MIDDLE SCHOOL,458,0,0.0000,5,171,252
BOULDER,0480,BOULDER VALLEY RE 2,1380,CENTAURUS HIGH SCHOOL,1212,9,0.0070,14,389,722
BOULDER,0480,BOULDER VALLEY RE 2,1390,CENTENNIAL MIDDLE SCHOOL,449,1,0.0020,2,93,301
BOULDER,0480,BOULDER VALLEY RE 2,2589,ELDORADO K-8 SCHOOL,330,1,0.0030,3,21,254
BOULDER,0480,BOULDER VALLEY RE 2,2892,FAIRVIEW HIGH SCHOOL,2279,3,0.0010,18,279,1619
BOULDER,0480,BOULDER VALLEY RE 2,3499,HALCYON SCHOOL (SPECIAL EDUCATION),29,2,0.0690,0,8,20
BOULDER,0480,BOULDER VALLEY RE 2,4496,JUSTICE HIGH CHARTER SCHOOL,116,10,0.0860,6,66,37
BOULDER,0480,BOULDER VALLEY RE 2,4878,ANGEVINE MIDDLE SCHOOL,527,0,0.0000,7,206,277
BOULDER,0480,BOULDER VALLEY RE 2,5306,LOUISVILLE MIDDLE SCHOOL,433,0,0.0000,6,55,337
BOULDER,0480,BOULDER VALLEY RE 2,5999,MONARCH HIGH SCHOOL,1809,10,0.0060,12,181,1419
BOULDER,0480,BOULDER VALLEY RE 2,6000,MONARCH K-8 SCHOOL,330,0,0.0000,5,25,259
BOULDER,0480,BOULDER VALLEY RE 2,6195,NEW VISTA HIGH SCHOOL,318,3,0.0090,1,56,234
BOULDER,0480,BOULDER VALLEY RE 2,6212,NEDERLAND MIDDLE-SENIOR HIGH SCHOOL,264,3,0.0110,2,12,230
BOULDER,0480,BOULDER VALLEY RE 2,6224,NEVIN PLATT MIDDLE SCHOOL,420,0,0.0000,2,45,327
BOULDER,0480,BOULDER VALLEY RE 2,6642,HORIZONS K-8 SCHOOL,80,0,0.0000,1,4,69
BOULDER,0480,BOULDER VALLEY RE 2,6816,PEAK TO PEAK CHARTER SCHOOL,862,0,0.0000,5,83,597
BOULDER,0480,BOULDER VALLEY RE 2,8135,SOUTHERN HILLS MIDDLE SCHOOL,407,0,0.0000,2,36,312
BOULDER,0480,BOULDER VALLEY RE 2,8387,SUMMIT MIDDLE CHARTER SCHOOL,235,0,0.0000,0,15,152
BOULDER,0480,BOULDER VALLEY RE 2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),552,44,0.0800,9,221,284
BOULDER,0480,BOULDER VALLEY RE 2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),15087,56,0.0040,131,2610,10629
BOULDER,0480,BOULDER VALLEY RE 2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),15639,100,0.0060,140,2831,10913
CHAFFEE,0490,BUENA VISTA R-31,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
CHAFFEE,0490,BUENA VISTA R-31,1130,BUENA VISTA HIGH SCHOOL,307,0,0.0000,3,38,253
CHAFFEE,0490,BUENA VISTA R-31,1132,HARRY L MC GINNIS MIDDLE SCHOOL,180,0,0.0000,3,20,154
CHAFFEE,0490,BUENA VISTA R-31,1508,CHAFFEE COUNTY HIGH SCHOOL,45,8,0.1780,0,8,34
CHAFFEE,0490,BUENA VISTA R-31,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),45,8,0.1780,0,8,34
CHAFFEE,0490,BUENA VISTA R-31,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),475,0,0.0000,6,54,399
CHAFFEE,0490,BUENA VISTA R-31,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),520,8,0.0150,6,62,433
CHAFFEE,0500,SALIDA R-32,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
CHAFFEE,0500,SALIDA R-32,1554,CREST ACADEMY,12,0,0.0000,0,1,10
CHAFFEE,0500,SALIDA R-32,4085,HORIZONS EXPLORATORY ACADEMY,58,14,0.2410,1,11,44
CHAFFEE,0500,SALIDA R-32,4680,SALIDA MIDDLE SCHOOL,187,0,0.0000,0,24,151
CHAFFEE,0500,SALIDA R-32,7568,SALIDA HIGH SCHOOL,386,2,0.0050,1,50,319
CHAFFEE,0500,SALIDA R-32,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),57,14,0.2460,1,11,43
CHAFFEE,0500,SALIDA R-32,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),576,2,0.0030,0,73,474
CHAFFEE,0500,SALIDA R-32,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),633,16,0.0250,1,84,517
CHEYENNE,0510,KIT CARSON R-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
CHEYENNE,0510,KIT CARSON R-1,4742,KIT CARSON JUNIOR-SENIOR HIGH SCHOOL,60,0,0.0000,1,6,52
CHEYENNE,0510,KIT CARSON R-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
CHEYENNE,0510,KIT CARSON R-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),60,0,0.0000,1,6,52
CHEYENNE,0510,KIT CARSON R-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),60,0,0.0000,1,6,52
CHEYENNE,0520,CHEYENNE COUNTY RE-5,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
CHEYENNE,0520,CHEYENNE COUNTY RE-5,1612,CHEYENNE WELLS JUNIOR/HIGH SCHOOL,87,1,0.0110,0,15,71
CHEYENNE,0520,CHEYENNE COUNTY RE-5,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
CHEYENNE,0520,CHEYENNE COUNTY RE-5,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),87,1,0.0110,0,15,71
CHEYENNE,0520,CHEYENNE COUNTY RE-5,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),87,1,0.0110,0,15,71
CLEAR CREEK,0540,CLEAR CREEK RE-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
CLEAR CREEK,0540,CLEAR CREEK RE-1,1660,CLEAR CREEK MIDDLE SCHOOL,142,2,0.0140,2,17,112
CLEAR CREEK,0540,CLEAR CREEK RE-1,4216,CLEAR CREEK HIGH SCHOOL,272,9,0.0330,1,34,212
CLEAR CREEK,0540,CLEAR CREEK RE-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
CLEAR CREEK,0540,CLEAR CREEK RE-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),414,11,0.0270,3,51,324
CLEAR CREEK,0540,CLEAR CREEK RE-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),414,11,0.0270,3,51,324
CONEJOS,0550,NORTH CONEJOS RE-1J,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
CONEJOS,0550,NORTH CONEJOS RE-1J,1276,CENTAURI MIDDLE SCHOOL,153,0,0.0000,2,82,67
CONEJOS,0550,NORTH CONEJOS RE-1J,1378,CENTAURI HIGH SCHOOL,316,2,0.0060,5,177,131
CONEJOS,0550,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,65,4,0.0620,2,47,16
CONEJOS,0550,NORTH CONEJOS RE-1J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),63,4,0.0630,2,45,16
CONEJOS,0550,NORTH CONEJOS RE-1J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),456,2,0.0040,7,248,196
CONEJOS,0550,NORTH CONEJOS RE-1J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),519,6,0.0120,9,293,212
CONEJOS,0560,SANFORD 6J,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
CONEJOS,0560,SANFORD 6J,7616,SANFORD JUNIOR/SENIOR HIGH SCHOOL,172,0,0.0000,0,52,116
CONEJOS,0560,SANFORD 6J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
CONEJOS,0560,SANFORD 6J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),172,0,0.0000,0,52,116
CONEJOS,0560,SANFORD 6J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),172,0,0.0000,0,52,116
CONEJOS,0580,SOUTH CONEJOS RE-10,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
CONEJOS,0580,SOUTH CONEJOS RE-10,0250,ANTONITO MIDDLE SCHOOL,38,0,0.0000,0,34,2
CONEJOS,0580,SOUTH CONEJOS RE-10,0252,ANTONITO HIGH SCHOOL,65,2,0.0310,0,60,4
CONEJOS,0580,SOUTH CONEJOS RE-10,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
CONEJOS,0580,SOUTH CONEJOS RE-10,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),103,2,0.0190,0,94,6
CONEJOS,0580,SOUTH CONEJOS RE-10,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),103,2,0.0190,0,94,6
COSTILLA,0640,CENTENNIAL R-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
COSTILLA,0640,CENTENNIAL R-1,1398,CENTENNIAL SCHOOL,101,2,0.0200,0,88,11
COSTILLA,0640,CENTENNIAL R-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
COSTILLA,0640,CENTENNIAL R-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),101,2,0.0200,0,88,11
COSTILLA,0640,CENTENNIAL R-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),101,2,0.0200,0,88,11
COSTILLA,0740,SIERRA GRANDE R-30,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
COSTILLA,0740,SIERRA GRANDE R-30,7880,SIERRA GRANDE K-12 SCHOOL,120,0,0.0000,1,93,23
COSTILLA,0740,SIERRA GRANDE R-30,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
COSTILLA,0740,SIERRA GRANDE R-30,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),120,0,0.0000,1,93,23
COSTILLA,0740,SIERRA GRANDE R-30,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),120,0,0.0000,1,93,23
CROWLEY,0770,CROWLEY COUNTY RE-1-J,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
CROWLEY,0770,CROWLEY COUNTY RE-1-J,2058,CROWLEY COUNTY JUNIOR AND SENIOR HIGH SCHOOL,225,0,0.0000,3,76,140
CROWLEY,0770,CROWLEY COUNTY RE-1-J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
CROWLEY,0770,CROWLEY COUNTY RE-1-J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),225,0,0.0000,3,76,140
CROWLEY,0770,CROWLEY COUNTY RE-1-J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),225,0,0.0000,3,76,140
CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2091,CUSTER MIDDLE SCHOOL,64,0,0.0000,2,0,60
CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,2092,CUSTER COUNTY HIGH SCHOOL,146,3,0.0210,2,5,134
CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),210,3,0.0140,4,5,194
CUSTER,0860,CUSTER COUNTY SCHOOL DISTRICT C-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),210,3,0.0140,4,5,194
DELTA,0870,DELTA COUNTY 50(J),0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
DELTA,0870,DELTA COUNTY 50(J),0093,ACHIEVE BLENDED LEARNING ACADEMY,11,0,0.0000,0,1,10
DELTA,0870,DELTA COUNTY 50(J),1372,CEDAREDGE HIGH SCHOOL,300,0,0.0000,0,28,259
DELTA,0870,DELTA COUNTY 50(J),1375,CEDAREDGE MIDDLE SCHOOL,170,0,0.0000,0,24,137
DELTA,0870,DELTA COUNTY 50(J),2152,DELTA ACADEMY OF APPLIED LEARNING,11,0,0.0000,0,3,7
DELTA,0870,DELTA COUNTY 50(J),2155,DELTA COUNTY OPPORTUNITY SCHOOL,155,22,0.1420,1,51,103
DELTA,0870,DELTA COUNTY 50(J),2160,DELTA MIDDLE SCHOOL,382,1,0.0030,0,126,239
DELTA,0870,DELTA COUNTY 50(J),2164,DELTA HIGH SCHOOL,688,1,0.0010,0,170,473
DELTA,0870,DELTA COUNTY 50(J),2166,DELTA VISION SCHOOL,274,6,0.0220,5,26,236
DELTA,0870,DELTA COUNTY 50(J),4124,HOTCHKISS ELEMENTARY SCHOOL,123,0,0.0000,1,20,101
DELTA,0870,DELTA COUNTY 50(J),4128,HOTCHKISS HIGH SCHOOL,212,1,0.0050,1,35,166
DELTA,0870,DELTA COUNTY 50(J),6708,PAONIA HIGH SCHOOL,258,0,0.0000,2,37,212
DELTA,0870,DELTA COUNTY 50(J),9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),274,6,0.0220,5,27,235
DELTA,0870,DELTA COUNTY 50(J),9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),2212,25,0.0110,5,469,1636
DELTA,0870,DELTA COUNTY 50(J),9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),2486,31,0.0120,10,496,1871
DENVER,0880,DENVER COUNTY 1,0000,SUMMER SCHOOL DROPOUTS,19,19,1.0000,1,13,3
DENVER,0880,DENVER COUNTY 1,0010,ABRAHAM LINCOLN HIGH SCHOOL,1597,87,0.0540,47,1409,44
DENVER,0880,DENVER COUNTY 1,0040,RIDGE VIEW ACADEMY CHARTER SCHOOL,551,129,0.2340,108,250,168
DENVER,0880,DENVER COUNTY 1,0067,ACADEMY OF URBAN LEARNING,163,60,0.3680,12,137,6
DENVER,0880,DENVER COUNTY 1,1106,BRYANT WEBSTER DUAL LANGUAGE ECE-8 SCHOOL,114,2,0.0180,0,111,3
DENVER,0880,DENVER COUNTY 1,1295,COLLEGIATE PREPARATORY ACADEMY,650,27,0.0420,183,364,40
DENVER,0880,DENVER COUNTY 1,1319,CAREER EDUCATION CENTER EARLY COLLEGE,517,7,0.0140,13,464,26
DENVER,0880,DENVER COUNTY 1,1345,CESAR CHAVEZ ACADEMY DENVER,103,1,0.0100,1,97,4
