year,mergecode,lowincome
19,180-7233,84.9
19,180-7250,42.7
19,180-7558,92.0
19,180-7865,56.5
19,180-7932,92.1
19,180-8078,91.1
19,180-8356,56.8
19,180-8858,79.5
19,180-9053,93.1
19,180-9056,65.7
19,180-9059,58.6
19,180-9060,96.0
19,180-9083,40.9
19,180-9125,41.0
19,180-9140,85.5
19,180-9189,49.6
19,180-9396,94.5
19,180-9514,80.9
19,180-9756,80.4
19,190-1168,44.4
19,190-1176,52.2
19,190-1752,15.4
19,190-2356,27.7
19,190-2793,57.7
19,190-2801,83.0
19,190-3362,16.5
19,190-6241,20.7
19,190-6263,13.8
19,220-6652,56.1
19,220-6657,52.8
19,220-6658,39.2
19,220-6679,52.1
19,230-9222,67.4
19,230-9226,43.9
19,250-8160,64.2
19,250-8168,52.0
19,290-443,91.2
19,290-1812,75.6
19,290-4279,35.7
19,290-4986,79.2
19,290-4990,67.1
19,310-5666,46.6
19,310-5670,54.9
19,470-60,17.0
19,470-61,33.0
19,470-71,6.0
19,470-120,5.1
19,470-226,15.3
19,470-875,4.1
19,470-878,4.6
19,470-1148,46.5
19,470-1245,25.2
19,470-1284,21.1
19,470-1434,23.9
19,470-1844,82.0
19,470-2343,28.4
19,470-2758,19.9
19,470-2760,6.4
19,470-2761,7.3
19,470-2912,17.8
19,470-2964,10.9
19,470-3192,52.6
19,470-3194,25.8
19,470-3196,23.2
19,470-3473,19.9
19,470-4202,15.4
19,470-4278,89.1
19,470-4333,16.8
19,470-5181,5.8
19,470-5282,34.8
19,470-5284,32.0
19,470-5286,41.1
19,470-5288,73.7
19,470-5364,10.8
19,470-5368,11.1
19,470-5722,17.4
19,470-5726,14.7
19,470-5730,16.8
19,470-6010,82.1
19,470-6156,68.0
19,470-6276,22.6
19,470-6404,83.8
19,470-6498,42.5
19,470-7157,19.0
19,470-7464,81.3
19,470-7565,4.8
19,470-7584,48.1
19,470-7789,13.7
19,470-7954,45.0
19,470-8055,8.1
19,470-8903,47.7
19,470-8927,36.1
19,470-9430,22.4
19,480-125,73.6
19,480-441,17.3
19,480-872,33.8
19,480-919,14.0
19,480-924,23.5
19,480-1066,28.5
19,480-1070,17.7
19,480-1136,24.9
19,480-1352,43.3
19,480-1380,28.7
19,480-1390,24.1
19,480-1725,9.8
19,480-1842,59.0
19,480-1883,22.8
19,480-1996,28.3
19,480-2240,5.8
19,480-2552,19.4
19,480-2589,7.3
19,480-2639,7.3
19,480-2702,50.3
19,480-2892,11.4
19,480-2940,11.0
19,480-3022,9.0
19,480-3882,11.1
19,480-3940,5.8
19,480-4496,87.8
19,480-4792,23.1
19,480-4874,22.7
19,480-4878,46.2
19,480-5302,13.1
19,480-5306,11.6
19,480-5606,34.8
19,480-5999,9.2
19,480-6000,17.0
19,480-6195,18.9
19,480-6208,33.9
19,480-6212,33.0
19,480-6224,9.8
19,480-6642,6.9
19,480-6816,8.0
19,480-6962,46.7
19,480-7528,30.9
19,480-7592,75.2
19,480-8135,5.2
19,480-8418,3.9
19,480-8978,56.4
19,480-9544,32.0
19,490-1130,26.8
19,490-1132,40.3
19,490-1508,60.5
19,490-4306,38.6
19,500-4680,37.9
19,500-5268,39.7
19,500-7568,26.5
19,510-4738,39.5
19,520-1608,48.5
19,540-1660,28.9
19,540-4212,34.8
19,540-4216,18.2
19,550-1276,66.3
19,550-1378,59.2
19,550-4836,67.1
19,550-5422,72.2
19,560-7612,64.5
19,560-7616,54.4
19,640-1398,79.2
19,740-7880,81.5
19,770-2054,63.3
19,770-2058,57.4
19,860-2088,61.6
19,860-2091,49.3
19,860-2092,39.5
19,870-1372,35.1
19,870-1375,45.1
19,870-1952,46.8
19,870-2155,55.1
19,870-2160,57.9
19,870-2164,47.6
19,870-2166,39.2
19,870-3330,56.1
19,870-4124,51.3
19,870-4128,41.0
19,870-4182,50.1
19,870-5154,70.3
19,870-6295,48.9
19,870-6700,47.5
19,870-6708,44.4
19,880-10,91.1
19,880-67,84.4
19,880-99,79.1
19,880-220,96.5
19,880-388,25.9
19,880-408,49.4
19,880-418,84.8
19,880-520,95.7
19,880-650,83.2
19,880-964,34.8
19,880-1056,10.1
19,880-1076,33.2
19,880-1077,74.0
19,880-1106,80.0
19,880-1295,79.7
19,880-1319,79.8
19,880-1324,8.9
19,880-1345,72.1
19,880-1400,41.7
19,880-1489,79.7
19,880-1528,94.3
19,880-1529,56.7
19,880-1561,85.5
19,880-1748,72.2
19,880-1774,91.3
19,880-1785,91.8
19,880-1788,96.2
19,880-1816,83.3
19,880-1846,85.4
19,880-1908,11.1
19,880-1928,95.2
19,880-1939,95.9
19,880-2027,6.0
19,880-2115,71.3
19,880-2116,83.0
19,880-2125,68.4
19,880-2127,16.5
19,880-2129,63.2
19,880-2145,74.5
19,880-2167,47.4
19,880-2174,56.3
19,880-2175,81.9
19,880-2181,76.3
19,880-2183,61.4
19,880-2184,10.1
19,880-2185,55.0
19,880-2186,44.1
19,880-2188,81.1
19,880-2190,73.5
19,880-2205,94.7
19,880-2207,22.7
19,880-2209,88.1
19,880-2218,64.7
19,880-2223,90.3
19,880-2227,60.6
19,880-2228,47.9
19,880-2241,43.5
19,880-2244,86.4
19,880-2258,94.2
19,880-2349,91.5
19,880-2364,96.2
19,880-2398,30.6
19,880-2506,26.3
19,880-2641,87.1
19,880-2652,82.6
19,880-2726,66.8
19,880-2757,82.3
19,880-2880,98.1
19,880-2994,70.3
19,880-3000,94.4
19,880-3032,94.3
19,880-3296,93.1
19,880-3340,81.7
19,880-3378,49.9
19,880-3478,91.1
19,880-3512,95.4
19,880-3540,57.5
19,880-3600,80.5
19,880-3605,62.1
19,880-3639,40.0
19,880-3641,80.6
19,880-3647,90.6
19,880-3655,92.9
19,880-3698,9.4
19,880-3699,76.9
19,880-3704,89.4
19,880-3746,71.6
19,880-3778,94.8
19,880-3987,41.6
19,880-3990,50.2
19,880-3991,16.7
19,880-4049,65.6
19,880-4074,81.6
19,880-4140,94.1
19,880-4213,28.8
19,880-4253,25.1
19,880-4381,90.8
19,880-4383,67.6
19,880-4444,75.1
19,880-4450,91.3
19,880-4498,73.0
19,880-4500,77.4
19,880-4507,84.0
19,880-4509,82.8
19,880-4513,96.2
19,880-4730,91.7
19,880-4732,92.7
19,880-4762,95.2
19,880-4782,90.0
19,880-4795,81.5
19,880-5044,89.7
19,880-5158,17.4
19,880-5255,94.2
19,880-5342,52.1
19,880-5448,87.6
19,880-5578,85.0
19,880-5605,78.5
19,880-5608,96.1
19,880-5621,70.3
19,880-5644,90.0
19,880-5685,92.7
19,880-5702,40.9
19,880-5716,75.1
19,880-5826,42.7
19,880-5844,79.3
19,880-5897,17.8
19,880-5973,60.5
19,880-6002,74.4
19,880-6088,73.0
19,880-6098,39.6
19,880-6188,96.7
19,880-6239,87.8
19,880-6254,92.0
19,880-6308,87.0
19,880-6314,69.6
19,880-6350,91.3
19,880-6368,42.4
19,880-6397,35.3
19,880-6479,28.6
19,880-6508,68.7
19,880-6509,33.5
19,880-6676,42.6
19,880-6754,14.5
19,880-6957,90.6
19,880-6970,80.7
19,880-7045,94.9
19,880-7163,43.9
19,880-7188,72.6
19,880-7241,79.2
19,880-7243,37.6
19,880-7246,85.6
19,880-7361,56.4
19,880-7471,89.2
19,880-7496,80.2
19,880-7554,71.3
19,880-7578,76.1
19,880-7694,92.6
19,880-7698,90.6
19,880-7926,93.8
19,880-7942,53.2
19,880-7972,5.6
19,880-7973,79.8
19,880-8006,90.8
19,880-8053,78.9
19,880-8085,92.6
19,880-8086,52.4
19,880-8131,85.7
19,880-8132,89.7
19,880-8138,29.9
19,880-8145,86.0
19,880-8222,12.0
19,880-8232,61.9
19,880-8242,7.5
19,880-8347,88.6
19,880-8401,89.2
19,880-8422,94.6
19,880-8453,6.5
19,880-8776,26.9
19,880-8787,41.3
19,880-8822,50.1
19,880-8888,75.4
19,880-8909,93.8
19,880-8945,86.0
19,880-8970,21.2
19,880-8995,70.0
19,880-9050,97.3
19,880-9336,91.5
19,880-9389,90.3
19,880-9390,92.7
19,880-9425,9.5
19,880-9496,94.6
19,880-9548,91.0
19,880-9623,13.1
19,880-9639,91.4
19,880-9693,93.5
19,880-9702,94.0
19,880-9730,81.8
19,880-9735,88.6
19,880-9739,96.3
19,890-2216,53.9
19,890-7764,60.6
19,900-11,6.9
19,900-12,21.6
19,900-135,3.1
19,900-215,4.0
19,900-264,9.0
19,900-265,17.9
19,900-266,4.7
19,900-267,20.0
19,900-354,21.6
19,900-651,12.2
19,900-1131,8.4
19,900-1362,32.8
19,900-1367,12.2
19,900-1503,12.5
19,900-1512,5.6
19,900-1579,4.9
19,900-1899,3.8
19,900-1925,11.4
19,900-1934,8.0
19,900-2012,16.0
19,900-2226,17.0
19,900-2230,14.3
19,900-2232,21.6
19,900-2233,21.4
19,900-2234,15.8
19,900-2656,8.2
19,900-2952,16.7
19,900-2954,10.8
19,900-2965,10.7
19,900-3138,13.6
19,900-3172,8.4
19,900-3241,7.9
19,900-3327,15.8
19,900-3847,87.2
19,900-3863,86.6
19,900-3980,13.0
19,900-3995,69.3
19,900-4271,7.7
19,900-4292,14.9
19,900-4980,15.7
19,900-5045,18.0
19,900-5259,5.8
19,900-5607,7.3
19,900-5745,14.2
19,900-5843,2.7
19,900-5997,7.0
19,900-6019,4.3
19,900-6152,7.8
19,900-6164,7.1
19,900-6165,5.9
19,900-6365,7.5
19,900-6396,6.3
19,900-6406,7.0
19,900-6719,11.8
19,900-6772,12.1
19,900-6773,17.9
19,900-6940,28.3
19,900-6961,19.5
19,900-7096,10.5
19,900-7118,10.3
19,900-7134,7.2
19,900-7244,11.9
19,900-7245,8.5
19,900-7297,3.4
19,900-7319,5.1
19,900-7435,3.6
19,900-7448,4.6
19,900-7562,5.0
19,900-7610,15.6
19,900-7718,49.6
19,900-8106,8.8
19,900-8126,41.9
19,900-8382,4.1
19,900-8847,5.8
19,900-8853,3.3
19,900-8897,12.8
19,900-9397,5.0
19,900-9592,5.0
19,910-37,36.6
19,910-38,9.3
19,910-39,48.6
19,910-205,42.0
19,910-471,80.4
19,910-604,33.3
19,910-793,58.6
19,910-2346,38.4
19,910-2350,28.6
19,910-2355,23.7
19,910-2530,55.3
19,910-3710,64.9
19,910-4838,77.4
19,910-5742,51.1
19,910-7296,19.3
19,920-2572,14.3
19,920-2604,20.3
19,920-2608,15.2
19,920-3236,51.1
19,920-7517,27.9
19,920-7925,18.9
19,930-4724,34.3
19,930-4726,30.5
19,930-4728,39.1
19,940-7914,44.3
19,940-7918,35.2
19,940-7922,41.1
19,950-2574,19.9
19,970-1210,49.5
19,970-1215,50.9
19,970-1218,44.4
19,980-369,93.7
19,980-469,91.9
19,980-1000,89.8
19,980-1306,90.0
19,980-1383,89.9
19,980-3392,88.1
19,980-3522,78.4
19,980-3806,74.7
19,980-3870,74.7
19,980-4378,34.7
19,980-4379,44.1
19,980-4380,41.2
19,980-5763,17.1
19,980-6018,86.2
19,980-6162,72.7
19,980-6460,70.8
19,980-6578,68.5
19,980-6686,80.7
19,980-6936,90.7
19,980-7611,76.9
19,980-7882,68.1
19,980-8034,56.7
19,980-8337,87.2
19,980-8350,91.7
19,980-8923,82.1
19,980-9602,76.1
19,990-3234,53.8
19,990-4346,51.8
19,990-4394,38.5
19,990-5602,39.1
19,990-5841,35.5
19,990-6952,63.1
19,990-8122,55.8
19,990-8178,49.1
19,990-8392,38.4
19,990-9294,47.0
19,990-9334,46.0
19,990-9560,67.7
19,990-9562,57.0
19,990-9566,38.3
19,1000-203,61.3
19,1000-1332,52.6
19,1000-1334,59.6
19,1000-3027,36.8
19,1000-3102,77.6
19,1000-3106,51.0
19,1000-3108,47.4
19,1000-3110,45.4
19,1000-4474,43.5
19,1000-6138,57.7
19,1000-6338,48.7
19,1000-9610,44.5
19,1010-269,54.8
19,1010-452,65.5
19,1010-517,14.7
19,1010-871,54.0
19,1010-1032,73.4
19,1010-1126,23.1
19,1010-1340,79.4
19,1010-1613,18.2
19,1010-1616,31.7
19,1010-1625,56.4
19,1010-1798,70.4
19,1010-1870,43.8
19,1010-1885,9.9
19,1010-2202,41.6
19,1010-2400,53.4
19,1010-2510,79.3
19,1010-2528,68.8
19,1010-3175,21.5
19,1010-3218,66.3
19,1010-3360,85.5
19,1010-3470,49.0
19,1010-3592,70.2
19,1010-3890,88.7
19,1010-3920,80.8
19,1010-4070,44.4
19,1010-4090,76.5
19,1010-4138,49.8
19,1010-4358,81.9
19,1010-4424,32.0
19,1010-4530,56.7
19,1010-5146,51.3
19,1010-5404,63.1
19,1010-5576,83.8
19,1010-5604,60.1
19,1010-5610,35.4
19,1010-5878,76.1
19,1010-5948,74.9
19,1010-5988,89.5
19,1010-6306,70.9
19,1010-6680,54.1
19,1010-6856,64.2
19,1010-7228,89.1
19,1010-7482,82.3
19,1010-7513,49.4
19,1010-7523,62.0
19,1010-7556,68.7
19,1010-7705,37.4
19,1010-8246,23.6
19,1010-8346,40.2
19,1010-8457,83.6
19,1010-8466,60.1
19,1010-8902,44.9
19,1010-9404,67.6
19,1010-9445,84.1
19,1010-9618,86.7
19,1010-9660,86.2
19,1020-1582,17.6
19,1020-1588,14.8
19,1020-1590,9.3
19,1020-1604,38.0
19,1020-3482,10.5
19,1020-9051,18.2
19,1020-9057,20.1
19,1030-5460,35.1
19,1030-5464,29.8
19,1030-5468,19.9
19,1030-9010,25.7
19,1040-17,14.9
19,1040-19,11.0
19,1040-74,7.2
19,1040-76,14.4
19,1040-209,16.7
19,1040-249,14.4
19,1040-1615,3.8
19,1040-1627,6.3
19,1040-1629,5.7
19,1040-1630,3.1
19,1040-1901,14.5
19,1040-1921,8.6
19,1040-1929,6.4
19,1040-2195,6.6
19,1040-2248,21.1
19,1040-2358,14.8
19,1040-2524,10.6
19,1040-2800,15.5
19,1040-3104,17.1
19,1040-3238,36.7
19,1040-3985,40.6
19,1040-5126,12.7
19,1040-6140,24.0
19,1040-6158,6.1
19,1040-6242,16.6
19,1040-6247,10.0
19,1040-6937,6.1
19,1040-6960,46.8
19,1040-7159,25.6
19,1040-7240,15.4
19,1040-7247,9.7
19,1040-7460,18.2
19,1040-8813,13.7
19,1040-8851,15.9
19,1040-9714,10.2
19,1050-2638,63.1
19,1050-2640,64.7
19,1050-2642,62.2
19,1060-6898,32.1
19,1060-6902,19.1
19,1070-3758,51.6
19,1070-6701,57.3
19,1080-3539,12.6
19,1080-4686,9.6
19,1080-5093,6.1
19,1080-5096,12.2
19,1080-5098,11.4
19,1080-5100,7.3
19,1080-6678,7.7
19,1080-6682,25.7
19,1080-7165,4.9
19,1110-101,27.2
19,1110-555,11.3
19,1110-696,29.4
19,1110-1618,59.6
19,1110-2877,11.2
19,1110-2902,42.1
19,1110-2906,27.4
19,1110-2908,20.5
19,1110-3475,59.9
19,1110-4102,46.8
19,1110-4251,14.2
19,1110-5779,17.3
19,1110-6483,41.7
19,1110-6653,20.6
19,1110-6935,14.0
19,1110-7317,43.7
19,1110-7339,20.1
19,1110-7463,15.0
19,1110-7613,38.1
19,1110-7960,32.0
19,1110-8010,24.8
19,1110-8266,36.6
19,1110-8791,24.9
19,1110-9706,21.0
19,1120-2514,69.2
19,1120-2526,66.2
19,1130-5850,59.0
19,1130-5854,41.0
19,1140-1262,59.1
19,1140-1266,42.1
19,1140-3802,69.9
19,1140-5166,64.8
19,1140-5704,63.3
19,1140-6752,32.9
19,1140-7950,48.0
19,1140-9248,71.6
19,1150-3002,50.6
19,1150-3224,63.5
19,1150-3226,57.0
19,1150-6858,50.9
19,1160-3220,63.4
19,1160-3228,51.2
19,1180-429,12.6
19,1180-560,50.1
19,1180-561,40.1
19,1180-570,34.9
19,1180-1006,49.4
19,1180-1296,48.6
19,1180-2063,54.0
19,1180-3460,59.0
19,1180-3464,46.8
19,1180-3468,31.3
19,1180-7298,47.6
19,1180-7422,44.7
19,1180-8038,39.4
19,1195-65,34.5
19,1195-2573,54.8
19,1195-3281,48.5
19,1195-3967,57.7
19,1195-4510,37.2
19,1195-7356,53.0
19,1195-7360,36.1
19,1195-7388,43.1
19,1195-7890,36.9
19,1195-9231,67.0
19,1220-3578,58.4
19,1220-3585,64.9
19,1220-3586,48.5
19,1220-8274,58.8
19,1330-1632,30.7
19,1330-1634,25.1
19,1340-9420,38.4
19,1340-9422,35.9
19,1350-2376,30.9
19,1350-3182,19.6
19,1350-3556,49.5
19,1350-5864,22.7
19,1360-1447,6.9
19,1360-2006,8.6
19,1360-3690,35.1
19,1360-3694,26.9
19,1360-3697,39.4
19,1380-4899,32.4
19,1390-63,87.2
19,1390-3306,71.0
19,1390-9212,72.5
19,1410-6358,47.0
19,1420-30,38.2
19,1420-33,52.0
19,1420-108,82.6
19,1420-109,83.0
19,1420-148,70.4
19,1420-370,70.6
19,1420-378,26.4
19,1420-491,17.4
19,1420-660,48.5
19,1420-664,42.5
19,1420-694,27.6
19,1420-724,58.5
19,1420-776,5.5
19,1420-779,5.0
19,1420-951,25.6
19,1420-965,62.1
19,1420-1238,40.0
19,1420-1318,50.1
19,1420-1451,11.5
19,1420-1522,12.0
19,1420-1730,13.2
19,1420-1790,47.1
19,1420-1861,42.0
19,1420-1864,20.2
19,1420-1876,18.3
19,1420-1880,12.3
19,1420-1886,10.9
19,1420-1976,53.7
19,1420-2093,15.2
19,1420-2120,4.8
19,1420-2130,13.4
19,1420-2189,38.5
19,1420-2194,14.3
19,1420-2288,21.9
19,1420-2300,28.5
19,1420-2322,39.7
19,1420-2496,85.9
19,1420-2550,86.6
19,1420-2616,14.5
19,1420-2799,10.7
19,1420-2820,67.4
19,1420-2832,6.6
19,1420-2836,7.3
19,1420-2866,5.6
19,1420-2946,69.5
19,1420-2963,16.0
19,1420-3025,76.1
19,1420-3088,70.2
19,1420-3201,20.8
19,1420-3216,44.1
19,1420-3450,60.2
19,1420-3502,20.1
19,1420-3536,16.3
19,1420-3622,37.4
19,1420-3624,58.1
19,1420-3628,24.3
19,1420-3691,39.1
19,1420-3726,31.5
19,1420-4190,25.3
19,1420-4402,14.0
19,1420-4404,5.9
19,1420-4410,9.5
19,1420-4422,90.1
19,1420-4478,39.1
19,1420-4548,23.1
19,1420-4549,41.7
19,1420-4550,31.2
19,1420-4802,74.6
19,1420-4830,12.8
19,1420-4942,34.8
19,1420-5004,84.2
19,1420-5024,66.7
19,1420-5036,29.8
19,1420-5145,20.4
19,1420-5222,63.7
19,1420-5350,31.4
19,1420-5354,89.1
19,1420-5415,41.7
19,1420-5454,38.3
19,1420-5472,8.8
19,1420-5524,9.5
19,1420-5580,9.5
19,1420-5623,52.7
19,1420-5892,32.8
19,1420-5944,8.5
19,1420-5972,94.7
19,1420-5994,7.4
19,1420-6090,49.3
19,1420-6133,29.2
19,1420-6135,19.3
19,1420-6139,18.9
19,1420-6237,66.5
19,1420-6286,13.6
19,1420-6330,56.8
19,1420-6470,22.4
19,1420-6539,37.0
19,1420-6541,24.6
19,1420-6804,7.8
19,1420-6806,77.8
19,1420-6808,55.8
19,1420-6828,51.4
19,1420-6844,38.8
19,1420-6848,86.2
19,1420-7114,40.1
19,1420-7128,18.3
19,1420-7190,23.2
19,1420-7239,7.1
19,1420-7282,6.9
19,1420-7462,6.2
19,1420-7468,85.5
19,1420-7483,7.4
19,1420-7529,22.9
19,1420-7701,23.8
19,1420-7708,72.6
19,1420-7753,48.2
19,1420-7780,10.7
19,1420-7833,45.3
19,1420-7870,14.0
19,1420-7962,79.5
19,1420-8036,61.5
19,1420-8090,86.5
19,1420-8102,52.8
19,1420-8209,30.1
19,1420-8223,76.9
19,1420-8248,87.9
19,1420-8276,36.0
19,1420-8280,31.5
19,1420-8300,28.4
19,1420-8381,19.0
19,1420-8432,66.7
19,1420-8834,68.7
19,1420-8856,5.5
19,1420-9008,12.4
19,1420-9052,14.8
19,1420-9058,32.2
19,1420-9154,70.5
19,1420-9232,34.2
19,1420-9299,19.9
19,1420-9328,40.7
19,1420-9342,71.1
19,1420-9412,67.9
19,1420-9424,23.2
19,1420-9427,3.0
19,1420-9428,12.0
19,1420-9429,4.5
19,1420-9432,6.4
19,1420-9490,17.7
19,1420-9510,44.1
19,1420-9638,68.5
19,1420-9648,12.9
19,1420-9678,35.7
19,1430-2328,34.9
19,1440-6992,75.0
19,1450-2960,56.4
19,1460-7746,56.6
19,1480-8342,49.0
19,1480-8351,48.2
19,1480-8354,55.6
19,1490-842,77.9
19,1500-1144,63.1
19,1500-1150,67.0
19,1500-1152,53.1
19,1510-4901,64.1
19,1510-4904,62.9
19,1510-9486,55.2
19,1520-225,41.4
19,1520-2097,9.8
19,1520-2318,18.8
19,1520-3012,48.6
19,1520-3050,68.2
19,1520-3571,53.7
19,1520-5888,25.3
19,1520-6222,34.0
19,1520-6738,44.3
19,1520-7402,19.4
19,1520-7994,41.4
19,1520-8388,43.2
19,1530-632,36.1
19,1530-636,33.5
19,1530-640,27.7
19,1530-642,35.2
19,1540-4252,70.3
19,1540-4254,69.6
19,1540-4258,62.4
19,1550-146,6.5
19,1550-477,8.2
19,1550-490,18.6
19,1550-498,3.3
19,1550-612,62.1
19,1550-678,50.9
19,1550-766,34.7
19,1550-892,43.6
19,1550-898,47.0
19,1550-1186,39.3
19,1550-1190,31.9
19,1550-1917,25.0
19,1550-2298,23.0
19,1550-3046,35.0
19,1550-3105,8.1
19,1550-3760,41.5
19,1550-3787,54.2
19,1550-4282,71.4
19,1550-4456,27.3
19,1550-4698,8.8
19,1550-4793,31.4
19,1550-5014,59.2
19,1550-5068,39.6
19,1550-5120,1.1
19,1550-5168,66.3
19,1550-5196,56.4
19,1550-5292,38.9
19,1550-5688,23.2
19,1550-5917,27.8
19,1550-6476,48.7
19,1550-6482,37.2
19,1550-7043,21.3
19,1550-7104,26.8
19,1550-7124,40.9
19,1550-7127,71.1
19,1550-7161,11.9
19,1550-7198,32.1
19,1550-7218,89.4
19,1550-7290,44.4
19,1550-7325,29.1
19,1550-7350,28.2
19,1550-7470,28.6
