Org. Code,Organization Name,School Code,School Name,Grade Level,American Indian or Alaskan Native Female,American Indian or Alaskan Native Male,Asian Female,Asian male,Black or African American Female,Black or African American Male,Hispanic or Latino Female,Hispanic or Latino Male,White Female,White Male,Native Hawaiian or Other Pacific Islander Female,Native Hawaiian or Other Pacific Islander Male,Two or More Races Female,Two or More Races Male,PK-12 Total
0270,CAMPO RE-6,1248,CAMPO ELEMENTARY SCHOOL,020 (2nd),0,0,0,0,0,0,0,0,0,2,0,0,1,0,3
0270,CAMPO RE-6,1248,CAMPO ELEMENTARY SCHOOL,030 (3rd),0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0270,CAMPO RE-6,1248,CAMPO ELEMENTARY SCHOOL,040 (4th),0,0,0,0,0,0,0,0,2,0,0,0,0,1,3
0270,CAMPO RE-6,1248,CAMPO ELEMENTARY SCHOOL,050 (5th),0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
0270,CAMPO RE-6,1248,CAMPO ELEMENTARY SCHOOL,ALL GRADE LEVELS,0,0,0,0,0,0,1,2,8,9,0,0,3,4,27
0270,CAMPO RE-6,1252,CAMPO UNDIVIDED HIGH SCHOOL,060 (6th),0,0,0,0,0,0,0,0,3,2,0,0,0,0,5
0270,CAMPO RE-6,1252,CAMPO UNDIVIDED HIGH SCHOOL,070 (7th),0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
0270,CAMPO RE-6,1252,CAMPO UNDIVIDED HIGH SCHOOL,080 (8th),1,0,0,0,0,0,1,0,1,1,0,0,0,0,4
0270,CAMPO RE-6,1252,CAMPO UNDIVIDED HIGH SCHOOL,090 (9th),0,0,0,0,0,0,0,0,2,3,0,0,0,0,5
0270,CAMPO RE-6,1252,CAMPO UNDIVIDED HIGH SCHOOL,100 (10th),0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
0270,CAMPO RE-6,1252,CAMPO UNDIVIDED HIGH SCHOOL,ALL GRADE LEVELS,1,0,0,0,0,0,1,0,8,9,0,0,0,0,19
0270,CAMPO RE-6 TOTAL,,,,1,0,0,0,0,0,2,2,16,18,0,0,3,4,46
0290,LAS ANIMAS RE-1,0443,AIM GLOBAL,060 (6th),0,1,0,0,0,0,12,17,6,11,0,0,0,1,48
0290,LAS ANIMAS RE-1,0443,AIM GLOBAL,070 (7th),0,0,1,0,1,2,38,41,23,20,0,0,0,1,127
0290,LAS ANIMAS RE-1,0443,AIM GLOBAL,080 (8th),1,1,0,0,0,3,59,70,35,42,0,0,2,1,214
0290,LAS ANIMAS RE-1,0443,AIM GLOBAL,090 (9th),3,1,0,0,1,1,53,55,29,20,0,0,1,0,164
0290,LAS ANIMAS RE-1,0443,AIM GLOBAL,100 (10th),1,0,0,0,3,7,108,70,36,35,1,0,1,1,263
0290,LAS ANIMAS RE-1,0443,AIM GLOBAL,110 (11th),3,3,0,0,6,8,131,100,46,38,0,0,2,3,340
0290,LAS ANIMAS RE-1,0443,AIM GLOBAL,120 (12th),3,3,0,0,9,12,179,181,86,72,1,0,3,3,552
0290,LAS ANIMAS RE-1,0443,AIM GLOBAL,ALL GRADE LEVELS,11,9,1,0,20,33,580,534,261,238,2,0,9,10,1708
0290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,0,0,0,5,4,7,11,0,0,1,0,28
0290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,010 (1st),0,0,0,0,0,0,6,3,10,8,0,0,2,0,29
0290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,020 (2nd),1,2,0,0,0,0,5,4,13,6,0,0,0,0,31
0290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,030 (3rd),1,0,0,0,0,0,8,9,13,10,0,0,1,1,43
0290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,040 (4th),0,0,0,0,0,0,9,9,10,16,0,0,0,1,45
0290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,050 (5th),0,0,0,0,0,0,5,6,7,10,0,0,1,0,29
0290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,060 (6th),0,0,0,0,1,0,6,10,9,11,0,0,0,0,37
0290,LAS ANIMAS RE-1,1812,LAS ANIMAS ELEMENTARY SCHOOL,ALL GRADE LEVELS,2,2,0,0,1,0,44,45,69,72,0,0,5,2,242
0290,LAS ANIMAS RE-1,4279,IMMERSION SCHOOLS SCIENCE TECHNOLOGY ARTS,060 (6th),0,0,0,0,1,0,0,0,3,2,0,0,0,0,6
0290,LAS ANIMAS RE-1,4279,IMMERSION SCHOOLS SCIENCE TECHNOLOGY ARTS,070 (7th),0,0,0,0,0,0,1,0,8,6,0,0,0,1,16
0290,LAS ANIMAS RE-1,4279,IMMERSION SCHOOLS SCIENCE TECHNOLOGY ARTS,080 (8th),0,0,0,0,1,0,0,2,8,4,0,0,0,1,16
0290,LAS ANIMAS RE-1,4279,IMMERSION SCHOOLS SCIENCE TECHNOLOGY ARTS,090 (9th),0,0,0,0,0,0,1,0,17,2,0,0,0,0,20
0290,LAS ANIMAS RE-1,4279,IMMERSION SCHOOLS SCIENCE TECHNOLOGY ARTS,100 (10th),0,0,0,0,1,0,2,2,14,4,0,0,0,0,23
0290,LAS ANIMAS RE-1,4279,IMMERSION SCHOOLS SCIENCE TECHNOLOGY ARTS,110 (11th),0,0,1,0,1,4,2,1,9,3,0,0,0,0,21
0290,LAS ANIMAS RE-1,4279,IMMERSION SCHOOLS SCIENCE TECHNOLOGY ARTS,120 (12th),0,0,0,0,0,1,2,0,9,1,0,0,0,0,13
0290,LAS ANIMAS RE-1,4279,IMMERSION SCHOOLS SCIENCE TECHNOLOGY ARTS,ALL GRADE LEVELS,0,0,1,0,4,5,8,5,68,22,0,0,0,2,115
0290,LAS ANIMAS RE-1,4495,JUMP START LEARNING CENTER,004 (PK),0,0,0,0,0,0,4,4,10,10,0,1,0,0,29
0290,LAS ANIMAS RE-1,4495,JUMP START LEARNING CENTER,ALL GRADE LEVELS,0,0,0,0,0,0,4,4,10,10,0,1,0,0,29
0290,LAS ANIMAS RE-1,4986,LAS ANIMAS JUNIOR HIGH SCHOOL,070 (7th),0,0,0,0,0,0,8,8,11,8,0,0,1,0,36
0290,LAS ANIMAS RE-1,4986,LAS ANIMAS JUNIOR HIGH SCHOOL,080 (8th),0,0,0,0,0,0,2,6,14,13,0,0,0,1,36
0290,LAS ANIMAS RE-1,4986,LAS ANIMAS JUNIOR HIGH SCHOOL,ALL GRADE LEVELS,0,0,0,0,0,0,10,14,25,21,0,0,1,1,72
0290,LAS ANIMAS RE-1,4990,LAS ANIMAS HIGH SCHOOL,090 (9th),1,0,0,0,0,0,13,7,3,12,0,0,1,0,37
0290,LAS ANIMAS RE-1,4990,LAS ANIMAS HIGH SCHOOL,100 (10th),0,0,1,0,1,1,4,6,20,10,0,0,0,0,43
0290,LAS ANIMAS RE-1,4990,LAS ANIMAS HIGH SCHOOL,110 (11th),0,0,1,0,0,0,8,10,4,10,0,0,0,1,34
0290,LAS ANIMAS RE-1,4990,LAS ANIMAS HIGH SCHOOL,120 (12th),1,1,1,0,0,0,8,7,5,6,0,0,0,0,29
0290,LAS ANIMAS RE-1,4990,LAS ANIMAS HIGH SCHOOL,ALL GRADE LEVELS,2,1,3,0,1,1,33,30,32,38,0,0,1,1,143
0290,LAS ANIMAS RE-1 TOTAL,,,,15,12,5,0,26,39,679,632,465,401,2,1,16,16,2309
0310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,004 (PK),0,1,0,0,0,0,0,0,8,7,0,0,0,0,16
0310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,0,0,0,0,0,9,4,0,0,0,0,13
0310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,010 (1st),0,0,0,0,0,1,0,0,8,9,0,0,0,0,18
0310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,020 (2nd),0,0,0,0,0,1,0,0,8,8,0,0,0,0,17
0310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,030 (3rd),0,0,0,0,0,0,0,0,7,8,0,0,0,1,16
0310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,040 (4th),0,0,0,0,0,0,0,0,9,15,0,0,0,0,24
0310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,050 (5th),0,0,0,0,0,0,0,0,12,16,0,0,0,0,28
0310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,060 (6th),0,0,0,0,0,0,0,0,8,7,0,0,0,0,15
0310,MC CLAVE RE-2,5666,MC CLAVE ELEMENTARY SCHOOL,ALL GRADE LEVELS,0,1,0,0,0,2,0,0,69,74,0,0,0,1,147
0310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,070 (7th),0,0,0,0,0,0,0,0,12,11,0,0,0,1,24
0310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,080 (8th),0,0,0,0,0,0,0,0,11,11,0,0,1,0,23
0310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,090 (9th),0,0,0,0,0,0,0,0,11,4,0,0,0,0,15
0310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,100 (10th),0,0,0,0,0,0,0,0,6,4,0,0,1,0,11
0310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,110 (11th),0,0,0,0,0,0,0,0,13,7,0,0,0,1,21
0310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,120 (12th),0,0,0,0,0,0,0,0,5,14,0,0,0,0,19
0310,MC CLAVE RE-2,5670,MC CLAVE UNDIVIDED HIGH SCHOOL,ALL GRADE LEVELS,0,0,0,0,0,0,0,0,58,51,0,0,2,2,113
0310,MC CLAVE RE-2 TOTAL,,,,0,1,0,0,0,2,0,0,127,125,0,0,2,3,260
0470,ST VRAIN VALLEY RE 1J,0060,LEGACY ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,0,0,0,0,5,5,22,12,0,0,2,0,46
0470,ST VRAIN VALLEY RE 1J,0060,LEGACY ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,0,0,0,2,3,10,9,0,0,0,1,25
0470,ST VRAIN VALLEY RE 1J,0060,LEGACY ELEMENTARY SCHOOL,010 (1st),0,0,1,1,0,0,5,6,22,38,0,0,2,0,75
0470,ST VRAIN VALLEY RE 1J,0060,LEGACY ELEMENTARY SCHOOL,020 (2nd),0,1,2,3,1,0,5,9,32,29,0,0,3,3,88
0470,ST VRAIN VALLEY RE 1J,0060,LEGACY ELEMENTARY SCHOOL,030 (3rd),1,0,2,3,0,0,8,10,49,43,0,0,1,0,117
0470,ST VRAIN VALLEY RE 1J,0060,LEGACY ELEMENTARY SCHOOL,040 (4th),0,1,2,1,2,0,5,15,25,40,0,0,0,0,91
0470,ST VRAIN VALLEY RE 1J,0060,LEGACY ELEMENTARY SCHOOL,050 (5th),0,0,0,0,0,0,7,7,33,37,0,0,2,0,86
0470,ST VRAIN VALLEY RE 1J,0060,LEGACY ELEMENTARY SCHOOL,ALL GRADE LEVELS,1,2,7,8,3,0,37,55,193,208,0,0,10,4,528
0470,ST VRAIN VALLEY RE 1J,0061,ALPINE ELEMENTARY SCHOOL,004 (PK),0,0,0,0,1,0,8,16,10,17,0,1,0,1,54
0470,ST VRAIN VALLEY RE 1J,0061,ALPINE ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,0,1,0,0,1,1,6,1,0,0,1,1,12
0470,ST VRAIN VALLEY RE 1J,0061,ALPINE ELEMENTARY SCHOOL,007 (Full Day K),0,0,1,1,3,0,7,14,9,13,1,0,1,0,50
0470,ST VRAIN VALLEY RE 1J,0061,ALPINE ELEMENTARY SCHOOL,010 (1st),1,0,1,1,1,0,16,19,13,23,0,0,0,0,75
0470,ST VRAIN VALLEY RE 1J,0061,ALPINE ELEMENTARY SCHOOL,020 (2nd),0,0,0,0,1,0,12,9,17,23,0,0,1,0,63
0470,ST VRAIN VALLEY RE 1J,0061,ALPINE ELEMENTARY SCHOOL,030 (3rd),0,0,2,2,0,3,9,21,19,24,0,0,5,3,88
0470,ST VRAIN VALLEY RE 1J,0061,ALPINE ELEMENTARY SCHOOL,040 (4th),0,0,2,1,0,0,22,10,22,29,0,0,1,4,91
0470,ST VRAIN VALLEY RE 1J,0061,ALPINE ELEMENTARY SCHOOL,050 (5th),0,0,1,1,0,2,21,9,16,29,0,0,2,0,81
0470,ST VRAIN VALLEY RE 1J,0061,ALPINE ELEMENTARY SCHOOL,ALL GRADE LEVELS,1,0,7,7,6,5,96,99,112,159,1,1,11,9,514
0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,006 (1/2 Day K),0,0,0,0,0,0,1,1,8,3,0,0,0,0,13
0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,007 (Full Day K),0,0,0,0,0,0,1,2,16,12,0,0,3,0,34
0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,010 (1st),0,0,2,4,1,0,1,4,22,24,0,0,2,2,62
0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,020 (2nd),0,0,3,3,0,0,5,1,21,24,0,0,0,0,57
0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,030 (3rd),0,0,4,3,0,0,4,1,14,13,0,0,1,0,40
0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,040 (4th),1,0,2,2,0,0,5,6,25,31,0,0,1,1,74
0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,050 (5th),0,0,2,1,1,1,3,3,19,21,0,0,0,0,51
0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,060 (6th),0,0,1,1,0,0,1,2,15,8,0,0,1,1,30
0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,070 (7th),0,0,1,0,0,0,3,1,11,12,0,0,1,0,29
0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,080 (8th),0,0,1,0,0,0,3,0,3,5,0,0,0,0,12
0470,ST VRAIN VALLEY RE 1J,0071,ASPEN RIDGE PREPARATORY SCHOOL,ALL GRADE LEVELS,1,0,16,14,2,1,27,21,154,153,0,0,9,4,402
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,007 (Full Day K),1,0,1,1,1,0,2,1,31,26,0,0,0,4,68
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,010 (1st),0,0,1,0,0,0,3,3,26,34,0,0,0,1,68
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,020 (2nd),0,0,1,1,0,0,4,10,28,32,0,0,1,1,78
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,030 (3rd),3,0,2,1,0,0,4,2,26,28,0,0,0,1,67
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,040 (4th),0,1,2,0,0,1,2,5,24,42,0,0,1,5,83
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,050 (5th),0,0,1,2,0,0,3,4,29,35,0,0,2,1,77
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,060 (6th),0,0,1,0,0,1,4,8,31,24,0,0,0,0,69
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,070 (7th),0,0,0,0,0,0,3,3,17,26,0,0,1,0,50
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,080 (8th),0,0,0,1,1,0,7,5,27,29,0,0,0,0,70
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,090 (9th),0,0,0,0,0,0,1,2,9,7,0,0,0,1,20
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,100 (10th),0,0,0,0,0,0,2,1,17,5,0,0,0,0,25
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,110 (11th),0,0,0,0,0,0,2,0,12,9,0,0,0,2,25
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,120 (12th),0,0,0,0,0,0,1,3,13,6,0,0,1,0,24
0470,ST VRAIN VALLEY RE 1J,0120,APEX HOME SCHOOL ENRICHMENT PROGRAM,ALL GRADE LEVELS,4,1,9,6,2,2,38,47,290,303,0,0,6,16,724
0470,ST VRAIN VALLEY RE 1J,0226,ALTONA MIDDLE SCHOOL,060 (6th),1,0,9,8,0,4,23,24,107,89,0,0,2,6,273
0470,ST VRAIN VALLEY RE 1J,0226,ALTONA MIDDLE SCHOOL,070 (7th),0,1,12,17,4,3,27,14,82,97,0,0,6,8,271
0470,ST VRAIN VALLEY RE 1J,0226,ALTONA MIDDLE SCHOOL,080 (8th),0,2,12,18,0,1,16,17,100,109,0,1,4,2,282
0470,ST VRAIN VALLEY RE 1J,0226,ALTONA MIDDLE SCHOOL,ALL GRADE LEVELS,1,3,33,43,4,8,66,55,289,295,0,1,12,16,826
0470,ST VRAIN VALLEY RE 1J,0875,BLACK ROCK ELEMENTARY,004 (PK),0,0,1,1,0,0,3,3,16,13,0,0,1,0,38
0470,ST VRAIN VALLEY RE 1J,0875,BLACK ROCK ELEMENTARY,006 (1/2 Day K),0,0,0,0,0,0,1,0,9,6,0,0,1,1,18
0470,ST VRAIN VALLEY RE 1J,0875,BLACK ROCK ELEMENTARY,007 (Full Day K),0,0,3,0,0,0,5,7,27,26,0,0,2,3,73
0470,ST VRAIN VALLEY RE 1J,0875,BLACK ROCK ELEMENTARY,010 (1st),0,0,3,1,0,0,2,5,37,38,0,0,2,4,92
0470,ST VRAIN VALLEY RE 1J,0875,BLACK ROCK ELEMENTARY,020 (2nd),0,1,1,0,0,1,1,2,40,31,0,0,0,2,79
0470,ST VRAIN VALLEY RE 1J,0875,BLACK ROCK ELEMENTARY,030 (3rd),0,0,2,3,0,0,3,5,42,30,0,0,6,3,94
0470,ST VRAIN VALLEY RE 1J,0875,BLACK ROCK ELEMENTARY,040 (4th),0,0,2,0,0,0,3,2,43,31,0,0,1,0,82
0470,ST VRAIN VALLEY RE 1J,0875,BLACK ROCK ELEMENTARY,050 (5th),0,0,1,1,0,0,3,3,43,45,0,0,1,2,99
0470,ST VRAIN VALLEY RE 1J,0875,BLACK ROCK ELEMENTARY,ALL GRADE LEVELS,0,1,13,6,0,1,21,27,257,220,0,0,14,15,575
0470,ST VRAIN VALLEY RE 1J,0878,BLUE MOUNTAIN ELEMENTARY,004 (PK),0,0,3,4,0,0,2,3,15,11,0,0,5,1,44
0470,ST VRAIN VALLEY RE 1J,0878,BLUE MOUNTAIN ELEMENTARY,006 (1/2 Day K),0,0,0,2,0,0,1,0,10,12,0,0,0,0,25
0470,ST VRAIN VALLEY RE 1J,0878,BLUE MOUNTAIN ELEMENTARY,007 (Full Day K),0,0,3,6,1,0,1,2,21,14,0,0,1,0,49
0470,ST VRAIN VALLEY RE 1J,0878,BLUE MOUNTAIN ELEMENTARY,010 (1st),0,0,7,1,0,0,3,3,30,23,0,0,6,6,79
0470,ST VRAIN VALLEY RE 1J,0878,BLUE MOUNTAIN ELEMENTARY,020 (2nd),0,0,4,4,0,0,2,3,33,44,0,0,5,1,96
0470,ST VRAIN VALLEY RE 1J,0878,BLUE MOUNTAIN ELEMENTARY,030 (3rd),0,0,3,5,0,1,4,4,26,52,0,0,4,4,103
0470,ST VRAIN VALLEY RE 1J,0878,BLUE MOUNTAIN ELEMENTARY,040 (4th),0,0,7,8,0,0,1,1,31,53,0,0,1,3,105
0470,ST VRAIN VALLEY RE 1J,0878,BLUE MOUNTAIN ELEMENTARY,050 (5th),0,0,3,4,0,0,3,3,31,39,0,0,2,2,87
0470,ST VRAIN VALLEY RE 1J,0878,BLUE MOUNTAIN ELEMENTARY,ALL GRADE LEVELS,0,0,30,34,1,1,17,19,197,248,0,0,24,17,588
0470,ST VRAIN VALLEY RE 1J,1148,BURLINGTON ELEMENTARY SCHOOL,004 (PK),0,0,0,1,0,0,10,17,8,19,0,0,1,1,57
0470,ST VRAIN VALLEY RE 1J,1148,BURLINGTON ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,0,1,0,0,7,12,7,10,0,0,1,2,40
0470,ST VRAIN VALLEY RE 1J,1148,BURLINGTON ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,0,0,0,1,6,12,6,0,0,0,1,26
0470,ST VRAIN VALLEY RE 1J,1148,BURLINGTON ELEMENTARY SCHOOL,010 (1st),0,0,3,0,0,0,15,14,18,14,0,0,0,2,66
0470,ST VRAIN VALLEY RE 1J,1148,BURLINGTON ELEMENTARY SCHOOL,020 (2nd),0,0,0,0,0,1,11,9,15,10,0,0,2,1,49
0470,ST VRAIN VALLEY RE 1J,1148,BURLINGTON ELEMENTARY SCHOOL,030 (3rd),0,0,0,0,1,2,14,9,21,17,0,0,2,0,66
0470,ST VRAIN VALLEY RE 1J,1148,BURLINGTON ELEMENTARY SCHOOL,040 (4th),0,0,1,1,1,0,18,9,17,15,0,0,0,1,63
0470,ST VRAIN VALLEY RE 1J,1148,BURLINGTON ELEMENTARY SCHOOL,050 (5th),0,0,0,0,0,2,11,13,19,30,0,1,2,1,79
0470,ST VRAIN VALLEY RE 1J,1148,BURLINGTON ELEMENTARY SCHOOL,ALL GRADE LEVELS,0,0,4,3,2,5,87,89,117,121,0,1,8,9,446
0470,ST VRAIN VALLEY RE 1J,1245,CENTENNIAL ELEMENTARY,006 (1/2 Day K),0,0,0,0,0,0,6,5,14,18,0,1,0,1,45
0470,ST VRAIN VALLEY RE 1J,1245,CENTENNIAL ELEMENTARY,007 (Full Day K),0,0,1,1,0,0,3,3,22,21,1,0,1,1,54
0470,ST VRAIN VALLEY RE 1J,1245,CENTENNIAL ELEMENTARY,010 (1st),0,0,0,1,1,0,15,9,30,33,0,0,0,1,90
0470,ST VRAIN VALLEY RE 1J,1245,CENTENNIAL ELEMENTARY,020 (2nd),0,1,1,4,0,0,13,14,29,36,1,0,2,2,103
0470,ST VRAIN VALLEY RE 1J,1245,CENTENNIAL ELEMENTARY,030 (3rd),1,0,0,1,1,0,12,14,29,34,0,0,1,0,93
0470,ST VRAIN VALLEY RE 1J,1245,CENTENNIAL ELEMENTARY,040 (4th),1,0,0,0,2,1,13,18,25,28,0,0,1,1,90
0470,ST VRAIN VALLEY RE 1J,1245,CENTENNIAL ELEMENTARY,050 (5th),0,0,2,0,0,1,9,15,36,42,0,0,2,2,109
0470,ST VRAIN VALLEY RE 1J,1245,CENTENNIAL ELEMENTARY,ALL GRADE LEVELS,2,1,4,7,4,2,71,78,185,212,2,1,7,8,584
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,004 (PK),0,0,1,0,0,0,7,6,20,13,0,0,0,1,48
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,006 (1/2 Day K),0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,007 (Full Day K),0,0,0,0,0,0,7,6,15,8,0,0,0,0,36
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,010 (1st),0,0,0,0,0,0,5,3,9,10,0,0,0,0,27
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,020 (2nd),0,0,0,0,0,1,7,4,12,14,0,0,0,0,38
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,030 (3rd),0,0,0,0,0,0,3,5,2,10,1,0,1,0,22
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,040 (4th),0,0,0,0,0,0,2,8,5,4,0,1,0,0,20
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,050 (5th),0,0,0,0,0,0,1,5,6,5,0,0,1,0,18
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,060 (6th),0,0,0,0,1,0,7,2,3,4,0,0,0,0,17
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,070 (7th),0,0,0,0,0,1,8,2,2,3,0,1,0,0,17
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,080 (8th),0,0,0,0,0,0,1,1,2,3,0,0,0,0,7
0470,ST VRAIN VALLEY RE 1J,1284,CARBON VALLEY ACADEMY,ALL GRADE LEVELS,0,0,1,0,1,2,48,43,76,75,1,2,2,1,252
0470,ST VRAIN VALLEY RE 1J,1434,CENTRAL ELEMENTARY SCHOOL,004 (PK),0,0,1,0,0,0,1,6,20,19,0,0,2,3,52
0470,ST VRAIN VALLEY RE 1J,1434,CENTRAL ELEMENTARY SCHOOL,006 (1/2 Day K),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0470,ST VRAIN VALLEY RE 1J,1434,CENTRAL ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,0,1,0,7,4,24,13,0,0,3,3,55
0470,ST VRAIN VALLEY RE 1J,1434,CENTRAL ELEMENTARY SCHOOL,010 (1st),0,0,0,0,0,0,5,6,23,18,0,0,1,1,54
0470,ST VRAIN VALLEY RE 1J,1434,CENTRAL ELEMENTARY SCHOOL,020 (2nd),0,0,0,0,0,0,5,7,28,31,0,0,1,2,74
0470,ST VRAIN VALLEY RE 1J,1434,CENTRAL ELEMENTARY SCHOOL,030 (3rd),0,0,2,0,1,0,6,5,19,22,0,0,0,1,56
0470,ST VRAIN VALLEY RE 1J,1434,CENTRAL ELEMENTARY SCHOOL,040 (4th),0,0,0,2,0,2,7,7,22,22,0,0,1,2,65
0470,ST VRAIN VALLEY RE 1J,1434,CENTRAL ELEMENTARY SCHOOL,050 (5th),0,0,0,0,0,0,6,3,15,17,0,0,1,1,43
0470,ST VRAIN VALLEY RE 1J,1434,CENTRAL ELEMENTARY SCHOOL,ALL GRADE LEVELS,0,0,3,2,2,2,37,38,152,142,0,0,9,13,400
0470,ST VRAIN VALLEY RE 1J,1844,COLUMBINE ELEMENTARY SCHOOL,004 (PK),0,0,1,0,0,0,8,16,3,1,0,0,1,1,31
0470,ST VRAIN VALLEY RE 1J,1844,COLUMBINE ELEMENTARY SCHOOL,007 (Full Day K),0,0,0,0,0,0,18,17,2,2,0,0,1,0,40
0470,ST VRAIN VALLEY RE 1J,1844,COLUMBINE ELEMENTARY SCHOOL,010 (1st),0,0,0,1,0,0,17,21,3,8,0,0,1,1,52
0470,ST VRAIN VALLEY RE 1J,1844,COLUMBINE ELEMENTARY SCHOOL,020 (2nd),0,0,0,0,0,0,24,21,2,3,0,0,3,0,53
0470,ST VRAIN VALLEY RE 1J,1844,COLUMBINE ELEMENTARY SCHOOL,030 (3rd),0,0,0,0,0,0,13,24,3,1,0,0,0,0,41
