County Name,Org. Code,Organization Name,School Code,School Name / Category (include or exclude alternative schools),Total Pupil Count,Total Dropouts,Total Dropout Rate,Black Or Aftican American Pupil Count,Hispanic or Latino Pupil Count,White Pupil Count
DENVER,0880,DENVER COUNTY 1,1529,DSST: CONSERVATORY GREEN HIGH SCHOOL,184,2,0.0110,45,92,25
DENVER,0880,DENVER COUNTY 1,1561,COLORADO HIGH SCHOOL CHARTER - GES,183,8,0.0440,23,123,20
DENVER,0880,DENVER COUNTY 1,1748,COLORADO HIGH SCHOOL CHARTER,482,16,0.0330,102,305,40
DENVER,0880,DENVER COUNTY 1,1866,ACE COMMUNITY CHALLENGE SCHOOL,216,33,0.1530,7,199,9
DENVER,0880,DENVER COUNTY 1,1939,COMPASS ACADEMY,258,3,0.0120,12,230,5
DENVER,0880,DENVER COUNTY 1,2115,DSST: STAPLETON MIDDLE SCHOOL,360,1,0.0030,107,137,70
DENVER,0880,DENVER COUNTY 1,2116,DSST: HENRY MIDDLE SCHOOL,160,2,0.0130,6,117,25
DENVER,0880,DENVER COUNTY 1,2125,DENVER GREEN SCHOOL,152,1,0.0070,40,45,51
DENVER,0880,DENVER COUNTY 1,2127,DENVER LANGUAGE SCHOOL,81,0,0.0000,5,27,33
DENVER,0880,DENVER COUNTY 1,2145,DSST: GREEN VALLEY RANCH HIGH SCHOOL,615,5,0.0080,132,341,47
DENVER,0880,DENVER COUNTY 1,2167,DENVER MONTESSORI JUNIOR/SENIOR HIGH SCHOOL,205,1,0.0050,9,125,58
DENVER,0880,DENVER COUNTY 1,2175,DSST: COLE HIGH SCHOOL,506,17,0.0340,91,348,45
DENVER,0880,DENVER COUNTY 1,2181,DSST: GREEN VALLEY RANCH MIDDLE SCHOOL,330,0,0.0000,78,199,17
DENVER,0880,DENVER COUNTY 1,2183,DENVER CENTER FOR INTERNATIONAL STUDIES,692,4,0.0060,36,398,172
DENVER,0880,DENVER COUNTY 1,2184,DENVER SCHOOL OF THE ARTS,1015,4,0.0040,44,140,718
DENVER,0880,DENVER COUNTY 1,2185,DSST: STAPLETON HIGH SCHOOL,608,2,0.0030,153,215,165
DENVER,0880,DENVER COUNTY 1,2186,DSST: BYERS MIDDLE SCHOOL,346,2,0.0060,38,105,169
DENVER,0880,DENVER COUNTY 1,2188,DENVER CENTER FOR 21ST LEARNING AT WYMAN,315,56,0.1780,109,168,20
DENVER,0880,DENVER COUNTY 1,2209,DCIS AT MONTBELLO,1022,13,0.0130,135,813,25
DENVER,0880,DENVER COUNTY 1,2218,DSST: CONSERVATORY GREEN MIDDLE SCHOOL,343,1,0.0030,95,153,53
DENVER,0880,DENVER COUNTY 1,2223,DSST: COLE MIDDLE SCHOOL,350,8,0.0230,64,255,19
DENVER,0880,DENVER COUNTY 1,2227,DENVER DISCOVERY SCHOOL,357,0,0.0000,94,74,160
DENVER,0880,DENVER COUNTY 1,2228,DSST: BYERS HIGH SCHOOL,319,2,0.0060,40,95,148
DENVER,0880,DENVER COUNTY 1,2241,DENVER SCHOOL OF INNOVATION AND SUSTAINABLE DESIGN,284,0,0.0000,42,74,129
DENVER,0880,DENVER COUNTY 1,2244,DSST COLLEGE VIEW HIGH SCHOOL,479,4,0.0080,8,419,19
DENVER,0880,DENVER COUNTY 1,2398,EAST HIGH SCHOOL,2955,37,0.0130,580,730,1352
DENVER,0880,DENVER COUNTY 1,2641,EXCEL ACADEMY,346,49,0.1420,13,290,30
DENVER,0880,DENVER COUNTY 1,2726,EMILY GRIFFITH HIGH SCHOOL,824,307,0.3730,193,455,131
DENVER,0880,DENVER COUNTY 1,2755,VENTURE PREP HIGH SCHOOL,185,7,0.0380,50,121,8
DENVER,0880,DENVER COUNTY 1,2757,HIGH TECH EARLY COLLEGE,541,20,0.0370,92,399,31
DENVER,0880,DENVER COUNTY 1,3000,FLORENCE CRITTENTON HIGH SCHOOL,221,78,0.3530,15,177,19
DENVER,0880,DENVER COUNTY 1,3378,GEORGE WASHINGTON HIGH SCHOOL,1534,37,0.0240,382,515,459
DENVER,0880,DENVER COUNTY 1,3540,GIRLS ATHLETIC LEADERSHIP SCHOOL HIGH SCHOOL,196,4,0.0200,18,97,60
DENVER,0880,DENVER COUNTY 1,3600,GRANT BEACON MIDDLE SCHOOL,323,2,0.0060,24,233,46
DENVER,0880,DENVER COUNTY 1,3605,GRANT RANCH ECE-8 SCHOOL,171,1,0.0060,4,85,58
DENVER,0880,DENVER COUNTY 1,3639,GIRLS ATHLETIC LEADERSHIP SCHOOL MIDDLE SCHOOL,243,1,0.0040,18,93,114
DENVER,0880,DENVER COUNTY 1,3647,MARIE L. GREENWOOD ACADEMY,135,0,0.0000,12,111,5
DENVER,0880,DENVER COUNTY 1,3699,GW CAREER ACADEMY,109,11,0.1010,20,62,19
DENVER,0880,DENVER COUNTY 1,3746,HAMILTON MIDDLE SCHOOL,738,3,0.0040,153,285,216
DENVER,0880,DENVER COUNTY 1,3987,HIGHLINE ACADEMY SOUTHEAST,147,0,0.0000,33,33,72
DENVER,0880,DENVER COUNTY 1,3990,HILL CAMPUS OF ARTS AND SCIENCES,629,6,0.0100,130,209,234
DENVER,0880,DENVER COUNTY 1,4140,FARRELL B. HOWELL ECE-8 SCHOOL,201,0,0.0000,34,160,2
DENVER,0880,DENVER COUNTY 1,4381,DSST: COLLEGE VIEW MIDDLE SCHOOL,346,0,0.0000,2,313,14
DENVER,0880,DENVER COUNTY 1,4444,JOHN F KENNEDY HIGH SCHOOL,1392,51,0.0370,44,1054,164
DENVER,0880,DENVER COUNTY 1,4494,DENVER JUSTICE HIGH SCHOOL,158,34,0.2150,41,91,13
DENVER,0880,DENVER COUNTY 1,4507,KIPP NORTHEAST DENVER MIDDLE SCHOOL,288,1,0.0030,62,197,15
DENVER,0880,DENVER COUNTY 1,4509,KIPP NORTHEAST DENVER LEADERSHIP ACADEMY,516,9,0.0170,96,358,34
DENVER,0880,DENVER COUNTY 1,4513,KEPNER BEACON MIDDLE SCHOOL,168,0,0.0000,5,152,7
DENVER,0880,DENVER COUNTY 1,4656,KEPNER MIDDLE SCHOOL,156,0,0.0000,2,145,1
DENVER,0880,DENVER COUNTY 1,4730,KIPP DENVER COLLEGIATE HIGH SCHOOL,525,2,0.0040,7,502,6
DENVER,0880,DENVER COUNTY 1,4732,KIPP SUNSHINE PEAK ACADEMY,236,0,0.0000,9,218,5
DENVER,0880,DENVER COUNTY 1,4795,KUNSMILLER CREATIVE ARTS ACADEMY,577,3,0.0050,10,463,66
DENVER,0880,DENVER COUNTY 1,5044,LEGACY OPTIONS HIGH SCHOOL,134,15,0.1120,44,77,4
DENVER,0880,DENVER COUNTY 1,5255,LAKE INTERNATIONAL SCHOOL,301,6,0.0200,29,220,30
DENVER,0880,DENVER COUNTY 1,5448,MANUAL HIGH SCHOOL,460,23,0.0500,163,244,23
DENVER,0880,DENVER COUNTY 1,5605,DR. MARTIN LUTHER KING JR. EARLY COLLEGE,1307,12,0.0090,282,843,59
DENVER,0880,DENVER COUNTY 1,5685,MCGLONE ACADEMY,70,0,0.0000,11,57,1
DENVER,0880,DENVER COUNTY 1,5826,MERRILL MIDDLE SCHOOL,460,5,0.0110,43,138,245
DENVER,0880,DENVER COUNTY 1,5844,CONTEMPORARY LEARNING ACADEMY,186,32,0.1720,72,79,19
DENVER,0880,DENVER COUNTY 1,5897,MCAULIFFE INTERNATIONAL SCHOOL,712,0,0.0000,78,111,450
DENVER,0880,DENVER COUNTY 1,5973,MCAULIFFE MANUAL MIDDLE SCHOOL,156,2,0.0130,45,58,42
DENVER,0880,DENVER COUNTY 1,6088,DORA MOORE ECE-8 SCHOOL,52,1,0.0190,14,23,8
DENVER,0880,DENVER COUNTY 1,6098,MOREY MIDDLE SCHOOL,213,0,0.0000,53,55,79
DENVER,0880,DENVER COUNTY 1,6239,NOEL COMMUNITY ARTS SCHOOL,632,12,0.0190,181,379,39
DENVER,0880,DENVER COUNTY 1,6308,NORTH HIGH SCHOOL ENGAGEMENT CENTER,152,20,0.1320,13,119,9
DENVER,0880,DENVER COUNTY 1,6314,NORTH HIGH SCHOOL,1443,14,0.0100,116,1077,168
DENVER,0880,DENVER COUNTY 1,6350,BRUCE RANDOLPH SCHOOL,754,18,0.0240,53,680,6
DENVER,0880,DENVER COUNTY 1,6368,NORTHFIELD HIGH SCHOOL,696,4,0.0060,165,254,216
DENVER,0880,DENVER COUNTY 1,6479,ODYSSEY SCHOOL OF DENVER,58,1,0.0170,6,13,32
DENVER,0880,DENVER COUNTY 1,6508,OMAR D BLAIR CHARTER SCHOOL,213,4,0.0190,85,84,17
DENVER,0880,DENVER COUNTY 1,6509,DENVER ONLINE HIGH SCHOOL,371,31,0.0840,34,141,161
DENVER,0880,DENVER COUNTY 1,6970,FLORIDA PITT-WALLER ECE-8 SCHOOL,206,1,0.0050,66,94,17
DENVER,0880,DENVER COUNTY 1,7045,PLACE BRIDGE ACADEMY,256,1,0.0040,69,85,41
DENVER,0880,DENVER COUNTY 1,7163,P.R.E.P. (POSITIVE REFOCUS EDUCATION PROGRAM),248,11,0.0440,52,155,27
DENVER,0880,DENVER COUNTY 1,7188,MONTBELLO CAREER AND TECHNICAL HIGH SCHOOL,130,33,0.2540,26,93,4
DENVER,0880,DENVER COUNTY 1,7246,RESPECT ACADEMY AT LINCOLN,203,51,0.2510,4,182,9
DENVER,0880,DENVER COUNTY 1,7361,RISEUP COMMUNITY SCHOOL,177,62,0.3500,17,141,10
DENVER,0880,DENVER COUNTY 1,7926,STRIVE PREP - KEPNER,133,0,0.0000,2,124,4
DENVER,0880,DENVER COUNTY 1,7942,SKINNER MIDDLE SCHOOL,452,1,0.0020,20,264,149
DENVER,0880,DENVER COUNTY 1,7972,SLAVENS K-8 SCHOOL,161,0,0.0000,3,12,133
DENVER,0880,DENVER COUNTY 1,7973,STRIVE PREP - RISE,332,1,0.0030,49,238,19
DENVER,0880,DENVER COUNTY 1,8054,HENRY WORLD SCHOOL,228,3,0.0130,7,176,26
DENVER,0880,DENVER COUNTY 1,8085,STRIVE PREP - FEDERAL,268,1,0.0040,7,245,8
DENVER,0880,DENVER COUNTY 1,8086,SOUTH HIGH SCHOOL,1914,48,0.0250,336,681,608
DENVER,0880,DENVER COUNTY 1,8132,SOUTHWEST EARLY COLLEGE,119,4,0.0340,0,113,5
DENVER,0880,DENVER COUNTY 1,8145,SUMMIT ACADEMY,267,30,0.1120,6,241,14
DENVER,0880,DENVER COUNTY 1,8347,STRIVE PREP - EXCEL,431,13,0.0300,15,390,12
DENVER,0880,DENVER COUNTY 1,8822,THOMAS JEFFERSON HIGH SCHOOL,1357,22,0.0160,240,455,537
DENVER,0880,DENVER COUNTY 1,8995,VISTA ACADEMY,350,18,0.0510,87,236,14
DENVER,0880,DENVER COUNTY 1,9336,STRIVE PREP - SUNNYSIDE,219,2,0.0090,8,197,11
DENVER,0880,DENVER COUNTY 1,9348,9348  SCHOOL CLOSED 2017-18,15,0,0.0000,0,11,3
DENVER,0880,DENVER COUNTY 1,9389,STRIVE PREP - WESTWOOD,253,2,0.0080,0,243,5
DENVER,0880,DENVER COUNTY 1,9390,STRIVE PREP - LAKE,266,4,0.0150,14,237,7
DENVER,0880,DENVER COUNTY 1,9548,WHITTIER K-8 SCHOOL,52,1,0.0190,22,24,1
DENVER,0880,DENVER COUNTY 1,9623,WILLIAM (BILL) ROBERTS K-8 SCHOOL,148,0,0.0000,43,17,80
DENVER,0880,DENVER COUNTY 1,9639,STRIVE PREP - SMART ACADEMY,541,3,0.0060,2,526,3
DENVER,0880,DENVER COUNTY 1,9693,WEST EARLY COLLEGE,667,24,0.0360,63,547,31
DENVER,0880,DENVER COUNTY 1,9702,WEST LEADERSHIP ACADEMY,782,34,0.0430,45,677,36
DENVER,0880,DENVER COUNTY 1,9730,STRIVE PREP - GVR,265,0,0.0000,57,166,17
DENVER,0880,DENVER COUNTY 1,9735,STRIVE PREP - MONTBELLO,285,6,0.0210,41,219,12
DENVER,0880,DENVER COUNTY 1,9739,WYATT ACADEMY,102,0,0.0000,21,75,3
DENVER,0880,DENVER COUNTY 1,9753,WYATT ACADEMY MIDDLE SCHOOL,118,1,0.0080,28,83,4
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),4401,939,0.2130,786,2894,498
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),38600,805,0.0210,5236,21809,8373
DENVER,0880,DENVER COUNTY 1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),43001,1744,0.0410,6022,24703,8871
DOLORES,0890,DOLORES COUNTY RE NO.2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
DOLORES,0890,DOLORES COUNTY RE NO.2,2216,DOVE CREEK HIGH SCHOOL,123,2,0.0160,0,6,111
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),123,2,0.0160,0,6,111
DOLORES,0890,DOLORES COUNTY RE NO.2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),123,2,0.0160,0,6,111
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0011,ACADEMY CHARTER SCHOOL,174,0,0.0000,1,21,140
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0135,BEN FRANKLIN ACADEMY,172,0,0.0000,2,15,139
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0201,DANIEL C OAKES HIGH SCHOOL--CASTLE ROCK,226,19,0.0840,3,45,162
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0215,AMERICAN ACADEMY,353,0,0.0000,3,30,265
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0264,CIMARRON MIDDLE,1046,0,0.0000,10,135,819
DOUGLAS,0900,DOUGLAS COUNTY RE 1,0267,MESA MIDDLE SCHOOL,999,0,0.0000,14,159,752
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1367,CASTLE VIEW HIGH SCHOOL,2373,12,0.0050,32,317,1849
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1503,CHAPARRAL HIGH SCHOOL,2490,3,0.0010,56,369,1833
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1512,CHALLENGE TO EXCELLENCE CHARTER SCHOOL,122,0,0.0000,1,13,86
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1555,CLOVERLEAF HOME EDUCATION,96,0,0.0000,0,8,84
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1579,NORTH STAR ACADEMY,135,0,0.0000,5,19,93
DOUGLAS,0900,DOUGLAS COUNTY RE 1,1873,PARKER CORE KNOWLEDGE CHARTER SCHOOL,161,0,0.0000,0,13,121
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2012,CRESTHILL MIDDLE SCHOOL,977,1,0.0010,25,147,699
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2226,CASTLE ROCK MIDDLE SCHOOL,1045,0,0.0000,16,189,763
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2230,DOUGLAS COUNTY HIGH SCHOOL,2120,33,0.0160,28,346,1588
DOUGLAS,0900,DOUGLAS COUNTY RE 1,2338,EAGLE ACADEMY,244,32,0.1310,3,42,179
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3847,HOPE ONLINE LEARNING ACADEMY MIDDLE SCHOOL,557,13,0.0230,33,439,68
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3980,HIGHLANDS RANCH HIGH SCHOOL,1997,8,0.0040,49,314,1409
DOUGLAS,0900,DOUGLAS COUNTY RE 1,3995,HOPE ONLINE LEARNING ACADEMY HIGH SCHOOL,855,86,0.1010,42,583,197
DOUGLAS,0900,DOUGLAS COUNTY RE 1,4271,LEGEND HIGH SCHOOL,2290,2,0.0010,26,253,1836
DOUGLAS,0900,DOUGLAS COUNTY RE 1,5259,STEM SCHOOL HIGHLANDS RANCH,1206,2,0.0020,7,124,849
DOUGLAS,0900,DOUGLAS COUNTY RE 1,5405,EDCSD,70,0,0.0000,1,9,55
DOUGLAS,0900,DOUGLAS COUNTY RE 1,5997,DC MONTESSORI CHARTER SCHOOL,75,0,0.0000,0,4,63
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6019,ASPEN VIEW ACADEMY,182,0,0.0000,3,21,137
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6164,MOUNTAIN RIDGE MIDDLE SCHOOL,1256,1,0.0010,10,148,971
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6165,MOUNTAIN VISTA HIGH SCHOOL,2466,4,0.0020,21,272,1940
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6365,SKYVIEW ACADEMY,661,0,0.0000,6,83,467
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6719,PARKER PERFORMING ARTS,230,0,0.0000,4,45,161
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6772,SAGEWOOD MIDDLE SCHOOL,760,1,0.0010,6,87,613
DOUGLAS,0900,DOUGLAS COUNTY RE 1,6773,SIERRA MIDDLE SCHOOL,977,0,0.0000,14,166,716
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7047,PLATTE RIVER CHARTER ACADEMY,192,0,0.0000,0,20,150
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7118,PONDEROSA HIGH SCHOOL,1499,8,0.0050,15,208,1164
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7244,RENAISSANCE SECONDARY SCHOOL,315,0,0.0000,2,37,248
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7245,RANCH VIEW MIDDLE SCHOOL,991,0,0.0000,9,117,779
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7435,ROCK CANYON HIGH SCHOOL,2336,2,0.0010,14,198,1830
DOUGLAS,0900,DOUGLAS COUNTY RE 1,7448,ROCKY HEIGHTS MIDDLE SCHOOL,1063,0,0.0000,10,100,837
DOUGLAS,0900,DOUGLAS COUNTY RE 1,8847,THUNDERRIDGE HIGH SCHOOL,2246,5,0.0020,19,244,1759
DOUGLAS,0900,DOUGLAS COUNTY RE 1,9397,WORLD  COMPASS ACADEMY,50,0,0.0000,0,8,34
DOUGLAS,0900,DOUGLAS COUNTY RE 1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),544,51,0.0940,6,92,408
DOUGLAS,0900,DOUGLAS COUNTY RE 1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),33124,181,0.0050,468,5071,24452
DOUGLAS,0900,DOUGLAS COUNTY RE 1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),33668,232,0.0070,474,5163,24860
EAGLE,0910,EAGLE COUNTY RE 50,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EAGLE,0910,EAGLE COUNTY RE 50,0039,GYPSUM CREEK MIDDLE SCHOOL,275,2,0.0070,0,185,83
EAGLE,0910,EAGLE COUNTY RE 50,0205,RED CANYON HIGH SCHOOL,251,39,0.1550,0,190,54
EAGLE,0910,EAGLE COUNTY RE 50,0604,BATTLE MOUNTAIN HIGH SCHOOL,1054,11,0.0100,9,537,469
EAGLE,0910,EAGLE COUNTY RE 50,0793,BERRY CREEK MIDDLE SCHOOL,228,0,0.0000,2,158,59
EAGLE,0910,EAGLE COUNTY RE 50,0861,BATTLE MOUNTAIN EARLY COLLEGE HIGH SCHOOL,18,1,0.0560,0,9,8
EAGLE,0910,EAGLE COUNTY RE 50,2340,EAGLE COUNTY CHARTER ACADEMY,82,0,0.0000,0,4,74
EAGLE,0910,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,983,3,0.0030,1,502,440
EAGLE,0910,EAGLE COUNTY RE 50,2355,EAGLE VALLEY MIDDLE SCHOOL,244,3,0.0120,0,76,161
EAGLE,0910,EAGLE COUNTY RE 50,2643,EAGLE VALLEY EARLY COLLEGE HIGH SCHOOL,15,0,0.0000,0,12,3
EAGLE,0910,EAGLE COUNTY RE 50,5742,HOMESTAKE PEAK SCHOOL,191,0,0.0000,5,100,80
EAGLE,0910,EAGLE COUNTY RE 50,9061,VAIL SKI AND SNOWBOARD ACADEMY (VSSA),159,1,0.0060,0,4,147
EAGLE,0910,EAGLE COUNTY RE 50,9701,WORLD ACADEMY,81,9,0.1110,1,30,45
EAGLE,0910,EAGLE COUNTY RE 50,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),396,40,0.1010,0,184,197
EAGLE,0910,EAGLE COUNTY RE 50,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),3061,29,0.0090,18,1554,1376
EAGLE,0910,EAGLE COUNTY RE 50,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),3457,69,0.0200,18,1738,1573
ELBERT,0920,ELIZABETH SCHOOL DISTRICT,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
ELBERT,0920,ELIZABETH C-1,2572,LEGACY ACADEMY,119,0,0.0000,0,6,108
ELBERT,0920,ELIZABETH C-1,2604,ELIZABETH MIDDLE SCHOOL,342,0,0.0000,2,50,281
ELBERT,0920,ELIZABETH C-1,2608,ELIZABETH HIGH SCHOOL,782,10,0.0130,5,80,673
ELBERT,0920,ELIZABETH C-1,3236,FRONTIER HIGH SCHOOL,62,8,0.1290,2,6,50
ELBERT,0920,ELIZABETH C-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),61,8,0.1310,2,6,49
ELBERT,0920,ELIZABETH C-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),1227,10,0.0080,6,135,1049
ELBERT,0920,ELIZABETH C-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),1288,18,0.0140,8,141,1098
ELBERT,0930,KIOWA C-2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
ELBERT,0930,KIOWA C-2,4726,KIOWA MIDDLE SCHOOL,57,0,0.0000,1,3,52
ELBERT,0930,KIOWA C-2,4728,KIOWA HIGH SCHOOL,86,0,0.0000,0,17,67
ELBERT,0930,KIOWA C-2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
ELBERT,0930,KIOWA C-2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),143,0,0.0000,1,20,119
ELBERT,0930,KIOWA C-2,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),143,0,0.0000,1,20,119
ELBERT,0940,BIG SANDY 100J,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
ELBERT,0940,BIG SANDY 100J,7918,SIMLA JUNIOR HIGH SCHOOL,48,0,0.0000,0,4,43
ELBERT,0940,BIG SANDY 100J,7922,SIMLA HIGH SCHOOL,101,2,0.0200,0,8,85
ELBERT,0940,BIG SANDY 100J,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
ELBERT,0940,BIG SANDY 100J,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),149,2,0.0130,0,12,128
ELBERT,0940,BIG SANDY 100J,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),149,2,0.0130,0,12,128
ELBERT,0950,ELBERT 200,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
ELBERT,0950,ELBERT 200,2574,ELBERT JUNIOR-SENIOR HIGH SCHOOL,134,0,0.0000,0,8,118
ELBERT,0950,ELBERT 200,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
ELBERT,0950,ELBERT 200,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),134,0,0.0000,0,8,118
ELBERT,0950,ELBERT 200,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),134,0,0.0000,0,8,118
ELBERT,0960,AGATE 300,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
ELBERT,0960,AGATE 300,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
ELBERT,0960,AGATE 300,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),0,0,0.0000,0,0,0
ELBERT,0960,AGATE 300,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),0,0,0.0000,0,0,0
EL PASO,0970,CALHAN RJ-1,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,0970,CALHAN RJ-1,1215,CALHAN MIDDLE SCHOOL,82,0,0.0000,7,11,61
EL PASO,0970,CALHAN RJ-1,1218,CALHAN HIGH SCHOOL,206,1,0.0050,15,17,167
EL PASO,0970,CALHAN RJ-1,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
EL PASO,0970,CALHAN RJ-1,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),287,1,0.0030,21,28,228
EL PASO,0970,CALHAN RJ-1,9998,DISTRICT GRAND TOTALS (INCLUDING ALTERNATIVE SCHOOLS),287,1,0.0030,21,28,228
EL PASO,0980,HARRISON 2,0000,SUMMER SCHOOL DROPOUTS (NONE),0,0,0.0000,0,0,0
EL PASO,0980,HARRISON 2,0369,ATLAS PREPARATORY MIDDLE SCHOOL,374,1,0.0030,44,267,37
EL PASO,0980,HARRISON 2,0469,ATLAS PREPARATORY HIGH SCHOOL,507,6,0.0120,60,359,68
EL PASO,0980,HARRISON 2,1306,CARMEL MIDDLE SCHOOL,349,0,0.0000,49,181,77
EL PASO,0980,HARRISON 2,3522,FOX MEADOW MIDDLE SCHOOL,507,0,0.0000,77,226,154
EL PASO,0980,HARRISON 2,3806,HARRISON HIGH SCHOOL,1286,11,0.0090,254,617,276
EL PASO,0980,HARRISON 2,3870,CAREER READINESS ACADEMY,95,9,0.0950,16,51,23
EL PASO,0980,HARRISON 2,4378,JAMES IRWIN CHARTER HIGH SCHOOL,498,2,0.0040,46,208,183
EL PASO,0980,HARRISON 2,4379,JAMES IRWIN CHARTER MIDDLE SCHOOL,330,1,0.0030,31,132,126
EL PASO,0980,HARRISON 2,5763,MOUNTAIN VISTA HOMESCHOOL ACADEMY,127,0,0.0000,0,29,92
EL PASO,0980,HARRISON 2,6162,MOUNTAIN VISTA COMMUNITY SCHOOL,224,0,0.0000,31,127,45
EL PASO,0980,HARRISON 2,6686,PANORAMA MIDDLE SCHOOL,432,3,0.0070,90,197,94
EL PASO,0980,HARRISON 2,7882,SIERRA HIGH SCHOOL,1066,11,0.0100,256,486,186
EL PASO,0980,HARRISON 2,9998,DISTRICT GRAND TOTALS (ALTERNATIVE SCHOOLS ONLY),0,0,0.0000,0,0,0
EL PASO,0980,HARRISON 2,9998,DISTRICT GRAND TOTALS (EXCLUDING ALTERNATIVE SCHOOLS),5692,44,0.0080,931,2820,1343
