year,mergecode,schoolcode,districtcode,droprate,black,white,hispanic,totalenroll
19,1010-9404,9404,1010,0.0,5.45,60.7,23.74,257
19,1020-1588,1588,1020,0.0,1.86,71.24,14.59,699
19,1020-1590,1590,1020,0.21,2.51,73.7,13.36,1437
19,1020-9051,9051,1020,0.0,4.56,54.36,22.41,241
19,1020-9057,9057,1020,0.0,5.38,57.51,23.51,353
19,1030-5464,5464,1030,0.32,0.0,76.95,12.66,308
19,1030-5468,5468,1030,0.53,0.71,84.4,8.33,564
19,1040-74,74,1040,0.0,3.06,71.36,10.57,653
19,1040-76,76,1040,0.52,3.45,71.88,13.54,1536
19,1040-110,110,1040,0.47,3.29,83.57,6.57,213
19,1040-209,209,1040,1.13,1.69,69.49,19.21,177
19,1040-1629,1629,1040,0.0,3.02,83.99,8.35,431
19,1040-1630,1630,1040,0.15,1.05,82.91,9.15,667
19,1040-1901,1901,1040,0.0,2.17,70.65,16.3,92
19,1040-1921,1921,1040,0.0,1.89,71.43,14.56,742
19,1040-2195,2195,1040,0.53,3.8,70.34,14.45,1315
19,1040-2358,2358,1040,0.13,3.33,69.51,16.11,751
19,1040-5126,5126,1040,0.56,4.69,69.75,14.62,1792
19,1040-6140,6140,1040,0.13,4.23,62.75,16.25,757
19,1040-6937,6937,1040,0.23,2.51,71.13,13.5,1756
19,1040-7240,7240,1040,0.87,4.77,64.62,17.85,1843
19,1040-8779,8779,1040,0.0,2.45,79.37,9.09,572
19,1040-8851,8851,1040,0.0,4.16,69.55,15.33,913
19,1050-2640,2640,1050,0.0,1.98,57.92,34.16,202
19,1050-2642,2642,1050,2.03,2.03,60.17,34.01,344
19,1060-6626,6626,1060,3.45,1.72,81.03,12.07,58
19,1060-6900,6900,1060,0.0,3.0,75.0,11.0,100
19,1060-6902,6902,1060,0.0,0.73,85.04,8.39,274
19,1070-3758,3758,1070,0.65,3.23,59.35,34.84,155
19,1070-3941,3941,1070,12.5,0.0,87.5,12.5,8
19,1080-5093,5093,1080,0.0,1.62,80.16,9.72,247
19,1080-5098,5098,1080,0.0,1.19,80.6,11.84,1005
19,1080-5100,5100,1080,0.4,1.43,80.22,10.8,1259
19,1080-6678,6678,1080,0.15,1.37,82.36,8.82,1315
19,1110-555,555,1110,0.2,6.09,59.43,19.47,493
19,1110-2877,2877,1110,0.46,3.66,73.91,13.5,437
19,1110-2906,2906,1110,0.0,5.61,66.62,20.86,767
19,1110-2908,2908,1110,0.89,4.37,66.5,19.63,1579
19,1110-3475,3475,1110,20.14,3.58,41.32,48.22,4911
19,1110-4102,4102,1110,0.0,9.53,48.59,26.56,640
19,1110-4251,4251,1110,0.0,6.42,58.72,26.61,109
19,1110-5191,5191,1110,0.0,0.0,83.08,4.62,65
19,1110-6653,6653,1110,0.0,2.82,62.32,23.94,284
19,1110-6810,6810,1110,2.13,7.09,63.83,21.28,141
19,1110-6821,6821,1110,0.0,3.23,79.03,9.68,186
19,1110-6935,6935,1110,0.0,3.88,80.58,8.74,103
19,1110-7463,7463,1110,0.97,3.41,66.18,17.27,411
19,1110-7613,7613,1110,1.52,12.56,45.89,27.67,1449
19,1110-7960,7960,1110,0.0,8.17,54.52,23.12,930
19,1110-8791,8791,1110,1.26,7.6,55.58,24.14,1988
19,1120-2523,2523,1120,0.0,1.0,85.0,10.0,100
19,1120-2526,2526,1120,0.0,0.0,87.14,10.0,70
19,1130-5854,5854,1130,1.82,0.61,71.52,26.06,165
19,1140-1262,1262,1140,1.27,0.95,79.05,13.65,315
19,1140-1266,1266,1140,2.6,0.42,79.88,16.01,1193
19,1140-3802,3802,1140,0.38,0.0,81.54,13.08,260
19,1140-6752,6752,1140,0.0,0.0,80.95,14.29,63
19,1140-7950,7950,1140,0.0,0.0,73.68,19.3,57
19,1150-3002,3002,1150,2.48,0.74,77.23,18.07,404
19,1150-3226,3226,1150,0.0,0.74,79.04,13.97,272
19,1160-3228,3228,1160,0.0,0.0,86.92,9.23,130
19,1180-429,429,1180,0.0,0.0,84.38,12.5,32
19,1180-561,561,1180,0.0,0.0,44.36,51.88,266
19,1180-570,570,1180,3.36,0.0,38.69,57.77,566
19,1180-1006,1006,1180,15.65,0.0,20.87,76.52,115
19,1180-1296,1296,1180,0.54,0.54,38.59,59.24,184
19,1180-3464,3464,1180,0.0,0.31,40.43,55.25,324
19,1180-3468,3468,1180,1.53,0.27,48.69,47.88,1109
19,1180-7298,7298,1180,0.85,0.0,40.68,50.85,118
19,1180-7422,7422,1180,1.38,0.23,38.53,58.94,436
19,1195-65,65,1195,1.41,0.63,51.41,45.3,638
19,1195-7356,7356,1195,0.42,0.62,43.87,52.39,481
19,1195-7360,7360,1195,3.42,0.24,44.46,52.12,848
19,1195-7388,7388,1195,0.58,0.29,51.16,45.95,346
19,1220-3586,3586,1220,2.54,0.51,60.56,33.33,393
19,1220-8274,8274,1220,0.0,1.6,57.22,37.97,187
19,1330-1634,1634,1330,0.84,1.27,80.17,13.5,237
19,1340-9420,9420,1340,2.5,0.62,62.5,34.38,160
19,1340-9422,9422,1340,1.52,1.52,65.15,30.3,66
19,1350-2376,2376,1350,0.0,0.0,79.2,18.14,226
19,1350-5864,5864,1350,1.12,0.89,83.71,13.39,448
19,1360-2006,2006,1360,0.27,0.0,92.55,3.99,376
19,1360-3694,3694,1360,1.84,0.69,77.65,18.66,434
19,1360-3697,3697,1360,0.0,0.94,75.12,23.0,213
19,1360-5577,5577,1360,0.0,0.0,93.33,6.67,15
19,1380-4899,4899,1380,0.0,0.0,88.24,8.82,34
19,1390-63,63,1390,0.0,0.0,29.41,67.65,68
19,1390-3306,3306,1390,0.0,0.0,16.67,83.33,18
19,1390-9212,9212,1390,0.0,1.15,35.63,58.05,174
19,1400-4864,4864,1400,1.77,0.0,65.49,33.63,113
19,1410-6358,6358,1410,2.38,0.0,77.38,22.62,84
19,1420-33,33,1420,11.95,2.13,62.52,28.81,611
19,1420-108,108,1420,0.5,1.08,13.66,77.5,1391
19,1420-109,109,1420,0.27,1.63,33.97,54.35,368
19,1420-370,370,1420,2.01,2.61,38.05,52.11,996
19,1420-378,378,1420,0.53,1.26,74.29,18.02,1898
19,1420-660,660,1420,0.0,0.42,45.83,37.08,240
19,1420-664,664,1420,0.64,1.4,46.52,40.96,1709
19,1420-694,694,1420,0.0,0.71,75.81,17.68,707
19,1420-952,952,1420,0.0,0.0,86.89,6.56,122
19,1420-965,965,1420,15.25,2.1,45.22,46.16,951
19,1420-1318,1318,1420,0.0,1.63,51.71,39.02,615
19,1420-1451,1451,1420,0.0,0.92,68.4,24.23,326
19,1420-1522,1522,1420,0.51,0.62,80.61,13.44,1949
19,1420-1730,1730,1420,0.0,3.57,75.0,14.29,28
19,1420-1864,1864,1420,0.38,1.31,71.24,18.97,1829
19,1420-1880,1880,1420,0.0,0.38,76.63,11.88,261
19,1420-1886,1886,1420,0.0,0.22,87.68,6.22,917
19,1420-1976,1976,1420,0.14,3.39,39.04,46.96,707
19,1420-2093,2093,1420,0.76,0.76,73.24,17.13,1588
19,1420-2120,2120,1420,0.0,1.14,73.5,10.87,1049
19,1420-2130,2130,1420,0.0,0.35,79.33,12.43,571
19,1420-2189,2189,1420,0.0,0.0,64.91,26.32,57
19,1420-2288,2288,1420,0.0,1.13,77.68,14.12,708
19,1420-2300,2300,1420,0.15,2.24,71.0,17.94,669
19,1420-2799,2799,1420,0.0,1.83,74.31,16.51,109
19,1420-2820,2820,1420,0.0,1.44,41.98,49.79,486
19,1420-2832,2832,1420,0.0,0.59,90.04,5.08,512
19,1420-2836,2836,1420,0.52,0.26,88.18,6.52,1151
19,1420-2963,2963,1420,0.22,0.66,80.13,13.47,453
19,1420-3201,3201,1420,0.0,5.26,60.53,23.68,38
19,1420-3393,3393,1420,0.0,0.0,85.9,7.49,227
19,1420-3502,3502,1420,0.91,0.91,78.16,13.4,1433
19,1420-3628,3628,1420,0.67,2.17,70.99,18.73,1196
19,1420-4404,4404,1420,0.0,1.91,75.22,10.57,577
19,1420-4408,4408,1420,7.93,0.42,66.81,22.96,479
19,1420-4410,4410,1420,0.0,0.67,73.77,15.02,446
19,1420-4422,4422,1420,1.11,4.57,12.72,78.02,810
19,1420-4548,4548,1420,0.0,1.38,74.77,16.31,650
19,1420-4798,4798,1420,0.0,3.45,44.83,44.83,58
19,1420-4942,4942,1420,0.53,2.5,52.44,34.26,2277
19,1420-5145,5145,1420,0.0,1.42,70.21,19.86,141
19,1420-5415,5415,1420,0.0,2.5,47.5,37.5,40
19,1420-5454,5454,1420,0.0,0.72,60.19,25.66,417
19,1420-5472,5472,1420,0.0,0.87,80.35,10.7,458
19,1420-5623,5623,1420,7.23,1.2,80.72,12.05,83
19,1420-5892,5892,1420,0.0,0.0,62.5,30.0,40
19,1420-5994,5994,1420,0.0,0.0,72.73,27.27,11
19,1420-6090,6090,1420,0.45,2.68,58.93,32.81,448
19,1420-6139,6139,1420,0.0,0.0,74.26,16.83,101
19,1420-6237,6237,1420,24.41,0.59,6.76,88.82,340
19,1420-6330,6330,1420,0.0,0.85,52.87,40.13,471
19,1420-6470,6470,1420,0.0,0.18,74.46,17.39,552
19,1420-6541,6541,1420,2.42,1.21,79.76,14.5,331
19,1420-7114,7114,1420,0.94,1.35,55.87,36.03,1482
19,1420-7239,7239,1420,0.21,0.31,82.19,11.44,1931
19,1420-7462,7462,1420,0.0,0.0,89.87,8.86,79
19,1420-7701,7701,1420,0.0,0.74,73.06,14.76,271
19,1420-8036,8036,1420,4.79,2.05,57.53,31.51,146
19,1420-8209,8209,1420,0.6,1.26,64.17,20.93,1510
19,1420-8381,8381,1420,0.0,1.09,72.05,18.05,737
19,1420-8793,8793,1420,0.55,0.83,76.8,15.47,362
19,1420-8856,8856,1420,0.0,1.11,80.0,7.78,90
19,1420-9234,9234,1420,2.04,0.0,91.84,6.12,49
19,1420-9245,9245,1420,0.0,0.0,81.25,12.5,16
19,1420-9299,9299,1420,0.0,0.67,79.33,13.26,445
19,1420-9427,9427,1420,0.0,0.0,78.95,9.65,114
19,1420-9428,9428,1420,0.0,0.26,86.99,8.42,392
19,1420-9510,9510,1420,1.45,1.3,54.12,38.28,1382
19,1430-2332,2332,1430,0.0,0.0,88.89,11.11,27
19,1430-2336,2336,1430,0.0,0.0,90.57,9.43,53
19,1440-7009,7009,1440,0.0,0.0,76.92,11.54,26
19,1450-2960,2960,1450,2.47,0.0,91.36,8.64,81
19,1480-8351,8351,1480,0.0,0.0,83.72,16.28,43
19,1480-8354,8354,1480,0.0,0.0,76.27,20.34,59
19,1490-842,842,1490,0.0,0.0,57.63,40.68,59
19,1500-1150,1150,1500,0.0,2.48,51.24,43.8,121
19,1500-1152,1152,1500,1.24,0.0,54.55,41.32,242
19,1510-4904,4904,1510,2.6,0.74,27.83,67.9,539
19,1510-4952,4952,1510,0.0,0.0,28.0,72.0,25
19,1520-1526,1526,1520,5.05,3.23,64.29,23.93,773
19,1520-2318,2318,1520,0.83,0.6,73.94,17.22,1324
19,1520-3571,3571,1520,6.31,0.9,71.17,19.82,111
19,1520-5888,5888,1520,0.0,0.85,69.97,17.85,353
19,1520-7994,7994,1520,0.0,0.8,64.97,22.46,374
19,1530-636,636,1530,0.0,0.85,73.5,17.52,234
19,1530-640,640,1530,0.96,0.0,81.69,13.25,415
19,1540-4254,4254,1540,0.0,0.0,26.11,37.58,157
19,1540-4258,4258,1540,1.47,0.0,30.51,34.93,272
19,1550-146,146,1550,0.0,0.72,76.09,12.32,276
19,1550-892,892,1550,0.21,2.32,69.05,22.32,475
19,1550-898,898,1550,0.0,2.4,64.19,27.29,458
19,1550-1190,1190,1550,0.0,0.0,84.82,8.93,224
19,1550-1917,1917,1550,2.36,0.0,86.61,7.87,127
19,1550-3046,3046,1550,0.84,2.02,66.31,23.5,2030
19,1550-3105,3105,1550,0.27,1.21,80.41,8.2,2231
19,1550-3760,3760,1550,18.6,1.86,60.93,28.84,215
19,1550-4698,4698,1550,0.0,0.55,79.2,6.93,548
19,1550-5068,5068,1550,0.55,1.1,60.99,27.66,546
19,1550-5120,5120,1550,0.0,0.72,84.32,6.13,555
19,1550-5168,5168,1550,0.46,1.84,46.08,45.39,434
19,1550-5917,5917,1550,0.0,1.72,82.76,8.62,58
19,1550-7043,7043,1550,0.0,0.0,84.85,9.09,33
19,1550-7104,7104,1550,0.0,1.1,84.93,8.09,272
19,1550-7124,7124,1550,1.18,0.89,65.67,27.84,2033
19,1550-7127,7127,1550,3.36,2.45,51.68,38.23,327
19,1550-7161,7161,1550,0.12,0.61,83.56,7.67,821
19,1550-7198,7198,1550,3.91,0.56,73.18,22.91,179
19,1550-7470,7470,1550,1.36,1.72,73.63,16.55,2211
19,1550-9330,9330,1550,0.0,1.2,76.58,14.53,585
19,1550-9374,9374,1550,0.0,0.74,76.05,18.77,405
19,1560-510,510,1560,0.23,2.09,63.49,28.84,430
19,1560-812,812,1560,1.33,0.27,85.01,10.88,754
19,1560-3945,3945,1560,1.48,3.7,75.56,15.56,135
19,1560-5121,5121,1560,0.0,0.0,82.43,9.46,74
19,1560-5235,5235,1560,0.3,0.3,84.45,11.89,328
19,1560-5312,5312,1560,0.0,1.64,66.87,26.79,489
19,1560-5316,5316,1560,1.51,1.89,71.15,21.72,1851
19,1560-5335,5335,1560,0.0,1.18,69.38,24.85,676
19,1560-6163,6163,1560,3.11,2.54,66.76,25.34,1417
19,1560-6220,6220,1560,0.0,0.0,78.05,18.7,123
19,1560-8824,8824,1560,1.38,0.73,76.24,19.14,1233
19,1560-8925,8925,1560,0.0,0.56,83.33,13.28,354
19,1560-9228,9228,1560,0.25,0.51,71.5,23.16,393
19,1560-9260,9260,1560,12.43,1.69,57.06,34.46,177
19,1570-2788,2788,1570,0.0,0.0,94.12,0.0,17
19,1570-2792,2792,1570,0.0,1.44,63.94,30.29,208
19,1570-2794,2794,1570,1.86,0.27,70.74,22.87,376
19,1580-1386,1386,1580,0.53,0.53,29.63,65.61,189
19,1580-8906,8906,1580,2.19,1.88,31.66,62.07,319
19,1590-7164,7164,1590,1.3,0.0,48.05,50.65,77
19,1600-4048,4048,1600,0.0,0.0,43.43,54.55,198
19,1620-66,66,1620,0.0,0.0,35.82,62.69,67
19,1750-948,948,1750,3.49,2.91,76.16,18.02,344
19,1750-978,978,1750,0.0,0.0,68.75,25.0,48
19,1760-4694,4694,1760,0.0,7.69,84.62,7.69,26
19,1780-4162,4162,1780,2.0,2.0,89.0,8.0,100
19,1790-5136,5136,1790,0.0,1.17,78.6,15.95,257
19,1810-4506,4506,1810,0.0,0.0,92.31,7.69,13
19,1828-1224,1224,1828,0.0,0.69,72.92,22.22,144
19,1828-8256,8256,1828,0.32,0.32,66.14,28.16,316
19,1828-8260,8260,1828,3.32,1.0,71.64,23.05,603
19,1850-2988,2988,1850,0.0,0.0,90.41,8.22,73
19,1860-5806,5806,1860,0.0,2.58,84.52,9.03,155
19,1870-6838,6838,1870,0.0,0.0,92.0,1.33,75
19,1990-3582,3582,1990,12.7,12.3,56.56,24.18,244
19,1990-7028,7028,1990,1.61,0.0,80.65,12.9,62
19,1990-7032,7032,1990,1.71,0.0,88.89,5.98,117
19,2000-361,361,2000,0.11,0.33,80.42,13.68,914
19,2000-900,900,2000,0.42,1.04,53.75,41.46,480
19,2000-1450,1450,2000,2.0,0.95,60.86,32.56,1901
19,2000-2128,2128,2000,0.0,1.32,73.68,17.11,76
19,2000-2392,2392,2000,0.28,0.83,66.85,25.14,362
19,2000-3244,3244,2000,0.0,1.14,76.42,17.05,352
19,2000-3350,3350,2000,0.0,5.26,84.21,0.0,19
19,2000-3570,3570,2000,2.43,0.9,67.0,24.39,1894
19,2000-3584,3584,2000,0.4,0.61,59.39,33.94,495
19,2000-3604,3604,2000,4.8,0.48,71.22,20.62,417
19,2000-4439,4439,2000,0.0,0.0,81.97,13.11,61
19,2000-5828,5828,2000,0.0,0.43,81.55,14.59,233
19,2000-6070,6070,2000,1.75,0.54,79.42,14.1,1482
19,2000-6166,6166,2000,0.19,1.13,57.55,35.66,530
19,2000-6562,6562,2000,0.27,0.27,66.84,26.74,374
19,2000-6666,6666,2000,1.6,0.59,65.4,28.54,1188
19,2000-7236,7236,2000,25.6,1.29,60.41,32.41,543
19,2000-7281,7281,2000,0.46,0.46,80.97,13.69,431
19,2000-9406,9406,2000,0.0,0.31,73.54,20.31,325
19,2010-1966,1966,2010,0.0,0.0,87.93,8.62,58
19,2020-1938,1938,2020,0.81,0.0,71.43,24.26,371
19,2020-5962,5962,2020,4.16,0.29,71.31,23.96,697
19,2035-1888,1888,2035,3.37,0.48,42.89,21.69,415
19,2035-2036,2036,2035,0.0,0.0,41.18,5.88,17
19,2035-6026,6026,2035,2.62,0.39,50.85,18.74,763
19,2035-8133,8133,2035,10.76,0.0,62.03,12.66,158
19,2055-2208,2208,2055,1.2,0.0,72.75,18.26,334
19,2070-5450,5450,2070,0.0,0.0,71.62,14.86,74
19,2070-5452,5452,2070,0.75,0.75,72.93,15.79,133
19,2180-1392,1392,2180,0.0,0.65,50.76,44.71,463
19,2180-6054,6054,2180,0.27,1.1,59.73,35.89,365
19,2180-6058,6058,2180,2.47,0.48,57.35,37.29,1456
19,2180-6262,6262,2180,0.0,0.0,87.12,9.82,163
19,2180-6490,6490,2180,1.18,0.0,57.06,41.18,170
19,2180-6494,6494,2180,1.45,0.58,48.55,48.84,344
19,2180-9149,9149,2180,8.05,0.42,61.02,35.59,236
19,2190-6307,6307,2190,0.0,0.0,88.46,9.62,52
19,2190-6436,6436,2190,1.33,1.33,90.67,6.67,75
19,2190-6718,6718,2190,0.0,15.38,76.92,7.69,13
19,2395-1094,1094,2395,0.0,1.6,54.8,41.6,250
19,2395-1096,1096,2395,1.28,1.28,50.75,45.82,467
19,2405-3074,3074,2405,0.0,5.03,29.78,63.18,497
19,2405-3078,3078,2405,1.9,5.8,30.99,59.79,1052
19,2405-5180,5180,2405,27.27,1.52,53.03,42.42,66
19,2505-9360,9360,2505,2.0,0.0,75.0,20.0,100
19,2515-9263,9263,2515,0.0,0.85,71.19,24.58,118
19,2515-9582,9582,2515,0.54,0.54,69.89,25.27,186
19,2520-5015,5015,2520,0.84,1.4,31.98,63.41,716
19,2530-7442,7442,2530,0.77,0.26,26.74,70.95,389
19,2535-5506,5506,2535,0.0,1.18,37.65,57.65,85
19,2540-3130,3130,2540,0.0,0.0,77.03,22.97,74
19,2540-3134,3134,2540,0.76,0.0,76.34,23.66,131
19,2560-1546,1546,2560,0.0,0.0,72.82,26.21,103
19,2570-8456,8456,2570,2.16,2.16,67.03,22.7,185
19,2580-6598,6598,2580,0.0,0.0,81.48,14.81,27
19,2580-6600,6600,2580,0.0,0.0,77.78,12.7,63
19,2590-7344,7344,2590,0.0,0.0,81.54,10.77,65
19,2590-7346,7346,2590,0.0,0.0,79.66,14.41,118
19,2600-7046,7046,2600,0.33,1.33,77.67,14.0,300
19,2600-7048,7048,2600,0.0,0.65,79.35,11.61,155
19,2610-3681,3681,2610,0.0,0.0,100.0,0.0,8
19,2610-4908,4908,2610,5.0,0.0,80.0,10.0,20
19,2610-7891,7891,2610,0.0,1.11,82.22,8.89,90
19,2610-8118,8118,2610,1.27,1.9,75.95,18.35,158
19,2620-2686,2686,2620,6.06,0.0,39.39,60.61,33
19,2620-4080,4080,2620,0.0,0.37,52.57,46.69,272
19,2630-3846,3846,2630,0.0,0.0,92.86,1.79,56
19,2630-3850,3850,2630,0.0,1.09,83.7,14.13,92
19,2640-42,42,2640,0.0,0.0,97.06,2.94,34
19,2640-430,430,2640,0.0,1.23,82.3,13.58,243
19,2640-432,432,2640,0.98,1.14,86.5,10.73,615
19,2650-3546,3546,2650,0.95,0.0,24.76,75.24,105
19,2660-4956,4956,2660,0.0,1.19,37.55,58.89,253
19,2660-4960,4960,2660,0.61,0.2,41.6,55.74,488
19,2670-4058,4058,2670,0.92,0.0,42.2,56.88,109
19,2670-4069,4069,2670,0.0,0.0,47.5,52.5,40
19,2680-9608,9608,2680,0.0,0.0,71.9,22.31,121
19,2690-1402,1402,2690,1.31,2.15,32.05,61.11,1301
19,2690-1454,1454,2690,2.7,2.05,24.81,69.58,927
19,2690-1488,1488,2690,0.41,0.61,11.68,85.45,488
19,2690-1504,1504,2690,1.02,1.02,30.61,63.27,98
19,2690-2096,2096,2690,0.0,1.37,30.58,62.89,291
19,2690-2394,2394,2690,1.58,2.46,20.52,73.61,1262
19,2690-3206,3206,2690,1.24,4.55,25.21,66.12,242
19,2690-4376,4376,2690,0.0,3.66,21.61,73.63,273
19,2690-5048,5048,2690,1.09,2.0,26.23,67.58,549
19,2690-6677,6677,2690,9.71,1.46,34.47,60.19,206
19,2690-7209,7209,2690,0.0,1.89,29.25,67.92,106
19,2690-7481,7481,2690,0.8,2.14,23.06,72.12,373
19,2690-8082,8082,2690,1.75,2.94,31.08,62.48,1258
19,2690-9188,9188,2690,0.81,2.64,19.68,74.44,493
19,2700-25,25,2700,0.0,0.23,55.48,37.21,438
19,2700-856,856,2700,0.0,0.0,77.36,22.64,53
19,2700-5990,5990,2700,4.34,0.81,49.86,42.01,369
19,2700-6817,6817,2700,0.0,0.0,60.0,40.0,10
19,2700-7086,7086,2700,0.35,0.35,46.29,48.41,283
19,2700-7208,7208,2700,0.41,0.41,52.97,42.79,1227
19,2700-7212,7212,2700,0.0,0.26,51.45,39.05,379
19,2700-7214,7214,2700,0.5,0.75,57.31,34.79,1607
19,2700-7532,7532,2700,0.0,0.0,78.62,15.17,145
19,2700-7534,7534,2700,0.4,0.4,72.4,20.0,250
19,2700-7879,7879,2700,0.57,0.0,68.0,25.14,175
19,2700-8420,8420,2700,0.0,1.0,74.0,19.0,100
19,2700-8810,8810,2700,0.0,1.12,58.43,34.83,178
19,2700-9134,9134,2700,0.0,1.18,45.67,49.21,254
19,2710-5754,5754,2710,0.0,0.0,88.65,9.93,141
19,2710-5762,5762,2710,0.0,0.93,86.05,11.16,215
19,2720-7276,7276,2720,0.46,0.0,88.94,8.76,217
19,2730-2150,2150,2730,1.83,0.0,47.25,50.92,218
19,2740-6030,6030,2740,9.09,0.0,21.21,68.18,66
19,2740-6044,6044,2740,0.0,0.59,18.24,77.06,170
19,2740-6046,6046,2740,0.94,0.63,24.14,70.85,319
19,2740-6520,6520,2740,2.24,0.0,58.21,37.31,134
19,2750-7664,7664,2750,0.0,0.0,62.4,32.0,125
19,2750-7668,7668,2750,0.0,0.0,72.58,24.19,62
19,2760-3860,3860,2760,0.0,3.03,81.82,15.15,66
19,2760-3862,3862,2760,0.0,1.45,77.54,18.84,138
19,2770-6363,6363,2770,0.0,0.0,91.67,4.17,24
19,2770-8210,8210,2770,0.0,0.68,82.69,13.21,439
19,2770-8212,8212,2770,0.22,0.77,83.04,12.0,908
19,2770-9757,9757,2770,4.88,0.0,75.61,19.51,41
19,2780-8048,8048,2780,0.0,0.0,90.74,9.26,54
19,2780-8050,8050,2780,0.0,0.8,90.4,6.4,125
19,2790-6146,6146,2790,2.9,1.45,65.22,31.88,69
19,2800-2018,2018,2800,0.0,0.0,60.42,18.75,48
19,2800-5958,5958,2800,0.0,2.82,84.51,4.23,71
19,2810-51,51,2810,27.27,0.0,9.09,90.91,22
19,2810-1368,1368,2810,44.44,0.0,38.89,55.56,18
19,2810-1416,1416,2810,0.0,0.0,6.74,92.13,89
19,2810-1420,1420,2810,1.27,0.0,10.13,87.97,158
19,2820-7902,7902,2820,0.0,0.0,77.78,22.22,9
19,2820-7904,7904,2820,0.0,0.0,68.42,31.58,19
19,2830-8790,8790,2830,0.0,0.0,84.21,14.47,152
19,2830-8794,8794,2830,0.64,0.64,78.34,16.88,314
19,2840-6422,6422,2840,0.0,0.0,88.14,9.32,118
19,2862-4369,4369,2862,1.27,1.27,64.65,27.39,314
19,2862-4492,4492,2862,0.76,0.0,62.12,31.06,132
19,2865-7322,7322,2865,3.13,0.0,89.06,9.38,64
19,3000-8375,8375,3000,0.0,0.0,60.82,31.96,97
19,3000-8377,8377,3000,0.0,0.88,60.42,35.16,566
19,3000-8378,8378,3000,0.85,1.71,64.1,29.06,1053
19,3010-2024,2024,3010,1.91,1.91,86.12,7.18,209
19,3020-9694,9694,3020,0.0,2.11,83.14,9.84,427
19,3020-9696,9696,3020,1.9,0.67,82.27,10.59,897
19,3030-86,86,3030,0.0,2.0,78.0,12.0,50
19,3030-90,90,3030,0.88,0.0,78.07,15.79,114
19,3040-308,308,3040,0.0,0.0,78.18,21.82,55
19,3050-6586,6586,3050,1.87,2.8,87.85,6.54,107
19,3060-5238,5238,3060,0.0,0.0,84.0,16.0,25
19,3060-5258,5258,3060,0.0,0.0,80.95,16.67,42
19,3070-9704,9704,3070,0.0,0.0,86.36,13.64,44
19,3080-4854,4854,3080,0.0,0.5,35.0,60.5,200
19,3080-7058,7058,3080,0.0,0.66,39.07,60.26,151
19,3080-9032,9032,3080,0.64,0.64,37.14,59.32,622
19,3085-2452,2452,3085,0.0,0.6,67.76,28.96,335
19,3085-2456,2456,3085,0.49,0.49,74.01,23.36,608
19,3090-1299,1299,3090,0.0,0.0,93.18,6.82,44
19,3090-1446,1446,3090,2.03,0.76,52.41,43.04,790
19,3090-9347,9347,3090,0.0,1.78,49.62,46.82,393
19,3100-7755,7755,3100,0.0,0.22,75.67,20.98,448
19,3100-9393,9393,3100,0.0,0.18,82.58,9.8,551
19,3100-9670,9670,3100,0.0,0.82,78.48,16.19,488
19,3100-9672,9672,3100,0.63,0.51,78.24,17.02,1751
19,3110-4785,4785,3110,0.0,0.0,72.53,19.78,91
19,3110-5902,5902,3110,0.0,0.17,67.75,29.5,583
19,3110-7490,7490,3110,0.95,0.86,65.43,30.27,1163
19,3120-53,53,3120,0.65,0.0,39.61,59.09,154
19,3120-54,54,3120,0.31,4.63,11.42,81.17,324
19,3120-988,988,3120,0.39,4.14,25.05,67.06,507
19,3120-1500,1500,3120,0.0,0.0,42.37,52.54,177
19,3120-1875,1875,3120,0.0,0.7,77.41,19.25,717
19,3120-2657,2657,3120,0.0,1.94,37.86,56.31,309
19,3120-2850,2850,3120,0.0,0.5,61.94,33.89,1009
19,3120-3162,3162,3120,0.71,0.94,11.56,85.14,424
19,3120-3173,3173,3120,0.0,0.0,60.0,40.0,20
19,3120-3610,3610,3120,1.6,4.58,23.55,67.77,1877
19,3120-3614,3614,3120,1.76,3.72,26.68,64.02,1990
19,3120-3880,3880,3120,0.35,5.02,18.34,72.15,578
19,3120-4425,4425,3120,12.03,1.49,15.61,79.82,1006
19,3120-4438,4438,3120,0.0,2.32,24.6,65.42,561
19,3120-5660,5660,3120,0.0,0.0,37.5,56.82,176
19,3120-6364,6364,3120,1.73,0.83,25.05,71.22,1449
19,3120-8467,8467,3120,0.61,0.0,1.82,97.58,165
19,3120-8965,8965,3120,0.0,0.94,43.79,49.41,427
19,3120-9611,9611,3120,0.0,3.9,58.44,33.77,77
19,3130-4670,4670,3130,0.0,0.26,61.92,36.01,386
19,3130-7054,7054,3130,0.0,0.0,65.54,34.46,177
19,3140-3066,3066,3140,0.27,1.06,18.04,79.31,377
19,3140-3070,3070,3140,1.61,0.27,23.43,74.7,747
19,3140-7219,7219,3140,0.0,1.85,46.3,42.59,54
19,3145-3961,3961,3145,1.88,0.0,67.5,27.5,160
19,3145-3962,3962,3145,1.46,0.58,66.76,30.32,343
19,3146-1012,1012,3146,0.0,0.0,84.21,13.68,95
19,3147-7156,7156,3147,0.0,0.0,92.71,5.21,96
19,3148-6812,6812,3148,0.0,0.0,84.38,12.5,32
19,3200-9791,9791,3200,0.0,0.0,44.44,54.07,135
19,3200-9799,9799,3200,1.52,0.0,44.7,54.92,264
19,3210-9729,9729,3210,0.0,0.0,78.51,19.83,121
19,3210-9733,9733,3210,0.94,0.94,67.45,29.72,212
