Org. Code,Organization Name,School Code,School Name,Grade Level,American Indian or Alaskan Native Female,American Indian or Alaskan Native Male,Asian Female ,Asian Male,Black or African American Female,Black or African American Male,Hispanic or Latino Female,Hispanic or Latino Male,White Female,White Male,Native Hawaiian or Other Pacific Islander Female,Native Hawaiian or Other Pacific Islander Male,Two or More Races Female,Two or More Races Male,PK-12 Total
0010,Mapleton 1,0000,Not a school,120 (12th),0,0,0,0,0,0,1,2,0,3,0,0,0,0,6
0010,Mapleton 1,0000,Not a school,,0,0,0,0,0,0,1,2,0,3,0,0,0,0,6
0010,Mapleton 1,0187,Mapleton Expeditionary School of the Arts,070 (7th),0,0,2,0,0,0,42,22,5,4,0,0,1,2,78
0010,Mapleton 1,0187,Mapleton Expeditionary School of the Arts,080 (8th),0,2,0,0,0,3,46,31,8,9,0,0,2,1,102
0010,Mapleton 1,0187,Mapleton Expeditionary School of the Arts,090 (9th),1,1,1,1,1,2,39,54,7,8,1,0,1,2,119
0010,Mapleton 1,0187,Mapleton Expeditionary School of the Arts,100 (10th),0,1,1,1,5,1,49,50,12,4,0,0,5,1,130
0010,Mapleton 1,0187,Mapleton Expeditionary School of the Arts,110 (11th),2,0,0,0,0,0,29,38,14,5,0,0,0,0,88
0010,Mapleton 1,0187,Mapleton Expeditionary School of the Arts,120 (12th),1,0,1,1,3,0,45,25,11,4,0,0,2,0,93
0010,Mapleton 1,0187,Mapleton Expeditionary School of the Arts,,4,4,5,3,9,6,250,220,57,34,1,0,11,6,610
0010,Mapleton 1,0212,Mapleton Early College High School,090 (9th),0,1,2,1,0,2,36,26,3,5,0,0,0,0,76
0010,Mapleton 1,0212,Mapleton Early College High School,100 (10th),1,0,2,0,0,0,43,21,2,3,0,0,0,2,74
0010,Mapleton 1,0212,Mapleton Early College High School,110 (11th),0,1,0,1,0,0,26,20,10,6,0,0,0,1,65
0010,Mapleton 1,0212,Mapleton Early College High School,120 (12th),0,0,2,2,0,0,22,23,4,1,0,0,0,1,55
0010,Mapleton 1,0212,Mapleton Early College High School,,1,2,6,4,0,2,127,90,19,15,0,0,0,4,270
0010,Mapleton 1,0263,Global Leadership Academy,090 (9th),0,0,0,0,1,0,34,44,4,4,0,0,0,0,87
0010,Mapleton 1,0263,Global Leadership Academy,100 (10th),0,0,0,1,0,1,39,34,2,2,0,0,0,0,79
0010,Mapleton 1,0263,Global Leadership Academy,110 (11th),0,0,0,0,0,1,27,35,1,2,0,0,0,0,66
0010,Mapleton 1,0263,Global Leadership Academy,120 (12th),0,0,0,0,1,0,22,13,0,0,0,0,1,0,37
0010,Mapleton 1,0263,Global Leadership Academy,,0,0,0,1,2,2,122,126,7,8,0,0,1,0,269
0010,Mapleton 1,0309,Academy High School,090 (9th),0,0,1,5,1,3,48,61,1,12,0,2,3,0,137
0010,Mapleton 1,0309,Academy High School,100 (10th),0,1,1,1,1,0,35,66,2,6,0,0,1,2,116
0010,Mapleton 1,0309,Academy High School,110 (11th),0,0,0,0,0,0,42,42,3,10,0,0,0,2,99
0010,Mapleton 1,0309,Academy High School,120 (12th),0,0,2,0,0,2,43,40,2,5,0,0,1,1,96
0010,Mapleton 1,0309,Academy High School,,0,1,4,6,2,5,168,209,8,33,0,2,5,5,448
0010,Mapleton 1,0502,Meadow Community School,007 (Full Day K),0,0,2,3,0,0,17,14,2,8,0,0,0,0,46
0010,Mapleton 1,0502,Meadow Community School,010 (1st),1,0,0,1,2,0,14,17,3,7,0,0,0,1,46
0010,Mapleton 1,0502,Meadow Community School,020 (2nd),0,0,3,1,0,0,12,18,2,7,0,0,1,0,44
0010,Mapleton 1,0502,Meadow Community School,030 (3rd),0,0,0,1,1,1,10,13,2,6,0,0,1,1,36
0010,Mapleton 1,0502,Meadow Community School,040 (4th),0,0,1,1,0,1,19,14,4,4,0,0,0,1,45
0010,Mapleton 1,0502,Meadow Community School,050 (5th),0,0,0,0,0,0,22,15,1,2,0,0,3,0,43
0010,Mapleton 1,0502,Meadow Community School,060 (6th),0,0,0,1,0,1,19,19,2,2,0,0,0,0,44
0010,Mapleton 1,0502,Meadow Community School,070 (7th),0,0,1,1,2,0,26,13,1,5,0,0,1,1,51
0010,Mapleton 1,0502,Meadow Community School,080 (8th),0,0,0,2,0,0,20,23,0,5,0,0,0,1,51
0010,Mapleton 1,0502,Meadow Community School,,1,0,7,11,5,3,159,146,17,46,0,0,6,5,406
0010,Mapleton 1,0503,York International,007 (Full Day K),0,0,0,3,2,1,28,30,6,4,0,0,1,1,76
0010,Mapleton 1,0503,York International,010 (1st),1,0,1,0,0,0,19,20,1,2,0,0,1,0,45
0010,Mapleton 1,0503,York International,020 (2nd),0,0,1,2,1,0,25,33,4,6,0,0,0,0,72
0010,Mapleton 1,0503,York International,030 (3rd),0,0,0,1,0,0,24,32,3,6,0,0,2,0,68
0010,Mapleton 1,0503,York International,040 (4th),0,0,3,1,0,0,27,34,1,2,0,0,2,0,70
0010,Mapleton 1,0503,York International,050 (5th),0,0,2,2,0,1,29,31,1,2,0,0,1,0,69
0010,Mapleton 1,0503,York International,060 (6th),0,0,1,2,0,1,42,33,3,2,0,0,1,0,85
0010,Mapleton 1,0503,York International,070 (7th),0,0,2,1,0,2,31,34,3,7,0,0,0,0,80
0010,Mapleton 1,0503,York International,080 (8th),0,0,1,1,1,0,31,41,5,2,0,0,1,1,84
0010,Mapleton 1,0503,York International,090 (9th),0,0,0,1,1,0,40,38,7,7,0,0,1,2,97
0010,Mapleton 1,0503,York International,100 (10th),0,1,3,2,0,1,35,37,2,4,0,0,0,0,85
0010,Mapleton 1,0503,York International,110 (11th),0,0,0,2,0,0,39,29,1,4,0,0,0,0,75
0010,Mapleton 1,0503,York International,120 (12th),0,0,1,2,0,0,31,25,2,1,0,0,3,1,66
0010,Mapleton 1,0503,York International,,1,1,15,20,5,6,401,417,39,49,0,0,13,5,972
0010,Mapleton 1,0504,Welby Community School,004 (PK),0,0,0,0,0,0,19,19,4,6,0,0,0,0,48
0010,Mapleton 1,0504,Welby Community School,007 (Full Day K),0,0,1,0,0,0,18,22,1,1,0,0,0,0,43
0010,Mapleton 1,0504,Welby Community School,010 (1st),0,0,0,1,0,0,21,18,11,4,0,0,1,0,56
0010,Mapleton 1,0504,Welby Community School,020 (2nd),0,0,1,1,0,0,23,21,2,1,0,0,1,0,50
0010,Mapleton 1,0504,Welby Community School,030 (3rd),0,1,1,0,0,0,20,15,5,4,0,0,0,0,46
0010,Mapleton 1,0504,Welby Community School,040 (4th),0,0,0,0,0,0,19,18,8,5,0,0,0,0,50
0010,Mapleton 1,0504,Welby Community School,050 (5th),0,0,0,0,0,0,18,15,3,2,0,0,0,0,38
0010,Mapleton 1,0504,Welby Community School,060 (6th),0,0,0,1,0,0,19,16,1,2,0,0,1,0,40
0010,Mapleton 1,0504,Welby Community School,,0,1,3,3,0,0,157,144,35,25,0,0,3,0,371
0010,Mapleton 1,0505,Achieve Academy,007 (Full Day K),0,0,0,0,1,0,14,19,2,2,0,0,1,0,39
0010,Mapleton 1,0505,Achieve Academy,010 (1st),0,0,0,0,0,1,18,15,0,5,0,0,0,1,40
0010,Mapleton 1,0505,Achieve Academy,020 (2nd),0,0,1,1,0,1,16,8,1,2,0,0,0,0,30
0010,Mapleton 1,0505,Achieve Academy,030 (3rd),0,0,0,0,1,0,26,13,3,2,0,0,2,0,47
0010,Mapleton 1,0505,Achieve Academy,040 (4th),0,0,0,1,0,0,15,16,2,2,0,0,0,1,37
0010,Mapleton 1,0505,Achieve Academy,050 (5th),0,0,2,0,0,0,19,20,2,1,0,0,2,0,46
0010,Mapleton 1,0505,Achieve Academy,060 (6th),0,0,0,1,0,0,20,23,2,7,0,0,1,1,55
0010,Mapleton 1,0505,Achieve Academy,070 (7th),0,0,0,1,0,2,33,25,0,2,0,0,0,3,66
0010,Mapleton 1,0505,Achieve Academy,080 (8th),0,0,0,1,0,0,24,25,2,4,0,0,3,1,60
0010,Mapleton 1,0505,Achieve Academy,,0,0,3,5,2,4,185,164,14,27,0,0,9,7,420
0010,Mapleton 1,0506,Explore Pk-8,004 (PK),0,0,0,0,0,2,15,25,8,6,0,0,0,1,57
0010,Mapleton 1,0506,Explore Pk-8,007 (Full Day K),0,0,1,0,1,0,16,25,8,8,0,0,0,1,60
0010,Mapleton 1,0506,Explore Pk-8,010 (1st),0,0,0,1,0,0,23,15,4,8,0,0,0,1,52
0010,Mapleton 1,0506,Explore Pk-8,020 (2nd),0,0,1,0,0,0,18,16,4,12,0,0,1,1,53
0010,Mapleton 1,0506,Explore Pk-8,030 (3rd),0,0,0,0,0,1,14,27,6,5,0,1,1,3,58
0010,Mapleton 1,0506,Explore Pk-8,040 (4th),1,0,1,1,1,0,19,22,8,5,0,0,2,1,61
0010,Mapleton 1,0506,Explore Pk-8,050 (5th),0,0,0,0,0,0,16,21,6,8,0,0,0,2,53
0010,Mapleton 1,0506,Explore Pk-8,060 (6th),0,0,0,0,0,3,51,30,10,15,1,1,1,0,112
0010,Mapleton 1,0506,Explore Pk-8,070 (7th),0,2,0,1,0,0,8,4,0,0,0,0,0,0,15
0010,Mapleton 1,0506,Explore Pk-8,,1,2,3,3,2,6,180,185,54,67,1,2,5,10,521
0010,Mapleton 1,0507,Adventure Elementary,004 (PK),0,0,0,0,0,0,14,14,1,1,0,0,0,0,30
0010,Mapleton 1,0507,Adventure Elementary,007 (Full Day K),0,0,0,0,0,0,26,22,3,3,0,0,4,1,59
0010,Mapleton 1,0507,Adventure Elementary,010 (1st),0,0,1,0,0,0,22,28,4,2,0,1,0,0,58
0010,Mapleton 1,0507,Adventure Elementary,020 (2nd),0,0,0,0,0,0,12,27,2,4,0,0,0,0,45
0010,Mapleton 1,0507,Adventure Elementary,030 (3rd),0,0,0,0,1,0,18,15,5,6,0,0,0,0,45
0010,Mapleton 1,0507,Adventure Elementary,040 (4th),0,0,0,0,0,0,23,17,4,4,0,0,0,2,50
0010,Mapleton 1,0507,Adventure Elementary,050 (5th),0,1,0,0,0,0,16,22,4,5,0,0,0,1,49
0010,Mapleton 1,0507,Adventure Elementary,060 (6th),0,0,0,0,1,0,22,18,5,3,0,0,0,1,50
0010,Mapleton 1,0507,Adventure Elementary,,0,1,1,0,2,0,153,163,28,28,0,1,4,5,386
0010,Mapleton 1,0509,Clayton Partnership School,007 (Full Day K),0,0,0,0,0,0,23,21,3,4,0,0,0,0,51
0010,Mapleton 1,0509,Clayton Partnership School,010 (1st),0,0,0,0,1,2,22,21,4,6,0,0,1,0,57
0010,Mapleton 1,0509,Clayton Partnership School,020 (2nd),0,0,0,1,0,1,21,13,4,6,0,0,1,0,47
0010,Mapleton 1,0509,Clayton Partnership School,030 (3rd),1,0,1,0,1,0,25,23,1,3,0,0,2,0,57
0010,Mapleton 1,0509,Clayton Partnership School,040 (4th),1,0,0,0,0,0,30,22,3,5,0,0,0,0,61
0010,Mapleton 1,0509,Clayton Partnership School,050 (5th),0,0,0,2,1,0,24,27,4,2,0,1,0,1,62
0010,Mapleton 1,0509,Clayton Partnership School,060 (6th),0,0,3,1,2,1,27,28,4,1,0,0,0,0,67
0010,Mapleton 1,0509,Clayton Partnership School,070 (7th),0,0,0,1,1,2,27,29,4,5,0,0,0,0,69
0010,Mapleton 1,0509,Clayton Partnership School,080 (8th),0,0,2,0,0,0,22,26,7,4,0,0,0,0,61
0010,Mapleton 1,0509,Clayton Partnership School,,2,0,6,5,6,6,221,210,34,36,0,1,4,1,532
0010,Mapleton 1,0695,Big Picture College and Career Academy,090 (9th),0,0,0,0,0,0,6,8,3,2,0,0,0,0,19
0010,Mapleton 1,0695,Big Picture College and Career Academy,100 (10th),0,0,0,0,0,0,14,13,2,8,0,0,1,0,38
0010,Mapleton 1,0695,Big Picture College and Career Academy,110 (11th),0,1,0,0,0,0,11,6,3,5,0,0,3,4,33
0010,Mapleton 1,0695,Big Picture College and Career Academy,120 (12th),0,0,0,0,0,0,9,11,2,1,0,0,0,0,23
0010,Mapleton 1,0695,Big Picture College and Career Academy,,0,1,0,0,0,0,40,38,10,16,0,0,4,4,113
0010,Mapleton 1,1796,Colorado Connections Academy,007 (Full Day K),0,0,0,3,2,2,14,10,31,24,0,0,6,1,93
0010,Mapleton 1,1796,Colorado Connections Academy,010 (1st),0,1,0,0,2,2,10,15,29,36,0,0,5,5,105
0010,Mapleton 1,1796,Colorado Connections Academy,020 (2nd),1,0,3,0,3,3,14,19,25,34,1,0,2,7,112
0010,Mapleton 1,1796,Colorado Connections Academy,030 (3rd),1,0,0,0,4,3,11,21,25,47,0,0,0,2,114
0010,Mapleton 1,1796,Colorado Connections Academy,040 (4th),0,0,0,3,2,1,12,13,38,35,0,1,5,10,120
0010,Mapleton 1,1796,Colorado Connections Academy,050 (5th),2,1,0,2,4,3,17,20,39,42,0,0,8,5,143
0010,Mapleton 1,1796,Colorado Connections Academy,060 (6th),0,0,1,2,7,1,15,21,39,52,0,0,11,7,156
0010,Mapleton 1,1796,Colorado Connections Academy,070 (7th),1,1,1,2,5,11,25,21,59,82,0,0,5,11,224
0010,Mapleton 1,1796,Colorado Connections Academy,080 (8th),1,1,2,0,5,4,30,22,69,69,0,1,7,5,216
0010,Mapleton 1,1796,Colorado Connections Academy,090 (9th),0,0,2,0,4,6,40,27,105,81,0,0,6,5,276
0010,Mapleton 1,1796,Colorado Connections Academy,100 (10th),2,3,4,1,7,5,42,40,121,107,1,1,7,7,348
0010,Mapleton 1,1796,Colorado Connections Academy,110 (11th),1,0,6,0,6,5,50,35,96,106,1,0,8,11,325
0010,Mapleton 1,1796,Colorado Connections Academy,120 (12th),1,2,4,0,7,5,36,27,119,79,0,0,12,8,300
0010,Mapleton 1,1796,Colorado Connections Academy,,10,9,23,13,58,51,316,291,795,794,3,3,82,84,2532
0010,Mapleton 1,2768,Preschool on Poze,004 (PK),0,0,5,3,0,1,51,62,6,8,0,0,2,3,141
0010,Mapleton 1,2768,Preschool on Poze,,0,0,5,3,0,1,51,62,6,8,0,0,2,3,141
0010,Mapleton 1,3590,Global Intermediate Academy,040 (4th),0,0,0,0,0,0,24,20,2,0,0,0,0,1,47
0010,Mapleton 1,3590,Global Intermediate Academy,050 (5th),0,1,0,0,0,0,25,26,2,0,0,0,0,0,54
0010,Mapleton 1,3590,Global Intermediate Academy,060 (6th),1,0,0,0,1,1,21,33,2,0,0,0,2,0,61
0010,Mapleton 1,3590,Global Intermediate Academy,070 (7th),0,0,0,0,0,0,31,33,2,2,0,0,1,0,69
0010,Mapleton 1,3590,Global Intermediate Academy,080 (8th),0,0,1,0,1,0,30,25,1,2,0,0,0,1,61
0010,Mapleton 1,3590,Global Intermediate Academy,,1,1,1,0,2,1,131,137,9,4,0,0,3,2,292
0010,Mapleton 1,3623,Global Primary Academy,004 (PK),0,0,1,0,1,1,22,25,6,9,0,0,3,3,71
0010,Mapleton 1,3623,Global Primary Academy,007 (Full Day K),0,0,0,0,0,0,23,22,0,3,0,0,1,0,49
0010,Mapleton 1,3623,Global Primary Academy,010 (1st),0,0,2,0,0,0,26,21,1,5,0,0,1,0,56
0010,Mapleton 1,3623,Global Primary Academy,020 (2nd),0,0,0,1,0,0,19,22,0,2,0,0,0,0,44
0010,Mapleton 1,3623,Global Primary Academy,030 (3rd),0,0,0,0,0,1,23,22,1,1,0,0,0,1,49
0010,Mapleton 1,3623,Global Primary Academy,,0,0,3,1,1,2,113,112,8,20,0,0,5,4,269
0010,Mapleton 1,6315,North Valley School for Young Adults,120 (12th),0,1,0,0,0,1,28,30,7,8,0,0,0,2,77
0010,Mapleton 1,6315,North Valley School for Young Adults,,0,1,0,0,0,1,28,30,7,8,0,0,0,2,77
0010,Mapleton 1,8823,Trailside Academy,004 (PK),0,0,1,0,0,0,24,15,16,10,0,0,1,3,70
0010,Mapleton 1,8823,Trailside Academy,007 (Full Day K),1,0,0,0,0,0,12,19,4,8,0,0,1,0,45
0010,Mapleton 1,8823,Trailside Academy,010 (1st),0,0,0,1,0,0,17,11,7,5,0,0,0,1,42
0010,Mapleton 1,8823,Trailside Academy,020 (2nd),0,0,0,0,0,0,23,20,6,2,0,0,0,0,51
0010,Mapleton 1,8823,Trailside Academy,030 (3rd),0,0,0,0,0,0,14,11,2,6,0,0,0,0,33
0010,Mapleton 1,8823,Trailside Academy,040 (4th),0,0,1,2,1,0,18,15,2,3,0,0,2,0,44
0010,Mapleton 1,8823,Trailside Academy,050 (5th),0,0,0,0,0,0,18,17,3,5,0,0,0,0,43
0010,Mapleton 1,8823,Trailside Academy,060 (6th),0,1,0,0,0,0,23,21,3,4,0,0,0,0,52
0010,Mapleton 1,8823,Trailside Academy,070 (7th),0,0,0,0,0,0,26,31,6,1,0,0,0,1,65
0010,Mapleton 1,8823,Trailside Academy,080 (8th),0,0,0,0,0,0,32,25,0,2,0,0,1,0,60
0010,Mapleton 1,8823,Trailside Academy,,1,1,2,3,1,0,207,185,49,46,0,0,5,5,505
0010,Mapleton 1 TOTAL,,,,22,25,87,81,97,96,3010,2931,1196,1267,5,9,162,152,9140
0020,Adams 12 Five Star Schools,0014,Glacier Peak Elementary School,007 (Full Day K),0,0,0,1,2,0,9,14,13,14,0,0,0,0,53
0020,Adams 12 Five Star Schools,0014,Glacier Peak Elementary School,010 (1st),0,0,3,5,1,0,10,11,12,16,0,0,2,4,64
0020,Adams 12 Five Star Schools,0014,Glacier Peak Elementary School,020 (2nd),0,0,1,2,0,0,9,19,21,13,0,0,1,1,67
0020,Adams 12 Five Star Schools,0014,Glacier Peak Elementary School,030 (3rd),0,0,3,2,0,1,17,21,17,17,0,0,1,1,80
0020,Adams 12 Five Star Schools,0014,Glacier Peak Elementary School,040 (4th),0,0,2,1,1,1,18,15,13,19,0,0,1,1,72
0020,Adams 12 Five Star Schools,0014,Glacier Peak Elementary School,050 (5th),0,0,0,2,1,1,8,11,14,16,0,0,4,0,57
0020,Adams 12 Five Star Schools,0014,Glacier Peak Elementary School,,0,0,9,13,5,3,71,91,90,95,0,0,9,7,393
0020,Adams 12 Five Star Schools,0057,Rocky Top Middle School,060 (6th),0,0,9,11,4,3,44,40,90,110,2,1,8,10,332
0020,Adams 12 Five Star Schools,0057,Rocky Top Middle School,070 (7th),2,1,11,12,5,0,36,39,110,109,1,1,10,10,347
0020,Adams 12 Five Star Schools,0057,Rocky Top Middle School,080 (8th),0,1,11,12,2,4,38,41,104,117,0,0,8,15,353
0020,Adams 12 Five Star Schools,0057,Rocky Top Middle School,,2,2,31,35,11,7,118,120,304,336,3,2,26,35,1032
0020,Adams 12 Five Star Schools,0059,Meridian Elementary School,007 (Full Day K),0,0,2,2,0,0,7,5,23,18,0,0,2,3,62
0020,Adams 12 Five Star Schools,0059,Meridian Elementary School,010 (1st),0,0,1,0,0,1,9,11,27,35,0,0,1,6,91
0020,Adams 12 Five Star Schools,0059,Meridian Elementary School,020 (2nd),0,0,4,5,1,1,6,7,21,36,0,0,3,8,92
0020,Adams 12 Five Star Schools,0059,Meridian Elementary School,030 (3rd),0,0,2,4,1,0,5,7,31,30,1,0,4,3,88
0020,Adams 12 Five Star Schools,0059,Meridian Elementary School,040 (4th),0,0,5,4,0,0,7,6,27,40,0,0,7,2,98
0020,Adams 12 Five Star Schools,0059,Meridian Elementary School,050 (5th),0,0,3,1,2,0,2,10,36,40,0,0,4,2,100
0020,Adams 12 Five Star Schools,0059,Meridian Elementary School,,0,0,17,16,4,2,36,46,165,199,1,0,21,24,531
0020,Adams 12 Five Star Schools,0070,Adams12 Five Star Preschool,004 (PK),0,0,2,1,0,0,13,11,12,10,0,0,1,0,50
0020,Adams 12 Five Star Schools,0070,Adams12 Five Star Preschool,,0,0,2,1,0,0,13,11,12,10,0,0,1,0,50
0020,Adams 12 Five Star Schools,0210,Vantage Point,070 (7th),0,0,0,0,0,0,1,1,0,2,0,0,0,0,4
0020,Adams 12 Five Star Schools,0210,Vantage Point,080 (8th),0,0,0,0,0,0,4,12,3,5,0,0,0,1,25
0020,Adams 12 Five Star Schools,0210,Vantage Point,090 (9th),0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
0020,Adams 12 Five Star Schools,0210,Vantage Point,100 (10th),1,0,0,1,0,0,7,8,2,5,0,0,1,1,26
0020,Adams 12 Five Star Schools,0210,Vantage Point,110 (11th),0,0,1,0,0,3,34,64,24,31,0,0,1,2,160
0020,Adams 12 Five Star Schools,0210,Vantage Point,120 (12th),0,1,2,6,2,4,28,36,16,30,0,0,1,1,127
0020,Adams 12 Five Star Schools,0210,Vantage Point,,1,1,3,7,2,7,75,121,45,73,0,1,3,5,344
0020,Adams 12 Five Star Schools,0301,Arapahoe Ridge Elementary School,004 (PK),0,0,2,6,0,0,9,7,9,13,0,0,4,2,52
0020,Adams 12 Five Star Schools,0301,Arapahoe Ridge Elementary School,007 (Full Day K),1,0,2,1,0,1,17,13,17,14,0,0,1,0,67
0020,Adams 12 Five Star Schools,0301,Arapahoe Ridge Elementary School,010 (1st),1,0,2,0,1,1,15,14,16,20,0,0,0,4,74
0020,Adams 12 Five Star Schools,0301,Arapahoe Ridge Elementary School,020 (2nd),0,0,2,3,0,1,17,15,12,21,1,0,1,0,73
0020,Adams 12 Five Star Schools,0301,Arapahoe Ridge Elementary School,030 (3rd),0,0,1,7,0,0,12,23,11,15,0,0,0,0,69
0020,Adams 12 Five Star Schools,0301,Arapahoe Ridge Elementary School,040 (4th),0,0,0,3,1,0,27,15,14,18,0,0,2,1,81
0020,Adams 12 Five Star Schools,0301,Arapahoe Ridge Elementary School,050 (5th),0,1,1,0,1,0,23,21,19,22,0,0,3,1,92
0020,Adams 12 Five Star Schools,0301,Arapahoe Ridge Elementary School,,2,1,10,20,3,3,120,108,98,123,1,0,11,8,508
0020,Adams 12 Five Star Schools,1388,Centennial Elementary School,004 (PK),0,0,1,1,0,0,12,14,5,8,0,0,0,0,41
0020,Adams 12 Five Star Schools,1388,Centennial Elementary School,007 (Full Day K),0,0,0,0,0,1,13,16,7,9,0,0,1,1,48
0020,Adams 12 Five Star Schools,1388,Centennial Elementary School,010 (1st),1,0,0,2,0,0,18,20,17,10,0,0,1,1,70
0020,Adams 12 Five Star Schools,1388,Centennial Elementary School,020 (2nd),0,0,0,1,0,0,22,23,11,11,0,0,1,0,69
0020,Adams 12 Five Star Schools,1388,Centennial Elementary School,030 (3rd),0,0,0,0,0,1,16,22,10,14,0,0,1,0,64
0020,Adams 12 Five Star Schools,1388,Centennial Elementary School,040 (4th),0,0,0,1,0,0,21,16,14,8,0,0,1,0,61
0020,Adams 12 Five Star Schools,1388,Centennial Elementary School,050 (5th),0,0,0,1,0,0,21,12,11,6,0,0,2,0,53
0020,Adams 12 Five Star Schools,1388,Centennial Elementary School,,1,0,1,6,0,2,123,123,75,66,0,0,7,2,406
0020,Adams 12 Five Star Schools,1480,Century Middle School,060 (6th),2,2,5,4,3,4,56,63,85,74,0,0,7,5,310
0020,Adams 12 Five Star Schools,1480,Century Middle School,070 (7th),0,0,5,4,2,1,58,57,82,88,0,0,8,9,314
0020,Adams 12 Five Star Schools,1480,Century Middle School,080 (8th),0,0,13,8,5,6,52,53,68,95,0,0,7,10,317
0020,Adams 12 Five Star Schools,1480,Century Middle School,,2,2,23,16,10,11,166,173,235,257,0,0,22,24,941
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,007 (Full Day K),0,0,17,9,0,0,2,5,24,22,0,0,4,5,88
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,010 (1st),0,0,17,10,1,0,7,2,29,20,0,0,3,7,96
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,020 (2nd),0,0,8,9,0,1,7,2,29,32,0,0,4,8,100
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,030 (3rd),0,0,13,10,0,0,8,6,23,26,0,0,7,7,100
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,040 (4th),0,0,9,17,0,0,7,4,29,26,0,0,5,3,100
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,050 (5th),0,0,16,11,0,0,4,9,42,43,0,0,3,2,130
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,060 (6th),0,0,15,24,0,0,5,11,33,34,0,0,8,5,135
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,070 (7th),0,0,19,6,1,1,8,8,39,41,0,0,10,1,134
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,080 (8th),0,1,23,13,1,0,6,7,34,39,0,0,6,5,135
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,090 (9th),1,0,12,13,1,0,9,6,44,44,0,0,5,2,137
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,100 (10th),0,0,10,13,0,1,3,6,37,34,0,0,2,3,109
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,110 (11th),0,0,10,13,2,0,6,7,30,38,0,0,1,6,113
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,120 (12th),0,0,13,6,0,1,5,10,32,35,0,0,3,4,109
0020,Adams 12 Five Star Schools,1519,Stargate Charter School,,1,1,182,154,6,4,77,83,425,434,0,0,61,58,1486
0020,Adams 12 Five Star Schools,1878,Coronado Hills Elementary School,004 (PK),0,0,0,2,0,0,16,15,3,2,0,0,0,1,39
0020,Adams 12 Five Star Schools,1878,Coronado Hills Elementary School,007 (Full Day K),0,0,0,0,0,0,26,34,6,5,0,0,0,1,72
0020,Adams 12 Five Star Schools,1878,Coronado Hills Elementary School,010 (1st),2,0,0,1,1,0,26,37,10,4,0,0,0,1,82
0020,Adams 12 Five Star Schools,1878,Coronado Hills Elementary School,020 (2nd),0,0,2,0,1,1,27,31,8,5,0,0,1,0,76
0020,Adams 12 Five Star Schools,1878,Coronado Hills Elementary School,030 (3rd),0,0,0,1,1,1,30,36,7,7,0,0,0,1,84
0020,Adams 12 Five Star Schools,1878,Coronado Hills Elementary School,040 (4th),0,0,0,2,1,0,32,31,4,5,0,0,1,0,76
0020,Adams 12 Five Star Schools,1878,Coronado Hills Elementary School,050 (5th),0,1,1,0,2,0,32,35,5,6,0,0,2,0,84
0020,Adams 12 Five Star Schools,1878,Coronado Hills Elementary School,,2,1,3,6,6,2,189,219,43,34,0,0,4,4,513
0020,Adams 12 Five Star Schools,1914,Cotton Creek Elementary School,007 (Full Day K),0,0,2,1,0,2,7,11,15,26,0,0,6,1,71
0020,Adams 12 Five Star Schools,1914,Cotton Creek Elementary School,010 (1st),2,1,4,1,1,0,9,12,24,28,0,0,2,6,90
0020,Adams 12 Five Star Schools,1914,Cotton Creek Elementary School,020 (2nd),0,0,1,0,0,0,6,7,38,30,0,0,3,2,87
0020,Adams 12 Five Star Schools,1914,Cotton Creek Elementary School,030 (3rd),0,0,4,4,0,1,11,6,24,26,0,0,6,1,83
0020,Adams 12 Five Star Schools,1914,Cotton Creek Elementary School,040 (4th),0,0,2,3,0,0,9,10,25,30,0,0,6,4,89
0020,Adams 12 Five Star Schools,1914,Cotton Creek Elementary School,050 (5th),0,0,1,3,1,1,7,8,32,28,0,0,3,1,85
0020,Adams 12 Five Star Schools,1914,Cotton Creek Elementary School,,2,1,14,12,2,4,49,54,158,168,0,0,26,15,505
0020,Adams 12 Five Star Schools,1937,Coyote Ridge Elementary School,007 (Full Day K),0,0,2,3,0,1,3,6,18,21,0,0,1,2,57
0020,Adams 12 Five Star Schools,1937,Coyote Ridge Elementary School,010 (1st),0,0,2,2,2,0,4,6,21,21,0,0,3,1,62
0020,Adams 12 Five Star Schools,1937,Coyote Ridge Elementary School,020 (2nd),0,0,1,2,1,1,7,4,29,16,0,0,1,3,65
0020,Adams 12 Five Star Schools,1937,Coyote Ridge Elementary School,030 (3rd),0,0,5,2,0,0,4,4,26,28,0,1,1,1,72
