year,mergecode,lowincome
18,1560-5121,9.6
18,1560-5170,65.2
18,1560-5235,29.3
18,1560-5312,50.5
18,1560-5316,34.3
18,1560-5335,35.1
18,1560-5992,78.9
18,1560-6163,41.3
18,1560-6194,23.7
18,1560-6220,22.0
18,1560-7113,29.5
18,1560-7640,69.9
18,1560-7650,48.8
18,1560-8824,38.4
18,1560-8918,70.1
18,1560-8925,22.6
18,1560-9055,58.1
18,1560-9228,42.6
18,1560-9674,65.6
18,1570-2790,46.0
18,1570-2792,38.4
18,1570-2794,39.5
18,1580-1386,76.2
18,1580-2481,74.3
18,1580-2944,81.5
18,1580-8906,63.3
18,1590-7160,65.5
18,1590-7164,62.5
18,1600-4048,41.5
18,1620-58,63.5
18,1750-948,11.0
18,1750-978,60.8
18,1780-4162,42.8
18,1790-5132,54.9
18,1790-5136,41.1
18,1828-515,55.4
18,1828-1220,54.5
18,1828-1224,41.0
18,1828-1321,55.0
18,1828-8256,56.0
18,1828-8260,35.5
18,1850-2980,39.2
18,1850-2988,31.9
18,1860-5802,34.5
18,1860-5806,32.4
18,1870-6834,36.3
18,1870-6838,27.8
18,1980-2126,37.4
18,1990-7024,47.8
18,1990-7028,37.0
18,1990-7032,30.6
18,2000-262,27.8
18,2000-361,31.0
18,2000-362,33.6
18,2000-363,66.4
18,2000-900,60.0
18,2000-1046,26.4
18,2000-1450,43.6
18,2000-1520,66.0
18,2000-1619,78.6
18,2000-1686,83.0
18,2000-2128,6.8
18,2000-2224,84.4
18,2000-2297,51.9
18,2000-2392,45.4
18,2000-3244,33.5
18,2000-3262,67.1
18,2000-3570,37.8
18,2000-3584,60.7
18,2000-3604,22.9
18,2000-4439,13.1
18,2000-5210,64.5
18,2000-5244,39.5
18,2000-5828,6.2
18,2000-5842,52.8
18,2000-6070,19.0
18,2000-6166,70.2
18,2000-6264,83.0
18,2000-6554,59.4
18,2000-6562,60.1
18,2000-6666,45.7
18,2000-7110,37.4
18,2000-7236,59.9
18,2000-7281,23.4
18,2000-7467,83.9
18,2000-7832,44.1
18,2000-8462,46.7
18,2000-8846,47.7
18,2000-8876,51.0
18,2000-9406,35.3
18,2000-9434,29.2
18,2000-9673,20.1
18,2010-1966,47.5
18,2020-1936,52.9
18,2020-1938,40.0
18,2020-2374,65.7
18,2020-5962,24.7
18,2020-7338,43.0
18,2020-8398,32.8
18,2035-1888,55.6
18,2035-2036,35.9
18,2035-4546,70.8
18,2035-5090,50.0
18,2035-5436,88.4
18,2035-5836,74.5
18,2035-6026,38.5
18,2035-8133,69.0
18,2055-2204,41.4
18,2055-2206,41.5
18,2055-2208,27.5
18,2070-5446,65.0
18,2070-5450,61.9
18,2070-5452,53.5
18,2180-1392,52.9
18,2180-1915,37.3
18,2180-4458,57.4
18,2180-6054,40.8
18,2180-6058,33.8
18,2180-6262,17.8
18,2180-6366,78.1
18,2180-6466,46.7
18,2180-6486,64.7
18,2180-6490,53.2
18,2180-6494,43.6
18,2180-7106,48.5
18,2180-9149,69.1
18,2190-6196,65.4
18,2190-6436,40.0
18,2190-6718,63.2
18,2395-1094,59.0
18,2395-1096,52.0
18,2395-1438,66.3
18,2395-8832,67.6
18,2405-1009,78.0
18,2405-1850,71.4
18,2405-3074,68.8
18,2405-3078,55.6
18,2405-3620,66.7
18,2405-6954,74.7
18,2405-7856,71.4
18,2505-9352,35.6
18,2505-9360,36.7
18,2515-9263,40.4
18,2515-9576,47.5
18,2515-9582,35.8
18,2520-4841,76.7
18,2520-4843,80.6
18,2520-5015,67.6
18,2530-5114,82.1
18,2530-7442,70.2
18,2530-9264,78.9
18,2535-5506,55.8
18,2540-56,63.9
18,2540-3130,50.0
18,2540-3134,44.2
18,2560-1546,52.6
18,2570-8452,43.6
18,2570-8456,51.4
18,2580-6596,47.3
18,2590-7342,25.7
18,2590-7344,29.3
18,2590-7346,19.2
18,2600-7042,29.1
18,2600-7046,27.9
18,2600-7048,29.5
18,2610-4908,41.9
18,2610-7891,46.4
18,2610-8114,52.0
18,2610-8118,37.3
18,2620-4076,53.4
18,2620-4080,44.0
18,2630-3846,36.4
18,2630-3850,33.8
18,2640-428,4.9
18,2640-430,5.7
18,2640-432,4.4
18,2650-3542,63.2
18,2650-3546,50.6
18,2660-200,37.6
18,2660-4956,67.5
18,2660-4960,50.8
18,2660-6794,76.5
18,2660-9268,79.3
18,2670-4058,68.4
18,2670-7794,66.4
18,2680-9604,50.0
18,2680-9608,43.0
18,2690-738,80.3
18,2690-756,91.2
18,2690-860,91.6
18,2690-1304,88.5
18,2690-1402,63.1
18,2690-1454,78.9
18,2690-1488,86.2
18,2690-1504,71.7
18,2690-2096,56.1
18,2690-2394,77.3
18,2690-2438,90.2
18,2690-2620,49.4
18,2690-3206,87.7
18,2690-3724,77.9
18,2690-3924,87.8
18,2690-3976,77.9
18,2690-4302,94.5
18,2690-5048,89.9
18,2690-6132,78.7
18,2690-6770,93.1
18,2690-6775,69.6
18,2690-7209,67.1
18,2690-7481,89.5
18,2690-8030,91.6
18,2690-8082,64.5
18,2690-8116,82.0
18,2690-8402,76.7
18,2690-9188,86.2
18,2700-25,34.3
18,2700-26,64.3
18,2700-472,90.7
18,2700-852,48.2
18,2700-856,47.9
18,2700-1377,27.1
18,2700-5990,50.3
18,2700-6354,51.8
18,2700-7086,60.1
18,2700-7153,45.3
18,2700-7208,54.4
18,2700-7210,67.1
18,2700-7212,63.3
18,2700-7214,33.5
18,2700-7530,55.6
18,2700-7532,46.4
18,2700-7534,38.0
18,2700-7879,25.0
18,2700-7886,52.1
18,2700-8110,63.3
18,2700-8420,24.3
18,2700-9130,51.1
18,2700-9134,70.7
18,2710-5750,36.2
18,2710-5754,36.8
18,2710-5762,27.2
18,2720-7268,36.2
18,2720-7276,25.6
18,2730-2148,61.8
18,2730-2150,45.0
18,2740-5579,70.0
18,2740-6036,76.5
18,2740-6044,76.2
18,2740-6046,61.8
18,2740-6520,24.4
18,2750-7660,38.7
18,2750-7664,35.6
18,2750-7668,45.5
18,2760-2522,42.4
18,2760-3860,41.7
18,2760-3862,30.1
18,2770-8208,17.1
18,2770-8210,14.4
18,2770-8212,12.8
18,2770-8358,25.3
18,2780-8048,50.6
18,2780-8050,35.7
18,2780-8120,53.5
18,2790-6146,75.2
18,2800-2018,77.6
18,2800-5958,79.7
18,2830-8786,20.1
18,2830-8790,20.8
18,2830-8794,24.2
18,2830-8811,25.0
18,2840-6422,47.0
18,2862-4369,37.2
18,2862-4488,66.2
18,2862-4492,61.3
18,2865-7050,73.5
18,2865-7322,61.2
18,3000-8370,51.9
18,3000-8374,12.6
18,3000-8375,31.1
18,3000-8376,66.9
18,3000-8377,31.7
18,3000-8378,26.5
18,3000-8385,24.4
18,3000-8993,31.6
18,3010-2024,60.2
18,3010-9080,72.0
18,3020-8379,36.9
18,3020-9692,37.9
18,3020-9694,31.3
18,3020-9696,27.6
18,3020-9698,22.3
18,3030-86,59.3
18,3030-90,45.6
18,3040-308,44.6
18,3050-6582,57.7
18,3050-6586,56.0
18,3060-5238,54.3
18,3060-5254,49.1
18,3070-9700,66.0
18,3080-3398,66.4
18,3080-4852,52.8
18,3080-4854,52.8
18,3080-7056,51.8
18,3080-7058,48.2
18,3080-9032,46.9
18,3085-754,38.6
18,3085-2448,29.3
18,3085-2452,37.9
18,3085-2456,29.6
18,3085-3286,53.7
18,3090-1446,33.9
18,3090-3090,46.9
18,3090-4148,51.7
18,3090-4526,29.3
18,3090-9347,43.8
18,3100-55,11.8
18,3100-6750,20.6
18,3100-7755,15.2
18,3100-7958,20.3
18,3100-8459,17.4
18,3100-8886,23.5
18,3100-9393,9.1
18,3100-9665,7.8
18,3100-9670,16.1
18,3100-9672,12.1
18,3110-4785,26.8
18,3110-5078,35.3
18,3110-5896,41.2
18,3110-5902,29.2
18,3110-6963,13.0
18,3110-7490,23.7
18,3120-52,58.2
18,3120-53,56.7
18,3120-54,86.6
18,3120-988,75.5
18,3120-1384,92.7
18,3120-1500,43.8
18,3120-1875,18.5
18,3120-2222,79.8
18,3120-2657,59.5
18,3120-2850,31.0
18,3120-3162,89.4
18,3120-3173,42.9
18,3120-3610,68.5
18,3120-3614,63.1
18,3120-3880,82.5
18,3120-4356,86.3
18,3120-4425,74.9
18,3120-4438,74.5
18,3120-5412,92.4
18,3120-5620,92.6
18,3120-5660,43.2
18,3120-5752,75.5
18,3120-5985,48.6
18,3120-6364,67.4
18,3120-6774,94.6
18,3120-7700,86.4
18,3120-7814,79.1
18,3120-8467,86.3
18,3120-8965,45.0
18,3120-8975,68.3
18,3120-9611,30.0
18,3130-4670,29.9
18,3130-7052,36.9
18,3130-7054,31.6
18,3140-3066,78.4
18,3140-3070,66.7
18,3140-5050,75.3
18,3140-7219,16.8
18,3140-8930,74.2
18,3145-3958,46.5
18,3145-3961,46.5
18,3145-3962,40.5
18,3146-1008,45.8
18,3146-1012,35.3
18,3147-7154,34.0
18,3147-7156,20.4
18,3148-6812,48.7
18,3200-9791,62.4
18,3200-9795,70.8
18,3200-9799,54.5
18,3210-9725,62.5
18,3210-9729,55.0
18,3210-9733,52.6
18,3220-4227,55.7
18,3220-4231,65.1
18,9130-2840,5.4
18,9170-1550,50.1
18,9170-6971,43.7
18,9175-6134,35.3
18,8001-15,21.9
18,8001-75,17.8
18,8001-653,15.2
18,8001-654,79.7
18,8001-655,52.8
18,8001-657,31.6
18,8001-1279,20.5
18,8001-1505,46.3
18,8001-1633,49.6
18,8001-1791,27.3
18,8001-1795,20.5
18,8001-1882,88.1
18,8001-2035,42.6
18,8001-2067,17.6
18,8001-2837,51.0
18,8001-3326,53.6
18,8001-3399,34.7
18,8001-3439,36.0
18,8001-4403,38.9
18,8001-4699,68.8
18,8001-5453,11.8
18,8001-5851,25.2
18,8001-5957,67.0
18,8001-6219,83.2
18,8001-6913,77.8
18,8001-6914,70.2
18,8001-7278,84.3
18,8001-7512,26.4
18,8001-8061,33.7
18,8001-8821,22.7
18,8001-8825,18.7
18,8001-8929,54.1
18,8001-9037,81.3
18,8001-9040,83.2
18,9000-1924,61.2
18,9999-9999,45.3
