,elapass_hispanic_virtualper_inf
95,0.005053625120698506
96,0.0005079828023626105
97,1.5733132533189563e-06
98,-0.00026233168171959736
99,0.00014649092978052784
100,2.38333627562496e-05
101,-7.309852234722777e-05
102,-3.320227129793e-05
103,2.9863711794456914e-05
104,4.258656448149737e-05
105,0.00024956958388729485
106,-0.0004885564645979855
107,-0.001247435812995571
108,-0.00031374807253064694
109,-0.00019570835182197428
110,-0.0009097960751871633
111,0.0012235666227204958
112,-0.000339934681467453
113,-0.001424535341279479
114,0.000361947870937286
115,-0.0038776020225319715
116,0.00017899763000531898
117,0.0006003576283073978
118,0.00021188577910950226
119,0.003380278588984856
120,0.0002423479967886869
121,0.0005045406376748147
122,0.0008988300721396517
123,0.004896296905390214
124,0.0014918449902766766
125,-0.0008568576399926839
126,0.0031949229272142045
127,0.015552315148737065
128,-0.0003456335398317786
129,0.00046063887884086264
130,-0.0003027274386299244
131,-0.001442950232663779
132,0.00025696921107627415
133,-0.0029216562547732666
134,-0.0011735829010109593
135,-0.010131151147798684
136,-5.188294937232039e-05
137,-0.00041846018098018977
138,-0.00019088550463714158
139,3.2194071740285014e-06
140,0.00013899419288298398
141,-7.55014777728221e-05
142,-0.0001149771717148379
143,-0.0002689453465908265
144,-0.0005492251351314823
145,7.414042124317996e-05
146,-0.00019861413108556485
147,1.0238757303399982e-05
148,-1.3848392104495335e-05
149,-0.0006224844629811515
150,1.3316650766081879e-05
151,-0.0014950964584580393
152,0.0007893927217931635
153,-0.004049915412103594
154,0.0019734495636649202
155,-0.003649886459457477
156,-4.401822490913133e-06
157,-0.00024935543381682625
158,9.02722109927e-05
159,0.00016336318779600165
160,-0.0001232721596305078
161,-1.3906839757868563e-05
162,-6.204496990990245e-05
163,5.3872346783918776e-05
164,0.0014331571580341786
165,-0.0001823305758473826
166,0.00011002204057496882
167,-0.00011088471532377652
168,0.0007559239321237297
169,-6.417128317592218e-06
170,-4.0551445225878157e-05
171,0.00030989240577437507
172,0.0001608299346023234
173,-3.676185696287823e-05
174,0.00013266712755928838
175,-0.00020873057516184964
176,0.00039609400964392584
177,6.304605075325152e-05
178,0.0001051036096425832
179,0.0002333090463614227
180,-0.0005484762033275623
181,-0.0016543248261354085
182,0.0016822632754729555
183,-0.002991045847649168
184,-0.0006832264401448711
185,0.00027717674427133355
186,0.0007750012410244961
187,-0.00013369317025142013
188,-0.0013019393405968023
189,0.0006455178639186364
190,-0.0005009015669312802
191,-0.004118381344013476
192,0.00010504092420951122
193,-5.098112987513662e-05
194,0.00020660265316617602
195,6.057773379212784e-05
196,-0.00010922944517629499
197,-0.00048317470275895374
198,-0.00024101938520753802
199,-2.215949983164845e-05
200,0.001018816673155257
201,-4.804810304621689e-05
202,-5.681174352147757e-05
203,0.001193359706172141
204,-2.1330053534179487e-05
205,-0.002379927708290555
206,-0.00023856091678056622
207,-0.007601661605694805
208,-6.426702778488802e-05
209,-9.235746104775912e-05
210,4.004285455576786e-05
211,-0.00027285166549138385
212,9.37185747573523e-05
213,4.340062921975035e-05
214,-0.0001742962345378133
215,-0.0004469480749476036
216,0.00010420918064482991
217,-2.746603262648352e-06
218,4.465354581170216e-05
219,2.896265147982884e-05
220,0.0002743004703714911
221,-0.0010451585117513455
222,0.00020400980278862806
223,-0.001366180755982207
224,2.9978082602311787e-05
225,-0.0002014445960217727
226,-0.0005177085499881747
227,8.591552946361216e-05
228,0.0004739697085309398
229,-0.0005885833681765069
230,-0.0001295123928608449
231,1.1324847903257853e-05
232,-1.2389268161524222e-05
233,-3.5924563932509614e-05
234,2.1028021626069233e-06
235,-0.00011042111421528688
236,0.00017258727765186952
237,0.00014553622125744854
238,0.0005361885836315731
239,0.0005216866596078099
240,8.509086681755372e-05
241,5.064247474235392e-06
242,-7.97541594224871e-06
243,-2.6809686697303475e-05
244,-2.8194245703122095e-05
245,0.0005558627796245183
246,-0.0005333589293461943
247,0.0004971288148546265
248,0.00047713023064950626
249,1.0491712657928276e-05
250,-1.4375257463529436e-05
251,0.0010497980586014158
252,-0.0001350285868362329
253,0.001109965051413189
254,-0.001045257568216773
255,-0.0015076803139733234
256,4.507064061503897e-05
257,-0.00017515125294075186
258,0.0006035263630194277
259,0.002305222690409748
260,-0.0014302376731762498
261,-0.0008750226419897301
262,0.0003968816643388919
263,-0.004644247375136446
264,0.0005856321674052384
265,-4.4394110239889736e-05
266,7.509465950953509e-05
267,0.0010614663139716526
268,0.0030581648642933287
269,0.0010366561836581392
270,-0.001264146262712599
271,0.016380333852485846
272,-3.8630363233776114e-05
273,1.6436371184691863e-05
274,0.00036819605686619854
275,0.001564559640931169
276,0.007051514224618697
277,0.002442099023814693
278,-0.005847507028525299
279,0.014080926017443889
280,-0.0006625099142924375
281,0.00046130036230425424
282,0.0010387201987685966
283,0.0005060683477203285
284,-0.00026874791478517795
285,-5.6903406802113256e-05
286,-1.0960766949941796e-05
287,-0.0010203489713900343
288,-6.560723125024006e-05
289,-6.966640134266676e-05
290,-5.919356230309155e-05
291,-2.8396135432647892e-05
292,0.0003795035701154328
293,-0.0010569986764281886
294,-3.914136922387367e-05
295,-0.0022451685606319585
296,0.00015539755699031172
297,-7.822332124261862e-05
298,0.00020315790848983824
299,0.00017773570199814735
300,0.0012566445708653584
301,-0.0007952266923200302
302,-0.0006229637260299342
303,-0.00168267259701653
304,-4.602269434654204e-05
305,-0.00016557470667698124
306,-3.103460208039666e-05
307,0.00024456381859897327
308,0.00010202429020782953
309,0.00031005491717463326
310,-0.0007937214932671226
311,0.0007050694437602565
312,-0.0010244815901647472
313,-0.0004382657504187496
314,0.0013757425189025471
315,-0.0012321661313373455
316,-0.00022375767376570918
317,-1.938083725059912e-05
318,0.00011688409575556174
319,0.00012025079079561047
320,-0.00018008476185365948
321,1.4707379758931443e-05
322,-0.00031864072787113427
323,0.000663211358457449
324,-5.955770142494163e-05
325,-0.00010164347391968003
326,-2.0212900937379112e-05
327,0.00020028382034912724
328,0.00013460926033406772
329,-3.4786490277718416e-05
