,wi_elapass_hybridper_inf
1074,2.71420519696675e-05
1075,2.5640138661931727e-06
1076,-0.0005395933469202393
1077,6.872881693902898e-05
1078,3.1325788545502924e-05
1079,-0.0006057198053926742
1080,-0.0002283007282198314
1081,-0.0003067809004467253
1082,-5.3140301112093744e-05
1083,-0.0006614522665385754
1084,4.786894881529819e-05
1085,-0.00023779330605413479
1086,9.93472611089061e-06
1087,-0.001098268264633072
1088,-5.1613951055067465e-05
1089,-2.3396285344069222e-06
1090,-1.4388771050694164e-06
1091,-0.00033313314434154116
1092,0.00036514204145590066
1093,-1.3076527891457237e-05
1094,0.0006406164475542743
1095,-0.00013635193986732467
1096,-0.000498005638887263
1097,5.5013472661001135e-05
1098,4.0323331989720627e-05
1099,0.0008560410732416894
1100,0.0013582682665443818
1101,-7.470865121349505e-05
1102,0.00013537097653069973
1103,0.0003318810496349326
1104,5.681893930150999e-05
1105,-0.0003298118528209258
1106,-0.0005399621411200121
1107,3.3440247065676374e-05
1108,-0.0036882004727986513
1109,-0.00013737905005945078
1110,-6.313659322197773e-06
1111,-0.004394242542376055
1112,-0.0020266323414617872
1113,-0.00040962865304519056
1114,-9.680842336515161e-05
1115,-0.0033659638931212627
1116,-0.0006529171180741156
1117,-0.00026281226994314435
1118,0.00019919833877425603
1119,-0.0028043822218914065
1120,-0.0006247826865291833
1121,-0.00020855600470406912
1122,0.0002623834388937125
1123,-0.001997716742754548
1124,8.614894024521398e-05
1125,-0.0009278259409372236
1126,8.468689444921961e-05
1127,-0.0012655124812809622
1128,0.0003131718196949159
1129,-0.0003101958918318483
1130,0.0003013387017725082
1131,0.0009563436901000211
1132,-0.0001348246314930223
1133,-0.00033360423294552516
1134,0.0009592090810416909
1135,0.00022162675512139843
1136,-0.00010633264343841568
1137,6.579900879668185e-06
1138,-3.951630411987512e-06
1139,-0.0001928505268069327
1140,-0.0001340369730421345
1141,-0.0004762354326928534
1142,4.244808333504354e-05
1143,-0.0022011692109096324
1144,-0.0005219566320520723
1145,-0.00011720335849412793
1146,-0.0005152134027186723
1147,-0.0036110272923377774
1148,0.000172499315602842
1149,1.043088774194356e-05
1150,0.0003369402354966133
1151,-0.000422487673142953
1152,2.5967549975638775e-05
1153,0.0003992363068367608
1154,-0.0002765328389588341
1155,-0.00018832718308412874
1156,-0.00021900096254875303
1157,-0.0002424160782710031
1158,0.00019554264072554057
1159,-0.0009906704390275833
1160,0.0005230274836115207
1161,-6.29701297968038e-05
1162,0.00023949654060312613
1163,0.001843360349549355
1164,1.0071834766886626e-06
1165,4.955480272189154e-05
1166,0.00016260328921016264
1167,-0.00029686473773009195
1168,0.00016976003466339482
1169,0.000309862846096782
1170,0.0010920310809571473
1171,0.004800888520287508
1172,-0.000419643172901675
1173,-0.00046574330154037943
1174,0.0012348778658651989
1175,-0.0002411612426747264
1176,-0.0019668779385271003
1177,0.0012122226988826217
1178,-0.001817022683042696
1179,-0.006800482014596991
1180,-0.0003263311209540236
1181,-6.0230998280950726e-05
1182,5.198946397940832e-05
1183,-0.00023602245407947775
1184,-0.001240865817367242
1185,-0.00011885308564489292
1186,-0.00015372303073816056
1187,-0.0014727374894134193
1188,-0.00034527695016309533
1189,2.9446031963919236e-05
1190,2.1728251438251502e-05
1191,-0.00039561751408147614
1192,9.527150102036726e-05
1193,6.568239793345574e-05
1194,0.00018366711946685694
1195,5.5677142096430836e-05
1196,-0.000220370965897678
1197,0.00013922814799751388
1198,0.0002065436785346474
1199,0.0006930796114722281
1200,-0.0005225783422462114
1201,-6.597954463458435e-05
1202,0.0005204235053201409
1203,-0.0006478683837758992
1204,3.1709148726323165e-05
1205,-0.00012950249255131243
1206,-0.0001403829462006793
1207,3.269263624538732e-06
1208,-0.00046609663208719556
1209,-0.00020029734590189632
1210,8.623930392802643e-06
1211,-0.00015018877227446388
1212,-0.0002931917733983509
1213,1.1202542046433785e-05
1214,2.1580144343839724e-05
1215,-3.2678386468607567e-06
1216,3.782133589087464e-05
1217,0.0014767946540665976
1218,-0.00023725218129805786
1219,0.001301222587232905
1220,3.752425890463888e-05
1221,0.0009936451022307421
1222,-4.2137658688275405e-05
1223,0.0017536307004408084
1224,-0.00011357953024418621
1225,-9.622428470606263e-05
1226,-8.011496475808233e-05
1227,-2.7414610193066247e-05
1228,8.252373861198589e-05
1229,-5.891960446793194e-06
1230,0.00011685813057487907
1231,0.0006623696650022915
1232,0.0004967960821730427
1233,-5.852889894346128e-05
1234,3.1742599980114767e-05
1235,0.00019960066629575137
1236,-0.00011996950651482504
1237,5.62941003420327e-06
1238,0.00013218082867724103
1239,-0.00023384342536941476
1240,0.00015350689240895967
1241,0.00018370793130456815
1242,4.503304549506114e-06
1243,0.0008169140421462551
1244,0.008722948355737567
1245,0.0003110132254115964
1246,-0.0029488628538842064
1247,0.025153059318225555
1248,0.00014023074971260756
1249,-0.00037636561016238707
1250,8.001128898080852e-05
1251,-2.964042839060986e-05
1252,-0.00010436960032278994
1253,-0.00012988715882138383
1254,0.0002687166404925083
1255,-0.0002952369619714023
1256,0.0009496193606688254
1257,0.00023589757704077743
1258,-5.309411596213571e-05
1259,-0.0003009782274169156
1260,-9.005319375865192e-05
1261,-0.0004590278291014719
1262,7.484787727268911e-05
1263,-0.0007520242586130505
1264,-0.00100069173131313
1265,1.1374035753683127e-05
1266,4.129406306094174e-05
1267,-7.587626716206882e-05
1268,-3.062477407517721e-05
1269,0.00010285757600552426
1270,0.0001907343852723559
1271,-3.847410958655594e-05
1272,-0.001642638242249583
1273,0.00011661632717590778
1274,0.000700091371640139
1275,-0.0012397154505732148
1276,0.00023983759532849515
1277,0.00016379087522001192
1278,-9.888579668459363e-05
1279,0.00031870568388638786
1280,-0.00021183228822999953
1281,1.959806672879873e-05
1282,-3.1637664443390264e-05
1283,-0.000993340225765575
1284,-4.520628897727821e-05
1285,-1.697180643548919e-05
1286,3.5942143069266715e-07
1287,-0.00011747306828519747
1288,-6.784058032386195e-05
1289,0.00014696448101423015
1290,-2.955111847627555e-05
1291,5.709797794007375e-05
1292,1.4093778766756848e-05
1293,5.176516655879171e-05
1294,-0.00021158211142931812
1295,-0.0004170375756405599
1296,0.00023690289004128684
1297,-0.0013515578365435649
1298,-8.774097618021355e-05
1299,-0.0010081991125811742
1300,-7.399935069871086e-06
1301,-2.060739264626422e-05
1302,-8.522506886187655e-06
1303,-6.956592817548112e-05
1304,0.0003107344471074938
1305,-0.00015621338283844396
1306,2.778567122663209e-06
1307,0.0016548599271025532
1308,4.2602078973368247e-05
1309,-5.752746245646081e-05
1310,-5.054745841177383e-05
1311,1.873076127041092e-05
1312,0.00010418661157527113
1313,-5.7374802851976486e-05
1314,0.0004672266819851122
1315,0.00035564949638522376
1316,0.0005175348083290786
1317,-2.133528776079783e-06
1318,4.2033239823966994e-06
1319,0.00041216163750986594
1320,-4.220423063468676e-05
1321,1.5425577480651784e-05
1322,7.031403188302248e-06
1323,4.736335568782361e-05
1324,-0.0026828433702378216
1325,0.0002783994788251748
1326,-6.066398332079053e-05
1327,-0.003996056951689806
1328,0.0004305912056005517
1329,-0.000154692316109626
1330,-0.00061666049486841
1331,0.002222621433569519
1332,-0.0012739924816680022
1333,-2.5032201176063862e-05
1334,0.00036069526251335894
1335,-0.0007759772315242968
1336,-0.00026577420219192876
1337,-6.0444036766345976e-05
1338,0.0001108473331082336
1339,-0.0007276006358032452
1340,0.0002698456865286424
1341,-0.000285580744590925
1342,-6.524466395199848e-05
1343,1.679347680341858e-05
1344,5.837611388181514e-05
1345,-2.8252202850577257e-05
1346,-0.00011693115647097947
1347,0.00011210950965199885
1348,0.000791237401904087
1349,0.00024836313187668067
1350,0.0003381318253991706
1351,-0.00035073894123310867
1352,0.0033179705055722468
1353,0.005502700677902192
1354,-0.005912414125500955
1355,0.007139493742526436
1356,0.00013647571302506683
1357,4.0077829603427624e-05
1358,-2.502226628319154e-05
1359,-4.998689862919047e-05
1360,-9.131939108019218e-05
1361,0.00010335298487704985
1362,-2.7336305395964296e-05
1363,2.2901046037788934e-05
1364,0.00014083996292234578
1365,6.603128188495167e-05
1366,-6.353478695145153e-05
1367,0.0007187066201281497
1368,-2.9960113568157534e-05
1369,4.8115085770915526e-05
1370,2.6299122026417413e-05
1371,9.732928307129147e-05
1372,-0.00010351910100557823
1373,0.001169978912935584
1374,-0.0003281373659203859
1375,0.0009029815274905937
1376,-0.0009449988662011555
1377,-0.005642848034407796
1378,-0.005647121325750981
1379,-0.037166756582343786
1380,-0.0002738659332565569
1381,0.001599289406334578
1382,-0.001962573153660448
1383,-0.0019205350601361217
1384,0.0006970954412692972
1385,-0.00012962784902978663
1386,-2.8038737106454458e-05
1387,0.0012407731845589223
1388,0.0003227438047618585
1389,0.0004178825781627728
1390,-0.0007178211777372897
1391,-0.0022594625050306443
1392,-0.0003277162379990744
1393,0.0002876576248480084
1394,0.0009089925780958688
1395,0.0011195674497173104
1396,-0.0033059579682660958
1397,0.0009057039760007585
1398,0.0006611085085522244
1399,-0.002142467818522039
1400,0.00023864298987769455
1401,0.0012671820606668558
1402,-0.0007356909363513414
1403,0.001297728025539483
1404,-0.0003265690390410881
1405,-4.485493269216745e-05
1406,6.706381836321559e-05
1407,-4.9178934166404194e-05
1408,2.858619355403468e-05
1409,0.00017191641833792445
1410,-0.00037161143900872525
1411,6.510048097901528e-05
1412,-0.00021519846800366666
1413,0.00039891160276191807
1414,0.0005402258932789836
1415,0.0035470707717090906
1416,1.0366086783536197e-05
1417,-0.0002278473234745144
1418,-0.0006207562229082989
1419,0.0002518869825904855
1420,-0.001884890411593064
1421,0.0036194608403167542
1422,0.0006580114413141269
1423,0.006268150265774134
1424,0.0013368771418503346
1425,-0.0003813627141144476
1426,0.0002579798196979664
1427,0.005494143022978186
1428,-3.0061249965668162e-05
1429,0.0024758912276735957
1430,0.0009565143599657385
1431,0.00955956046049719
1432,0.0010589400647217405
1433,-0.00059333495441514
1434,0.0003947210896022268
1435,0.0018237392292356355
1436,0.0004254539140914118
1437,0.002345590362279993
1438,-0.0004691385344124629
1439,0.005041698273637556
1440,-0.0029871080015096848
1441,0.006316706950562223
1442,-0.005096048684134177
1443,-0.006003764765437055
1444,-0.00042218618785260414
1445,-4.716367524694381e-05
1446,6.961655771205549e-05
1447,-0.0004758032295392888
1448,0.00037979914412508453
1449,0.005205818965339359
1450,-0.0011534386597785232
1451,0.013191809730655294
1452,0.0006229837279066643
1453,-0.0002609370409487371
1454,4.168669734373729e-05
1455,0.000550473957389001
1456,0.005279810934874605
1457,-0.002648428318959795
1458,-0.0005901788024963425
1459,0.005792789719574089
1460,-0.000685414422323637
1461,-0.00018190491454713647
1462,0.00013541437669821848
1463,-0.0018527858198983161
1464,0.0003297618731174958
1465,0.0003792965417325008
1466,-0.00020906978104683538
1467,0.001626914602829927
1468,-0.00023449307400972858
1469,0.0012973471846457318
1470,-0.00011520257387782556
1471,0.004082004335737059
1472,-0.000607307676731913
1473,1.8168606098529743e-07
1474,-0.00033925508093804907
1475,-0.00022949666238151085
1476,0.0003683716080863574
1477,-7.626189470718511e-06
1478,-4.5990487239162074e-05
1479,0.0006594532142763451
1480,-0.0008294371433929007
1481,0.000590567955647363
1482,0.0008941314765110489
1483,-8.898632636692652e-05
1484,-0.00046648005378356746
1485,-2.035529381619895e-05
1486,7.908311088327493e-05
1487,-0.00110083894999994
1488,-0.0002706909122080346
1489,-0.0005932141112947884
1490,0.0017720490162733977
1491,0.004728382456605174
1492,0.00047515241172013125
1493,-0.0001766718140849853
1494,-0.002404686018344649
1495,-0.00774405956305427
1496,-3.92445023274161e-09
1497,-0.0002984085744397779
1498,0.0001051615128292635
1499,-0.00015439167954591052
1500,0.001157668981556125
1501,-0.0006300659207940411
1502,-0.0005081984716980663
1503,-0.0005998059706109439
1504,-0.00016965671790319028
1505,-0.0001747040824167115
1506,0.0006439888862833227
1507,0.0009845746967396857
1508,-8.077768362364076e-05
1509,-0.007941164245475692
1510,0.0014855028127309699
1511,-0.014761474630448334
1512,-8.228921951525764e-05
1513,-2.0650425517357048e-05
1514,-4.880207825390261e-05
1515,7.994210627186754e-05
1516,-8.410471908796527e-06
1517,0.0010162961760659432
1518,0.0007619964867356531
1519,4.551568281902587e-05
1520,-9.51229771314654e-06
1521,-9.417269936825674e-05
1522,-4.8445416518290935e-05
1523,-0.0010331769506948172
1524,-9.122374912501707e-05
1525,0.0002158841807830423
1526,-5.250395125949693e-05
1527,-0.0004089048103048522
1528,0.006705869050022378
1529,-6.957743730591235e-05
1530,-0.00636694539582003
1531,0.004137678532367197
1532,0.0006817758722938069
1533,0.0015017971971548899
1534,-0.00013038820653333294
1535,0.00023308168777296228
1536,0.0008324215822934341
1537,0.0018843861826064873
1538,7.963378646233821e-05
1539,0.0026091841807785537
1540,0.003802542746735319
1541,-0.003685237405927184
1542,-0.000625497963246492
1543,-0.008146836026184096
1544,-2.329175425411751e-05
1545,0.0001768911223291314
1546,-0.0005304696051314261
1547,0.0009866480142538825
1548,-4.6214388178599265e-06
1549,0.004942632081403624
1550,-0.008401217375369509
1551,-0.009297704968280638
1552,0.00037110188750147805
1553,0.0008157642902861981
1554,-5.395259100564204e-05
1555,-0.00024675312206847154
1556,-0.000929233930227856
1557,-0.0005373394935944951
1558,0.00047083128746859304
1559,-0.0018984710559578264
1560,-7.881432867461679e-05
1561,-0.00044220785880055727
1562,0.0002906502567496037
1563,-0.0007868274509924781
1564,0.00011977458061943123
1565,-0.0004753208741230331
1566,-0.0012612394871165382
1567,0.00033540376460503593
1568,-0.0018213023662834583
1569,-0.00010380729980250117
1570,0.0022019705744044894
1571,0.0066281125568580235
1572,0.0021331262769384855
1573,-0.005145374591980161
1574,-0.0036584689774853416
1575,-0.017634604877244442
1576,0.0006256045440734693
1577,-0.0012020679585061755
1578,-0.0004842226733623349
1579,-0.0003459431660930507
1580,-0.0001885139746888651
1581,0.0009819032764218352
1582,-0.0004128682543487425
1583,0.0012571188496687251
1584,-0.001915358857432344
1585,-0.0005080322816758893
1586,0.00020647132400094265
1587,-0.003571040731720004
1588,0.0018826083264466185
1589,-0.0018062593973145837
1590,-0.004071250136169717
1591,-0.011436472546102494
1592,-0.00016550259983837072
1593,0.00293034320932049
1594,-0.009488624348605307
1595,-0.016608336259067713
1596,0.0015561690210052902
1597,0.0007462428045109248
1598,0.0012309909125941118
1599,0.010938882678865992
1600,0.0009508893521227645
1601,0.00320653560662546
1602,-0.0038532095561545276
1603,0.0013722325209100594
1604,0.0038702286685873663
1605,-0.0020052386808969294
1606,-0.0033417558550726625
1607,-0.004686264890681083
1608,-0.0001080704664517726
1609,0.0019862047559072145
1610,-0.0011594438082940556
1611,0.0022682004517665276
1612,0.0012238748328385226
1613,0.0009831249006414299
1614,-0.0018328883844918244
1615,0.00247209173149771
1616,-7.959587584312467e-05
1617,0.0014598658569839457
1618,-0.0007344664331018288
1619,0.0020984519510056795
1620,-0.00016032789862114767
1621,4.6450105907113406e-05
1622,-0.0017244555529527257
1623,-0.0002864217618797973
1624,-0.0004018978890332573
1625,0.0018388499806682725
1626,-0.0018918986411586953
1627,0.0024942738157394313
1628,0.0011914911187400842
1629,9.383608897427088e-05
1630,-0.0013522970409920686
1631,0.0018821273366985726
1632,-0.00267388860891386
1633,0.001348433296177582
1634,0.0010565118074240313
1635,0.0021416243291155017
1636,-0.003964418575997047
1637,0.0007661564089600311
1638,0.0014083647879214575
1639,-0.0008771227797482984
1640,0.00025274324337185917
1641,0.0009090339893747119
1642,-0.005461194258796064
1643,-0.0002799322819748244
1644,-0.0009200633461722608
1645,0.00018400287936427978
1646,-0.00046455579106631707
1647,-0.00981682463663367
1648,-0.00040370859848196247
1649,-0.001016333609224321
1650,0.0004998920976868908
1651,-0.00535211743771314
1652,-0.0006114640022230334
1653,0.0005104734761881153
1654,0.0008890495229097125
1655,0.00037759110412511666
1656,0.0007279518759921564
1657,7.528928158483696e-06
1658,-0.0001809302019975005
1659,0.0003238216263238463
1660,0.000834576125114793
1661,-0.0007145597084889165
1662,-0.0007165798605057003
1663,0.0007119171511310076
1664,-0.0033087045791540936
1665,0.0009800663611983281
1666,-0.0003678437597139117
1667,-0.005502608098607779
1668,-0.0006673293654662404
1669,0.0007214625424862825
1670,0.0003715497631758301
1671,0.0036218563648364064
1672,2.5953112704433484e-06
1673,-0.00039392268543214155
1674,0.00039356186364914537
1675,-0.00071826550553497
1676,-0.0059235817071530295
1677,-0.0013016483415737483
1678,0.0003894052063923779
1679,-0.016728345586171624
1680,0.0004124017102797445
1681,0.00016301356428869077
1682,-0.00013806790439106523
1683,0.0015057906318795991
1684,0.00041976978787265423
1685,-0.0011698303342973912
1686,-0.0001915363508311817
1687,-0.0016492709333890102
1688,0.0014679530206805123
1689,0.00038220167547567174
1690,-0.002823423783026076
1691,-0.0024404587918829914
1692,-0.0006480213109514058
1693,-0.0004835094130410787
1694,4.744908215265053e-05
1695,0.00019483312159620448
1696,-0.003230661707428287
1697,-0.000718986948293235
1698,0.00021155057725536812
1699,-0.0002661269452381958
1700,-0.006491638889118542
1701,-3.825118882472745e-05
1702,0.0018679132501613672
1703,-0.000904450635739851
1704,-0.008792854696100085
1705,0.0008358876951390747
1706,-0.00571596037645262
1707,-7.9925394472712e-05
1708,-0.0008591159793052929
1709,-0.0006197132284532183
1710,-0.000621874164165221
1711,-0.00906132506665674
1712,7.105666479358252e-05
1713,-0.0001087674991698489
1714,8.610035580990799e-05
1715,-0.00016282009918249386
1716,0.0020716175625547476
1717,0.0025100966787890326
1718,-0.0005636307765791447
1719,0.012919479330253792
1720,0.0008696595064935394
1721,-0.0004677694873178177
1722,0.0005285548770352432
1723,0.002987892869821483
1724,-5.014679575383395e-05
1725,-0.000700317275974069
1726,-0.0001771608079514248
1727,0.0039769053041489545
1728,-0.0016589313262595242
1729,2.3434279654421226e-05
1730,-0.00034317559684768806
1731,3.960017037243987e-05
1732,1.2002943461776319e-05
1733,0.000549840398536305
1734,-0.00117338289647105
1735,-1.9971708457691264e-06
1736,-0.0013234041729680089
1737,0.006884126551886822
1738,-0.013694283529002963
1739,0.0005664250683383516
1740,0.00010943906720107521
1741,-0.0006655200521760917
1742,0.0006474161625365067
1743,-0.0006995639508546026
1744,4.879154620772277e-05
1745,-0.0009317108755367109
1746,-0.0005466891193546227
1747,0.0023324894910222494
1748,0.0008732662047041119
1749,-0.0004984536652200903
1750,-0.0008589224628706377
1751,-0.001114959622207897
1752,-0.0004137971861060456
1753,-0.000302403482552847
1754,0.0011267140478118539
1755,0.001647199337434413
1756,-9.011865988042766e-05
1757,8.332515325857659e-07
1758,-7.444259181708145e-06
1759,-0.00017199020287154656
1760,-0.001920748237842927
1761,-0.00013874343069366024
1762,0.002175989851313513
1763,-0.0013594783950437949
1764,0.0006043838256143748
1765,-0.0006250363994006974
1766,-0.0001511052245968351
1767,0.0008107712783224379
1768,-0.0014330363467956926
1769,-0.0005097492325633178
1770,0.0005008564176364309
1771,-0.00418969807618979
1772,-0.010456246516837776
1773,0.005790250505003622
1774,-0.0006892774800174859
1775,-0.014901327018508374
1776,-0.007480517398673248
1777,-0.002570943895980136
1778,0.0020417506227445544
1779,-0.020552538027824092
1780,-0.0034395654507042637
1781,-0.0018678203483859018
1782,0.0053563837802648685
1783,-0.0016875227714578205
1784,0.0005464567395885723
1785,7.270260798354718e-05
1786,-0.0002859753282420164
1787,0.00034770604654258303
1788,-0.0009846794313627982
1789,0.00012164999982263769
1790,0.001124083090027045
1791,0.0012887253923015496
1792,0.0002960681606825551
1793,-5.576602427148715e-05
1794,0.000979326855589017
1795,0.0004458762638927928
1796,0.00010198490829681159
1797,-0.0005268265740928873
1798,0.00021930716212712674
1799,0.00011373576904636242
1800,0.0005025855219182496
1801,0.00022866458821953523
1802,-0.0004307960500575982
1803,0.0011368148735182938
1804,-8.225083327301262e-05
1805,-0.0017943692240315375
1806,0.000807215673373241
1807,-0.0018327435765885412
1808,-0.00035070143293210876
1809,0.00278056049095091
1810,-0.0009634526615752677
1811,0.0037201443378416846
1812,-0.00022071054343461336
1813,2.5521302126002047e-05
1814,0.00010551477083696
1815,0.0003120911446792197
1816,-0.000339583870984079
1817,-7.143946170132297e-05
1818,0.000385388286205498
1819,0.0013645056523363948
1820,0.0007845448949178422
1821,0.000640862483380377
1822,0.0006571273079302333
1823,0.005866433341383009
1824,-0.00026517645467105184
1825,0.0007713433013024011
1826,0.00014955310249903028
1827,0.00043171156422416526
1828,-0.0006099836015701161
1829,0.0012676560413700535
1830,-0.001437069309916424
1831,-0.001694172938272783
1832,-0.0030060804741093967
1833,0.005751150330076817
1834,-0.0013038376153814367
1835,0.0054696577647592145
1836,0.00047418753236856437
1837,0.003675822088342058
1838,-0.000258259681577504
1839,0.011975604448236348
1840,-0.0006387899365954676
1841,0.0004140629386460551
1842,0.0006809795188110113
1843,0.0026182579095590584
1844,-0.00026669337276818316
1845,0.0006028335319897296
1846,-3.570432821219503e-05
1847,-0.0006814526742162049
1848,6.766837832956228e-05
1849,7.301708102897538e-05
1850,-0.00024349719198634193
1851,-0.00040878846174153676
1852,0.0009225853143208486
1853,-0.00034516705793838115
1854,-0.0007830737299830802
1855,-0.004218209255512484
1856,-0.0007514697078376888
1857,0.009291823110156609
1858,-0.0034075015245884173
1859,0.014084639003094705
1860,-0.00011233236612153341
1861,0.00016741336356686302
1862,-1.3679675018404346e-05
1863,0.0008119561807511118
1864,0.0003839049461248367
1865,0.00012981009094230548
1866,-3.770373398582853e-05
1867,0.000104086304357534
1868,0.00013481436760612146
1869,-0.00024925548232905906
1870,-0.0002932621163612883
1871,-0.0009220971378464843
1872,0.0016909516386974378
1873,-0.0022128187765842423
1874,-0.0013356150472190527
1875,-0.007333839632610107
1876,-0.00048145488032063835
1877,0.00030438493025608163
1878,-0.0012916189139937347
1879,-0.004658301696099352
1880,0.0010925462090670495
1881,-0.0009837048135512773
1882,-0.0011871293039616437
1883,-0.004849240165107393
1884,6.153372994360652e-05
1885,0.0014238652599403078
1886,0.0010703669818381977
1887,0.007697534713471806
1888,-0.0006055239386362678
1889,0.0023186120471788514
1890,8.720388693947945e-05
1891,0.0055109178928425175
1892,-0.001655423055149723
1893,0.00202291772396016
1894,-3.723402745110384e-05
1895,0.00020065207461997307
1896,-6.54239850289419e-05
1897,-0.0004343560402773416
1898,9.418356787603409e-06
1899,6.376389654992773e-05
1900,3.1971538708149964e-05
1901,-2.0369909274775493e-05
1902,0.00019865987510614476
1903,5.1933925284909347e-05
1904,0.002226082742305801
1905,-0.002191851602536942
1906,0.0003866336133645085
1907,0.0023420121477558597
1908,0.0020172225449030536
1909,0.00573751786626168
1910,6.543338471941169e-05
1911,0.0217518512749841
1912,0.0003617662568626665
1913,0.0008829575480582339
1914,0.0009632382192182434
1915,0.007971971772021807
1916,-0.00021629865109752905
1917,6.604217736683571e-05
1918,-5.5692438645191535e-05
1919,-1.9470812738928913e-05
1920,0.0006498014102984954
1921,-0.00021035599982048748
1922,0.0010728486780963841
1923,1.3068823278045237e-05
1924,0.0005199483091001452
1925,-0.00016292477387788788
1926,-0.0015619596070793665
1927,-0.0044466306957854605
1928,0.0004039358111088282
1929,0.0009100525191961011
1930,0.0004884138008755628
1931,0.0008899917323158184
1932,0.0006602448989073529
1933,0.0007155528056634716
1934,-0.0005343730078080111
1935,0.0026017540526243835
1936,4.63716322467282e-05
1937,0.00010706058250432496
1938,-9.889718204802118e-06
1939,0.0001438682834126438
1940,0.0005467583811575307
1941,-7.617284976193241e-05
1942,-1.7250739165337112e-05
1943,0.0005255644996211092
1944,0.00047255357135897295
1945,-0.00028642892101673936
1946,-0.0001830959957133235
1947,-0.0013144460350533313
1948,0.00037018720975604626
1949,-2.2703521345775727e-05
1950,-6.955478317756543e-05
1951,0.0007137125927072594
1952,0.0002324412722039239
1953,2.604141124321421e-05
1954,-6.825102629536025e-05
1955,-0.00010677674359243754
1956,3.4121075775656746e-05
1957,0.0006040557764760889
1958,-1.1731503558212506e-05
1959,0.0007654101290382145
1960,0.0006980042028314807
1961,0.002140237408653941
1962,-0.003399259263202462
1963,-0.002191618455605943
1964,0.001378004947882401
1965,0.00020064838171360134
1966,-0.001238861764956116
1967,6.155937023052011e-05
1968,0.00018097054278936204
1969,-0.00010617239330976773
1970,-1.968223228846841e-05
1971,-0.00017342365872921616
1972,-5.561900251001778e-07
1973,0.00047651687183649386
1974,-8.351857459756017e-05
1975,0.00046723685084363003
1976,0.00023454899078524766
1977,-6.982280976791921e-06
1978,-0.00017307274780046502
1979,0.00047613254315779965
1980,-0.00031253477108455086
1981,1.219980457965203e-05
1982,0.0003757964469885918
1983,0.00016087145411867602
1984,0.00039554469435299427
1985,0.0001943083486013576
1986,-0.00011453176423807645
1987,0.002543080362141732
1988,-6.150240475060376e-05
1989,8.293008998820448e-05
1990,0.00010118185442659453
1991,0.0005243396113899917
1992,-0.0008477388717732475
1993,0.00015070943081410684
1994,0.00013533723437180337
1995,7.002184600742603e-05
1996,0.00024241667104771492
1997,0.00034984637977503397
1998,-0.00047643654051298447
1999,0.0007583291708769209
2000,-0.00012765605187707113
2001,0.0008993931004252415
2002,-9.107262197818936e-05
2003,0.0008716768647866964
2004,0.00031757366179089886
2005,-0.00021515075488054243
2006,-7.630850798211456e-05
2007,0.0007046690834717177
2008,0.0015384741412548006
2009,-0.000561836968688389
2010,-5.590870399480969e-05
2011,0.0028037486081996885
2012,3.87823301587967e-05
2013,0.00020892792807279147
2014,-3.34081570829328e-06
2015,0.0009857721874708962
2016,0.0009857412259907871
2017,-4.12755983029759e-06
2018,-3.3598661883244585e-06
2019,0.0025960538291871977
2020,-0.0005094012888947606
2021,4.956206234971208e-05
2022,0.0002074532623996232
2023,-0.001089756740590499
2024,0.0012081715911623377
2025,0.0034504488012630187
2026,-0.002673773843640995
2027,0.007443701821570957
2028,-5.811843291710266e-05
2029,-3.8849262326703566e-05
2030,0.0001290073927968009
2031,0.0005197578688970725
2032,-2.9349928616182362e-05
2033,0.00036171767326331105
2034,0.0002525388916589761
2035,0.0010079328075431162
2036,-0.0014484541413844131
2037,-0.0002577336729558287
2038,0.00010670028547100093
2039,0.0010694539958033687
2040,-0.0014484878625371938
2041,0.0005189674414842812
2042,0.0012720403760376007
2043,0.0004610074622505279
2044,-0.001276347187874116
2045,-0.00046660288625555943
2046,0.001852163952876413
2047,0.00010358034923201814
2048,-0.002644486011895242
2049,-0.0023933832553883014
2050,0.003919798630611617
2051,3.021033171087034e-05
2052,-3.267667013572275e-07
2053,-0.00027840699498728145
2054,-0.00014131285227546688
2055,0.00015708033155905778
2056,0.0007884158709815143
2057,-0.0007036844536432206
2058,0.00016079812028528193
2059,0.0006864486793356283
2060,-0.0006091366992314757
2061,0.0007116307867046808
2062,0.001953796081233271
2063,0.0076767342829427215
2064,0.0002816398467768567
2065,0.00011720965397143792
2066,-0.0006008471173395249
2067,-0.00031431827782289426
2068,-0.0024714200780091783
2069,0.0029154248393592312
2070,-0.00030230572975218273
2071,0.0003155876043332901
2072,0.0050698437183740504
2073,-0.0027224018671534833
2074,0.002278082178290812
2075,0.015554724433839361
2076,-0.002249016349577798
2077,0.0015947254030112296
2078,0.00014470844572256304
2079,-0.0025592811303160033
2080,-0.0001173768090586362
2081,5.089765287837788e-05
2082,-1.9917010960132855e-05
2083,6.0228032333096405e-05
2084,0.00373430654327893
2085,-0.0014231006801297792
2086,-0.004344849631187171
2087,-0.004403504662858807
2088,0.0027480106994552935
2089,-0.0014081636841592462
2090,3.2425289877186063e-06
2091,0.0006211843258664145
2092,-0.00024086439477299774
2093,-3.645682647686521e-05
2094,5.094604071910348e-05
2095,0.00040860825872685724
2096,-0.0005779575363978327
2097,-0.0005593944714462174
2098,-0.0005554484221279266
2099,0.00048477223707784115
2100,0.0001387265321778517
