,mathpass_in_hybridper_inf
474,-0.0002003507130045911
475,-0.0006722662411380285
476,-0.0001715461950615618
477,4.789054803462816e-05
478,-0.00012264921811115109
479,-0.0006934738833740755
480,0.0009716753016241939
481,0.001749663698218304
482,-0.0007596958627466169
483,0.007520137482716269
484,-0.0005499979894829046
485,-0.0008919584377533464
486,0.0004092287071818667
487,-0.003092373747148773
488,4.487270566636311e-05
489,-0.00013309218671003517
490,4.0009728001574515e-06
491,6.048295086721951e-05
492,0.0011216386002280909
493,-0.0004557360031670319
494,0.0004927174711189034
495,0.0034970145303357537
496,-0.00011468635392761511
497,0.00030385908359006116
498,-0.00023491911649718163
499,-0.0008584160197955352
500,-0.0001406739367471513
501,0.0001555398868011041
502,-0.00031100419351251843
503,-0.0021544445376228305
504,-0.00014196478028196796
505,4.891270921024016e-05
506,4.198178340009922e-05
507,-0.00027520301552781836
508,0.0002377774260568239
509,1.568575579437795e-06
510,4.07854315960007e-06
511,0.00010038531352724867
512,-0.003107127112856625
513,0.0002970884947099491
514,0.001708698696223438
515,-0.0027401909819764966
516,-0.0006838072590938286
517,-0.0010222108051916791
518,2.213618701499076e-05
519,-0.0034952449491176003
520,-0.0015952607617854473
521,0.0013159978442617353
522,0.0006989084113834667
523,0.001048391014747572
524,1.830344166728819e-07
525,3.1750691253122545e-05
526,6.674409022988285e-06
527,-8.837563336066126e-06
528,0.005542469970929565
529,-0.012680257907827617
530,-0.0045893792749588215
531,-0.03650316912344657
532,-0.0004136483731677132
533,-0.0006197643610996029
534,-0.0033196558190606937
535,-0.013347610984399762
536,0.0033708762979070754
537,0.0007273941669269945
538,-0.0029766885809410703
539,0.002228590016036455
540,0.00033516106052693085
541,0.00035560735832660333
542,-4.7275795266758165e-05
543,0.0018622381514238234
544,0.00024530421916690837
545,-9.894781260886004e-05
546,2.9429411980693208e-05
547,0.00038614826358961943
548,-2.4332147571068426e-05
549,9.087726388021202e-05
550,0.00014866758156758603
551,0.0004139583163734232
552,4.395205424781962e-05
553,-5.0646970870902345e-05
554,-3.0116070550307713e-05
555,4.116653509665397e-05
556,-0.0007807385333531771
557,-7.30665685322978e-05
558,-1.830940482241266e-05
559,-0.0021120875942444925
560,-3.2815282630503904e-05
561,8.112895337484648e-05
562,-8.2496138222225e-05
563,0.00020853305605026776
564,0.00011649027430864626
565,4.0215267552617364e-05
566,-6.981560369954041e-05
567,-0.0003273838964454157
568,-8.739179569478882e-05
569,-0.00017629935304261772
570,-0.00021093983429657277
571,-0.0004254334032139882
572,1.2853753954369188e-05
573,7.859836308058308e-06
574,0.0003240393104363118
575,0.0007028948863033797
576,2.571550913075049e-05
577,-9.356991240629442e-05
578,-6.588839216263212e-05
579,-0.0003615465997706494
580,-0.00020457373483930344
581,-0.0005231664216722101
582,-0.0003086450126182674
583,-0.0031196304441504096
584,0.006411768900877184
585,-0.002053715929212472
586,-0.0003592331213461217
587,0.011340020385850942
588,-0.004511790207020726
589,0.00427716400750246
590,-0.00017150118431041186
591,-0.004001346079091779
592,0.001524383720676313
593,-0.0037646962417946664
594,-0.0011997033909360597
595,-0.009721171566666405
596,-3.5404289424920115e-05
597,0.00023190116442729094
598,-0.0004723592429810339
599,0.0005066530957668255
600,-0.0032614275133644338
601,-0.0028708013082250827
602,0.0021382139921090077
603,-0.01689059402557677
604,0.0024897356904500768
605,-0.001603571915687708
606,0.003032267054590537
607,0.01220564610789135
608,0.002141779655322389
609,0.0014901085956580105
610,-0.0006674304469391195
611,0.012882576755413915
612,-0.00032300116454673914
613,0.0007237430233072015
614,-3.169449590953745e-05
615,-0.0005575809478357835
616,-0.001450507921820048
617,-0.003229363158102197
618,0.008081111109517055
619,0.012326335816365556
620,0.0016415348539112783
621,-0.0003865145072105576
622,0.002519743111265083
623,0.013555784126057686
624,0.0023705254587705234
625,-0.0022946717432301314
626,0.0016433525039099655
627,0.004854103830193049
628,-0.00449617705268542
629,1.2153620935621431e-05
630,0.0010274296496888438
631,-0.010432364017614361
632,-0.0007476015442620105
633,0.0010274184191399354
634,7.512679079782417e-05
635,0.0006394073891482653
636,-0.004091093592975487
637,-0.0049363575317516615
638,-0.0012619640851380806
639,-0.0293588304148966
640,-0.00016568379891437288
641,-0.0001530568344207119
642,0.00011836801968283264
643,-0.00020629881409172586
644,0.00027393186701909995
645,-0.0008647332380040302
646,-8.57369914395113e-05
647,-0.0018081511146831343
648,5.1983139441207035e-06
649,-5.988008200113112e-07
650,-1.9527118471304186e-05
651,5.263094250307221e-06
652,-0.0009648953589670825
653,6.315317659237143e-06
654,0.0016596579274854477
655,0.0019097477293716395
656,-0.005775051230378463
657,-0.0020310628178397635
658,0.005989089856762502
659,-0.006328652640467931
660,-8.012978505736523e-05
