,elapass_hybridper_inf
592,-0.009474578403609431
593,-0.003772270646091628
594,0.007793451581015087
595,-0.020244683409372206
596,-0.0016905587604513336
597,0.000807276488676366
598,-0.001582133878570433
599,-0.00844953844873007
600,0.007479429631131223
601,0.0067981570526692145
602,-0.01012939041188918
603,0.02008605353815376
604,-0.001444896711394624
605,0.0008494040668606459
606,-0.0016923163294153862
607,-0.006498809922725543
608,0.001752701338831708
609,-0.0011674460631448736
610,0.00039852636131772575
611,0.00312011479941865
612,-0.002589258168213859
613,-0.0005536593036454791
614,0.00033295736940288875
615,-0.010444576643560048
616,0.004092961076622001
617,0.005221520574981643
618,-0.009975647290890758
619,0.00036957906749866294
620,0.002320996951892075
621,-0.0027081710114085144
622,-0.003819367202699954
623,-0.015955546813307946
624,0.0019077867948600956
625,-0.001230337626956863
626,0.0005207380142408057
627,0.0033470568441196476
628,0.0003172129163946602
629,0.0032950850402307936
630,-3.711749182226667e-05
631,0.013424544216306398
632,-0.002842023362995857
633,0.004464982666672126
634,0.00024872904338391007
635,0.0048238208896500675
636,-0.0004319896148590067
637,0.00017619103342964574
638,0.0005363782604628295
639,0.0005388130334718599
640,-0.00024563031242295317
641,-0.0031546168681919904
642,0.0018539009456657444
643,-0.0039564746141975545
644,-0.00029700174188382783
645,0.00021984878895756229
646,-0.00022089789358747228
647,-0.0011049178403794281
648,-0.00038548675415470823
649,-0.00030102599379971663
650,0.0004249541805025102
651,-0.00042857639774226774
652,0.00016596380933712787
653,0.00041992527667262484
654,0.00048228577193200063
655,0.0030930571687115467
656,-0.0015965519402570709
657,0.0005549509946021483
658,0.0014328003926735993
659,0.0011145532813537915
660,-0.002710153207372301
661,-0.0012516915688664603
662,4.84219303995765e-05
663,-0.014260409751600244
664,-0.0012890338626963152
665,0.0007871353025113883
666,-9.389856355137683e-05
667,-0.002621168225890802
668,0.0018237210834150834
669,-0.002918181454446807
670,-0.0015638975631484724
671,-0.007627805262987326
672,-0.001138657015676328
673,-0.0003747758463436273
674,-0.00017168462994014382
675,-0.004587139964720717
676,0.00047993974311885614
677,-0.003708741372780077
678,-0.0024859812598707594
679,-0.016895848408888702
680,-0.0012434260225205964
681,0.0021956528370255207
682,0.000450952975693471
683,0.004563664764569292
684,0.00032229137098814916
685,-0.006447201675377913
686,-0.0013411213434867616
687,-0.026257929764869004
688,0.0007939290993255753
689,0.0020344792518141672
690,-0.0003492886978945346
691,0.007154974275563252
692,-0.0024869144603925975
693,0.003132291769335501
694,0.0002338438404079781
695,0.0015205492745715046
696,5.689073919549831e-05
697,1.8453090202347224e-05
698,-0.004374058377991094
699,-0.012949499057382666
700,0.0034741668115275486
701,0.0015329993015638272
702,-0.0026924832011329873
703,0.006007265721212094
704,-0.0002732694288552255
705,0.00033923603122006584
706,-0.000461750308679146
707,-0.0009129380481316521
708,0.00196566747374475
709,-0.008928712348744875
710,0.0026577683687686714
711,-0.012251989393028457
712,0.000903956716226368
713,-0.00020779854831066955
714,-0.002293683372840175
715,-0.004060932997537486
716,-0.00028989062383564526
717,-0.0005714438239200696
718,0.0025444595566622118
719,0.004644899729981992
720,0.0011948269664803215
721,-0.00306434288722431
722,0.0003845825239398107
723,-0.0016447934948266945
724,0.00018104273594975092
725,-0.00019161501379513294
726,0.0006107021723788689
727,0.0020116318768194385
728,-7.777818600848517e-05
729,-0.00895713114916242
730,0.006047883588237093
731,-0.013022772339938397
732,-0.00022656958418933585
733,0.0013750414021311108
734,-0.0002731819788101952
735,0.0025584990313960825
736,0.0027855749905805615
737,0.0007392862838136886
738,-0.004325836668016059
739,-0.001460138125061754
740,-0.0021409814552594097
741,-0.00040742633876916654
742,0.002272906229376263
743,-0.00028783630756818796
744,-2.3782520569521663e-05
745,0.0004193338749819079
746,-0.00012232061948320725
747,0.0008483941514155302
748,-0.0006766322882320747
749,0.0011007145652918236
750,-0.0005860766967471517
751,-0.0004784609648988553
752,-0.002393425022008519
753,-0.0010550651892799426
754,0.0014555549733240559
755,-0.005644440731481634
756,-0.0027042588073561856
757,0.0016573370152591826
758,0.002271305156042302
759,0.004048451911524931
760,0.0014046030882390874
761,-0.0008810874487429714
762,8.051035344573652e-05
763,0.0010430840979549385
764,-7.3315299980809e-05
765,-0.0007191810960164715
766,0.0011208424413313154
767,0.0009425244824889624
768,0.0004010303775834601
769,-0.0006454950820442462
770,-0.00023133593549403087
771,-0.0017110523031489235
772,-6.439334787875852e-05
773,0.00011097351329556385
774,0.00030650430504149194
775,0.0010628046449526623
776,-0.000453864488124953
777,-0.00011611046645052924
778,0.001294558837894046
779,0.0019083260845004846
780,-0.0017195460598976695
781,-0.00033817176670070505
782,0.0008835295092612964
783,-0.003760621818857485
784,-0.0005682303857180982
785,-0.0009760190370992405
786,0.00036906699873753563
787,-0.003124606203851704
788,0.000574303465091986
789,0.0011306494812029443
790,0.0007895744057834175
791,0.008458168315734916
792,-0.0009585825570326743
793,0.0001416489980749755
794,0.0012786398464743373
795,0.0011306917929346351
796,-0.0004362982501671874
797,0.0004022468641081624
798,-5.0599822650056726e-05
799,-0.00018641404385607034
800,-0.00038159788956410116
801,1.0787658831659584e-05
802,9.84205121885547e-06
803,-0.0002578998211027752
804,-0.002111808777684648
805,0.002445067669916984
806,-0.0014804548422927375
807,-0.0032928960609185836
808,-0.0011307641658885583
809,0.0009215194087616793
810,-1.7143063220698162e-05
811,-0.001258475799883927
812,-0.0012955742931458612
813,-0.0013008840220302272
814,-1.936769243689734e-05
815,-0.007786664566864331
816,-0.0007687470889461379
817,-0.0005712930664377495
818,0.0015904596047454193
819,0.0005141142936004896
820,0.0004094955980685155
821,-0.00042706764473436366
822,0.00032604540687849
823,0.0010973981080894815
824,-0.002457791756091501
825,-0.0011852863587660403
826,0.0022194556922195785
827,-0.004036279139309858
828,0.00011739677188027285
829,-0.0063959064707642095
830,0.003103108352420835
831,-0.008830448337090752
832,-0.0004103773515311622
833,-0.00010663767358854047
834,0.001636425466365648
835,0.0035374142580623766
836,-0.0006138767615402832
837,0.0004630119688200217
838,0.00032425663352874567
839,0.00044652607757989687
840,0.0017646169663597354
841,7.566983889691355e-05
842,-0.0003082171293759006
843,0.004862669123936199
844,-0.0009575692731089451
845,0.001881824537416013
846,0.0009739303200640477
847,0.00667077765770181
848,0.0002040786893939909
849,-0.00010011484336086382
850,-0.0001889774524239394
851,-0.0012664858973013289
852,0.00038077433522625746
853,-0.0006838543773542281
854,-0.0003300988399236496
855,-0.0017234430905391192
856,0.0003801330653995597
857,-0.00017837564131524354
858,0.0005951200097516831
859,0.003405104971587073
860,0.0001567128089868072
861,-0.0010048666416398527
862,-1.2996288297403148e-05
863,-0.002368961479244102
864,-2.7482759320777664e-05
865,-0.0006753039611454297
866,0.000616349197515802
867,0.00019075723715798943
868,7.087514445689271e-05
869,-0.0004028686006960817
870,-0.0015273718768961256
871,-0.00738195742992256
872,-0.001252720361364984
873,0.00035268007412617467
874,0.00010515974076466729
875,-0.00238779658787251
876,-0.0002131983942811183
877,-0.0004429335916752671
878,-0.0003340347403272992
879,-0.0032544282145154932
880,-0.0005105245810585163
881,0.0002985668924045875
882,0.0002486671582991429
883,0.0005027806401065894
884,0.002134585819384607
885,-0.003929972573349953
886,0.0008983785650842246
887,-0.0023121953843363106
888,-0.0004048580941036027
889,0.0005600655676723674
890,0.00020325046858721485
891,0.0008916987445237168
892,-0.0008508052986276109
893,-0.00018629247362833998
894,0.0007648288711249085
895,-0.0008491762983232593
896,-0.0006434411741431852
897,-0.001090856567041398
898,0.0009947786231928031
899,-0.00227756599386359
900,-0.00040239217757126445
901,-0.001309325314657593
902,0.0006315702342858931
903,-0.0033186187582373056
904,-0.000527080788263119
905,0.00020182031149390287
906,-0.00035127192410878586
907,-0.002177238631509181
908,-2.120370218483194e-05
909,-0.00025467033309158884
910,5.456865417781903e-05
911,-0.0006838555909016737
912,-0.00033172408602315576
913,-0.0012367663865624548
914,0.0013650953220356934
915,-0.0001575443912183021
916,0.0005816802369104974
917,-0.0007694159004612701
918,0.00015866549835476886
919,-0.00017828168223634413
920,-0.0009160620373782576
921,0.00042833550761368363
922,0.0012892467877965248
923,0.0010040783485418538
924,-0.004575352549061886
925,0.0015727374605238747
926,0.0010641283407459114
927,-0.006925929000591422
928,0.00045396005612411387
929,-0.0032046851911349027
930,0.00202516662332586
931,-0.0012168270562773775
932,-0.0005876801944230599
933,-0.0010520445679969084
934,0.0006265217008231707
935,-0.0023469639111652445
936,-0.00011419038762786874
937,0.00018184665965600389
938,0.000979699716149483
939,0.005377316021432686
940,-0.0005469749168614427
941,-0.0006573231468092272
942,0.0013061884251626982
943,0.00013975628471374034
944,-0.0009149803781636812
945,-0.0009708749511338802
946,0.0006595687024754509
947,-0.004741611896826423
948,0.0015118365760978622
949,-0.0007204977299899542
950,-0.0005012687893950221
951,0.0007243857569965414
952,-0.0010602183138911096
953,-0.0009514985781737911
954,0.0026390359700622147
955,0.0022274076529911623
956,-0.0027548679517554334
957,-0.001315207454072124
958,0.0017455860934653268
959,-0.008047995754808185
960,-0.00044193288912495023
961,-0.0007756045725843344
962,0.0006173550216338843
963,-0.0010476908793732485
964,-0.00045119503113106294
965,0.00038340284877517376
966,0.00040794801259637446
967,0.0009556966440004692
968,0.00014343743085437573
969,0.00030807986651984964
970,0.00041859047913125853
971,0.006357440308576381
972,0.0006960730651676075
973,0.001148422365077403
974,-0.001431386018091154
975,0.0016484345657933378
976,-7.77635567207909e-05
977,0.0015169120097699967
978,-0.0011724477814770342
979,0.000976999262790553
980,-0.0016604355432107219
981,-4.18678202468981e-05
982,0.00013326112006935563
983,-0.004852546303876411
984,-0.0004513453358541808
985,-0.00035172174375556467
986,0.0014515018816256638
987,0.0021028479359151944
988,6.575202517898099e-05
989,0.000493276670031048
990,-0.0008432822686668597
991,-0.0007839542127875661
992,-0.0006062102146822009
993,0.0002247378068698653
994,0.0001273449862295959
995,-0.0009563718934542163
996,-0.0024332327560818304
997,0.0012685155466886859
998,0.0006733260266222181
999,-0.002525062532522843
1000,-0.0008494340382275925
1001,0.0011747877409439928
1002,0.00037267434337657465
1003,0.0017318110606929908
1004,-0.0028739032959160405
1005,-0.0017555257620897589
1006,0.005239871881074266
1007,-0.0031452058680550422
1008,0.0005503409128991301
1009,-0.001128818071342642
1010,0.00038480675536208805
1011,-0.0007535206139563795
1012,-0.0005652629996305156
1013,0.0013309683741457741
1014,0.00021688548122108503
1015,0.0012517082132962904
1016,-0.0011702397897356428
1017,0.000538072267815469
1018,-0.00021962931559617248
1019,-0.0026224251024534683
1020,-0.00014861965914267898
1021,0.0007998513975890141
1022,-0.0020401884066115657
1023,-0.0046606440708485625
1024,-0.002489189612937352
1025,0.003619766852031534
1026,0.0005574222976546508
1027,0.008338711579860948
1028,0.0005428663720781491
1029,0.0005311078853051884
1030,-0.0006630115345442864
1031,0.0011693466829249541
1032,-0.00017979396822784735
1033,-0.00026443163480073837
1034,0.0008946781333039939
1035,0.001345792377480014
1036,-0.000818771788768188
1037,-0.0010593599668358299
1038,0.0016691883023821432
1039,-0.001346167208002017
1040,0.00023139044891635008
1041,-0.0015207827771387082
1042,-0.0002593631866190272
1043,-0.003622389917699106
1044,-0.001216504177803039
1045,-0.00034358325125006503
1046,0.0004249449300882274
1047,-0.004889321504291484
1048,-0.002074586382867181
1049,0.0004023464119898757
1050,0.0005965819819847012
1051,-0.0033589624134232375
1052,-0.0003378827220230076
1053,-0.0005259922403215441
1054,0.0002255855608322182
1055,-0.0026309313247351667
1056,8.465261583048252e-05
1057,-0.001586313552997192
1058,0.0022267865421664165
1059,0.0013692656570218815
1060,-0.0005022667064155395
1061,-0.0007731978766997803
1062,0.0009466015189543925
1063,-0.001177246441763097
1064,-0.0005046238847909619
1065,-0.0010715479168898598
1066,0.00019247772758356196
1067,-0.004338448926188704
1068,-0.001018842316541983
1069,0.0008192385028454345
1070,4.3879233550868774e-05
1071,-0.0006792757683034855
1072,-0.0011493875625431338
1073,0.0006725327794486352
1074,0.0004417934120656696
1075,2.777490960873889e-05
1076,-0.00197124457807684
1077,0.0011079777753146784
1078,7.125551447682487e-05
1079,-0.0023309304692028182
1080,-0.0007343737565335527
1081,-0.001305191063684458
1082,0.0003910197904542838
1083,-0.0048878778561760134
1084,0.00011086883853134273
1085,-0.0004514552391524507
1086,-0.0005960028620192317
1087,-0.0030696141846048818
1088,-0.00014713128533048355
1089,0.00010447038513895223
1090,-0.0008814873069540749
1091,-0.0031129488099156935
1092,0.0020223645085958837
1093,0.00023897109782073712
1094,-0.0019807987656262154
1095,0.0017858116095990746
1096,-0.0008354506703087541
1097,0.0011342150157312577
1098,0.0007625084501407279
1099,0.0036702603452242106
1100,0.0022983177114189648
1101,-0.00045404105259376596
1102,-0.0015215130982617808
1103,0.0016206984519544483
1104,0.00014737424185243313
1105,0.0004974562836146946
1106,-0.00017356028926039232
1107,0.00016885994574640108
1108,-0.0036762084801394883
1109,-0.0010259878991235188
1110,0.001228675761569921
1111,-0.013978702916969015
1112,-0.0023707976563735523
1113,-0.00221262089144136
1114,0.0013339720998820715
1115,-0.012140395680121442
1116,-0.0025789174286536963
1117,-0.00270071783000863
1118,0.000820790903699114
1119,-0.014312189848859298
