,mathpass_hispanic_virtualper_inf
513,-0.0002557883143406275
514,-0.0013689814967475158
515,0.0023505866356713498
516,0.0009462769711828749
517,0.0004404495439905582
518,-0.00018529800752089352
519,0.004980212821803656
520,0.0038500636447137936
521,-0.0005963477386071569
522,-0.0006842664040642022
523,-0.0012966327208892901
524,0.00036807089963931673
525,2.666624503239163e-05
526,-0.00013561003975340373
527,9.529104858225913e-05
528,0.0007121120191523354
529,-0.0014392812775485555
530,-0.00053561550277248
531,-0.00436706084645156
532,7.723787693109616e-05
533,8.897808462243558e-05
534,0.0008914032379370519
535,0.00264368254266651
536,0.0010838025984217477
537,6.222664167926111e-05
538,-8.96100833155516e-06
539,0.0003414348681510201
540,-0.0003440080622511831
541,-0.0009122016860817656
542,0.00016590683562024575
543,-0.0037013964666365333
544,0.0003883425396690598
545,0.00013259452128785965
546,-7.347323130167164e-05
547,9.074555602890896e-05
548,0.00014300468400957502
549,-2.7843023829141145e-05
550,-6.200587980990469e-05
551,-0.00045929866303667604
552,-0.0006057179296207932
553,5.3802888964063214e-05
554,4.638995438606049e-05
555,-0.00015696495963057525
556,0.0002920486395893479
557,8.717044526440706e-05
558,1.3663269028566642e-05
559,0.0014531079590161331
560,0.00011313272919428197
561,-0.0006080778822551964
562,4.9641221527289176e-05
563,-0.0005814159914181106
564,0.0004540042855887965
565,-6.768526032159329e-05
566,-3.127540067592217e-05
567,0.0006603461603750527
568,-0.00027740954723416244
569,0.0002992350641136592
570,-9.815204180853391e-05
571,0.00021566723206578223
572,2.10916868711251e-05
573,-8.130792849676029e-06
574,-0.0004099447431645719
575,-0.0006024363048792649
576,-1.7395276918279626e-05
577,2.8196424074607694e-05
578,-0.00016263586037911534
579,-0.00015764819142366238
580,0.000983661703821866
581,-0.0002465140637170116
582,0.00018124684304065422
583,0.003225724852839022
584,0.0041345753296901525
585,-0.0015359447686435555
586,-0.00035512855250568104
587,0.009063759373228793
588,0.013842183675654226
589,-0.011770827930980518
590,0.0005023979142281332
591,0.011578815765523448
592,-0.0015208275027437986
593,0.0023887404387648815
594,0.0008698145911036979
595,0.007596884426752076
596,5.424340294884583e-05
597,0.000997957443990392
598,-0.0010970609620810422
599,0.001698425681870421
600,0.00905156114519273
601,0.00746755143459313
602,-0.006993099807765376
603,0.04869786710261183
604,0.0015894925363101923
605,-0.0019211133609683126
606,0.0014937681079456994
607,0.009348235083150514
608,0.004060686449975506
609,0.0029714374472388162
610,-0.001540556310814863
611,0.0272976721559239
612,0.003605964126520461
613,0.001195632120516146
614,0.0005182627019936693
615,-0.0012166172481321697
616,0.003224744039612164
617,0.008006087294422376
618,-0.02317692446618547
619,-0.031030747659834254
620,-0.0018443406155347229
621,0.00033679647916743115
622,-0.0033838877078851085
623,-0.014794659100053632
624,-0.005707120770594814
625,0.004293394122016171
626,-0.004656806015055584
627,-0.011572069537328982
628,0.006575139712405041
629,-1.3732979216062963e-05
630,-0.001928692987933268
631,0.015551533607744696
632,0.00038159211794684515
633,-0.000492559994315612
634,-0.00011592781379532082
635,-0.00046752701330463774
636,0.011107144637075054
637,0.01314710460689173
638,0.003860377552167565
639,0.08212446071727572
640,0.00022790801837693807
641,0.00011432158456271512
642,-0.00020658199699463144
643,0.00024732237411056193
644,-1.6283538135133774e-06
645,0.0011506217632288466
646,0.00014162839082018238
647,0.0018761196464833702
648,-0.00011579094535732096
649,-7.650143576936672e-06
650,0.0001014698190594375
651,-0.0002562695175385343
652,0.000900634901118674
653,-9.357249912456052e-06
654,-0.0015251835684557432
655,-0.002069936015786501
656,0.002224142241675294
657,0.0007166343097610553
658,-0.0002361255733089541
659,0.001662690542827827
660,-0.0004972740916146923
661,0.00031149787257446477
662,-2.456921465316694e-05
663,0.001762436946235657
664,-0.002537865979187745
665,0.001717639889390266
666,-0.0008960478741131081
667,-0.0072175428062978934
668,-7.545077976258087e-05
669,1.6075010314787698e-05
670,0.0002817035902245636
671,0.00047316797731234637
672,-3.05947756269259e-05
673,-0.00011073459514981516
674,0.0002609334947167009
675,2.3440759565145565e-05
676,-0.0012560287301987734
677,0.00016463044858490373
678,3.979298077414126e-06
679,-1.8144016200194534e-05
680,0.0008057873005365633
681,-0.0006209549736768701
682,8.956681004531724e-05
683,-0.00029383225377480743
684,-0.00017488956500105946
685,-1.775154980944087e-05
686,0.0012407740604210406
687,-0.0009495888794805083
688,0.0014238738523637872
689,-0.0004916665851315737
690,-0.001410868921893789
691,0.0009935120515231302
692,5.968220669281314e-05
693,0.000647165863123927
694,-0.0011628817281574416
695,0.0008017740283329455
696,-0.00046566757569147237
697,-0.0024548468663800056
698,0.0026692918931291217
699,0.0008087158303796853
700,0.001735697735755205
701,-0.005936836485453871
702,0.0035086374063147546
703,-0.005303180782210517
704,-0.012984354496045467
705,-0.0013293644298399709
706,0.007357493593673942
707,-0.028831023133800707
708,0.0006282088647984448
709,0.0015517706510543214
710,-0.002175888025603584
711,-0.004173654494719225
712,0.005610518011252583
713,0.00607861396760064
714,-0.011641469243437315
715,0.003725779004561443
716,-0.008434529367071146
717,-6.947857015063111e-05
718,-0.0008916582117727036
719,-0.03532136417582081
720,-0.0012930974633478236
721,-0.00025053874832958706
722,0.0010810072988007193
723,-0.0007965256645558012
724,0.0008762690191164504
725,0.0007700932980429054
726,0.006515198309823347
727,0.025732173108981984
728,0.0028781782541599256
729,-9.971325528897429e-05
730,-0.0022961808371878326
731,-0.0008898812213166079
732,4.206016297260833e-06
733,0.00017662916886210386
734,0.0011187640951468517
735,0.000421485690052453
736,9.433718884790933e-05
737,0.00012181350854567056
738,0.0001513301187063551
739,0.0004855384566578967
740,-0.0015495400678657283
741,-7.756942267128526e-05
742,-3.775301574030107e-05
743,-0.00044765471124162215
744,-0.00018887318546077092
745,-0.00014448392613895312
746,1.5088592164165881e-05
747,-1.570356797342622e-06
748,0.000698652755920017
749,-0.0002197985563941599
750,-5.144088520858166e-07
751,-0.0003081395224602955
752,0.00046535726823370127
753,-0.0004056210781812629
754,-5.98899756301175e-05
755,0.0004167447521061953
756,-0.0028916547628416965
757,-0.0007150715112440232
758,-0.00022316996947944234
759,-0.004049101839086667
760,8.845140055911971e-05
761,-0.00028577077771535536
762,0.00016695001420796666
763,-0.00028595581257588967
764,-0.0007273651844169505
765,0.0004312382123021985
766,6.740264946317176e-05
767,-0.0004953232519464227
768,8.45629554919297e-06
769,-0.0016949940993468107
770,-0.00014116382528125434
771,-0.00638456735820954
772,-0.0002502208729359213
773,2.289487437032957e-05
774,0.0001183584927718371
775,-0.0006984267099925771
776,0.00010090070557187762
777,0.00022717954353302145
778,-0.0003785212598298044
779,-0.0011546562180305656
780,0.00012297396801149555
781,0.0005944944713051909
782,9.107434375804218e-05
783,-2.2091180031099893e-06
784,0.0015276444630707346
785,-0.00040966876789869463
786,7.024226553807992e-05
787,0.004245432861750566
788,9.137623590171048e-05
789,-0.001247523163769916
790,0.0005842446217734617
791,-0.001954954651039219
792,-0.009487213298655045
793,-0.005201794753053437
794,0.007973621034245041
795,-0.025076397795140076
796,-0.0002848282762676101
797,0.0002555109236782165
798,-0.0009229927107229573
799,-0.0018755129775992758
800,-0.0006745360137140291
801,-0.0007590530088907072
802,-0.0004894925113362458
803,-0.004278416159521223
804,0.0006492541511683914
805,-0.00010157125238161813
806,0.0001905638221141397
807,0.0005373104427254896
808,0.0004945306661563362
809,-2.1935467381609075e-05
810,-1.8309906095323437e-05
811,4.0630760896177326e-05
812,0.0006987251659907886
813,-0.0003676127360880889
814,-0.00010551685929959892
815,-0.000380178521617523
816,0.0006609751253660993
817,6.0197327309767824e-05
818,-0.00013478873051056507
819,0.0008699084861697564
820,6.337890274117827e-06
821,0.00012794708128579903
822,5.606781956230267e-05
823,-9.923932632421002e-05
824,-0.001550431432988141
825,0.0008798803023486308
826,0.0005723508643054365
827,-0.0022150839652105504
828,0.0013507271987053303
829,0.00023768349666122092
830,-7.2140385237421e-05
831,0.0030895272983354504
832,6.020049507089249e-06
833,-2.3424383380373998e-05
834,9.737876516852968e-06
835,0.0002057832588559389
836,0.0007300465464477201
837,2.1202073067652787e-06
838,0.00019755637058038278
839,0.00012069331630819397
840,-0.00015888829657609784
841,2.6327878391040948e-05
842,0.00010130353671287449
843,0.00023372315828661428
844,-1.1236945760791018e-05
845,-3.8479509663272064e-05
846,0.0004191591612042516
847,-0.0024135233436854767
848,0.0008287872393713232
849,-4.238324406829256e-05
850,0.0010236795616802789
851,-0.00010385317086413813
852,-0.00045937018565706054
853,-7.925781831446544e-06
854,1.8338360400753047e-05
855,0.0005559308748141104
856,0.00022468451229018166
857,0.00015894739674277234
858,0.002190646243869207
859,0.009293143436519168
860,-0.0002645509977496733
861,0.002155861697200432
862,0.0007544233719982442
863,0.00729792619536339
864,3.309843939513363e-05
865,7.188683317293567e-05
866,0.00039736120610643654
867,0.0018416495704525679
868,0.00044445399975397045
869,-0.00011892070256176374
870,-0.00012936822879872442
871,0.0007162886657238776
872,-0.001453578632486438
873,0.000899417382361353
874,0.0012594677004791294
875,0.00142982297619069
876,-0.00010539754680864546
877,-8.11768253969033e-05
878,-0.0002235674572505414
879,-0.0013242334909695543
880,-0.0009537196583826921
881,0.0012813796666142606
882,1.763863964047719e-05
883,0.0017100029415750239
884,-0.00010162637712776988
885,-0.0007869609727336001
886,0.0004972708539267681
887,-0.0006620746810560848
888,2.479356881518936e-05
889,-0.0004226106193025057
890,-0.0008847575034980744
891,-0.0035066725392905447
892,-3.464688764447898e-07
893,-0.00022786745408226493
894,2.5208585025262707e-05
895,-0.00011545177326339674
896,-0.00022512495921981758
897,7.953066147529651e-05
898,-0.0005423432508237346
899,-0.002527868777777969
900,0.00011367521874357033
901,3.126848542354139e-05
902,0.00010658306394477816
903,3.227736357715823e-05
904,-5.003743899844287e-05
905,-0.00015331963064242713
906,0.0003769601216383062
907,0.0001312277162163276
908,-0.0007944797068733565
909,0.00010680476746168307
910,-0.0001250017823335067
911,-8.875382321446743e-05
912,-5.4166265487667775e-06
913,0.00019103485665770127
914,-0.00019328290925460146
915,-0.00013109076256933257
916,0.0013569807277242745
917,0.00036124374235257673
918,2.9405991215151805e-05
919,0.0030922410188680563
920,0.0014122863043430263
921,0.0023823376338830125
922,-0.002426293129673563
923,0.005094800089500669
924,0.002318097441774001
925,-9.167520748947843e-05
926,0.00012043294666315023
927,0.0048976270061419965
928,-0.001196861356523534
929,-3.804762582304755e-05
930,-5.404782026933145e-05
931,-0.0012830282307469726
932,0.00040092679545300703
933,0.0007377213187061666
934,-0.0012533254740820917
935,0.00016408059732097294
936,8.416892007434843e-05
937,-0.00013285411556879955
938,-7.569163185337801e-05
939,5.7468307608374434e-05
940,0.0006080991980486982
941,0.00013721351071357103
942,2.5814007876223288e-05
943,1.3703905512655697e-05
944,6.948250017375475e-05
945,0.00043703706331227235
946,-0.0005128215060250097
947,-0.0007999054603989573
948,-0.0005513249130763337
949,-0.0022316834760791574
950,0.0019780093045142994
951,-0.0029986501304697637
952,2.327819947337813e-05
953,-0.00012116242884512077
954,0.00021632643947906452
955,0.0005622895014325382
956,9.249434610318322e-05
957,0.00024262210528313595
958,-0.00013582636483344183
959,0.0019320072087083491
960,0.0004622762484108802
961,3.1608593774493034e-05
962,0.00019331742456332285
963,5.9355960937166615e-06
964,-2.9643402602580913e-05
965,4.587023154170252e-05
966,-2.1641133204002717e-05
967,0.00013356894971387835
968,-5.865204113115162e-06
969,0.00013731541183252514
970,0.00011281208215195495
971,-0.0007367889528038644
972,0.0015747182958380716
973,0.001301304120435478
974,-0.0005011365131951762
975,0.00695868311022108
976,-0.00010791026164696779
977,0.0004633154124517874
978,-1.51735450589987e-05
979,0.00027209388984123845
980,0.000685492955762113
981,-0.00023903202661852634
982,-5.4530386824320806e-05
983,-0.00010960570407022647
984,0.0006178315374703554
985,-1.6857232905469685e-05
986,-5.631975495893892e-05
987,1.496973627664583e-05
988,0.0006705923508529945
989,-7.068639733342909e-05
990,4.1791685844477904e-05
991,6.111472924047333e-05
992,0.0008184955442330544
993,0.0006472271321834412
994,6.523658775573721e-05
995,0.00021861693851646488
996,0.0015300768044133515
997,-1.2927828153159454e-05
998,-0.000760415626599073
999,-0.0007276791595112504
1000,-0.0021922769760491304
1001,0.0023929139069764293
1002,0.0002544084993348508
1003,0.002126200033320322
1004,-0.0010782794743981303
1005,-0.000217665456062475
1006,0.0005670977089276148
1007,-0.0008968681759922066
1008,0.015601527682356793
1009,-0.007707139728678509
1010,0.0017022926419215216
1011,0.03542605828537911
1012,0.0004659797299740138
1013,-0.0018235386010184533
1014,0.0019833936338974107
1015,-0.00017288417042043462
1016,0.005202677932309944
1017,0.00010046938262919988
1018,0.0008006384462940369
1019,0.002161064864387401
1020,0.0005894999789007145
1021,-4.123790132099166e-05
1022,0.0005297439117827693
1023,0.004774296460273461
1024,-0.001359434600651815
1025,-1.2797330740639616e-05
1026,0.0005263847783946763
1027,0.0016062709696381282
1028,0.0010767349767939725
1029,0.0010380202599200093
1030,0.00014222947362696787
1031,0.007359149345504341
1032,-0.00037205875457345616
1033,-0.0011127746028692324
1034,0.0014476277922505535
1035,0.0006105428899436454
1036,-0.00042597862957023864
1037,-0.0025834419021015897
1038,0.0014205861203855086
1039,-0.0059803017477996455
1040,0.0006918479371575154
1041,5.229188224287969e-05
1042,-4.098377669723714e-05
1043,0.0012613114021539547
1044,0.0008854932357884216
1045,-0.0005837153237133788
1046,-0.00012636566298556787
1047,0.0015030610110342998
1048,-5.3957602465574064e-05
1049,-5.534471507711753e-05
1050,6.287552703490726e-05
1051,3.6133431064735144e-05
1052,-0.00048380765162993165
1053,-0.000327612967955106
1054,-5.47543570977103e-06
1055,1.7553786504973694e-05
1056,-0.0007068318653895814
1057,8.889684372967893e-05
1058,0.00037421228874324916
1059,-0.0016215607496171207
1060,-0.00017416555177616564
1061,-7.280546648944136e-05
1062,0.0012626886026693008
1063,0.0011448241610115765
1064,-0.000318490878786028
1065,-0.00019694522364698919
1066,1.9759546936015587e-05
1067,0.0006889735823637413
1068,0.0005168972168468898
1069,-0.0002407049466002751
1070,-6.905762148435712e-06
1071,-5.337887205765072e-05
1072,0.0002215454165182745
1073,3.3046708522605834e-06
1074,-5.443944576661964e-06
1075,0.00019460003595508116
1076,-0.00031014464448245226
1077,0.000489965192972007
1078,-0.00030039109018974874
1079,-0.001820197089003092
1080,-4.6305579886859635e-06
1081,-3.234442516714996e-05
1082,1.761111708554119e-05
1083,0.00014488215382044825
1084,0.00030109154923712325
1085,-0.0003420433729825435
1086,-0.00042435638687301477
1087,-3.3454180022947425e-05
1088,-0.00046970651579924703
1089,-0.00012067721260692758
1090,-0.0005115082211933656
1091,-0.004498302088903098
1092,1.4711135426876457e-06
1093,0.0018309401375265644
1094,8.071398522170657e-05
1095,0.006547430685748542
