,mathpass_virtualper_inf
195,-0.0008404976042548671
196,-0.0014206695039017878
197,-0.00015723171168272022
198,0.0010201319840437947
199,-0.0030364905685619195
200,-0.0018882538416956226
201,-0.0016577162499164446
202,-0.0007215527823019042
203,-0.01575160171946027
204,-5.4987702190708046e-05
205,0.0018920698568122738
206,8.81178056818047e-05
207,0.006844137446829319
208,9.150904245022094e-05
209,-0.0004932961887856784
210,-0.0005756156402548125
211,-0.002081946647178378
212,-0.0009637255250141988
213,0.00013728489555814017
214,0.0003694035331192149
215,-0.0013187966070537347
216,0.0002596684287977348
217,-4.4056793987552754e-05
218,0.00012278019351505024
219,0.001130554878816557
220,0.0003545593248319555
221,0.0006826216912529752
222,-0.00030517516794365375
223,0.002420562187069354
224,0.00032104865245492244
225,-0.0002594387270867289
226,-0.00013081044521487303
227,0.0001260654633693808
228,0.0016360549339785764
229,-0.0024031728124644697
230,0.0008634937726071728
231,0.0013014143099702364
232,-0.0006208647914413663
233,0.0012329875068860779
234,1.839359020220384e-05
235,0.0023142892809718007
236,-0.0003757725160466136
237,1.4326880477415955e-05
238,-0.0003352961421031177
239,-0.002128833428714129
240,-0.0006936792670073972
241,0.0011281510700842318
242,0.0004620348959605687
243,0.002721607590257592
244,-0.0010373978862873046
245,2.905726933119521e-05
246,0.0013747110904550766
247,0.0013576385592369814
248,-6.762548547951045e-05
249,0.0012019619970408868
250,-0.0015647598325980666
251,-0.0013909975583891456
252,-0.00015428457423894015
253,0.0016425669276849688
254,-0.00017535417419408495
255,0.0011533605315464835
256,-0.0016567214478082077
257,-0.000450395335914446
258,0.0001234624112418746
259,-0.0016969904570922048
260,-0.00017749156246387297
261,0.00019388558107125302
262,-0.0006050967641375073
263,-0.0014064557940546205
264,-0.0019736845472974785
265,-0.003265706152548006
266,0.0017974640794960956
267,-0.007244457412540919
268,0.0007955140399437883
269,0.00013642107687824556
270,0.0001651144938098633
271,0.0034440089368154283
272,0.0006367634566587402
273,-0.00042613374927630044
274,0.00030350812958937967
275,0.002618506277245434
276,-0.0008160720637649621
277,-0.00027360762957265777
278,0.00262311557530085
279,0.0029730921030717977
280,0.004447701498105432
281,-0.0087855770240508
282,0.008306386949375499
283,0.01200759535933233
284,0.00012965133195144034
285,-0.0005354559594222762
286,-4.256640169003213e-05
287,-0.0010772153697260873
288,-0.0006422987036535304
289,-0.000905905027561371
290,-0.00021000648892650347
291,-0.004500325288146537
292,0.00014208044028031621
293,-0.0001636224609399113
294,-0.000390495319513059
295,-0.00025180064290001957
296,-0.0003991066224111959
297,0.00030675602694014574
298,0.00011473611869124244
299,0.00014907538911199103
300,0.00028287959382749796
301,-0.00019822485763252619
302,-0.0001620916152284951
303,2.3042969187322405e-05
304,0.00016130308427379477
305,-0.0013551522634313775
306,0.00030168608270177534
307,-0.0017739178904849233
308,-6.548016158057028e-05
309,3.079423421170282e-05
310,-3.6512598575399653e-05
311,2.972276776788555e-05
312,-0.0002807429983211861
313,-0.0005355222771175983
314,0.0004766262354065863
315,0.0006509032982113405
316,0.0012790748520219906
317,0.0016951038928992687
318,-0.003083711673070379
319,0.0010906711580023027
320,0.000610110455878937
321,-0.0004196956084863215
322,-0.002148427396477302
323,-0.00467061327076602
324,-0.0008268983471690473
325,-0.0013345823397512913
326,0.0009029015871959495
327,-0.0033584069218198695
328,-0.004311342437539169
329,0.0038427679127100924
330,-6.642593679051571e-05
331,-0.0010528403410297934
332,-0.00015951572406458218
333,0.0018432975243069057
334,0.0011538781276396915
335,0.008338037421467282
336,1.0740264271290609e-05
337,-3.580618414577083e-05
338,-0.0005185854781979562
339,-0.0017942906328178004
340,0.00045753761104433193
341,-0.0005949412735774771
342,-0.0010175225138590194
343,-0.0024178415314554955
344,-2.2424691914901016e-05
345,0.0009328879468611782
346,-4.957617013727358e-05
347,0.0011160419822132317
348,0.0001749056669542482
349,0.00016391817123890471
350,-0.00017673436340423913
351,-3.4317761462358727e-05
352,0.0001238073725409774
353,0.0001898401079357165
354,-3.249667727930229e-07
355,0.0006270229166960678
356,-0.0008441829722267051
357,-0.0023599312468021638
358,0.0026217061063394673
359,-0.004301210455297137
360,0.0034628728302417053
361,0.01226342986666155
362,-0.00630539532806549
363,0.029696197304816117
364,0.0003225916854349151
365,0.00013088931480503103
366,-0.0007809661547021095
367,-0.0005974283875286992
368,-0.0011218050918853039
369,-0.0007684163800343969
370,0.0012434980441827336
371,-0.0034823227820571182
372,3.872593994379012e-05
373,-0.0002501472512375446
374,-0.00048397281603454706
375,-7.164009973501374e-05
376,-0.009996057520108133
377,0.001143862215344105
378,-0.0011148664198984617
379,-0.038634309502912356
380,0.0018936118366762857
381,-0.00013530923965260537
382,0.0024482058234956915
383,-0.00024855298775197627
384,0.00022130567101464064
385,-0.001633851431307155
386,0.0011619892671480636
387,-0.00021878206539876387
388,-0.0002084360821315289
389,-0.004209813617884177
390,0.0020938884381499815
391,-0.008382981779313837
392,-0.00018370101182286328
393,0.0002209652824581625
394,0.00010043836194808786
395,0.0002992962983955378
396,-7.305567911009735e-05
397,0.0002281796771422628
398,3.722117835926307e-05
399,-0.00045514448305136225
400,-0.0004239125789023384
401,-0.0012577257273340562
402,0.0003815669708015397
403,-0.0057242377094563765
404,-0.00019120678155048202
405,-4.07652997857496e-05
406,8.551204603778611e-05
407,0.00010552834804851978
408,-0.0005213793710374192
409,0.002021273121267215
410,0.0010778055245640743
411,0.005402524073441956
412,0.0002695730104143809
413,-0.0004244119009236065
414,1.2446205708275438e-05
415,-0.00026260299189013905
416,-0.0008838768797268578
417,0.0009746559264517792
418,0.0016931000159300074
419,0.0033757925170934196
420,0.0008284705496026676
421,0.0028063472941913022
422,-0.005655254162895829
423,-0.008723603309525365
424,-0.0017099151833122042
425,0.0011721470111447513
426,-0.0006181527271577767
427,-0.00461875086710949
428,-0.0009165303239712157
429,0.0011463115933491332
430,-0.000795428716561892
431,-0.0028492962248898037
432,-0.007749553878110847
433,-0.005959504973773739
434,0.006302464276038518
435,-0.01609065347436608
436,-0.00012108484848626203
437,-0.0018245989759303927
438,0.001327744566728102
439,-0.00275791534899034
440,-1.5803998968482857e-05
441,-0.00021105207212423336
442,0.00028333154013794886
443,5.983947113596038e-05
444,-0.00047725000282955975
445,-0.000606124386898415
446,0.0006987481358719409
447,-0.0016254881778545586
448,0.0009644150971949323
449,-0.0015784501867423448
450,-0.0006344906395320054
451,-0.0031943992552983056
452,-0.0010090761053262005
453,0.00035088774109717156
454,-0.0001379520064633618
455,-0.0013864002210410085
456,0.00030885492740666254
457,-0.001431102263822478
458,0.0009455106120889492
459,-0.00033802708832817574
460,-0.0016699472887297
461,0.0010310439826394392
462,-0.00258456177981816
463,-0.008056459972980306
464,-0.0010651999361090706
465,0.002096216540262119
466,-0.0002743126610137416
467,0.0018654166096423854
468,0.0003377824351833863
469,-0.0006542006588486964
470,0.00043652369042138854
471,0.0006104977320121037
472,0.000815187039889991
473,-0.0022801386260953163
474,-0.0011521662657427217
475,-0.007303498143395953
476,-0.0016875553526369863
477,0.0005761928405791957
478,-0.0009426439518629252
479,-0.006485413592981994
480,-0.0008885516172132658
481,-0.002174861471514602
482,0.000495860039236686
483,-0.006901176573806591
484,-1.2510002813877158e-05
485,0.00012302981869123986
486,-5.379218958509658e-05
487,0.00025151860562347243
488,0.0005343335610115465
489,-0.0005530901193349207
490,-2.9223168138990227e-05
491,0.0006238076769965793
492,-0.00154531028715907
493,0.0009828394363930178
494,-0.00161332109985327
495,-0.007547096521953436
496,-0.0002777090252484831
497,0.0008624840181892108
498,-0.0010300381884000565
499,-0.0025041806238871095
500,-0.0003811481477632189
501,0.0005355196823289786
502,-0.0013880127896776589
503,-0.00703807208627016
504,-0.002162747119066454
505,0.0006468147908292906
506,0.0003965167201793464
507,-0.0033850465146386143
508,0.0012057649055077354
509,-0.00012981655136603035
510,-0.00010030169335081201
511,0.0009435668733900327
512,-9.572367376017145e-05
513,-6.26501710888188e-06
514,-0.00017915957588034409
515,7.111246191910407e-05
516,-0.002911102882491724
517,-0.005062203285758616
518,0.00046237547715796413
519,-0.01911982790419588
520,-0.01051662532196493
521,0.007809176224011323
522,0.00491816756260294
523,0.0067786898382065615
524,-0.0005605580841999144
525,0.00041366594671777657
526,0.00027068658710666815
527,-0.00025957208388728597
528,-0.0004456152307298596
529,0.0011069369597901443
530,0.00038807597781684045
531,0.003068472563352826
532,-2.0169455659881327e-05
533,2.3324457530127492e-05
534,0.00022279116227412783
535,0.0002289351745744017
536,-0.00032536277326609476
537,-0.00017830525562585362
538,0.0008077596738457757
539,-0.0004347075113820993
540,-0.0004681052912008375
541,-0.0009762221642859487
542,0.00021563435202729463
543,-0.004535340496338132
544,-0.0005576291670606915
545,0.0006501237479908541
546,-0.0005762724520133279
547,-0.0020586633283702104
548,-0.0002868935552013104
549,0.0005442183372342287
550,0.0008826322814162056
551,0.002789731311165266
552,0.0008815809588852239
553,-0.00046047073328508634
554,-0.0003598401551508407
555,0.0005020724083596318
556,-0.004117208375302335
557,-0.0006376032482221204
558,-0.00012439070933016017
559,-0.013904676257261854
560,0.00012034497610910001
561,-0.0008148164392489394
562,0.00022766457050370998
563,-0.000887382963415002
564,-0.0007529934625401969
565,0.0002683895343820295
566,-0.0003435048167419768
567,-0.0033607317099492453
568,0.0011218864414327084
569,-0.0022247329078911005
570,-0.000977827154362912
571,-0.00399509988891561
572,0.0003155528184111992
573,9.075287549479994e-05
574,0.0017957726295077068
575,0.006562439831133946
576,0.0002211585476243123
577,-0.0006568603756978166
578,-0.0005971016586165135
579,-0.0029526891532119753
580,-0.0017147355977289451
581,-0.002391996774327191
582,-0.002210020116344289
583,-0.019330221412067337
584,0.00264128782819102
585,-0.0002082668022682374
586,-0.00013732445949653728
587,0.00355727961266608
588,-0.00421108629770225
589,0.004413524276700235
590,-0.00017801841674638523
591,-0.00404464872095544
592,0.001761004503282364
593,-0.005739249256745103
594,-0.001992553951004789
595,-0.014013031181423238
596,-0.0006723838717029929
597,-0.0003134938817998789
598,-9.758718830762514e-06
599,-0.0011081628137481765
600,-0.006940660703312432
601,-0.006206591898935636
602,0.004302358862509561
603,-0.03547782871762584
604,0.00153048034295627
605,-0.0009088585137349614
606,0.0013344733312302137
607,0.006657634652321526
608,0.004843565421842034
609,0.0037459117235102792
610,-0.0016191578402294168
611,0.031038480929906968
612,-0.0033044485045831823
613,0.002683594200650196
614,0.0003544382232208818
615,-0.00470136745169293
616,-0.002552098591982214
617,-0.006024016890257566
618,0.013898106150957249
619,0.02191974945941708
620,0.002394706126526336
621,-0.0005699468639101893
622,0.0036070810966682683
623,0.019756099518035464
624,0.004616669588852825
625,-0.0046757846933669234
626,0.002975957657718793
627,0.009371300875385196
628,-0.006097400787495774
629,1.7547565095261163e-05
630,0.0013852433202031758
631,-0.014408282087979828
632,-0.0028925487545417286
633,0.004157605327965874
634,0.0005045212316049055
635,0.0029364311502072635
636,0.003991531419787291
637,0.005466578296785855
638,0.0019235943771767597
639,0.03465917834089117
640,-0.0011829570855439973
641,-0.0012073189229848222
642,0.0013991343122912166
643,-0.0017197331234887604
644,4.0952999194466266e-05
645,-0.00015571712535929856
646,-2.777380647256541e-05
647,-0.0003985778281423136
648,0.0004002114442312516
649,1.458401018926688e-05
650,-0.00019070643620068488
651,0.0005861279501637081
652,-0.0007097888495209653
653,3.4864206774783857e-06
654,0.00118956660043794
655,0.0012920961781155845
656,0.0011200348345934597
657,0.0004393331065906697
658,-0.0009926210449905956
659,0.0012166012072615923
660,0.0004603211929469909
661,-0.0012217550690891473
662,-0.0017834271700198111
663,-0.0058422031707035735
664,0.0017543510478670518
665,-0.000730652616006743
666,0.00047002757343219916
667,0.003919923597726287
668,0.0003184764023477758
669,-0.0002623588489828091
670,-0.0014390904303230802
671,-0.002975529951936902
672,0.0008355392069824773
673,0.000949866012695224
674,-0.001464405353876934
675,-0.00021929804595755809
676,0.0014709791794513855
677,-0.0029457332839509624
678,0.0010771358060878281
679,8.21440838383323e-05
680,-0.0005951010588713856
681,0.0013815568226773606
682,-0.00013059723657516686
683,0.00039596377792926136
684,-0.000368062362372873
685,-4.302265982800117e-05
686,-0.0009468155722044529
687,-0.007152347133419491
688,-2.7648515222723972e-05
689,-0.00018353719346275398
690,-0.00045936737677268615
691,0.00025508832274931127
692,4.1581555070195726e-05
693,-0.0004118341505503817
694,0.0004638697696470434
695,-0.00013219851613729128
696,0.0010032163144836656
697,0.009410597588348892
698,-0.007478366412424873
699,-0.00224906701080736
700,-0.0012527861878133522
701,0.00449886780146374
702,-0.0019093741884929692
703,0.0035593231708925285
704,0.0019872511100256208
705,0.0003511343119900074
706,-0.0015665124987958164
707,0.006098818998610577
708,0.0008726474948004909
709,-0.0008986141957334683
710,0.0012374422125674466
711,0.0038368338033084592
712,-0.0014349035361456769
713,-0.0008608777150666108
714,0.003854770699621036
715,-0.0008949701057230022
716,0.003264114025192993
717,3.180824070262294e-05
718,0.00040245468034162755
719,0.015378996905412229
720,0.002211767974017085
721,0.00107976503627784
722,-0.0023208244572253114
723,0.0018548089202657112
724,0.00038553091480898093
725,0.00012405756699192472
726,0.00013979668270768447
727,0.004931251829048924
728,-0.002899404432769875
729,0.00010697966947476063
730,0.001154232561361835
731,0.0007885773219493448
732,-0.00014032238338431796
733,0.00044440151705002473
734,-0.0014164867936143515
735,-0.0015329627556759779
736,-0.0002190284742905443
737,0.0004939866528480408
738,-0.0005823047947455627
739,-0.0034167287773827415
740,-0.0030810388977323268
741,-0.0002588523161748243
742,0.002248057877136335
743,-0.001540247106641639
744,-0.0009671112077493384
745,0.0011055278577954198
746,-0.00011190486090846461
747,0.0008865560322037943
748,-0.0005265856684186256
749,0.0008327616027196593
750,6.93210585215823e-06
751,0.0006441626797783906
752,-0.00097544999199244
753,-0.0015924183346393242
754,0.0007351683222467868
755,-0.006022063656851794
756,-0.004206881822905692
757,-0.0019702544459579414
758,0.0006488952916687913
759,-0.011854193690411822
760,0.00015930641888144278
761,-0.0006259732594473314
762,0.000366722262114949
763,-0.0005933362526487141
764,0.001320813537395101
765,-0.0017472504321174682
766,0.0011430137363710284
767,0.0024674542410361333
768,-2.110515258318202e-06
769,0.00017139616676092328
770,-2.8217935525074885e-06
771,0.0007863003876227647
772,0.00035848606343889117
773,0.0016712043460690696
774,-0.000803993252869346
775,0.0032943400792066605
776,-0.0007407511910041342
777,0.0004169700615786298
778,-0.0003712153833732747
779,-0.002587021850953
780,-0.0012257029164994284
781,0.0018124843579175208
782,-0.00036429454727620426
783,0.00023201357303998465
784,-0.0011869341572862562
785,0.00022359851705328616
786,-4.449126730557364e-05
787,-0.002653189669674731
788,-0.0001268353148513049
789,0.001425355599164964
790,-0.0006846089242036947
791,0.002401324408375933
792,0.011459273101627534
793,0.006361731309872465
794,-0.008809187370358476
795,0.02954795057045559
796,0.0002778320160738472
797,-0.00020779675747856026
798,0.000599949682587944
799,0.0014932705619086634
800,0.00017362789760069788
801,7.365554308376173e-05
802,9.952161742363289e-05
803,0.0007981980844116832
804,-0.0014707468335619042
805,0.0027807670948365995
806,-0.001980169798267026
807,-0.002748396736188846
808,-0.000708115989561811
809,0.0012838976159832028
810,-0.00017779984449613526
811,-0.00021300486725331572
812,-0.0011125299656129654
813,0.0009380938344682942
814,0.0002296551694969103
815,0.0007578135454820547
816,-0.0014180089194178167
817,-0.0008789875725059276
818,0.0013978790159848956
819,-0.004979806663746221
820,0.0004787036432104051
821,-0.00021879006077218477
822,-0.0002588299685725202
823,0.0003801770602422054
824,-0.0010001402507435553
825,0.00045676817234584666
826,0.0005753779777995975
827,-0.0014750314263960297
828,-0.002772206159253114
829,-0.005058768355329097
830,0.002039716149029038
831,-0.019573028022444424
832,-4.306603808426597e-05
833,-0.0006276611273252606
834,-0.0006181755441392531
835,-0.004094341285753201
836,-0.0009696568496446808
837,6.390843993664111e-05
838,0.0009572108629133206
839,-0.001107889156286151
840,0.001033606307794891
841,-0.0015591020355081927
842,-0.00021720445067302703
843,-0.0011569121382029042
844,1.613788652304618e-05
845,0.0032258322580873966
846,-0.0010675747803057503
847,0.0070186080661229985
848,0.000689688590966625
849,-0.00011717684527476605
850,-0.000319516356784712
851,0.001535542606117867
852,0.0002273993300458877
853,-0.00035379543937903225
854,-0.0011976965711307883
855,-0.0019874980739806604
856,-0.0001419494398622383
857,3.034098230515697e-07
858,0.0004424577806649243
859,0.00018870580401344472
860,7.406074806675968e-05
861,0.00011567737486396732
862,-7.702578438843375e-06
863,-0.0004580077199457461
864,1.998582469977614e-08
865,1.9554740736210718e-05
866,-1.2213706671401761e-05
867,0.00022237281628113297
868,-0.0007119898152614735
869,-0.0008122934368698779
870,-0.0006979438011831197
871,-0.008501253195327189
872,0.00012754130864699132
873,8.352563594910282e-05
874,0.0002691878963493459
875,0.00010652531572698622
876,6.252298431798379e-05
877,-1.2025347764664783e-06
878,-4.5946550625205706e-05
879,0.00010075614094199086
880,-0.00025921550099378696
881,0.00016351333939294374
882,1.3660195724981875e-06
883,0.0002679472493551693
884,-1.4386375684446647e-05
885,-0.0006046992049376937
886,0.0003764723524500097
887,-0.0004140845987076841
888,-2.8569609421635786e-05
889,0.00018281982005627899
890,0.0004709833605542041
891,0.002177286804101268
892,-4.168599867373797e-05
893,-0.0003839092212855369
894,0.00045242095066862356
895,-0.0005311521088216019
896,0.00033266692143431786
897,-6.645561655970483e-05
898,0.0007875959517827662
899,0.0031409580614383216
900,-0.0002801147907971328
901,-0.0005535344259087813
902,0.0007400109965700536
903,-0.0017872670685434658
904,-0.00036760312243627416
905,0.000827599274401618
906,-0.0006999038801786072
907,-0.0008769463480990083
908,0.0006982536595931004
909,-0.0004535583460265307
910,-0.00047396870772262466
911,0.00032027672247669293
912,0.00015968700970784078
913,-0.0005499387131483565
914,0.000871532614624317
915,0.000703184698899249
916,-0.0011741735187479434
917,-0.0006062014640661799
918,0.00046148297795080013
919,-0.0065279090431646395
920,0.0007887319800194654
921,0.0005914481091077152
922,0.0002452087896498323
923,0.0010737917127059075
924,-0.009860764628326347
925,0.0012042330050306353
926,-0.0006815472844715518
927,-0.0309633602490551
928,0.0013923180775710095
929,-0.00021923354642841897
930,0.0015973547589787855
931,0.009447818162687825
932,0.00026182544487248085
933,0.00040526272963578054
934,-0.0007460804655537523
935,9.608037232301758e-05
936,-8.42795190774853e-05
937,-0.0003202675145221861
938,0.0005539616121801851
939,0.0020826687886204105
940,-0.000405669450029271
941,0.0011383084718011877
942,-0.00022134318323835161
943,-3.766452121361661e-05
944,-2.8557130030171734e-05
945,-4.132739755954124e-05
946,-0.0002178966584510271
947,2.5917775814985306e-05
948,0.0001265631826229902
949,-0.0004617044873104687
950,0.00040031184635318245
951,-0.00030238531391705485
952,5.0391827937676834e-06
953,-0.0001754995599386106
954,0.00031299540196004847
955,0.0007545527235720941
956,-0.00032921656654750993
957,-0.001492689996728127
958,0.0002033505593833379
959,-0.005391472612178537
960,-0.0008015982566022261
961,-5.939532184955073e-05
962,0.000729503378472069
963,-4.253651549484654e-05
964,-0.00011092233164985284
965,0.0004905234740581496
966,-5.058658479806592e-05
967,0.00060000591645193
968,-9.239952799483364e-05
969,0.0022841757406730934
970,-0.00018538302381078793
971,0.005298300869834635
972,2.8256033318408256e-05
973,-0.0001396253975734204
974,-0.00014838366175455296
975,0.0003233494251405598
976,-0.00043902032193121956
977,0.0011258625326237338
978,-0.0001991792559246092
979,0.0010817133661358855
980,-0.0012762413251616103
981,0.0007487246351614818
982,0.0013707500322612217
983,0.0004117652406544495
984,-0.0015314318344117927
985,0.0008515473416667483
986,0.0008215450512676468
987,-9.203864453648305e-05
988,-0.0009762820086458782
989,0.0015187924529346884
990,-0.0003381191781662932
991,-0.0002643730679433141
992,-0.00041530621791386794
993,0.0008560435154252248
994,0.00010114463818449236
995,0.0010092051923127167
996,-0.001211958621670113
997,5.6705456488052694e-05
998,0.002805913548580814
999,0.0015810143263897088
1000,0.0005551358965870687
1001,-0.0006885889324163107
1002,-6.517658386109931e-05
1003,-0.0005626188293831726
1004,-0.003880187605497243
1005,0.003118360987644852
1006,-0.008840155387264674
1007,-0.029481064926187114
1008,-0.003287402995446852
1009,0.0014193272246448686
1010,-0.0004594473450000146
1011,-0.007817649259394226
1012,5.43313397324737e-05
1013,-0.0009719711595323166
1014,-9.134999091551077e-05
1015,-2.89566769882738e-05
1016,0.0009433647731057905
1017,2.8069443539539964e-05
1018,-0.0007122557984924449
1019,0.001027314004656979
1020,0.0003032616444589259
1021,-1.2516185661137021e-05
1022,3.0735692449253376e-05
1023,0.001734314186185113
1024,0.0029284846191380315
1025,-0.003078645740516433
1026,-0.0011066926690518812
1027,-0.005309193928087294
1028,-0.00022101390726378362
1029,-0.00024676929067211743
1030,-1.60799219576224e-05
1031,-0.001364617892868628
1032,-0.00015293671665119935
1033,-0.0005765837241561213
1034,0.0013879417487914728
1035,0.000381269496366378
1036,1.9987216724773226e-05
1037,-7.733080469533651e-05
1038,0.00028390145178109705
1039,-0.0005070957546544347
1040,-0.0007470599586724661
1041,-0.0007832328294626937
1042,0.0001694733112700884
1043,-0.0032883740130747576
1044,-0.00022616906355251332
1045,-0.0010242742259043386
1046,0.00037011219871014136
1047,-0.0035323900773283038
1048,-0.00028001823114264906
1049,0.0003497064045553578
1050,-0.00011003271901017285
1051,-0.0001776949979819906
1052,0.00045625463734276506
1053,-0.0010670701517609704
1054,-0.0001250593626232247
1055,-0.0003218780925805127
1056,0.0014847056013176758
1057,-0.0004464413727558937
1058,0.0022784057321618835
1059,0.011077769779664789
1060,0.000383750556515219
1061,-0.0002956135594299494
1062,0.0015304926781381566
1063,0.0038337447190286127
1064,0.0002576522620776432
1065,-0.0016767869917451166
1066,-0.0006269125985220828
1067,-0.003944593497631421
1068,-0.0004122139039057102
1069,0.0006499922727738792
1070,-8.261561028424196e-05
1071,0.0001293571041045004
1072,-0.0006637806993866715
1073,-0.00027580051212792523
1074,-3.2360629252562324e-05
1075,-0.003351722253388534
1076,-0.0011513204067323231
1077,0.0006657924176349963
1078,-0.0007688569155746085
1079,-0.003944204141950907
1080,-0.0008771794093993127
1081,0.0005653130345808172
1082,-0.0008978917877587358
1083,-0.0047880143937562595
1084,0.00014960305206837305
1085,6.992731127732192e-05
1086,5.392790607725489e-05
1087,-4.150427472216636e-07
1088,4.755541147695654e-05
1089,-2.8557002597775508e-05
1090,-0.00039162846884078405
1091,-0.0011296855421836902
1092,-2.580359550087986e-07
1093,-8.259731426150845e-05
1094,1.0006717969323834e-05
1095,8.06675434647703e-06
1096,-0.00015901154873201382
1097,0.00020565216656680236
1098,0.000470858014081291
1099,0.0016781459446141738
1100,0.0012527512406714629
1101,-0.0008126170848566417
1102,-0.0004659960005220952
1103,3.895257431629388e-05
1104,2.3015723593555102e-06
1105,8.808889625953383e-07
1106,-0.00023926823965055531
1107,-6.737299248513575e-05
