,mathpass_black_virtualper_inf
651,-0.00023662519155586868
652,0.0010201986811107086
653,-9.099495921682187e-06
654,-0.0017488110915872869
655,-0.0022247707326830597
656,0.001771009225229883
657,0.0005327325793487322
658,-0.0009228359219821603
659,0.0015357360195447788
660,-0.00036174766222251005
661,0.0003393964344000307
662,0.00013487123161559945
663,0.0016950970427493184
664,-0.002728036253348581
665,0.0016851866333348388
666,-0.0008764496389506811
667,-0.007295038880755683
668,-6.40778567585201e-05
669,2.667133840247177e-05
670,0.0002844879065208152
671,0.0004906003068995873
672,-8.470996938297533e-05
673,-0.00017110291307916177
674,0.00031152553641232466
675,3.56831817113406e-05
676,-0.0011889423604520795
677,0.0002938321615023458
678,-9.418869831545825e-05
679,-2.1675080363250537e-05
680,0.0007484417482849274
681,-0.0008638245948322658
682,0.00010547474542120875
683,-0.00033094750379960197
684,-0.0001234186995315801
685,-4.728416301721397e-06
686,0.0007172168323817243
687,-0.00029034105834154666
688,0.001679971622087206
689,-0.00044912382727148233
690,-0.0012679108993643873
691,0.0009695341113319346
692,1.3697634198573592e-05
693,0.0006182622731477212
694,-0.0013240927538549457
695,0.0006859525210766405
696,-0.00048395949189003896
697,-0.0025298411478577947
698,0.0028089000562031463
699,0.0008412461238788107
700,0.0026571568926079914
701,-0.008826901140329331
702,0.004639601619973384
703,-0.007661056906341775
704,-0.012875761758060088
705,-0.0013579816007632758
706,0.007175183469047307
707,-0.02868939414940884
708,0.0002201193100925681
709,0.0014411383764266826
710,-0.0017968729450058927
711,-0.00401722690438701
712,0.0055385540272933935
713,0.005795752882021895
714,-0.01208526764832128
715,0.0036987889856984926
716,-0.007984301150105774
717,-6.864751920996544e-05
718,-0.000826439601387866
719,-0.03364293956305059
720,-0.002788934106540013
721,-0.0009392598156897383
722,0.002560900228929126
723,-0.0020055900061011975
724,0.0011297308549784596
725,0.0010078916336582174
726,0.008257425467576662
727,0.0331238926124049
728,0.00298129229839959
729,-6.589446454561621e-05
730,-0.0006304492970239532
731,-0.0006162822519441061
732,4.6679630772254204e-05
733,0.0003293030649190129
734,0.0006513925413894178
735,0.00027319097528916776
736,0.00011471578007596884
737,-1.9213238092863778e-05
738,-6.318366626929146e-06
739,0.0008714176256230399
740,-0.0015422185310411324
741,-2.0788041523215657e-05
742,0.00020602188979231337
743,-0.0003539779488030585
744,-0.00019377077842368823
745,-0.0002830045954416894
746,3.0204027690404105e-05
747,-6.90903175656635e-05
748,0.0005325605849699178
749,-0.00021713884647976936
750,-7.766491145754052e-07
751,-0.00026158063134107683
752,0.0004642827919304261
753,-0.00014807673877897574
754,-0.00011993775435437146
755,0.0009440257268862155
756,-0.002686775881509516
757,-0.0009776138937932102
758,0.00019359200919821654
759,-0.006056473002800351
760,0.00014620432228035657
761,-0.00024113724253000348
762,0.000111449434403832
763,-0.00028879943241307785
764,-0.0005593718299384842
765,0.00036885937696141946
766,-6.125895092839599e-05
767,-0.0004982663655676513
768,8.60931294145652e-06
769,-0.00168852868761493
770,-0.0001505111440126944
771,-0.006545842265928246
772,-0.00019338954041484783
773,-1.5045940054370651e-06
774,0.0001436808331649883
775,-0.000623996367929398
776,-3.2838514955677004e-05
777,0.00019846126839699946
778,-0.0004345447097980874
779,-0.001343072472782501
780,0.0002378479897637308
781,0.0002090751981752496
782,9.13790417109073e-05
783,-2.570826929821948e-05
784,0.0016202248486961958
785,-0.0003605286239722056
786,6.486102538944195e-05
787,0.003961982487500996
788,0.0001098969716318956
789,-0.001412546404848785
790,0.0006702101166663722
791,-0.002266093111772159
792,-0.010305746813954941
793,-0.00586893935410748
794,0.008545753904061218
795,-0.027463833871450335
796,-0.0003891733883759554
797,0.000329100316283223
798,-0.0007933984513260293
799,-0.0021146228886659083
800,-0.0007230536699817868
801,-0.0006619631481997882
802,-0.0004342177730091584
803,-0.004029466238058031
804,0.00041431803993061426
805,-0.0002727246704382121
806,0.00037631543309966795
807,0.0005214496269389372
808,0.0004806664994480057
809,-0.00022517964554581103
810,4.010005303424652e-05
811,7.196914204054908e-05
812,0.0009561822831255129
813,-0.0006049123946081306
814,-0.00014838252679475058
815,-0.0005482395696074646
816,0.0008047990208645909
817,0.00013736673761726096
818,-0.00020817019159322336
819,0.0012582502110312583
820,-8.50978209447638e-05
821,0.00011422436894993786
822,5.444280380789075e-05
823,-0.0001122150509096481
824,-0.0015709342264300283
825,0.000733917554267414
826,0.0005359148931816058
827,-0.0019993315830835394
828,0.0011248978518551183
829,0.0005811555550228314
830,-0.00023474037282585506
831,0.0037388209636285523
832,1.0833333962446486e-05
833,4.285617684039164e-05
834,6.0303289043440016e-05
835,0.0006155240702040943
836,0.0006338738435525451
837,4.1527398245175124e-07
838,-8.342171393406338e-06
839,0.0001976694228436553
840,-0.00026120348870962106
841,0.0001221518478403748
842,8.376619158535163e-05
843,0.0002640376424708064
844,-8.721948958333076e-06
845,-0.00017866971450074463
846,0.00035325496084955596
847,-0.002054160063171144
848,0.0005118945775406405
849,-1.4914032433087023e-05
850,0.0005947985277079297
851,-9.269399042960048e-05
852,-0.0003010814351517302
853,2.4151630422252436e-05
854,6.108363769603873e-05
855,0.0004645476185294739
856,0.0003736186860382571
857,0.00015784685663089445
858,0.0018743812548962528
859,0.009419639236342587
860,-0.0002897798590465158
861,0.0020954277672234653
862,0.0007286738398122586
863,0.007345974301260349
864,4.543380773451803e-05
865,6.624723340180102e-05
866,0.00039536862560506726
867,0.0019473438295097372
868,0.00034243646253566347
869,1.179047189120679e-05
870,-3.725390511826581e-06
871,0.0013186496042741584
872,-0.0014039988768298245
873,0.0007706187725831968
874,0.0011464062090922743
875,0.0012955301894670647
876,-0.00011704426235215306
877,-7.569136332155825e-05
878,-0.0001946090649269162
879,-0.0012669561343938156
880,-0.0009985173266761642
881,0.001260824134317044
882,1.5967617483458525e-05
883,0.001664476268592518
884,-0.00015724817529796594
885,-0.0007264894935772661
886,0.0005434357903214102
887,-0.0007397838471638065
888,2.922191929818475e-05
889,-0.0004190985138004604
890,-0.000870436764942685
891,-0.0036070736283914115
892,-2.0528588006090257e-05
893,-0.0002785772330903557
894,5.382821299231319e-05
895,-0.00020925711587429737
896,-0.0003673998871286052
897,0.00012815793905085316
898,-0.0011514693850806757
899,-0.004410671843472738
900,4.172609481443833e-05
901,1.226966838560069e-05
902,4.570356337714366e-05
903,4.348656657156679e-06
904,9.987126914604375e-06
905,-0.00019902529107166652
906,0.00030311463141217244
907,0.00017992661747109494
908,-0.0006072247667672747
909,0.00010599003207510414
910,-1.3196660341847548e-05
911,-9.533226543995767e-05
912,3.996787894498332e-06
913,1.4301768600226237e-05
914,-0.00015704127825744848
915,-4.1689884707918484e-05
916,0.0011504770935244963
917,0.000279704284395026
918,2.151223956739568e-06
919,0.002697668088703607
920,0.0022170285508615645
921,0.003094582416503454
922,-0.0035925011165556923
923,0.007262016268519082
924,0.003410630161282336
925,-0.00018035239447594363
926,0.00012996743927112505
927,0.007022669568210467
928,-0.0009321118735450944
929,-9.484396349462998e-06
930,-0.0002549202662302183
931,-0.0018182384168689914
932,0.0005780093408050941
933,0.000752560280179569
934,-0.0011575816068460252
935,0.00017697273264015117
936,6.516490372414169e-05
937,-6.757807180068798e-05
938,-2.8810710145645664e-05
939,-6.995006583211461e-05
940,0.0004141365387748343
941,-3.866885156218018e-05
942,2.7760433506965085e-05
943,1.1757124665599244e-05
944,8.697074381077323e-05
945,0.000406182347368619
946,-0.0005633006929081888
947,-0.0008447796742550729
948,-0.0007541355701518221
949,-0.0022265505437114056
950,0.0018532102940527102
951,-0.0031862978664688063
952,5.4042995717479296e-05
953,-9.660665093851415e-05
954,0.00014428714196193187
955,0.0004896953322737466
956,8.353488173654633e-05
957,0.0002966754798342884
958,-9.482152536472372e-05
959,0.0016139189853782727
960,0.00044861679994606977
961,0.0001020039144340969
962,-3.2374347245927866e-05
963,3.1591995409454033e-06
964,-2.409697577214678e-05
965,0.00011029028085742571
966,-2.251821457582342e-05
967,0.00016115732394622988
968,5.263886134453948e-06
969,-0.00015474229754936783
970,9.74451535189481e-05
971,-0.0010691788146371534
972,0.0013067656105257709
973,0.0012546000381933756
974,-0.0005153709953710199
975,0.006499592988629891
976,3.6036222654636687e-06
977,0.00015750341300450714
978,8.876194974128591e-06
979,3.5550309850674195e-05
980,0.0006115010570709887
981,-0.00019541604437351144
982,-0.00012410055601999598
983,-0.0001026923812354346
984,0.0006162097357637614
985,-0.00010592782007861639
986,-0.00013756963231658384
987,2.1205613524652954e-05
988,0.0004927829708135794
989,-0.00014608099884358245
990,5.786867730021984e-05
991,5.9442664871628664e-05
992,0.0002846349994884617
993,0.0004596804345293537
994,4.450723010294886e-05
995,0.0002715575356759468
996,0.0011737910473232074
997,-1.2833552352589644e-05
998,-0.0007171499037614743
999,-0.00062029620138279
1000,-0.0022048679284304004
1001,0.002680130531658516
1002,0.00027707083236710187
1003,0.0022772735802097143
1004,-0.0014557722663359918
1005,-0.0005981315678254344
1006,0.0021863542996101667
1007,0.001566884393600983
1008,0.015113962707873452
1009,-0.0072020614836642285
1010,0.0016869260706864001
1011,0.034151850571683184
1012,0.00022466984649733348
1013,7.549496704868952e-05
1014,0.0009723951244500717
1015,-6.11642698600371e-05
1016,0.005769496879898946
1017,0.00031018297163086343
1018,-0.001358496456237452
1019,0.004813154818376399
1020,0.0003816284350664257
1021,-4.981067590772575e-05
1022,0.0007977406032590726
1023,0.004678741280519455
1024,-0.002043321621513843
1025,0.000717558722228571
1026,0.0008017705312624476
1027,0.002876508150271778
1028,0.0011733283248924965
1029,0.00108577504404103
1030,0.00014121232147085259
1031,0.007656128592014028
1032,-0.00037188460378371655
1033,-0.0009251638821124033
1034,0.0013030802802143158
1035,0.0005494358638500065
1036,-0.00045457510622228333
1037,-0.0025938510388116014
1038,0.0013436433717908872
1039,-0.005941984154628591
1040,0.0005279924876498607
1041,7.977239095472753e-05
1042,-3.9996529123120455e-05
1043,0.00107844086372993
1044,0.0006294021996956499
1045,-0.00026817675007331993
1046,-9.597430628265387e-05
1047,0.0013127266411005845
1048,-2.785003101041326e-06
1049,-8.342236535445176e-05
1050,5.982981120864488e-05
1051,4.889278990356574e-05
1052,-0.0004683597116381053
1053,-0.00020901624904349348
1054,2.404401496721095e-06
1055,3.8422069323199395e-05
1056,-0.0006376349013844821
1057,0.0001444155864576048
1058,6.748729038649817e-05
1059,-0.0024576803261274474
1060,-4.4954486551618694e-05
1061,-0.00015128345020580929
1062,0.0011252136956493549
1063,0.0016515464019710002
1064,-0.0002592188491271253
1065,-2.4539593438304334e-06
1066,8.623368021829171e-05
1067,0.0008937979605571804
1068,0.00035338925907193834
1069,-0.0001058354940184403
1070,1.0357565181656368e-05
1071,-4.230454626487079e-05
1072,0.00017011517866049022
1073,2.730386616244864e-05
1074,8.111165176748807e-09
1075,0.0003965939565254223
1076,-0.0005700993821167513
1077,0.0004994944588642437
1078,-0.0003171465589258318
1079,-0.0021575282979034625
1080,0.00017236456672881838
1081,-5.61868980714663e-05
1082,6.386146388414647e-05
1083,0.0004828880958222121
1084,0.0005311818627070612
1085,-0.00029751149252704506
1086,-0.0003852673005902506
1087,-3.763701664160392e-05
1088,-0.0005365962499279903
1089,-0.00011727065384581879
1090,-0.000638508472564946
1091,-0.004891375842131345
1092,1.5346313966332235e-06
1093,0.0019292199269437447
1094,7.503586670782751e-05
1095,0.006513132290233339
