,drop_co_hybrid
425,0.0012960509796314918
426,0.0009263523891147714
427,0.00991713716986657
428,0.0003774587840005
429,-0.0003558089343466338
430,-0.00021753212674165346
431,-0.0008765730746626575
432,-0.0016589792717983073
433,0.001492152402077569
434,0.005224581197282381
435,0.017461053990902534
436,0.0005925997766992043
437,0.0009903209597743967
438,0.0023210704168839225
439,0.012852235981435731
440,-0.00042214169866807734
441,0.002387401030215657
442,-0.0007381085118769746
443,0.004288605626883128
444,-0.0007466783065425244
445,0.003875340066402872
446,0.00024979983454454034
447,0.01249982680841142
448,-0.0006732461018517648
449,0.000910749947870329
450,0.00032498312869206535
451,0.0014483658834710874
452,-0.00028637936757986717
453,0.001212695073373189
454,-0.0019565175920276687
455,0.001308809308387805
456,-3.9474555183813156e-05
457,0.00041198009034325615
458,-1.5882256419684475e-05
459,0.0008487037284934482
460,-0.0002386932341545667
461,0.00022335855536493286
462,0.0020134197697690677
463,0.0011157216976872117
464,0.00037295737636289895
465,0.0011075299724756153
466,0.0011332668930995593
467,0.0074758133263990246
468,-0.0017418245842775958
469,0.00013773848920339786
470,-0.001109949096666897
471,-0.008280757454134225
472,0.00016062722919164095
473,2.5260944640309584e-05
474,-0.0004480364877698022
475,-0.0013725640306535773
476,0.00029273716198179386
477,-0.0012314353444805618
478,-0.002092232834077211
479,-0.007212874238293924
480,-0.0006729129834228302
481,9.723999716988976e-05
482,-0.0007044320055299177
483,-0.003358329485622203
484,-0.0005338383068205804
485,0.00030646319616090635
486,-0.0010565834721454352
487,-0.004085974426577981
488,-0.0001287892108945605
489,0.0016048925059009974
490,-0.0005356976786912952
491,0.0027770649001644747
492,0.0011373936217576768
493,-0.0009601083976515512
494,-0.001629037614370239
495,-0.0023205755897113163
496,0.0005503538083429787
497,-0.0011228713846793506
498,-0.0007934715517654327
499,-0.0032943312905851945
500,0.00020540679695405697
501,-0.0008260202013088564
502,-0.001752716019691849
503,-0.006709367496699078
504,0.00164363837334244
505,-0.0006683904914381548
506,-0.00045375732706392623
507,0.0009877213860787317
508,-0.0034631136091951213
509,-0.0029065565794255386
510,-0.0002910390707145038
511,-0.02084088130694645
512,-0.0004533013270816011
513,-0.001548883119835303
514,0.0013780810125234545
515,-0.0013907075943594932
516,-0.0015054764807464665
517,-0.00028353265579551286
518,0.0003969681404757137
519,-0.0021225153447864123
520,0.0003774224295924071
521,-7.447035384152349e-05
522,1.1602702853434749e-06
523,-1.4053631370736389e-05
524,-0.00018093951156343362
525,-1.8287805866263907e-05
526,-0.0001315530128607384
527,-0.0011935559910369994
528,0.0011523471717044015
529,2.81029420880134e-05
530,-0.000957501384960539
531,-0.0021740286687015444
532,-0.00013737156469916743
533,-0.0009429924400954283
534,-0.0001902362119765594
535,-0.0031792601000544193
536,0.0002665368936919186
537,0.00013723132419407098
538,-0.0010537121100581558
539,0.0010733091223107845
540,0.0013432567502680282
541,0.002707689730485891
542,-0.001763792498492584
543,0.00396679138476503
544,-0.004365164503657336
545,-0.0014836807889866417
546,-0.0020869568512287794
547,-0.023649582985890122
548,-0.0009877161000571037
549,-0.00036196005227714977
550,-0.0008964108643138242
551,-0.006974782036294491
552,-0.0003167351451366766
553,-7.224335793146502e-05
554,0.0003435603289569312
555,-0.0011552768064773103
556,0.00018417188171424893
557,1.365472770130906e-05
558,2.1690624658571987e-05
559,0.0006525230651565935
560,-0.0006755623340699035
561,4.010284858944939e-05
562,8.518023237423876e-05
563,-0.0013907718439430342
564,0.003023992209678642
565,-0.00024031829384457977
566,-0.00048177223987774754
567,0.002449533861098306
568,0.00028464147965831245
569,-0.0021532240422651693
570,0.0010469863046592824
571,0.0009226392423635718
572,1.6411143152300383e-05
573,-2.5991630946641073e-05
574,-0.00027805686329103794
575,6.104400613683623e-05
576,-7.340375459334442e-06
577,-0.00024742991552620283
578,0.0008970731282551789
579,0.0008133067282332137
580,-1.815308932345362e-05
581,-0.0003807388842138377
582,9.592073524838449e-05
583,2.5673813540644566e-05
584,0.0006406584116858042
585,-9.260149315935252e-05
586,-0.0005400038010975196
587,0.0005510921412676373
588,0.0005497787733219923
589,0.00042498172818406323
590,-1.2203574100738824e-05
591,0.00351911308127366
592,0.0002957250538216111
593,-0.0006176400630620237
594,-0.003212852218403841
595,-0.006937919306600096
596,-0.0018689970635416815
597,0.00262322246550252
598,-0.0004659044019053504
599,0.000716837859052203
600,0.0004598171428343216
601,-0.004677100384051449
602,-0.0005374075445143861
603,-0.01132027430323235
604,-0.0009805032932014462
605,0.003277861750502913
606,-0.0015289462626846117
607,0.0018421456162584335
608,-0.0013773576340519722
609,-0.004453136851184806
610,-0.0012825169025913082
611,-0.021594431428682552
612,-0.0009573933810097151
613,-0.0003336693325824405
614,0.0030207063340909448
615,0.003288926055372939
616,-3.728126656294362e-05
617,1.9904732452012712e-05
618,2.1002465876326587e-05
619,-0.00016337914919542675
620,-0.0002672772491635232
621,-0.00029686089691499315
622,0.00014039639746629598
623,-0.0008604153251857881
624,0.0005126720925142668
625,-6.391626585491617e-05
626,-0.00040072800870938016
627,-0.00033842232887606067
628,0.0002796968574206052
629,-0.0012730481820980772
630,0.0011828758505426562
631,-0.0009294417399258264
632,0.00029637035058961654
633,3.5909671974826956e-05
634,0.004780533557998851
635,0.014268987437128415
636,0.0013126264984775022
637,0.0005145332879844274
638,0.000940176336139507
639,0.00800688920626304
640,-0.00048178770439390086
641,-0.0002240876287565213
642,-0.0006770886582649032
643,-0.004366088281658173
644,-0.003193225166885886
645,0.005667364969500467
646,-0.0002687597477340025
647,0.00394196988620321
648,-0.00015955612216976897
649,0.0009655865978201332
650,-6.135885620188781e-05
651,0.002238453621705661
652,-0.0002253443024333188
653,0.00010383131876932736
654,0.0002414382039623257
655,0.0002994898512772932
656,-0.0019256374779480316
657,0.00104425797385073
658,0.0015098196320106525
659,0.001786406687653219
660,-0.003496294391318852
661,-0.0011282228796066038
662,-0.001195320633963888
663,-0.018191706846473525
664,-0.0006169145157144057
665,-0.0002448411985656558
666,0.0007973986080470984
667,0.002366718253025957
668,0.0006087350932568978
669,-0.0007263066966400061
670,-7.48469852940905e-05
671,-0.0008872661506630474
672,0.00017660727280986222
673,0.0004284884678286322
674,-0.00028506059485006554
675,0.001340725330252562
676,0.001779516382905957
677,-0.004450639492769878
678,-0.007329048333766521
679,-0.03355234974592036
680,-0.0005539608914994301
681,-0.002623339837357226
682,0.0020917485544584067
683,-0.003074295906641342
684,-0.0015999824497708332
685,0.0005195735616924217
686,0.0008393414736137361
687,-0.0009675702363279488
688,0.0011949894277130896
689,0.002281815202218182
690,2.208001770757736e-05
691,0.010623913959257247
692,-0.000663695025609081
693,-0.00030342785323618054
694,0.0019397488663481309
695,0.0013936544947407733
696,-0.0011641094444342593
697,-0.00010540432736682241
698,-0.0001491611429638977
699,-0.0037993067523264816
700,0.0024669187955457662
701,-0.003944820098090923
702,-0.0004715895167972289
703,-0.007024421687569087
704,-0.0007086002439557909
705,0.0019730130057765013
706,0.0011539811573695003
707,0.006819580141332393
708,0.003551448557937183
709,6.897562991109724e-05
710,-0.0023568516535983314
711,0.0053077533243636775
712,-0.0004888375900891133
713,0.0014978976806731506
714,0.00034235611244525963
715,0.003877652744170657
716,-0.006055536567747762
717,-0.006786189444324369
718,-0.0045605518897966464
719,-0.05330390675582246
720,-0.00011266403571783164
721,0.00010196100613744787
722,-4.4144063607527216e-06
723,6.84630265268942e-05
724,0.0006175256264323378
725,-7.39593467930952e-05
726,0.0008461206514508502
727,0.0028660012049431076
728,-0.00011285118106319339
729,-1.2735615357086388e-05
730,0.00012077200459356323
731,-0.0002051332334009784
732,0.009508436017183014
733,0.0008720242099256126
734,0.00010298550590847518
735,0.0013530566293005481
736,0.0003577541006785063
737,-0.00034331892530520947
738,0.0002540430282025925
739,0.0002953609525313631
740,-8.68855248190715e-06
741,-0.0001472023350709488
742,0.0004249617507774739
743,-0.00019308017376648597
744,0.0004467072631404041
745,-2.924762354775418e-05
746,-9.769412810239245e-05
747,-0.00034623771493092306
748,0.0006035579459239102
749,-0.0001547903088878537
750,-0.0012525013004226137
751,-0.0012154046833592657
752,-0.00024096750709246014
753,-0.0003525256807532603
754,0.0002798395762733995
755,-0.00046205478069740423
756,2.5114422719244073e-05
757,0.0002951242493201212
758,-0.0008783927789501804
759,-0.0008949596590470406
760,0.0005028111180827319
761,-0.00014004130057597677
762,0.0003925109659189443
763,0.001989994364135662
764,-8.736051427793865e-05
765,8.986921624345075e-05
766,2.0763880469936296e-05
767,-0.0002766714715953356
768,-0.0005477611516381839
769,8.987536017681951e-05
770,0.0006003786482041357
771,0.0018174901485796232
772,-4.3925297715468025e-05
773,0.000190246842794598
774,0.0002025797206224402
775,0.0007830015308607497
776,-0.00018008629109070762
777,-5.414437445659258e-05
778,1.1393841933820422e-05
779,-0.00043254346740903256
780,3.557626167922009e-05
781,-0.0011196761525662387
782,-0.0013017409924213294
783,-0.00607277110500892
784,-1.3958659742967416e-05
785,0.00018186238276159157
786,0.0014383292665743203
787,0.0045151103945086524
788,0.00042328248499321923
789,-0.00046071445765092603
790,0.00014163951779803152
791,0.0003576414672433192
792,-0.0012464806193576438
793,-0.00026402148963069837
794,0.0017948531573585644
795,0.0004918584657966691
796,-0.0003374252590234792
797,0.0004626460874908215
798,0.000435383950824279
799,0.0016323876225040439
800,-0.0009315967584226086
801,-0.0019005063941176083
802,-0.0006720489133817017
803,-0.010171638047022999
804,-0.0006299807702029632
805,0.00017854758717635873
806,0.00040431453366427197
807,-0.0014895852827087983
808,-2.3253319944412387e-05
809,0.0004280093769327364
810,8.252682509616018e-05
811,0.0014975649299054043
812,0.00023428471198859243
813,-0.0013358757203776282
814,0.0010900668650073156
815,0.00040389499327165125
816,-0.0008296119984651703
817,-0.000977277357180791
818,-0.00029840721236881756
819,-0.00619299511677329
820,-6.957093724254639e-06
821,0.002715447226985843
822,-0.0027213832437934372
823,-0.0008326545495642831
824,0.0007275621447040047
825,0.0010929468407752912
826,-0.001017472668836407
827,-6.56138931245846e-05
828,0.0012564382294869372
829,0.0029261181253138996
830,0.0006853760836639946
831,0.004636436814955875
832,-3.0658707431572086e-05
833,0.0002851931019136107
834,-0.00038826656308052645
835,-0.0007848194437461207
836,-7.006707555950896e-05
837,0.001543707234835215
838,-0.0006334581655348521
839,-0.00046143108014976095
840,0.0006787406333128205
841,0.0024222292653464685
842,-0.00036834531719584897
843,0.0010418693936583908
844,-0.0002937814112926973
845,-0.0006236273825895929
846,-0.0027484124421206144
847,-0.010298190954715045
848,-0.0013006574464819972
849,0.0008409396428435042
850,0.00140444111188677
851,0.0029025559815281723
852,0.00011448440180956668
853,0.001898385928629503
854,-0.001488328055661674
855,0.004664434980414086
856,0.00014970658317203076
857,0.0023583871386573733
858,-0.001098234774303139
859,0.0032917390523891127
860,-0.00048760894723483966
861,0.00022551055456044035
862,-0.00185882995757599
863,0.002640873154863896
864,-9.079519960133195e-05
865,0.002651417405794639
866,-0.00018446522867869567
867,0.006520286630027101
868,0.0006045140484017301
869,0.0002557907309945374
870,-0.0013179759143579568
871,-0.0022300977731444104
872,-0.0020721220408482684
873,0.0031785468408140555
874,-0.0015937998852411947
875,-0.0033453630465975033
876,0.0006130282765190676
877,0.00018951811429975478
878,-0.0003768504733406498
879,0.0017604280968994844
880,0.0002757790615917204
881,-0.0015083404391429468
882,0.00045898126629780896
883,-0.0024771410846184854
884,0.0002053355438617505
885,-0.0003595373780103117
886,0.0019996273936671396
887,0.0006249451778971124
888,-5.0999889867760354e-05
889,-0.0010787494988230442
890,0.000982681397774878
891,-0.0013227291941897605
892,-0.00016387247945185739
893,-0.0003959737413158196
894,0.00012818146655331649
895,-0.002383646098528435
896,-0.0001501721983499349
897,-6.721367259073402e-05
898,-0.0005641120957283848
899,0.0003906044206899399
900,-0.00034561981790509844
901,0.000677102382434227
902,-0.0013125219990285358
903,-0.003202821123340683
904,-0.00022828598549029953
905,0.0003393507174792617
906,-0.0011553746919923606
907,-0.004135369344848048
908,0.001084979903928051
909,-0.0006071080455928247
910,0.0013818670092462975
911,-0.0003398532782036157
912,0.0015005269717481777
913,-0.004231401175586903
914,-0.006034963043715395
915,-0.027558352804374082
916,-0.0005050338281952877
917,-0.0001764832849350992
918,-0.0001671508933978502
919,-0.003466712212364009
920,0.001967540562349939
921,0.0008609809656930132
922,0.00011343283544168959
923,0.008421468493823832
924,0.007668344176248459
925,0.0013945208333822703
926,-0.003013177536440957
927,0.030335174354720686
928,-0.000837816536283779
929,2.3076142615290387e-05
930,0.002037359394135255
931,0.0016524463611429304
932,0.0010265138297954033
933,-0.00034697464816302304
934,-0.0008440620982411092
935,-0.000593632048152657
936,-0.00014454951941147805
937,-0.0016013032942771808
938,0.0018956715998202033
939,0.003772063143605617
940,-8.523436626158776e-06
941,-0.00010753745865760626
942,-5.883119698161886e-05
943,-0.00022219534357802804
944,7.822978749550403e-05
945,-6.783663096147464e-06
946,-0.00032915493294033107
947,-0.0004260054882058465
948,3.0990450848473206e-05
949,1.0079355739308153e-05
950,-0.0008108530533533131
951,-0.0004891750336970495
952,-4.971514102206846e-05
953,-0.00015490169788043688
954,5.737906625877407e-06
955,-0.00026439482801240706
956,-0.0002306677688696356
957,6.691704462178323e-06
958,-3.168288487997871e-05
959,-0.0001929744701674854
960,-0.0004845733817140588
961,0.00296406531423814
962,-0.000751378575824298
963,0.004058601597539757
964,0.0018424226258065678
965,0.000996947029877652
966,-0.000592484642194646
967,0.004326125275638717
968,0.00027605383529371956
969,0.00019685203599219316
970,-0.0009469274348164765
971,0.0019853042764283804
972,0.00018473181717161137
973,0.0002754280573598488
974,0.0009047322562618451
975,0.004245192843830487
976,0.0008042380638701875
977,0.00027065844476882925
978,0.0004851171058687006
979,0.004961293784738985
980,-8.383619070793598e-06
981,4.659088285631795e-05
982,3.3116701922473866e-05
983,2.495629975787024e-05
984,-0.0004156049443118972
985,-0.00020244260318487298
986,9.737419617892172e-05
987,-0.0020020649674455824
988,-0.0026227337550940896
989,0.0014181317445047322
990,0.0028338554134325457
991,0.0064148026531357155
992,-0.0005816836379192489
993,0.0017768254998725506
994,-0.0002656635023557147
995,0.003180629881354109
996,-0.0006453464580833891
997,0.0004567133933331322
998,0.0010798386008609012
999,0.0029718465841324544
1000,-0.0006494551809628073
1001,0.0011392404664308743
1002,0.000652413368691261
1003,0.00452823907612184
1004,-0.0006631809214904984
1005,-0.00023886909223319984
1006,-0.00013353765883702295
1007,-0.0036814997335268156
1008,-0.00012287581222521362
1009,0.0008203379936775444
1010,0.0008183042337963939
1011,0.004904756758516717
1012,0.0007485897806886534
1013,0.0005089285064935198
1014,-0.0005577854012366894
1015,0.0018269385466866234
1016,-0.0028076425612766657
1017,0.0034612664117184807
1018,-0.0001457121424228585
1019,0.0009045050083847874
1020,0.004380884266943382
1021,0.0007330036467102874
1022,-0.002624891112791226
1023,0.0043441637833103305
1024,-0.004906589410096334
1025,0.001806536225190837
1026,0.00045533278965789124
1027,-0.008438196448777394
1028,-0.0018364608829753025
1029,1.06401432413865e-06
1030,0.0007267803299187979
1031,-0.00199475070801779
1032,-9.780782515674082e-05
1033,-8.22332911461307e-05
1034,6.784378806738348e-05
1035,-0.00041446842489735355
1036,-0.002327688158746963
1037,0.00024894705116575947
1038,0.0013041679247221708
1039,-0.0030179744026500436
1040,0.0057993195317982615
1041,0.00459510459054047
1042,-0.003277496560201869
1043,0.019937033616335923
1044,-0.0004292202396163612
1045,1.5470706694487806e-05
1046,-9.455879025033969e-05
1047,-0.00012736868690211276
1048,-0.00010186283961389335
1049,-0.00011429087430027876
1050,5.761388318697356e-06
1051,-0.00019423307948189032
1052,0.00010649163611609229
1053,6.269426089920288e-06
1054,-0.0001278427984152166
1055,-0.0001438702678862141
1056,-2.6178662916280947e-05
1057,-0.0003187566986152344
1058,-5.07630006492931e-05
1059,8.667598457767013e-05
1060,0.00011692701925864718
1061,-0.000424831140362562
1062,0.0006628490524889803
1063,-0.0006711634261433943
1064,0.00041443991011276316
1065,-0.00016549197828194577
1066,-0.000221931287062876
1067,8.699181847643784e-05
1068,-0.00016435699707863393
1069,5.310050761358927e-05
1070,-0.0001689346906355528
1071,-0.0004218079503517619
1072,-0.0010306338876020533
1073,0.0001838126073001442
1074,-0.0004893182865272192
1075,-0.004112134706938116
1076,-0.00013681122615088494
1077,0.0004437429705155722
1078,-0.0002470726707015584
1079,-0.0007044426505304919
1080,0.00019160454147750346
1081,-2.1776026423811133e-05
1082,-0.0004738372225259551
1083,-0.0011025575749691954
1084,-0.0016301751748862663
1085,-0.00038433274031396815
1086,1.7145223203839393e-05
1087,-0.0007218412414963534
1088,0.0003282718793467102
1089,-0.0001304519566116077
1090,0.00010669836189974996
1091,0.0016274325697455663
1092,-5.7327178563586784e-05
1093,-7.80014848708385e-05
1094,0.0004740458767612732
1095,0.0014109258873994032
1096,-0.00034179853702245725
1097,-0.00036611540475633915
1098,-1.3945887103388983e-05
1099,0.0007081585046838307
1100,-0.0007399231047018476
1101,0.0002951256241394784
1102,9.973233796318618e-05
1103,0.0021779064912271677
1104,-4.832567492091809e-05
1105,0.00029947504380848207
1106,0.0003176997968102304
1107,0.0006232628107704545
