,drop_virtual
1110,-0.0008056635294409326
1111,0.0006463224926591673
1112,-0.00023640552384763267
1113,-7.282022269914935e-05
1114,-0.0004548706346331364
1115,-0.0020206861763194073
1116,-2.3777084356099562e-05
1117,-0.00022751141555170645
1118,-5.518734946610345e-05
1119,-0.0009598503183432156
1120,-0.0006456483479959489
1121,0.0013684511751120745
1122,0.0011490943426135714
1123,0.00674380779574127
1124,2.976378151683408e-05
1125,-7.342582987012854e-05
1126,4.507805510190568e-05
1127,-0.00039044876603912823
1128,-0.0011126801568309519
1129,-0.0009656064531778182
1130,-0.00021409031328861551
1131,-0.007302073307146634
1132,-0.0004109632225990166
1133,0.0025291147141741537
1134,-0.0005615164548981816
1135,0.0060351726795794735
1136,-0.0005113404431640284
1137,-0.00041055079716148963
1138,0.00017665368359862305
1139,-0.001708437666534912
1140,0.010764988540639559
1141,0.013688536333598341
1142,0.0013887738470981172
1143,0.09164122999451556
1144,-0.00014963085448737928
1145,0.0011645723777559782
1146,-0.003719021433836803
1147,-0.007438463207674054
1148,0.003945688144855102
1149,0.0002979310420665359
1150,-0.0029171175929883215
1151,0.0063305092926856845
1152,0.000385111188773323
1153,0.0006860154267351547
1154,-0.00016090821466086496
1155,0.002528399533174437
1156,0.0006108215675209072
1157,-0.0008414711211527008
1158,-1.0893025255086072e-05
1159,0.0005719363985817561
1160,-0.0007412454817022346
1161,0.004321567273388355
1162,0.00023851800656929755
1163,0.008646071642115916
1164,0.00245919634051233
1165,-0.00046903696089742287
1166,-0.005545386773587776
1167,-0.011757188554263625
1168,-0.0009334424909169861
1169,0.0023232006518860123
1170,-0.0019046778516705115
1171,-0.0029400600445541646
1172,0.0005806775492361961
1173,0.0008591912167539812
1174,-0.00021927481340058917
1175,0.004287334507578972
1176,0.0032278813164762286
1177,0.0030751544992692176
1178,-0.001087925950404263
1179,0.02304576929159157
1180,-2.044631559397602e-06
1181,6.388937635212251e-06
1182,-5.575609141470516e-05
1183,9.167216490703731e-06
1184,-0.0006901511476653345
1185,-0.00018498934562638235
1186,0.0011982837495042747
1187,0.0032451089132213198
1188,6.794998907328098e-05
1189,-1.884647120199974e-05
1190,0.00015606115997404433
1191,-7.895999145974141e-05
1192,0.006823813727879581
1193,0.0025131707384044755
1194,-0.003427388480880989
1195,0.013549139073376012
1196,-0.0004099258024766863
1197,-0.0004729801636255235
1198,0.0008544671407959714
1199,0.0004677378565850865
1200,-0.00480553983402316
1201,-0.0007055632009870524
1202,-0.0008651152874085943
1203,-0.018504684462544347
1204,0.0004594998070172905
1205,-0.006214012273224227
1206,-0.0035066499291711937
1207,-0.0295397022991823
1208,0.0008810098969521506
1209,0.0002759729934499529
1210,0.0016353348627699126
1211,0.009050472003369286
1212,-0.0025583883840588936
1213,-0.000733521150003227
1214,0.0012630906308491246
1215,-0.002852691885604463
1216,-0.0011770007814916712
1217,0.0011522943548058888
1218,-0.0068555070492518815
1219,-0.01744289552616634
1220,-0.00010604833454150357
1221,-3.680544965702489e-05
1222,-3.2109801610402027e-05
1223,0.0003810425165261983
1224,7.723194963190887e-05
1225,5.041960183386065e-05
1226,-0.00031582870444259766
1227,-0.0005808801824472749
1228,-0.0006622815352767546
1229,0.00019065484738664472
1230,-0.00033208710427583174
1231,-0.0017403299563566756
1232,-7.471294609114652e-06
1233,0.00015382272690667303
1234,0.00011714830177761612
1235,-2.3655195810866182e-05
1236,0.0006335156199680694
1237,-0.0006772972049255377
1238,-0.0010674302007342197
1239,-0.00357584325607426
1240,-0.0003235957969223076
1241,0.000265285225106584
1242,-0.0017494328390065515
1243,-0.004440834888099648
1244,-0.0006345536830065416
1245,0.00026189650338004296
1246,0.0014985434711788195
1247,-0.00038407720057420414
1248,4.619906843673759e-05
1249,-0.00012234608439894599
1250,8.300206605077415e-05
1251,-0.0008207004750227676
1252,-0.015847304432370486
1253,0.0011152754691169302
1254,0.01719364755778244
1255,0.007530750065161906
1256,-0.007331595900762752
1257,-0.0010942596879499294
1258,0.010921054591063257
1259,0.005448529578525618
1260,3.373655438790012e-05
1261,6.762479389379031e-05
1262,-0.00031262726488563665
1263,-0.00013657654251258148
1264,-3.385089501068672e-05
1265,-0.0003394986344134249
1266,-3.272932492097313e-05
1267,-2.0367311778501823e-05
1268,-0.016765275987140484
1269,-0.007376595297647829
1270,0.001000110226676072
1271,-0.06800976719188263
1272,-0.0012812073284246732
1273,-1.2226398055392324e-05
1274,1.3706132281298073e-06
1275,-0.001278625580014202
1276,-0.0001184270525777551
1277,1.552085236344162e-05
1278,0.0002092462015258762
1279,0.00012686293133828844
1280,0.0005234005392528406
1281,1.1569604583999885e-05
1282,-0.0004610719201441421
1283,-0.0008042167509365242
1284,6.242879825284144e-05
1285,4.365331696044508e-05
1286,0.00021717949544241828
1287,-6.929064372014158e-06
1288,-0.0004416900144820016
1289,-1.1376689176778475e-05
1290,6.86797906202077e-05
1291,-0.0009786675808042752
1292,-2.87343429114465e-05
1293,-0.0002240916679278765
1294,-0.00014041561354654732
1295,-0.0013916476590797415
1296,0.001299030390715703
1297,0.0019785879054013632
1298,-0.00033585478485706125
1299,0.008284346034596166
1300,-0.0008068046037012736
1301,-0.00012420650810349092
1302,-0.00025679229152848716
1303,-0.005319622278596628
1304,-0.0006262460461419532
1305,0.0006705279434099307
1306,-0.0005191829477292863
1307,-0.0019865885551740774
1308,-0.0016265843907422668
1309,-0.000150881436302159
1310,0.00012503756529709978
1311,-0.003848627434671159
1312,-0.0004689705359202784
1313,-4.473666270443252e-05
1314,8.169964816041162e-05
1315,-0.001072061787566072
1316,0.001990827216889118
1317,-0.0007085232941183985
1318,-0.0005259655063967653
1319,0.004542535693177032
1320,-0.00014613276965902164
1321,0.00016334497705135676
1322,4.1391224141090356e-05
1323,0.00041658871554785785
1324,-0.00033488459014491327
1325,-0.0001536510825076835
1326,0.0001683373087797776
1327,-0.0013251614678720688
1328,0.0010181254917828975
1329,-0.0004300472207955583
1330,-0.001091756931102177
1331,-0.0015259734687829633
1332,-0.0001004848688700265
1333,-2.2818143514095628e-05
1334,-0.00016532585577614954
1335,-0.0007629445378988595
1336,-0.000978395762285303
1337,0.0007733000396620778
1338,0.00048803002176673785
1339,0.0007250914351415249
1340,-0.0002680171808087585
1341,-0.0005113354662215165
1342,0.0009223540740179226
1343,-0.001687718938465856
1344,-0.0003249107411329049
1345,0.00017986692796030302
1346,-9.385101332009011e-05
1347,-0.0004614498255361317
1348,-0.0002797748305176008
1349,0.0001600204230747059
1350,8.591139492142557e-05
1351,-0.0007547765291823587
1352,-7.282266685754815e-05
1353,0.0005367403679533248
1354,-1.19144963022436e-06
1355,0.0024728962479042943
1356,1.2306401550301104e-05
1357,-0.0001534213900372562
1358,0.0002391266182682686
1359,0.00024254261264086599
1360,-2.088072499791148e-06
1361,-0.0014526351369953065
1362,-0.0008253519882842385
1363,-0.009079932184814041
1364,0.0009167515727121684
1365,0.0009596829412803265
1366,0.0005262569703475575
1367,0.0074466205993160735
1368,0.0008529053467101374
1369,0.00045876943776951187
1370,0.0014937702911455367
1371,0.008331546932687122
1372,0.0010940388521466081
1373,-0.0008022711805767208
1374,0.0004985795823546053
1375,0.0031105445884887315
1376,0.0003833770984534378
1377,-0.0008632362135881622
1378,0.0005750728360175567
1379,-0.00025593845137990924
1380,0.00099823967993082
1381,-0.0030200663214961336
1382,-0.0006494758878329372
1383,-0.005168054531918782
1384,0.0001662556992170057
1385,-0.0009893245465879526
1386,-0.0003649903762183056
1387,-0.004209674133670134
1388,6.666506971447075e-05
1389,8.522688191235299e-05
1390,8.158907367626501e-05
1391,0.0008809132013261082
1392,0.001529555596729636
1393,-0.0011175345027959766
1394,-0.0017281456144970385
1395,-0.003521265941782207
1396,0.003851913515027517
1397,0.0027964767149054313
1398,0.000989496439512389
1399,0.025401104108398433
1400,0.00039587279000830174
1401,-5.1186334219876534e-05
1402,-0.0004303872894565004
1403,0.0011464116973960551
1404,-3.175114748759772e-05
1405,-0.00013889223728259163
1406,-0.00012328255675503647
1407,-1.9700075793115783e-05
1408,-3.224873315492298e-06
1409,-9.29098471894317e-05
1410,2.1452829698150396e-06
1411,-0.00015473330696462003
1412,4.0881495296901424e-05
1413,2.5182778537482455e-05
1414,0.00016643513503554228
1415,0.00018478287517966637
1416,-3.519750217030805e-05
1417,-2.059148239617735e-05
1418,2.6845868322004378e-05
1419,-7.266900193757638e-05
1420,0.0001727343502185763
1421,-8.331942863930066e-05
1422,-0.0002589867917465335
1423,-0.0006302960628078346
1424,0.0008794450039118639
1425,0.00049732046531212
1426,-0.0018627135304849479
1427,-0.0044483764723059725
1428,0.0007578874858872397
1429,0.0011019199432749757
1430,-0.00031424774815899025
1431,0.00478737803576694
1432,-0.00022587549383903217
1433,-0.00034852402213383953
1434,8.855929728008969e-06
1435,9.709900791244618e-05
1436,-5.248497716076326e-05
1437,0.0001119210811578869
1438,-1.852073627279771e-05
1439,-9.309584168969338e-05
1440,0.00025933559268968555
1441,4.318940197732861e-05
1442,-0.00045522526214715627
1443,0.0017051374247503924
1444,0.00015671628903154536
1445,0.0012566051263069866
1446,-0.0010665502330521933
1447,0.001052061730060497
1448,0.00017820688377319287
1449,-8.110081395170769e-05
1450,1.9716197192812344e-06
1451,0.00013887629592772407
1452,-0.0006721752870810188
1453,-0.0001866471947619034
1454,-5.5510828423441413e-05
1455,-0.0026814943783707947
1456,-0.0023106619785843944
1457,-0.001093453739824403
1458,0.0024403493654680383
1459,-0.003349443640746036
1460,-0.0008748361861528684
1461,-0.0001311495970136892
1462,0.00022784525279510422
1463,-0.0022331918906917107
1464,-0.0007381069226396862
1465,0.00048777051692732836
1466,-0.0027234154878753277
1467,0.001315902940341364
1468,-0.00048723851526707876
1469,-0.0009496410036427047
1470,-0.0004835496622477625
1471,-0.0058686456658880014
1472,-5.3561004781924684e-06
1473,-6.7099788946516945e-06
1474,-0.0006909135921633161
1475,-0.000630863490639863
1476,-0.00017705296923300814
1477,-0.0007130435005169177
1478,0.0005288917331971247
1479,-0.001288913513911202
1480,-9.536422964345489e-05
1481,-6.832712249165936e-07
1482,-1.6349444977713458e-07
1483,-0.0001222895773290985
1484,-0.001751260065171453
1485,-0.0004997785682726797
1486,0.0011918455616407382
1487,-0.0022588943442057798
1488,-8.165516876313348e-05
1489,-0.0003343517394209466
1490,8.575226381453772e-05
1491,-0.0007060421469605813
1492,-0.00028478440972941284
1493,-0.0002740298828100178
1494,-4.781112339681445e-05
1495,-0.001435820744708811
1496,-0.00083303985179345
1497,0.0036758673689535346
1498,0.0022975117987707504
1499,0.013300295878962752
1500,-6.0462098626577145e-05
1501,-7.455204058759864e-05
1502,2.390082952231691e-06
1503,-0.00037716595687177414
1504,5.5969039699650745e-05
1505,0.0007339119075043199
1506,-0.001371095532243797
1507,-0.005607584147786249
1508,0.0012758845271390465
1509,0.002359451066239256
1510,-0.00039875725135689934
1511,0.01141185166314557
1512,-0.0002737747470534689
1513,0.0003459359679179779
1514,-0.0007827220229069445
1515,-0.002239883133359444
1516,0.00010829164105263007
1517,-8.051132456298532e-05
1518,0.00020139002436209857
1519,0.0004799952768030969
1520,0.0001562882298331166
1521,-0.00018927978813802654
1522,-0.00027719251434783385
1523,-0.000518356147824545
1524,0.0001424933533386636
1525,4.302710112678823e-06
1526,0.00012338370037051337
1527,0.0004139367772798889
1528,-1.9659996151145044e-05
1529,5.624532300756468e-05
1530,-1.769551144419104e-05
1531,-0.00012719131102461326
1532,4.398223000068865e-05
1533,-0.00047937477144645
1534,1.6928824020166088e-05
1535,-0.0016908591307106119
1536,8.52040626429784e-06
1537,3.47657813102322e-05
1538,-5.403573617920357e-05
1539,2.1020929968172818e-05
1540,-0.0006899906646472273
1541,-3.917532218489883e-06
1542,3.995504433509387e-05
1543,-0.0010607542444840171
1544,-0.0004132200953937508
1545,-0.00011585763557847314
1546,-4.401882905823505e-05
1547,0.00048520537937674123
1548,-5.4806253044249396e-05
1549,0.0001498717235585396
1550,-1.5355349023268873e-06
1551,6.223243118826246e-05
1552,-2.7122679564936742e-05
1553,-3.53474846953091e-05
1554,-1.9524184836658093e-05
1555,-0.00028816367062446766
1556,-0.0017540620387309835
1557,-0.005899003366067438
1558,-0.008237148145952417
1559,-0.034262372479685485
1560,-0.00038883087772516073
1561,-0.00016624245814992074
1562,0.00027535149031453806
1563,-0.0005418017258744683
1564,-0.0001520766390159096
1565,0.0006291170729691617
1566,-7.497469753985709e-06
1567,0.0009154171775330863
1568,-0.00038227277667557267
1569,-9.457567256579592e-05
1570,-2.8415941665473535e-05
1571,-8.709957566034213e-06
1572,6.226701257479654e-06
1573,-9.969011593610589e-05
1574,-3.1294180383544334e-06
1575,-3.4732051187511145e-05
1576,-0.0001795212945307966
1577,0.0002962396859819264
1578,-8.892445011049016e-05
1579,-1.0250377418366864e-05
1580,-1.4076499849713407e-05
1581,-5.281624012807367e-06
1582,-4.0021685028116224e-05
1583,-0.00018001372932181255
1584,1.3851011050368166e-05
1585,0.00010264465720902764
1586,-0.00031598520881458364
1587,-0.00012587937769343395
1588,9.823261020029764e-05
1589,-3.46972386344795e-05
1590,-8.783221768194312e-07
1591,2.821905400574895e-05
1592,0.0001368026605687935
1593,0.00010549316353353295
1594,-0.00028496493604030366
1595,1.0209383936123193e-05
1596,5.753119256701905e-06
1597,-0.00047260875780133884
1598,-1.8095125354002176e-06
1599,-0.0008605911498044619
1600,5.811472747560921e-05
1601,-0.000561070620717783
1602,-0.00036566850950658876
1603,0.00017928729831902083
1604,3.8869782895400706e-05
1605,-0.0002194257913005041
1606,1.1875367145523731e-05
1607,-0.00030496246451576134
1608,6.898009261851252e-05
1609,0.00046634996529345353
1610,-0.00012123109872812082
1611,0.0012178581358543862
1612,5.559328313876969e-05
1613,-3.0632174727403996e-06
1614,-5.8553935925863286e-05
1615,-0.00013039214117142756
1616,-0.00035156116816757385
1617,0.0009278367193362307
1618,0.00020211923205294487
1619,-0.00027512697046033974
1620,-5.339732322271896e-06
1621,3.6479573696665634e-05
1622,-0.0005123127922860278
1623,-0.0014934712878505165
1624,-0.00013738703138246687
1625,0.0002880998483239796
1626,-0.0006832208510840909
1627,-0.0016713077777664326
1628,0.0004784333956448194
1629,-0.0005742483083358857
1630,0.0002998001230865845
1631,0.0005964019955094028
1632,0.0011489465344183443
1633,7.351346092035386e-05
1634,1.334696426677524e-06
1635,0.0037194597109196877
1636,-0.0004455721824309757
1637,3.530786409399032e-05
1638,1.675432565307293e-05
1639,-0.0013707014398617818
1640,-0.00015185383399628086
1641,2.9540839760693927e-05
1642,-0.0002151473331974853
1643,-0.001074657420708534
1644,0.0004507483763970463
1645,-0.0011303933374260276
1646,-9.031656774510934e-05
1647,-0.0021029849091918082
1648,0.00040727726343343565
1649,7.055489445375495e-05
1650,-0.000252569521410172
1651,0.0008118821396879734
1652,-0.0001850687971773483
1653,-0.0002327833157234257
1654,9.014722887483589e-05
1655,-0.0014981733444129214
1656,-0.00023249086456175475
1657,-0.00023496436153783862
1658,7.248253659670354e-05
1659,-0.0007743322817232282
1660,-2.4690163723597135e-05
1661,-4.546062590895431e-05
1662,9.829483979602263e-05
1663,0.0001133756072434492
1664,-4.7285472905530374e-05
1665,5.953753159414787e-05
1666,0.0002306328768701869
1667,0.00026522084074544715
1668,5.071035732715859e-06
1669,-0.0002599186329517309
1670,0.0001432929090507592
1671,-3.6241740547096865e-05
1672,-0.0001634590078846647
1673,-0.0002728811726088227
1674,0.00020392652363602823
1675,-0.0007569527114990048
1676,-0.0001620536598929332
1677,0.0001534635384794932
1678,-4.518671760690822e-05
1679,6.195766172323326e-05
1680,0.00018910136185063716
1681,-0.00018878579315354956
1682,-9.893252879806422e-06
1683,-3.0989055930104174e-05
1684,-0.0006997516145262998
1685,0.000151060139815903
1686,-0.00013152218238987015
1687,-0.0018735179870157878
1688,-0.0013415227423161308
1689,0.001764702960620596
1690,0.0019363468650772098
1691,-0.0013431969971493241
1692,-0.00011252411533543923
1693,-0.00012071705090650699
1694,-9.452240421238985e-06
1695,-0.0006488048259721506
1696,-0.00021266496265824966
1697,0.0007534092491503943
1698,6.688675497371387e-05
1699,0.001654757343927607
1700,-4.766977167592787e-05
1701,-0.00021771690974997825
1702,-0.00023813860913408452
1703,-0.0014251804110935735
1704,-0.00037107638346321346
1705,-9.845101096004355e-05
1706,-2.5374484242838626e-07
1707,-0.001092572834862878
1708,0.002690972889879321
1709,0.002213542063922204
1710,-0.0018858722130360031
1711,0.010573733399346407
1712,0.005371371061810522
1713,0.0013272949074891742
1714,0.002227952275217987
1715,0.02730678393395881
1716,8.556580999154802e-05
1717,-0.0008493029060125179
1718,0.0006078837172488473
1719,-0.0006254875568586737
1720,0.000715720766363291
1721,-7.8184507783027e-05
1722,-0.0010299327233290482
1723,-0.0008787001973789333
1724,0.0003509790734040434
1725,-0.0001468220507988313
1726,0.0026377508310839364
1727,-0.004373503050979288
1728,5.658168871802841e-05
1729,4.350849463596046e-05
1730,-1.6569307776200176e-05
1731,0.00022436683726018684
1732,-3.558320991438306e-05
1733,-0.00010996227101031056
1734,-0.000297532495692513
1735,-0.0011628677934532627
1736,0.00011351188398115716
1737,0.00039670693920747143
1738,0.00042862967846198677
1739,0.003113133914158677
1740,2.2006663610389542e-05
1741,-0.00011725958846457012
1742,-0.00017475241331700133
1743,-0.0007140156686829079
1744,0.0016458730656753139
1745,0.0001981229114863932
1746,-0.001948164349618904
1747,-0.0005468088141546727
1748,-0.00011707250971756599
1749,-3.506289584101398e-05
1750,7.522560418117431e-06
1751,-0.0001983886063619958
1752,-0.00016687342999646446
1753,0.000486029271161545
1754,0.0007394243712245107
1755,0.003991554006010892
1756,-0.004311469800474498
1757,-0.002339152822366249
1758,0.0004741195047357552
1759,-0.01919739030949045
1760,-3.834786503788854e-05
1761,3.539082920689834e-06
1762,-1.4153904387907008e-05
1763,-0.0006610902006495465
1764,0.0001872784138380181
1765,-8.783474494438866e-05
1766,-1.5837515465216603e-05
1767,4.4977231237909164e-05
1768,0.00014442130932425498
1769,-7.481379411270388e-05
1770,0.000136037614583954
1771,0.0004368482109432366
1772,-7.554261414918562e-06
1773,0.00032137375484279625
1774,-3.594756074589488e-05
1775,0.0008972904989440535
1776,-0.0004906531188238848
1777,-0.000381038475653821
1778,-0.0004838371031456667
1779,-0.003460139510632397
1780,0.0012409284504537469
1781,-0.002157457128569589
1782,0.0013557603589914064
1783,0.0013028942764214593
1784,0.0036313944478452787
1785,0.00038720789902670435
1786,0.006769304478469293
1787,0.03332220805132125
1788,-0.0003217519039730383
1789,0.002602305549938175
1790,-0.00048824347340381384
1791,0.002641578141848506
1792,0.002408801534101748
1793,-0.0012150913319683193
1794,-0.0008702114203718458
1795,0.006248158841384561
1796,0.0012888223110535384
1797,-0.00024767391779777394
1798,-0.0006507124151597133
1799,-0.0010881167518876828
1800,0.00014674808196580324
1801,5.129120062039862e-06
1802,0.0003256797673368426
1803,8.161383980847827e-05
1804,0.0001380419250078856
1805,0.0011821043846112175
1806,-0.0011456272079593188
1807,0.00048639235375215624
1808,-0.0004538144835468497
1809,0.0008136546981556324
1810,-0.000498549646859381
1811,-0.0010226374521900858
1812,0.0023231706639573265
1813,-0.0012304331096858261
1814,-0.000978432920990616
1815,0.00048075627433447976
1816,-0.0008371604796924904
1817,-0.00018429694111733331
1818,0.0006905857865491614
1819,0.00010567229333534489
1820,-0.0002452781268569851
1821,9.696213256678543e-05
1822,-0.001159163426096491
1823,-0.003960186463085081
1824,0.0016409759111691113
1825,-0.0031947367227064486
1826,0.002125244929876793
1827,0.003933691625923276
1828,0.000595258445421017
1829,-1.572154695687235e-05
1830,-0.00018318327263540022
1831,-0.0006906345403630922
1832,0.0006589266324160043
1833,-0.0010327337089399411
1834,0.00013680818893929532
1835,-0.0013893833327832616
1836,-0.0007871196788256409
1837,-0.0019171271460615173
1838,0.0010305210770517256
1839,-0.003701706494341648
1840,0.00019793798441643693
1841,0.0009119532575551106
1842,-0.0005492102923574138
1843,0.0017793247423206102
1844,0.0008124280485364807
1845,0.001252197407521475
1846,0.0008028566489034721
1847,0.005672379994662302
1848,-0.0008830682784114378
1849,5.2576684327150786e-05
1850,0.0008222977400750406
1851,0.0043248671071921445
1852,0.0012058406034325397
1853,0.005007243824018833
1854,-0.000917584511362531
1855,0.0124964396197598
1856,-0.0006113186649429311
1857,-0.0011966230547597893
1858,-0.0006927359665068171
1859,-0.005304345763298464
1860,0.0011259083581052094
1861,-0.0018957827986230884
1862,0.0008069756045744371
1863,0.002165746867577659
1864,0.0001527832653659464
1865,0.0013710287279785549
1866,-0.0018535694787374416
1867,-0.0002732224796881944
1868,0.001563433819961985
1869,8.820743003041395e-05
1870,1.6728015789812125e-05
1871,0.0031281671446431077
1872,-0.00046524707505300104
1873,-0.0004577332868034519
1874,0.0008776737600325715
1875,-0.0006073762913983091
1876,0.0005985697200276612
1877,-0.001665289930832258
1878,-0.0005309752835556612
1879,-0.004635540781048975
1880,0.0005672273417790714
1881,0.0006791814195877783
1882,-0.0007844607821064644
1883,0.001663068633899366
1884,-0.003146750759161226
1885,0.0024349503093889697
1886,0.0001624191988628926
1887,-0.0012972954045949244
1888,-3.446541501763848e-05
1889,4.6942470062719135e-05
1890,9.978245975861535e-05
1891,0.00029756840282209676
1892,0.0016327115351439825
1893,0.00109761617218269
1894,-0.0021715980246138646
1895,0.0023966283218993826
1896,0.0003370097962935058
1897,0.0009358439359211388
1898,-0.0008896709753351559
1899,0.0016019498903239848
1900,0.0017539410816846321
1901,-0.0017254511121318498
1902,0.000104855345837611
1903,0.0005630412063992293
1904,0.0006282073683982998
1905,4.157239186989539e-05
1906,-0.0001681535252124842
1907,0.0014299790794040106
1908,0.00041670813564879976
1909,0.0010554641266916761
1910,-0.0006438931290293009
1911,0.0028514276628365106
1912,0.0001561821841477864
1913,-0.00013706426343885664
1914,-0.0001924690206300971
1915,0.0005671755860210979
1916,0.00033586559694272076
1917,-4.671444683978033e-05
1918,0.0003693409951352125
1919,0.0019459157199158538
1920,8.044651957763826e-05
1921,0.00025199453361900463
1922,7.322843433091589e-05
1923,0.0013017560070060089
1924,-1.680819041294363e-05
1925,-8.73299065725387e-07
1926,6.605631891159407e-06
1927,-2.4164586766471743e-05
1928,0.0007037697627712554
1929,-0.00041627743924548986
1930,0.0005751983870915094
1931,0.0023387450251301455
1932,0.0005691808030885843
1933,0.00018778411746120233
1934,0.00010487297077274868
1935,0.0025574476030452023
1936,0.000983312502791377
1937,0.0003089276675580136
1938,-0.0011851351524063405
1939,0.0006290908797083852
1940,0.0003647266442486528
1941,1.9615749504028917e-07
1942,0.00020293751908755014
1943,-0.00018181941175024428
1944,5.961326441789644e-05
1945,2.3546172800228435e-06
1946,2.1997178760007186e-05
1947,1.6701093784168885e-05
1948,0.0005087678819050676
1949,-0.0004543569400941806
1950,0.00014806379601374213
1951,4.069348597042509e-05
1952,-0.00010240234367607597
1953,0.00012373183163417976
1954,-0.00012129446053109958
1955,-0.0004954777323249348
1956,-5.368732207162436e-06
1957,2.765290119668305e-07
1958,1.848091786185783e-06
1959,-3.7671985079136236e-06
1960,7.701443616997059e-06
1961,6.5718613518623115e-06
1962,-4.578045251417273e-05
1963,-4.338485517649838e-05
1964,3.6582158867663376e-06
1965,9.375027729324588e-08
1966,4.047799794701841e-06
1967,-2.0542167942149303e-06
1968,0.0002461129965597224
1969,-9.99217281921362e-05
1970,-0.00020850412594006156
1971,-0.00037749504736686893
1972,-0.001352310848293028
1973,-0.0006683364331084435
1974,-0.00016108040779176208
1975,-0.007186076999264526
1976,-0.002535015393326079
1977,-0.000691680480658349
1978,-3.8933230311934476e-05
1979,-0.010974299084843455
1980,-0.0005229710083884965
1981,-0.0007621364091853349
1982,0.0008556461026034719
1983,-0.0005320815782672818
1984,-0.00016133222905880535
1985,2.0058795362809393e-05
1986,1.4597307667906074e-05
1987,-0.0002563998535936905
1988,-0.00025214879454239607
1989,-0.00044853657671105015
1990,0.0010734848284545215
1991,0.00034629478241209684
1992,-0.00034402644728407565
1993,-4.02690922973252e-05
1994,0.00034860515379260006
1995,0.0007719275784372805
1996,9.897695456930773e-06
1997,0.0002118275485201374
1998,-0.0004306712743550153
1999,8.702095217543903e-05
2000,0.0007329898786286057
2001,0.0006872893823754465
2002,-0.0002575626501834923
2003,0.007053890113400249
2004,-0.0002956461116301044
2005,0.0003675993844093757
2006,0.0003070151841167444
2007,-3.325477647124289e-05
2008,-0.000434494694274881
2009,-2.282647418512373e-05
2010,-0.0002176520296209653
2011,-0.0017230875622616228
2012,-7.769463302971998e-05
2013,-0.0004300612664921871
2014,2.248042845583391e-05
2015,0.0004229673390384712
2016,6.524720201970502e-05
2017,-8.672070876204844e-05
2018,4.7950171793465724e-05
2019,0.00010182861165778242
2020,-0.0007312897857841459
2021,0.00036498088889813597
2022,0.0001728922734255988
2023,0.0009259378961124128
2024,-7.659285468095128e-05
2025,-2.7503335724153993e-05
2026,-0.00021415884925875055
2027,-0.0009791701266935245
2028,1.0842822381711868e-05
2029,7.871906732614234e-06
2030,0.00037555047764585613
2031,7.005775075040066e-05
2032,0.0003079986585317974
2033,0.00022214212399448586
2034,0.00019744662100892326
2035,0.0002825480131370873
2036,-0.0003996044585945791
2037,0.00021282292381866338
2038,0.00016571018280810238
2039,-0.003367133864122458
2040,-0.0002476467283854949
2041,4.604592599393744e-06
2042,7.799610766569517e-05
2043,-0.0011370255104579457
2044,0.00028529910890267977
2045,-6.939893978483074e-05
2046,-2.856768526006269e-05
2047,-0.00011487457686699578
2048,0.00039068922263248656
2049,-0.0011898934561697298
2050,-0.0003998126320156311
2051,-0.0038101314322119243
2052,-5.796061070518846e-05
2053,-7.128993918225442e-05
2054,1.2406094083948927e-05
2055,-0.00031287388238062443
2056,-7.513982387338744e-05
2057,4.482051297719532e-06
2058,8.046155005801665e-06
2059,-9.322250811634893e-05
2060,0.00013571417229549267
2061,-0.00010081935239313466
2062,-0.00010163552184451706
2063,-0.00012516310042031068
2064,-5.730260078690796e-05
2065,9.894405917422488e-06
2066,8.746895249164206e-05
2067,-9.955619002504668e-05
2068,1.6592187555802503e-05
2069,3.9692508288209264e-05
2070,-1.1896154686815458e-05
2071,0.00018299534297842605
2072,-8.830754546414589e-05
2073,-1.8328478587129553e-05
2074,-0.00010008519093531805
2075,-1.5086331949518479e-05
2076,0.0003660932154822808
2077,0.00013206423365558152
2078,-0.0001302261226758519
2079,0.0012966302495142237
2080,-7.123099196299247e-05
2081,-1.1624524105245927e-05
2082,0.00010603917404232125
2083,0.00022590154289543946
2084,0.00012080396326372596
2085,8.06459588978454e-07
2086,-2.457044708264155e-05
2087,0.00018343948290718215
2088,0.0003409618459567927
2089,-0.0002865396240963802
2090,-0.00018789027942055404
2091,-0.0006551416279183813
2092,-8.657672874828327e-06
2093,-2.71409705819483e-05
2094,-9.945938891948883e-05
2095,-0.0004815151071465011
2096,-3.864169860132995e-05
2097,-2.826889996168619e-06
2098,3.775493933740655e-05
2099,-1.0060649931395618e-05
2100,-3.160023654454296e-05
2101,-6.845265950212766e-05
2102,0.00016316131857132402
2103,0.00010296747851110572
2104,-0.0002779530486761399
2105,9.119689180922758e-05
2106,-9.137215240666227e-05
2107,-0.0008150876605942943
2108,5.24774456602047e-05
2109,-6.98891910645562e-05
2110,3.317410166533135e-06
2111,0.00013532844958298468
2112,4.287598366881552e-05
2113,-0.0002828319414003131
2114,1.940709008320017e-05
2115,-0.00010513324271950323
2116,-0.0002351978336590572
2117,-0.012423977548603658
2118,0.006119237954379084
2119,-0.015867425053351036
2120,-7.918168147704137e-05
2121,-7.658767413653982e-05
2122,-0.0001665119499694157
2123,-0.0002028389272434882
2124,2.324038624813483e-05
2125,-0.0004662975289638837
2126,0.00017419360073670434
2127,-0.0008536719919931688
