,drop_wi_hybrid
1108,0.001462650133653648
1109,0.00034008029522209887
1110,-0.0010414756765634076
1111,0.0013152780936350748
1112,-0.0003011121008777299
1113,-0.00010557371094019101
1114,-0.0005763065066963349
1115,-0.0026654916946990573
1116,3.1740197364569866e-06
1117,8.405937404930047e-05
1118,3.733556063238527e-05
1119,0.0003944509837252419
1120,-7.404549381982279e-05
1121,0.00046272647722066734
1122,0.0002539530831694225
1123,0.001504554283829643
1124,-7.096549938196447e-07
1125,-0.0002576569487593847
1126,4.119549056684395e-05
1127,-0.00032219442104185165
1128,-0.00038497166233277436
1129,-0.00016513821563140214
1130,-0.00014811304751624412
1131,-0.0027256594781462314
1132,-0.00014800934702221522
1133,0.001021186627226638
1134,-0.00014704455877352705
1135,0.0020388248647076218
1136,-0.001412847146509575
1137,-0.001025251568493266
1138,0.0008606990844777738
1139,-0.005609880919368466
1140,0.00541000253533762
1141,0.007191244530063576
1142,0.0008158406185075894
1143,0.04916726595325761
1144,-1.778663459156946e-05
1145,0.00023999430574453114
1146,-0.0007396606613182453
1147,-0.0012798089596809802
1148,0.0002690551788079076
1149,5.7065145790441904e-05
1150,0.00013911748634332877
1151,0.00047175584297018294
1152,-0.0001091969584032505
1153,-0.0002485512374922178
1154,4.7559345098874434e-05
1155,-0.0008192968013421462
1156,0.0008355059687961456
1157,-6.76819323849426e-05
1158,3.6056531479659214e-07
1159,0.00019741330514554784
1160,-0.00010266341652101423
1161,-0.0008293844180785203
1162,-7.393870312619966e-05
1163,-0.001557656238492382
1164,0.0006449123566326447
1165,-3.0238435800046336e-05
1166,-0.0007914827632579101
1167,-0.0017843870761608345
1168,-0.0001706555866567773
1169,0.0004011029727820745
1170,-0.0005024613015285265
1171,-0.0006027416427193
1172,0.0008568481241015674
1173,-0.00010962150548568808
1174,6.95285877761159e-05
1175,0.0005293650171156783
1176,0.0006604505675869094
1177,0.0005678638160739793
1178,-0.0001929130847893329
1179,0.004379124421237172
1180,3.027946673029641e-05
1181,-1.2540337612487068e-05
1182,0.00011861351235937065
1183,-8.59628957833738e-05
1184,0.001028727815295929
1185,0.00044975985098119175
1186,-0.0006392639167553204
1187,0.0021857564505682104
1188,-0.00023501330350368525
1189,-3.8295979001269265e-05
1190,-9.81393618678835e-05
1191,-0.00012328598848266638
1192,0.0009626422295675018
1193,0.0006264346942448329
1194,-0.000802359331586439
1195,0.0027469662634271035
1196,-0.0001114561979235546
1197,0.00022470557056975657
1198,-0.0005322402217393155
1199,-0.000110938223216498
1200,-0.0007386178947218273
1201,-0.00011971262629907015
1202,-0.000252246349402858
1203,-0.0037813632097303904
1204,0.00011529275027113151
1205,-0.0010862418078541253
1206,-0.0006231929745910103
1207,-0.0059203237200543025
1208,5.947537117165265e-05
1209,6.461486492295689e-05
1210,0.0007125411042940156
1211,0.0019732623220086497
1212,0.00011849804151592538
1213,-0.00014585254700585687
1214,0.00043838958357064045
1215,-0.0003201077978599962
1216,-0.00035286047431052687
1217,0.0003969960199784783
1218,-0.0008721030127691692
1219,-0.004253306502503305
1220,0.00026334906749143845
1221,6.667757552644083e-05
1222,1.167632206021199e-05
1223,-0.00022910659418986376
1224,-0.00018418553447273868
1225,-7.52007068231794e-05
1226,0.0007109686020321614
1227,0.0011381273228047188
1228,-0.0004997612151289741
1229,0.00028930739071636626
1230,-0.00018254949608791053
1231,-0.0014970005746287934
1232,-4.113767815970298e-05
1233,2.368492067636705e-05
1234,-0.00021620731553594196
1235,0.0004707797040438378
1236,-0.0001504943597985021
1237,7.056087054004264e-05
1238,0.00026953027972516206
1239,0.0007338868444407223
1240,-4.401293140848896e-05
1241,3.229071631140646e-05
1242,0.0002950333055229769
1243,-3.275232628638298e-05
1244,-0.00350733552654961
1245,0.0004014385561114877
1246,0.0011767320618812672
1247,-0.000691829137389494
1248,0.00015781884555773784
1249,0.00011614672579067148
1250,-4.207464310287056e-05
1251,0.0007917318019287435
1252,0.0009524857119063126
1253,-4.4832759948974714e-05
1254,-0.00043907921819746193
1255,-0.00031377988820508124
1256,0.00038872087139258304
1257,3.920078337159492e-05
1258,-0.0003539614611799856
1259,-0.00021668878533728173
1260,-0.00010437645070627969
1261,-0.00017947789786173257
1262,0.0005164076449144917
1263,0.00029199998964404497
1264,-0.0003427953282175082
1265,0.0013196363062643584
1266,-0.0002812773202722004
1267,0.0003194630713078739
1268,-0.008358562274731871
1269,-0.00421595887937915
1270,0.0005858276678520402
1271,-0.03757163628215109
1272,0.0070922815421044965
1273,-0.0010945953192042922
1274,0.000795740659513207
1275,0.01814129024778068
1276,-0.0013956843684002395
1277,0.0007218513313821353
1278,-0.001533422102843438
1279,-0.00647806267540937
1280,0.0003436688192531957
1281,1.3184153275831729e-05
1282,-0.0008505395783942052
1283,-0.0008804109187904944
1284,7.633572367067575e-05
1285,0.00011379489720542409
1286,-0.00047266393822580365
1287,0.00010842740754928425
1288,0.00029271163885942947
1289,-2.409143453169386e-05
1290,3.964091691792361e-05
1291,-0.00037832660156910807
1292,-1.220271353338148e-05
1293,-5.5115127506628645e-05
1294,-0.00029393898525886754
1295,-0.0010103247794900961
1296,-7.668861428322798e-05
1297,0.0004699819132552483
1298,-7.61928324391186e-06
1299,0.00040797878955898306
1300,-0.001574834077268227
1301,-0.0024276185289461598
1302,-0.0003958900102592206
1303,-0.013287428427062745
1304,-0.0023137099200443724
1305,0.0020348930390890405
1306,-0.0020157445509400825
1307,-0.006963337852620974
1308,0.00013437456130304702
1309,-2.8582245494409356e-05
1310,4.1878861120599355e-05
1311,-0.00046806650931346277
1312,-0.0025153989534918353
1313,-0.0003125407244832793
1314,0.0005932819334864998
1315,-0.006916967416182102
1316,-0.004383484297311166
1317,0.0014328793705998817
1318,0.0009963027805915045
1319,-0.009177760848007482
1320,0.0006564305596731494
1321,0.00019530991349594578
1322,7.330684601260958e-05
1323,0.0019155446872539863
1324,-0.000383022036832167
1325,-0.000757389942478883
1326,0.00027867782088861356
1327,-0.0025663316655188517
1328,0.0005657829485076029
1329,-4.648568979939609e-05
1330,-0.00040800795299635506
1331,-0.0005094322844512557
1332,-3.3605352630160736e-05
1333,-2.6181073398443917e-05
1334,-7.922460599644968e-05
1335,-0.00043172529017011313
1336,-0.0003907039549757042
1337,0.00027525616532429536
1338,0.0001934342116270625
1339,0.00027836769787379327
1340,-0.0006773331891457443
1341,-0.00023047532896547355
1342,0.000201403778051718
1343,-0.0010778240724140637
1344,-0.00011412851016269922
1345,9.767360572178195e-05
1346,-7.084117440303045e-05
1347,-0.0002472459996230335
1348,-0.0002727248495692354
1349,7.839323642748506e-05
1350,2.03246114055967e-05
1351,-0.00032261079869755084
1352,-2.194761766914272e-05
1353,0.0018304309389108257
1354,0.0005842525395188372
1355,0.005733246933916404
1356,1.9234051747099195e-06
1357,-5.085663485101036e-05
1358,9.480524917294515e-05
1359,6.965096352418455e-05
1360,4.0153377862048876e-07
1361,0.00033425310737690767
1362,-0.00029717011058097583
1363,0.000723082435685146
1364,0.00037345496587249527
1365,0.0005076004123016058
1366,0.0001275530846353551
1367,0.002884909848186847
1368,0.00019331373453490485
1369,0.00012206783494593603
1370,0.00010786498234825204
1371,0.0015205024322183904
1372,0.0003628849459508413
1373,-0.0001711972073177793
1374,7.225165285169455e-05
1375,0.0006929914380585041
1376,0.0002726631097029029
1377,-0.0011701933895549076
1378,0.00038580271561221427
1379,-0.00022571323401996226
1380,0.0010231188828021692
1381,0.0005246087899391588
1382,0.000183645085640447
1383,-0.00020362516413921473
1384,-0.0001973743368074252
1385,0.0010748580432543078
1386,7.154397125569077e-05
1387,0.004130331203025389
1388,8.668332830644058e-05
1389,3.7387986503483774e-05
1390,-1.539668351479488e-05
1391,0.0001874806541657564
1392,-0.000719154615782757
1393,0.0006162396737417399
1394,0.0011583676983092774
1395,0.0020106638194155985
1396,-0.0011743476556700261
1397,-0.001090634990826814
1398,-0.0003571343875586881
1399,-0.008999730967500596
1400,-0.007795462485430909
1401,-0.002964025123191611
1402,0.004361740856756238
1403,-0.023730560605939203
1404,-0.0010780064598329988
1405,0.003316161139560867
1406,-0.0024691381907432433
1407,-0.00193052551461329
1408,0.00048394977039613405
1409,0.0008303312171424504
1410,0.0001392385157132469
1411,0.0042370692757979275
1412,-0.0010888739321333134
1413,0.002606765642316778
1414,-0.0033896470065812633
1415,-0.007786695314726181
1416,-8.446850419476039e-06
1417,1.5225820047524586e-07
1418,2.025549274533236e-05
1419,-1.9860077645011446e-05
1420,-9.811720845339605e-05
1421,3.29535399226778e-05
1422,5.67208658524307e-05
1423,0.00025400807272842876
1424,0.00028050850825769906
1425,0.0001267846324581661
1426,-0.0014574654863000126
1427,-0.0018034638942263025
1428,0.00018071448499989127
1429,0.00046115839072759257
1430,-0.00014963832534086865
1431,0.0017496993149246653
1432,0.0002982088777881306
1433,0.0007397761214909675
1434,-1.3394162853560441e-05
1435,-6.743263833865e-05
1436,1.688271996099336e-05
1437,-4.5061598252205365e-05
1438,-6.269287472688551e-07
1439,2.1625745325602618e-05
1440,0.00016921850963889226
1441,0.00022240031422632062
1442,0.00019041581797482013
1443,0.0003609831282801999
1444,0.00010210099979031547
1445,-0.00020545092278425413
1446,-0.00039169324183845197
1447,0.00023149763478632878
1448,-0.0006466140268256794
1449,0.00043334504549662976
1450,-3.881723915491194e-05
1451,-0.0007717558615977835
1452,-3.299989405509107e-05
1453,-3.980762044129428e-05
1454,-2.3371654569416136e-05
1455,-0.0005612766509966394
1456,-0.002116072476592403
1457,-0.0008583525993139106
1458,0.0018411205326505943
1459,-0.0027335483291763066
1460,-0.0003139190054073426
1461,-6.854617636072361e-05
1462,0.000142447441756029
1463,-0.0011268409241928707
1464,0.000861942045196014
1465,0.0007524854155159568
1466,0.00018925394442949732
1467,0.001114134725902283
1468,-0.00022970943917458223
1469,-0.0006890967490361678
1470,-0.00043768362083283454
1471,-0.004032360977594557
1472,0.00043765412712375363
1473,-6.818225123500226e-06
1474,-0.000996720989423228
1475,-0.0011312901045402502
1476,-0.0003286177442137969
1477,-0.0009193077602687044
1478,0.0006434963045437928
1479,-0.0018392559962685604
1480,-0.0004034219001665307
1481,0.0001072398419568075
1482,-1.1791333569323043e-06
1483,-0.001053931927975133
1484,0.0002844373235262035
1485,6.98168998418759e-05
1486,-3.718676982248343e-05
1487,0.00026148988979662614
1488,3.722985616443052e-05
1489,0.00010190929399034328
1490,9.753257232713478e-05
1491,0.00014187791843919085
1492,2.631208312858183e-05
1493,2.0605730326169166e-05
1494,-3.801936876877817e-05
1495,-0.0001195232706976292
1496,-0.0003743983556954398
1497,-0.0006428464226635418
1498,0.00016738643592433545
1499,0.000779612189138187
1500,-4.303702415860668e-06
1501,3.9665164829413e-05
1502,1.4372534751021407e-07
1503,5.0251939620529824e-05
1504,-3.119235993976121e-05
1505,-0.00030995736377346667
1506,-0.0017148522776440013
1507,0.0008486498950373661
1508,-0.0003802545151351648
1509,-0.0002629621889992339
1510,3.2211164176312695e-05
1511,-0.0018467187011403337
1512,-0.00018688815801277847
1513,0.00014251535177566072
1514,-3.638970343080732e-05
1515,-0.0007105423460010476
1516,8.460412872441041e-05
1517,-0.00020077306980140948
1518,1.2332456751852953e-05
1519,0.00041955544574845036
1520,-1.2968507092585118e-05
1521,4.349741348426349e-05
1522,6.315389197734974e-05
1523,0.00010169007902166458
1524,0.0005136962317590164
1525,-0.0002074628357619806
1526,0.00038755758518423187
1527,0.0028028129919807753
1528,2.240010542109027e-05
1529,-4.171245195693658e-05
1530,1.821379773765155e-05
1531,0.00011134779609194787
1532,1.7985538401272924e-05
1533,-0.0002869219220341382
1534,1.1828709693067294e-06
1535,-0.0005595285709207748
1536,2.1501921718271338e-05
1537,1.224520705589712e-05
1538,-7.4546939344012405e-06
1539,1.196756960229889e-05
1540,0.0003382405964763971
1541,-7.510063491999714e-09
1542,4.0876900182753594e-05
1543,0.00013086639973416926
1544,0.00046904598795303125
1545,8.227833987116497e-05
1546,-7.695156244733028e-06
1547,-0.00014075877319090187
1548,4.780552111167813e-06
1549,-7.343220733135851e-05
1550,-2.1576082029360607e-05
1551,-2.2739167017807533e-06
1552,-2.8488194559593163e-05
1553,-1.021902335376806e-05
1554,3.1467997733275087e-06
1555,-5.7264600743747566e-05
1556,-0.00029309365690119394
1557,-4.5370891618669644e-05
1558,-0.002827032266471005
1559,-0.005780147946381132
1560,-0.00012409775697060367
1561,-5.138462283967299e-05
1562,-2.0248123348673567e-05
1563,-0.00011259979769647562
1564,-5.813392807284087e-06
1565,7.048264476046428e-05
1566,-0.00011901117478271306
1567,0.00043407867139848885
1568,0.00045722640437386765
1569,1.8043227755982138e-05
1570,5.313975343941981e-06
1571,7.610091306816843e-05
1572,-5.35253678737944e-06
1573,2.8723224542818176e-05
1574,-1.790000095929815e-05
1575,3.902510205935951e-05
1576,8.458134086737455e-05
1577,-0.00012655347637685648
1578,4.243450165742423e-05
1579,4.710383358492568e-06
1580,-8.676459553372925e-05
1581,-1.081033312564807e-05
1582,-1.8862677579632766e-05
1583,-0.00031439865881984993
1584,-2.46239990611133e-05
1585,-0.00018508026592219449
1586,0.00044647183600425735
1587,0.00019895270619224253
1588,-0.00012589109827244424
1589,7.757344200229778e-05
1590,1.407017670672056e-06
1591,-4.4496320778793e-05
1592,-4.901374277124501e-05
1593,2.8261610136006167e-06
1594,0.00012116159873377128
1595,-2.9388616405818694e-06
1596,-3.818858602248545e-06
1597,0.0002734681062424216
1598,7.96228925460393e-06
1599,0.00050459919890095
1600,-0.00011417760398042779
1601,0.0008651472229222965
1602,0.00012351627024140678
1603,-0.00020561314124045252
1604,-5.1550143872436276e-05
1605,0.0002863171643863144
1606,-1.1643577370247598e-05
1607,0.0003422080310635289
1608,-0.00034763157205054717
1609,-0.0022673563027806594
1610,0.0005589593727288004
1611,-0.005889342830415806
1612,2.6888925441388836e-05
1613,-7.059472486633207e-07
1614,-5.660130908743729e-05
1615,-6.162508270216798e-05
1616,0.0006082894502403624
1617,-0.0004381220615836194
1618,-0.0003875642797762583
1619,0.0023176418129343076
1620,3.1659062001756956e-07
1621,-7.3096891192684575e-06
1622,2.4918929084353042e-05
1623,0.00016389013010511064
1624,1.5997928421287983e-06
1625,1.0840636792610055e-05
1626,-6.632788540201693e-05
1627,-6.767025794742805e-05
1628,0.0001394431119149702
1629,-9.704723092242405e-05
1630,9.490007531901374e-05
1631,0.00015415218969928453
1632,-0.0001341587786800263
1633,-6.837894484639182e-07
1634,-1.6480582871320067e-07
1635,-0.00032163677176798717
1636,3.5859717194320144e-05
1637,-6.460534128206732e-06
1638,-1.8279572991511061e-07
1639,0.00013305548724218858
1640,6.772485333850621e-05
1641,-1.155385652640558e-05
1642,6.375374187151367e-05
1643,0.00040935924347609886
1644,-0.00033970468244978145
1645,0.0008372492032912531
1646,5.5463653443487654e-05
1647,0.0014955752479657314
1648,8.976106599798247e-06
1649,6.214621668936712e-06
1650,1.662879842575174e-05
1651,7.395689020376886e-06
1652,-0.00020736622621195957
1653,-0.00015808111002153623
1654,-1.463811788785088e-05
1655,-0.0004939807001754807
1656,-1.4273922487624466e-05
1657,1.3078876532114312e-05
1658,7.014046501390122e-05
1659,-0.00014945263360198577
1660,-1.682459679340499e-05
1661,-6.514710495754265e-06
1662,3.0408828359009693e-05
1663,4.1107559440054006e-05
1664,-0.00018302206905041667
1665,7.628538791097953e-05
1666,4.117316607288212e-05
1667,0.00027510120189134157
1668,-1.717469705950657e-05
1669,0.0003468914963226383
1670,-0.0001808499988769754
1671,5.003754495290132e-05
1672,-0.0001327684226101769
1673,-0.00010294264265494021
1674,7.98956549035794e-05
1675,-0.0003679662571812847
1676,4.831147491921228e-05
1677,0.0001617411327657084
1678,-2.7179211340148507e-06
1679,1.1429249821138741e-05
1680,1.1425700048805459e-05
1681,8.548563606391907e-06
1682,-4.749719925687158e-06
1683,-3.253969284630263e-06
1684,-0.0008624840313820594
1685,0.00034766626120564473
1686,-0.0009540753217779391
1687,-0.004651955908874772
1688,-0.001221680454854254
1689,0.0017346091528130604
1690,-0.004916457759312135
1691,-0.005711544252694616
1692,-0.0015988723568296011
1693,-0.0008038401512541458
1694,-0.0003872895168237725
1695,-0.008196570371748941
1696,-0.000247091889716156
1697,0.0004843999323230699
1698,0.0008936129607616677
1699,0.0030484310883223354
1700,-0.0002950791132397781
1701,-0.00037406668099846226
1702,-0.00028005851650477083
1703,-0.0029386766335733915
1704,-0.00039753133959453637
1705,-0.00028078220957138215
1706,-9.071831687129445e-07
1707,-0.0023066688046684126
1708,-0.00015145071289019078
1709,-0.00021534886720674942
1710,0.0002476188231824585
1711,-0.0009803932788188235
1712,2.042938220193028e-05
1713,-5.7569820892514856e-05
1714,-0.00037409984932204496
1715,-0.0021398637546845775
1716,-1.322746508482241e-05
1717,0.00010161899427496275
1718,0.0003537951931030024
1719,-3.5958052532997175e-05
1720,-0.00016343464537888763
1721,1.4593701007539301e-05
1722,0.0002478900871829672
1723,0.00019179171043557755
1724,0.0005065204327970418
1725,-0.00010518118731362449
1726,0.0010416505996752412
1727,-0.002060524624257143
1728,3.6591272861835376e-05
1729,-7.64379727649975e-06
1730,1.6768390779767723e-06
1731,-9.511920847582288e-06
1732,-3.5305693762800007e-06
1733,-1.3012625792669243e-05
1734,0.000161174531229705
1735,0.00024382889977919158
1736,-1.5710859364558027e-05
1737,-1.6715334944591568e-05
1738,-2.6453551818956505e-05
1739,-0.00023267000502899993
1740,2.305108417644442e-05
1741,4.485097557992397e-05
1742,0.00010798722088907055
1743,0.00023165300286096945
1744,0.00015554532196907146
1745,3.108447038980095e-05
1746,-0.00020297390140742297
1747,-6.413212160451224e-05
1748,-0.00010382100703859621
1749,-9.750277623355023e-05
1750,-1.4514776751936219e-05
1751,-0.0006442873567596236
1752,-2.355509160792152e-05
1753,0.0002556910843717579
1754,0.0006095159862073565
1755,0.001974479442678533
1756,0.00046037539265238734
1757,4.5795302752603374e-05
1758,-8.842929209287581e-06
1759,0.0009593847966356374
1760,-1.8718252994835438e-05
1761,-2.3436229030322824e-05
1762,1.0736454243474568e-05
1763,0.0003678057359769018
1764,0.0002703157404345194
1765,-0.00013423817400756713
1766,-1.4020856788589976e-05
1767,7.599206614509903e-05
1768,-5.690580083473236e-05
1769,1.1517465951943242e-05
1770,1.0783688725222268e-05
1771,-4.520032447616466e-05
1772,1.5297748160227143e-05
1773,-2.6957700200934556e-05
1774,-3.764666647236996e-05
1775,0.0003412414510100205
1776,2.8354196345392524e-05
1777,6.250594375882765e-05
1778,4.9344865163226034e-05
1779,0.00039259185161972355
1780,8.669859709130757e-05
1781,-0.00033915691978817354
1782,0.00013346835658687272
1783,0.00014037639956426503
1784,-0.0006596152041997822
1785,-7.083371649247423e-05
1786,-0.0008358191267910577
1787,-0.0053272543127800605
1788,-8.743747678389509e-07
1789,-0.0018958422593410163
1790,0.00022555093731673544
1791,-0.0014020650359115136
1792,-0.00039129286211223236
1793,0.000311628433693371
1794,0.0002049633209927419
1795,-0.001415366731331417
1796,1.62866669393121e-05
1797,-4.4868539564763235e-05
1798,2.273006959400485e-05
1799,-5.8466318845919027e-05
1800,-0.00011831444050144778
1801,9.383583265489776e-06
1802,-9.96695287531753e-05
1803,9.006455863887935e-05
1804,-9.054852369851806e-06
1805,-0.0003172278676696862
1806,0.0002857986027803784
1807,-9.665594523413615e-05
1808,0.0001600028136414255
1809,-0.00024758891896423227
1810,8.85567463591489e-05
1811,0.00027340346314404164
1812,-0.00048670062008112963
1813,0.0002665555170069805
1814,0.00021886516194150299
1815,-0.00010418378023143346
1816,0.0002016394466004376
1817,2.6725952285139696e-05
1818,5.913405689303933e-05
1819,-1.3586681902568484e-05
1820,0.0001633954285087656
1821,-2.121090247133453e-05
1822,0.0005297240984425669
1823,0.0017261366302405723
1824,-0.00032625746282676274
1825,0.00022821467964974278
1826,0.0002416414145338344
1827,-0.0003033120893822281
1828,0.00012571181424194031
1829,8.487325585404891e-05
1830,-0.0006584151508197774
1831,-0.0006317004818444694
1832,7.795657997591903e-05
1833,5.703366507357844e-05
1834,-1.1426939727715808e-05
1835,-2.0907473527326127e-05
1836,0.00028589380361207744
1837,0.0004568363693014577
1838,-9.408387420926791e-05
1839,0.0008783176561784974
1840,-3.33514784830078e-05
1841,-8.372323346336569e-05
1842,4.739478924639528e-05
1843,-0.00020373325689977627
1844,0.0005934131907117093
1845,0.0006624549405348688
1846,0.0002734550981416655
1847,0.0028577371683649122
1848,0.0006326383056025088
1849,-5.418742087488252e-05
1850,0.00013215965351314453
1851,-0.0029154131480463898
1852,0.00012811443572238298
1853,0.0008806883347109455
1854,-0.001038798729490242
1855,0.00434435515441123
1856,-0.00011432944833584914
1857,7.015992395739917e-05
1858,5.856529429817447e-05
1859,0.0001627762862690491
1860,0.00010311760589783917
1861,0.0003438445923612998
1862,-9.130492991385353e-05
1863,-9.530213523232488e-05
1864,-6.237932548165583e-06
1865,-0.00021363881160467349
1866,0.00040618873078795986
1867,4.0212953170088154e-05
1868,-0.00032079296710725797
1869,2.91346758489788e-05
1870,6.475228347714769e-06
1871,0.00018706905355057754
1872,0.0007230461299215147
1873,0.0005996138330634826
1874,-0.0005094676626299711
1875,0.0006777825273607618
1876,-2.0928213308409747e-05
1877,0.0001230214204734547
1878,4.564673760130734e-05
1879,0.0002999362901291443
1880,2.590907338406893e-05
1881,-7.494142415459355e-05
1882,2.5921823758721806e-05
1883,-4.863633360004767e-05
1884,0.00016809856054634896
1885,-0.0001687243731418973
1886,-4.5547006645780565e-07
1887,5.5163226589212285e-05
1888,-4.8716659751978654e-05
1889,9.81494967276817e-07
1890,8.891540942642947e-05
1891,0.00015715365206007528
1892,3.799287007022008e-05
1893,-1.6947506023190373e-05
1894,9.730425030087469e-05
1895,-3.4104687852380615e-05
1896,5.404315435804295e-05
1897,7.64459285874508e-05
1898,5.429524909974045e-05
1899,8.119134141741092e-05
1900,9.406837423675502e-05
1901,-8.468802170564229e-05
1902,7.572542471865941e-06
1903,3.2808358659803485e-05
1904,1.089432504782092e-05
1905,3.913056290096143e-06
1906,-4.871971195360856e-06
1907,6.643759745975154e-05
1908,3.0573177700028866e-05
1909,0.00015546971371137669
1910,-8.792339776615987e-06
1911,0.00021185950269686531
1912,0.00030307546569974806
1913,-1.3219604300427095e-05
1914,1.7354422814119705e-05
1915,0.00012648841764958046
1916,2.195538498409612e-06
1917,-3.750728521221594e-06
1918,3.157062122199979e-05
1919,0.0001106308861189383
1920,5.8691502816296437e-05
1921,-3.230553526177726e-05
1922,3.237709398383859e-06
1923,0.0001568895694672536
1924,5.10646899444512e-06
1925,-2.6850987364268864e-06
1926,-2.1522687671514735e-07
1927,-5.645567932143513e-06
1928,-0.00010003685668749055
1929,3.6440281255120717e-06
1930,-1.6848182665215417e-05
1931,-0.00014534093171887364
1932,4.940485709027229e-06
1933,1.2342698738302177e-06
1934,1.609665728178801e-06
1935,2.640764020805088e-05
1936,2.2895538276512773e-05
1937,2.504862771743142e-05
1938,-2.5641314337150612e-05
1939,2.610646187644158e-05
1940,-0.006839023651655499
1941,0.0025803030162647564
1942,0.001299915556096465
1943,-0.006237567699026392
1944,-0.001084718347322335
1945,-0.0005723705182847634
1946,0.0012220624082925667
1947,-0.0012570167265860924
1948,-0.0030478227922292227
1949,0.00405114563740834
1950,-0.0013302578200623304
1951,-0.0003128907041781708
1952,-0.00017202283324774286
1953,4.281690050731814e-05
1954,-2.276914341176092e-05
1955,-0.0002649464443606602
1956,-1.2201111804426277e-06
1957,2.563783647001521e-07
1958,-9.352410020452525e-08
1959,-1.2614123433657997e-06
1960,9.311599415225593e-06
1961,3.270559519709844e-05
1962,-4.113850446486573e-05
1963,-6.997717855386494e-05
1964,-9.883421744090956e-06
1965,-1.9778971662581246e-06
1966,3.748138957765099e-06
1967,-1.6588131570031906e-05
1968,-1.4864079690580658e-05
1969,-5.1800078842724164e-05
1970,-5.907734039947696e-05
1971,-7.4242571361887e-05
1972,-0.0004569890971697512
1973,-0.00024809500514251005
1974,-4.893508945561395e-05
1975,-0.0024210684075435637
1976,-0.0008557357828494123
1977,-0.00021748202136213097
1978,-1.2296513776373825e-05
1979,-0.00353020910993455
1980,-0.0001717253790992378
1981,-0.0009920978588334908
1982,0.0015643618835218293
1983,-0.0004932696368588585
1984,1.9661509777980605e-05
1985,1.3057342751102908e-05
1986,-4.959424784299239e-05
1987,-0.00016319096372993
1988,-0.00043024771606471146
1989,-0.0008200878045169848
1990,0.0020229513806355585
1991,0.0006283783954481858
1992,4.337715269428513e-05
1993,8.879276844022288e-06
1994,-0.00020581356322803163
1995,-0.00019737699943293474
1996,0.000497558653677235
1997,-0.00042316948051551967
1998,-0.000780403322246941
1999,-0.0005690603572902623
2000,-0.0010230429031797183
2001,-0.0007790247205329056
2002,0.000263041773121796
2003,-0.007842010651919583
2004,0.0015850731504030537
2005,-0.0012304733050490916
2006,-0.0007564548203285565
2007,0.00011089603113728442
2008,-0.0003071138004465524
2009,-8.447693034216311e-05
2010,-0.00025078917630688827
2011,-0.0022098866945854385
2012,8.661046761989028e-05
2013,-0.0005294551688194711
2014,-0.0003850785061378363
2015,-0.0030988043575803943
2016,-0.00012478319239639987
2017,7.813500050454703e-05
2018,-9.032018733976958e-05
2019,-0.0001577119463285123
2020,0.0018576125465866195
2021,-0.0011877500033275444
2022,-0.0010761741506659134
2023,-0.003073556680169871
2024,0.00014790912413401703
2025,5.7978289711882664e-05
2026,0.00041207882479711816
2027,0.0019385971842113315
2028,0.0004166579516629982
2029,-2.4536493961895947e-05
2030,-0.0008621778012379513
2031,-0.00023392864271149405
2032,0.001916550209236376
2033,0.00040759288128692025
2034,-0.001559106811598843
2035,0.0028427910318031976
2036,-5.144286727640474e-05
2037,-0.0017250955257841786
2038,0.0003133863974264474
2039,-0.0059761358224650046
2040,0.0002658742361899036
2041,-4.707969860094741e-05
2042,0.0006149080697531387
2043,0.0031226057924061946
2044,-0.0009656603071878928
2045,0.0006500882234166598
2046,0.00011407525597969215
2047,0.0005066699275563116
2048,0.00010545195739995302
2049,-0.00037055832940819706
2050,-0.00018266838361696958
2051,-0.001305824212095659
2052,-5.926848325901955e-06
2053,1.359083878251514e-05
2054,1.4654793795998082e-06
2055,4.414973044040771e-06
2056,9.715222006886509e-05
2057,-1.0225170150311724e-05
2058,-1.2440820870770028e-05
2059,0.00013968948647229902
2060,-0.000247626930068563
2061,0.00017760454452880775
2062,0.0001506463288891074
2063,0.00021099132526309746
2064,2.6138680189152842e-06
2065,-1.7896673949336987e-05
2066,-0.00014103613465712224
2067,0.00013101973509962563
2068,-6.109517527581182e-05
2069,-8.754724603096129e-05
2070,2.6152564299239758e-05
2071,-0.0004464558730027009
2072,4.306245315627166e-05
2073,8.958900141337683e-06
2074,6.63415286362565e-05
2075,-3.788322242737626e-06
2076,-0.0006176965965684263
2077,-0.00025838044223873587
2078,0.0001827827064135169
2079,-0.002107890130334918
2080,0.00020585992388635953
2081,6.101093748389335e-05
2082,-4.945583132263821e-05
2083,0.00047155820920020475
2084,-0.00038010299302810256
2085,-1.4849276161469255e-06
2086,0.00012526958901935546
2087,-0.00047275422433167225
2088,-8.416979695193005e-05
2089,-0.0004109170633106559
2090,1.3712000606035304e-05
2091,-9.917846155738138e-05
2092,-7.366911032151648e-06
2093,-9.246603883386463e-06
2094,-0.0001040052499672246
2095,-0.00033341851048068825
2096,-2.198313236260385e-05
2097,1.865812559550215e-05
2098,-5.9493562403798085e-06
2099,-8.30961185956418e-06
2100,-5.4487108046223995e-05
2101,-6.276983976164024e-05
2102,0.00012703152534982595
2103,0.00010842183221755593
2104,-0.0003105214310847123
2105,0.00010398008974933092
2106,-4.508571447116569e-05
2107,-0.000710794192524912
2108,4.0361234821772245e-05
2109,-1.935413114502002e-05
2110,3.122163506055407e-05
