,elapass_black_virtualper_inf
487,0.0005423158734025069
488,4.077980669734345e-05
489,9.427850205552594e-05
490,-1.0344624063122216e-06
491,0.0007561217806452716
492,0.000712744244670836
493,-7.871526133327011e-06
494,0.0001232228907114915
495,7.566621442050273e-06
496,7.039118737282724e-05
497,-0.0002585143952481126
498,-0.0002844286948108772
499,-0.0008599880691668367
500,0.00119354500938439
501,0.00024144866478017512
502,4.806483855203146e-05
503,0.0003665050979514406
504,0.0002161109938188492
505,-1.620476417423227e-06
506,6.0277788270386335e-05
507,0.0007332044763017081
508,-0.0007398247857831892
509,-0.00013877617164885205
510,0.001220924028163556
511,0.0008017275328822653
512,0.0006423560131567801
513,0.0012372446742282574
514,-0.0011262584403992258
515,0.0014231240777049018
516,0.0011483294073913952
517,0.0006111262715845476
518,1.9500933748153735e-05
