,elapass_wi_virtualper_inf
836,0.00014679976220795723
837,3.411322648862917e-05
838,9.894338033098333e-05
839,2.1172643378027916e-05
840,-0.00024260009073650548
841,-1.309948494056162e-05
842,-1.0146801307619288e-05
843,-0.00047272630813518303
844,2.856300949718326e-05
845,5.759533171067527e-06
846,7.746803729464632e-05
847,0.00011320578804431203
848,-9.931545102296933e-06
849,3.4788602537642264e-05
850,-3.144245181591676e-05
851,9.894880956536463e-05
852,6.762052582321394e-05
853,0.0001235768058942371
854,2.136266365579362e-06
855,9.34615094482097e-06
856,0.0004705068328896124
857,-0.00015152494826482148
858,0.00030136865582473793
859,0.0028876119952670107
860,0.00017793788387452308
861,-0.0007716758325875181
862,-1.0895052554240246e-05
863,-0.00214642848039132
864,-1.444389074807926e-05
865,-0.00024126183874991318
866,0.0003860024154001294
867,9.353843995999287e-05
868,-4.262192187713467e-07
869,4.314234774149418e-05
870,5.9450123516436406e-05
871,0.00037425853899614614
872,-0.0007494814940639983
873,9.745409442009894e-05
874,6.870381183654899e-05
875,-0.0012082324813126194
876,-0.00010189212294145756
877,-0.00016153475078299972
878,-9.736309655393525e-05
879,-0.0012373586256886864
880,-0.0005280824627235046
881,0.00021558521661924464
882,0.0002688736688292651
883,0.00048773588494596947
884,0.0007233169882918741
885,-0.0009258977960937886
886,0.00028000720160159905
887,-0.000689776352977805
888,-0.00022242327140792545
889,0.0003935125585350481
890,0.00017476263886531925
891,0.0006293563588200359
892,-4.569132074481413e-05
893,6.9016709093455926e-06
894,0.00010291435433651857
895,-4.064466576818089e-05
896,-0.00022120478504361434
897,-0.0003519709702449744
898,0.00027890190864301214
899,-0.0007187121408095405
900,2.308399511680415e-05
901,0.0001700473609103251
902,8.573836615534793e-05
903,3.6509679891891795e-05
904,0.00013583058629007902
905,-1.866072413789101e-05
906,-3.178545372755651e-05
907,0.0002201527110636743
908,2.741604211493749e-07
909,1.3543041539803191e-06
910,4.807476301576378e-07
911,2.0641823463260706e-06
912,0.00010193196202676393
913,-0.00014271308110821323
914,8.55352012107476e-05
915,7.872312629431859e-06
916,-9.418783173313283e-05
917,5.342125020868713e-05
918,1.2680182137067022e-05
919,9.90896352931315e-06
920,-0.002054840872890579
921,0.000590758348639952
922,0.002200596676864916
923,0.0017202520115966072
924,-5.753608385167616e-06
925,1.3291057327242758e-05
926,0.000106062655617027
927,-0.0002375667518165786
928,1.7068863452715333e-05
929,0.00038714976816803476
930,-0.00014774940074206673
931,6.353482657446132e-05
932,-9.20372425608804e-05
933,-0.00023928722072629317
934,0.0001495068351927542
935,-0.000481929893458921
936,-1.6823693290855343e-05
937,-2.1856569553591307e-05
938,0.00015391121850150325
939,0.000234130940421823
940,-5.281086720350935e-05
941,-7.499315423342184e-05
942,-0.0001918412328556966
943,2.5921782124287885e-06
944,-0.00032490392436804915
