,drop_wi_virtual
1106,0.003349139349707136
1107,0.006717799790501027
1108,-0.0005865315067728375
1109,-9.774670061563987e-05
1110,0.0008185023312644022
1111,-0.0006014380981183991
1112,0.00018505243691546743
1113,5.7729832606080946e-05
1114,0.00033855415852301413
1115,0.001558219958938827
1116,0.00020226736211559335
1117,0.001550403610181062
1118,0.0005193143307152376
1119,0.007831319366028728
1120,0.0008609309405104968
1121,-0.002305791762964471
1122,-0.0019468719720428641
1123,-0.01054395282315495
1124,-8.674785684895876e-05
1125,0.000723118572496256
1126,-0.00017163494053538356
1127,0.0016376680351917364
1128,0.0017456815143278414
1129,0.001552545228751999
1130,0.0005034762479695377
1131,0.01308874524603303
1132,0.00040483569088033453
1133,-0.0025211816563326535
1134,0.0005223172937743366
1135,-0.005845303867269714
1136,0.0004820842661205856
1137,0.0003284879390217869
1138,-0.00020898150903627787
1139,0.001628022824630334
1140,-0.009855507798306927
1141,-0.012788501529922615
1142,-0.0012999743016302403
1143,-0.08506008986096997
1144,0.0001289268445470699
1145,-0.0012184640927432094
1146,0.004107802913272272
1147,0.0074335669866214165
1148,-0.003961552784657021
1149,-0.00037712149260786526
1150,0.0036990200711829453
1151,-0.007393155716263483
1152,-0.0008990416354262875
1153,-0.0011583558597174485
1154,0.00040258373869363434
1155,-0.005223977823599375
1156,-0.0011165703309684214
1157,0.0010722445392063764
1158,1.905453722753905e-05
1159,-0.000898319415115629
1160,0.0014281149113862098
1161,-0.004905713812360908
1162,-0.0002564062640574008
1163,-0.010871897931151269
1164,-0.0022486789798440788
1165,0.00036820171334420306
1166,0.004245249706546439
1167,0.009630225926367059
1168,0.0006096205763065272
1169,-0.002002531288709844
1170,0.0023159282259375886
1171,0.0026844891364614563
1172,-0.0016666058382023743
1173,-0.0012370520745831621
1174,0.0004740557434889059
1175,-0.0084290865895856
1176,-0.0026772081375128825
1177,-0.0028879444219046643
1178,0.0012608986448915999
1179,-0.02217084345606775
1180,-0.00017670666528794488
1181,0.00012027077040510806
1182,0.0013879063446076713
1183,0.0024060364884842616
1184,5.0619435457775874e-05
1185,-0.0003471628656222414
1186,-0.0005541662084977548
1187,-0.004752363562597083
1188,0.00016856461662864052
1189,0.00016626251907713414
1190,-0.00041555035210943947
1191,0.0005537956970522459
1192,-0.00505179040487666
1193,-0.0019856816189630917
1194,0.002788099549229219
1195,-0.010545248605903612
1196,0.000917132030880296
1197,0.0008175773688769187
1198,-0.0015646679355372764
1199,-0.0009121744180735788
1200,0.0031732729920352512
1201,0.0004854920584666934
1202,0.0005298281429990257
1203,0.012089858252434568
1204,-0.000381023163539763
1205,0.0049473506856216945
1206,0.0029091257212389117
1207,0.024169138120173538
1208,-0.0008875563481517785
1209,-0.00027481267924068576
1210,-0.0015645517880015212
1211,-0.008955788916286364
1212,0.0023682059090751203
1213,0.0008724110272128439
1214,-0.0019030930713634223
1215,0.0032228558246672145
1216,0.000773500940283908
1217,-0.0009906249057891866
1218,0.006613846478001799
1219,0.014665908505190626
1220,-0.0010869150167641271
1221,0.00017840050821635878
1222,0.00014495255670990954
1223,-0.003135098081786545
1224,-4.7866059504039966e-05
1225,-4.06674197369003e-05
1226,0.00010240684503972767
1227,0.00034473978000893883
1228,0.0005300856427271646
1229,-0.00019805866092662398
1230,0.00033896598542440385
1231,0.0016178558569938189
1232,2.4125169753301056e-05
1233,-0.00016736856182261058
1234,-0.00010301288699179538
1235,-7.955804446620363e-05
1236,-0.0008041185456787935
1237,0.0010272280856794343
1238,0.0014298482295026517
1239,0.0048819385406031895
1240,0.00032610114015890757
1241,-0.00025887526987029846
1242,0.0012825580969106278
1243,0.003934923016489412
1244,-0.0029770517182628404
1245,0.0006446809022682563
1246,0.0025821179245759667
1247,-0.0009413370861571228
1248,0.00034328638198859526
1249,0.00038095115311104845
1250,-0.00017644157295878862
1251,0.002635507800422342
1252,0.014816459626695401
1253,-0.0010698757288798166
1254,-0.016861434748229123
1255,-0.00721972691048857
1256,0.006859092980951911
1257,0.0010466224507471947
1258,-0.010686972472297928
1259,-0.005220925402825651
1260,-2.1920716340456537e-05
1261,-2.4215938769570768e-05
1262,0.00035013661796682525
1263,0.00011737332097357002
1264,-0.00010706321528620596
1265,0.000268723494600946
1266,-1.652385359069101e-05
1267,6.220274901285292e-05
1268,0.015760161693937003
1269,0.006918890228174001
1270,-0.000951715168812133
1271,0.064149872017104
1272,-0.00013025221802026723
1273,0.00017220475910965338
1274,-9.473626163650236e-05
1275,-0.00160649678346073
1276,0.00017332118970058645
1277,-0.00011210530846442208
1278,0.00012433985191368194
1279,0.000765223129112345
1280,-0.000490387051039115
1281,-1.1822404290828796e-05
1282,0.00029138643426502393
1283,0.0007167518854078226
1284,-5.468129227245928e-05
1285,-0.00010379058414046044
1286,0.00013749973524386855
1287,-5.455528243216935e-05
1288,0.00036736780832630564
1289,2.5965637462714152e-05
1290,-0.00010142656777739093
1291,0.0013490411051381383
1292,2.4296104359357377e-05
1293,0.00026248201105401293
1294,0.0003963851935524133
1295,0.0019453210684329874
1296,-0.0009410996915742273
1297,-0.0010945239996698229
1298,0.00030301967691292027
1299,-0.006138726197385684
1300,-0.0001103630816189836
1301,-0.00039025880715877687
1302,8.143065845987976e-06
1303,-0.0009356204674611653
1304,0.0005003645317694995
1305,-0.0005917219664055702
1306,0.0003720954550182321
1307,0.0015992292088058608
1308,0.001179603036341094
1309,0.00011263743958485968
1310,-9.17424284332689e-05
1311,0.002826650725354276
1312,0.0003634352193618982
1313,5.079526613405947e-05
1314,-8.837325845055293e-05
1315,0.0010519910297757304
1316,0.00026504345372682897
1317,-0.00017213384073207411
1318,-0.0001652351153728706
1319,0.0010964250032299632
1320,1.2043547252664207e-05
1321,-0.00022525832657449996
1322,-3.513847837544239e-05
1323,-0.0007187139514252467
1324,0.0001575876693979991
1325,0.00023672872441547963
1326,-0.0001906643124454538
1327,0.00119602097933524
1328,3.362930448018122e-05
1329,4.1908598325134784e-05
1330,9.312439018385899e-05
1331,8.110991571056952e-05
1332,-2.2022664499816493e-05
1333,1.7371342520749982e-06
1334,1.3944829378423104e-05
1335,-2.7365273519543948e-05
1336,0.00014614686370640194
1337,-0.00038757479460769335
1338,-0.00010227148498238056
1339,-0.00020806533352834772
1340,-0.0004361631396331076
1341,2.5134916445667713e-05
1342,-0.00038737778649005445
1343,-7.700890169583926e-06
1344,1.1482205449741227e-05
1345,-4.7377618117723405e-05
1346,2.6645775855148905e-05
1347,8.413205655903861e-05
1348,6.056605655245396e-05
1349,-8.314877127837225e-05
1350,-1.4630882392410239e-05
1351,0.00022277872324168909
1352,-1.0547309611939774e-05
1353,0.0014850119829734236
1354,0.0005624651372587259
1355,0.004888486165103889
1356,-3.248476027363121e-06
1357,4.953441089817448e-05
1358,-3.664036735405666e-05
1359,-5.947191821530231e-05
1360,5.770781512762924e-07
1361,0.0010363625631300683
1362,0.0004978571602076969
1363,0.004786624458440124
1364,-0.00033035861237982447
1365,-0.0004397350712544376
1366,-0.0002950338950078236
1367,-0.0034394492699267383
1368,-0.0004429032903368568
1369,-0.00023394775066112316
1370,-0.0006572894568535363
1371,-0.004060559677619074
1372,-0.00028669843338574916
1373,0.0002929157274704789
1374,-0.00014513975620956694
1375,-0.0009572611134567552
1376,-0.00025671479031896295
1377,0.0008331249721162337
1378,-0.0005124736583190247
1379,0.00021010502067465904
1380,0.0005526858948504897
1381,0.0017750696530126882
1382,0.00042398174906068157
1383,0.0019080882254794676
1384,-8.657463153798155e-05
1385,0.0005289038471460429
1386,-0.00017519506121137574
1387,0.0015799527747888177
1388,-7.559405449434166e-05
1389,-3.6726268043245504e-05
1390,-2.54771064190113e-05
1391,-0.00041680515378761645
1392,-0.001192231820779557
1393,0.0008072936871477402
1394,0.001023944088677104
1395,0.0024332792316328193
1396,-0.002250780947232503
1397,-0.0019528299929796027
1398,-0.000592898451784761
1399,-0.016028661955646603
1400,-0.00044015069016706097
1401,-6.244480665861964e-05
1402,-8.02680135692175e-05
1403,-0.0004404596583605929
1404,-7.051388534070089e-05
1405,6.406844678922782e-05
1406,0.00017293916747284513
1407,-1.1472155974306504e-05
1408,-2.0968215267108748e-05
1409,2.7427074382712605e-05
1410,-2.349260421715025e-06
1411,-3.254917555000896e-05
1412,-1.8122294800624474e-05
1413,-4.574981284375927e-05
1414,9.811031613440933e-05
1415,7.41663399528795e-05
1416,-5.328866294589424e-05
1417,-1.4434145518388998e-05
1418,6.400845358244497e-06
1419,-5.811317362601072e-05
1420,1.9872104503201786e-05
1421,-6.019285327323938e-06
1422,0.00011907134224878121
1423,5.400601873722089e-05
1424,-0.0005156654170339917
1425,-0.00014018738078767334
1426,-0.00010826587223554987
1427,0.0014024550050607807
1428,-0.00027642160574570804
1429,-0.00038998708652817563
1430,8.947446407282301e-05
1431,-0.0016172586087277408
1432,2.9305484135084346e-05
1433,0.0009445294258792841
1434,-8.05831683658851e-06
1435,0.00016408757356333432
1436,-5.9321114978318184e-05
1437,-1.2223660381534236e-05
1438,6.5659872268954895e-06
1439,-4.87330072798284e-06
1440,-0.0009064955768932262
1441,0.00032424788445173147
1442,-0.0005047814052034272
1443,0.0012650749902761926
1444,8.824110428926633e-05
1445,0.00013562708084736448
1446,0.00043154491008907253
1447,1.937421546936082e-05
1448,-0.00013437088003316722
1449,6.234823037733709e-05
1450,-5.079148790915743e-06
1451,-0.00012577396952625805
1452,0.00023753358091920733
1453,5.790074770826107e-05
1454,1.5146703461398233e-05
1455,0.0008479992807561248
1456,0.000997317674693992
1457,0.00039879602151937166
1458,-0.0009145172803392285
1459,0.0013047948416966147
1460,0.00024515953628421447
1461,5.7662670729911104e-05
1462,-8.361151963255267e-05
1463,0.0008127420671130154
1464,0.000680036660575658
1465,7.980522503470418e-05
1466,0.0013571216984964265
1467,-0.00017603421099012288
1468,0.0002010695056315515
1469,0.00042640110034841146
1470,0.0001990196338552124
1471,0.0024892421562764935
1472,0.0005973524928862333
1473,2.6216667391258653e-06
1474,0.0005756472946840534
1475,-8.219750552336931e-05
1476,1.7988545389424846e-05
1477,0.00019509669375172918
1478,-0.00019936157676214727
1479,0.00033755222384049727
1480,2.6608610460757204e-05
1481,2.2889837610180407e-05
1482,-2.419140367953244e-07
1483,-0.00012813299622742321
1484,0.0006188275567008127
1485,0.00022838089625366924
1486,-0.0006814722072641086
1487,0.0010251881283260627
1488,1.7937148082735183e-05
1489,0.00023144984028329794
1490,-0.00015250924787746348
1491,0.00039377839878556805
1492,-7.155910403770153e-05
1493,-0.00010517520668059276
1494,-4.7866522315007806e-05
1495,-0.0006428054187620798
1496,0.0002998985626109508
1497,-0.001624206924754523
1498,-0.0007596194819373799
1499,-0.0050928035978301
1500,3.371094428616675e-05
1501,2.244941360351847e-05
1502,-1.651803103573475e-06
1503,0.0001960905419500656
1504,2.8086079565913542e-05
1505,-0.00012743542880656856
1506,-1.673905277204207e-05
1507,-0.0006575442815434478
1508,-0.00041085242834010906
1509,-0.0012801898188022668
1510,0.00018775012329748852
1511,-0.005072198018764881
1512,-0.000303276395269076
1513,5.3985712926824955e-05
1514,-5.1342394127961374e-06
1515,-0.0006678464799763597
1516,-0.00021163691582450598
1517,0.0001549277260839668
1518,-0.0003804964074197885
1519,-0.0009268593603136283
1520,-1.0674327551018979e-05
1521,8.784612911462452e-05
1522,0.00011168616786479245
1523,0.00018203184235566675
1524,-0.0004171248916875715
1525,-2.315108924035768e-05
1526,-0.0001272876832834047
1527,-0.000757234014784618
1528,-5.776746945362901e-05
1529,-2.2093277988674577e-05
1530,-3.195788386205705e-05
1531,-8.439788691366406e-05
1532,-1.98326907198766e-05
1533,0.0002716806970920727
1534,-8.849145836822559e-06
1535,0.000862678869049237
1536,1.0747931558927173e-05
1537,9.321964891278924e-06
1538,1.1066055374852265e-05
1539,4.16835196717848e-06
1540,0.0006899782998257415
1541,7.178850782885777e-06
1542,5.044557025542578e-05
1543,0.0011151612767192494
1544,0.0003519756929161959
1545,6.667257117285358e-05
1546,1.9567561672176197e-06
1547,-0.00015166818338185979
1548,-1.806623867647299e-05
1549,6.996908042872569e-07
1550,-4.167127282957892e-06
1551,1.2175579022143849e-05
1552,-6.942850836645662e-06
1553,-1.7738720100376601e-06
1554,-1.2023201403660261e-06
1555,-2.7151162453953374e-05
1556,2.5379950262130166e-05
1557,0.004115345406781708
1558,-0.0007452396449188246
1559,0.009075978271437737
1560,-8.480106211979877e-06
1561,6.629537489612631e-05
1562,8.6764119410061e-05
1563,4.708399158743388e-05
1564,0.00018834142193898133
1565,0.0002313829447058949
1566,-0.0001021429014044812
1567,-0.00013475327116010236
1568,7.13503427252147e-05
1569,2.3612633696226996e-05
1570,5.462066471160817e-06
1571,-5.029068295490906e-07
1572,-4.2440788513086614e-07
1573,0.00011677502111859185
1574,-1.798280786462575e-05
1575,6.0985142216413714e-05
1576,3.238520301954983e-05
1577,-0.0001423952166571019
1578,6.450297766468697e-05
1579,5.308935682108505e-06
1580,2.5994877342792075e-06
1581,5.447971643038756e-06
1582,5.074708354552312e-05
1583,0.00018844470740839647
1584,9.669585214687197e-06
1585,9.179122791545088e-06
1586,0.00023755981421204642
1587,3.690459911560179e-05
1588,-1.111382790738617e-05
1589,1.932674348052602e-05
1590,6.893653474389153e-07
1591,-1.1457115774480234e-05
1592,-7.011172087395927e-05
1593,-7.748828566146936e-05
1594,0.0001379611313973647
1595,-5.685898352871945e-06
1596,-2.5177985866424466e-06
1597,2.5342995596127617e-05
1598,-1.1163803734911789e-05
1599,0.0002829862042430129
1600,-4.996497600650801e-05
1601,0.00029740174020037
1602,-7.41164114813543e-05
1603,-6.883083114977316e-05
1604,3.372278231310192e-05
1605,1.0245612744277143e-05
1606,-1.013853954368751e-05
1607,0.000125745747465941
1608,-6.303362421825172e-05
1609,-0.00029315156792978215
1610,-8.891183606455194e-05
1611,-0.000324054271692238
1612,-5.185606324322952e-05
1613,1.0816128592255383e-06
1614,-0.00011795900734055002
1615,9.194316458888468e-06
1616,0.0004994826518783259
1617,-0.0003167876448286235
1618,-0.00035492466367904055
1619,0.002117289784028349
1620,1.8857246388519765e-06
1621,-1.2463553407183146e-05
1622,0.000177930621162614
1623,0.0005180492018752563
1624,4.61480218636801e-05
1625,-0.00012389571812762096
1626,0.00022865631430065336
1627,0.000613451090426819
1628,-3.272861926960924e-05
1629,0.00018709240550941766
1630,-0.00010625208334208452
1631,-0.0001539270094300197
1632,-0.0003771922072580086
1633,-2.93875916790719e-05
1634,-5.013669508645657e-07
1635,-0.001363686991583199
1636,0.00017445658247937736
1637,-1.4121431567150739e-05
1638,-7.436357462773246e-06
1639,0.0005639959197423219
1640,3.19358539116309e-05
1641,-8.056011616809088e-06
1642,0.0001334761581056013
1643,0.000384542879698504
1644,-0.00015489228070356665
1645,0.0005401333836330894
1646,3.155860313484994e-05
1647,0.000835722405868233
1648,-0.00017931444137339185
1649,-3.0576920350832105e-05
1650,0.00010681710151879385
1651,-0.00035041930586475316
1652,-4.0829627804334735e-05
1653,-2.9087029754529892e-05
1654,3.1782867677215858e-06
1655,-0.0001461800450696447
1656,7.391307418851894e-06
1657,8.17304612122543e-05
1658,4.377821002777834e-05
1659,2.901105755920336e-05
1660,-3.498061468340582e-06
1661,2.1718068830686703e-05
1662,1.5580204718203327e-05
1663,-9.943289762671156e-06
1664,-7.924575164962101e-06
1665,3.7148681254365084e-06
1666,-6.68525571064162e-05
1667,-3.095542533897482e-05
1668,-1.989898872909369e-05
1669,0.00028451384605641814
1670,-5.040607497729252e-05
1671,3.131871748843521e-05
1672,0.00012499634834416958
1673,0.00010052844722021642
1674,-1.1123399069530138e-05
1675,0.00026631854366220866
1676,6.078920838403616e-05
1677,0.00015554382080747303
1678,-1.0890744104454268e-05
1679,1.2417121638688935e-05
1680,-5.251551398874688e-05
1681,-1.0078992439430398e-05
1682,-7.023496541740991e-06
1683,-2.0360344235549346e-06
1684,9.146250638526824e-05
1685,-8.812787793620235e-05
1686,-7.703237504709485e-05
1687,0.0003665542456854707
1688,0.0003389092049206725
1689,-0.00033375099689080554
1690,-0.0007937098142545918
1691,6.399135329284976e-05
1692,-0.0004969044833954076
1693,-8.630767080467522e-05
1694,4.475719721588997e-05
1695,-0.0008069632257183102
1696,3.581074759858988e-05
1697,-0.00018102584107257803
1698,0.00013635995478009113
1699,-5.481108915702517e-05
1700,5.870386252602261e-05
1701,2.1677692515322074e-05
1702,-4.3059888187408165e-05
1703,0.0001664679396299993
1704,0.00013114266406618458
1705,-1.7795660245169462e-05
1706,-7.035196638221058e-08
1707,7.263350435837468e-05
1708,-0.0018410113094940123
1709,-0.0013227209976218143
1710,0.0011039214131266508
1711,-0.006622054732894391
1712,-0.0032652443418413127
1713,-0.0008672801297362948
1714,-0.0008663807298305763
1715,-0.014724745896409293
1716,-6.111482456759318e-06
1717,0.00010946232362205994
1718,-0.0004299548623504637
1719,0.00016444994848531023
1720,-0.00044003876157949604
1721,4.759016685218521e-05
1722,0.0005528797753291839
1723,0.0005147203221975532
1724,-0.0025961429180094723
1725,4.482818209510854e-05
1726,-0.0023395002693655533
1727,0.0008317045898076284
1728,-3.159419811557825e-05
1729,-1.3573702454662889e-05
1730,6.911974279930679e-06
1731,-8.88473287670276e-05
1732,1.1875118738506433e-05
1733,5.957023292875582e-05
1734,9.410956589653858e-05
1735,0.00044617113417744675
1736,-7.693582465898993e-06
1737,-0.0001180499917579749
1738,-0.00025967251671848806
1739,-0.0011496177430711176
1740,-3.67564215094739e-05
1741,6.51474796242004e-05
1742,0.00010266232203697722
1743,0.0005240276035868905
1744,-0.000673398064417075
1745,-8.297166958166137e-05
1746,0.000796295710576737
1747,0.00022530145273004734
1748,-1.0133390302499218e-05
1749,-8.453108977266774e-05
1750,-1.8309003756252508e-05
1751,-0.00048385464735075864
1752,-5.784845429137456e-05
1753,-0.00023957133846585655
1754,0.00025405619706819304
1755,0.0001337912350567947
1756,0.0019206261917068112
1757,0.0010750928528396268
1758,-0.00020480154121658636
1759,0.008554470115127158
1760,-0.00019681678664661904
1761,-7.846322277066187e-05
1762,7.403942016295781e-07
1763,-0.0004973425790965507
1764,-3.160568242754481e-05
1765,-9.47545852887882e-05
1766,7.594547238996594e-06
1767,2.2507337127955065e-05
1768,-0.00010124223485875247
1769,3.407007007914049e-05
1770,-3.243033496868468e-05
1771,-0.0001803632759595135
1772,-5.6713656127332625e-05
1773,-0.00024377131330321957
1774,5.5669943274798906e-05
1775,-0.000570549351235005
1776,0.000297855208595023
1777,0.00023165384206231518
1778,0.00026864671873183364
1779,0.002028811163599101
1780,-0.0006009998379333525
1781,0.0011060000014086534
1782,-0.0007533842158116143
1783,-0.0006720215505152152
1784,-0.0019016943433815736
1785,-0.0001948559295122844
1786,-0.004004959229962452
1787,-0.018089738370184606
1788,-0.0007625829078500262
1789,-0.0009029903448575206
1790,0.00022492406078915733
1791,-0.00041825393063997176
1792,-0.0005324119359164744
1793,0.0005969229953676065
1794,0.0004738971602677163
1795,-0.002844025081236418
1796,-0.0005378004725325979
1797,0.00011632267316107417
1798,0.0004671708964163055
1799,0.0005418071375705458
1800,-9.435034263989606e-05
1801,-2.476894580544664e-05
1802,-0.00020875077975303176
1803,-0.0001409428879984264
1804,-9.927284509958311e-05
1805,-0.0007739785105569102
1806,0.0006538178482829634
1807,-0.0003150541600898949
1808,0.00015044831500052961
1809,-0.00037623117240237426
1810,0.00018363168639219362
1811,0.00040704404514855635
1812,-0.001460951435740017
1813,0.0008070849536145811
1814,0.000543966380673559
1815,-0.00029501740050847655
1816,0.0005147550393235444
1817,0.0001169686021914376
1818,-0.00045371005792106884
1819,-6.676645412748258e-05
1820,-7.057524849450967e-05
1821,-3.579917944696921e-05
1822,0.00013641469669722466
1823,0.0003479937033515646
1824,-0.0008357312992936658
1825,0.001724600315654462
1826,-0.0004883195480528195
1827,-0.0017744730568491657
1828,-0.00040331284160705566
1829,0.0001340485569211256
1830,-0.0009289309896046017
1831,-0.00029242535905226705
1832,-0.0004237683958499371
1833,0.00017887843370164853
1834,1.7575896125174174e-05
1835,0.0004322042686172643
1836,0.0007161580303173888
1837,0.00159303921650481
1838,-0.00044465459746994857
1839,0.002720059320088979
1840,-9.914458279703928e-05
1841,-0.0005948098579466609
1842,0.0002818288683926104
1843,-0.0009916439764557192
1844,-0.0003577736307422825
1845,-0.0006355159374986901
1846,-0.0003432115061149682
1847,-0.002603200679222281
1848,0.0006056314785523397
1849,-1.4919063056648755e-05
1850,-0.0012113473259294837
1851,-0.0029839042476256347
1852,-0.0012206437490820455
1853,-0.0031109151949017698
1854,0.00020847279206709593
1855,-0.008591159146171238
1856,0.0005324742352575573
1857,0.0006360769802536146
1858,0.0002587525067453361
1859,0.002715915355409341
1860,-0.0004406736278419742
1861,0.00049088475671437
1862,-0.00045782860829649853
1863,-0.0008045498655459653
1864,-8.915679939278742e-05
1865,-0.0008457679986243448
1866,0.001182443721761056
1867,0.0001681350499903027
1868,-0.0009138137647755471
1869,-8.142601464007671e-05
1870,-1.2563274725059587e-05
1871,-0.0021851025986602446
1872,7.574488927753602e-05
1873,0.0002490325186753038
1874,-0.0008395885864408202
1875,0.0003568899552245888
1876,-0.0003623329950650337
1877,0.0010083797602057042
1878,0.000302122226525277
1879,0.002750753105996758
1880,-0.0003454151771875903
1881,-0.00037987543544454555
1882,0.0004278090745950427
1883,-0.000952051483927509
1884,0.0019326086729946174
1885,-0.0014488760838512159
1886,-9.00118114636544e-05
1887,0.0007635996478473697
1888,3.0007444437350853e-05
1889,4.0095255207067945e-06
1890,1.9354108502116354e-05
1891,-2.364523658116916e-05
1892,-0.000824747234195038
1893,-0.0006005147033838527
1894,0.001124428038280379
1895,-0.001255558519959102
1896,-0.00018478181391889226
1897,-0.0005106387057968385
1898,0.00043668476073728047
1899,-0.0008423485961756891
1900,-0.0007983033937271108
1901,0.0008598689859423235
1902,-6.171870849303537e-05
1903,-0.00028943257027721147
1904,-0.000329264923415037
1905,-1.9972596421039426e-05
1906,8.474250510541838e-05
1907,-0.0007198112380531895
1908,-0.0002033891592683541
1909,-0.0005737789906831799
1910,0.0003317405824566353
1911,-0.0014705151131541288
1912,-0.0001844546850613274
1913,7.782302613575626e-05
1914,8.887154232334587e-05
1915,-0.00033356946218755963
1916,-0.00014326789332003224
1917,2.4685697547889904e-05
1918,-0.00019942425705377604
1919,-0.0009680968036733538
1920,-5.995598477275219e-05
1921,-0.00010770912295535813
1922,-3.339476463708609e-05
1923,-0.0006607110170847305
1924,1.0922070323454466e-08
1925,-3.976774236900072e-07
1926,2.3627047125257512e-06
1927,-5.119960199839789e-06
1928,-0.00030928003985214046
1929,0.00018245654612065575
1930,-0.0003079903522458997
1931,-0.001102812174332498
1932,-0.00027244750163039287
1933,-9.280066019227093e-05
1934,-5.22283533915364e-05
1935,-0.0012544997548619742
1936,-0.00043858755337645425
1937,-0.00015651174033343553
1938,0.0005909285748649964
1939,-0.00030441501508237057
1940,-0.0011801657065651737
1941,0.00014616643889810957
1942,-0.0002645484903218792
1943,-0.00011397303792329741
1944,-4.5154248233425326e-05
1945,6.0973853163421035e-05
1946,-0.00011991640909166192
1947,6.973025796843109e-05
1948,-0.00021755134510953737
1949,-0.00011716458260828227
1950,6.076211052230835e-05
1951,4.41812173557449e-07
1952,-5.873936866892221e-05
1953,2.7415585655583926e-05
1954,-2.5921225877509938e-05
1955,-0.00014190545078092393
1956,-5.761712393795445e-06
1957,1.4439433706520243e-08
1958,-5.58477482650648e-07
1959,-1.7431549489382818e-06
1960,6.5113808814764675e-06
1961,1.8734733909798413e-05
1962,1.3724628460371148e-06
1963,-3.27664873966714e-05
1964,-7.561404497770088e-06
1965,-2.7387883333205514e-06
1966,9.7795989263341e-06
1967,-2.4658069084579047e-05
1968,-1.5522737751792272e-05
1969,-3.729441062404291e-05
1970,7.838216288215513e-06
1971,-2.1538225957067133e-05
1972,0.0005983858759478318
1973,0.00028176102273648273
1974,8.059619850589488e-05
1975,0.0032788684305868326
1976,0.0007209743424446137
1977,0.00030522190056977
1978,2.1578936926255325e-05
1979,0.00480334546956822
1980,0.00010917899723411503
1981,-0.00010446901407595245
1982,0.0002410889177175016
1983,3.362318285863446e-06
1984,-5.240726410518571e-05
1985,7.099843097319584e-06
1986,-3.0254747849307412e-05
1987,-0.0001723446110958162
1988,-0.00037946917313887884
1989,3.202235422915154e-05
1990,0.0004878228394752611
1991,0.00021091622952080672
1992,0.00024674880840935256
1993,3.1668996494860934e-05
1994,-5.8149690674210703e-05
1995,-0.0004825279956986068
1996,0.0003474054492901918
1997,-9.501234458672817e-05
1998,0.0006658182812474691
1999,-1.8539793241034368e-05
2000,-0.00033343745616775614
2001,-0.00029477817749811683
2002,0.0001180567265519752
2003,-0.0031653297135559567
2004,-0.00037729998613076965
2005,0.00018968513258972835
2006,-0.0003527399313623697
2007,1.3956587482146145e-06
2008,0.0002683357973405164
2009,7.230528619182236e-06
2010,3.151402581227407e-05
2011,0.0007246945408078648
2012,3.306566019163724e-05
2013,0.0004481395837787729
2014,-9.548366230092517e-05
2015,3.0190704826903118e-05
2016,-6.972013211348579e-05
2017,3.1530125703394055e-05
2018,-8.050824854265223e-06
2019,-5.353031341626233e-05
2020,-0.00013950973669861174
2021,-0.00017110720079279183
2022,-5.396605410397457e-05
2023,-7.857952461166881e-05
2024,3.1207155348139424e-05
2025,1.6851538231962046e-05
2026,7.259568436451916e-05
2027,0.00043356438471761665
2028,-0.00011090505924655594
2029,-3.205890282546612e-06
2030,-9.745113349439861e-05
2031,-7.484560905965777e-06
2032,-0.0004362230380444711
2033,-3.675539805546472e-05
2034,-0.00028279790940923314
2035,-0.00012016228329252117
2036,-0.0002942880415751078
2037,-0.0009059692112143928
2038,-0.0003249838009578461
2039,-0.0018397290067903034
2040,0.0002110147335845584
2041,4.791282401693718e-07
2042,-0.000290605007085421
2043,0.0005558745693062414
2044,8.485894703122045e-05
2045,-1.3875432378536532e-05
2046,6.484024085474736e-05
2047,3.9236978106394904e-05
2048,-0.0001331112438617091
2049,0.00044945639844107217
2050,0.00013810545157813463
2051,0.0013515561243317503
2052,8.951826451654329e-07
2053,1.772233793995148e-05
2054,-1.1977809117033697e-06
2055,4.1097615757738163e-05
2056,6.684871523644334e-05
2057,-5.7124986061919844e-06
2058,-7.0590010592613675e-06
2059,8.632813006620086e-05
2060,-4.284658318938028e-05
2061,3.327400558609885e-05
2062,2.8630253346247473e-05
2063,3.872853197094478e-05
2064,-6.901659423249415e-05
2065,1.5811500110171278e-05
2066,-1.1102852507806501e-05
2067,-3.981242873591768e-05
2068,9.1106067260648e-07
2069,-6.5066546953742035e-06
2070,2.9006946324317577e-06
2071,-2.9712185873298462e-05
2072,1.078443186902224e-05
2073,2.0891448334545055e-06
2074,5.3904257037378975e-05
2075,-2.5026372359593802e-05
2076,-0.00013160560356661688
2077,-4.7820414913619067e-05
2078,4.6817742338409434e-05
2079,-0.0004668917558138079
2080,-5.566271183657466e-05
2081,-1.7729402034911177e-05
2082,-4.828673015654314e-05
2083,-0.0003727723107012391
2084,3.0010809814225097e-05
2085,-3.470880183361718e-07
2086,7.262625907425771e-05
2087,-9.020602371483366e-05
2088,0.00019090936907295504
2089,-0.00017944901192499963
2090,3.905055288671202e-05
2091,-8.64884422353962e-05
2092,3.1434425712504628e-06
2093,1.2266106086745534e-05
2094,1.8565370647410363e-05
2095,0.00016936113865344176
2096,8.854519922482721e-05
2097,-4.7284601881400317e-07
2098,1.8017332098939027e-05
2099,6.219697624752087e-06
2100,3.850501084971023e-06
2101,6.163871767242513e-06
2102,-1.473410894797086e-05
2103,-1.0057934277651185e-05
2104,8.336183597418349e-05
2105,-4.171634168915477e-06
2106,7.494675501661507e-07
2107,8.759652133621459e-05
2108,4.982039681319749e-05
2109,1.932788015969136e-05
