,mathpass_in_virtualper_inf
413,-0.0001356516049815037
414,3.6998574785635912e-06
415,-7.356257260825841e-05
416,0.0007860914652936845
417,-0.00016228617306247124
418,0.00024336319965849763
419,-0.0007998109484589716
420,0.00029333380990792437
421,0.0009409356673239623
422,-0.0019875273263705254
423,-0.003028331641608711
424,0.0006268894904010909
425,-0.0003731211450854116
426,0.0003808042408984502
427,0.0019248857199021699
428,-7.198752781450222e-05
429,0.0004737060269715928
430,-0.00033014183435624387
431,-0.0008901459284553295
432,-0.0025394535877273556
433,-0.0021893992717323843
434,0.0019964601031579286
435,-0.005471955494547195
436,-4.447418599556579e-05
437,-0.0005879645264463082
438,0.0003651627789515021
439,-0.0008833941062900972
440,7.305053393470899e-06
441,0.0002419561726001837
442,-4.890898039767698e-05
443,-3.211862543637803e-05
444,-0.00012799799879715306
445,-0.00018035190476308675
446,0.0002939337751919956
447,-0.0005436715792145568
448,0.00011661251939488141
449,-0.0007245293095804439
450,-0.00021431158469407973
451,-0.0010120818060429203
452,-0.0018980967419609468
453,0.0009554043676145666
454,-0.0007545493802235332
455,-0.003601392220045084
456,8.656015164917405e-05
457,-0.00021326238255639133
458,0.0002403890204551419
459,-7.369285084649933e-05
460,-0.0005420582720518615
461,0.0003505013962825971
462,-0.0006190822604030785
463,-0.0023838227054673684
464,-0.00029738856113492004
465,0.0005148574611139072
466,-5.5242273693991886e-05
467,0.0004357556237076116
468,2.18803179983304e-05
469,-0.00024700359535197267
470,8.057301932585665e-05
471,0.00013165755502650452
472,0.00017714456830421416
473,-0.0011103119103007218
474,-0.00030620485780612157
475,-0.002431456380391934
476,-0.0006354571125895854
477,0.00021429843159550855
478,-0.00022751486716938838
479,-0.0020980757534392767
480,-0.0009605467719229531
481,-0.0013734754220553504
482,-0.00012453721232644847
483,-0.0037232662588678757
484,0.00013746524390583672
485,0.0002946404216831595
486,-0.00010982617296659745
487,0.0008803640279717417
488,0.00024169563918272123
489,-0.0002260241170365772
490,2.924209541009957e-06
491,0.0001841638863067199
492,-0.0002894655563380751
493,0.0002215977410257321
494,-0.0006054791701816432
495,-0.00209133465835781
496,-0.00011426264799463062
497,0.00033594740430960827
498,-2.2809299957964115e-05
499,-0.0007597610716374579
500,-0.00023277858101808187
501,0.0001240805917090243
502,0.0005939896051315887
503,-0.001694958869459597
504,-0.0005388374149822428
505,0.0002540561451789679
506,0.00010748608928373337
507,-0.0010131642452899392
508,-0.000623453546912735
509,9.21912164615005e-05
510,0.00012548498554560629
511,-0.0006593792754357166
512,0.00019914247323161066
513,-1.8178139163524686e-05
514,-0.00013500002154388785
515,0.00018426871632301056
516,-0.0005013716555013482
517,-0.0017841998739137747
518,0.00012005641614293794
519,-0.004832364163759442
520,-0.0022650097430006763
521,0.003023997026262148
522,0.0018946547167045193
523,0.0022382419469925614
524,-0.00020664740813200285
525,0.0002201650706636328
526,-3.165038929882328e-05
527,-5.7249805115099576e-05
528,-0.0016029967621115481
529,0.004174627944504487
530,0.0015407325317247642
531,0.01159998171693532
532,-2.198580886830372e-05
533,-3.910657946473914e-05
534,0.00028209824902981516
535,-0.0001700339259957016
536,-0.0007568364548515371
537,-0.0003138912031261896
538,0.0013181209339149379
539,-0.0007899572030184251
540,-7.071392572766579e-05
541,-0.00044264281901522856
542,9.896776755113939e-05
543,-0.001674741659505534
544,0.00017397761788934808
545,0.00018743863727039274
546,-0.00019464456869926867
547,-0.0003253508891639948
548,-0.00011269601417557793
549,0.0002235015999775579
550,0.0002510106108958121
551,0.000974302253425573
552,0.00010487627976781893
553,-0.00010933322266738532
554,-0.00013996024805927484
555,0.00012150011272681757
556,-0.0018530347357463386
557,-0.00013471829984126234
558,-5.3146234791553166e-05
559,-0.0050394300518989245
560,5.9749829531705764e-05
561,-0.000327931778193307
562,-2.583257579031718e-05
563,-0.0002499384432872752
564,7.309358368959241e-06
565,8.085466204672157e-05
566,-0.00016576265629637135
567,-0.0010080884784782345
568,0.0004338134223126842
569,-0.0008688902992997885
570,-0.00047568654807736915
571,-0.0017276224658349904
572,0.00014010853668001966
573,2.709221759881275e-05
574,0.0005601883129811388
575,0.002294558569587699
576,7.90667734538148e-05
577,-0.00029712185508825597
578,-0.0002303864385757129
579,-0.0011722537531182336
580,-0.0001848520137997704
581,-0.0012159844956851887
582,-0.0008567368471330735
583,-0.006664662302987586
584,-0.026963757965920685
585,0.009244510845940489
586,0.0012059980394812195
587,-0.045124157283711525
588,0.02422692118753793
589,-0.021658061559917303
590,0.0008531200976612483
591,0.020417375312409777
592,-0.0018518251449267651
593,0.004086164491520327
594,0.002345452931659285
595,0.013428353205077377
596,-0.0015120976190736376
597,-0.0018478412052705191
598,0.0010975640966613205
599,-0.004245502875793564
600,0.01702652999516627
601,0.013409751386897522
602,-0.009813205115276304
603,0.08131826606710993
604,-0.00640407414013217
605,0.00595019106713475
606,-0.013013605777644575
607,-0.04223268751917218
608,-0.009822881931263204
609,-0.007596303067150668
610,0.0018940657689362462
