,drop_ed_virtual
411,0.00031064743313015186
412,-0.00047356215362224027
413,5.8594237706022084e-05
414,0.0009577906033419439
415,0.0019905676152141426
416,-0.0009907754437512289
417,-0.00040265151332723555
418,-1.8967330112844114e-05
419,-0.00435389176394868
420,0.004790861721359855
421,-0.005464937798508587
422,0.00391179000989689
423,0.012968429644656415
424,0.01050250265889542
425,0.011413617027971622
426,0.007516750850140534
427,0.09243849706861788
428,-0.00017267767698697309
429,0.00022719886512766578
430,9.52303036937961e-05
431,0.00043960280524432823
432,0.0009915169987133909
433,-0.0006408096062961665
434,-0.002242954982027593
435,-0.008448674777425287
436,-0.00021985762431969369
437,-0.0003045954955878779
438,-0.0005827403880792732
439,-0.003949208746524538
440,0.00018956206148678626
441,-0.0009088036972122765
442,0.00024553435450149386
443,-0.0016566367623660322
444,0.0002823953699714364
445,-0.00065196773159249
446,-7.841660656296703e-05
447,-0.003597584542473228
448,5.3307524560402713e-05
449,-0.000335558072022286
450,-0.00010239409192461897
451,-0.0004050619084285413
452,0.0004002628666225373
453,0.0027847725945907937
454,-0.0023662132316317466
455,0.003488339228740745
456,-0.00015982805610221477
457,0.0007520646869184019
458,-2.8239199049431775e-05
459,0.0018091436791587744
460,0.000759413978106658
461,-4.7483832114651515e-05
462,-2.375048034540578e-05
463,-0.00037012644491436227
464,-0.00014692845070801946
465,-0.00018237222204938716
466,-9.154923135031025e-06
467,-0.0013468265687366927
468,0.0019614028403357694
469,-0.00016947141798414657
470,0.0008654351792012063
471,0.008437107217977692
472,-0.0001076747098629984
473,-3.5770277557164506e-05
474,0.0007741252246823671
475,0.0015949146005765711
476,-0.0005916863919995076
477,0.0015942400000633014
478,0.0017844869655369348
479,0.009215341203922074
480,0.0006778157716248751
481,-0.00015623613973600066
482,0.0007337442317735011
483,0.003957993662724888
484,0.0001279901006257057
485,1.2756975212725303e-05
486,0.000301581387271282
487,0.0006314683920544362
488,2.2894762066756038e-05
489,0.0007139311283194121
490,-7.027826212531774e-05
491,0.0002820545995082293
492,-0.00015869537434109137
493,-0.00024013965324112084
494,-0.00039484248163132766
495,-0.0003396761107896045
496,-0.0005939232114216451
497,0.0007930028268568574
498,0.00035723744103818367
499,0.002298963133293453
500,-7.241211623444715e-05
501,0.00046207846733434173
502,0.0010482181297529084
503,0.0033474895271553787
504,-0.0007690194878296938
505,0.0004445325229190584
506,0.00031044736730509795
507,-0.0005913231557294709
508,-0.0023537459592782918
509,-0.0019297629140994717
510,-0.0001931774420691059
511,-0.013955484739753481
512,-0.0003557518534056642
513,-0.0012082907742295445
514,0.0010884158276884023
515,-0.0010914215875651725
516,-0.0008188632748503653
517,-0.00035845317051691456
518,0.0008113644995901075
519,-0.0021588931518557878
520,0.0006092878833801943
521,3.141978702041209e-05
522,1.3708181843525234e-06
523,-4.53075572450697e-05
524,7.9742143493494e-05
525,5.056812303429867e-06
526,0.00010402074229835558
527,0.0005277668256932282
528,0.0006084637553134902
529,-2.8325000860715545e-05
530,-0.00038146343028020856
531,0.0005386838293965015
532,-8.167046596785333e-05
533,-0.00029500467280406905
534,-0.0001633459442372642
535,-0.0016598544186170675
536,0.000553217607879565
537,0.0020064885750022176
538,-0.003065850069137981
539,0.0033323435972200098
540,0.005953432429303019
541,0.005879100338701083
542,-0.005732568894350235
543,0.012013929941289568
544,0.0012470884731875175
545,0.0003406215618463532
546,0.0002879331247819971
547,0.005088578180302154
548,9.374365097683075e-05
549,4.922514564121205e-05
550,-2.0302627880757566e-05
551,0.0004886168786322222
552,-0.0009142083999996643
553,-0.0004382694224085713
554,0.0007460116006612564
555,-0.0036536384534688344
556,-0.0002614946766901685
557,-0.00020305148079032475
558,-0.00012404732494219098
559,-0.002358996933809343
560,0.00017820867116730913
561,-0.00018701243867093163
562,0.0014093150001642254
563,0.004249383373893913
564,0.0027716867531868694
565,-8.080782420659199e-05
566,-6.746956744471599e-05
567,0.0014478465788592843
568,-2.8611058625178684e-05
569,-0.0019259981509969885
570,-0.0014555015476963465
571,3.5270751572247674e-05
572,7.864704964822869e-05
573,7.17689399980772e-05
574,-0.0002499129907521589
575,5.1156777301954433e-05
576,-3.7235995608334642e-06
577,-2.118759408859768e-05
578,0.00020536388273867482
579,0.00010397765225230764
580,0.0003414464387388784
581,-0.001218561257976974
582,0.0006923439899116858
583,0.00015537430857972786
584,0.004648253102788209
585,-0.0005927136253594696
586,-0.003147834309519901
587,0.003543487741309506
588,0.002855647723026969
589,0.0019905967003424952
590,-4.3509212219517865e-05
591,0.015146289416710082
592,3.931417836468229e-05
593,-0.000146643158208617
594,-0.001427161490148066
595,-0.00214617202219502
596,-0.0015873502229959966
597,0.0022077302885983676
598,-0.0004127483382286211
599,0.0006153646782400498
600,-5.236539241629036e-06
601,-0.0007846125266451593
602,-2.9269159002283813e-05
603,-0.0009549053830062739
604,-9.424392030889121e-05
605,0.0001780940213440312
606,-6.382733364646743e-05
607,0.00011960826705154271
608,-4.550034491270282e-05
609,-0.00020490828201767257
610,-0.00012031873424317319
611,-0.0012509871167160685
612,0.000244148235301201
613,-8.016270160791701e-05
614,0.00099880036797975
615,0.0005210649374069822
616,0.002116868467814748
617,-0.0003705828348005946
618,-0.00040696655040455964
619,0.004010071201801834
620,0.0008163086140001142
621,0.0011011724667900954
622,-0.001107955467048392
623,0.0038129417906237494
624,-0.00030880024155360315
625,-3.2833872728155e-05
626,-0.00040310409312141915
627,-8.684214805279365e-05
628,0.00020915193049952138
629,-0.0008593126620494434
630,0.0007011275082585767
631,-0.0006256822732588086
632,3.8131011133663806e-05
633,1.2307619340755949e-06
634,0.001495518925441775
635,0.002366986974025769
636,5.4265291351400386e-05
637,1.3654193448065133e-05
638,0.00019250339514908962
639,0.0007816835124802317
640,-0.0003359096329331031
641,-0.0001076903964966796
642,-0.00023263721741247087
643,-0.0021847121519203974
644,-0.0019328475549381737
645,0.0038877386296727666
646,-0.00011475799416160142
647,0.00240492663639934
648,5.5092845772934836e-06
649,0.0006481403112833879
650,-3.136020540451116e-05
651,0.0009319419500829733
652,-0.0003751115194053024
653,0.00017913133541581008
654,0.0005081792397072276
655,0.0005544473270634393
656,-0.0004934855404164987
657,0.00036433153563167445
658,0.000638616818955775
659,0.0006153408629950184
660,0.00017081219362834234
661,5.721899788339637e-07
662,6.659073736640536e-05
663,0.0006268164994776924
664,0.0009846486585356514
665,2.07507454230445e-05
666,-1.8214537990408874e-05
667,-0.0006026446629084784
668,2.3643642204097135e-05
669,8.019541763183759e-05
670,2.596453180644518e-06
671,2.8440019869581392e-05
672,3.699251600023137e-05
673,6.420629537124481e-05
674,-0.0001425713262142815
675,0.0004081661947740471
676,-8.641707178979486e-05
677,-0.000469737773370681
678,-0.001014525668186317
679,-0.002084150031174558
680,8.808015081798093e-05
681,0.0004065437953475185
682,-0.00019371060847546474
683,0.00041791371994090063
684,0.00010714989351656292
685,1.881726003173126e-05
686,5.973250585388661e-05
687,-1.4036201392736515e-05
688,-0.0002433477578275344
689,-6.27253875184797e-05
690,-6.746404226914679e-07
691,-0.0008799273015948202
692,-9.710722252537232e-06
693,-3.2427554638933935e-05
694,0.000709540916032735
695,0.0002637073502728493
696,3.125241009481906e-05
697,3.912846510588128e-05
698,7.158062534556395e-05
699,0.0010051334335999963
700,-0.0002331001223775251
701,0.0005998172873792964
702,-4.0001096736412614e-05
703,0.0003304988559514606
704,7.399993980674532e-06
705,0.0003907167969746155
706,0.00018117801760596388
707,0.0008574155017696259
708,-0.0007829265690996154
709,-5.337963979530464e-06
710,-0.00014371755113424178
711,-0.0003689414572364617
712,0.0002034871282851754
713,-5.9839752757836364e-05
714,0.00012385010851714162
715,0.0003001807988219662
716,0.000655706641494054
717,-7.212012297734664e-05
718,-0.0009860360058569857
719,-0.002442067190224063
720,-8.643249277645061e-05
721,0.0001138801669899414
722,-0.00011245923121182082
723,0.0002469979838541841
724,-0.0017284117671538155
725,0.0005492136063531412
726,-0.0003538315326106316
727,-0.00592668117143335
728,0.0004366932192984629
729,3.388470757173406e-05
730,-0.00024341357948291973
731,0.0005509719617248709
732,0.0073932964911807425
733,0.0007121834327529035
734,8.27219516500063e-05
735,0.0008966403099833401
736,0.0012998050584224793
737,-0.0013669745403531693
738,0.0005856020253450135
739,0.0009092789347057624
740,-2.308769159962219e-05
741,-0.0004971638168975553
742,0.000728175304661978
743,-0.00042269679853170893
744,0.0004880134785593047
745,0.00019269193203882894
746,0.0012931724752599121
747,0.001005629582529563
748,-0.0004242283539894006
749,0.00036211601852820935
750,0.0010792102300683237
751,0.0013840626784422843
752,-2.2521928315332597e-05
753,0.0015496977153651986
754,-0.00238872604134424
755,0.001845261596160352
756,0.000347465950962305
757,0.0020005019272387194
758,-0.005700306174296586
759,-0.0069933180456015825
760,0.0014728653548984046
761,-0.0005083278779166999
762,0.0012671441404836401
763,0.0063984241226605785
764,-0.00018560978091370479
765,0.00018456436195845268
766,4.411989097579123e-05
767,-0.0005801091880122472
768,-0.001082916943330536
769,0.00046361931283151446
770,0.002361984000714463
771,0.005509132024045436
772,-0.00014323888580583413
773,0.0006220755622623186
774,0.0003953069120093546
775,0.0019790297468041747
776,-1.8356221015129207e-05
777,0.0004698320497806216
778,7.112997419575253e-07
779,0.0009784587365464998
780,-3.7384972815157124e-05
781,0.0005791272763587414
782,-0.0005440637075868178
783,0.0010634279949744405
784,-1.3088638054849306e-05
785,2.20929524145066e-05
786,0.00094909751102011
787,0.0025775243118879025
788,6.491293386105344e-06
789,3.3378050829400266e-06
790,-4.213462662654289e-06
791,-2.341944425571737e-06
792,0.0002896969951815362
793,5.898342157901237e-05
794,-0.0003329650518956766
795,-0.00010494404780705334
796,6.675753227661849e-05
797,-0.00010305807752194263
798,2.884245424155937e-06
799,-0.00021173838447725157
800,0.000293253259686774
801,0.000774477482255641
802,0.00023982999885757675
803,0.0036459458797072778
804,-0.0002113293153768092
805,0.00018765132556518863
806,0.00020009570984209278
807,-0.0004898147699668394
808,1.055859655103505e-06
809,-6.803082258849367e-05
810,1.0711462719129108e-06
811,-9.076022517692686e-05
812,-3.697368577181492e-05
813,0.00017372290212526928
814,-0.00018909811729453488
815,-6.176434061447254e-05
816,0.00014553457147188016
817,0.00027285989719196186
818,9.514673008150401e-05
819,0.001592988660005013
820,0.0005813715020873063
821,0.004640031939709891
822,-0.004017182316839319
823,-0.0010358120300302993
824,-0.0020454811311458342
825,-0.0018538263851677333
826,0.002540223859776956
827,0.00015348913513860897
828,0.00040421347692176483
829,0.003582306342574535
830,-0.000233136290352163
831,0.008798789446643815
832,0.0001458589458624715
833,0.00047359890396629775
834,-0.0006606363646914784
835,-0.0010191807073043116
836,0.0006511344078498938
837,0.004668365429982413
838,-0.00195745539407314
839,-0.0012262395065980685
840,0.0011664529890367539
841,0.0063596564969356255
842,-0.0011481536373264872
843,0.0042697300075581245
844,0.0010773090172098076
845,0.002440053158714407
846,0.008714339686102078
847,0.03656942713375094
848,-0.0004954824120944651
849,0.0009698901148450274
850,0.00011649403981346259
851,0.0015684825701032074
852,-0.0023560445163895083
853,0.004754159345656738
854,-0.0033619940781076277
855,0.007034271395007584
856,-0.0002970926473810413
857,0.0037543439270728797
858,-0.0019372622261023802
859,0.004317193705630601
860,-0.003989179109845494
861,0.00022731822062644702
862,-0.0007296767914073033
863,-0.0005558138972188271
864,-0.0016612872010588722
865,0.006514558148739166
866,-0.00045992388501187937
867,0.009678108438184297
868,0.0003064857024627507
869,0.0005172070911903759
870,-0.0001856697877226914
871,-0.0013716718612002783
872,-0.00041040354688105145
873,0.0010806721854784373
874,-0.0022377112040787364
875,-0.002263399473719084
876,0.00640554854912994
877,0.0017410824572305964
878,-0.003147146564794519
879,0.01620647562415913
880,0.0028594930970867656
881,-0.013719136384596651
882,0.003815678410703462
883,-0.02281381028840483
884,-0.0003160587623973057
885,-0.0009189500371265609
886,0.0033036309138071555
887,0.0016044262200242332
888,-9.374382102591384e-05
889,-0.002921967679102875
890,0.002316349646449764
891,-0.0030673264747801666
892,-0.0020987865601019835
893,-0.0018296174148649163
894,0.00041469734012664745
895,-0.011177049457749694
896,-0.000866901060924337
897,-0.00021255631056518834
898,0.00010165078454142472
899,-0.0014054775451712298
900,-0.0011251613958995362
901,0.0016684700032171724
902,-0.0032857005987538324
903,-0.00854060983580394
904,-0.0003008855661189136
905,0.00045755563641425507
906,-0.0012430076909794776
907,-0.004962008989653209
908,0.0036534003928768554
909,0.0006799754260489942
910,0.00426266275008424
911,0.0321407631830372
912,-0.00016915004189339134
913,-0.00036496429126632455
914,-0.001094337473929554
915,-0.0013862440932308302
916,0.00020935559027434196
917,-5.0959319172333526e-05
918,-6.364829675351085e-05
919,-0.00061928288055548
920,-0.0012873127751093527
921,-0.000493707131239518
922,-7.225179355748482e-05
923,-0.00523092821406677
924,-0.0051454460964813365
925,-0.0006019889420174281
926,0.0011162920638617003
927,-0.014403142060835534
928,-0.007838023622071097
929,0.00018324450328641083
930,0.013610226884067529
931,0.012850542334980215
932,-0.0010676627602180845
933,0.000250792945638373
934,0.0007090896427388945
935,0.0005161666001880308
936,0.0060599829632802995
937,-0.009698467300188507
938,0.015432759197675106
939,0.04061795534566307
940,-2.2755287138506868e-05
941,0.00013186428840336327
942,1.8545183520094892e-06
943,0.0005788275855583583
944,-8.926017800767991e-06
945,9.577064732977203e-07
946,-0.00015047575761837427
947,-7.453242010320752e-05
948,-0.00018778397365079244
949,4.4526269954814606e-05
950,-0.0013284122355791497
951,-0.0004711881774320886
952,-4.8299217714817426e-05
953,-0.0001371453911207674
954,3.6621276532330286e-05
955,-0.0002972569907357304
956,-0.0001690115448560335
957,0.0001674352558750936
958,-2.2716210856781627e-05
959,-2.8271681616216022e-05
960,-0.0006927300034098067
961,0.00396623487280142
962,-0.0004985980411147612
963,0.004964773598252694
964,0.003303673478134462
965,0.0012512420312000836
966,-0.0006191168898122429
967,0.006177290142856013
968,0.0014749517924541474
969,0.0008362781372514528
970,-0.003960387706123819
971,0.00854588137302768
972,0.0019410642905233132
973,0.002515723039390571
974,0.007457432397860063
975,0.039147156662578016
976,0.00837713180692917
977,0.002478519878183263
978,0.004038076321296048
979,0.045722562397286275
980,0.0016946454287158407
981,-0.0005718906608252863
982,6.428457057965131e-05
983,0.002285718351875407
984,-0.00018090572540031258
985,-0.00013453511563543103
986,8.2844160007712e-05
987,-0.0013176752267194
988,-0.0020464496875039788
989,0.001416363437579462
990,0.002061456920540178
991,0.005240357603946657
992,-0.0005520043786652678
993,0.0018540818775680987
994,-0.0002753016493713721
995,0.0032101989896885182
996,-9.813685029541472e-05
997,9.458092546358968e-05
998,0.000811373831728565
999,0.0010519098696102466
1000,-0.0005781613066877407
1001,0.0011159760944220636
1002,0.0006854436822779663
1003,0.004378286729793254
1004,0.00015928807647380154
1005,6.340290885386706e-05
1006,3.528419778328275e-05
1007,0.0009405314765226606
1008,-8.041488199144745e-05
1009,0.0006646449771713976
1010,0.0008499584625676943
1011,0.004011402732292206
1012,0.00093795088569509
1013,-0.0005033117853699354
1014,0.00042590248950185797
1015,0.0006071596556604427
1016,0.0004644322552344346
1017,-0.0003711198292273105
1018,7.913619001428787e-06
1019,-0.00011103859703288872
1020,-0.0003962695113376672
1021,-0.00028704266582820046
1022,0.0008022505323550961
1023,-0.0010627913166604559
1024,0.0028212438174941147
1025,-0.001261215503382276
1026,-0.00023305784157675092
1027,0.005002876605275051
1028,-1.1371351268190982e-05
1029,-2.4834326784356673e-07
1030,-0.0002973240143745965
1031,0.00036195492577922894
1032,4.685313515221099e-05
1033,0.00011884712506634237
1034,0.00011644460553304571
1035,0.0007997145463670402
1036,0.0003269707852234814
1037,-1.2390520493437747e-05
1038,2.655519711462467e-05
1039,0.00015602284582288584
1040,0.004410840407623577
1041,0.003224922895007161
1042,0.0003295938749858448
1043,0.010161217882823563
1044,4.989711686528278e-05
1045,-0.00010607097216469343
1046,-0.0004103364690338843
1047,0.0006540942992606521
1048,0.00011764517499281287
1049,-8.8776191343397e-05
1050,-0.00036188092125359416
1051,-0.0010103537554901586
1052,-0.0002024585240265689
1053,1.0413580389970125e-05
1054,-0.00019268771999709583
1055,-0.0007998018016140654
1056,-0.00011625533439902765
1057,-0.0006209208009438678
1058,2.541508503002495e-05
1059,-0.003506433696558556
1060,-6.413230425073013e-06
1061,-0.0005973051465228316
1062,0.0003578927110864734
1063,-0.00040803719662840684
1064,0.001480076807064767
1065,-0.001091438397117184
1066,0.00011492055235203355
1067,0.0031277013698248236
1068,-0.0005463265745007462
1069,0.0001715470867787464
1070,-0.0009904698244597226
1071,-0.0023547288357414465
1072,-3.5723819029071144e-05
1073,4.599299119295856e-05
1074,-0.00029767567037033776
1075,-0.0012215887069169592
1076,0.00032255301935593645
1077,8.797786996064764e-05
1078,-0.0001556051725978845
1079,-0.00011661555429689348
1080,-2.995807375110455e-05
1081,-6.869313927897261e-06
1082,-0.00032236858249450604
1083,-0.0002761187050922634
1084,-0.003366139364952619
1085,5.4712643975367214e-05
1086,-0.000377746721242009
1087,-0.004877493525998698
1088,0.0013140093041294832
1089,-0.001096474463560888
1090,0.0031575605202183747
1091,0.01139638569486422
1092,-0.0002861929442977314
1093,-0.00037984926259330173
1094,0.002449510178854077
1095,0.007055897017467683
1096,-0.0015384351014093376
1097,-0.0023213838512599083
1098,0.003701204937811261
1099,0.005063104154252116
1100,-0.002722054662190001
1101,0.001370760468118093
1102,0.003206620417275519
1103,0.011198178085783836
1104,-0.003449375071294617
