,mathpass_hispanic_hybridper_inf
404,-0.000850768282212533
405,0.00010153926944693815
406,-4.409728358436438e-05
407,-0.00166326455315276
408,-0.00025378375277252985
409,-0.00018862236570349713
410,0.0002762211089583454
411,0.0008795662485339463
412,-7.824675743948609e-05
413,-2.442912494570861e-05
414,6.117694735770651e-07
415,7.978739089738818e-06
416,0.0011654740631793525
417,-0.00042213375571425365
418,-1.8388128841201694e-06
419,-0.0016842949062741248
420,-9.473699601558415e-05
421,-0.0002551185685963774
422,0.00028092276369507297
423,0.0007693772057248831
424,0.0008353695899196884
425,-0.0006953048994515128
426,0.00028731536012104015
427,0.0024128192709538215
428,0.0005764024587843491
429,-1.7575555367811493e-05
430,-0.00010592490223482596
431,0.00045348338109923254
432,0.0007997613240515728
433,0.0004968116603472801
434,-0.0003793016980346496
435,0.0013485751756652396
436,1.042352205352276e-05
437,0.0002805488958903414
438,-0.00023121416630384611
439,0.0003806034797622037
440,4.108864740697949e-06
441,0.00018780325191284844
442,0.00020041772308650467
443,-6.724029668000471e-06
444,0.0001224148814019314
445,9.10581159308338e-05
446,6.445363154299512e-05
447,0.0001504489226053855
448,-0.00048107221714457644
449,-0.00021821212456425116
450,4.395303219192999e-05
451,0.0003968494347027204
452,-0.0012341580266919873
453,0.0001450037892457065
454,-0.00026151417644304417
455,-0.0015453113478113806
456,-7.980058488323217e-05
457,0.0007912270826552439
458,-0.00012362898233425474
459,0.00011195235350917717
460,0.00017197095683158114
461,-6.6562401463218815e-06
462,0.0005309982383023678
463,0.0009269880944718081
464,0.00036554620757461956
465,-0.0005723697723154727
466,7.374737195232718e-05
467,-0.0005350660122971852
468,-0.00016748306201378485
469,6.66664875955648e-05
470,-0.00010870207701021373
471,-0.00016746879058788473
472,-0.0001999867759713454
473,-0.0004807918812305203
474,0.00032792216562883646
475,0.0006527886822017468
476,1.0443576968943811e-05
477,-1.2312400309465724e-05
478,0.00020391709515716111
479,0.0005904962951591778
480,-0.0015409851828643627
481,-0.0018704686017962256
482,-0.00025994717075671764
483,-0.005310271704565791
484,0.00015576259300255037
485,0.0002954780305807269
486,-9.942523754624953e-05
487,0.0008932444715487352
488,-0.00010455739541528668
489,-2.448998521514849e-05
490,1.6537876852080848e-05
491,-0.00011463705761803741
492,0.00045716935315930914
493,-0.00014719086816204316
494,-0.00023346074957671944
495,0.0004955080003362632
496,-0.00015340677021315736
497,0.00037679217334083315
498,2.1222099377741253e-05
499,-0.0009068121614062125
500,-0.000274938757722472
501,3.44493815217537e-05
502,0.0010568669887855134
503,-0.0010011000197228798
504,0.00047315866130191134
505,-4.016890942390804e-06
506,-6.185965341071536e-05
507,0.0004570181989621122
508,-0.0008960655250149745
509,1.7704386658815956e-05
510,4.259049059190402e-05
511,-0.0005194514744047347
512,0.0016253376286576545
513,-0.00014353919809435614
514,-0.0007790532991399138
515,0.001342390524847278
516,0.0009045277650619215
517,0.0002540960665245092
518,-0.00011142293562230307
519,0.003952165991886582
520,0.003101798831830643
521,-0.00010032746609950844
522,-0.00024334695902650865
523,-0.000793177565526668
524,9.476721537510299e-05
525,6.683185417905951e-05
526,-0.00022008374480332127
527,8.563293375752799e-05
528,-0.0009417000153240781
529,0.0028825050473405213
530,0.0010320469855417153
531,0.007557774398485115
532,3.84029569847416e-05
533,1.3779250652096983e-05
534,0.0009114642834395065
535,0.0016894349417762424
536,-0.0002746245160326266
537,-0.00026208914996092493
538,0.0011547012660678509
539,-0.0005796537988586629
540,2.1585516285840998e-06
541,-0.00041913583424493296
542,9.15414543276674e-05
543,-0.0013778617630879847
544,0.0005712048188213261
545,-1.5014705114294844e-05
546,-4.135985684554827e-05
547,0.000485942166941817
548,3.2187658140978336e-05
549,-1.0007641614563121e-05
550,-8.726893803499814e-05
551,-0.00021440807086897532
552,-0.0004687977106052786
553,0.00011650056512863825
554,-9.658025917215161e-06
555,-0.0001329447194754828
556,-0.0007915856425929303
557,0.0001821835187274095
558,-5.0078713684801485e-06
559,0.0001933648305350956
560,7.03023291752968e-05
561,-0.0003387715643234242
562,-8.743419679327535e-05
563,-0.00020947804237952074
564,0.0005449464118791312
565,-3.9500100742238e-05
566,-5.890412929076024e-05
567,0.0005269103185703455
568,-0.00017131303219909564
569,0.00019209955608463387
570,-0.00020932009423540844
571,-0.00013283868614301285
572,3.4228652270726694e-05
573,-9.587833040236879e-06
574,-0.00023038665258151559
575,-0.0003034357870187548
576,-3.9294030026530324e-06
577,-0.00011159123486697362
578,-4.59600368716075e-05
579,-0.0002176605626207278
580,0.000901442149017827
581,-0.00036685741302164233
582,-6.509830449829963e-05
583,0.0018643423118537034
584,-0.003345100669039842
585,0.0001195266569492746
586,-0.00017605264877006122
587,-0.00024993418150902097
588,-0.0014385115901553904
589,0.0014143925775381926
590,-2.068639322479949e-05
591,-0.0009954873651425815
592,0.0012660137899298592
593,-0.0016307727973721476
594,-0.0002942346956305362
595,-0.004962675740022659
596,-0.000512003582089877
597,-0.00026836053823390177
598,-0.0005869517265576626
599,-0.0003996036805573323
600,-0.0038001403125260055
601,-0.0022482182308190112
602,0.0004030148964227883
603,-0.011819927519160374
604,0.0007918038444841329
605,-0.00015950091002487645
606,-0.0015043100494538109
607,-4.079480422553916e-05
608,-0.003836539680076412
609,-0.003291949756125825
610,0.0005550509452815489
611,-0.018688146904914167
612,0.0029657950531039876
613,0.0017699867706147574
614,0.0003467981804213751
615,-0.0012905942825041034
616,-0.0012936780774355098
617,-0.002536587487638802
618,0.006376629170083361
619,0.010170053313624219
620,0.00010406860659671946
621,-0.00012497587866476363
622,0.0002257747513638172
623,0.0021746812315805134
624,9.82650844275101e-05
625,-0.0017198548795873715
626,0.00011058158964682214
627,0.001269836497792465
628,-0.0008514347384130865
629,5.769808297273188e-06
630,-8.313935514390505e-05
631,-0.0020080500742936094
632,-0.0011943284062685886
633,-6.263257702459009e-05
634,-0.0001615849270077408
635,1.48503842226067e-05
636,-0.002909294512632013
637,-0.003872952037803551
638,-0.0010470595898565865
639,-0.022632041872076535
640,0.00013377869376793105
641,0.00021901925049440377
642,-3.2656493765519086e-05
643,0.00019618188757678697
644,0.00022229504944118982
645,-2.8668923769192034e-05
646,4.009125840350435e-05
647,-0.00017645018738904718
648,-0.00018741595442798965
649,-6.349611906114689e-06
650,6.391172801071571e-05
651,-0.00025034723915430383
652,0.00013886032473158777
653,-2.636321837415533e-06
654,-0.00018748708701628411
655,-0.00040163874519237586
656,0.001103418367287844
657,0.0002725181585366639
658,0.0016956322695253151
659,0.0001202181669310327
660,-0.0004099012776074945
661,0.00026445930281148545
662,-0.00011104426772254981
663,0.001332885276670258
664,3.095462823986969e-05
665,0.0001890654256742594
666,-0.0001426282516814115
667,-0.000618151211637737
668,-8.961758285443807e-05
669,3.6304132738706396e-05
670,0.00022905369268820883
671,0.0005443685304321423
672,1.6729742670803877e-06
673,-0.0001236374558773689
674,3.0925249388448934e-06
675,1.0889458637674238e-05
676,-0.0008437751161130345
677,0.00012247838090748286
678,9.540045955544521e-05
679,-9.227171450995884e-06
680,-7.603041951579657e-05
681,0.0012806553720738016
682,-9.786922045786998e-05
683,0.0002689975198942098
684,-0.00017525261959075485
685,-1.988907951544784e-05
686,0.0010346729549632436
687,-0.0013876524988952034
688,-0.0008661236244871551
689,3.7157311706434254e-05
690,2.3996130092119896e-05
691,-0.00018887681040822632
692,8.822536852634867e-05
693,0.0004736931208630189
694,-0.00030011798249284844
695,0.0005542576512953619
696,-0.0002361077182932052
697,-0.0024954693208766405
698,0.001461605373830486
699,0.0005315007194173329
700,-0.000789648331567613
701,0.0015407708235414862
702,0.00014386903020723355
703,0.0011753997115394959
704,0.001042574838613158
705,-6.541744486234756e-05
706,0.0023422652064614513
707,-0.003232525619081078
708,-0.000568758590950225
709,0.0019368226082777929
710,-0.002888103804303555
711,-0.007013265865060348
712,0.0029580045065601378
713,0.0019119435776439092
714,-0.0017879934792296177
715,0.0011772041325502974
716,-0.0020277032160785583
717,-2.5549922431547346e-05
718,-0.00047367162471532385
719,-0.013984489662411372
720,0.0004239705997788846
721,0.00023150178716418665
722,7.050276669742519e-05
723,0.00024927270594262427
724,-0.0004872914218804912
725,-0.00015606498906591367
726,-0.0006275946424896531
727,-0.006899992787087772
728,0.000632940966785837
729,-0.0001641000199841296
730,-0.005646551849106589
731,-0.0011915248738593855
732,-7.859375496976838e-05
733,0.00010244012742685974
734,0.002467692140494892
735,0.0007649885091300006
736,2.303808340379738e-05
737,0.00018108241691582502
738,0.00024016577479998375
739,-0.00010807664127667059
740,3.523024559464075e-05
741,-7.619939209482329e-05
742,-0.0009595273808032922
743,-8.379566884616457e-06
744,6.66082290873321e-05
745,0.00026229768948598923
746,-1.6152369726142575e-05
747,7.746181384034143e-05
748,0.0004405601178987726
749,-0.00018251683319437948
750,-6.912206398511673e-07
751,-0.00021896142916623894
752,4.698835036074207e-05
753,-0.0006128111610953074
754,5.1966569514289085e-05
755,-0.00088605575861785
756,-0.0027687303405192357
757,0.00023853220035745202
758,-0.0005053978063163655
759,-0.0005965693903040637
760,-0.00023219123537617875
761,9.801567769495018e-05
762,8.770824255451695e-05
763,0.00018405402678854627
764,-0.0007188977839011661
765,0.0006974921918412028
766,8.605271322011717e-05
767,-0.0005986915883136978
768,-2.428988141881001e-07
769,0.0002838447982830441
770,3.9461385288179305e-05
771,0.0009356282568102059
772,-0.00016331458332913238
773,-0.0003834571952167016
774,1.63354955124227e-05
775,-0.0007211190333336657
776,0.0003970642951199607
777,-1.2619747731324305e-05
778,3.966704137469332e-05
779,0.0005654744975548808
780,-2.8888458189992033e-05
781,0.00046663012746273627
782,8.748896885051838e-05
783,2.4518702115740675e-06
784,0.00044383999091847967
785,-0.0002153702495702648
786,4.496153111951848e-05
787,0.0021875257631427266
788,-1.7989827608168368e-05
789,0.00014006572903875646
790,-9.229045184844741e-05
791,0.0003017303828799482
792,0.0014089147331851936
793,0.0009227426693252468
794,-0.0005076923494305228
795,0.0032495987724561466
796,0.00025798197734665213
797,-0.00016068654287641862
798,-0.00040585077302751366
799,0.0004794852503986933
800,0.00015135327146645748
801,5.758118061674342e-05
802,3.836237986364093e-06
803,0.00042560691311759985
804,0.0008126001887083289
805,-0.0002099446337513778
806,-0.00018829720439514307
807,0.000522614769783195
808,-0.00043604554667542723
809,0.0005447245956739677
810,-0.00027653501326550405
811,-0.00016181421304977222
812,-0.0005508527828894721
813,0.00028783278826782327
814,1.5797908908941032e-05
815,0.00022098512265902043
816,-0.00014659677380645118
817,8.961839770690852e-05
818,-8.045843771485748e-05
819,0.00017924922268730529
820,4.685464702984232e-05
821,9.27566274782107e-05
822,2.505691285042753e-05
823,-5.28666883197022e-05
824,-0.0007385376575557141
825,0.00037767775977874587
826,0.0004510778555188618
827,-0.0011657545318965498
828,0.0013457071613323605
829,0.000605527087352972
830,9.163748490503147e-05
831,0.0030341382400309045
832,-1.1559870302334096e-05
833,7.562403643402062e-06
834,2.4611729799656165e-06
835,-0.00041454859356305926
836,0.0006898604367064337
837,3.5223652711030083e-07
838,0.000600396561483303
839,-7.21026567075159e-05
840,0.00012067667967847178
841,0.00014513554555936107
842,5.624663466181095e-05
843,9.985931499476167e-05
844,-8.916333511827161e-06
845,-0.00017250895952031288
846,0.00028863423064768993
847,-0.0019233764787846357
848,0.0011818405663392541
849,-5.584847456034686e-05
850,0.0010028326767292817
851,0.00027290368153792593
852,-0.00032413270723292644
853,4.125158289741357e-05
854,8.963648757604961e-05
855,0.0005508263394951503
856,-0.000466964952508493
857,-4.784033706074039e-05
858,0.0001593711931857334
859,-0.0032582811811548316
860,7.977745487618898e-05
861,-0.00029544934567772563
862,-7.20079829409266e-05
863,-0.0012675535533135296
864,-3.984705878354613e-05
865,-1.1964195258231798e-05
866,-0.00011278802591424765
867,-0.0008563277286852576
868,0.00035368524190212535
869,-0.00010534408959124686
870,-0.00020023618199720595
871,0.0002082569877862569
872,-0.0005205195252042434
873,0.00030393808566091593
874,0.0005403081117142703
875,0.0005312640259317104
876,-2.955147152584173e-06
877,-1.5443463715509392e-05
878,-6.127899362217841e-05
879,-0.0002362868824000204
880,0.00022782164872589344
881,-0.0003823907977539302
882,-1.9481760883084038e-07
883,-0.0002736002180856479
884,0.00013526685600921665
885,5.449029040296928e-05
886,-0.00018715131009791952
887,0.0002980028463735947
888,1.1586146964629943e-05
889,-0.0002649921584389252
890,-0.0006848068146366389
891,-0.0022622816787741086
892,4.7033092405418504e-05
893,0.0002425760358721872
894,-0.0001198994495499874
895,0.00030256558465927556
896,-0.00014550519843401096
897,4.2140871951040166e-05
898,-4.906937682646963e-05
899,-0.0011851028384178043
900,0.00015934496174678704
901,0.00020328244146914224
902,0.0002157813546524991
903,0.00011294068811183913
904,-2.1904451336610337e-05
905,-0.00013267723991242398
906,0.0002582278706869549
907,0.00011112906904375722
908,-0.0006875633475643158
909,0.0001363527915717644
910,-0.00018108104548157525
911,-6.903503860220188e-05
912,-9.44336308125672e-05
913,0.00033335933837164383
914,-0.0001287382677688987
915,-0.00031251304641630206
916,0.0010187465110131461
917,0.0003826216799241684
918,2.9456319604704058e-05
919,0.002562728215100519
920,-0.0006193942182261157
921,-0.00034533964738431955
922,0.0007633435018757282
923,-0.001391215832986677
924,-0.0010578709611765722
925,-1.2614400321257993e-05
926,3.1937336248590084e-05
927,-0.0005589947002886291
928,-0.0007277403085463629
929,-1.3551209126557483e-05
930,9.88847616367027e-05
931,-0.0006555556558166241
932,-0.0006767480154069924
933,-0.0002037186993768475
934,0.00010235320268160502
935,-8.40533331859241e-05
936,4.508040502341123e-05
937,-5.924385962384006e-05
938,-0.00012493096053378176
939,-8.133921240570181e-05
940,0.0005105122109052294
941,0.0002910027785962686
942,6.320114583903296e-05
943,1.1277957310891887e-05
944,-6.090470681292363e-05
945,7.807207217864209e-06
946,0.000177462305693366
947,0.0002440653189104202
948,0.00045152083799102305
949,0.00022517727676626436
950,0.00048398786898489014
951,0.0004151797817175422
952,-3.9617173038206705e-05
953,-3.482470078019496e-05
954,7.207879847973944e-05
955,7.685449480212402e-05
956,8.448123733689263e-05
957,0.00016521275728121024
958,-0.00010567192363338607
959,0.0015583381449529208
960,0.00042431555345597195
961,-4.505639407813873e-05
962,0.000318018377389227
963,1.0859492276346393e-05
964,4.410105943356227e-06
965,-0.0002633146891469684
966,2.9895041894412612e-05
967,-0.00022797017621031617
968,-1.529463129575487e-05
969,-3.621656798323689e-05
970,8.100022715234311e-05
971,-0.00048557138789490876
972,0.0013963993565046708
973,0.0007166152846624802
974,-0.00020994580003230157
975,0.00441113327771885
976,-0.0003267966353751161
977,0.0007679062174756903
978,-2.6037841953928955e-05
979,0.0005743000259124443
980,0.0004123703204990654
981,-0.0002413007259860665
982,-6.228632345329423e-05
983,-8.949736674791298e-05
984,0.00027178321556063103
985,-4.415534672596684e-05
986,8.677159949722241e-05
987,3.920949217804657e-06
988,0.0006443643600483921
989,-0.0002895333788130151
990,1.0703686935048934e-05
991,6.21998702435432e-05
992,0.001180281223243153
993,0.00034819064820761493
994,2.8933382111694783e-05
995,-0.00023158867406108288
996,0.0009301157855450924
997,-1.319148250210188e-05
998,-0.0005265436171365538
999,-0.0005162026118597879
1000,-0.00027764548237886887
1001,-0.0005312945782942024
1002,-5.529235630453123e-05
1003,-0.0002260682589032333
1004,0.00012970150997982207
1005,0.0003987307675141236
1006,-0.0012097756487038937
1007,-0.0025299258208670585
1008,-0.004324810823648208
1009,0.0007560342440207448
1010,-0.00032674293026885125
1011,-0.0066328066703603555
1012,-0.00014292122301581906
1013,0.0005781038755053154
1014,-0.0003613833810865077
1015,4.6416048291217444e-05
1016,0.005994629179577797
1017,4.658177215738844e-05
1018,0.002241884079774972
1019,0.001277380858735366
1020,0.0003516607333091233
1021,2.5038071352900916e-05
1022,-0.0006186309364209147
1023,-0.00048822666204178557
1024,-0.0004913064035695285
1025,-0.0007407913506112792
1026,7.516949057863052e-05
1027,-2.5976216622221127e-05
1028,-0.0004456747079005329
1029,-0.000247544151788535
1030,-7.669658213774027e-06
1031,-0.0016610836546739284
1032,7.536452173471121e-05
1033,2.023860046135507e-06
1034,-0.0003359550658792854
1035,-7.90600046573315e-05
1036,7.10013967325091e-05
1037,0.0004527643420991531
1038,9.281048453334983e-05
1039,0.0004241115071671497
1040,0.0006732552503287774
1041,0.00012802387770435947
1042,-2.3284722703139452e-05
1043,0.0012673644967647365
1044,0.0005491168112216251
1045,-0.00029809434048445605
1046,-9.702497073967579e-05
1047,0.0011046160307052412
1048,-7.821266517773291e-05
1049,-5.2930105503969e-06
1050,3.5745577960412145e-05
1051,6.9854915491210554e-06
1052,0.0001627158003603743
1053,-1.6779765315410772e-05
1054,1.2548828162877865e-05
1055,-1.102304616626628e-05
1056,3.998189969076679e-05
1057,-8.944901951289539e-05
1058,3.3264399169406064e-05
1059,0.000843392386230825
1060,-0.0003002188949954956
1061,0.0001706412903092105
1062,0.0003910061568060597
1063,-0.0010565217284637224
1064,-0.00018929584424830096
1065,0.00012848102817871596
1066,-2.9577827149912228e-05
1067,0.000570389592358718
1068,0.0005302596180477454
1069,-0.0005663430779554687
1070,-3.377846138010432e-05
1071,-5.867728234245766e-05
1072,0.00032837102132968286
1073,-5.145208424640713e-06
1074,-8.883152833109969e-06
1075,0.0002156452614158116
1076,0.0010362123662660525
1077,-0.000335098498727281
1078,0.00018452895832207588
1079,0.0021216323091477235
1080,4.616888449897287e-05
