,elapass_virtualper_inf
274,-0.001036277490037029
275,-0.0066763004555268814
276,-0.0018344583294777291
277,-0.0006410189625077181
278,0.0019776368320872967
279,-0.00404135521044423
280,0.0022476257053483904
281,-0.0009327559397372865
282,-0.0018128433040391731
283,-0.001104108055170374
284,-0.00024134083450258733
285,-0.00010234383810499364
286,-0.00014488082192306147
287,-0.002077512842206595
288,-0.0007310879713991735
289,-0.0005308272884710197
290,0.00016521492146883164
291,-0.0022995498402425332
292,7.392140608822687e-05
293,-0.0006345678866091199
294,-9.71817570762256e-05
295,-0.001493179711306699
296,-0.00030490036449520034
297,0.0004235935803966734
298,-0.00029690731952066634
299,-0.00037851534610090824
300,-0.00032976348437099807
301,6.398440249079245e-05
302,-0.00021406855666117853
303,6.162924460291346e-05
304,-0.0010159138079719452
305,0.0006453409507963933
306,7.219894490230336e-05
307,-0.0011273216383750552
308,-0.00012816269292352652
309,-5.7165727811192274e-05
310,-0.0001015135343439385
311,-6.725657693732744e-05
312,-0.0009025170127588283
313,-0.0003142906233896292
314,0.00048437752102447885
315,-0.0007933223538717783
316,0.0005415734702968255
317,0.0006228187546731664
318,-0.001674624750973917
319,-0.0007770747179025203
320,0.0003199938834443198
321,-0.0006222939379640316
322,-0.0017733766496511054
323,-0.005378027124515644
324,0.00020825604091271224
325,-0.0013057340067440177
326,0.0003592937864010023
327,-0.002045146218935718
328,-0.001391773055477493
329,0.000228117913364142
330,-0.0012757998481880857
331,-0.007266097313968952
332,-0.00037291201720758294
333,-0.0008658497519468217
334,0.0009782966555090399
335,-0.0010425830991613412
336,-6.074663024092642e-05
337,-0.00026595668689144593
338,-0.00022707728265600465
339,-0.0018435570966570446
340,-3.915990784145569e-05
341,-0.00024070915501462752
342,-0.0007766999506443444
343,-0.00331478568235215
344,5.493526844865921e-06
345,0.00047615446028764026
346,0.0001074603585773986
347,0.0012407425335462941
348,0.0003771326946743581
349,0.00011412727629527682
350,3.086498517011316e-05
351,-3.4342217938679396e-05
352,-0.000452886306620599
353,0.0006542567429430538
354,7.51991205428137e-06
355,0.001305643300238435
356,6.556080035180549e-08
357,-0.0010910329471250674
358,0.0009382317381720441
359,-0.0011925125358175697
360,0.002779354554494075
361,0.006478032051542615
362,-0.0066198894620068515
363,0.00842903311625176
364,0.0006358335179166003
365,-0.0005763241821497892
366,-0.0005561889660972053
367,-0.0019348635231340422
368,-0.0005052096830119942
369,-0.0007664525215102163
370,0.0012888541535041906
371,-0.0006226290011850938
372,6.505501130595448e-05
373,-0.0004855030720650587
374,0.00018772998158014798
375,0.0008843438350460265
376,-0.005779631245067412
377,-0.0010822269012445932
378,0.005416526678128594
379,-0.0011482239472167112
380,0.0017669075123356035
381,0.00013778689556162246
382,0.0017371155917470526
383,0.0001580922549060707
384,-0.002635060706630247
385,-0.0005300744745513415
386,0.001706447604695785
387,-0.005090470903821096
388,-0.00016656511112050034
389,-0.002644714976254021
390,0.0025588423846384656
391,-0.0019812943110438025
392,2.828981745636544e-05
393,-0.00011769661841749718
394,3.849932249443722e-05
395,-5.711632895779449e-06
396,2.0538705798564198e-05
397,-0.00019936466614035978
398,3.233365444813575e-05
399,2.933736881713839e-05
400,5.2991259848940475e-05
401,-0.0004976294164749954
402,-0.0003101122288554475
403,-0.0016897344398232816
404,-0.00017000900080008842
405,4.731362799480446e-05
406,-4.057946721249346e-05
407,7.662739612166944e-05
408,2.5565201201769018e-05
409,0.0001822477724928668
410,-0.0004502600664296645
411,-0.0004599876124306488
412,0.0001924369062308577
413,-0.00010801082920971439
414,0.00039381341467224746
415,0.001457205513275017
416,-0.0009308182086453738
417,0.0007664160171365463
418,0.0003341678381927648
419,-0.000752031663941575
420,-0.00016551974236534556
421,-0.002221776975251494
422,-0.002505171328068354
423,-0.01545659497214644
424,-0.00016573425571360668
425,0.0005509719042825109
426,0.00015096957542750497
427,0.0014450737670349172
428,0.0008214919756470438
429,-0.0018885898056824003
430,0.0007151452223957017
431,4.8941186039417064e-05
432,-0.005258949529926687
433,-0.0018828064187493153
434,0.002299983093151453
435,-0.012342732116543142
436,-0.0005034717361634261
437,-0.001557928828635349
438,0.0007104589981689174
439,-0.004541771238751043
440,0.0005153638344370377
441,-1.527301731452958e-05
442,2.692127955151889e-05
443,0.0012918068972137986
444,-0.00012386301229344937
445,-1.9652086354139223e-05
446,0.0008242431858875475
447,0.0015942799644360003
448,-0.0005250953429572811
449,0.00025503476062639906
450,0.0002470172556480211
451,-0.00017020540423986512
452,-0.0007636425253261408
453,0.0006891446446962591
454,-0.00026279665849454316
455,-0.000319206706411592
456,0.0005412469586195223
457,-0.0002704497773201398
458,0.0005429272591408561
459,0.003031600814151041
460,-0.0013025826348842225
461,0.0012445087922567841
462,-0.000970057513147223
463,-0.002119080509961726
464,-0.0009803932268288816
465,0.001068334560471717
466,-0.0006589600627418187
467,-0.002633826217427742
468,0.00023953909579266342
469,0.0017166284610190402
470,-0.001000386344811005
471,0.0026214590159499567
472,-0.0005688951547869795
473,-0.004244964813594089
474,0.0016609144477327785
475,-0.009217492682715668
476,-0.0032652658423684903
477,0.0021341908952220495
478,0.004033269271000602
479,0.007271310521832056
480,-0.0035217931456595734
481,0.0012272816883516393
482,0.0013346930517483726
483,-0.00413508032116501
484,4.49800597188011e-05
485,5.186352291647319e-05
486,3.8134272249144674e-05
487,-0.00032372891362890264
488,-9.846873497855963e-05
489,-0.00042462644131379697
490,-0.00041312604499287313
491,-0.0033407996773922267
492,-0.002152601384300955
493,0.000406642931508435
494,0.0005829374436842638
495,-0.006430472674791854
496,0.0005729335738300529
497,-0.0007190754479295804
498,-0.000700820438702989
499,-0.0030266517310934445
500,0.0018472594663616647
501,0.000476288052502016
502,-0.001196797088349355
503,0.0008109558164721924
504,-0.0017753887627190259
505,0.00022542150193791062
506,-0.0002529356164845622
507,-0.005937408550331103
508,-0.0005825451373039664
509,-3.5904798401786165e-05
510,0.0002659958460051475
511,0.00032778819439444046
512,-2.3548829273611256e-05
513,3.423898660906341e-05
514,-0.00016624615369297747
515,4.81889430969103e-05
516,-0.0036573642004231934
517,-0.0033687173566321216
518,-5.479703067040456e-05
519,-0.01836594639821629
520,-0.005592118070560353
521,-0.0017849248035316499
522,0.002915756929590598
523,-0.012211853750261686
524,-0.0005540126980037578
525,0.00022875225352538518
526,0.00037422661591556184
527,-0.0006100543110304995
528,-0.0010962044301466836
529,-0.0003644686000848715
530,-0.0002458358164923715
531,-0.00535068730426318
532,2.075040748349046e-05
533,-0.00021770351047118198
534,-2.8046042529510443e-05
535,-0.0003400377283090518
536,0.0003578732539755661
537,-0.0006211840077334562
538,9.854364462077639e-05
539,0.0007773508101251663
540,-0.0006790580093515256
541,-0.0006583161383104467
542,0.0005368119117549174
543,-0.0035221777721149475
544,-0.00041502568455888513
545,0.00019579233615498698
546,-0.000556567684107315
547,-0.0026916915329798555
548,-0.0012367582127333057
549,0.000817456275739962
550,0.0004480773266227393
551,-0.0020237126450255547
552,-0.0023082252068791736
553,-0.0021079502901630476
554,0.0025596290294716243
555,-0.004807915076229685
556,-0.004416129983363904
557,-0.0012230605526685828
558,-0.0022854404358692857
559,-0.0236572297229834
560,-0.0002567348945079326
561,-0.00016522402261453378
562,0.00021095278460191722
563,-0.0005346110440280958
564,-0.00034902361832624416
565,-0.0005587518468711577
566,0.001212895569722932
567,-0.0002985139893153442
568,-0.00011260883115489635
569,-0.0010679422176025314
570,0.0008297046562535167
571,-0.0021292822191165913
572,-0.00031479816953836986
573,0.0005351192049767084
574,0.0013411534919144843
575,0.004399624406579718
576,0.0012373158712135892
577,-0.0015146198073257217
578,-0.0011987934276064503
579,-0.004201976752830774
580,-0.0009426798071379809
581,-0.001123290106477411
582,0.00035478810719779657
583,-0.005174423628791486
584,0.00022044328269434337
585,7.124561636502847e-05
586,-2.0050926614573966e-06
587,0.001320138317302367
588,-0.005983027969115709
589,0.004108990169729208
590,0.004109163285812848
591,0.004106897334298252
592,-0.003772706796751901
593,-0.002096909055226458
594,0.003340968219906292
595,-0.009334886474515476
596,0.001195400300442618
597,-0.00015069338717831827
598,-1.1144361888015055e-05
599,0.002579681241145347
600,-0.011817738473719181
601,-0.0124500679264921
602,0.01624816774408568
603,-0.033561661796640156
604,0.0011921235388005985
605,-0.000682511111240048
606,0.0009165990530038226
607,0.004707105652071534
608,-0.002445296055595903
609,0.0019526897532944436
610,-0.0010337372807696075
611,-0.005962286584101139
612,-0.0019594970449924583
613,-0.0006381131078771466
614,0.00019518685662579593
615,-0.008452374622635796
616,-0.006193378076772315
617,-0.00818927504058911
618,0.01331556374439217
619,-0.0005416511030765762
620,-0.003038119249975593
621,0.0037707855168091398
622,0.0044906771797464835
623,0.02075057174563042
624,-0.0032168659717784387
625,0.0021967782910627775
626,-0.0007357096087994996
627,-0.005422608034097863
628,-0.0004164032456034588
629,-0.00470750427001951
630,4.410072250613546e-05
631,-0.017515614036544433
632,-0.0022073193827695935
633,0.0040226430318874165
634,0.0001819577663377398
635,0.0038735086506727317
636,0.0009060121355549856
637,-0.00035112913644876027
638,-0.0011512986939739497
639,-0.0011207039161512142
640,-0.0002144631236435479
641,-0.0027571395154356564
642,0.0013605139489995624
643,-0.003286061960220428
644,4.0266271540690734e-05
645,-3.324509949483451e-05
646,6.559084164758206e-05
647,0.0002157059978052884
648,-0.00026416786033862174
649,-0.0001662864273814941
650,0.00033126961849749744
651,-0.00027348250011028947
652,-0.00016406816211857368
653,-0.00025993306068053336
654,-0.00044971439546170086
655,-0.0026326743192791086
656,-0.00040932012908097547
657,0.0001574597582484061
658,0.0003070273617166589
659,0.00028057368710702937
660,-0.001205654036262408
661,-0.0008937363515761938
662,4.750666840754118e-05
663,-0.010221045302806184
664,0.0048154458416709255
665,-0.0018413919386240396
666,0.0003157871902275047
667,0.008133642373742525
668,0.0010745809033280292
669,-0.002475335440398635
670,-0.001456010592733272
671,-0.006012994829478798
672,-0.0009471713616756804
673,-0.00034029179302398247
674,-0.00012147653039144387
675,-0.0037523565263028204
676,0.000280061887228726
677,-0.002842807965452915
678,-0.0023333681963212324
679,-0.013018744437200436
680,-0.00045176555735971125
681,0.001485840208514128
682,0.00024239376455959335
683,0.002396659798401302
684,0.0002707140787725667
685,-0.006919179940891689
686,-0.0006728044193080622
687,-0.021613168347153353
688,-1.9653730796366977e-05
689,0.0012325363867297194
690,-0.00019001974429898557
691,0.002652725786231087
692,-0.0010112938898343862
693,-0.0008805500691387424
694,-7.369386691818646e-05
695,-0.00015379476059078074
696,6.798694035434292e-05
697,2.1130640924922895e-05
698,-0.003591998391187253
699,-0.013627513134293757
700,-0.004329097444510233
701,-0.0022348047684284046
702,0.0034871509823656047
703,-0.007974992542830987
704,0.0005592357074411443
705,-0.0015836942726611002
706,0.0018430717179134793
707,0.0031717990433954026
708,-0.0007243654287005594
709,0.0035940801127725143
710,-0.0014296686649549325
711,0.005353320977073844
712,-0.0004254621888126054
713,5.967331072575469e-05
714,0.0013864716503457712
715,0.0018461184855942427
716,-0.00047316354119612966
717,-0.0014623219450899706
718,0.0060525908551232206
719,0.010149392815304147
720,0.005491505355898712
721,-0.007794461458855707
722,0.0009289800847096753
723,-0.004897561153102315
724,0.0004441928658468253
725,-0.00020119388294259088
726,0.00010702900715918224
727,0.002492780057000287
728,-9.021388738668301e-05
729,-0.006699756838821376
730,0.0016209198111336303
731,-0.008548422605861155
732,-0.00022601299018914627
733,0.00047198270833444624
734,-0.00018601038159682425
735,0.0016174649172814993
736,0.0038651940516502494
737,0.0009201205070882579
738,-0.002003618554704391
739,-0.0014993042081109648
740,-0.0014140513784254589
741,-0.0004062973320056642
742,0.0013371641995193536
743,-0.00021186214783644344
744,-1.889049974229909e-05
745,0.000321337967363243
746,-0.00012082368607231141
747,0.0007068120561693741
748,-0.00037466268467433735
749,0.0006793897573383988
750,-0.000496887126993642
751,-0.00032137340165387787
752,-0.0013738247227164657
753,-0.0008727781277220142
754,0.001333989253976675
755,-0.004338797363544185
756,-0.002410186864448329
757,0.0012670826788180115
758,0.0010127538586507776
759,0.002896168003797082
760,0.00043481483287594676
761,-0.0004639674673199315
762,6.0908548868396405e-05
763,0.0005283278040981791
764,-4.740820437071802e-05
765,-0.0005520209207053817
766,0.0010224014367178522
767,0.0007361322242458783
768,-0.0002515361396120809
769,0.00013983003038048816
770,-1.0227064723102864e-05
771,0.0004515160639521332
772,-4.013095682847096e-05
773,9.41234411299109e-05
774,0.00026567629654833565
775,0.0008333026944092755
776,-0.00023967769263619207
777,-6.939992348143258e-05
778,0.0004887592861240165
779,0.0009501542995631339
780,-0.0013995319441836628
781,-0.00030926538509332005
782,0.0008457859028240138
783,-0.0033565889378238457
784,0.000697216077389667
785,0.0011789772478993984
786,-0.0004804795516911511
787,0.0038793739836752313
788,-0.0017991328836835625
789,-0.003026304474997233
790,-0.002136613154753232
791,-0.023941364127940654
792,0.010461310791327269
793,-0.0012602807679147254
794,-0.01188229159359184
795,-0.010891017054056719
796,0.0006553928558878838
797,-0.0005619081803885302
798,0.00018948881106659615
799,0.0003481333995383305
800,0.0007759541517946391
801,-3.562216381940855e-05
802,-0.00013216336856769278
803,0.0008455010213171426
804,-0.0015852456383557783
805,0.0022238833353438944
806,-0.0013644703878399147
807,-0.0027992475643517935
808,-0.0006463748496204039
809,0.0006962330809428568
810,-8.375591065261727e-06
811,-0.0007726039931530168
812,-0.000779917299909991
813,-0.0006010545381219716
814,-1.0773318604608026e-05
815,-0.004203458413857355
816,-0.000500777632630441
817,-0.00048647580880410257
818,0.0015440260080679844
819,0.0004258143511403048
820,0.00031191938307886016
821,-0.0003608507217181615
822,0.0002935904430869625
823,0.0009209769135361804
824,-0.0005448584653116473
825,-0.0004099594384544841
826,0.0007711018426977054
827,-0.0012261202545323017
828,7.533722522148839e-05
829,-0.00499137674675738
830,0.0026971488375177695
831,-0.006760937018839639
832,-0.00034179355932574236
833,-8.402944532292021e-05
834,0.0014116566858009701
835,0.002934195759369208
836,-0.00040582283991396695
837,0.00034423607252375305
838,0.0003217532269090196
839,0.0003564125415507219
840,0.0011513419838713468
841,5.9054691022876596e-05
842,-0.00023261475421044444
843,0.003555374463981689
844,-0.0005850210235984752
845,0.0014763614444448436
846,0.000770333103400649
847,0.004855499645797292
848,0.00020799631025326747
849,-0.00014230514980710662
850,-6.655438186334195e-05
851,-0.0011773168501965632
852,0.00013571617346316234
853,-0.0005958764906452598
854,-0.000298497402879288
855,-0.001267687599526271
856,-0.00017362088371514897
857,-8.228377591156518e-07
858,0.0002898972068967824
859,0.0001165039110697031
860,-7.427103138337904e-05
861,-0.00010560358913966633
862,2.5323065097581385e-07
863,0.00027517253824108014
864,8.674824435263284e-08
865,-0.0002378092159705946
866,-2.1149538652353194e-05
867,2.2664522205883484e-05
868,4.6724610658744723e-05
869,-0.00038264187473679593
870,-0.0011243327203016708
871,-0.005778159778922177
872,0.0001180884131132093
873,4.480700648208667e-05
874,2.4450836630607327e-05
875,-0.00021093383392295335
876,9.575183739132577e-05
877,-8.04445897815137e-06
878,-7.928297336136506e-05
879,0.0002370770545173818
880,-0.00027212137751841606
881,8.172311541718177e-05
882,5.148961980789139e-05
883,0.00017736353024948222
884,7.106714155939518e-05
885,-0.0018611074049466826
886,0.00031058191555155047
887,-0.0006144829786883113
888,0.00037087854938334025
889,-0.0003029342435727816
890,-0.00013863639899906773
891,-0.0006212367770869306
892,-0.00021118562238458768
893,-7.098735278927111e-05
894,0.00046915766514217376
895,-0.0003447814419991971
896,0.0004046202152683832
897,0.00033261404223827186
898,-0.00036920924675152406
899,0.0009847635977139751
900,-0.00011603196513897826
901,-0.0005340972594600067
902,0.0004163745332179047
903,-0.001540499346584443
904,-0.00045522288366316486
905,0.00016289135247663707
906,-0.00025996245012067405
907,-0.001760781326527085
908,-1.1333607513274671e-05
909,-0.00019399571661028302
910,4.222484133345669e-05
911,-0.00047197783435994604
912,-0.00018239500346994847
913,-0.0004955134069903191
914,0.000854421028913818
915,-8.154305079126307e-05
916,0.00033568989821414143
917,-0.0004108324132653829
918,0.0001487769495498575
919,-0.00012118548711289779
920,-0.0014101495393190222
921,0.00032019243516408837
922,-0.0003750259997038522
923,0.0006059046414086525
924,-0.0041077942216157706
925,0.001497741350179948
926,0.0009010920851549718
927,-0.006244633091301996
928,0.0002296130750213403
929,-0.0027457212521068224
930,0.0020896443839533247
931,-0.0009547402038305296
932,-9.057041770967999e-05
933,-0.00028796680233839853
934,0.00017424763325385128
935,-0.0005458501178130299
936,-4.354163061739691e-05
937,0.00018852023509925307
938,0.0004837342746775596
939,0.0036260699010093353
940,-0.00030738875774051
941,-0.0007940075188751422
942,0.0010079853375735003
943,0.00011498448168122927
944,0.0002537605816442577
945,0.00011005044358582739
946,0.00019877663020897112
947,0.0001283311466592702
948,-0.00016311872189234705
949,-0.00012531711028420043
950,-9.213730898674034e-05
951,5.271126951061132e-05
952,-1.752150390173069e-05
953,-0.0006966305408986638
954,0.0020431325344372796
955,0.001132115905638404
956,-0.0021326472950634738
957,-0.0009717320568852005
958,0.0010684875216571135
959,-0.005699872341382509
960,-0.000500300907079277
961,0.0002729036567980005
962,0.001006542493040326
963,-0.0007478002866898664
964,-0.00023331044523888247
965,0.00024375073762552242
966,0.00019217159973797986
967,0.0005277464800435826
968,5.238395622428551e-05
969,0.00030719909339809977
970,0.00036171642727008877
971,0.004721060114768131
972,1.2088131957571882e-05
973,-9.961370292616931e-05
974,-0.0002630122708070509
975,6.1396825721029e-05
976,-8.320135647365754e-05
977,0.0017959841392093685
978,-0.0011442834997356694
979,0.0010489420567295854
980,-0.001060535487481061
981,-3.426951278606707e-05
982,0.00012334682202683734
983,-0.0038789762811467935
984,-0.0003593480169296142
985,-0.0003142751569386829
986,0.0012781990471286329
987,0.0017983066868716199
988,4.298755666026615e-05
989,0.0004023765092612228
990,-0.0007782936189017854
991,-0.0006339465039825969
992,-0.00015550848824107943
993,0.00010542330207580673
994,0.00011427147201247772
995,-0.0005083008416341321
996,-0.001140766001892868
997,0.0010547835679755833
998,0.0005504777285704126
999,-0.0017951125766884164
1000,0.0003144324148095616
1001,-0.0003989485519295804
1002,-0.00012057960933542292
1003,-0.0005927846929255877
1004,0.00609537188408736
1005,0.003253807273586212
1006,-0.009735217737578948
1007,0.006049735613178046
1008,-0.0012657333376891887
1009,0.0024174107701365123
1010,-0.0009871781966795062
1011,0.0017687607208212747
1012,0.00048391797624202347
1013,-0.0015911526246798204
1014,5.9802578524718055e-05
1015,-0.0008983983770185252
1016,0.0008160743260861012
1017,-0.00011275596347945967
1018,0.00035809168166475746
1019,0.0018214239135990382
1020,0.00011244997598333853
1021,-0.000491502506317535
1022,0.00014146836038596657
1023,0.0024219863066971977
1024,0.0029350589732082297
1025,-0.004760874842180415
1026,-0.0006430277592622165
1027,-0.010126848360334052
1028,-0.0002681275896671069
1029,-0.0003453105832596168
1030,0.00022483586134443395
1031,-0.000587264093231714
1032,-5.360978731081198e-05
1033,-0.0001580284456139207
1034,0.000703971333085451
1035,0.0007562895803161695
1036,4.366950920851362e-05
1037,-3.934710039721004e-05
1038,0.0004561236532658603
1039,-0.00013940218348061384
1040,0.00014883415707358258
1041,-0.001199942516528224
1042,-0.00019258397908530518
1043,-0.002626801792688305
1044,-0.0003596170769487878
1045,-0.00027629700272990913
1046,0.0002840019376687854
1047,-0.002983209581543967
1048,-0.0014721819783422917
1049,0.0003135635605406158
1050,0.0004668346408322574
1051,-0.0025452331266660215
1052,-0.00014578529927598545
1053,-0.0004326265977916539
1054,0.0002171291002039225
1055,-0.0019515514189079812
1056,7.891147144401184e-05
1057,-0.0015495813925361097
1058,0.002146028282458987
1059,0.001311503972175871
1060,-0.00020236247141116874
1061,-0.0002974478500529526
1062,0.000575439479989627
1063,-0.0005463126740301593
1064,-0.00023783798246191097
1065,-0.0011944516757545222
1066,0.0002019855555184036
1067,-0.0038494738805016776
1068,-0.0004978112305930563
1069,0.0005077700769142395
1070,5.847502863481601e-05
1071,-0.0004951730754326485
1072,-0.0008269637370101098
1073,0.0005775006687754615
1074,0.00040958192900237113
1075,2.2967126769624043e-05
1076,-0.001018450746422421
1077,0.0006257766822113954
1078,4.497336523230532e-05
1079,-0.0013269983620182381
1080,-0.00033873327441197375
1081,-0.0009350902841682747
1082,0.0004047370577513615
1083,-0.0036510088867251025
1084,1.8458957609005098e-05
1085,0.00012295100695766344
1086,9.651467983958769e-05
1087,-3.603578557744455e-05
1088,8.941658888239338e-06
1089,2.1262974669352576e-05
1090,-0.000312816453537496
1091,-0.000515946198439066
1092,-0.0004909748993000929
1093,-1.2038500060853825e-05
1094,-0.0005001952433785578
1095,-3.7473578115164346e-06
1096,-0.00040790236613196586
1097,0.000602764770316819
1098,0.00040783491246293104
1099,0.0019017319121967917
1100,0.0019228275705527188
1101,-0.00037612432928037335
1102,-0.0012092475503016089
1103,0.0013265721103634027
1104,3.7133286848911853e-06
