,drop_black_virtual
682,0.00013899006643702396
683,-0.0002373226826124104
684,-4.518572751381261e-05
685,1.2443905740348441e-05
686,1.136674983518488e-05
687,-2.121751152481706e-05
688,0.00012457966410726673
689,0.0001954380375483362
690,1.2343058936448134e-06
691,0.0008640768777641927
692,2.1295659861834446e-05
693,1.2303774249248895e-05
694,-0.00011492141691462222
695,-6.419306789701491e-05
696,-9.206802248027292e-05
697,-8.964924209826492e-06
698,-1.3798215053158816e-05
699,-0.00032186970143080376
700,4.8786313847012706e-05
701,-0.00015938099993935187
702,8.867883670410618e-06
703,-8.4870853973716e-05
704,7.546556528299257e-06
705,-0.0002529644191176168
706,-0.00010452775720167226
707,-0.0005603927948212413
708,0.0006461060699180099
709,7.614392279022413e-06
710,-0.00011462469526803961
711,0.0005795113548995493
712,-1.977546492245926e-05
713,1.2625063124553695e-05
714,-3.8196636950137536e-05
715,-0.00017031869038029208
716,-0.000243176732999859
717,3.007831806882713e-05
718,9.203397931304746e-05
719,-0.0002138016807453665
720,-3.239910683851993e-05
721,-3.1484124195193516e-05
722,5.7463721684781104e-05
723,-0.0001520163672497856
724,0.0018835546656475115
725,-0.0005381846321509939
726,0.0010896100420045593
727,0.007481553344423686
728,-0.00022560272615548013
729,-1.9074737639664987e-05
730,0.0001479868490803993
731,-0.0003089737986233709
732,-0.0011972594416783174
733,-0.00014184664446050116
734,-1.5597878168249287e-05
735,-2.1139054861245462e-05
736,-0.0009088276068014154
737,0.0010560478200038555
738,-0.0003434220624935972
739,-0.0006188150476259094
740,3.3546700463182614e-06
741,5.637510428065535e-05
742,-0.00017187767426770818
743,7.665175781947964e-05
744,9.311647624874741e-05
745,-0.00017088875903673018
746,-0.0010699327236870111
747,-0.0010981115280651631
748,0.0018370680498226005
749,-0.0006687952273415341
750,-0.002790163524725355
751,-0.0035498685209467617
752,-0.0004890014862427418
753,-0.0014884548634789363
754,0.002109759275188904
755,-0.002003725758854215
756,-0.0001751807049512229
757,-0.0009424886581248198
758,0.002611900251933639
759,0.0033281453711822375
760,-0.0004850160008114407
761,0.00016757468683658978
762,-0.00041306410250641144
763,-0.0021004941770656443
764,0.0002576728085264021
765,-0.00014655979124491843
766,-2.303295872974935e-05
767,0.000443232444759415
768,0.0003137054014392672
769,-0.00023743125854505423
770,-0.0011442361473136772
771,-0.0023177997659151015
772,7.913110529788826e-05
773,-0.0001847492208565895
774,-0.00010867079772818916
775,-0.0006662959332697367
776,3.969797656991412e-05
777,-0.00012480494418823598
778,-1.0669736915416406e-05
779,-0.0004338754779893331
780,4.258972778790939e-06
781,-0.0001974180077866867
782,0.00030089358493153365
783,0.00017302817293375625
784,3.004189157396988e-06
785,4.3686392963921855e-05
786,-3.388308026270681e-05
787,2.2284636081672044e-05
788,1.872888601275227e-05
789,-5.871282404587671e-06
790,1.1028977984313665e-05
791,1.576892745187413e-05
792,-0.0001736433322974406
793,-3.545654389989913e-05
794,0.00022557392626414456
795,6.541514250450766e-05
796,-2.8386426198700737e-05
797,6.392411166496107e-05
798,2.782262747062743e-05
799,0.00015237109804702988
800,-0.00018260639751049997
801,-0.00038763752764275477
802,-0.0001334082424652285
803,-0.002028060945921397
804,1.920994404035328e-05
805,0.00015032473786807927
806,-8.233146892103818e-05
807,0.00035706533446398927
808,-1.421718574202414e-06
809,6.225995448779569e-05
810,6.974105029101283e-06
811,0.000144067142818046
812,1.931660153723803e-05
813,-6.737083824083835e-05
814,0.00010453556836300536
815,3.0418128627187598e-05
816,-0.0001165958301457017
817,-0.00017229176997400882
818,-5.027335064572031e-05
819,-0.0010008110076714493
820,-0.0008146127444356673
821,-0.0009572956695082201
822,0.0008133425004290102
823,-0.00011902282228645931
824,0.001394265815969033
825,0.001832967520925648
826,-0.003222555283579227
827,-0.00013700278570597755
828,-0.0009662677395877104
829,-0.001345067700709176
830,0.00028916712041524164
831,-0.005725860922225161
832,-0.0001687932065043373
833,-0.0001042728328241441
834,0.00015112749412393568
835,2.2054124729007127e-05
836,-0.00032459691424249775
837,-0.0020794709651805274
838,0.000898014618401136
839,0.0005475958279942043
840,-0.000961943527831869
841,-0.0019254008136208808
842,0.00036160734298994836
843,-0.0002745957469229962
844,-0.0009227710311104682
845,-0.0023660615356830006
846,-0.007724953909252531
847,-0.03291990439233815
848,-8.92555604450754e-05
849,-0.0003077303979734324
850,-0.0008228714190923563
851,-0.0009026650324620128
852,0.0013687886394172899
853,-0.0020589639142448496
854,0.001365362135515594
855,-0.0023650363146156023
856,0.00041671035478925596
857,-0.0009719021954635322
858,0.0005646190196954887
859,-0.00046954155614824185
860,0.004997553414155128
861,0.00040404561425385753
862,-0.0012518382476718573
863,0.005623692433732217
864,0.0009686004509153312
865,-0.002570819313344708
866,0.00015666546146536143
867,-0.0019335666350299742
868,-0.00017188871799900306
869,-0.00013046024391867133
870,0.0005705388635540214
871,0.0007871386108934559
872,0.0006538312985334343
873,-0.0007940785059945696
874,0.0007462119823558747
875,0.001164139742738953
876,-0.004920513533027402
877,-0.0013204374364312805
878,0.002363538765872837
879,-0.012297694199773557
880,-0.0021927340953030064
881,0.010382793220380047
882,-0.002867294066647976
883,0.01730610763508289
884,0.00048368460625929424
885,0.0005129870171413285
886,-0.0013773790289157003
887,-0.0009425551997186289
888,6.142167920693918e-05
889,0.0015870320399817722
890,-0.001163084775929136
891,0.0016886185045843233
892,0.0016084434212925145
893,0.001253208765589934
894,-0.00026236884039583237
895,0.007686049480219265
896,0.0005050270885227398
897,0.00012937731029838678
898,-0.0003906965969475787
899,0.001254383888776735
900,0.0007019656145738477
901,-0.0009461725014422169
902,0.001849255663365926
903,0.004968141255895297
904,0.00034171867517106887
905,-0.00021305708364228058
906,0.00047756491101780344
907,0.0023968791741824547
908,-0.003655247686763656
909,-0.0007275724433566065
910,-0.0039000206186416684
911,-0.03163893755706954
912,0.00011103213817923959
913,-0.00024421675331930646
914,-4.890214027120784e-05
915,-0.0012802544601868914
916,-0.00012163045239373388
917,-7.844012137837303e-06
918,3.94557241653886e-06
919,-0.00020403830594716707
920,0.0006209703629156692
921,0.00023925189882338473
922,3.5285932027298084e-05
923,0.0025374680589106717
924,0.003218957324306256
925,0.00036161076986442194
926,-0.00046118254840164514
927,0.008020764345669146
928,0.0064439123597004894
929,-0.0001468808084376462
930,-0.010246372862825951
931,-0.010150348766891092
932,0.00047351919096382623
933,-0.00010110874738430957
934,-0.00025439567733248993
935,-0.00020941483316594764
936,-0.0050247051736149
937,0.007080268027639186
938,-0.011561469485338446
939,-0.03114962020049328
940,7.382216853966121e-07
941,-8.064957319151242e-05
942,3.0186998564613673e-06
943,-0.00012768440866394354
944,2.125616994682934e-05
945,-6.364437752772375e-07
946,5.285644834318733e-05
947,-7.522597757220906e-06
948,7.6944906488894e-05
949,-2.6203544565137622e-05
950,0.0004432115414827314
951,0.00011207291330698591
952,2.009567303792093e-05
953,7.929366007369647e-05
954,-6.611197669190948e-05
955,0.00022486738358361391
956,1.6313140684670485e-05
957,-1.1825828254222866e-05
958,-0.00012183851473005649
959,8.866614225667785e-05
960,0.00025023795842374775
961,-0.0021113925125461524
962,0.00021551993059959473
963,-0.0021491858741557275
964,-0.001370460822343753
965,-0.0003882143501233936
966,0.0003568540793852041
967,-0.00254189091865284
968,-0.00215294573791305
969,-0.0009311813669664591
970,0.003039953505151228
971,-0.007955678315231115
972,-0.0014918121577337654
973,-0.0019067299382583072
974,-0.0055922905600146655
975,-0.029710531703243195
976,-0.006433182546281124
977,-0.0018790770226038503
978,-0.0030314919735253292
979,-0.03469875901432296
980,-0.0012290937440554758
981,0.0004223055853978313
982,-2.7468111450537505e-05
983,-0.0016072126500540932
984,8.527584404693151e-05
985,5.007182487505697e-05
986,-1.96203617320635e-05
987,0.0004391993938494008
988,0.0004428280614595463
989,-0.00048078782443717433
990,-0.0005204405659252134
991,-0.0014019192609079814
992,0.00013874350944156262
993,-0.0004685984397310341
994,5.7240793444255625e-05
995,-0.0007593084772633893
996,1.9079872206414343e-05
997,-5.256796703794496e-05
998,-0.0002733663850920359
999,-0.0003867833193427916
1000,0.00010427328631215395
1001,-0.00023757708350352988
1002,-0.00019514217355263888
1003,-0.000983837623035994
1004,-8.141160543573769e-05
1005,-4.353938189036911e-05
1006,-3.736483549840879e-05
1007,-0.0006961239128837355
1008,3.631171130307905e-05
1009,-0.0001542110681447713
1010,-0.00021878566068343639
1011,-0.0012022523050215196
1012,-0.00041095109063865674
1013,0.00030980870338530927
1014,-0.0002360029790252867
1015,-0.00016371783070125753
1016,0.0002032467405210396
1017,-9.342407517420466e-05
1018,-1.1830110491472793e-05
1019,-2.5116736517257947e-05
1020,0.0002775473202860808
1021,4.2876218821905875e-05
1022,-2.9334891971784493e-05
1023,0.00019927586865811924
1024,-0.0018300917436504215
1025,0.0007012077959747915
1026,0.0001450538783079258
1027,-0.003025227768522038
1028,-0.0001285706699416417
1029,1.275075735075772e-07
1030,0.00014226060983767925
1031,-0.00023820917494560571
1032,1.9012525451096383e-06
1033,-7.382449161814684e-05
1034,-6.370901493746294e-05
1035,-0.0003190322090407764
1036,5.73060404362018e-05
1037,-1.3012793439090346e-05
1038,-8.381369547453642e-05
1039,0.00014534925342278235
1040,-0.001431092247572162
1041,-0.00122915735411985
1042,-0.0004886548559488485
1043,-0.0029801250614800764
1044,-0.0003310620595458303
1045,9.027596169077782e-05
1046,0.00026301653633186003
1047,-0.0005972813836975838
1048,-6.246400077178115e-05
1049,4.612801985791171e-05
1050,0.00036252353050103005
1051,0.0006850638336206114
1052,2.3386032007868808e-05
1053,-5.1432771246445e-06
1054,6.704259015872545e-05
1055,0.0001767725831431794
1056,7.125224545972273e-05
1057,0.0008394049094448177
1058,-5.2221153703450135e-05
1059,0.003294066022408048
1060,4.909316785328472e-05
1061,0.00020304360939870557
1062,3.195454182742003e-05
1063,-1.5056885371467504e-05
1064,-0.001123065973907439
1065,0.000750708268333675
1066,-0.00025788943719702725
1067,-0.0026472436353514824
1068,0.00020413599025777206
1069,-9.864327310025266e-05
1070,0.0004723184862043262
1071,0.0008994852457191329
1072,8.566154845078794e-05
1073,-5.191678360172432e-05
1074,0.00015568787744075146
1075,0.0009388520873618603
1076,-1.7680482711495836e-05
1077,-2.3727880958317216e-05
1078,6.498834863583062e-05
1079,0.00010009362464899515
1080,2.0000344921613734e-06
