,mathpass_black_hybridper_inf
1081,-7.418756686302733e-05
1082,9.764883989325558e-05
1083,0.0004876723693008491
1084,-0.0005461762663466779
1085,-2.2315439041862276e-05
1086,2.5901804353523828e-05
1087,1.6302530607601243e-05
1088,1.4662042886044052e-05
1089,-9.776568096578612e-06
1090,0.00018587137998804274
1091,0.0002446480051195816
1092,-5.434408608621501e-07
1093,-0.0006730356627200633
1094,-8.593744817883033e-06
1095,-0.0016314453818344968
1096,5.037825281458256e-06
1097,0.00014708641579186293
1098,0.00016250699312203448
1099,0.0005870322093898315
1100,-0.0006182662013979051
1101,3.55339639282029e-06
1102,4.9578113315698945e-05
1103,-7.77354634772222e-06
1104,-0.0001610088105993166
1105,8.145941187076276e-06
1106,-0.00016628476678431193
1107,2.5423116813686284e-05
1108,-7.694296114855995e-06
1109,1.4796131961130944e-05
1110,0.0004799423164260453
1111,0.0001018931800545961
1112,-5.538765251421008e-05
1113,-7.32402847589654e-05
1114,-6.867336807831677e-05
1115,0.0011052464616251687
1116,0.0002478741647214268
1117,0.0010881258694282446
1118,0.00011248212921899611
1119,0.004473984360430664
1120,0.0001427601265752345
1121,0.00040975724173337975
1122,2.0382328100595318e-07
1123,0.0013205505882454877
1124,8.902494211568746e-05
1125,0.0003961457066186911
1126,-3.800885732491243e-05
1127,0.0008408127619362254
1128,-0.00015119322595280287
1129,-0.0006663325116121471
1130,0.0008178893307709128
1131,-0.00076179242489526
1132,-9.801512798169606e-05
1133,-9.513742186465403e-06
1134,-3.210419270897404e-05
1135,-0.0007277481938639534
1136,-8.637773371607251e-05
1137,1.31708080451528e-05
1138,-2.3582952788474222e-05
1139,-2.282794500135312e-05
1140,-0.0007168194963600666
1141,0.00017734130582633
1142,-4.9208532952875246e-05
1143,-0.0006007670857144205
1144,0.00028934935540351683
1145,4.309811319590616e-05
1146,-7.487751352307304e-05
1147,0.00024051869056854774
1148,0.0015795672651588897
1149,0.00044026140610827847
1150,0.00021133327172689846
1151,0.001707532148125295
1152,-0.00034623697277826157
1153,0.0007162976443118194
1154,-0.00041734188001060616
1155,0.00032241222395628765
1156,0.00013610889776812866
1157,3.0090041858624927e-07
1158,1.2636624839351445e-05
1159,7.23094262525302e-05
1160,-0.000349642172739934
1161,9.85544825340465e-05
1162,0.0005632060671636543
1163,0.0005227490452341128
1164,5.550926305799873e-06
1165,-2.1296867505496275e-05
1166,1.3321897536395713e-05
1167,-4.739083060762817e-05
1168,0.003344911993915833
1169,-7.472276385329871e-05
1170,0.0006699505105544378
1171,0.01359223262199109
1172,0.006312808954350773
1173,0.004284584702377289
1174,-0.004937400629384854
1175,0.018156384383761402
1176,-0.00227731348209624
1177,0.0014235625403042505
1178,-0.002701696338862871
1179,-0.01196394300653909
1180,8.801024851400342e-05
1181,-9.827641240979396e-06
1182,-8.017257421110221e-05
1183,-1.6260209877444363e-05
1184,-0.00013212715054631224
1185,-0.00012617328673095686
1186,-6.565788566561324e-06
1187,0.0003904545556744142
1188,-0.000305860809383892
1189,-2.7706996293797474e-05
1190,-5.118271502650239e-05
1191,6.272434381252846e-05
1192,7.175197863466383e-06
1193,9.71437888677796e-05
1194,-6.86684988107409e-06
1195,0.00024999409626126173
1196,-0.00028916688618160763
1197,7.029128304473717e-06
1198,7.759109738468301e-05
1199,0.00041738342713184824
1200,0.00011322235082524179
1201,3.397405812900272e-05
1202,-0.0004055484151542684
1203,-0.00018355986535433557
1204,0.0004752264674659219
1205,7.480163840038902e-05
1206,-8.329081983397748e-05
1207,-0.0006740629974342962
1208,-0.0008774943374854758
1209,3.223257817708813e-05
1210,-2.9876275131558988e-05
1211,-0.001492561053371598
1212,0.002115718829120193
1213,0.00021413168766832883
1214,-2.5193192828723086e-05
1215,0.004811029605134198
1216,-0.000253694877323731
1217,-6.587840857869712e-05
1218,-0.0001503167750543957
1219,-0.001318266533193253
1220,-0.0004244388248529208
1221,2.569008873070601e-05
1222,0.00021745596835376
1223,0.0006538589148982242
1224,1.96400665044507e-05
1225,0.0001500334970994021
1226,5.784549178896424e-06
1227,0.00017514849464200674
1228,-4.625693995407903e-05
1229,-0.0001413481846779648
1230,-3.7697762776225593e-08
1231,-0.0008030810704678097
1232,0.00014157159203655265
1233,1.7282051314020194e-05
1234,9.627723903211015e-05
1235,0.0008481115659030748
1236,5.700913694949774e-05
1237,0.0006613591849108665
1238,-0.0002678407178677022
1239,0.0007976958778634444
1240,0.0006073868882935084
1241,-0.00037533943521431715
1242,0.0002062033702252645
1243,0.001433976646203141
1244,0.0061850606822111825
1245,0.012544040696768491
1246,-0.00778215897934044
1247,0.038244069352964045
1248,0.0004540489969620476
1249,9.886244734778243e-06
1250,1.130548213165199e-05
1251,0.0003475502189632984
1252,6.652703278875703e-05
1253,6.323834785662064e-06
1254,-1.1517726513614834e-05
1255,0.0005986872162181405
1256,0.00017220161768509017
1257,0.00012829627226072817
1258,0.00010192955394562057
1259,-0.00015105709310885847
1260,-6.200325962911273e-05
1261,4.976399796193352e-06
1262,5.02124164043276e-05
1263,-0.0001763158498910546
1264,-0.00046171848277459614
1265,5.3241606198347705e-05
1266,8.484500641988034e-05
1267,-0.00010074991221144116
1268,0.00010805872957950906
1269,-1.0990125410688758e-05
1270,-4.2066040351855316e-06
1271,0.00035646801885770075
1272,0.0003609705816821119
1273,-4.111143514531897e-05
1274,0.0001315901256493607
1275,0.001639243002112455
1276,-0.00016511203612162048
1277,0.00018602843674655128
1278,0.00017834713980621495
1279,0.0006418446651906472
1280,-0.0006660294493504171
1281,0.00022302235360836245
1282,-0.0002933773872902626
1283,0.0015949263795539056
1284,0.0002690646179690784
1285,-6.215891940502668e-05
1286,0.00016224019323428742
1287,0.0011952838715791332
1288,4.350147224415069e-05
1289,-2.450117728406643e-05
1290,-8.198233791922163e-05
1291,-1.8406483867266194e-05
1292,0.0008272070397613555
1293,0.0002860194147585769
1294,-0.0006900308731370443
1295,0.002144326026204138
1296,1.6036312687476977e-06
1297,3.4960348966853344e-06
1298,6.0852473180277505e-05
1299,2.9208159401559422e-05
1300,-0.00036235720268642114
1301,5.5516760429091015e-05
1302,0.0005431854503222074
1303,-0.00032118946106559314
1304,0.0007417393575611005
1305,0.0029946739868899164
1306,-0.0015323920440725208
1307,0.00886520871271833
1308,0.001136768312146784
1309,0.00015501159006463356
1310,-0.00044182856669903916
1311,0.004037759805010657
1312,-0.003771746926849811
1313,0.0007610161526722842
1314,-9.399928481486857e-05
1315,-0.00772488653156758
1316,4.357281677472581e-05
1317,-2.9021152410894766e-05
1318,-2.7058893781603976e-05
1319,-7.93791085727476e-05
1320,2.6346347569243556e-05
1321,-8.572055904803113e-05
1322,-5.783198862831138e-05
1323,-0.00015845596874573302
1324,-0.0015010206591106452
1325,0.0002728595444909661
1326,0.0003802609914487982
1327,-0.00016214173041102615
1328,-4.081174291657435e-05
1329,-2.3966895392968358e-05
1330,-9.090636110334591e-05
1331,-0.00039682020604832737
1332,8.139958710182503e-06
1333,-2.2334850518797545e-05
1334,3.709418799887366e-05
1335,1.541139067544083e-05
1336,0.0004022884895708558
1337,2.3843951336943485e-06
1338,7.616944352682144e-05
1339,5.7064633362740375e-05
1340,-0.00019143361025145594
1341,-7.158560971752903e-05
1342,-7.186968186011016e-05
1343,-0.0003295529234865092
1344,-9.168361347099007e-05
1345,-1.594933708955941e-05
1346,0.00022466837124477404
1347,0.00039318260965182225
1348,0.0002917836294007266
1349,0.0010903535649546788
1350,-7.530397698659318e-05
1351,-1.591630869127561e-05
1352,0.0028084765387436867
1353,0.0012330636249401083
1354,0.0012860222951065429
1355,0.01610009546965153
1356,-0.00017724670118066961
1357,0.00032748997519971165
1358,0.00010763875470854311
1359,0.00010830262243136512
1360,-0.0009401298938895343
1361,-5.35250755743803e-06
1362,-0.0002650167132716926
1363,-0.00043628333258007983
1364,2.875423045417015e-05
1365,-0.00014925897581908625
1366,0.0001486053037728035
1367,2.3878613932534466e-05
1368,0.00024448956614655837
1369,-3.0467823601059144e-06
1370,1.0391741978890618e-05
1371,0.00020405014348133873
1372,0.00021021472194791206
1373,0.0005295223772972499
1374,-0.00037963137698394467
1375,0.001583999157823972
1376,-0.0014450707571223428
1377,-0.00601655994390041
1378,-0.002467313475176912
1379,-0.029427632594289394
1380,-0.0016345442671327752
1381,-0.00011750402469592641
1382,-0.001191727678407445
1383,-0.008283913000830253
1384,0.005199342091407999
1385,-0.000984435767896258
1386,-0.0002939835227933829
1387,0.0031690347991549183
1388,-0.004838422725285809
1389,0.0018824361913997226
1390,-0.0007179769383989503
1391,-0.009176792313622919
1392,-0.00022807157375202833
1393,0.0003156000726274353
1394,0.000309929637300319
1395,0.0005287703587504879
1396,0.0006649539540752726
1397,-0.00017349726971811307
1398,-0.00021902407763075586
1399,-0.0004528212338654204
1400,-0.004559320001059151
1401,-0.0001624949535150912
1402,0.003521401526769861
1403,-0.0005069959248714532
1404,0.0004348595096243228
1405,0.00018286993189873792
1406,6.162417472595902e-05
1407,0.00040412360999072855
1408,0.00016269146057303974
1409,-0.00013787826897823438
1410,-9.437430548290714e-06
1411,0.000613717304077872
1412,0.00011448831815322029
1413,4.337094188974192e-05
1414,0.00020240014955551837
1415,0.0011548956553285295
1416,-8.38572515389884e-06
1417,-0.00021176990682206733
1418,0.00018550943238452992
1419,8.855750404658702e-05
1420,0.00266922145499007
1421,0.0018651757459915471
1422,-0.0003338749454135548
1423,0.01211824779708158
1424,-0.00011275555289484957
1425,0.0006766073964116553
1426,-0.0005044251248147073
1427,-9.299788342296455e-05
1428,-0.00015003266690131944
1429,0.001882560991776103
1430,0.0009681551482528788
1431,0.007368907261814743
1432,5.482277282137669e-05
1433,-0.00034341278849084133
1434,0.0005553149736518764
1435,0.0005588985393727092
1436,0.00028517828022201776
1437,0.0025402992831616905
1438,-0.0009108703808111072
1439,0.0033842434069777426
1440,0.003034267101895225
1441,-0.00014980226325320956
1442,-0.009612032261097652
1443,-0.01814025741101117
1444,5.8859444567247205e-05
1445,4.2434369575862595e-06
1446,4.961079341525701e-07
1447,-8.86424715854184e-06
1448,0.005002519657782941
1449,0.0065024660072887435
1450,-0.0031605461851032433
1451,0.027660041949288085
1452,0.00034368113844012013
1453,-0.0004876099127050742
1454,-0.000149899328750605
1455,-0.0007732199204926053
1456,0.0028913833871367393
1457,-0.005428553103889153
1458,-0.0002498202362867069
1459,-0.006316556493096035
1460,0.001914216629608723
1461,-0.00036589915494473655
1462,-0.0005418684920636255
1463,0.0005914405222896028
1464,0.00011574761210918948
1465,0.0003543198074513877
1466,-2.342860400011807e-05
1467,0.0007965406588233388
1468,0.0003421814504864544
1469,-0.0002385085128283145
1470,-0.00018578526085684852
1471,0.0007131452585255393
1472,-2.357008290615848e-05
1473,4.09180581740266e-06
1474,0.00032500648273097344
1475,-0.00030345094138212067
1476,-0.00018247429648168828
1477,-2.8130381246573745e-06
1478,-2.141847413168707e-06
1479,-0.0006381621417147471
1480,-5.9370914703965846e-05
1481,0.00014997817897124987
1482,-9.064893153386048e-06
1483,0.0001955058728980087
1484,0.00020562564630323283
1485,-0.0009352680885800673
1486,0.0006290048754319984
1487,6.647076048916191e-05
1488,0.0016233589873112693
1489,-0.0008907333764133873
1490,-0.000495791459891404
1491,0.00045821309374025656
1492,0.00016826030844789924
1493,-0.0025338472978207256
1494,-0.0015082170713419142
1495,-0.013718569012825099
1496,-0.0011886229070361776
1497,-5.141771442115673e-05
1498,0.0002397695786973653
1499,-0.0017949007457420199
1500,0.0009493447829819753
1501,-0.001525052745277454
1502,-0.00035898110198610383
1503,-0.0019142759980052104
1504,-0.0006167007256535101
1505,-5.4425962694929696e-05
1506,0.0002868125778737413
1507,-0.00048022919254411004
1508,-1.0322671784762052e-05
1509,-0.009006893152458163
1510,0.003590642036525658
1511,-0.013401873042336818
1512,-0.0004873588838583713
1513,-5.85169813818049e-05
1514,0.0005309789846942708
1515,-0.0007572948568450268
1516,-0.0005503871630711838
1517,0.0005160771555197853
1518,7.594297867678895e-05
1519,0.0011647893711133413
1520,-0.0004217807227336996
1521,9.107357610345212e-06
1522,-2.3949788152835518e-06
1523,-0.0006795252601763189
1524,-0.00021361888905316453
1525,0.00019128110866690814
1526,-2.0010945690437284e-06
1527,-0.00033874254663787256
1528,0.002112889515221987
1529,-0.013283282189293031
1530,0.008054871755138629
1531,-0.011203141300241332
1532,-0.007593122114169984
1533,-0.005583678823766167
1534,0.00959986363730319
1535,-0.008100679890599823
1536,-0.0022080647445571005
1537,-0.0009094740738630958
1538,0.002213089722837684
1539,-0.0023902079425801507
1540,-0.009459934135108148
1541,0.009287367980953183
1542,0.0013672901787216958
1543,0.011129021876556342
1544,0.00040915935401769437
1545,-0.0005632052003605789
1546,-0.0014259033457891673
1547,-0.00495153754888867
1548,0.0021785058554958424
1549,0.0007284416172930436
1550,-0.002758283456601973
1551,-0.0005559578578012463
1552,-0.00022718133531064567
1553,0.0005797151734023148
1554,-0.00041432444536190977
1555,0.0002518172246097162
1556,0.00027895785669601066
1557,-6.3994412549221275e-06
1558,-0.00018647261132304633
1559,0.0005090855480568488
1560,0.0001784767097614075
1561,-0.0005644770989775562
1562,-0.0001822923187965421
1563,-0.0008807852004940895
1564,-1.696487520623341e-05
1565,-4.637108074067356e-05
1566,0.0006258474069212831
1567,-0.00013111744958891136
1568,0.0004458829220527567
1569,-0.0005947730467568342
1570,-0.000771012074876941
1571,-0.0018097431053422618
1572,0.0015235534941406624
1573,0.0010582760482567535
1574,0.00016974219593688362
1575,0.0039740911192567814
1576,-4.219661810120095e-05
1577,0.0012341436541571027
1578,0.00037960707744647974
1579,0.0033142371130111133
1580,-4.548515615277184e-05
1581,-0.00013027799612472916
1582,-0.00035540784448000125
1583,-0.0014625741575122022
1584,-0.0030632551714877927
1585,-0.002006235843984911
1586,-0.0010167315511689793
1587,-0.02140450032652679
1588,0.0005247591146634689
1589,-0.000769627248610343
1590,0.00038620706773752247
1591,-3.655846662758972e-05
1592,0.0003488556262648122
1593,6.101713311429343e-06
1594,0.0007497446155388429
1595,-0.00013535600603883986
1596,-0.003282717339430138
1597,0.006152650503050562
1598,0.005389020363009007
1599,0.027750238367547923
1600,-0.0027549238266701558
1601,0.0015674504659286457
1602,-6.20992211163104e-05
1603,-0.003940367864579844
1604,0.00012491280865998186
1605,0.00019779016630148223
1606,-0.00010755776722757094
1607,0.00013243051364115704
1608,-0.00012306258853129402
1609,-0.00013800789787751037
1610,-0.00010225522142011774
1611,0.000899502811404853
1612,0.0003973499475966222
1613,-3.366974567744049e-05
1614,0.00020416442872532974
1615,0.0018244939624340651
1616,8.965540107605035e-05
1617,2.7149022476416653e-05
1618,0.00015549911881811208
1619,0.0005632869100087694
1620,0.0014241975614643133
1621,-0.0003508433883287971
1622,0.001214071223911638
1623,4.635729245436239e-05
1624,3.1216872388136374e-05
1625,-0.0006493036474422948
1626,-1.6996131982436405e-05
1627,-0.0011006241435514137
1628,0.0012914590771775166
1629,0.00021672323983264852
1630,-0.00020657051835388984
1631,0.0004935477145931035
1632,0.0009132327450238258
1633,-0.0009739855615601991
1634,-0.00011617497491798857
1635,0.0009178482652173881
1636,0.0003538330410075656
1637,-0.0014462682530451405
1638,0.0002905583262825906
1639,0.0006121136376624622
1640,0.002053184329185059
1641,-0.0008206228007561457
1642,0.0002532315927252322
1643,0.000199570449576269
1644,0.0020950001821708145
1645,-2.8345427382614647e-05
1646,0.013942004922401718
1647,-0.005993985408314785
1648,0.01569889543161008
1649,0.016690958036608194
1650,-0.014981183540520122
1651,0.051831272159431334
1652,-0.017526727219906578
1653,0.009403446171101797
1654,0.009370743982032923
1655,0.0052967758688848825
1656,-0.009613653779737117
1657,-0.00619551373611794
1658,0.01083035921829676
1659,-0.018084428260706956
1660,-0.00338588542520647
1661,0.0074174373357631445
1662,-0.009050704902021424
1663,-0.01479687862968325
1664,0.010418328568092355
1665,0.006607192974590533
1666,-0.01624473062016957
1667,0.005997425574314198
1668,-0.005796177944869425
1669,0.005867082227724842
1670,0.011465944970643384
1671,0.02555708068656688
1672,0.00048825440707697405
1673,-0.0006680172027351027
1674,0.005394259167800528
1675,0.020887153337187953
1676,-0.001007168778981704
1677,-0.01190457548420225
1678,-0.006041071763841218
1679,-0.05290310080603406
1680,-7.23085937177871e-05
1681,-0.0003188181322254083
1682,0.0016361972570133766
1683,0.00045115776920259777
1684,0.00011347472991388497
1685,-0.00023138091307065502
1686,0.00015675876561287326
1687,-0.001757094188767778
1688,0.004998007121772882
1689,-0.002123897929049862
1690,-0.0026553113146273646
1691,-0.000650969045376267
1692,0.0008738873020612053
1693,-0.0015327088874065994
1694,0.00025274359724357246
1695,-0.0009520660744306349
1696,-0.004290906035544488
1697,-0.0029548425531254986
1698,0.002696364859511825
1699,-0.031008136348672086
1700,-0.003384792699553349
1701,-0.002381030810621465
1702,0.0011790214568233876
1703,-0.02984960462018324
1704,-0.0074878768896671
1705,-0.01043856514550573
1706,0.011717050090578884
1707,-0.05254320734920913
1708,0.0023488139039893265
1709,0.004951203822232417
1710,-0.01328671182589296
1711,-0.020711747417210862
1712,0.011529510495678434
1713,-0.004547836490342085
1714,0.0003849146099331312
1715,0.025873926323208046
1716,0.00045089795052150614
1717,1.0655821676787685e-05
1718,-0.0003971345161632672
1719,0.0005430740913072654
1720,4.6795789873766676e-05
1721,0.001047726608437947
1722,3.574882486056593e-05
1723,-0.0007772601228486851
1724,-0.0007403946557257821
1725,0.0015132424869921523
1726,-3.342944843325417e-05
1727,-0.0025776988296399854
1728,-0.0005853055142306971
1729,-0.001670663415580637
1730,0.00014855667070555714
1731,0.0002571575849617879
1732,0.004629359794906757
1733,-0.007198382913057656
1734,-0.001022114979735857
1735,-0.007692068251810514
1736,-0.0010593335390531966
1737,-0.002512975643262779
1738,0.005499418433171006
1739,-0.0010963330815376828
1740,0.00080893242099794
1741,0.0032954952514953556
1742,-0.0011748872814866074
1743,-0.011522071961436554
1744,-0.009700865204941017
1745,-0.0021537062979427547
1746,-0.002735991322859373
1747,-0.013690923797322074
1748,-0.010945314646119675
1749,0.00765481988053676
1750,-0.007384620229034928
1751,-0.023780754946232767
1752,0.0027192164895272894
1753,-0.0036408148637884705
1754,0.005373235487971993
1755,0.015670644296775324
1756,0.007529152979715042
1757,0.0022336956574871654
1758,-0.002154304083224366
1759,0.022727022035186013
1760,0.009651781889672632
1761,0.02171215835165651
1762,-0.003314230207949438
1763,0.10413043631467865
1764,0.0008336836691315696
1765,0.001995865383051557
1766,-0.001041985229044848
1767,0.00726778679610649
1768,0.0001728087077034986
1769,-0.0003646565748720891
1770,-0.00015468917841392486
1771,-0.0007684199782826866
1772,0.0029198423500450595
1773,-0.001932763358437771
1774,0.0019130205325879799
1775,0.00951011987923709
1776,-0.011132284999828516
1777,0.00682095175221138
1778,0.010089855890085805
1779,0.017161903637640592
1780,-1.3711377935510319e-05
1781,2.453700816038626e-05
1782,1.185844323930117e-06
1783,-1.6758182128952288e-05
1784,-0.015797815960486974
1785,0.011706491033690494
1786,-0.008231166222064075
1787,-0.03599587409231982
1788,-0.018771927409049715
1789,-0.019618449233087146
1790,0.04670845335662391
1791,0.04404482480064995
1792,0.009006411813856335
1793,-0.010741724273097459
1794,-0.00413883566438823
1795,-0.014176758218689902
1796,0.0005148322849181291
1797,-8.31882592653568e-06
1798,0.0005465743047006764
1799,-0.0003392722590444108
1800,0.0016436457847423549
1801,-0.0008230952753978984
1802,-0.00016775306570311496
1803,0.00042559421488948116
1804,0.0008292102738799138
1805,-0.00045041098155412524
1806,3.152448932199515e-05
1807,0.0008725832562577876
1808,0.00031579728980075727
1809,0.0011507281336653144
1810,-0.0001655773338468965
1811,0.0033051883445987776
1812,2.8754903989042207e-06
1813,5.232019085149131e-05
1814,0.00012305492081705606
1815,-0.0001291661924159623
1816,-0.0007633469146259273
1817,0.00021829845270313227
1818,0.00019567208428827987
1819,0.00031867045780310343
1820,0.0004971226006030116
1821,-0.0011779260405343898
1822,0.000667148839825682
1823,0.00036879829589228175
1824,0.0002875452074440959
1825,-0.001040134585228685
1826,0.0002791023046691241
1827,0.0008828546876702986
1828,-0.00029272688736132015
1829,0.0008071984236615145
1830,-0.0007161964689058283
1831,-0.00015431398380043055
1832,0.00011143210631703566
1833,0.0001170579355736512
1834,6.48830884394277e-05
1835,-2.273594834500334e-05
1836,-0.0017722127144416254
1837,0.004589481602505279
1838,-0.0008869519858265841
1839,0.002859528211010857
1840,-0.00033568284222232266
1841,-0.000159702833912542
1842,0.00017530074479776058
1843,-0.00041487981387751117
1844,-0.0005582855671083931
1845,5.750544383948644e-05
1846,0.0003557521988476391
1847,-0.0010425348110843556
1848,-9.81463394243645e-05
1849,-1.7512986182745693e-05
1850,9.488338565858713e-06
1851,2.8683655099715397e-05
1852,-0.003009129101103687
1853,0.0009903704694736773
1854,-0.000789728176708313
1855,-0.011313668078100594
1856,-0.001325274486144423
1857,0.0028067775782085994
1858,0.0005983129667031719
1859,0.006491148696566077
1860,-0.0004065786654913759
1861,-0.002297738145988103
1862,0.0012046782375937243
1863,-0.006257354152090275
1864,0.0010305755142729963
1865,-0.0002159541521152862
1866,-0.00015895800911390202
1867,0.000453931057847245
1868,-6.109175350768892e-05
1869,0.0001206206000152205
1870,0.000685579910924676
1871,0.00046118646640422057
1872,-0.0011869714824266147
1873,-9.085340667364186e-05
1874,-0.00048652590284216563
1875,-0.00834153361545378
1876,0.0008612805067102687
1877,0.0055667996754656035
1878,0.003829843313083062
1879,0.036443407445116094
1880,0.0003258220950877663
1881,-0.0006491671524612047
1882,-0.000678996377433972
1883,-0.0018423176665765572
1884,-0.0001286203007514234
1885,-0.000571729992249952
1886,-1.4795075482619438e-05
1887,-6.8776805118718505e-06
1888,-0.0002543786699013263
1889,-0.00117499642608411
1890,0.0014778976767671856
1891,0.0007375197148226396
1892,-2.2103301962792815e-05
1893,0.0011257475965622396
1894,-0.0019567407054024836
1895,-0.0023909048556425153
1896,-3.956134902143935e-05
1897,-3.938130946261699e-06
1898,-9.366733511715872e-05
1899,-5.4665043460806927e-05
1900,7.732763700185898e-05
1901,-0.00013763582268437282
1902,-6.309832324927782e-05
1903,0.00022477475315804744
1904,0.002294531604515104
1905,-0.0014911323076505873
1906,9.140766761790649e-05
1907,0.005573427661232417
1908,0.0022027642709514486
1909,-0.00014903169214809
1910,0.0020838558465592996
1911,0.011164102041491965
1912,-0.004495285184952311
1913,-0.0005619719117433414
1914,0.009188234106918599
1915,0.016411432198063052
1916,4.179466042909386e-05
1917,2.3766801414293e-05
1918,0.0002574414914168082
1919,0.00026595993713421774
1920,1.7596716617343647e-05
1921,-2.6059862537391206e-06
1922,0.00027156361327625053
1923,-0.00023366607511712966
1924,-0.0013413747658952409
1925,-0.004034253032634694
1926,0.0034089584265041394
1927,-0.007114150745466586
1928,-9.642444994085806e-05
1929,0.00037307777947445425
1930,5.085772655250396e-05
1931,-0.00039051932553497103
1932,0.001679798094133157
1933,-0.0018448351977591198
1934,-0.0006206860636656174
1935,-0.0017863608563728347
1936,-0.00035394527446364234
1937,-0.00013382941741695394
1938,0.0002586697447722504
1939,-0.00011697525375245551
1940,-0.0001887634206677373
1941,7.785031671100313e-06
1942,0.00013184435581010232
1943,-0.0001443171666335285
1944,0.0015474922788562843
1945,-0.0004715170098274124
1946,-0.0003438222635532044
1947,0.00026553067948399087
1948,-0.000350225071498118
1949,8.415737300663245e-05
1950,0.00011260183392024224
1951,-0.0003101070064750699
1952,5.4422403513596257e-05
1953,-8.65493984578659e-05
1954,3.749484343596032e-05
1955,-0.00012338691783918214
1956,0.0004770970537213606
1957,-0.0002633910466502104
1958,0.0001088682183807527
1959,-0.0010133804961714283
1960,0.0014268057013770493
1961,0.0014885814858193337
1962,-0.0021581828978460026
1963,0.00193947099734601
1964,0.00037707823445743517
1965,-0.0008661943673180303
1966,0.00012904510242451624
1967,-0.0010488599997859219
1968,0.00021126317574678155
1969,-4.0168494934877586e-05
1970,-0.000345064433006932
1971,0.00031714852696300584
1972,-0.00028599408154265243
1973,8.183067577126562e-06
1974,1.974902630810718e-05
1975,-0.0005859129063953047
1976,-0.0006470751008461881
1977,-2.099028792883282e-06
1978,-0.00016034890034373237
1979,-0.0016612254919157305
1980,3.089926920405319e-05
1981,2.6978251637954636e-05
1982,3.5833573228841016e-05
1983,0.0003317463647356721
1984,0.001290542203473527
1985,-0.0018272692836496047
1986,0.0002209989296919116
1987,0.0025839369732221615
1988,2.123036394212661e-06
1989,-0.00011139317492977796
1990,0.00010229999118581745
1991,1.344917245398685e-07
1992,-3.0399327731278146e-05
1993,5.209629624823529e-05
1994,0.00015721936792646526
1995,-8.62279227951166e-07
1996,6.87010538008929e-05
1997,0.00010157595625922319
1998,-0.00040797633283461
1999,-0.00039618035338290935
2000,-8.80885655724605e-06
2001,-3.733640110845129e-05
2002,0.00045227921393716793
2003,0.00014028818608338825
2004,-2.1099474633064475e-05
2005,-7.708310620020226e-05
2006,0.0001181253756197249
2007,-3.811837415872377e-05
2008,-8.628868416085579e-05
2009,-0.0001456724400291665
2010,-2.3834518719555213e-05
2011,0.0004853277011948771
2012,-0.0002595198284260057
2013,-2.45267374736466e-06
2014,0.0001405338567751114
2015,-0.00015946425029422721
2016,0.00018646045370627478
2017,0.00011678938386828468
2018,5.338514947830028e-05
2019,0.0016643437335686578
2020,-0.0007132640902691383
2021,-0.0009004786511383622
2022,0.0003130369809529557
2023,-0.0034340540369701307
2024,0.0010388796651283976
2025,0.0009334978728948915
2026,-0.0023137121750118456
2027,-0.0012038194079219899
2028,-0.00018460920079994006
2029,0.0006458564687571502
2030,-3.9604252648242377e-05
2031,0.0007405718592603286
2032,0.0002845920517603383
2033,-4.370544000914417e-05
2034,-5.843969217341428e-05
2035,-0.0006236138932278133
2036,-0.00040918534648365525
2037,1.8185639352709535e-05
2038,-1.0573020874982892e-06
2039,-0.0007858379396700222
2040,-0.0010159461531592722
2041,-0.0030790527587014707
2042,-1.442972054276269e-05
2043,-0.010849236524817037
2044,0.0045372297023034015
2045,-0.007439093269452332
2046,0.0032125786377092914
2047,0.0008865593659055817
2048,0.0007293910659417337
2049,-0.004389590855098876
2050,0.00493501309292125
2051,0.004202253900659679
2052,0.00010000384888197011
2053,-2.84587032293583e-05
2054,-0.0003371178155096962
2055,-6.918190679127837e-07
2056,0.0002245661112039235
2057,-0.0008728267599838475
2058,-0.0001575447255052024
2059,-0.0024919156802881556
2060,-0.0006740355169901131
2061,-0.004422779425496089
2062,-0.0008459349426177321
2063,-0.024819736304552246
2064,0.0004803299951580398
2065,-5.155934018884099e-05
2066,-0.0006083447833181818
2067,-0.0004972106350522909
2068,0.0007359937873691966
2069,-0.00074362375878367
2070,-0.0007263854418519611
2071,-0.002650017684120849
2072,0.003286788447597461
2073,-0.009872543542103786
2074,0.004128749808045506
2075,-0.00473270049625971
2076,-0.0016001737056837433
2077,0.0001984218051474957
2078,-0.0009874480211175328
2079,-0.009134622525895125
2080,-0.0002034114777512975
2081,0.00010161692188165818
2082,2.2159061226354613e-06
2083,-1.983576053172247e-05
2084,0.005937067075875323
2085,0.005569539825608711
2086,-0.0017613955356787254
2087,0.02907367146251815
2088,-0.004533654708193649
2089,0.0018846323809318906
2090,0.0006868701933971953
2091,0.0006198651746888199
2092,0.0026649026223024208
2093,0.0009880129893752353
2094,-3.495646285480036e-05
2095,0.010301426654231024
2096,-2.1598980356665496e-05
2097,0.0003544948040208863
2098,-0.0015772056531843587
2099,-0.0015637645114221675
2100,-0.00022861675179640506
2101,-1.763857504490593e-05
2102,0.00010724146791178289
2103,-0.0003994471379162023
2104,-0.0007880560897281972
2105,0.00029794631233868947
2106,0.0007562084416119793
2107,0.0007647688510388627
2108,-8.698237591461995e-05
2109,2.3944425588904677e-05
2110,5.179424546882321e-05
