,mathpass_wi_hybridper_inf
404,0.00011448341407442952
405,0.00016651933117328255
406,0.00011140905624740717
407,-0.0003384940886653796
408,-0.0008985806659600696
409,0.00012111797416539971
410,-7.343552285617821e-05
411,0.0017419398322375895
412,0.0001792326213857752
413,-0.0001951049561088989
414,3.033538621175315e-07
415,-8.843888230457674e-05
416,-0.0003689263035918084
417,0.0002549476738929251
418,0.0001672054578945766
419,0.0008069301199107382
420,0.00027712820894889824
421,0.00044689746901163327
422,-0.0014134837819719075
423,-0.0022047503857036002
424,-0.0014611005982821431
425,0.00044897259616164323
426,8.388312127751256e-05
427,-0.0018447662963673459
428,-0.0006001948184644233
429,0.0001536897602855748
430,-0.00012899781052238423
431,-0.0008539399803106564
432,-0.0021305981779112743
433,-0.0009412881727307385
434,0.001431896185911577
435,-0.0034864680094764643
436,-3.6611912757703715e-05
437,-0.0008083668760195833
438,0.000343203540580752
439,-0.0009005526295247171
440,1.1514922783481555e-05
441,-0.00018948372314024221
442,-0.00017515832216653178
443,-1.8250308373211894e-05
444,-0.0002642606844944622
445,-0.00010411221062796483
446,-7.064132727668656e-05
447,-0.00030603340784971796
448,0.00034539396986493776
449,0.00028380757047845865
450,-0.00033351781875332287
451,-0.0005731766825760202
452,0.0004516810460180493
453,0.0005641897915597647
454,-0.00044601468985148106
455,-0.0008131157143146484
456,0.00018320815380120454
457,-0.00047578980329743845
458,0.00011038429162209787
459,-0.00010708808890327797
460,-0.000951162750814581
461,0.0002776699686412257
462,-0.00031476385639732883
463,-0.002486122962129357
464,-0.001371451963465979
465,0.0009025205638063834
466,-1.5880775634574638e-05
467,0.0008531437582102375
468,0.00010889728614053019
469,-0.00022095827778873908
470,1.0832512557853642e-05
471,0.00014051524503946438
472,-0.00010937038924267014
473,0.0002097076013220871
474,-0.0008531564706920793
475,-0.0012225397224763005
476,-0.0007205879497589003
477,0.00010298334171877231
478,-9.926689477144881e-05
479,-0.0014860908708401925
480,-0.0009654723115280462
481,-0.0002545853189548505
482,5.660369254158498e-05
483,-0.00292616929316261
484,0.0001647342630003488
485,0.00016234057577110464
486,-9.696653809174437e-05
487,0.000736635613491832
488,0.00022159917575781876
489,-7.285417889283024e-05
490,-5.1870320994770245e-06
491,0.00014485819696876862
492,-0.0016565156276322998
493,0.00037406202793424117
494,8.651965964655329e-05
495,-0.002814274634546859
496,-0.00011164791235945559
497,-0.0001324295525038622
498,8.988230637043831e-05
499,-0.00017040059788069043
500,-2.286272168276883e-05
501,-0.00014325749689011983
502,-0.0017693041555120728
503,-0.001078285103066586
504,-0.00014856963404524324
505,3.251522247252226e-05
506,0.00011981362625556009
507,-0.000462272437103403
508,-0.0002679823601343593
509,-4.016577006145622e-06
510,-0.00017644450325805659
511,0.00019820905479512053
512,0.0008534619497275491
513,-9.814521789132619e-05
514,-0.000642776910614996
515,0.000885589423342428
516,9.580655393276997e-05
517,-0.0002195319689850193
518,0.0002660509352411286
519,-0.0024084995183545404
520,-0.0024211205564010838
521,0.001169830038261972
522,0.0012398531026517664
523,0.0014132302461008208
524,-0.0006657591552959214
525,0.00015523209568555398
526,-1.4682695205337931e-06
527,-0.00011520033348579171
528,-0.0006833615264553945
529,0.0020354672569700195
530,0.0007546668302413443
531,0.005445416392157036
532,9.785427880846598e-05
533,0.00013691280806602012
534,0.0009310788513366429
535,0.0032727060501095114
536,-0.001129537919874817
537,-0.00015096017788732708
538,0.0003015977713006787
539,-0.0005042384371347966
540,-0.00035428329351349513
541,-0.0003354825744563268
542,4.971954108342459e-05
543,-0.001902143052451753
544,-0.0003976018070723626
545,0.0001031337381256826
546,-0.00010857179827957053
547,-0.0006285276275983549
548,-0.00024594047025551594
549,7.531084359685849e-05
550,-3.9175479157842686e-05
551,0.0006249018889542835
552,0.000577633614352196
553,-6.907477443544383e-07
554,-0.0001426266657201674
555,0.00016963191843413262
556,-0.0011030352313947875
557,1.6714668835281738e-05
558,-3.7551713197964614e-05
559,-0.002473526264012634
560,9.60423046639854e-05
561,-0.0003128621675178399
562,0.00019156871996594874
563,-0.0005833908109251925
564,-0.00046084632387619
565,7.636052766248015e-05
566,-9.955805655952144e-06
567,-0.0008713390229671075
568,0.0007926116059393351
569,-0.000808391808203141
570,-2.2280876566389796e-05
571,-0.0011383010867547366
572,7.603367602709869e-05
573,1.5297132343768458e-05
574,0.000353054911974642
575,0.001325461255347491
576,3.7715552822026e-05
577,-0.00022131441526935115
578,0.0001559262010413434
579,-0.00021890775571527894
580,-0.0005958705879273529
581,-3.428597305524875e-05
582,-0.0004890310537961613
583,-0.0036089301843659064
584,-0.0028652541253235513
585,-0.00019791403650291965
586,3.061303981374686e-05
587,-0.0018368010933876434
588,-0.0034236577968262483
589,0.0019858825349376584
590,-0.00010183895755712647
591,-0.002332364556434801
592,0.0024769294534394645
593,-0.002492161430969302
594,-0.0006116007267507394
595,-0.009114336672123385
596,0.0004201238011225632
597,-0.0003703346997726435
598,1.1654787076517663e-05
599,0.0002655625641617204
600,-0.0011835030499488936
601,-0.0004376022188550221
602,0.0016347361809544417
603,-0.0071987770752228696
604,0.0003529555958724641
