,mathpass_hybridper_inf
264,-0.002632764055798163
265,-0.003560108012138155
266,0.0029296051128882656
267,-0.009420766852271199
268,0.0004930898966218729
269,9.85504070903171e-05
270,0.00017502319367518047
271,0.0026437726382289055
272,0.0011750074978453503
273,-0.0004751734408559121
274,0.00036641201189508115
275,0.0035171638669967645
276,0.0003568488677666603
277,0.00016080359201991738
278,-0.0012691930259222247
279,-0.0014983462305147347
280,-0.0003947625350415947
281,0.001009456250493376
282,-0.0008144694194885882
283,-0.001210447478748393
284,0.0003603589404907906
285,-0.0009059841190860575
286,-5.671776098418787e-05
287,-0.001924452215831693
288,-0.0007789236407896933
289,-0.0012064168087546681
290,-0.00042316718286747074
291,-0.006407530057054786
292,0.0009388110640513026
293,-0.00047918388970469484
294,-0.0009109068680589402
295,-0.0007880353194336831
296,0.0012503916779417455
297,-0.0010181156835909885
298,-0.0003269569766901757
299,-0.0004609890165979629
300,-0.0008139033881692572
301,0.0014441261913861307
302,-0.0008763173345922186
303,-0.001715929330896512
304,0.00021641854289001882
305,-0.001544293178504312
306,0.00045477621101947587
307,-0.002316005209179192
308,0.00025604983629743376
309,-0.00014962615198756387
310,-0.0002226358170678989
311,-0.00035555705968238945
312,-0.0006771623183658934
313,-0.0010005754842416154
314,0.0018568048105978908
315,0.001561968535341512
316,0.0017155141048217804
317,0.001922430560163485
318,-0.0032911128164351986
319,0.0012735211484828052
320,0.000863072924050318
321,-0.0004985101908494768
322,-0.002263942210708508
323,-0.0056715753288967986
324,-0.0009690500216664665
325,-0.0014691670836597343
326,0.0011971076806616245
327,-0.004012615032234122
328,-0.00491098543332656
329,0.004500337522456935
330,-8.023799948370803e-05
331,-0.0012344758983631032
332,-0.00045231430624909216
333,0.002132081816847571
334,0.0015270080238491445
335,0.01311869194484856
336,7.668019132026371e-05
337,-5.112186320234419e-05
338,-0.0015103062625932044
339,-0.004452177055136111
340,0.0010182945030928787
341,-0.0007273689670668774
342,-0.0012163084157040863
343,-0.0034819108000862372
344,-0.0004521354638367408
345,0.002185169232748711
346,-0.00017365328137890695
347,0.004375406812021715
348,-0.00029758904445613475
349,0.001046555709763224
350,-0.0005377803062960579
351,0.000930796451293991
352,0.0002360359117536994
353,0.000431705465520609
354,-3.926208324388397e-05
355,0.0017984351766462444
356,-0.001425807364129069
357,-0.00364649076047955
358,0.0030720408385052126
359,-0.0061116959622795
360,-0.0018908771853733905
361,-0.007312656223709504
362,0.00401012917751345
363,-0.017604945350676218
364,-0.00026142129958366215
365,-0.00015855709454841817
366,0.0005863699685041755
367,0.0005298099210009538
368,0.012445370243579626
369,0.004187601843035625
370,-0.008122740665329876
371,0.024485879793032878
372,0.001110514050234749
373,-0.0005025754416723492
374,-0.0007866418922430507
375,-0.0001864398200617534
376,0.025278236482047228
377,-0.0031146633076908938
378,0.003633078760662805
379,0.10876143877627593
380,0.015325963503424004
381,0.00560361694271795
382,-0.016661458495289213
383,0.015223275033947185
384,0.0003005850799199962
385,-0.0018681386360489573
386,0.0014681194619301854
387,-0.00027325606884594776
388,-0.0003295894627801287
389,-0.005059748135276351
390,0.0023125883653474194
391,-0.010670190636284453
392,0.0021077764405684706
393,-0.001734496284478987
394,-0.0014448783912022435
395,-0.003165262614447959
396,-0.0012240941378161996
397,0.0006397660591674037
398,0.00015530652372754494
399,-0.001911530982522038
400,-0.0012052007540153315
401,-0.0016249174451453347
402,0.000366362553750963
403,-0.0077970352964203135
404,0.002458462124317234
405,-0.0005730588246386688
406,0.0013161359778067457
407,0.00854303307331568
408,-0.0011177245013077178
409,0.002841933519314299
410,0.0013292997803329395
411,0.007963622486636571
412,0.000467972637243768
413,-0.0006901806843549657
414,1.682435341257662e-05
415,-0.0004054456816443878
416,-0.002614997250154369
417,0.0019362205677355315
418,0.0027910149135201715
419,0.0071308250641699995
420,0.0007254076193222539
421,0.0031300929227773507
422,-0.007128509635171405
423,-0.009284027288220864
424,-0.002043225316100632
425,0.0011933799696427767
426,-0.0010504725583704738
427,-0.005846297022791275
428,-0.001290611414291212
429,0.0013816438137787305
430,-0.0010944063828163175
431,-0.0037465789677716033
432,-0.008274239002896725
433,-0.005608617750731328
434,0.0082399709304902
435,-0.017442708370598744
436,-0.00015511343892998786
437,-0.0025266717866980616
438,0.0014806677530032324
439,-0.003446246513032293
440,-3.525784374180748e-05
441,-0.0007652129093599465
442,0.0009227162175382195
443,0.00017242801151134466
444,-0.0007078309542830094
445,-0.0007323528711915355
446,0.0007743135502216231
447,-0.0020418156090857916
448,0.0012695548841978315
449,-0.0015126955400800537
450,-0.0009343780546780583
451,-0.0038622309624063377
452,0.001450233389233113
453,-0.0013836543557408315
454,0.0009561894429120392
455,0.00393703961912444
456,0.0002924959865214845
457,-0.0013230908190343782
458,0.0008674509063428488
459,-0.000313460067778154
460,-0.0021083970165755752
461,0.0015968189447887798
462,-0.0028586506538547823
463,-0.010345380120653945
464,-0.001823846698924879
465,0.0032743602386993563
466,-0.0003188966520096701
467,0.002647690235821239
468,0.0005042506667949701
469,-0.0007221895372860004
470,0.0005672669120089914
471,0.0007879497389102843
472,0.0013199740948745778
473,-0.002615735319624632
474,-0.001317511653533975
475,-0.009414539196631669
476,-0.002239566840117326
477,0.0007699189494713883
478,-0.0010669222569749822
479,-0.008140882089804773
480,-0.0011858276100805613
481,-0.002525362312270393
482,0.0008904022569704238
483,-0.009557447049800584
484,6.052698352583502e-05
485,0.00013177588736165173
486,-6.0677530918708426e-05
487,0.00041768417737221396
488,0.0007477148221214606
489,-0.00048278969314021554
490,-5.326957440297716e-05
491,0.0007959970676118947
492,-0.003254899524393115
493,0.0016392161227479463
494,-0.0022522956732017774
495,-0.012561567102314543
496,-0.0002964849125920774
497,0.0009275196951234067
498,-0.0016461160286371707
499,-0.003021433382364168
500,-0.0005083311659027912
501,0.0006787598409433826
502,-0.002954672058599521
503,-0.01027505095295594
504,-0.0028482024348274815
505,0.0008657245542025611
506,0.0004970286811060965
507,-0.004412280311915564
508,0.0022347899480373696
509,-0.0005091556783061419
510,-0.0005380096276147734
511,0.002804072724399753
512,0.0026572750026615933
513,-0.0002632825891299359
514,-0.0015601225948589999
515,0.0024184727370180365
516,-0.002253032112800163
517,-0.004807252772822939
518,0.0006832361039412662
519,-0.018881660851994754
520,-0.011434485926464746
521,0.008448873997686077
522,0.00576945212839727
523,0.007540937625364052
524,-0.0009994865480568017
525,0.0005994143274897362
526,0.0003529134424021133
527,-0.00038464060122948233
528,-0.0003222253992369345
529,0.000642523505696575
530,0.00020500534539926154
531,0.0018703529762076866
532,0.000184013749198512
533,0.0002954991504139179
534,0.0015597511534747096
535,0.006187531756552669
536,-0.0004210263045706338
537,-0.00011194040702264126
538,0.0005267283424955585
539,-0.00033277959228381597
540,-0.001228617702788413
541,-0.0018764507440393568
542,0.00034444603799927895
543,-0.009078098300712066
544,-0.001192529663007931
545,0.001010956456745006
546,-0.0007660809804335259
547,-0.003334199981188001
548,-0.00042219628710933913
549,0.0005945534532841647
550,0.0008842167881428294
551,0.003180921992918888
552,0.0012737518628966975
553,-0.0005413116978538645
554,-0.0004952898209964862
555,0.0006654160972654486
556,-0.00435989819957407
557,-0.000731701810117082
558,-0.0001470348831138035
559,-0.01563721015403056
560,0.00027684220620596747
561,-0.0014283238902397875
562,0.0005421916603284091
563,-0.0018825760045311926
564,-0.0015031519812979226
565,0.0003054899814620313
566,-0.00033600096043437085
567,-0.004308358336940349
568,0.002149249565303146
569,-0.0030970627029892075
570,-0.0009203341220154001
571,-0.005205811935989564
572,0.00046971537072922553
573,0.00011802476217303295
574,0.0018413856296846426
575,0.008251456911819239
576,0.0002707980955455258
577,-0.0008011640395943014
578,-0.0006924041839412879
579,-0.0035451040771773564
580,-0.002010800660116277
581,-0.002258435249413845
582,-0.0025966413067873956
583,-0.021121189048158063
584,-0.0053349548289617285
585,0.0020078788138603414
586,0.0002898222854302974
587,-0.009795865614406723
588,0.0038353049194687757
589,-0.0032974596283979556
590,0.00013373189867933955
591,0.0031731826207245972
592,0.004426293717962413
593,-0.010337378404760225
594,-0.00466331334446908
595,-0.030429706742158766
596,0.000949017556111954
597,0.0016707324993683926
598,-0.001389413504692705
599,0.0036094857193209287
600,0.004389321873797097
601,0.0033898647454855516
602,-0.00267976697306659
603,0.021228869535625663
604,-0.0018484132626137434
605,0.0011264528850387684
606,-0.002454792221444189
607,-0.009166467211347944
608,-0.0034204993483084043
609,-0.002223057029791489
610,0.0006338886180763142
611,-0.016237050639403564
612,-0.004362134534038841
613,0.002331399054901902
614,0.0006039598879719398
615,-0.005809872647705009
616,0.0016887037498261182
617,0.003848414448723282
618,-0.010363914276835137
619,-0.014942927415785174
620,-0.0018275038117072661
621,0.00040950114022336433
622,-0.0030540684158540444
623,-0.015176724903783053
624,-0.0027378257544548213
625,0.002620222440495118
626,-0.002103389741753031
627,-0.005782219520466674
628,0.004640858702077757
629,-1.2268256289112142e-05
630,-0.001164496884849286
631,0.011031151300098565
632,-0.003716378428780029
633,0.004627157286445382
634,0.0006888962254265063
635,0.0036572184979853078
636,-0.0019046497489104413
637,-0.0027412174796667757
638,-0.000895809032289648
639,-0.016660502348333137
640,-0.0013535453481825022
641,-0.0013818453787104936
642,0.0019086351553052965
643,-0.002071230822802044
644,-0.0003017391348874514
645,0.0010149536122578593
646,9.272360204831272e-05
647,0.0020248542079547003
648,0.0005861922144120172
649,2.6237394554795228e-05
650,-0.0002473382059731595
651,0.0009196695663984333
652,0.0007155270259281566
653,-5.595031800166972e-06
654,-0.0012690925273526903
655,-0.0015106482880381015
656,0.004366378335054586
657,0.0015562742853730352
658,-0.004645196745387882
659,0.004846188311284514
660,0.0010045742013119648
661,-0.0017150149099888436
662,-0.0018434729727169398
663,-0.008154317084266734
664,-0.00047051875971219063
665,0.0003114071080201092
666,-0.0001393391209413813
667,-0.001259769715671296
668,0.0005400174559569256
669,-0.00030946104542627155
670,-0.0015463179194553957
671,-0.003776843608176103
672,0.0010035384559262844
673,0.001046110696609376
674,-0.0020716860451860304
675,-0.00026817667470461435
676,0.002520294909618121
677,-0.003844915299027725
678,0.0011471095311716972
679,0.00010666761915604168
680,-0.0016198768873321606
681,0.0020548215153279154
682,-0.0002434085208073238
683,0.0007545128103236292
684,-0.0004375382510654163
685,-3.995103991980082e-05
686,-0.001904917887068335
687,-0.00869054778473496
688,0.001339495130862983
689,-0.00030403636712236754
690,-0.0008470415588734046
691,0.0006893445187474892
692,0.00010245649184201476
693,0.0014649002289976057
694,-0.0014705389673142985
695,0.0012969213320589655
696,0.0008369714713306015
697,0.008211419182779331
698,-0.009169540911379165
699,-0.002136619917704128
700,0.0010052725224155544
701,-0.003085826289652677
702,0.0014742750131672914
703,-0.002680183416963061
704,-0.0009876550808557332
705,-7.734212022090789e-05
706,0.0004014561943232622
707,-0.0017923454089747884
708,-0.0023766334417701742
709,0.002225338468962815
710,-0.002285965519471426
711,-0.008764910194527612
712,0.0030707189973725275
713,0.0030053562809005357
714,-0.00637510875608335
715,0.0019665816884730405
716,0.001964885199728296
717,1.2361325610513315e-05
718,0.00016839580093022647
719,0.006981270476619984
720,0.00047639726557283134
721,0.0004236877822161727
722,-0.0009586731454159433
723,0.0006190039688814635
724,0.00015752265686247254
725,0.0001195074175946643
726,0.0008966621624229625
727,0.004011306207039749
728,-0.002519925250311945
729,0.00014358613574409824
730,0.0042454932989186385
731,0.0011953348393955183
732,-0.0001388972601154429
733,0.00130392070103508
734,-0.0020754230871502144
735,-0.0024136146098655783
736,-0.00015579412036215712
737,0.0003932579907494997
738,-0.001303295026783539
739,-0.0033285541633216753
740,-0.004664772099026486
741,-0.0002594303024220879
742,0.0038310955880504873
743,-0.0020919354655836208
744,-0.001217655085415348
745,0.001444031431267758
746,-0.00011339390458539492
747,0.0010640372610618918
748,-0.000951413775684764
749,0.0013516657748067526
750,8.180649725660282e-06
751,0.0009599310430812889
752,-0.0017019750142849353
753,-0.001926087632196319
754,0.0008022667824203872
755,-0.007834657652880484
756,-0.004712043551097413
757,-0.0025567506626781957
758,0.0013809785928450453
759,-0.016647511218296253
760,0.0005159466186813656
761,-0.0011913280035409652
762,0.00048489171135523247
763,-0.0011731703320600553
764,0.0020209925843920912
765,-0.002277240899305803
766,0.0012625389859833407
767,0.0031608310661169737
768,3.396639560728977e-06
769,-0.0007778023844640233
770,-7.873332342023842e-05
771,-0.002973426351228161
772,0.0005752209749384545
773,0.001971943027455492
774,-0.0009278444631111671
775,0.004203857111537573
776,-0.0014019301349399887
777,0.0006988594740640232
778,-0.0009849716731453468
779,-0.005200139552174343
780,-0.0015018043932485835
781,0.001983258524336274
782,-0.0003812473029625412
783,0.00025991890590089937
784,0.0009610383943508306
785,-0.00018274336881737678
786,3.405243068293027e-05
787,0.002115027963119644
788,4.050393700123272e-05
789,-0.0005330100228894031
790,0.0002529881099253886
791,-0.0008488469908868669
792,-0.0010539885207169403
793,-0.0007183257916975507
794,0.0009500528718073589
795,-0.003075959728973267
796,-0.00018455363872727106
797,0.00014814106015440272
798,-0.0001617053624644874
799,-0.0007994475121230904
800,-8.581795386256404e-05
801,-2.2389422055921257e-05
802,-7.796805458370987e-06
803,-0.0002402289006288104
804,-0.001961485675310345
805,0.0030579827154136575
806,-0.0021478177690764056
807,-0.0032338217692940417
808,-0.0012349830335811785
809,0.0017040828916976651
810,-0.00036335582680279544
811,-0.00034673570394525976
812,-0.0018470980248119523
813,0.0020320548782373224
814,0.0004133838276274831
815,0.0014042461654342542
816,-0.002156861102990303
817,-0.001034402992081622
818,0.0014472151538847226
819,-0.00601198655972167
820,0.0006278117580155698
821,-0.000259223921753316
822,-0.00028758828678995027
823,0.00045309211983421513
824,-0.004495260703469339
825,0.001335380860144553
826,0.0016738415389592448
827,-0.004858049902177995
828,-0.004324217792650691
829,-0.006488643210799725
830,0.0023466271476620167
831,-0.025576177681922274
832,-5.1668201453552984e-05
833,-0.0007962798937897432
834,-0.0007177810334834245
835,-0.0049358763853705
836,-0.001466898821099283
837,8.605188739192838e-05
838,0.0009640270979940271
839,-0.001388247648460512
840,0.0015842927964715646
841,-0.001998600340066474
842,-0.0002879639015039384
843,-0.0015832074275759043
844,2.6304895810687976e-05
845,0.004119013123255535
846,-0.0013522077023505306
847,0.009650663711435161
848,0.0006982082606972702
849,-9.621406012386708e-05
850,-0.0005551270120418942
851,0.001651611281195658
852,0.0006431635046456938
853,-0.0004062810125925885
854,-0.0013248092870839856
855,-0.002703270245980842
856,0.00031218625999235154
857,9.102103868738051e-05
858,0.0009092338284394914
859,0.005604727578180565
860,-0.00015728801325706364
861,0.0011108684322302341
862,0.000379450804370319
863,0.0039053450877369043
864,4.850098578862677e-05
865,5.725732614871881e-05
866,0.0003959402913441939
867,0.001882873126664084
868,-0.0010772609702175704
869,-0.0008560882744618622
870,-0.000947798953145698
871,-0.010866110906907043
872,-0.0013461465409205305
873,0.0006646340777965259
874,0.0011599441998791117
875,0.001216469020180237
876,-0.00013942831163374597
877,-7.724419982680348e-05
878,-0.0001963881056570882
879,-0.001355239203508011
880,-0.0004852277342007731
881,0.0005987586799307348
882,6.623317698695033e-06
883,0.0007590971203006576
884,-0.0004262949015733687
885,-0.0012683897895152335
886,0.0010823349176299925
887,-0.00156944535172198
888,3.099285164945395e-05
889,-0.0003377169074000787
890,-0.0006869579889936681
891,-0.0031101812616246894
892,-0.00016751970265751448
893,-0.0010098081932986254
894,0.0007383437975738421
895,-0.0013114691730257365
896,-0.0005281880074667704
897,0.0002170528460394134
898,-0.002113675078792151
899,-0.007235340069878438
900,-0.0009738961117933316
901,-0.001360341311576196
902,0.0011208194813947265
903,-0.003859915554749974
904,-0.00042487599653350785
905,0.0010264192695537803
906,-0.0009481027862129742
907,-0.001084674864497033
908,0.0013060705045904995
909,-0.0005958795957668719
910,-0.0006125307023738854
911,0.0004641905306597781
912,0.0002908150621175791
913,-0.00136760538672455
914,0.001399054413568095
915,0.001361083077173534
916,-0.002051588149928457
917,-0.0011521979672389157
918,0.0004864279651470785
919,-0.009614442060648574
920,0.0005094985708940366
921,0.0007876141575960838
922,-0.0008636051492133042
923,0.0017645751804095376
924,-0.010968784708109669
925,0.0012649304214860596
926,-0.0008050599111433463
927,-0.03433936452429586
928,0.002746866405763293
929,-0.0002561121070721764
930,0.0015494867449829346
931,0.012045368722728858
932,0.00170401149934465
933,0.0014868275285399597
934,-0.002694183625044186
935,0.00041475738752585025
936,-0.00020816698196303253
937,-0.00031763319085244523
938,0.001098608952770172
939,0.003087633631249419
940,-0.0007163583364259312
941,0.0009468270972281563
942,-0.00028686113794681447
943,-4.579784409084987e-05
944,0.00010247214229468767
945,0.0003566528960388021
946,-0.0007218673907760393
947,-0.0009134962215561312
948,-0.0012162851858074383
949,-0.0026918333613950127
950,0.00220862522165066
951,-0.004229262280220156
952,0.00023744337295687388
953,-0.0002406017123241144
954,0.000405818712101912
955,0.0014861789345070313
956,-0.0004253658209497356
957,-0.0020238021386954942
958,0.0003326843652524381
959,-0.007617891519670878
960,-0.0007077327094362671
961,0.0001608645610996537
962,0.00044467928335358703
963,-5.94766839797358e-05
964,-0.0002143852297577789
965,0.0007724924632814101
966,-0.00010766412579430613
967,0.0010874318404186197
968,-0.00015934783943532993
969,0.0026566529705747367
970,-0.0002332865017656996
971,0.0071372160406568096
972,0.0017704727080858475
973,0.0015285416119249229
974,-0.0008034020736986137
975,0.008858891212270417
976,-0.0004096843288118704
977,0.0009485484897789721
978,-0.00020453151137789447
979,0.0010063343588161166
980,-0.0019864260725338118
981,0.0009160529832893091
982,0.0014855833118339978
983,0.0005153369489748906
984,-0.0019209513290987012
985,0.0009532796586297598
986,0.0009328797888432204
987,-0.00010762441195759755
988,-0.0014882690218300948
989,0.0018624041890768846
990,-0.0003666967304017056
991,-0.0003271495524105412
992,-0.0016329968777211974
993,0.0018304845342395912
994,0.0001122152358794254
995,0.0019007173903354381
996,-0.002608214091415349
997,6.813916788550666e-05
998,0.003429264278037071
999,0.002225475129356148
1000,-0.0014966586416106673
1001,0.0020192747655173307
1002,0.00020012822828774027
1003,0.0016365249692023819
1004,0.0018178072697790297
1005,-0.0016779451798112845
1006,0.004746619609832892
1007,0.015271691653105216
1008,0.0014309827643411775
1009,-0.0006605857657847781
1010,0.0001790735998202775
1011,0.003330102595965877
1012,-6.358173705883832e-05
1013,0.0008204241235802893
1014,-0.0003770012473417565
1015,4.019075655972667e-05
1016,-0.001354775783009386
1017,-0.00013242319682856801
1018,0.00043580143702365835
1019,-0.0014699561645221718
1020,-0.0004018218193330065
1021,2.0473744896055407e-05
1022,-0.0005370486065117094
1023,-0.003303246946974002
1024,-0.002482174638178981
1025,0.0023389789876540413
1026,0.0009593534736899923
1027,0.004365302802168822
1028,0.00044806629598712967
1029,0.00037788945632451237
1030,4.745755643258492e-05
1031,0.00271303555806913
1032,-0.0005046275894349461
1033,-0.0009634524518955193
1034,0.0017646785760949307
1035,0.000679498225255994
1036,-0.00041455603783080273
1037,-0.0020923616577474373
1038,0.0010697783116236628
1039,-0.004920531306142823
1040,-0.0011603934928267503
1041,-0.0009943808914803938
1042,0.00022849942008442496
1043,-0.004538301064100594
1044,-0.0007656985567135457
1045,-0.0012745125804028631
1046,0.0005546023414145853
1047,-0.005796942247473971
1048,-0.00039376196429965034
1049,0.00044933953610773887
1050,-0.00014082331819148975
1051,-0.00023460122229020135
1052,0.0010360039731400848
1053,-0.0013013454212027283
1054,-0.00013062093887444135
1055,-0.00043411908200829486
1056,0.0015902315824128156
1057,-0.000457157940745672
1058,0.0023644269781733845
1059,0.011562640746623075
1060,0.0009523203391281132
1061,-0.0007708019006028238
1062,0.002521623229702209
1063,0.008271455036697751
1064,0.0005388008396300307
1065,-0.0015070796332128536
1066,-0.0005980709057100202
1067,-0.004447274542948967
1068,-0.0008444791046485693
1069,0.0010512126754512107
1070,-6.192079344988388e-05
1071,0.00017759733386886925
1072,-0.0009218926072976447
1073,-0.00032158246180135746
1074,-3.4942766429734604e-05
1075,-0.004053830359428111
1076,-0.0022250889395619075
1077,0.001180417184348638
1078,-0.0012199262838626587
1079,-0.006934793066034796
1080,-0.0019087073455101398
1081,0.0008020929001203688
1082,-0.0008859603792832123
1083,-0.006375335373054187
1084,0.0008730097483888032
1085,-0.00025274322880200977
1086,-0.0003272142673067522
1087,-4.464177257099908e-05
1088,-0.0007518503932399403
1089,-0.00014102558047166048
1090,-0.001101448921127184
1091,-0.006863056130642041
1092,1.0724220606929992e-06
1093,0.0012972325374370915
1094,4.6227909938696606e-05
1095,0.004265818029098676
1096,-0.00032503879500184684
1097,0.00038783565816043035
1098,0.000882121613882793
1099,0.0032411876259069855
1100,0.0014989327292966445
1101,-0.000982113334554494
1102,-0.0005858235395771267
1103,4.76065995150221e-05
1104,9.974821508887998e-05
1105,-2.4614637169834417e-05
1106,-3.983529806966224e-05
1107,-9.131784282364449e-05
1108,-1.5387915700938005e-05
1109,-0.00016578678900780865
1110,-0.0014058240786133944
1111,-0.004473519621150533
1112,-0.004149472021296865
1113,0.0008699498359988986
1114,0.00038039803988227657
1115,-0.012025887142020792
1116,-0.002602877206651856
1117,-0.00486779406494842
1118,-0.0005412087873715945
1119,-0.025056861237232456
1120,-0.00147970144233225
1121,-0.0013728768024099704
