,elapass_in_virtualper_inf
507,-0.0017788773419840774
508,0.00029888569924390245
509,2.57658577367582e-05
510,-0.00034452637337789544
511,-0.0002303083369461362
512,5.125602602805917e-05
513,8.915659005963444e-05
514,-0.00011625102094072995
515,0.00011817181553124939
516,-0.0006286686994262966
517,-0.0011750698968711855
518,-1.4209288003523476e-05
519,-0.004615535807478331
520,-0.0012195106341626849
521,-0.000685563914505511
522,0.0011141891529758577
523,-0.004019159591636549
524,-0.00021176677975538253
525,0.00012091077064048439
526,-4.4463914202424846e-05
527,-0.00013573813731306795
528,-0.003951668385034166
529,-0.0013683360963123077
530,-0.0009698589249962111
531,-0.020167982157932935
532,2.1936850248909983e-05
533,0.000369265505432614
534,-3.386808096477071e-05
535,0.0002668577034431088
536,0.0008424524268195799
537,-0.0010884526015638096
538,0.00015988972197284246
539,0.0014102858892397303
540,-0.00011116150939328007
541,-0.00029460400302726985
542,0.00024299186530620713
543,-0.0012965420585182277
544,0.00012394161407065522
545,5.545039081195125e-05
546,-0.00018493348312942273
547,-0.00042696977979721814
548,-0.0004984678799643453
549,0.00033282308517159026
550,0.00012563710082087067
551,-0.0007050194944857574
552,-0.00028564978360577284
553,-0.0004927091386259609
554,0.0009977187513099026
555,-0.0011686044644963428
556,-0.0020051243560286376
557,-0.00025431569309821626
558,-0.0009689021420358368
559,-0.008561581151708039
560,-0.00013011507917676493
561,-6.574910115728963e-05
562,-2.4910838319823235e-05
563,-0.0001510079333738393
564,2.8224927488802384e-06
565,-0.00016718604579114623
566,0.0005844536595252035
567,-8.959144501797904e-05
568,-4.482303359759355e-05
569,-0.0004143188978790625
570,0.0003997416382163576
571,-0.0009202439722733918
572,-0.0001424088784532829
573,0.00015889216459027538
574,0.00041384722684054235
575,0.001538298993635327
576,0.000447223183157786
577,-0.0006832711572519928
578,-0.0004577889446344137
579,-0.0016670756679167983
580,-0.00010255905668859309
581,-0.0005670815828999428
582,0.0001368146226279403
583,-0.0017770197953022179
584,-0.0022770296116008627
585,-0.003334733257271097
586,1.781821112517848e-05
587,-0.016873427125684303
588,0.03447843369530787
589,-0.01980872607131067
590,-0.01930544102434995
591,-0.020817552822417502
592,0.003908986936800638
593,0.0015004675195025281
594,-0.003923314063325271
595,0.008914144151460865
596,0.0026780217746750663
597,-0.0008958204086771294
598,0.0012589259204056744
599,0.009928938194396135
600,0.0289871587794762
601,0.026909655551724088
602,-0.03709795338922333
603,0.07692595423133824
604,-0.0050406853696672894
605,0.004495875286579791
606,-0.008972111339604015
607,-0.030030417326121137
608,0.005005373419642869
609,-0.003998899198264754
610,0.0011930715505135568
611,0.009655155416491115
612,-6.58111792723969e-05
613,-0.00048357384930263674
614,0.0001309913817141776
615,-0.004324166044120074
616,0.014275610815530393
617,0.020854826190219417
618,-0.036911764082437654
619,0.001373237408346693
620,0.008540960354067909
621,-0.009941140268805344
622,-0.015400192058502755
623,-0.06019110449839446
624,0.007451704925299394
625,-0.005174539357375607
626,0.0019236702420890649
627,0.013119328451136556
628,0.0012194249032908093
629,0.014848508022307498
630,-0.0001612463707622485
631,0.056557439362832085
632,-0.0007913320892240716
633,0.000799167539501053
634,-5.310483614049959e-06
635,0.000647596290747503
636,0.003957450512271409
637,-0.0014525113927407794
638,-0.004177612159671903
639,-0.004500643682773978
640,-6.716923228008386e-05
641,-0.000762273940809377
642,0.0005067350846426791
643,-0.0010369636790691136
644,0.00029645267406240035
645,-0.00013466657236774085
646,8.647874152859774e-05
647,0.0007226491054295159
648,-4.410164706183883e-05
649,-4.2255035383115045e-05
650,6.780214122619984e-05
651,-5.762847414347855e-05
652,-0.00023948879863237667
653,-0.0004483132994471681
654,-0.0006912170373043347
655,-0.004083120812191173
656,-0.00020590806013190196
657,6.342197559183525e-05
658,-0.00041036949483582477
659,-1.2081896933602533e-05
660,4.059258324993975e-05
661,-0.00027092050164437715
662,1.8296106416099205e-05
663,-0.0028013964265351577
664,0.0040092359683449414
665,-0.0015346815028730995
666,0.00021497553767964157
667,0.006395623052200993
668,0.00027897084708123916
669,-0.0007123261535440984
670,-0.00036866234695422703
671,-0.001604984482882112
672,-0.0003544600195946069
673,-0.00010619475394518399
674,-4.699414927666216e-05
675,-0.0013281286843211107
676,6.693854502520613e-05
677,-0.0009927604083456733
678,-0.000934646192433703
679,-0.004495986098157962
680,-0.0003378963324495625
681,0.001507036727904196
682,0.0002335112161453702
683,0.002241623299234503
684,0.00015019032304681998
685,-0.004545805087972566
686,0.00020277719851823057
687,-0.00971292756501353
688,-0.0004790079338118978
689,-0.00017264389858037847
690,1.6474134940961917e-05
691,-0.0017948595445660858
692,-0.0007343353575817176
693,-0.0010299060912915237
694,-0.0001104249787623561
695,-0.00031841449794508094
696,1.804565466361779e-05
697,4.355477734921181e-06
698,-0.001064158631202588
699,-0.0034216725607901705
700,0.018278831342713683
701,0.010222762613757224
702,-0.019435447578346726
703,0.037724542294464654
704,-0.009538033477015689
705,0.015066351809612414
706,-0.017867287723284674
707,-0.035597323730339074
708,-0.00015261588775220838
709,-0.001915970134253212
710,0.0010725141597817001
711,-0.002275072557085619
712,-0.00045670450390266736
713,0.00010245236955260475
714,0.0018200042002856243
715,0.0024574299532008578
716,0.0019989117347752466
717,0.004367633769605222
718,-0.017581512504377197
719,-0.03309518443869088
720,-0.009829058926348166
721,0.015733245405941326
722,-0.0021750487448252845
723,0.009942690148203136
724,0.004399473742375545
725,-0.004596673780568982
726,0.014534107724677378
727,0.04834454096473657
728,0.00012589985833565034
729,0.015997270451282342
730,-0.01195073587103267
731,0.023717036723272366
732,0.00019712752143367658
733,-0.001673654956169049
734,0.0004331117311955597
735,-0.0032823804559683513
736,0.0014185624492631349
737,0.0005627728100693652
738,-0.00014718405301019597
739,-0.0006246037487231446
740,0.00131014111269369
741,0.00013684736145703493
742,-0.0017709548916773543
743,0.00016818569299363386
744,-4.62357604961215e-06
745,0.00017970099551782074
746,-5.831481967326512e-05
747,0.0002908459307147601
748,3.8018411277946115e-07
749,0.00020768354322614843
750,-0.0001483019731497167
751,-7.012893428372936e-05
752,-0.0006161006617640795
753,-0.0004983822774243961
754,0.0005398462529715297
755,-0.0020524950072088716
756,-8.879563997117925e-06
757,-0.0006333815062982913
758,-0.0015752075628727327
759,-0.001350921760797959
760,-0.00037104495633106084
761,-3.530739795166678e-05
762,1.8991755223738874e-05
763,-2.983848363136717e-05
764,-4.52089106649064e-06
765,-8.341403825793984e-05
766,0.000423211991726465
767,0.00018006014312842953
768,-0.0003866936078435458
769,0.000610634011141285
770,0.0002280388823298301
771,0.0016529515216280116
772,-6.303409184044738e-06
773,1.9697511420251354e-05
774,9.03507484963011e-05
775,0.00019866143204308977
776,9.818673112304948e-05
777,4.554322314324712e-06
778,-0.0002264896066363492
779,-0.00027177699450127657
780,-0.0005935200539873125
781,-0.00016332922784751205
782,0.00018424719148011428
783,-0.0013035488389321257
784,0.00048493015088991434
785,0.000340932094500771
786,-0.00014446904096132622
787,0.001725638519777301
788,-0.0025284800904502155
789,-0.0045817570409469365
790,-0.003163257034007454
791,-0.035072898005334446
792,0.015079210418651333
793,-0.0018272860956167864
794,-0.01705247450416433
795,-0.015709115683744408
796,0.001279398319603392
797,-0.0010968968650664013
798,0.00013148421098894912
799,0.0005235188422393645
800,0.0012640558375123347
801,-6.369511134533811e-05
802,-0.00011078491531918448
803,0.0011565355811579121
804,-4.7588739684642536e-05
805,0.0007105881500940747
806,-0.0005817253713875402
807,-0.0007011862687457026
808,-0.0005977594725029542
809,0.0005172948967362866
810,-1.2667849599514218e-05
811,-0.0007625311151807046
812,-0.0008191205931653288
813,-0.0006103458070445155
814,-8.384816595701482e-06
815,-0.003973380038911806
816,-0.0002917457982620159
817,-0.00016660134397330703
818,0.00048680090900590225
819,0.0001660190383809941
820,0.00016484170358788383
821,-6.301277200331245e-05
822,8.262153096674375e-05
823,0.0002957159595576353
824,-0.00010276406353260535
825,-0.00018467490834506408
826,0.0002747236149463185
827,-0.0004312331471555989
828,1.2136412355734133e-05
829,-0.001637699980066185
830,0.0010459591176138362
831,-0.0020699588035363917
832,-0.0001916968408468951
833,-3.268634470298881e-05
834,0.0005107533010472538
835,0.001311981034494744
836,-3.5481878357877095e-05
837,0.0001187093678650919
838,0.00022699493989852067
839,0.00015051183411461737
840,0.0006205572355095485
841,2.0385807722954333e-05
842,-5.5073862028097605e-05
843,0.0013009807243182985
844,-6.811842169598826e-05
845,0.0004918959542095193
846,0.0001590227694812206
847,0.0010997742068573312
848,0.00035197608239790305
849,-8.158462310842732e-05
850,0.0003671123472337164
851,-0.0001966557379339384
852,-4.282696294998956e-05
853,-0.00019024695008971435
854,-8.615608804814987e-05
855,-0.00027211176679350983
856,-0.0004787575102357973
857,9.426758344411443e-05
858,1.1201052728632772e-05
859,-0.0019152546509779683
860,-0.00013170983923226865
861,0.0004869269659360525
862,6.317751619022796e-06
863,0.001423001406827292
864,2.2599393430152492e-05
865,0.00019820522261330143
866,-0.0002880266401541419
867,-0.00010213380704454245
868,5.811207994148666e-06
869,-0.00017433052747690544
870,-0.0006293914822569181
871,-0.002195857224035411
872,8.562025169151344e-05
873,2.9188376641204437e-05
874,7.0593801088382034e-06
875,-6.611113161188055e-05
876,0.0001039831794090478
877,0.00010057693468289355
878,3.159449823905119e-05
879,0.0008933858874102868
880,0.00016594104567763362
881,-0.0001064012572676472
882,2.9828380338840274e-06
883,-0.00010857276164232644
884,-0.0005924203997268392
885,-1.7649541323500996e-06
886,-0.00011727750226284234
887,0.0003376022511060134
888,0.0001810982199923305
889,-7.467158677641017e-05
890,-1.7222097459368807e-05
891,-0.00018892143861378688
892,0.0002894791652005655
893,5.0191928043311654e-05
894,-0.00012745046474440708
895,0.0002230152466013941
896,0.000999255786654608
897,0.0015695256389742134
898,-0.0015349500130507963
899,0.0034401772755567922
900,7.642798582230362e-05
901,0.00016952054883729277
902,6.199433090621751e-05
903,0.00021312256540187955
904,-0.0002009923552734085
905,5.226576655959531e-05
906,-4.3184868388599824e-05
907,-0.0005774221174417524
908,1.594894746918249e-06
909,-3.3803428711799955e-05
910,2.415210401639605e-05
911,-0.00011592007531005069
912,5.9584105424306164e-05
913,0.00028628831715022665
914,-6.967290712398069e-05
915,2.5503552876463737e-05
916,2.251146890103184e-05
917,-4.512545715117495e-05
918,5.12886120145252e-05
919,-2.431322298781154e-05
920,0.011745574981295213
921,-0.003245054586156706
922,-0.011492505112166805
923,-0.009423579546865114
924,-0.0020130313720945316
925,0.0005423016368490108
926,0.00029059018833367794
927,-0.0024523839012148244
928,4.0104908215185486e-05
929,-0.001116443013739935
930,0.0008640618637180388
931,-0.0003410914841550055
932,0.00028743530175003924
933,0.00033056114341378193
934,-0.00015559563702261976
935,0.0008418711131367684
936,-3.2983548175051653e-06
937,7.900096102975133e-05
938,5.7378903919636744e-05
939,0.0010693714321101829
940,9.569493151245214e-05
941,-0.0003899655790350835
942,0.00020858675175910692
943,2.29593063760326e-05
944,0.0006401346101565889
945,0.0002809760242096321
946,-0.00024407959085774253
947,0.00213176533379202
948,-0.0006938929940292368
949,0.00014530936861190173
950,2.0785039168442447e-05
951,-0.0001793421565160164
952,0.0001644361218153618
953,-0.00021641734136297505
954,0.0007792730185208125
955,0.0002716439315391928
956,-0.000510014636761916
957,-0.00032878341202707644
958,7.535836340860977e-05
959,-0.0012558222646989327
960,-6.339297930941562e-05
961,0.00036005342424801323
962,0.0006385925458971609
963,-0.0001401324338694728
964,-5.78927601383987e-05
965,-2.6966389342311265e-05
966,-1.8074955453476967e-05
967,7.493713527581744e-06
968,5.350180576942025e-05
969,0.00012729855174901518
970,-2.7277634972213806e-05
971,0.0017039094615486899
972,0.00018880636042810863
973,3.429918848617572e-05
974,2.4053935014565246e-05
975,0.00014793187260367973
976,-6.536505725867368e-05
977,0.0013030282164514435
978,-0.0004938553133625168
979,0.0006846487481753915
980,-0.0002800367380042217
981,-6.020060501586246e-06
982,3.9230468532019553e-05
983,-0.000974833800801417
984,-0.0001354755999717234
985,-0.0001306694169308861
986,0.0006248301727741757
987,0.0007673548740494974
988,1.1987917947871724e-06
989,0.00011008014938841993
990,-0.00026236975690650306
991,-0.00015413880091937464
992,0.00024771532404134445
993,4.9887750769156105e-05
994,4.4169968537672925e-05
995,-3.326291388913821e-05
996,-9.68850535508212e-05
997,0.0002582050552557417
998,0.00013997794434324
999,-0.0003856230949291101
1000,0.0007017682910773916
1001,-0.0012069474196143618
1002,-0.00037464943203682207
1003,-0.0016637510551717042
1004,0.013491588735687812
1005,0.006488906131027203
1006,-0.018961483251117312
1007,0.01232954470626685
1008,-0.0045445590103293096
1009,0.00766010128964562
1010,-0.0025854569756606624
1011,0.005449429929502
1012,-0.008215944074330402
1013,0.007141423172665917
1014,0.0024154884195274244
1015,0.011429315996509965
1016,-0.020052180496010964
1017,0.01103010078163503
1018,-0.009586271746420991
1019,-0.06274278165307275
1020,-0.0008417772891009788
1021,0.009834054163648897
1022,-0.020995573779180862
1023,-0.039485662666799586
1024,-0.00894337445130914
1025,0.014207992409201198
1026,0.0019248020173187564
1027,0.030480994035986073
1028,-0.0008523430126503639
1029,-0.0007672161610515226
1030,0.0007359691093295122
1031,-0.0016151619842266433
1032,1.585441589756344e-05
1033,-2.9047854190721057e-05
1034,1.7082385399610842e-05
1035,1.6141382916889162e-05
1036,0.00029344852509008266
1037,0.00036297021757905954
1038,-0.00020203086506895754
1039,0.0003518951830693594
1040,-9.792655674863804e-06
1041,-0.0003405397205755974
1042,-5.74488694950175e-05
1043,-0.00047150002549466505
1044,0.00025260733657281445
1045,-0.0001630560315400771
1046,5.969921156959519e-05
1047,-0.0007539043956755348
1048,-0.0008610232670481892
1049,0.00012842169535079304
1050,0.00011387439518230023
1051,-0.0010219949260358307
1052,-0.00011843116101363754
1053,-0.0001508302589009359
1054,5.981879372324979e-05
1055,-0.0007900604670334229
1056,2.889695939597594e-05
1057,-0.0008123924031880607
1058,0.0007853660376829292
1059,0.000544943616280985
1060,0.00016312618446523097
1061,0.00022652826847053935
1062,-2.3165909132951405e-05
1063,0.0002529763981497255
1064,-3.049991501051143e-05
1065,-0.00037012093760812643
1066,7.844021969675371e-05
1067,-0.0011895144420485911
1068,0.00012969247220379323
1069,-7.295112525004929e-05
1070,3.473226926479757e-05
1071,-6.35667836418839e-05
1072,-8.860963061927485e-05
1073,0.00022413592460422986
1074,0.00021305027892460545
1075,7.801567135632506e-06
1076,0.00027944452502683776
1077,-1.8248447200761447e-05
1078,5.431902227544401e-06
1079,7.168944217685669e-05
1080,-0.00019246108917805575
1081,-0.00036498460228252827
1082,0.0001124528732836911
1083,-0.0013546834893852792
1084,-6.418990896167246e-05
1085,5.0620868856779384e-05
1086,0.000164319726462397
1087,0.0013011539031943296
1088,7.962536820650162e-05
1089,-3.839606635355844e-05
1090,0.00047188744971408394
1091,0.0014875334170019851
1092,-0.001553083135177357
1093,-0.00015991276107356516
1094,0.0006229652879588549
1095,-0.0010199547586171277
