,elapass_in_hybridper_inf
660,0.0002277805102714696
661,-6.25256357362323e-05
662,8.423742739135136e-06
663,-0.0006898705320902402
664,0.0036211777032181445
665,-0.0015968761478898463
666,0.000241687774283836
667,0.0064165253480623925
668,-3.9657404056708024e-05
669,-0.00028885524408287124
670,-0.0002213637055631219
671,-0.0005521162562407331
672,-0.00011595347159314533
673,-5.0795095695877455e-05
674,-9.366690173282999e-06
675,-0.0004505046429384364
676,9.155386849926923e-07
677,-0.00026497815520006143
678,-0.00039451219592945806
679,-0.0013648056154887368
680,0.001525364034926037
681,-0.002326293454531765
682,-0.0005093142755399124
683,-0.005197499813898923
684,3.349951264246703e-05
685,-0.0015796493070559209
686,9.604696446806109e-05
687,-0.0026839253612893207
688,7.18237607398865e-05
689,0.0006855129016122152
690,-0.00011773135272145987
691,0.001806952424367196
692,0.010199554225076502
693,-0.012445338956299908
694,-0.0007773342818056357
695,-0.005711089826564296
696,1.676586695822829e-05
697,4.408755663740765e-06
698,-0.0004687878253339721
699,-0.0027511968458676862
700,-0.003748366887130601
701,-0.0017380703618644893
702,0.002742032025612504
703,-0.006479534046799619
704,-0.002984100008436038
705,0.004434410785485377
706,-0.004975936939221435
707,-0.010508521384976065
708,-0.0054619299647959444
709,0.022968698023341703
710,-0.007225245742412054
711,0.03290777786977482
712,-0.002024774844449484
713,0.0003980793744220635
714,0.004693236273460627
715,0.008349451153730758
716,0.0015513310512111017
717,0.003153400886825372
718,-0.011620779801719348
719,-0.023748683359101835
720,0.003784804036704333
721,-0.0046947716011789
722,0.0005617420171825625
723,-0.0031069162656476744
724,-0.0007981167545649595
725,0.0009479120526876429
726,-0.003247172167185286
727,-0.009828691267983787
728,0.0003111116830500789
729,0.02702713746553012
730,-0.018082832539881258
731,0.04231765183531293
732,0.0007962598392813038
733,-0.004282576133614888
734,0.0007543251008479618
735,-0.00784733147185639
736,0.0011573449478023293
737,0.0002501442745715052
738,0.00041035873239276177
739,-0.0003166949096167312
740,-0.0006046448731315252
741,-0.00022230718118909732
742,0.0006253230795593415
743,-0.00010278460451456771
744,-1.1018922282377399e-06
745,4.697329682099953e-05
746,-2.587298902793697e-05
747,9.279014325577882e-05
748,1.0106776736454638e-05
749,3.727785584379566e-06
750,-5.880437971905537e-05
751,-1.3914021643913603e-05
752,-1.8641680169225782e-05
753,-0.00012579464611823748
754,0.00022647949134457107
755,-0.0005220890165875046
756,-0.0005912610570517919
757,0.0001670960175233251
758,-8.830322329480418e-05
759,0.00041390791989122686
760,-3.765056673693301e-05
761,-0.0001273854878233984
762,2.1664250772699764e-05
763,0.00011519573897571768
764,-1.5144330059243474e-07
765,-3.605893840808315e-05
766,0.00015882576553723167
767,6.357083221813336e-05
768,1.5599169821507657e-05
769,-0.00017316571008291797
770,-8.050859599945989e-05
771,-0.0003744020809339631
772,-4.869804495189098e-07
773,8.706571283365392e-06
774,3.80083696544143e-05
775,7.414600519257463e-05
776,-1.3680764200996847e-05
777,-6.632732971114548e-06
778,-9.578824205700894e-05
779,4.160013005328383e-06
780,-0.00018144315163012338
781,-4.90986190174596e-05
782,0.00013316984140003703
783,-0.0004998558113768099
784,0.0026478191758359366
785,0.004827767805279925
786,-0.0018820289363353725
787,0.015250284739708356
788,0.0005416148550661505
789,0.0012315597776293825
790,0.000734659530703614
791,0.008354896034872961
792,-0.0028132266252705717
793,0.00029765377383929835
794,0.003256120518744321
795,0.00282265169738245
796,-1.406111736314335e-05
797,3.35573912177359e-05
798,-3.258270879385389e-05
799,-2.927490329545412e-05
800,6.822462514578006e-05
801,4.6346055343608236e-05
802,4.962876451608126e-05
803,-0.000279796980765238
804,-7.078794906256993e-05
805,0.00032387567189703096
806,-0.00024226922657474357
807,-0.0003357868328974148
808,0.002016217914331144
809,-0.001424987945263525
810,3.076021730840839e-05
811,0.0021381226920361225
812,0.0012588296758548815
813,0.0013047150239356004
814,1.8415957451583612e-05
815,0.007592178403224776
816,-5.175431251837983e-05
817,-6.271942802064252e-05
818,0.00026131974604467974
819,5.8637158015064976e-05
820,3.492582962242067e-05
821,-4.989037443229718e-05
822,4.4125291423632705e-05
823,0.00012477979543963557
824,0.002235829623681897
825,0.0009668925246068641
826,-0.0018451455823661185
827,0.003442021272090465
828,3.553168517980617e-07
829,-0.00046086389649810144
830,0.00038700237362308116
831,-0.0005954835327848215
832,-5.9648484372159524e-05
833,-8.588784913086895e-06
834,0.0001875801701744673
835,0.0004129826704266462
836,-9.500580096157834e-06
837,2.533750178631059e-05
838,7.653017284386945e-05
839,4.527122510673876e-05
840,-0.0003438839165861048
841,-1.0840939987643647e-05
842,4.679182688367074e-05
843,-0.0007905111375689082
844,4.7434179957409085e-06
845,0.00013995566059989319
846,7.903631882000803e-05
847,0.0003318055503601857
848,7.482128371626544e-05
849,-4.809587037712421e-05
850,4.494436257199897e-05
851,-0.0002519484110194105
852,-4.56537503095183e-05
853,-7.380042578542827e-05
854,-3.997455424759087e-05
855,-8.14725491304144e-05
856,5.765852415672632e-05
857,-5.57227498584176e-05
858,0.00027735664593725933
859,0.0010805464850290032
860,-1.5050875861322956e-06
861,-0.0001737165006885027
862,-1.984474549626615e-06
863,-0.0002563266735676124
864,-2.0313556719039624e-06
865,-0.0002017442573580802
866,0.00013932642919279215
867,3.742847076253071e-05
868,1.1249667626319236e-06
869,-6.602837626821195e-05
870,-0.00010957436170619746
871,-0.0006161063291023767
872,0.0010270962795195804
873,-0.00024662791338036166
874,-6.737035153862682e-05
875,0.0017192226300979695
876,0.0002543940346388556
877,0.00040405133403372635
878,0.000264824499093095
879,0.0031599843931521634
880,-6.34294216264653e-05
881,2.199329956419555e-05
882,4.464211333459351e-05
883,6.556745645396752e-05
884,-0.0007332358360703801
885,0.0005444945389754301
886,-0.00018420488560632787
887,0.0005489232742685357
888,0.0011047955196249615
889,-0.0013172546782788763
890,-0.0005053070342493117
891,-0.002234670145691345
892,0.00011515127495528582
893,1.7270045991352747e-05
894,3.451328901911799e-05
895,5.534073097565048e-05
896,-0.000285750131749773
897,-0.0006076130105738739
898,0.0004869814302849839
899,-0.0011340117006101217
900,-1.2255849347404678e-05
901,-0.00010419144313979437
902,0.0001391708434098987
903,-0.0003863859209690055
904,-6.000302757327276e-05
905,1.8948788017585655e-05
906,-2.0802284401053172e-05
907,-0.00019834921777818886
908,7.646595471846107e-06
909,5.9323608904098944e-05
910,-1.1347554544053298e-05
911,0.000182537652609009
912,-3.2294794888774526e-05
913,-6.37444816298071e-05
914,0.00025444179354083943
915,-1.6710076361450333e-05
916,-5.161312455042212e-06
917,3.456769388148399e-05
918,2.2884158743892095e-05
919,-5.21143441543791e-06
920,-0.0035409821868346942
921,0.0008253912798878033
922,0.0020614768653221143
923,0.002328394967519591
924,-0.0007856647695874475
925,0.00026040447796787117
926,0.00012082681552426911
927,-0.001049310693206764
928,-1.9048372737603926e-05
929,-0.0003414067042002795
930,0.00042306431991661703
931,-0.00010226043450895708
932,2.1708312546385412e-05
933,-2.0460107176365253e-05
934,3.364228013385545e-05
935,-2.0024243583518322e-05
936,2.306920562895279e-05
937,1.730607212451229e-05
938,-0.0001628085145350236
939,-0.0003949970819377487
940,2.114336709126076e-05
941,-0.00020042386155108249
942,6.553087743265014e-05
943,1.2896765818488864e-05
944,0.00015004020705526645
945,4.740412281468034e-05
946,8.237360919495954e-05
947,0.0001316027721308946
948,-0.0008183559880715003
949,0.000287083362295723
950,0.00018464831669601936
951,-0.0003201934913554803
952,0.00033469205890990163
953,-2.0594659770538194e-05
954,0.00012187508830537955
955,-0.00018356488888042024
956,-0.00018438357204199866
957,-8.280297398151877e-05
958,-1.3663522985989841e-05
959,-0.0003235835391039821
960,-0.00010487287634641592
961,0.00042635650431828567
962,0.0003331019892084309
963,-2.554380627872158e-05
964,2.5672383966262923e-05
965,-1.642978144164938e-05
966,-4.930744431658661e-05
967,-6.422254295751418e-05
968,-1.4270930976611993e-05
969,5.274063733698783e-05
970,4.9942531250163026e-05
971,0.00040408700472217753
972,-0.0008545565537628286
973,-0.00141018489396223
974,0.001539847104553005
975,-0.0019393157632568738
976,-2.260515771392478e-05
977,0.0004924215013161122
978,-0.00020691410934277815
979,0.00025580747835673507
980,-3.366301863387559e-05
981,-3.5503491451764602e-06
982,1.8448514113122395e-05
983,-0.0004024488575710776
984,7.159151745960626e-05
985,3.8757706997872113e-05
986,-0.00015412001190209036
987,-0.00026493414659652326
988,2.1810720373778796e-07
989,3.894190189726127e-05
990,-0.0001252720808079484
991,-6.495146273040074e-05
992,0.00022765985055448677
993,-5.1142244447541594e-05
994,-4.415089579128218e-06
995,0.00020880233641832417
996,0.0001343526960851267
997,0.00012253377568494588
998,6.275552617239445e-05
999,-0.00011855049345821882
1000,-5.3222083431865074e-05
1001,-1.7118546402304154e-05
1002,-1.8038908939009578e-05
1003,-8.991725854432731e-06
1004,0.0009903258483607042
1005,0.001160990840465648
1006,-0.0037519819762141843
1007,0.0018943076297502554
1008,0.0018557416067775316
1009,-0.003535899685143606
1010,0.0008482036557078829
1011,-0.0021620292263707977
1012,0.002347303267010233
1013,-0.0034506980028433188
1014,-0.0006400297795918925
1015,-0.003837061376969186
1016,0.004359844188318387
1017,-0.0018695560663658357
1018,0.001444331174715047
1019,0.01104382079665463
1020,0.00024175356144746037
1021,-0.0015488317930712734
1022,0.0030315126730509653
1023,0.007692680690282899
1024,0.0020204507736082357
1025,-0.003104417156371702
1026,-0.0004557877862585142
1027,-0.006905108509420637
1028,0.00029009245942301736
1029,0.00026273009179594403
1030,-0.0004574995583244351
1031,0.0006648055043799178
1032,-2.717970303249085e-05
1033,-6.128751990507816e-05
1034,0.0002766451148622008
1035,0.00031127515991658927
1036,0.00014877039714359064
1037,0.00020384700213000163
1038,-9.179830679664178e-05
1039,0.00018367847818019558
1040,-5.177385344053559e-07
1041,-0.00010631841370459045
1042,-1.6047699151823167e-05
1043,-0.0001537954494188474
1044,0.00015359343941843558
1045,-2.8385713826308427e-05
1046,8.242150924435e-06
1047,5.430335792846209e-08
1048,-0.0001208417185068118
1049,3.779714396792234e-05
1050,5.6207137892572875e-05
1051,-0.000276772363611896
1052,3.4296575576668657e-06
1053,-3.717284515815685e-05
1054,3.139115194377015e-05
1055,-0.00017385579039057514
1056,1.6113867092597677e-05
1057,-0.0003559406643560511
1058,0.00032675968807893804
1059,0.00025231068050962044
1060,-0.0001090727193449905
1061,-0.00012892441577323338
1062,0.0002425136838517197
1063,-0.000250172009050864
1064,2.4740438113316337e-05
1065,-0.00022514776854351169
1066,4.087538657798799e-05
1067,-0.0005543211385946706
1068,8.361210606404241e-05
1069,-4.128472405673121e-05
1070,1.752896221892017e-05
1071,-2.596638036567381e-05
1072,-2.566781115718664e-05
1073,8.034228471439687e-05
1074,7.195171271563198e-05
1075,2.6701726885475635e-06
1076,-0.0001892316137099193
1077,0.00012598939709688976
1078,1.3768668387335532e-05
1079,-0.00031067394190916007
1080,4.850645817432253e-05
1081,-7.092312353074016e-05
1082,7.027959161170199e-05
1083,-0.0002959731660393027
