year,mergecode,districtcode,schoolcode,black,hispanic,white,totalenroll
16,4256-5196,4256,5196,4.3,88.28,3.12,674
16,4256-5200,4256,5200,6.04,86.8,2.25,712
16,4256-5205,4256,5205,6.15,78.8,6.15,585
16,4256-5206,4256,5206,8.35,86.93,0.0,551
16,4256-5201,4256,5201,10.23,80.69,5.79,518
16,4256-5203,4256,5203,0.0,73.91,5.67,617
16,4256-5195,4256,5195,14.11,72.82,7.05,482
16,4256-5197,4256,5197,31.48,61.28,0.0,359
16,4256-5199,4256,5199,3.61,83.57,5.81,499
16,4256-5204,4256,5204,3.83,92.34,2.6,653
16,4256-5198,4256,5198,5.62,88.76,0.0,605
16,4256-5209,4256,5209,3.51,86.16,4.13,484
16,6379-10814,6379,10814,0.0,64.62,23.08,130
16,4286-5436,4286,5436,8.14,78.38,5.55,2775
16,4286-89571,4286,89571,27.0,52.8,8.56,1822
16,4286-6249,4286,6249,12.89,77.34,0.0,256
16,4286-5438,4286,5438,7.52,76.74,7.89,2154
16,4286-5440,4286,5440,2.75,94.68,1.52,2106
16,4286-5439,4286,5439,9.3,71.59,7.02,2365
16,4286-78847,4286,78847,15.5,74.11,3.11,2665
16,4286-89778,4286,89778,0.0,90.37,6.21,322
16,4286-5441,4286,5441,4.11,91.44,2.67,2991
16,4286-6248,4286,6248,0.99,96.04,1.98,1716
16,4286-5442,4286,5442,6.47,82.27,5.81,2566
16,4286-88407,4286,88407,0.0,72.7,14.11,326
16,4286-5443,4286,5443,14.69,78.46,2.73,1722
16,4286-79617,4286,79617,6.73,79.81,0.0,208
16,4286-5437,4286,5437,4.18,90.46,2.93,3041
16,4452-5947,4452,5947,0.0,78.18,16.97,165
16,87334-91213,87334,91213,0.0,69.81,0.0,53
16,87334-87335,87334,87335,0.0,0.0,0.0,19
16,4420-6057,4420,6057,0.0,70.34,13.56,118
16,90536-90907,90536,90907,7.5,85.0,0.0,160
16,89864-89865,89864,89865,0.0,63.64,13.13,99
16,79959-79960,79959,79960,0.0,70.78,8.64,243
16,90997-90998,90997,90998,0.0,90.29,5.77,381
16,4220-4879,4220,4879,0.0,0.0,82.5,40
16,4220-92296,4220,92296,0.0,0.0,81.25,16
16,4220-4890,4220,4890,0.0,22.64,73.13,402
16,4220-4891,4220,4891,0.0,25.79,66.27,252
16,4220-81056,4220,81056,0.0,25.93,66.67,135
16,4201-4841,4201,4841,0.0,14.96,66.93,254
16,4214-4860,4214,4860,0.0,0.0,82.5,40
16,4214-4876,4214,4876,0.0,12.88,83.33,132
16,81011-10750,81011,10750,0.0,57.5,27.5,40
16,81009-79621,81009,79621,0.0,94.29,0.0,105
16,81001-5463,81001,5463,30.0,48.0,12.0,100
16,81001-81180,81001,81180,11.18,46.22,33.53,331
16,79439-79619,79439,79619,0.0,52.27,29.55,44
16,4390-5612,4390,5612,0.0,0.0,0.0,283
16,4390-5611,4390,5611,0.0,0.0,0.0,573
16,4390-5613,4390,5613,0.0,0.0,0.0,367
16,90140-90141,90140,90141,2.42,96.13,0.0,620
16,79455-79909,79455,79909,4.29,32.0,55.14,350
16,79455-79456,79455,79456,3.83,40.36,47.54,835
16,79455-80473,79455,80473,0.0,17.24,72.03,261
16,4188-4799,4188,4799,0.0,0.0,76.6,47
16,4188-4798,4188,4798,0.0,14.85,83.17,101
16,4431-5876,4431,5876,0.0,76.19,0.0,63
16,4431-5873,4431,5873,0.0,85.04,5.56,234
16,4431-5878,4431,5878,0.0,98.36,0.0,122
16,4431-5880,4431,5880,0.0,42.17,32.53,83
16,4431-5879,4431,5879,0.0,95.87,0.0,121
16,4431-5877,4431,5877,0.0,98.47,0.0,131
16,4431-5882,4431,5882,0.0,50.0,34.48,58
16,87405-91830,87405,91830,5.9,20.43,64.82,847
16,87405-79705,87405,79705,5.53,16.15,68.4,3617
16,79569-79570,79569,79570,5.67,87.45,0.0,247
16,4466-8132,4466,8132,0.0,13.82,78.62,463
16,4466-8126,4466,8126,0.0,20.0,72.22,90
16,4466-8134,4466,8134,0.0,16.73,73.98,538
16,4466-8128,4466,8128,0.0,20.43,70.43,328
16,4466-8135,4466,8135,0.0,13.72,79.69,1487
16,4466-8133,4466,8133,0.0,14.31,80.0,720
16,4466-8130,4466,8130,0.0,17.36,75.69,432
16,88317-80004,88317,80004,0.0,36.21,56.15,301
16,4425-5865,4425,5865,5.84,47.9,37.15,428
16,4511-6198,4511,6198,0.0,54.84,42.74,124
16,4511-6199,4511,6199,0.0,31.25,68.75,96
16,4245-5139,4245,5139,0.0,18.03,76.23,610
16,4245-87478,4245,87478,2.31,27.39,66.34,606
16,4245-92911,4245,92911,3.92,17.86,73.86,459
16,4245-80439,4245,80439,0.0,16.53,76.94,490
16,4245-89912,4245,89912,3.27,21.7,71.15,825
16,4245-5138,4245,5138,1.65,33.67,61.52,790
16,4245-5141,4245,5141,3.2,22.89,68.67,1909
16,4245-5140,4245,5140,2.75,25.5,68.25,400
16,81033-90825,81033,90825,11.36,36.36,49.24,132
16,4438-5899,4438,5899,0.0,62.6,34.96,246
16,4438-5900,4438,5900,0.0,57.71,40.09,227
16,4159-4738,4159,4738,0.0,0.0,0.0,185
16,4159-4741,4159,4741,0.0,0.0,0.0,206
16,4159-4740,4159,4740,0.0,0.0,0.0,123
16,4159-88386,4159,88386,0.0,0.0,0.0,41
16,4159-4739,4159,4739,0.0,0.0,0.0,99
16,4447-5938,4447,5938,0.0,30.31,62.81,320
16,91317-91318,91317,91318,6.47,20.03,39.27,634
16,4306-5471,4306,5471,1.51,6.92,45.53,795
16,90275-90276,90275,90276,0.0,50.47,0.0,107
16,4301-5467,4301,5467,0.0,12.52,78.9,583
16,92049-92050,92049,92050,0.0,29.11,63.29,79
16,4257-84660,4257,84660,15.26,77.63,2.89,380
16,4257-5210,4257,5210,13.95,76.21,3.94,559
16,4279-5375,4279,5375,33.04,52.68,0.0,112
16,4279-87883,4279,87883,30.71,59.25,3.87,827
16,4279-5368,4279,5368,5.8,90.6,0.0,500
16,4279-5376,4279,5376,6.04,89.26,0.0,596
16,4279-5363,4279,5363,0.0,95.14,0.0,391
16,4279-79012,4279,79012,21.73,68.65,0.0,520
16,4279-79013,4279,79013,13.55,83.31,1.98,605
16,4279-5377,4279,5377,8.67,85.3,3.61,415
16,4279-5370,4279,5370,4.89,91.35,2.26,532
16,4279-5374,4279,5374,8.92,84.85,3.94,482
16,4279-5378,4279,5378,16.67,77.71,0.0,480
16,4279-5371,4279,5371,14.21,80.04,3.24,556
16,4279-5379,4279,5379,8.7,84.78,4.57,460
16,4279-5364,4279,5364,22.79,71.79,2.28,702
16,4279-5380,4279,5380,4.22,82.07,9.07,474
16,4279-5365,4279,5365,4.62,91.75,1.98,606
16,4279-5372,4279,5372,17.13,76.38,0.0,508
16,4279-5373,4279,5373,9.88,86.99,0.0,415
16,4279-5367,4279,5367,7.58,84.83,3.32,633
16,87399-87400,87399,87400,4.55,24.53,60.68,791
16,4155-4719,4155,4719,0.0,23.36,68.85,565
16,4155-4721,4155,4721,0.0,23.92,68.28,372
16,4155-4720,4155,4720,0.0,23.38,73.24,355
16,4155-92686,4155,92686,0.0,0.0,86.67,15
16,79951-79952,79951,79952,0.0,62.2,19.51,82
16,4313-91788,4313,91788,11.46,67.71,13.54,96
16,4449-5943,4449,5943,0.0,0.0,0.0,324
16,4449-5944,4449,5944,0.0,0.0,0.0,225
16,4254-5192,4254,5192,1.66,38.73,56.73,661
16,4254-89596,4254,89596,10.2,30.61,53.57,392
16,4254-85819,4254,85819,6.39,45.81,44.05,454
16,4218-4881,4218,4881,0.0,55.78,42.61,683
16,4218-4882,4218,4882,0.0,49.16,44.11,535
16,4218-4885,4218,4885,0.0,46.15,49.23,130
16,4218-79780,4218,79780,0.0,43.98,52.71,573
16,4218-4884,4218,4884,0.0,53.38,44.03,770
16,4218-4883,4218,4883,0.0,50.9,45.05,444
16,89414-89415,89414,89415,14.37,17.5,58.75,160
16,4411-88387,4411,88387,3.88,51.9,40.2,1393
16,4411-91338,4411,91338,2.99,48.17,44.19,602
16,4411-5843,4411,5843,3.22,55.58,36.48,869
16,4411-79014,4411,79014,1.57,46.78,44.64,699
16,4411-5842,4411,5842,2.54,53.6,40.06,709
16,4411-5840,4411,5840,1.94,50.67,43.8,669
16,4411-5841,4411,5841,0.0,74.73,24.18,182
16,4411-90824,4411,90824,2.91,51.29,40.65,893
16,4514-6202,4514,6202,0.0,76.15,21.54,130
16,4320-90159,4320,90159,0.0,0.0,0.0,44
16,4320-5489,4320,5489,0.0,14.09,0.0,220
16,4210-5989,4210,5989,0.0,0.0,0.0,999
16,4210-4863,4210,4863,0.0,0.0,0.0,534
16,4210-89776,4210,89776,0.0,0.0,0.0,42
16,4414-5853,4414,5853,0.0,90.0,0.0,20
16,4172-4760,4172,4760,0.0,60.18,0.0,113
16,89798-89799,89798,89799,3.3,13.97,70.49,637
16,4156-4722,4156,4722,0.0,0.0,0.0,282
16,4156-4723,4156,4723,0.0,0.0,0.0,223
16,4156-4724,4156,4724,0.0,0.0,0.0,256
16,4459-5967,4459,5967,0.0,96.02,0.0,226
16,4459-5962,4459,5962,0.0,98.41,0.0,63
16,79066-79110,79066,79110,0.0,48.98,44.9,49
16,4458-5965,4458,5965,0.0,97.37,1.94,876
16,4458-89775,4458,89775,0.0,94.25,4.75,400
16,4458-5964,4458,5964,0.0,95.96,2.47,446
16,4458-5966,4458,5966,0.0,95.26,3.55,1182
16,4458-5963,4458,5963,0.0,94.34,5.13,565
16,4454-90415,4454,90415,0.0,78.26,0.0,23
16,4454-5951,4454,5951,7.61,83.45,5.82,447
16,85454-85455,85454,85455,0.0,23.26,55.81,172
16,91110-91111,91110,91111,0.0,21.33,69.33,75
16,89756-89757,89756,89757,1.24,8.46,76.78,887
16,4240-6009,4240,6009,2.35,9.75,77.31,595
16,4240-5066,4240,5066,4.44,34.64,54.36,1755
16,4240-5046,4240,5046,4.67,35.37,53.46,492
16,4240-5069,4240,5069,2.78,7.8,81.47,2089
16,4240-5054,4240,5054,0.0,10.21,78.63,627
16,4240-5059,4240,5059,0.0,4.97,78.65,1007
16,4240-5043,4240,5043,0.0,8.02,80.66,636
16,4240-5065,4240,5065,2.37,9.37,81.6,886
16,4240-79639,4240,79639,2.03,6.17,85.45,1134
16,4240-5067,4240,5067,6.9,57.24,24.74,1043
16,4240-6010,4240,6010,0.0,6.05,79.75,479
16,4240-5061,4240,5061,2.31,10.14,79.18,562
16,4240-5070,4240,5070,2.92,7.78,77.09,2261
16,4240-5051,4240,5051,6.03,44.28,36.8,481
16,4240-5049,4240,5049,2.71,12.24,78.35,850
16,4240-5062,4240,5062,5.82,34.66,50.53,756
16,4240-5045,4240,5045,3.38,12.52,75.15,503
16,4240-5055,4240,5055,3.08,7.88,78.42,584
16,4240-5064,4240,5064,5.07,18.76,65.78,789
16,4240-5063,4240,5063,1.88,8.83,80.9,691
16,4240-5050,4240,5050,6.07,39.31,44.85,379
16,4240-5048,4240,5048,5.15,28.86,57.17,544
16,4240-5053,4240,5053,3.79,25.3,62.31,581
16,4240-5057,4240,5057,4.34,13.88,66.59,461
16,4240-5068,4240,5068,3.83,18.76,67.76,1306
16,4240-91286,4240,91286,0.0,22.34,68.09,94
16,4240-5056,4240,5056,2.28,14.73,73.44,482
16,4240-5060,4240,5060,6.79,57.87,24.07,648
16,4240-5044,4240,5044,12.66,53.52,23.89,766
16,4240-5047,4240,5047,8.31,60.86,25.47,373
16,4240-5052,4240,5052,5.79,63.66,18.75,432
16,4492-6132,4492,6132,0.0,26.0,67.33,150
16,4467-6084,4467,6084,0.0,42.07,47.6,271
16,4467-90826,4467,90826,0.0,0.0,0.0,13
16,4467-6085,4467,6085,0.0,27.13,39.54,435
16,4467-6083,4467,6083,0.0,69.43,24.61,386
16,92381-92890,92381,92890,18.68,55.49,10.99,182
16,79072-79104,79072,79104,4.24,25.64,56.78,472
16,4472-6104,4472,6104,0.0,19.0,59.0,100
16,4472-6105,4472,6105,0.0,0.0,45.45,55
16,91237-92888,91237,92888,0.0,77.78,0.0,18
16,4250-5188,4250,5188,0.0,42.11,57.89,38
16,6353-5653,6353,5653,0.0,0.0,0.0,80
16,4393-5628,4393,5628,0.0,6.9,86.78,174
16,4393-5627,4393,5627,0.0,19.43,72.47,494
16,4393-5632,4393,5632,0.0,15.25,77.88,728
16,4393-5631,4393,5631,0.0,16.55,75.82,550
16,4393-7673,4393,7673,0.0,0.0,0.0,12
16,4393-91203,4393,91203,0.0,0.0,0.0,15
16,4393-5626,4393,5626,0.0,21.11,69.14,431
16,4175-4775,4175,4775,9.48,36.91,41.4,401
16,4175-4783,4175,4783,7.68,33.05,46.48,1915
16,4175-4776,4175,4776,8.53,49.53,33.41,422
16,4175-4777,4175,4777,4.44,27.62,56.98,630
16,4175-4781,4175,4781,6.3,37.15,43.32,794
16,4175-4778,4175,4778,3.62,36.95,50.16,636
16,4175-4779,4175,4779,7.86,38.08,41.52,407
16,4175-4780,4175,4780,4.09,37.35,48.05,514
16,4478-8135,4478,8135,0.0,0.0,0.0,14
16,4478-6113,4478,6113,0.0,0.0,93.75,16
16,90329-89941,90329,89941,0.0,0.0,0.0,122
16,79084-79092,79084,79092,36.67,51.67,0.0,60
16,4496-6141,4496,6141,0.0,12.98,82.69,208
16,4391-5619,4391,5619,0.0,16.3,73.35,454
16,4391-5618,4391,5618,0.0,9.52,82.1,704
16,4391-5614,4391,5614,0.0,12.57,76.05,334
16,4391-5616,4391,5616,0.0,10.12,80.0,405
16,4391-87577,4391,87577,0.0,0.0,88.46,26
16,4391-5615,4391,5615,0.0,17.97,74.84,306
16,4391-5617,4391,5617,0.0,17.14,70.95,210
16,4222-4884,4222,4884,0.0,58.89,38.89,90
16,4222-4894,4222,4894,0.0,68.56,26.29,194
16,4500-6166,4500,6166,0.0,93.44,6.09,427
16,4500-6165,4500,6165,0.0,94.31,0.0,369
16,4500-6164,4500,6164,0.0,94.04,1.99,956
16,4500-6167,4500,6167,0.0,98.39,0.0,807
16,4500-87330,4500,87330,0.0,90.83,0.0,360
16,4461-5970,4461,5970,0.0,31.62,64.96,117
16,78868-78869,78868,78869,0.0,0.0,83.78,37
16,89915-89916,89915,89916,7.59,35.13,39.87,316
16,91108-91109,91108,91109,36.18,45.73,13.31,293
16,90540-91122,90540,91122,35.1,45.19,10.58,208
16,79000-92518,79000,92518,0.0,0.0,78.57,14
16,79000-79028,79000,79028,13.73,43.14,32.68,153
16,79085-79091,79085,79091,0.0,82.03,6.92,679
16,92043-92044,92043,92044,7.76,81.44,6.37,361
16,4173-4761,4173,4761,0.0,7.72,89.71,272
16,4173-4762,4173,4762,0.0,0.0,87.3,126
16,4153-4517,4153,4517,0.0,24.57,61.21,232
16,4153-4711,4153,4711,0.0,23.38,65.37,231
16,4153-4710,4153,4710,0.0,23.7,61.04,308
16,4153-89607,4153,89607,0.0,0.0,0.0,13
16,4451-5946,4451,5946,0.0,69.78,9.53,556
16,85807-80475,85807,80475,26.58,56.76,6.31,222
16,10966-78818,10966,78818,0.0,13.43,83.58,201
16,91992-92497,91992,92497,0.0,44.44,0.0,63
16,79453-79454,79453,79454,13.78,60.56,20.99,791
16,4407-5809,4407,5809,1.79,91.69,2.28,614
16,4407-87532,4407,87532,3.55,82.51,9.7,732
16,4407-5824,4407,5824,0.0,85.81,3.84,860
16,4407-5810,4407,5810,5.82,78.1,12.15,790
16,4407-5826,4407,5826,4.26,84.0,6.39,2112
16,4407-5812,4407,5812,0.0,93.33,2.38,630
16,4407-5813,4407,5813,0.0,91.56,1.75,687
16,4407-5814,4407,5814,2.66,91.57,2.66,676
16,4407-92770,4407,92770,0.0,91.34,3.43,612
16,4407-5816,4407,5816,0.0,90.88,4.22,592
16,4407-5815,4407,5815,0.0,92.59,2.88,729
16,4407-5818,4407,5818,0.0,92.63,4.34,692
16,4407-5817,4407,5817,11.86,75.75,7.79,565
16,4407-5820,4407,5820,0.0,94.98,2.95,677
16,4407-5825,4407,5825,2.28,89.42,4.98,482
16,4407-89584,4407,89584,0.0,91.76,4.54,595
16,4407-6288,4407,6288,0.0,90.67,0.0,225
16,4407-5822,4407,5822,0.0,76.3,1.68,713
16,4407-5823,4407,5823,2.31,91.87,2.51,996
16,4407-5821,4407,5821,0.0,92.9,5.83,549
16,4407-5827,4407,5827,1.19,93.3,2.32,2194
16,4407-91829,4407,91829,0.0,75.0,0.0,20
16,4440-5905,4440,5905,0.0,79.26,16.59,217
16,4440-5906,4440,5906,0.0,81.36,0.0,59
16,4440-5907,4440,5907,0.0,86.24,11.01,109
16,91933-92594,91933,92594,7.05,77.56,10.26,156
16,4408-5830,4408,5830,0.0,16.87,78.05,492
16,4408-5828,4408,5828,0.0,20.26,72.89,380
16,4408-5829,4408,5829,0.0,23.84,67.49,646
16,4408-87466,4408,87466,0.0,18.17,75.13,567
16,90142-90143,90142,90143,43.98,41.67,6.48,216
16,79218-80980,79218,80980,0.0,31.3,59.56,361
16,79218-78857,79218,78857,0.0,21.21,73.74,99
16,4361-5549,4361,5549,4.9,17.0,66.57,347
16,89947-89948,89947,89948,0.0,16.67,68.18,66
16,4258-5226,4258,5226,6.51,71.64,10.5,476
16,4258-5222,4258,5222,15.43,49.85,16.02,337
16,4258-5213,4258,5213,6.54,28.92,50.23,657
16,4258-5212,4258,5212,12.14,47.23,20.05,379
16,4258-5231,4258,5231,10.17,51.15,25.76,1091
16,4258-5221,4258,5221,14.29,50.52,17.25,574
16,4258-5232,4258,5232,9.2,55.31,18.4,913
16,4258-5214,4258,5214,8.48,71.94,6.53,613
16,4258-5211,4258,5211,4.51,59.03,0.0,554
16,4258-5228,4258,5228,6.77,29.23,52.46,650
16,4258-5233,4258,5233,7.03,53.12,26.56,256
16,4258-5230,4258,5230,14.29,64.86,8.18,868
16,4258-5215,4258,5215,20.09,53.64,9.49,632
16,4258-5219,4258,5219,14.79,33.54,33.96,480
16,4258-5216,4258,5216,3.91,72.64,16.32,435
16,4258-5224,4258,5224,11.34,76.85,4.89,838
16,4258-5227,4258,5227,8.3,33.6,42.69,506
16,4258-5220,4258,5220,21.01,52.52,13.35,457
16,4258-91913,4258,91913,7.34,43.36,38.11,286
16,4258-81057,4258,81057,3.25,26.84,54.76,462
16,4258-5225,4258,5225,13.57,62.45,8.74,538
16,4287-5450,4287,5450,16.43,51.45,15.46,414
16,4287-5447,4287,5447,5.51,20.52,58.75,2885
16,4287-5449,4287,5449,6.69,15.67,62.2,3050
16,4287-5446,4287,5446,9.92,46.36,26.85,1512
16,4287-5445,4287,5445,9.98,43.12,32.76,1853
16,4287-5448,4287,5448,21.62,30.29,35.37,2641
16,4287-5444,4287,5444,13.34,68.66,9.81,1672
16,4219-4879,4219,4879,0.0,0.0,75.51,49
16,4219-4886,4219,4886,0.0,26.3,70.72,403
16,4219-4887,4219,4887,0.0,24.56,70.28,562
16,4219-4889,4219,4889,0.0,21.06,76.81,470
16,4219-4888,4219,4888,0.0,20.0,75.47,265
16,6355-6063,6355,6063,23.68,44.3,20.61,228
16,6355-79296,6355,79296,8.6,56.11,30.77,221
16,6355-78904,6355,78904,0.0,71.43,24.76,210
16,6355-91212,6355,91212,0.0,68.27,25.3,249
16,91340-92247,91340,92247,0.0,0.0,71.43,42
16,90287-91825,90287,91825,6.61,26.7,59.72,1090
16,90287-90772,90287,90772,3.87,34.85,55.33,723
16,90287-91205,90287,91205,3.4,24.85,64.05,676
16,90287-92233,90287,92233,3.03,55.81,34.09,396
16,91250-91775,91250,91775,23.68,64.12,8.38,549
16,79131-79132,79131,79132,0.0,0.0,85.71,28
16,4264-10869,4264,10869,11.42,79.92,5.12,508
16,4264-87526,4264,87526,7.2,87.13,1.89,847
16,4264-6240,4264,6240,6.84,86.31,3.97,906
16,4264-79402,4264,79402,18.42,67.85,7.09,874
16,4288-85810,4288,85810,6.47,82.64,6.17,2333
16,4288-80051,4288,80051,12.76,74.08,7.73,2226
16,4288-89908,4288,89908,8.86,83.66,4.69,1897
16,4288-5452,4288,5452,10.06,80.02,5.67,2027
16,4288-90551,4288,90551,5.44,65.06,16.74,478
16,4288-5453,4288,5453,10.02,63.28,20.46,2424
16,4450-92244,4450,92244,4.14,56.37,33.76,628
16,4450-5945,4450,5945,5.88,66.39,22.48,476
16,4168-4749,4168,4749,9.3,31.52,52.15,441
16,4168-4751,4168,4751,7.81,31.25,53.52,256
16,4168-4750,4168,4750,0.0,38.3,58.51,94
16,4215-4860,4215,4860,0.0,0.0,84.62,13
16,4215-4877,4215,4877,0.0,0.0,85.19,54
16,4376-5581,4376,5581,0.0,21.37,58.12,117
16,4225-4897,4225,4897,0.0,24.04,70.19,104
16,90859-91156,90859,91156,5.45,26.8,52.51,459
16,4197-4834,4197,4834,0.0,0.0,0.0,57
16,4197-4835,4197,4835,0.0,0.0,0.0,67
16,4197-78916,4197,78916,0.0,0.0,0.0,38
16,4197-4838,4197,4838,0.0,0.0,0.0,701
16,4197-4837,4197,4837,0.0,0.0,0.0,307
16,4197-4833,4197,4833,0.0,0.0,0.0,559
16,91279-91896,91279,91896,0.0,46.51,32.56,43
16,79073-79103,79073,79103,5.18,7.28,81.23,714
16,79979-90044,79979,90044,11.61,51.79,27.68,112
16,79979-90045,79979,90045,0.0,80.39,9.8,153
16,79979-79980,79979,79980,0.0,83.33,0.0,114
16,79979-84297,79979,84297,0.0,93.49,0.0,169
16,6374-5892,6374,5892,8.09,69.12,13.97,136
16,4403-5750,4403,5750,4.29,52.86,32.38,630
16,4403-5685,4403,5685,3.6,38.23,46.54,361
16,4403-5694,4403,5694,0.0,42.51,0.0,334
16,4403-5693,4403,5693,4.44,43.52,39.44,540
16,4403-5659,4403,5659,10.12,49.88,21.23,405
16,4403-5660,4403,5660,10.06,37.5,38.11,328
16,4403-5661,4403,5661,4.0,75.53,12.94,425
16,4403-5738,4403,5738,10.96,55.07,23.75,1204
16,4403-5663,4403,5663,5.68,22.11,53.89,475
16,4403-5664,4403,5664,5.98,64.83,21.38,435
16,4403-5715,4403,5715,0.0,97.6,0.0,833
16,4403-5666,4403,5666,0.0,83.86,9.12,285
16,4403-5756,4403,5756,13.32,47.99,23.16,773
16,4403-5667,4403,5667,6.67,85.33,4.67,300
16,4403-5757,4403,5757,4.48,79.23,7.71,1854
16,4403-5668,4403,5668,0.0,23.98,62.44,221
16,4403-5670,4403,5670,9.09,48.99,29.8,396
16,4403-5671,4403,5671,5.71,54.35,24.32,333
16,4403-5672,4403,5672,0.0,80.54,13.17,334
16,4403-5673,4403,5673,8.37,53.7,27.24,514
16,4403-5737,4403,5737,10.37,47.7,28.59,675
16,4403-5674,4403,5674,7.12,76.78,8.36,323
16,4403-5676,4403,5676,0.0,39.01,47.09,223
16,4403-5678,4403,5678,6.27,41.88,37.89,351
16,4403-5729,4403,5729,0.0,78.03,7.21,305
16,4403-5680,4403,5680,0.0,26.39,61.67,360
16,4403-5681,4403,5681,0.0,35.05,50.47,428
16,4403-5739,4403,5739,5.27,37.45,47.02,721
16,4403-5723,4403,5723,10.78,46.11,34.13,334
16,4403-5691,4403,5691,0.0,57.53,4.11,292
16,4403-80039,4403,80039,2.88,83.25,6.02,382
16,4403-5686,4403,5686,15.44,69.49,6.62,272
16,4403-5684,4403,5684,0.0,91.25,2.19,503
16,4403-5687,4403,5687,8.55,55.84,22.22,351
16,4403-5688,4403,5688,8.07,51.23,29.47,285
16,4403-5735,4403,5735,3.81,63.81,23.33,420
16,4403-5677,4403,5677,11.11,52.18,24.01,504
16,4403-5733,4403,5733,19.37,48.0,17.26,475
16,4403-5731,4403,5731,0.0,83.11,7.05,681
16,4403-80038,4403,80038,0.0,71.79,23.36,351
16,4403-5695,4403,5695,2.98,51.58,37.72,570
16,4403-5697,4403,5697,0.0,93.09,2.91,550
16,4403-5741,4403,5741,6.0,35.82,48.14,617
16,4403-5699,4403,5699,0.0,81.02,6.23,353
16,4403-5742,4403,5742,6.42,74.07,11.55,779
16,4403-5700,4403,5700,0.0,87.03,3.8,316
16,4403-5701,4403,5701,4.15,42.56,43.6,289
16,4403-6269,4403,6269,0.0,30.77,38.46,52
16,4403-91202,4403,91202,1.52,90.91,4.55,924
16,4403-5703,4403,5703,0.0,57.64,30.57,314
16,4403-5704,4403,5704,0.0,82.47,5.95,656
16,4403-5705,4403,5705,0.0,89.69,0.0,223
16,4403-92239,4403,92239,5.52,77.1,7.98,489
16,4403-5706,4403,5706,16.0,63.33,13.78,450
16,4403-5707,4403,5707,0.0,85.71,0.0,217
16,4403-5758,4403,5758,12.8,50.29,25.61,1195
16,4403-5745,4403,5745,1.32,82.64,6.26,910
16,4403-6264,4403,6264,0.0,74.68,0.0,79
16,4403-5708,4403,5708,4.57,86.04,3.81,394
16,4403-5759,4403,5759,2.01,89.43,3.27,1590
16,4403-5683,4403,5683,0.0,88.03,4.56,702
16,4403-5760,4403,5760,14.63,53.48,20.91,1148
16,4403-5744,4403,5744,22.98,55.83,10.68,618
16,4403-5712,4403,5712,2.44,73.0,18.99,574
16,4403-5713,4403,5713,7.53,78.01,12.05,332
16,4403-5755,4403,5755,2.65,79.5,7.53,717
16,4403-5761,4403,5761,2.62,30.86,57.74,956
16,4403-5746,4403,5746,5.11,78.93,4.85,783
16,4403-5762,4403,5762,5.73,41.09,43.84,1745
16,4403-5689,4403,5689,0.0,44.35,38.98,372
16,4403-5763,4403,5763,10.08,41.25,38.4,526
16,4403-5747,4403,5747,8.52,47.35,34.85,528
16,4403-5721,4403,5721,3.97,35.98,46.96,428
16,4403-85924,4403,85924,0.0,65.09,23.58,106
16,4403-6272,4403,6272,0.0,70.31,0.0,64
16,4403-5724,4403,5724,3.57,86.04,5.52,308
16,4403-5764,4403,5764,3.8,75.71,12.72,3183
16,4403-5725,4403,5725,12.7,69.73,7.03,370
16,4403-5766,4403,5766,1.61,33.81,48.11,1056
16,4403-5749,4403,5749,6.02,82.89,3.95,532
16,4403-5751,4403,5751,1.36,80.19,10.8,954
16,4403-5726,4403,5726,0.0,88.56,0.0,367
16,4403-5728,4403,5728,2.28,76.1,12.38,703
16,4403-5719,4403,5719,5.02,58.19,25.75,299
16,4403-5732,4403,5732,7.95,51.07,29.36,327
16,4403-5730,4403,5730,7.23,44.29,37.3,429
16,4422-5861,4422,5861,0.0,85.71,0.0,133
16,4422-90286,4422,90286,0.0,82.35,0.0,51
16,4310-5475,4310,5475,11.69,58.06,21.77,248
16,4310-81200,4310,81200,17.24,36.78,31.03,87
16,4277-89592,4277,89592,15.22,72.18,7.13,841
16,4277-87523,4277,87523,11.8,75.8,6.79,839
16,4277-5359,4277,5359,11.48,75.23,8.16,331
16,4413-91168,4413,91168,0.0,31.94,59.69,645
16,4413-91292,4413,91292,3.94,26.61,63.31,635
16,4413-79721,4413,79721,5.79,32.88,55.35,2038
16,4413-78835,4413,78835,0.0,0.0,84.31,102
16,4413-87470,4413,87470,6.61,29.3,60.57,454
16,4413-79719,4413,79719,5.34,36.3,48.75,562
16,4413-79720,4413,79720,7.46,33.72,51.61,777
16,4413-5851,4413,5851,4.39,39.76,46.71,820
16,4413-87875,4413,87875,4.08,29.42,61.19,809
16,4413-92376,4413,92376,0.0,27.55,62.81,519
16,4413-91169,4413,91169,3.54,41.29,46.22,649
16,4413-89575,4413,89575,2.98,26.49,64.11,872
16,4413-5850,4413,5850,3.41,27.13,62.5,704
16,4413-84665,4413,84665,0.0,42.54,45.52,134
16,4413-90156,4413,90156,6.31,38.62,48.15,650
16,4413-89749,4413,89749,3.84,28.45,60.74,703
16,4413-80871,4413,80871,3.5,30.89,58.17,942
16,4413-10855,4413,10855,6.26,33.94,51.11,495
16,4413-90845,4413,90845,0.0,20.87,73.04,115
16,4380-5591,4380,5591,0.0,0.0,0.0,73
16,4190-4800,4190,4800,0.0,0.0,78.95,95
