Fiscal Year,LEA ID,LEA Name,School Entity ID,School Name,Charter,Subgroup,Dropout Rate
2019,4265,Murphy Elementary District,5292,William R Sullivan Elementary School,N,All,0.61
2019,4265,Murphy Elementary District,5293,Alfred F Garcia School,N,All,1.74
2019,4266,Liberty Elementary District,5294,Liberty Elementary School,N,All,5.04
2019,4266,Liberty Elementary District,5295,Estrella Mountain Elementary School,N,All,3.05
2019,4266,Liberty Elementary District,79652,Rainbow Valley Elementary School,N,All,0.72
2019,4266,Liberty Elementary District,79846,Westar Elementary School,N,All,1.67
2019,4266,Liberty Elementary District,87475,Freedom Elementary School,N,All,4.88
2019,4266,Liberty Elementary District,92706,Las Brisas Academy,N,All,1.79
2019,4267,Kyrene Elementary District,5296,Kyrene Aprende Middle School,N,All,0.00
2019,4267,Kyrene Elementary District,5297,Kyrene Altadena Middle School,N,All,0.00
2019,4267,Kyrene Elementary District,5298,Kyrene Akimel A-Al Middle School,N,All,0.00
2019,4267,Kyrene Elementary District,5299,Kyrene Centennial Middle School,N,All,0.13
2019,4267,Kyrene Elementary District,5300,Kyrene del Pueblo Middle School,N,All,0.15
2019,4267,Kyrene Elementary District,5301,Kyrene Middle School,N,All,0.14
2019,4267,Kyrene Elementary District,5309,Kyrene Traditional Academy,N,All,0.00
2019,4268,Balsz Elementary District,5319,Pat Tillman Middle School,N,All,4.35
2019,4269,Buckeye Elementary District,81110,Bales Elementary School,N,All,3.31
2019,4269,Buckeye Elementary District,87471,Sundance Elementary,N,All,0.88
2019,4269,Buckeye Elementary District,87473,Buckeye Elementary School,N,All,1.27
2019,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,All,2.78
2019,4269,Buckeye Elementary District,89572,Steven R. Jasinski Elementary School,N,All,1.06
2019,4269,Buckeye Elementary District,90341,Inca Elementary School,N,All,4.10
2019,4269,Buckeye Elementary District,527220,Marionneaux Elementary School,N,All,1.99
2019,4270,Madison Elementary District,5324,Madison #1 Elementary School,N,All,0.34
2019,4270,Madison Elementary District,5328,Madison Park School,N,All,1.60
2019,4270,Madison Elementary District,5329,Madison Meadows School,N,All,0.00
2019,4270,Madison Elementary District,89622,Madison Traditional Academy,N,All,0.00
2019,4271,Glendale Elementary District,5332,Glendale Landmark School,N,All,0.43
2019,4271,Glendale Elementary District,5333,Isaac E Imes School,N,All,0.00
2019,4271,Glendale Elementary District,5334,Harold W Smith School,N,All,0.78
2019,4271,Glendale Elementary District,5335,Melvin E Sine School,N,All,0.99
2019,4271,Glendale Elementary District,5337,Don Mensendick School,N,All,0.93
2019,4271,Glendale Elementary District,5338,Glenn F Burton School,N,All,1.48
2019,4271,Glendale Elementary District,5339,Glendale American School,N,All,0.00
2019,4271,Glendale Elementary District,5340,Bicentennial North School,N,All,0.28
2019,4271,Glendale Elementary District,5341,Horizon School,N,All,0.00
2019,4271,Glendale Elementary District,5342,Challenger Middle School,N,All,4.03
2019,4271,Glendale Elementary District,5344,Discovery School,N,All,1.89
2019,4271,Glendale Elementary District,79782,Coyote Ridge,N,All,0.00
2019,4271,Glendale Elementary District,79815,Desert Spirit,N,All,0.75
2019,4271,Glendale Elementary District,79816,Sunset Vista,N,All,0.78
2019,4272,Avondale Elementary District,5347,Michael Anderson,N,All,0.86
2019,4272,Avondale Elementary District,78924,Wildflower Accelerated Academy,N,All,0.74
2019,4272,Avondale Elementary District,79670,Desert Star,N,All,0.46
2019,4272,Avondale Elementary District,79792,Desert Thunder,N,All,0.42
2019,4272,Avondale Elementary District,87619,Centerra Mirage STEM Academy,N,All,0.00
2019,4272,Avondale Elementary District,90028,Copper Trails,N,All,0.33
2019,4272,Avondale Elementary District,91985,Avondale Middle School,N,All,1.17
2019,4273,Fowler Elementary District,5353,Santa Maria Middle School,N,All,0.65
2019,4273,Fowler Elementary District,80916,Western Valley Middle School,N,All,2.70
2019,4274,Arlington Elementary District,5354,Arlington Elementary School,N,All,0.00
2019,4275,Palo Verde Elementary District,5355,Palo Verde Elementary School,N,All,3.48
2019,4276,Laveen Elementary District,5356,Laveen Elementary School,N,All,1.78
2019,4276,Laveen Elementary District,5357,Maurice C. Cash Elementary School,N,All,2.29
2019,4276,Laveen Elementary District,5358,Vista del Sur Accelerated,N,All,0.00
2019,4276,Laveen Elementary District,84305,Cheatham Elementary School,N,All,0.40
2019,4276,Laveen Elementary District,88421,Trailside Point Performing Arts Academy,N,All,0.32
2019,4276,Laveen Elementary District,89266,Desert Meadows Elementary School,N,All,0.75
2019,4276,Laveen Elementary District,91310,Rogers Ranch School,N,All,0.99
2019,4276,Laveen Elementary District,756942,Paseo Pointe School,N,All,3.54
2019,4277,Union Elementary District,87523,Hurley Ranch Elementary,N,All,0.61
2019,4277,Union Elementary District,89592,Dos Rios Elementary,N,All,0.93
2019,4278,Littleton Elementary District,5360,Littleton Elementary School,N,All,0.48
2019,4278,Littleton Elementary District,79618,Collier Elementary School,N,All,1.27
2019,4278,Littleton Elementary District,85852,Quentin Elementary School,N,All,1.21
2019,4278,Littleton Elementary District,87476,Country Place Elementary,N,All,1.89
2019,4278,Littleton Elementary District,89608,Estrella Vista Elementary School,N,All,1.67
2019,4278,Littleton Elementary District,89924,Tres Rios Elementary School,N,All,2.55
2019,4278,Littleton Elementary District,530879,Fine Arts Academy,N,All,0.00
2019,4279,Roosevelt Elementary District,5363,Cesar E Chavez Community School,N,All,0.00
2019,4279,Roosevelt Elementary District,5364,Percy L Julian School,N,All,0.00
2019,4279,Roosevelt Elementary District,5365,Sunland Elementary School,N,All,0.00
2019,4279,Roosevelt Elementary District,5367,Valley View School,N,All,0.60
2019,4279,Roosevelt Elementary District,5368,C J Jorgensen School,N,All,0.00
2019,4279,Roosevelt Elementary District,5370,Irene Lopez School,N,All,0.00
2019,4279,Roosevelt Elementary District,5372,T G Barr School,N,All,0.00
2019,4279,Roosevelt Elementary District,5373,V H Lassen Elementary School,N,All,0.00
2019,4279,Roosevelt Elementary District,5376,C O Greenfield School,N,All,0.30
2019,4279,Roosevelt Elementary District,5377,Ignacio Conchos School,N,All,0.79
2019,4279,Roosevelt Elementary District,5378,John R Davis School,N,All,1.02
2019,4279,Roosevelt Elementary District,5379,Maxine O Bush Elementary School,N,All,0.00
2019,4279,Roosevelt Elementary District,5380,Southwest Elementary School,N,All,1.70
2019,4279,Roosevelt Elementary District,79012,Cloves C Campbell Sr Elementary School,N,All,0.55
2019,4279,Roosevelt Elementary District,79013,Ed & Verma Pastor Elementary School,N,All,0.54
2019,4279,Roosevelt Elementary District,87883,Bernard Black Elementary School,N,All,0.76
2019,4280,Alhambra Elementary District,5381,Alhambra Traditional School,N,All,0.00
2019,4280,Alhambra Elementary District,5383,James W. Rice Elementary School,N,All,1.08
2019,4280,Alhambra Elementary District,5384,Barcelona Elementary School,N,All,1.03
2019,4280,Alhambra Elementary District,5385,Catalina Ventura School,N,All,0.28
2019,4280,Alhambra Elementary District,5386,Cordova Elementary School,N,All,0.96
2019,4280,Alhambra Elementary District,5387,Granada Elementary School-East Campus,N,All,1.40
2019,4280,Alhambra Elementary District,5391,R E Simpson School,N,All,2.32
2019,4280,Alhambra Elementary District,6030,Carol G. Peck Elementary School,N,All,1.03
2019,4280,Alhambra Elementary District,79203,Sevilla Elementary School-West Campus,N,All,1.51
2019,4280,Alhambra Elementary District,1000041,Madrid Neighborhood School,N,All,0.57
2019,4280,Alhambra Elementary District,1000042,Valencia Newcomer School,N,All,0.00
2019,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,All,0.13
2019,4281,Litchfield Elementary District,79220,White Tanks Learning Center,N,All,0.00
2019,4281,Litchfield Elementary District,79221,Wigwam Creek Middle School,N,All,0.13
2019,4281,Litchfield Elementary District,85844,Verrado Middle School,N,All,0.16
2019,4281,Litchfield Elementary District,90385,L. Thomas Heck Middle School,N,All,0.16
2019,4281,Litchfield Elementary District,92878,Verrado Heritage Elementary School,N,All,0.00
2019,4282,Cartwright Elementary District,5398,Cartwright School,N,All,7.17
2019,4282,Cartwright Elementary District,5399,Glenn L. Downs School,N,All,0.95
2019,4282,Cartwright Elementary District,5405,Charles W. Harris School,N,All,3.74
2019,4282,Cartwright Elementary District,5406,Desert Sands Middle School,N,All,5.03
2019,4282,Cartwright Elementary District,5407,Frank Borman School,N,All,5.16
2019,4282,Cartwright Elementary District,5411,Estrella Middle School,N,All,3.99
2019,4282,Cartwright Elementary District,78980,Marc T. Atkinson Middle School,N,All,5.11
2019,4282,Cartwright Elementary District,89955,Raul H. Castro Middle School,N,All,3.99
2019,4283,Pendergast Elementary District,5417,Pendergast Elementary School,N,All,1.15
2019,4283,Pendergast Elementary District,5418,Desert Horizon Elementary School,N,All,0.38
2019,4283,Pendergast Elementary District,5420,Villa De Paz Elementary School,N,All,0.49
2019,4283,Pendergast Elementary District,5421,Garden Lakes Elementary School,N,All,1.07
2019,4283,Pendergast Elementary District,5422,Desert Mirage Elementary School,N,All,1.92
2019,4283,Pendergast Elementary District,5423,Copper King Elementary,N,All,1.75
2019,4283,Pendergast Elementary District,79265,Canyon Breeze Elementary,N,All,1.28
2019,4283,Pendergast Elementary District,79642,Sonoran Sky Elementary School,N,All,2.02
2019,4283,Pendergast Elementary District,79800,Rio Vista Elementary,N,All,1.82
2019,4283,Pendergast Elementary District,80417,Westwind Elementary School,N,All,0.00
2019,4283,Pendergast Elementary District,80418,Sunset Ridge Elementary School,N,All,0.99
2019,4283,Pendergast Elementary District,80419,Amberlea Elementary School,N,All,1.69
2019,4284,Buckeye Union High School District,5424,Buckeye Union High School,N,All,1.11
2019,4284,Buckeye Union High School District,79376,Estrella Foothills High School,N,All,0.49
2019,4284,Buckeye Union High School District,89573,Youngker High School,N,All,0.47
2019,4285,Glendale Union High School District,5426,Glendale High School,N,All,0.44
2019,4285,Glendale Union High School District,5427,Sunnyslope High School,N,All,1.01
2019,4285,Glendale Union High School District,5428,Washington High School,N,All,1.07
2019,4285,Glendale Union High School District,5429,Cortez High School,N,All,0.48
2019,4285,Glendale Union High School District,5430,Moon Valley High School,N,All,0.46
2019,4285,Glendale Union High School District,5431,Apollo High School,N,All,0.31
2019,4285,Glendale Union High School District,5432,Thunderbird High School,N,All,0.59
2019,4285,Glendale Union High School District,5433,Greenway High School,N,All,0.30
2019,4285,Glendale Union High School District,5434,Independence High School,N,All,0.96
2019,4285,Glendale Union High School District,5435,Glendale Union High School District Online Learning Academy,N,All,13.16
2019,4285,Glendale Union High School District,794564,Glendale Union Online,N,All,16.47
2019,4286,Phoenix Union High School District,5436,Alhambra High School,N,All,5.66
2019,4286,Phoenix Union High School District,5437,Trevor Browne High School,N,All,3.57
2019,4286,Phoenix Union High School District,5438,Camelback High School,N,All,2.33
2019,4286,Phoenix Union High School District,5439,Central High School,N,All,3.55
2019,4286,Phoenix Union High School District,5440,Carl Hayden High School,N,All,4.15
2019,4286,Phoenix Union High School District,5441,Maryvale High School,N,All,3.80
2019,4286,Phoenix Union High School District,5442,North High School,N,All,2.79
2019,4286,Phoenix Union High School District,5443,South Mountain High School,N,All,4.30
2019,4286,Phoenix Union High School District,6248,Metro Tech High School,N,All,0.36
2019,4286,Phoenix Union High School District,6249,Bostrom Alternative Center,N,All,16.76
2019,4286,Phoenix Union High School District,78847,Cesar Chavez High School,N,All,3.74
2019,4286,Phoenix Union High School District,79617,Linda Abril Educational Academy,N,All,16.46
2019,4286,Phoenix Union High School District,88407,Phoenix Union Bioscience High School,N,All,0.25
2019,4286,Phoenix Union High School District,89571,Betty Fairfax High School,N,All,3.09
2019,4286,Phoenix Union High School District,89778,Franklin Police and Fire High School,N,All,0.30
2019,4286,Phoenix Union High School District,128903,Phoenix Union-Wilson College Preparatory,N,All,0.66
2019,4286,Phoenix Union High School District,221992,Phoenix Coding Academy,N,All,1.02
2019,4286,Phoenix Union High School District,875776,PUHSD Distance-Learning School,N,All,28.07
2019,4287,Tempe Union High School District,5444,Tempe High School,N,All,1.92
2019,4287,Tempe Union High School District,5445,Mcclintock High School,N,All,2.66
2019,4287,Tempe Union High School District,5446,Marcos De Niza High School,N,All,4.39
2019,4287,Tempe Union High School District,5447,Corona Del Sol High School,N,All,1.15
2019,4287,Tempe Union High School District,5448,Mountain Pointe High School,N,All,1.74
2019,4287,Tempe Union High School District,5449,Desert Vista High School,N,All,0.68
2019,4287,Tempe Union High School District,5450,Compadre High School,N,All,20.50
2019,4288,Tolleson Union High School District,5452,Tolleson Union High School,N,All,1.72
2019,4288,Tolleson Union High School District,5453,Westview High School,N,All,2.11
2019,4288,Tolleson Union High School District,80051,La Joya Community High School,N,All,1.38
2019,4288,Tolleson Union High School District,85810,Copper Canyon High School,N,All,1.95
2019,4288,Tolleson Union High School District,89908,Sierra Linda High School,N,All,2.25
2019,4288,Tolleson Union High School District,90551,University High School,N,All,0.00
2019,4289,Agua Fria Union High School District,5454,Agua Fria High School,N,All,2.36
2019,4289,Agua Fria Union High School District,78926,Millennium High School,N,All,0.93
2019,4289,Agua Fria Union High School District,79799,Desert Edge High School,N,All,0.99
2019,4289,Agua Fria Union High School District,87903,Verrado High School,N,All,1.06
2019,4289,Agua Fria Union High School District,932049,Canyon View High School,N,All,1.51
2019,4294,Ball Charter Schools (Hearn),10730,"Hearn Academy, The - A Ball Charter School",Y,All,0.00
2019,4297,"Accelerated Learning Center, Inc.",5462,Accelerated Learning Center,Y,All,0.00
2019,4300,"Florence Crittenton Services of Arizona, Inc.",5466,Girls Leadership Academy of Arizona,Y,All,6.83
2019,4301,"Ridgeline Academy, Inc.",5467,"Ridgeline Academy, Inc.",Y,All,0.00
2019,4303,"Friendly House, Inc.",6036,Friendly House Academia Del Pueblo Elem,Y,All,0.90
2019,4305,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,Mesa Arts Academy,Y,All,0.00
2019,4306,"Reid Traditional Schools' Valley Academy, Inc.",5471,Reid Traditional Schools' Valley Academy,Y,All,0.00
