LEA Name,LEA Entity ID,School Name,School Entity ID,SchoolCTDS,Subgroup,EthnicAsian,EthnicAmericanIndianAlaskaNative,EthnicBlackAfricanAmerican,EthnicHispanicLatino,EthnicWhite,EthnicNativeHawaiianOthPacIslan,Missing_Ethnicity,Total
El Pueblo Integral - Teaching & Learning Collaborative,87440,,_,_,English Language Learners,*,*,*,*,*,*,*,*
El Pueblo Integral - Teaching & Learning Collaborative,87440,,_,_,Free and Reduced Lunch,*,*,*,*,*,*,*,*
El Pueblo Integral - Teaching & Learning Collaborative,87440,,_,_,Students With Disabilities,*,*,*,*,*,*,*,*
El Pueblo Integral - Teaching & Learning Collaborative,87440,Paulo Freire Freedom School,87441,108797101,All Students,*,*,*,19,49,*,*,74
El Pueblo Integral - Teaching & Learning Collaborative,87440,Paulo Freire Freedom School,87441,108797101,English Language Learners,*,*,*,*,*,*,*,*
El Pueblo Integral - Teaching & Learning Collaborative,87440,Paulo Freire Freedom School,87441,108797101,Free and Reduced Lunch,*,*,*,*,*,*,*,*
El Pueblo Integral - Teaching & Learning Collaborative,87440,Paulo Freire Freedom School,87441,108797101,Students With Disabilities,*,*,*,*,*,*,*,*
El Pueblo Integral - Teaching & Learning Collaborative,91959,,_,_,All Students,*,*,*,26,38,*,*,70
El Pueblo Integral - Teaching & Learning Collaborative,91959,,_,_,English Language Learners,*,*,*,*,*,*,*,*
El Pueblo Integral - Teaching & Learning Collaborative,91959,,_,_,Free and Reduced Lunch,*,*,*,*,*,*,*,*
El Pueblo Integral - Teaching & Learning Collaborative,91959,,_,_,Students With Disabilities,*,*,*,*,*,*,*,*
El Pueblo Integral - Teaching & Learning Collaborative,91959,Paulo Freire Freedom School - Downtown,92561,108910001,All Students,*,*,*,26,38,*,*,70
El Pueblo Integral - Teaching & Learning Collaborative,91959,Paulo Freire Freedom School - Downtown,92561,108910001,English Language Learners,*,*,*,*,*,*,*,*
El Pueblo Integral - Teaching & Learning Collaborative,91959,Paulo Freire Freedom School - Downtown,92561,108910001,Free and Reduced Lunch,*,*,*,*,*,*,*,*
El Pueblo Integral - Teaching & Learning Collaborative,91959,Paulo Freire Freedom School - Downtown,92561,108910001,Students With Disabilities,*,*,*,*,*,*,*,*
Elfrida Elementary District,4185,,_,_,All Students,*,*,*,69,44,*,*,116
Elfrida Elementary District,4185,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Elfrida Elementary District,4185,,_,_,Free and Reduced Lunch,*,*,*,60,33,*,*,94
Elfrida Elementary District,4185,,_,_,Students With Disabilities,*,*,*,*,*,*,*,11
Elfrida Elementary District,4185,Elfrida Elementary School,4795,20412101,All Students,*,*,*,69,44,*,*,116
Elfrida Elementary District,4185,Elfrida Elementary School,4795,20412101,English Language Learners,*,*,*,*,*,*,*,*
Elfrida Elementary District,4185,Elfrida Elementary School,4795,20412101,Free and Reduced Lunch,*,*,*,60,33,*,*,94
Elfrida Elementary District,4185,Elfrida Elementary School,4795,20412101,Students With Disabilities,*,*,*,*,*,*,*,11
Eloy Elementary District,4448,,_,_,All Students,*,*,86,712,53,*,*,902
Eloy Elementary District,4448,,_,_,English Language Learners,*,*,12,63,*,*,*,76
Eloy Elementary District,4448,,_,_,Free and Reduced Lunch,*,*,70,621,46,*,*,784
Eloy Elementary District,4448,,_,_,Students With Disabilities,*,*,*,71,12,*,*,101
Eloy Elementary District,4448,Curiel School,5940,110411103,All Students,*,*,31,252,20,*,*,319
Eloy Elementary District,4448,Curiel School,5940,110411103,English Language Learners,*,*,*,34,*,*,*,43
Eloy Elementary District,4448,Curiel School,5940,110411103,Free and Reduced Lunch,*,*,25,218,19,*,*,277
Eloy Elementary District,4448,Curiel School,5940,110411103,Students With Disabilities,*,*,*,18,*,*,*,25
Eloy Elementary District,4448,Eloy Intermediate School,5941,110411104,All Students,*,*,32,225,15,*,*,292
Eloy Elementary District,4448,Eloy Intermediate School,5941,110411104,English Language Learners,*,*,*,21,*,*,*,24
Eloy Elementary District,4448,Eloy Intermediate School,5941,110411104,Free and Reduced Lunch,*,15,29,215,*,*,*,277
Eloy Elementary District,4448,Eloy Intermediate School,5941,110411104,Students With Disabilities,*,*,*,22,*,*,*,34
Eloy Elementary District,4448,Eloy Junior High School,5942,110411105,All Students,*,*,23,235,18,*,*,291
Eloy Elementary District,4448,Eloy Junior High School,5942,110411105,English Language Learners,*,*,*,*,*,*,*,*
Eloy Elementary District,4448,Eloy Junior High School,5942,110411105,Free and Reduced Lunch,*,*,16,188,13,*,*,230
Eloy Elementary District,4448,Eloy Junior High School,5942,110411105,Students With Disabilities,*,*,*,31,*,*,*,42
"Employ-Ability Unlimited, Inc.",6375,,_,_,All Students,*,*,28,91,92,*,*,229
"Employ-Ability Unlimited, Inc.",6375,,_,_,English Language Learners,*,*,*,*,*,*,*,*
"Employ-Ability Unlimited, Inc.",6375,,_,_,Free and Reduced Lunch,*,*,23,80,54,*,*,173
"Employ-Ability Unlimited, Inc.",6375,,_,_,Students With Disabilities,*,*,*,13,18,*,*,36
"Employ-Ability Unlimited, Inc.",6375,Copper Canyon Academy,5495,78664001,All Students,*,*,21,65,72,*,*,172
"Employ-Ability Unlimited, Inc.",6375,Copper Canyon Academy,5495,78664001,English Language Learners,*,*,*,*,*,*,*,*
"Employ-Ability Unlimited, Inc.",6375,Copper Canyon Academy,5495,78664001,Free and Reduced Lunch,*,*,19,59,47,*,*,137
"Employ-Ability Unlimited, Inc.",6375,Copper Canyon Academy,5495,78664001,Students With Disabilities,*,*,*,*,12,*,*,23
"Employ-Ability Unlimited, Inc.",6375,Desert Pointe Academy,10799,78664002,All Students,*,*,*,26,20,*,*,57
"Employ-Ability Unlimited, Inc.",6375,Desert Pointe Academy,10799,78664002,English Language Learners,*,*,*,*,*,*,*,*
"Employ-Ability Unlimited, Inc.",6375,Desert Pointe Academy,10799,78664002,Free and Reduced Lunch,*,*,*,21,*,*,*,36
"Employ-Ability Unlimited, Inc.",6375,Desert Pointe Academy,10799,78664002,Students With Disabilities,*,*,*,*,*,*,*,13
Empower College Prep,91277,,_,_,All Students,*,*,40,421,24,*,*,503
Empower College Prep,91277,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Empower College Prep,91277,,_,_,Free and Reduced Lunch,*,*,39,407,18,*,*,480
Empower College Prep,91277,,_,_,Students With Disabilities,*,*,*,62,*,*,*,78
Empower College Prep,91277,Empower College Prep,91783,78401001,All Students,*,*,40,421,24,*,*,503
Empower College Prep,91277,Empower College Prep,91783,78401001,English Language Learners,*,*,*,*,*,*,*,*
Empower College Prep,91277,Empower College Prep,91783,78401001,Free and Reduced Lunch,*,*,39,407,18,*,*,480
Empower College Prep,91277,Empower College Prep,91783,78401001,Students With Disabilities,*,*,*,62,*,*,*,78
Espiritu Community Development Corp.,4335,,_,_,All Students,*,*,*,272,*,*,*,290
Espiritu Community Development Corp.,4335,,_,_,English Language Learners,*,*,*,*,*,*,*,18
Espiritu Community Development Corp.,4335,,_,_,Free and Reduced Lunch,*,*,*,272,*,*,*,290
Espiritu Community Development Corp.,4335,,_,_,Students With Disabilities,*,*,*,28,*,*,*,31
Espiritu Community Development Corp.,4335,NFL YET College Prep Academy,5507,78711001,All Students,*,*,*,272,*,*,*,290
Espiritu Community Development Corp.,4335,NFL YET College Prep Academy,5507,78711001,English Language Learners,*,*,*,*,*,*,*,18
Espiritu Community Development Corp.,4335,NFL YET College Prep Academy,5507,78711001,Free and Reduced Lunch,*,*,*,272,*,*,*,290
Espiritu Community Development Corp.,4335,NFL YET College Prep Academy,5507,78711001,Students With Disabilities,*,*,*,28,*,*,*,31
Espiritu Community Development Corp.,92250,,_,_,All Students,*,*,15,483,11,*,*,517
Espiritu Community Development Corp.,92250,,_,_,English Language Learners,*,*,*,149,*,*,*,152
Espiritu Community Development Corp.,92250,,_,_,Free and Reduced Lunch,*,*,15,472,11,*,*,505
Espiritu Community Development Corp.,92250,,_,_,Students With Disabilities,*,*,*,18,*,*,*,19
Espiritu Community Development Corp.,92250,Reyes Maria Ruiz Leadership Academy,85886,78103001,All Students,*,*,15,483,11,*,*,517
Espiritu Community Development Corp.,92250,Reyes Maria Ruiz Leadership Academy,85886,78103001,English Language Learners,*,*,*,149,*,*,*,152
Espiritu Community Development Corp.,92250,Reyes Maria Ruiz Leadership Academy,85886,78103001,Free and Reduced Lunch,*,*,15,472,11,*,*,505
Espiritu Community Development Corp.,92250,Reyes Maria Ruiz Leadership Academy,85886,78103001,Students With Disabilities,*,*,*,18,*,*,*,19
Espiritu Schools,92902,,_,_,All Students,*,*,*,21,*,*,*,24
Espiritu Schools,92902,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Espiritu Schools,92902,,_,_,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Espiritu Schools,92902,,_,_,Students With Disabilities,*,*,*,*,*,*,*,*
Espiritu Schools,92902,AIM Higher College Prep Academy,92903,78275001,All Students,*,*,*,21,*,*,*,24
Espiritu Schools,92902,AIM Higher College Prep Academy,92903,78275001,English Language Learners,*,*,*,*,*,*,*,*
Espiritu Schools,92902,AIM Higher College Prep Academy,92903,78275001,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Espiritu Schools,92902,AIM Higher College Prep Academy,92903,78275001,Students With Disabilities,*,*,*,*,*,*,*,*
Ethos Academy - A Challenge Foundation Academy,92379,,_,_,All Students,*,*,20,45,21,*,*,92
Ethos Academy - A Challenge Foundation Academy,92379,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Ethos Academy - A Challenge Foundation Academy,92379,,_,_,Free and Reduced Lunch,*,*,13,35,15,*,*,68
Ethos Academy - A Challenge Foundation Academy,92379,,_,_,Students With Disabilities,*,*,*,*,*,*,*,*
Ethos Academy - A Challenge Foundation Academy,92379,Ethos Academy- A Challenge Foundation Academy,92893,78254001,All Students,*,*,20,45,21,*,*,92
Ethos Academy - A Challenge Foundation Academy,92379,Ethos Academy- A Challenge Foundation Academy,92893,78254001,English Language Learners,*,*,*,*,*,*,*,*
Ethos Academy - A Challenge Foundation Academy,92379,Ethos Academy- A Challenge Foundation Academy,92893,78254001,Free and Reduced Lunch,*,*,13,35,15,*,*,68
Ethos Academy - A Challenge Foundation Academy,92379,Ethos Academy- A Challenge Foundation Academy,92893,78254001,Students With Disabilities,*,*,*,*,*,*,*,*
"Excalibur Charter Schools, Inc.",79214,,_,_,All Students,*,*,*,107,196,*,16,328
"Excalibur Charter Schools, Inc.",79214,,_,_,English Language Learners,*,*,*,18,*,*,*,20
"Excalibur Charter Schools, Inc.",79214,,_,_,Free and Reduced Lunch,*,*,*,96,159,*,12,273
"Excalibur Charter Schools, Inc.",79214,,_,_,Students With Disabilities,*,*,*,13,21,*,*,34
"Excalibur Charter Schools, Inc.",79214,Avalon Elementary,81173,78901003,All Students,*,*,*,107,196,*,16,328
"Excalibur Charter Schools, Inc.",79214,Avalon Elementary,81173,78901003,English Language Learners,*,*,*,18,*,*,*,20
"Excalibur Charter Schools, Inc.",79214,Avalon Elementary,81173,78901003,Free and Reduced Lunch,*,*,*,96,159,*,12,273
"Excalibur Charter Schools, Inc.",79214,Avalon Elementary,81173,78901003,Students With Disabilities,*,*,*,13,21,*,*,34
"Fit Kids, Inc. dba Champion Schools",78783,,_,_,All Students,*,17,178,739,109,*,41,1096
"Fit Kids, Inc. dba Champion Schools",78783,,_,_,English Language Learners,*,*,*,45,*,*,*,48
"Fit Kids, Inc. dba Champion Schools",78783,,_,_,Free and Reduced Lunch,*,12,161,698,82,*,31,988
"Fit Kids, Inc. dba Champion Schools",78783,,_,_,Students With Disabilities,*,*,19,59,*,*,*,89
"Fit Kids, Inc. dba Champion Schools",78783,Champion Chandler,92501,78785103,All Students,*,11,88,253,83,*,25,471
"Fit Kids, Inc. dba Champion Schools",78783,Champion Chandler,92501,78785103,English Language Learners,*,*,*,13,*,*,*,16
"Fit Kids, Inc. dba Champion Schools",78783,Champion Chandler,92501,78785103,Free and Reduced Lunch,*,*,71,212,56,*,15,363
"Fit Kids, Inc. dba Champion Schools",78783,Champion Chandler,92501,78785103,Students With Disabilities,*,*,*,29,*,*,*,47
"Fit Kids, Inc. dba Champion Schools",78783,Champion Schools,78820,78785101,All Students,*,*,90,486,26,*,16,625
"Fit Kids, Inc. dba Champion Schools",78783,Champion Schools,78820,78785101,English Language Learners,*,*,*,*,*,*,*,32
"Fit Kids, Inc. dba Champion Schools",78783,Champion Schools,78820,78785101,Free and Reduced Lunch,*,*,90,486,26,*,16,625
"Fit Kids, Inc. dba Champion Schools",78783,Champion Schools,78820,78785101,Students With Disabilities,*,*,*,30,*,*,*,42
Flagstaff Arts And Leadership Academy,4202,,_,_,All Students,*,*,*,30,262,*,12,323
Flagstaff Arts And Leadership Academy,4202,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Flagstaff Arts And Leadership Academy,4202,,_,_,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Flagstaff Arts And Leadership Academy,4202,,_,_,Students With Disabilities,*,*,*,*,41,*,*,53
Flagstaff Arts And Leadership Academy,4202,Flagstaff Arts And Leadership Academy,4842,38750201,All Students,*,*,*,30,262,*,12,323
Flagstaff Arts And Leadership Academy,4202,Flagstaff Arts And Leadership Academy,4842,38750201,English Language Learners,*,*,*,*,*,*,*,*
Flagstaff Arts And Leadership Academy,4202,Flagstaff Arts And Leadership Academy,4842,38750201,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Flagstaff Arts And Leadership Academy,4202,Flagstaff Arts And Leadership Academy,4842,38750201,Students With Disabilities,*,*,*,*,41,*,*,53
Flagstaff Junior Academy,4207,,_,_,All Students,*,23,*,41,211,*,*,298
Flagstaff Junior Academy,4207,,_,_,English Language Learners,*,*,*,*,*,*,*,*
Flagstaff Junior Academy,4207,,_,_,Free and Reduced Lunch,*,12,*,*,35,*,*,63
Flagstaff Junior Academy,4207,,_,_,Students With Disabilities,*,*,*,*,36,*,*,48
Flagstaff Junior Academy,4207,Flagstaff Junior Academy,4851,38752101,All Students,*,23,*,41,211,*,*,298
Flagstaff Junior Academy,4207,Flagstaff Junior Academy,4851,38752101,English Language Learners,*,*,*,*,*,*,*,*
Flagstaff Junior Academy,4207,Flagstaff Junior Academy,4851,38752101,Free and Reduced Lunch,*,12,*,*,35,*,*,63
Flagstaff Junior Academy,4207,Flagstaff Junior Academy,4851,38752101,Students With Disabilities,*,*,*,*,36,*,*,48
"Flagstaff Montessori, L.L.C.",4205,,_,_,All Students,*,*,*,17,179,*,*,215
"Flagstaff Montessori, L.L.C.",4205,,_,_,English Language Learners,*,*,*,*,*,*,*,*
"Flagstaff Montessori, L.L.C.",4205,,_,_,Free and Reduced Lunch,*,*,*,*,*,*,*,*
"Flagstaff Montessori, L.L.C.",4205,,_,_,Students With Disabilities,*,*,*,*,17,*,*,21
"Flagstaff Montessori, L.L.C.",4205,Montessori Charter School of Flagstaff - Campus,4849,38705104,All Students,*,*,*,17,179,*,*,215
"Flagstaff Montessori, L.L.C.",4205,Montessori Charter School of Flagstaff - Campus,4849,38705104,English Language Learners,*,*,*,*,*,*,*,*
"Flagstaff Montessori, L.L.C.",4205,Montessori Charter School of Flagstaff - Campus,4849,38705104,Free and Reduced Lunch,*,*,*,*,*,*,*,*
"Flagstaff Montessori, L.L.C.",4205,Montessori Charter School of Flagstaff - Campus,4849,38705104,Students With Disabilities,*,*,*,*,17,*,*,21
Flagstaff Unified District,4192,,_,_,All Students,97,2450,87,2682,4230,15,283,9844
Flagstaff Unified District,4192,,_,_,English Language Learners,16,67,*,278,*,*,*,369
Flagstaff Unified District,4192,,_,_,Free and Reduced Lunch,*,1545,32,1523,800,*,107,4031
Flagstaff Unified District,4192,,_,_,Students With Disabilities,*,435,23,382,538,*,43,1427
Flagstaff Unified District,4192,Charles W Sechrist Elementary School,4811,30201117,All Students,*,22,*,49,369,*,22,474
Flagstaff Unified District,4192,Charles W Sechrist Elementary School,4811,30201117,English Language Learners,*,*,*,*,*,*,*,*
Flagstaff Unified District,4192,Charles W Sechrist Elementary School,4811,30201117,Free and Reduced Lunch,*,11,*,17,30,*,*,64
Flagstaff Unified District,4192,Charles W Sechrist Elementary School,4811,30201117,Students With Disabilities,*,*,*,*,31,*,*,50
Flagstaff Unified District,4192,Coconino High School,4820,30201282,All Students,*,348,*,409,592,*,30,1397
Flagstaff Unified District,4192,Coconino High School,4820,30201282,English Language Learners,*,*,*,*,*,*,*,*
Flagstaff Unified District,4192,Coconino High School,4820,30201282,Free and Reduced Lunch,*,171,*,173,114,*,*,467
Flagstaff Unified District,4192,Coconino High School,4820,30201282,Students With Disabilities,*,84,*,80,100,*,*,276
Flagstaff Unified District,4192,Eva Marshall Elementary School,4807,30201113,All Students,*,107,*,214,214,*,*,555
Flagstaff Unified District,4192,Eva Marshall Elementary School,4807,30201113,English Language Learners,*,*,*,59,*,*,*,72
Flagstaff Unified District,4192,Eva Marshall Elementary School,4807,30201113,Free and Reduced Lunch,*,74,*,155,73,*,*,306
Flagstaff Unified District,4192,Eva Marshall Elementary School,4807,30201113,Students With Disabilities,*,16,*,27,29,*,*,74
Flagstaff Unified District,4192,Flagstaff High School,4819,30201281,All Students,30,398,*,288,743,*,41,1517
Flagstaff Unified District,4192,Flagstaff High School,4819,30201281,English Language Learners,*,*,*,*,*,*,*,*
Flagstaff Unified District,4192,Flagstaff High School,4819,30201281,Free and Reduced Lunch,*,176,*,91,49,*,11,336
Flagstaff Unified District,4192,Flagstaff High School,4819,30201281,Students With Disabilities,*,63,*,46,101,*,*,221
Flagstaff Unified District,4192,John Q Thomas Elementary School,4812,30201118,All Students,*,145,*,219,117,*,18,509
Flagstaff Unified District,4192,John Q Thomas Elementary School,4812,30201118,English Language Learners,*,*,*,35,*,*,*,42
Flagstaff Unified District,4192,John Q Thomas Elementary School,4812,30201118,Free and Reduced Lunch,*,95,*,158,55,*,12,327
Flagstaff Unified District,4192,John Q Thomas Elementary School,4812,30201118,Students With Disabilities,*,32,*,29,23,*,*,89
Flagstaff Unified District,4192,Leupp Public School,4814,30201120,All Students,*,153,*,*,*,*,*,158
Flagstaff Unified District,4192,Leupp Public School,4814,30201120,English Language Learners,*,12,*,*,*,*,*,13
Flagstaff Unified District,4192,Leupp Public School,4814,30201120,Free and Reduced Lunch,*,153,*,*,*,*,*,158
Flagstaff Unified District,4192,Leupp Public School,4814,30201120,Students With Disabilities,*,20,*,*,*,*,*,22
Flagstaff Unified District,4192,Lura Kinsey Elementary School,4806,30201112,All Students,*,160,*,110,105,*,17,399
Flagstaff Unified District,4192,Lura Kinsey Elementary School,4806,30201112,English Language Learners,*,*,*,18,*,*,*,28
Flagstaff Unified District,4192,Lura Kinsey Elementary School,4806,30201112,Free and Reduced Lunch,*,96,*,80,41,*,*,222
Flagstaff Unified District,4192,Lura Kinsey Elementary School,4806,30201112,Students With Disabilities,*,37,*,14,22,*,*,74
Flagstaff Unified District,4192,Manuel DeMiguel Elementary School,4804,30201110,All Students,*,52,*,128,481,*,25,705
Flagstaff Unified District,4192,Manuel DeMiguel Elementary School,4804,30201110,English Language Learners,*,*,*,*,*,*,*,14
Flagstaff Unified District,4192,Manuel DeMiguel Elementary School,4804,30201110,Free and Reduced Lunch,*,30,*,38,56,*,*,132
Flagstaff Unified District,4192,Manuel DeMiguel Elementary School,4804,30201110,Students With Disabilities,*,*,*,25,56,*,*,98
Flagstaff Unified District,4192,Mount Elden Middle School,4817,30201124,All Students,*,221,*,289,333,*,15,865
Flagstaff Unified District,4192,Mount Elden Middle School,4817,30201124,English Language Learners,*,*,*,23,*,*,*,26
Flagstaff Unified District,4192,Mount Elden Middle School,4817,30201124,Free and Reduced Lunch,*,140,*,202,64,*,*,419
Flagstaff Unified District,4192,Mount Elden Middle School,4817,30201124,Students With Disabilities,*,38,*,51,47,*,*,143
Flagstaff Unified District,4192,Sinagua Middle School,90191,30201126,All Students,15,289,*,222,433,*,36,1004
Flagstaff Unified District,4192,Sinagua Middle School,90191,30201126,English Language Learners,*,*,*,*,*,*,*,18
Flagstaff Unified District,4192,Sinagua Middle School,90191,30201126,Free and Reduced Lunch,*,192,*,117,120,*,12,448
Flagstaff Unified District,4192,Sinagua Middle School,90191,30201126,Students With Disabilities,*,50,*,25,57,*,*,136
Flagstaff Unified District,4192,Sturgeon Cromer Elementary School,4805,30201111,All Students,*,125,*,135,359,*,17,646
Flagstaff Unified District,4192,Sturgeon Cromer Elementary School,4805,30201111,English Language Learners,*,11,*,18,*,*,*,29
Flagstaff Unified District,4192,Sturgeon Cromer Elementary School,4805,30201111,Free and Reduced Lunch,*,85,*,67,103,*,*,267
Flagstaff Unified District,4192,Sturgeon Cromer Elementary School,4805,30201111,Students With Disabilities,*,20,*,21,37,*,*,85
Flagstaff Unified District,4192,Summit High School,4803,30201066,All Students,*,66,*,38,27,*,*,137
Flagstaff Unified District,4192,Summit High School,4803,30201066,English Language Learners,*,*,*,*,*,*,*,*
Flagstaff Unified District,4192,Summit High School,4803,30201066,Free and Reduced Lunch,*,49,*,22,12,*,*,89
Flagstaff Unified District,4192,Summit High School,4803,30201066,Students With Disabilities,*,*,*,*,*,*,*,14
Flagstaff Unified District,4192,Thomas M Knoles Elementary School,4815,30201122,All Students,*,104,*,129,359,*,27,632
Flagstaff Unified District,4192,Thomas M Knoles Elementary School,4815,30201122,English Language Learners,*,*,*,*,*,*,*,16
Flagstaff Unified District,4192,Thomas M Knoles Elementary School,4815,30201122,Free and Reduced Lunch,*,53,*,42,45,*,*,149
Flagstaff Unified District,4192,Thomas M Knoles Elementary School,4815,30201122,Students With Disabilities,*,17,*,21,27,*,*,69
Flagstaff Unified District,4192,W F Killip Elementary School,4808,30201114,All Students,*,162,*,254,34,*,17,477
Flagstaff Unified District,4192,W F Killip Elementary School,4808,30201114,English Language Learners,*,*,*,31,*,*,*,33
Flagstaff Unified District,4192,W F Killip Elementary School,4808,30201114,Free and Reduced Lunch,*,162,*,254,34,*,17,477
Flagstaff Unified District,4192,W F Killip Elementary School,4808,30201114,Students With Disabilities,*,27,*,19,*,*,*,54
Flagstaff Unified District,4192,Weitzel's Puente de Hozho Bilingual Magnet School,79665,30201121,All Students,*,96,*,195,64,*,*,367
Flagstaff Unified District,4192,Weitzel's Puente de Hozho Bilingual Magnet School,79665,30201121,English Language Learners,*,*,*,56,*,*,*,61
Flagstaff Unified District,4192,Weitzel's Puente de Hozho Bilingual Magnet School,79665,30201121,Free and Reduced Lunch,*,56,*,104,*,*,*,168
Flagstaff Unified District,4192,Weitzel's Puente de Hozho Bilingual Magnet School,79665,30201121,Students With Disabilities,*,*,*,11,*,*,*,22
Flagstaff Unified District,4192,Winslow High School,5604,90201206,All Students,*,*,*,*,*,*,*,*
Flagstaff Unified District,4192,Winslow High School,5604,90201206,English Language Learners,*,*,*,*,*,*,*,*
Flagstaff Unified District,4192,Winslow High School,5604,90201206,Free and Reduced Lunch,*,*,*,*,*,*,*,*
Flagstaff Unified District,4192,Winslow High School,5604,90201206,Students With Disabilities,*,*,*,*,*,*,*,*
"Florence Crittenton Services of Arizona, Inc.",4300,,_,_,All Students,*,*,18,91,*,*,*,121
"Florence Crittenton Services of Arizona, Inc.",4300,,_,_,English Language Learners,*,*,*,*,*,*,*,*
"Florence Crittenton Services of Arizona, Inc.",4300,,_,_,Free and Reduced Lunch,*,*,15,83,*,*,*,106
"Florence Crittenton Services of Arizona, Inc.",4300,,_,_,Students With Disabilities,*,*,*,*,*,*,*,12
"Florence Crittenton Services of Arizona, Inc.",4300,Girls Leadership Academy of Arizona,5466,78608001,All Students,*,*,18,91,*,*,*,121
"Florence Crittenton Services of Arizona, Inc.",4300,Girls Leadership Academy of Arizona,5466,78608001,English Language Learners,*,*,*,*,*,*,*,*
"Florence Crittenton Services of Arizona, Inc.",4300,Girls Leadership Academy of Arizona,5466,78608001,Free and Reduced Lunch,*,*,15,83,*,*,*,106
"Florence Crittenton Services of Arizona, Inc.",4300,Girls Leadership Academy of Arizona,5466,78608001,Students With Disabilities,*,*,*,*,*,*,*,12
Florence Unified School District,4437,,_,_,All Students,119,150,706,2921,4228,51,165,8340
Florence Unified School District,4437,,_,_,English Language Learners,*,*,*,160,*,*,*,181
Florence Unified School District,4437,,_,_,Free and Reduced Lunch,*,34,189,734,845,*,42,1872
Florence Unified School District,4437,,_,_,Students With Disabilities,*,22,115,360,652,*,25,1191
Florence Unified School District,4437,Anthem Elementary School,88400,110201105,All Students,*,18,71,222,430,*,28,778
Florence Unified School District,4437,Anthem Elementary School,88400,110201105,English Language Learners,*,*,*,*,*,*,*,12
Florence Unified School District,4437,Anthem Elementary School,88400,110201105,Free and Reduced Lunch,*,*,*,27,33,*,*,77
Florence Unified School District,4437,Anthem Elementary School,88400,110201105,Students With Disabilities,*,*,13,38,78,*,*,135
Florence Unified School District,4437,Circle Cross Ranch K8 School,89587,110201106,All Students,*,27,69,306,356,*,17,793
Florence Unified School District,4437,Circle Cross Ranch K8 School,89587,110201106,English Language Learners,*,*,*,25,*,*,*,26
Florence Unified School District,4437,Circle Cross Ranch K8 School,89587,110201106,Free and Reduced Lunch,*,*,15,33,24,*,*,78
Florence Unified School District,4437,Circle Cross Ranch K8 School,89587,110201106,Students With Disabilities,*,*,*,33,35,*,*,76
Florence Unified School District,4437,Copper Basin,85853,110201103,All Students,12,*,78,217,378,*,15,710
Florence Unified School District,4437,Copper Basin,85853,110201103,English Language Learners,*,*,*,*,*,*,*,*
Florence Unified School District,4437,Copper Basin,85853,110201103,Free and Reduced Lunch,*,*,34,96,113,*,*,258
Florence Unified School District,4437,Copper Basin,85853,110201103,Students With Disabilities,*,*,*,37,36,*,*,85
Florence Unified School District,4437,Florence High School,5897,110201201,All Students,*,16,63,263,440,*,15,813
Florence Unified School District,4437,Florence High School,5897,110201201,English Language Learners,*,*,*,*,*,*,*,*
Florence Unified School District,4437,Florence High School,5897,110201201,Free and Reduced Lunch,*,*,*,30,34,*,*,72
Florence Unified School District,4437,Florence High School,5897,110201201,Students With Disabilities,*,*,17,26,53,*,*,100
Florence Unified School District,4437,Florence K-8,5895,110201101,All Students,*,*,27,331,302,*,23,709
Florence Unified School District,4437,Florence K-8,5895,110201101,English Language Learners,*,*,*,19,*,*,*,20
Florence Unified School District,4437,Florence K-8,5895,110201101,Free and Reduced Lunch,*,*,26,214,168,*,20,442
Florence Unified School District,4437,Florence K-8,5895,110201101,Students With Disabilities,*,*,*,40,49,*,*,96
Florence Unified School District,4437,Leadership Academy of Excellence,92280,110201503,All Students,*,*,*,23,34,*,*,66
Florence Unified School District,4437,Leadership Academy of Excellence,92280,110201503,English Language Learners,*,*,*,*,*,*,*,*
Florence Unified School District,4437,Leadership Academy of Excellence,92280,110201503,Free and Reduced Lunch,*,*,*,12,22,*,*,40
Florence Unified School District,4437,Leadership Academy of Excellence,92280,110201503,Students With Disabilities,*,*,*,*,*,*,*,12
Florence Unified School District,4437,Magma Ranch K8 School,89858,110201107,All Students,*,13,38,369,288,*,*,724
Florence Unified School District,4437,Magma Ranch K8 School,89858,110201107,English Language Learners,*,*,*,50,*,*,*,52
Florence Unified School District,4437,Magma Ranch K8 School,89858,110201107,Free and Reduced Lunch,*,*,*,33,16,*,*,51
Florence Unified School District,4437,Magma Ranch K8 School,89858,110201107,Students With Disabilities,*,*,*,33,44,*,*,87
Florence Unified School District,4437,Poston Butte High School,90309,110201202,All Students,31,29,185,614,1015,20,32,1926
Florence Unified School District,4437,Poston Butte High School,90309,110201202,English Language Learners,*,*,*,17,*,*,*,20
Florence Unified School District,4437,Poston Butte High School,90309,110201202,Free and Reduced Lunch,*,*,26,98,83,*,*,222
Florence Unified School District,4437,Poston Butte High School,90309,110201202,Students With Disabilities,*,*,32,57,134,*,*,237
