year,mergecode,districtcode,schoolcode,black,hispanic,white,totalenroll
19,4418-5859,4418,5859,0.0,54.3,30.46,302
19,4418-84336,4418,84336,0.0,58.75,30.56,337
19,79215-78788,79215,78788,4.15,90.4,4.38,844
19,80995-80996,80995,80996,0.0,95.69,2.87,487
19,79883-6346,79883,6346,0.0,35.68,57.84,185
19,79874-78813,79874,78813,9.89,65.72,16.96,283
19,79872-78901,79872,78901,10.89,31.05,39.11,248
19,79873-78900,79873,78900,11.44,75.65,8.86,271
19,79875-78817,79875,78817,8.83,67.15,18.07,487
19,80989-80990,80989,80990,23.79,68.15,0.0,496
19,88334-88335,88334,88335,6.79,85.25,3.51,427
19,79877-6347,79877,6347,9.17,59.28,24.38,447
19,79879-6348,79879,6348,3.66,89.27,4.63,410
19,6365-88201,6365,88201,0.0,23.94,44.37,142
19,6365-6366,6365,6366,0.0,32.98,59.22,282
19,4348-91778,4348,91778,2.31,11.53,78.41,477
19,4348-91173,4348,91173,6.75,20.39,63.09,726
19,4348-5522,4348,5522,4.44,13.02,72.54,630
19,4348-92885,4348,92885,4.23,21.26,67.22,2291
19,4348-90769,4348,90769,3.44,11.22,80.88,2238
19,4348-92348,4348,92348,0.0,20.1,65.21,388
19,4348-242454,4348,242454,4.17,12.85,77.78,288
19,4348-509281,4348,509281,2.69,10.34,79.11,2379
19,4348-865358,4348,865358,9.28,12.37,64.95,194
19,79461-81178,79461,81178,4.59,36.12,49.65,4618
19,4406-91755,4406,91755,0.0,55.81,41.86,43
19,4406-6055,4406,6055,11.52,61.48,17.48,1293
19,4406-5805,4406,5805,12.18,61.92,16.54,780
19,4406-5808,4406,5808,2.51,34.43,55.47,1554
19,4406-5802,4406,5802,0.0,28.89,60.3,398
19,4406-5799,4406,5799,1.35,39.11,55.72,813
19,4406-5796,4406,5796,3.67,73.75,9.97,381
19,4406-5794,4406,5794,7.01,58.18,23.38,385
19,4406-5795,4406,5795,12.79,65.22,11.76,391
19,4406-79378,4406,79378,2.57,25.83,65.26,1831
19,4406-5797,4406,5797,17.94,59.58,12.2,574
19,4406-5804,4406,5804,3.48,64.34,21.52,488
19,4406-5806,4406,5806,2.49,32.6,55.41,684
19,4406-5798,4406,5798,3.95,57.44,29.07,430
19,4406-5792,4406,5792,0.0,47.54,41.31,305
19,4406-5800,4406,5800,0.0,31.64,62.43,354
19,4406-79282,4406,79282,0.0,23.5,65.95,417
19,4406-5807,4406,5807,2.36,23.18,66.91,1100
19,4406-5803,4406,5803,0.0,36.59,41.46,82
19,4406-5801,4406,5801,3.93,72.29,17.55,433
19,4406-12976,4406,12976,0.0,22.46,65.72,423
19,4406-5793,4406,5793,0.0,24.9,64.06,498
19,4506-6188,4506,6188,0.0,74.19,23.96,217
19,90532-90635,90532,90635,0.0,11.3,74.94,814
19,4443-5925,4443,5925,1.24,29.95,63.63,965
19,4443-5923,4443,5923,0.0,35.78,58.5,612
19,4443-5922,4443,5922,1.95,31.89,60.63,668
19,4443-5920,4443,5920,0.0,41.92,52.55,687
19,4443-79631,4443,79631,0.0,30.72,61.44,459
19,79426-79432,79426,79432,0.0,96.03,0.0,252
19,92312-92313,92312,92313,3.54,18.06,62.94,537
19,90917-90999,90917,90999,2.98,15.46,53.82,537
19,92314-92315,92314,92315,0.0,12.67,73.16,529
19,91878-91879,91878,91879,2.16,12.79,70.27,555
19,92656-92708,92656,92708,4.3,14.63,47.49,697
19,91758-91785,91758,91785,2.4,17.96,62.87,835
19,90857-90994,90857,90994,0.0,9.58,69.38,898
19,92704-92707,92704,92707,5.6,38.03,37.64,518
19,90915-91001,90915,91001,4.87,30.15,48.13,534
19,90916-91000,90916,91000,3.06,15.16,68.98,719
19,89486-89487,89486,89487,4.14,19.96,65.83,556
19,6378-10755,6378,10755,0.0,41.07,25.0,56
19,134379-156568,134379,156568,0.0,20.73,60.98,82
19,4331-6344,4331,6344,3.56,14.84,75.37,337
19,85816-5503,85816,5503,7.52,82.11,7.93,492
19,87403-87404,87403,87404,0.0,15.08,75.4,126
19,90779-90780,90779,90780,9.01,45.71,35.84,466
19,91131-91132,91131,91132,0.0,14.54,83.33,282
19,91958-92598,91958,92598,0.0,54.21,28.04,107
19,91958-92984,91958,92984,0.0,51.19,30.95,84
19,4346-5520,4346,5520,13.45,77.31,0.0,119
19,79947-79950,79947,79950,7.91,60.99,25.74,746
19,79947-81187,79947,81187,13.98,47.19,30.94,837
19,79947-91805,79947,91805,0.0,93.99,3.56,449
19,87407-81179,87407,81179,5.82,27.05,55.37,2373
19,8336-8348,8336,8348,0.0,0.0,0.0,22
19,8336-92289,8336,92289,0.0,61.29,0.0,31
19,8336-10229,8336,10229,0.0,46.88,0.0,32
19,8336-8341,8336,8341,0.0,52.83,22.64,53
19,90758-91184,90758,91184,9.38,33.59,50.0,128
19,90758-91246,90758,91246,0.0,26.47,58.82,68
19,92566-92567,92566,92567,0.0,30.56,58.33,72
19,85749-85750,85749,85750,2.67,12.81,77.76,562
19,4345-5519,4345,5519,5.0,24.76,59.88,840
19,6393-6395,6393,6395,6.0,66.8,17.2,250
19,6393-78947,6393,78947,0.0,50.0,0.0,44
19,6393-78941,6393,78941,0.0,54.55,19.32,88
19,6393-6418,6393,6418,9.91,49.53,30.66,212
19,6393-8350,6393,8350,0.0,0.0,0.0,25
19,6393-90801,6393,90801,0.0,41.3,45.65,46
19,6393-6410,6393,6410,0.0,24.71,49.41,85
19,6393-90802,6393,90802,0.0,67.57,0.0,37
19,6393-6412,6393,6412,0.0,53.79,35.61,132
19,6393-6414,6393,6414,0.0,73.08,25.0,52
19,6393-90798,6393,90798,0.0,59.09,0.0,22
19,4274-5354,4274,5354,0.0,72.58,25.4,248
19,4187-4797,4187,4797,0.0,0.0,87.5,16
19,4471-6101,4471,6101,0.0,47.93,48.76,121
19,4471-6103,4471,6103,0.0,44.3,53.16,79
19,4471-6102,4471,6102,0.0,44.78,53.73,67
19,92932-92933,92932,92933,0.0,0.0,80.65,31
19,89949-90271,89949,90271,14.71,70.57,7.9,367
19,90273-90274,90273,90274,9.59,85.39,0.0,219
19,91303-91304,91303,91304,10.03,74.53,7.05,369
19,91305-91306,91305,91306,7.97,28.9,47.51,301
19,91307-91308,91307,91308,3.24,26.76,58.11,370
19,92325-92326,92325,92326,9.51,76.37,8.07,347
19,92327-91323,92327,91323,5.41,30.41,49.66,296
19,92716-70692,92716,70692,9.4,81.21,0.0,149
19,346763-92248,346763,92248,14.0,79.5,0.0,200
19,631426-338609,631426,338609,0.0,49.06,26.42,53
19,92987-635758,92987,635758,5.69,42.65,35.55,211
19,522074-860177,522074,860177,0.0,19.57,63.41,276
19,4272-91985,4272,91985,17.54,75.59,5.45,422
19,4272-87619,4272,87619,8.97,58.32,25.98,535
19,4272-90028,4272,90028,8.59,53.16,30.41,1059
19,4272-79670,4272,79670,12.95,57.12,23.6,695
19,4272-79792,4272,79792,14.69,55.41,26.29,776
19,4272-5348,4272,5348,17.23,70.69,8.91,505
19,4272-5349,4272,5349,18.57,70.68,7.49,307
19,4272-5347,4272,5347,5.99,88.94,4.38,868
19,4272-78924,4272,78924,10.78,57.09,27.6,529
19,79929-80006,79929,80006,0.0,91.03,0.0,78
19,89869-89870,89869,89870,14.29,30.43,11.18,161
19,8326-8327,8326,8327,21.71,50.66,19.74,152
19,4508-6192,4508,6192,0.0,86.14,0.0,101
19,4412-90822,4412,90822,0.0,0.0,0.0,37
19,4412-90821,4412,90821,0.0,0.0,0.0,16
19,4412-5847,4412,5847,0.0,0.0,0.0,198
19,4412-5846,4412,5846,0.0,0.0,0.0,159
19,4412-948673,4412,948673,0.0,5.26,0.0,247
19,4412-5844,4412,5844,0.0,3.34,0.0,419
19,4468-6088,4468,6088,0.0,32.03,59.31,231
19,4468-6089,4468,6089,0.0,30.34,65.38,234
19,79204-10729,79204,10729,12.61,27.52,43.58,436
19,4294-10730,4294,10730,8.33,31.82,55.45,660
19,90885-91791,90885,91791,7.64,16.61,61.79,301
19,4268-81141,4268,81141,16.46,67.7,4.73,486
19,4268-5320,4268,5320,26.62,57.85,8.19,586
19,4268-5321,4268,5321,11.27,70.13,8.77,559
19,4268-92301,4268,92301,0.0,53.12,0.0,32
19,4268-5319,4268,5319,17.58,67.5,6.2,677
19,7340-7341,7340,7341,0.0,0.0,85.0,20
19,934316-469376,934316,469376,3.11,8.65,26.62,740
19,6361-6065,6361,6065,4.23,37.69,30.6,804
19,81078-81079,81078,81079,1.9,5.87,33.25,1158
19,90508-90509,90508,90509,0.0,14.96,54.62,595
19,90841-91055,90841,91055,3.35,5.08,27.11,926
19,90842-91056,90842,91056,2.56,3.41,13.54,1056
19,90862-90863,90862,90863,0.0,11.19,69.46,822
19,91280-91343,91280,91343,0.0,7.05,43.86,709
19,91309-91766,91309,91766,4.1,19.38,51.59,975
19,91339-92030,91339,92030,5.24,9.17,30.14,763
19,91949-91997,91949,91997,5.79,16.65,51.39,829
19,92318-92319,92318,92319,2.34,21.04,48.18,770
19,92320-92321,92320,92321,1.86,13.0,75.62,808
19,92349-92350,92349,92350,10.82,29.45,31.78,730
19,92734-92735,92734,92735,8.79,23.44,33.33,273
19,92736-92737,92736,92737,15.74,31.78,28.64,667
19,92863-92864,92863,92864,1.97,10.05,29.98,557
19,92865-92866,92865,92866,5.23,4.43,10.66,497
19,92997-93010,92997,93010,7.05,10.19,22.1,638
19,273398-103670,273398,103670,3.41,9.33,25.19,675
19,549803-139682,549803,139682,23.86,51.52,12.5,264
19,783027-893297,783027,893297,0.0,6.15,23.53,374
19,4481-6116,4481,6116,0.0,33.44,59.75,323
19,79983-79507,79983,79507,14.25,34.72,42.23,386
19,10972-78803,10972,78803,2.97,7.43,80.69,404
19,4355-5537,4355,5537,0.0,16.46,78.33,729
19,4355-5538,4355,5538,2.31,16.9,71.53,562
19,4355-88341,4355,88341,1.76,10.59,81.18,680
19,4355-92270,4355,92270,1.59,14.17,76.92,1066
19,79226-4799,79226,4799,0.0,22.25,70.68,382
19,79226-4794,79226,4794,0.0,32.47,61.36,308
19,79226-4793,79226,4793,0.0,28.55,65.35,557
19,79226-85879,79226,85879,0.0,0.0,70.97,31
19,79226-90775,79226,90775,0.0,0.0,0.0,11
19,4515-6203,4515,6203,0.0,61.79,34.96,123
19,4169-4754,4169,4754,0.0,79.32,18.31,295
19,4169-4752,4169,4752,0.0,59.06,37.4,254
19,4169-4753,4169,4753,0.0,64.19,33.11,148
19,89871-89872,89871,89872,0.0,18.64,62.71,59
19,4397-5645,4397,5645,0.0,25.4,48.91,1012
19,4397-5648,4397,5648,0.0,23.66,50.0,672
19,4397-5647,4397,5647,0.0,22.67,48.55,344
19,81041-81042,81041,81042,14.23,76.83,4.88,246
19,81041-81182,81041,81182,6.78,33.9,48.47,295
19,4224-4896,4224,4896,0.0,46.32,51.58,95
19,4513-6201,4513,6201,0.0,42.5,37.5,40
19,4171-4758,4171,4758,0.0,80.65,0.0,31
19,4171-4759,4171,4759,0.0,0.0,0.0,18
19,4305-5470,4305,5470,14.29,66.81,14.29,238
19,4362-5550,4362,5550,0.0,9.6,54.4,250
19,4269-81110,4269,81110,7.34,64.62,22.03,749
19,4269-87473,4269,87473,5.18,69.46,20.19,966
19,4269-90341,4269,90341,8.46,59.64,27.21,768
19,4269-527220,4269,527220,8.09,63.97,24.38,841
19,4269-89572,4269,89572,5.95,59.15,28.81,656
19,4269-87471,4269,87471,10.05,57.63,25.7,786
19,4269-88398,4269,88398,4.74,57.6,30.96,717
19,4284-5424,4284,5424,7.76,61.79,25.87,1573
19,4284-79376,4284,79376,4.38,39.18,51.16,1118
19,4284-89573,4284,89573,7.49,61.36,25.41,1602
19,4378-5587,4378,5587,2.63,45.56,46.22,608
19,4378-5583,4378,5583,0.0,0.0,61.9,21
19,4378-5584,4378,5584,0.0,58.12,35.56,554
19,4378-5585,4378,5585,0.0,31.66,59.92,499
19,4378-6048,4378,6048,2.21,43.78,49.74,587
19,4378-79655,4378,79655,2.83,40.09,48.82,424
19,90328-88290,90328,88290,14.35,33.01,42.11,209
19,90327-88289,90327,88289,10.82,26.92,53.85,416
19,90327-92235,90327,92235,13.32,33.16,41.51,383
19,79971-81102,79971,81102,10.56,60.25,21.74,161
19,79055-80463,79055,80463,4.96,27.1,57.06,524
19,78888-78889,78888,78889,0.0,20.43,73.66,186
19,78888-90325,78888,90325,14.47,35.53,40.79,152
19,79905-79906,79905,79906,8.3,77.08,7.22,554
19,4470-84659,4470,84659,0.0,50.0,0.0,24
19,4470-6098,4470,6098,0.0,29.07,53.83,626
19,4470-6100,4470,6100,0.0,37.02,53.05,524
19,4470-6099,4470,6099,0.0,30.71,57.34,368
19,4470-90137,4470,90137,0.0,33.33,39.39,33
19,89758-89759,89758,89759,0.0,12.63,73.53,578
19,4484-6119,4484,6119,0.0,14.81,75.56,135
19,81029-81030,81029,81030,7.97,51.79,29.08,251
19,81029-605648,81029,605648,0.0,25.33,62.67,75
19,79302-79303,79302,79303,16.85,47.19,28.09,89
19,79302-90438,79302,90438,0.0,0.0,56.41,39
19,78858-78859,78858,78859,0.0,27.37,63.16,95
19,4400-5652,4400,5652,0.0,0.0,75.56,45
19,79047-80430,79047,80430,0.0,76.0,0.0,75
19,79047-79129,79047,79129,13.52,71.83,9.3,355
19,79047-80025,79047,80025,0.0,27.87,0.0,122
19,79047-80050,79047,80050,6.18,76.4,8.99,178
19,80001-80002,80001,80002,0.0,72.0,21.78,225
19,4282-79283,4282,79283,6.35,89.19,2.4,583
19,4282-5414,4282,5414,7.02,85.53,5.26,228
19,4282-5398,4282,5398,2.51,93.2,2.37,676
19,4282-5405,4282,5405,2.52,93.71,1.84,1033
19,4282-5406,4282,5406,5.32,86.64,4.02,921
19,4282-5411,4282,5411,3.66,90.07,3.66,1229
19,4282-5407,4282,5407,4.07,88.9,3.24,1081
19,4282-6032,4282,6032,4.78,91.08,2.39,628
19,4282-5399,4282,5399,3.84,92.32,2.47,729
19,4282-5409,4282,5409,8.08,85.62,3.39,619
19,4282-5402,4282,5402,4.75,86.8,4.23,568
19,4282-5400,4282,5400,8.88,86.0,2.96,743
19,4282-5401,4282,5401,7.37,88.85,3.24,556
19,4282-81109,4282,81109,16.5,75.47,4.53,685
19,4282-78980,4282,78980,5.99,88.34,3.59,1252
19,4282-5412,4282,5412,3.47,90.52,3.34,749
19,4282-5413,4282,5413,3.65,90.57,2.89,795
19,4282-89955,4282,89955,6.72,87.65,3.18,818
19,4282-5404,4282,5404,2.78,93.47,2.22,720
19,4282-5403,4282,5403,4.64,88.24,3.77,689
19,4282-5415,4282,5415,4.64,89.09,3.55,733
19,91934-92498,91934,92498,14.72,73.62,0.0,163
19,4446-79692,4446,79692,2.15,66.03,23.36,839
19,4446-5934,4446,5934,5.43,66.71,13.71,700
19,4446-5935,4446,5935,2.62,66.16,20.96,458
19,4446-5929,4446,5929,6.91,61.23,16.05,405
19,4446-87948,4446,87948,2.2,49.3,38.08,499
19,4446-90899,4446,90899,0.0,54.31,31.98,197
19,4446-5930,4446,5930,3.73,70.93,18.67,375
19,4446-5936,4446,5936,2.7,68.05,19.5,482
19,4446-89578,4446,89578,0.0,65.88,25.52,674
19,4446-5937,4446,5937,2.64,65.14,15.87,416
19,4446-5932,4446,5932,8.27,60.98,11.37,387
19,4446-5933,4446,5933,3.88,62.86,17.76,490
19,4446-89579,4446,89579,2.04,60.02,26.61,883
19,4453-5948,4453,5948,3.35,57.58,23.21,1853
19,4453-90084,4453,90084,2.72,68.11,19.68,1728
19,4410-5835,4410,5835,0.0,23.61,60.96,415
19,4410-5839,4410,5839,2.39,25.68,58.86,1760
19,4410-5836,4410,5836,0.0,18.46,58.85,260
19,4410-5837,4410,5837,2.99,27.4,58.27,635
19,4410-5833,4410,5833,0.0,22.33,65.0,600
19,4410-5834,4410,5834,1.91,26.1,58.65,682
19,4410-5832,4410,5832,2.0,19.13,55.37,549
19,4410-5838,4410,5838,0.0,34.98,53.61,526
19,4244-5134,4244,5134,0.0,12.08,82.97,505
19,4244-5137,4244,5137,1.7,8.02,86.62,1883
19,4244-5136,4244,5136,0.0,12.47,79.55,401
19,4244-78912,4244,78912,0.0,12.79,81.48,594
19,4244-87477,4244,87477,0.0,8.7,80.95,609
19,4244-80056,4244,80056,0.0,11.2,82.91,509
19,4244-78911,4244,78911,0.0,11.28,83.69,895
19,79004-78996,79004,78996,0.0,0.0,43.33,30
19,79004-92200,79004,92200,0.0,36.84,36.84,38
19,4395-5638,4395,5638,0.0,0.0,0.0,142
19,4191-85876,4191,85876,0.0,98.8,0.0,249
19,4191-85877,4191,85877,8.9,36.53,43.15,438
19,4191-4801,4191,4801,0.0,40.94,45.64,149
19,4191-4802,4191,4802,0.0,100.0,0.0,178
19,4191-79039,4191,79039,0.0,100.0,0.0,209
19,79385-79386,79385,79386,0.0,54.84,0.0,31
19,6362-5555,6362,5555,9.09,19.26,61.04,462
19,79886-79910,79886,79910,0.0,7.72,85.26,285
19,88299-88300,88299,88300,2.88,14.52,54.52,730
19,4242-5117,4242,5117,4.29,20.11,54.84,910
19,4242-89591,4242,89591,5.12,13.52,48.48,821
19,4242-90302,4242,90302,1.86,13.73,43.78,699
19,4242-85838,4242,85838,1.67,12.85,71.08,778
19,4242-79247,4242,79247,3.09,20.2,61.07,614
19,4242-79633,4242,79633,4.97,15.95,67.21,2476
19,4242-5125,4242,5125,6.85,27.88,50.04,1313
19,4242-5127,4242,5127,10.32,49.67,29.87,3294
19,4242-91282,4242,91282,3.31,18.91,69.5,423
19,4242-5119,4242,5119,5.31,21.78,43.29,753
19,4242-88404,4242,88404,3.3,11.82,34.2,880
19,4242-80102,4242,80102,5.56,27.23,45.1,683
19,4242-85837,4242,85837,2.52,14.17,67.87,635
19,4242-5122,4242,5122,7.03,33.71,48.56,626
19,4242-89926,4242,89926,2.39,17.05,71.07,1044
19,4242-5126,4242,5126,13.37,41.72,28.34,688
19,4242-92892,4242,92892,3.3,14.52,76.38,2913
19,4242-92891,4242,92891,1.96,20.02,69.77,1019
19,4242-5116,4242,5116,9.49,74.41,8.98,590
19,4242-5113,4242,5113,2.5,91.95,3.94,559
19,4242-89925,4242,89925,3.86,14.49,70.05,1035
19,4242-6015,4242,6015,6.92,23.27,45.34,3919
19,4242-5114,4242,5114,4.7,84.3,7.79,745
19,4242-89590,4242,89590,4.6,14.57,68.5,892
19,4242-79653,4242,79653,3.62,17.72,69.26,745
19,4242-91794,4242,91794,2.6,14.36,72.52,808
19,4242-5121,4242,5121,8.5,45.75,29.76,588
19,4242-5123,4242,5123,7.21,54.73,28.15,888
19,4242-5115,4242,5115,0.0,8.38,43.35,692
19,4242-79636,4242,79636,4.12,18.97,66.18,680
19,4242-89613,4242,89613,4.53,15.37,68.66,3558
19,4242-89589,4242,89589,2.58,15.38,74.92,969
19,4242-6014,4242,6014,4.41,25.03,51.85,839
19,4242-6013,4242,6013,7.32,62.4,23.46,601
19,4242-5111,4242,5111,6.32,74.54,12.08,538
19,4242-5118,4242,5118,5.65,55.25,23.91,619
19,4242-87679,4242,87679,3.39,13.71,67.75,766
19,4242-79634,4242,79634,3.8,14.74,69.59,1289
19,4242-5124,4242,5124,10.17,47.1,30.5,482
19,4242-79635,4242,79635,5.68,37.86,43.15,774
19,4242-5120,4242,5120,2.29,15.27,74.94,786
19,4242-87519,4242,87519,4.66,14.5,73.14,1117
19,4242-5110,4242,5110,7.88,55.5,28.12,800
19,7927-7952,7927,7952,0.0,100.0,0.0,11
19,7363-7364,7363,7364,0.0,35.14,45.95,37
19,4158-4733,4158,4733,0.0,0.0,0.0,323
19,4158-4732,4158,4732,0.0,0.0,0.0,478
19,4158-4737,4158,4737,0.0,0.0,0.0,1009
19,4158-4731,4158,4731,0.0,0.0,0.0,361
19,4158-4734,4158,4734,0.0,0.0,0.0,467
19,4158-4736,4158,4736,0.0,0.0,0.0,389
19,4158-4735,4158,4735,0.0,0.0,0.0,456
19,4474-6110,4474,6110,0.0,30.62,64.14,725
19,4474-6108,4474,6108,0.0,33.68,63.86,487
19,4474-6109,4474,6109,0.0,29.71,65.46,579
19,4474-78928,4474,78928,0.0,25.72,69.6,556
19,90138-90139,90138,90139,2.63,8.21,53.86,609
19,90138-92636,90138,92636,0.0,18.84,65.7,207
19,5186-10801,5186,10801,14.83,55.52,22.41,290
19,5186-92637,5186,92637,15.2,50.68,23.99,296
19,81205-81206,81205,81206,0.0,0.0,64.29,28
19,92316-92317,92316,92317,2.32,15.16,70.11,475
19,85448-85451,85448,85451,0.0,37.43,52.41,187
19,85448-92561,85448,92561,0.0,36.49,40.54,74
19,85448-87441,85448,87441,0.0,32.05,52.56,78
19,8823-8824,8823,8824,7.71,80.35,3.73,402
19,8821-8822,8821,8822,0.0,77.78,0.0,36
19,89418-89420,89418,89420,0.0,75.0,0.0,32
19,89418-89423,89418,89423,0.0,85.96,0.0,57
19,89418-89426,89418,89426,0.0,81.82,0.0,33
19,89418-89424,89418,89424,0.0,80.0,0.0,30
19,89418-89427,89418,89427,30.0,65.0,0.0,60
19,89418-89422,89418,89422,20.34,76.27,0.0,59
19,89418-475946,89418,475946,0.0,93.55,0.0,31
19,89418-89419,89418,89419,20.34,72.88,0.0,59
19,4486-6122,4486,6122,0.0,19.28,69.07,472
19,81027-81028,81027,81028,11.86,29.65,47.44,371
19,4177-4785,4177,4785,0.0,35.29,62.35,85
19,10386-78915,10386,78915,0.0,0.0,0.0,16
19,10386-85842,10386,85842,0.0,35.06,18.18,77
19,10386-81127,10386,81127,0.0,0.0,0.0,58
19,91773-10733,91773,10733,0.0,55.34,30.1,103
19,4370-92635,4370,92635,0.0,0.0,97.74,354
19,4370-5567,4370,5567,0.0,0.0,96.02,251
19,4381-90858,4381,90858,0.0,48.59,41.24,177
19,4381-5592,4381,5592,1.18,45.61,49.49,1184
19,4381-5593,4381,5593,0.0,25.1,65.4,526
19,79467-79468,79467,79468,5.1,42.48,48.79,412
19,90533-88388,90533,88388,0.0,9.91,81.13,212
19,4160-4742,4160,4742,0.0,32.34,59.88,167
19,89556-89557,89556,89557,0.0,77.78,0.0,117
19,4479-6114,4479,6114,0.0,38.95,55.79,95
19,4416-5855,4416,5855,0.0,50.0,45.65,598
19,4442-92608,4442,92608,9.66,47.16,10.8,176
19,4442-5916,4442,5916,10.29,53.34,21.96,583
19,4442-5914,4442,5914,9.71,50.49,19.42,412
19,4442-89577,4442,89577,12.31,39.23,26.15,390
19,4442-5911,4442,5911,7.83,58.55,23.79,702
19,79077-79099,79077,79099,14.87,58.97,15.38,195
19,79988-79989,79988,79989,5.81,60.17,8.3,241
19,4487-6124,4487,6124,0.0,53.72,39.64,618
19,4487-6123,4487,6123,0.0,36.54,61.54,52
19,4487-6126,4487,6126,0.0,47.04,45.72,608
19,4487-90934,4487,90934,0.0,27.57,68.81,497
19,4487-6125,4487,6125,0.0,33.03,63.0,327
19,79074-79102,79074,79102,12.17,33.63,49.56,452
19,90331-87412,90331,87412,0.0,76.71,0.0,73
19,80032-80033,80032,80033,0.0,92.72,0.0,151
19,4501-78935,4501,78935,2.1,83.46,12.07,762
19,4501-6172,4501,6172,1.55,81.97,11.83,710
19,4501-85833,4501,85833,1.87,87.21,8.58,641
19,4501-91908,4501,91908,0.0,48.7,43.26,423
19,4501-87486,4501,87486,0.0,84.0,0.0,75
19,4501-6174,4501,6174,0.0,84.32,11.61,491
19,4501-89582,4501,89582,0.0,76.59,18.39,598
19,4501-6168,4501,6168,2.0,81.47,12.35,599
19,4501-6169,4501,6169,0.0,92.17,5.05,396
19,4501-6173,4501,6173,0.0,80.03,15.15,581
19,4501-85834,4501,85834,0.0,93.06,4.9,490
19,4501-6175,4501,6175,0.0,92.66,4.4,545
19,92369-92906,92369,92906,12.5,65.44,16.91,136
19,4263-5289,4263,5289,4.06,57.95,33.77,616
19,4263-5283,4263,5283,3.61,90.72,3.09,388
19,4263-79285,4263,79285,7.77,88.6,1.94,772
19,4263-6023,4263,6023,5.46,87.11,2.1,714
19,4263-5284,4263,5284,6.82,75.54,5.82,601
19,4263-5285,4263,5285,2.7,89.19,3.78,555
19,4263-5287,4263,5287,4.43,85.05,5.38,836
19,4263-5288,4263,5288,4.25,87.58,3.13,894
19,4263-5286,4263,5286,0.0,95.08,0.0,528
19,79443-79444,79443,79444,18.93,38.8,32.49,317
19,89917-89918,89917,89918,20.8,7.09,38.77,423
19,79049-79127,79049,79127,7.5,33.33,38.74,573
19,89914-80974,89914,80974,59.68,14.92,14.29,315
19,89915-89916,89915,89916,6.64,33.21,39.85,271
19,90284-90285,90284,90285,0.0,33.94,42.2,109
19,90541-90639,90541,90639,14.23,22.59,52.72,239
19,79496-79506,79496,79506,0.0,0.0,0.0,18
19,4246-78922,4246,78922,3.55,12.33,78.38,592
19,4246-5154,4246,5154,7.04,18.38,63.23,582
19,4246-5162,4246,5162,8.21,38.1,44.46,1680
19,4246-5151,4246,5151,5.05,28.48,58.18,495
