year,mergecode,districtcode,black,hispanic,white,totalenroll,lowincome,droprate,NCESSchoolID,hybridper,virtualper,inpersonper,schoolmode,charter,state,year_21
21,4488-6127arizona,4488arizona,0.0,36.61,52.91,1221,70.0,5.56,40507000430,0.5,0.5,0.0,0.75,0,arizona,1
17,4457-5962arizona,4457arizona,0.0,98.32,0.93,1724,69.0,0.93,40553000455,0.0,0.0,1.0,0.0,0,arizona,0
18,4457-5962arizona,4457arizona,0.0,98.24,0.83,1815,69.0,0.7,40553000455,0.0,0.0,1.0,0.0,0,arizona,0
19,4457-5962arizona,4457arizona,0.0,98.43,0.62,1787,69.0,0.46,40553000455,0.0,0.0,1.0,0.0,0,arizona,0
21,4457-5962arizona,4457arizona,0.0,94.95,4.15,1783,69.0,2.81,40553000455,0.3,0.7,0.0,0.85,0,arizona,1
17,4457-5961arizona,4457arizona,0.0,0.0,0.0,123,87.0,10.0,40553001552,0.0,0.0,1.0,0.0,0,arizona,0
18,4457-5961arizona,4457arizona,0.0,100.0,0.0,121,87.0,6.6,40553001552,0.0,0.0,1.0,0.0,0,arizona,0
19,4457-5961arizona,4457arizona,0.0,100.0,0.0,114,86.0,7.18,40553001552,0.0,0.0,1.0,0.0,0,arizona,0
21,4457-5961arizona,4457arizona,0.0,98.97,0.0,97,86.0,7.1,40553001552,0.3,0.7,0.0,0.85,0,arizona,1
17,79881-79899arizona,79881arizona,0.0,84.74,9.24,249,96.0,14.75,40035602287,0.0,0.0,1.0,0.0,1,arizona,0
18,79881-79899arizona,79881arizona,0.0,86.8,7.2,250,93.0,18.95,40035602287,0.0,0.0,1.0,0.0,1,arizona,0
19,79881-79899arizona,79881arizona,0.0,81.02,12.04,274,91.0,15.65,40035602287,0.0,0.0,1.0,0.0,1,arizona,0
21,79881-79899arizona,79881arizona,0.0,83.77,10.96,228,92.0,19.32,40035602287,0.2,0.8,0.0,0.9,1,arizona,1
17,4196-92913arizona,4196arizona,0.0,0.0,0.0,24,54.5,46.38,40582003492,0.0,0.0,1.0,0.0,0,arizona,0
18,4196-92913arizona,4196arizona,0.0,0.0,0.0,39,95.0,33.33,40582003492,0.0,0.0,1.0,0.0,0,arizona,0
19,4196-92913arizona,4196arizona,0.0,0.0,0.0,35,97.0,24.36,40582003492,0.0,0.0,1.0,0.0,0,arizona,0
21,4196-92913arizona,4196arizona,0.0,0.0,0.0,24,97.0,42.86,40582003492,0.5,0.5,0.0,0.75,0,arizona,1
17,4196-4832arizona,4196arizona,0.0,4.55,18.67,814,48.0,7.31,40582000469,0.0,0.0,1.0,0.0,0,arizona,0
18,4196-4832arizona,4196arizona,0.0,3.74,18.72,748,51.0,3.9,40582000469,0.0,0.0,1.0,0.0,0,arizona,0
19,4196-4832arizona,4196arizona,0.0,5.14,16.77,817,52.0,1.61,40582000469,0.0,0.0,1.0,0.0,0,arizona,0
21,4196-4832arizona,4196arizona,0.0,5.25,12.79,743,50.0,8.48,40582000469,0.5,0.5,0.0,0.75,0,arizona,1
17,79578-79579arizona,79578arizona,0.0,97.63,0.0,634,97.0,1.63,40029002177,0.0,0.0,1.0,0.0,1,arizona,0
18,79578-79579arizona,79578arizona,0.0,97.72,0.0,657,97.0,0.61,40029002177,0.0,0.0,1.0,0.0,1,arizona,0
19,79578-79579arizona,79578arizona,0.0,97.24,0.0,761,97.0,4.47,40029002177,0.0,0.0,1.0,0.0,1,arizona,0
21,79578-79579arizona,79578arizona,2.6,94.43,1.76,1078,97.0,2.9,40029002177,0.3,0.7,0.0,0.85,1,arizona,1
17,4241-5106arizona,4241arizona,1.71,12.73,77.12,2168,9.0,0.7,40593001084,0.0,0.0,1.0,0.0,0,arizona,0
18,4241-5106arizona,4241arizona,1.78,13.12,76.9,2134,11.0,0.29,40593001084,0.0,0.0,1.0,0.0,0,arizona,0
19,4241-5106arizona,4241arizona,1.84,13.35,76.02,2173,10.0,0.5,40593001084,0.0,0.0,1.0,0.0,0,arizona,0
21,4241-5106arizona,4241arizona,2.12,13.52,74.6,2079,9.0,2.0,40593001084,0.5,0.5,0.0,0.75,0,arizona,1
17,4241-5107arizona,4241arizona,5.91,55.52,31.82,1810,60.0,1.37,40593000488,0.0,0.0,1.0,0.0,0,arizona,0
18,4241-5107arizona,4241arizona,5.69,57.6,29.84,1863,56.0,1.61,40593000488,0.0,0.0,1.0,0.0,0,arizona,0
19,4241-5107arizona,4241arizona,6.85,57.94,27.75,1928,58.0,1.45,40593000488,0.0,0.0,1.0,0.0,0,arizona,0
21,4241-5107arizona,4241arizona,6.63,60.0,24.31,1855,54.0,3.55,40593000488,0.5,0.5,0.0,0.75,0,arizona,1
17,4241-5105arizona,4241arizona,4.31,44.11,42.23,1809,43.0,1.5,40593001553,0.0,0.0,1.0,0.0,0,arizona,0
18,4241-5105arizona,4241arizona,3.7,44.24,43.86,1840,41.0,1.99,40593001553,0.0,0.0,1.0,0.0,0,arizona,0
19,4241-5105arizona,4241arizona,3.72,44.5,43.05,1935,39.0,2.42,40593001553,0.0,0.0,1.0,0.0,0,arizona,0
21,4241-5105arizona,4241arizona,3.42,43.81,41.26,1842,35.0,3.0,40593001553,0.5,0.5,0.0,0.75,0,arizona,1
17,4241-5108arizona,4241arizona,4.93,28.35,58.25,1358,40.0,0.74,40593000491,0.0,0.0,1.0,0.0,0,arizona,0
18,4241-5108arizona,4241arizona,6.42,29.66,54.89,1308,37.0,1.09,40593000491,0.0,0.0,1.0,0.0,0,arizona,0
19,4241-5108arizona,4241arizona,6.0,29.72,53.94,1383,38.0,0.82,40593000491,0.0,0.0,1.0,0.0,0,arizona,0
21,4241-5108arizona,4241arizona,4.77,31.46,53.47,1195,32.0,2.32,40593000491,0.5,0.5,0.0,0.75,0,arizona,1
17,4241-92611arizona,4241arizona,7.88,44.24,40.0,165,51.0,9.68,40593003431,0.0,0.0,1.0,0.0,0,arizona,0
18,4241-92611arizona,4241arizona,8.48,41.21,39.39,165,39.0,10.05,40593003431,0.0,0.0,1.0,0.0,0,arizona,0
19,4241-92611arizona,4241arizona,0.0,47.13,42.04,157,46.0,8.4,40593003431,0.0,0.0,1.0,0.0,0,arizona,0
21,4241-92611arizona,4241arizona,0.0,53.04,30.43,115,41.0,6.81,40593003431,0.5,0.5,0.0,0.75,0,arizona,1
17,4510-6197arizona,4510arizona,0.0,48.51,21.19,505,64.0,3.16,40598000457,0.0,0.0,1.0,0.0,0,arizona,0
18,4510-6197arizona,4510arizona,0.0,46.98,19.56,496,69.0,1.9,40598000457,0.0,0.0,1.0,0.0,0,arizona,0
19,4510-6197arizona,4510arizona,0.0,47.02,18.43,521,53.0,1.84,40598000457,0.0,0.0,1.0,0.0,0,arizona,0
21,4510-6197arizona,4510arizona,0.0,46.14,15.85,492,53.0,6.22,40598000457,0.7,0.1,0.2,0.45,0,arizona,1
17,4209-4860arizona,4209arizona,0.0,20.73,72.31,632,34.0,3.49,40607000500,0.0,0.0,1.0,0.0,0,arizona,0
18,4209-4860arizona,4209arizona,0.0,19.66,71.8,656,44.0,3.76,40607000500,0.0,0.0,1.0,0.0,0,arizona,0
19,4209-4860arizona,4209arizona,0.0,21.29,69.75,681,38.0,4.6,40607000500,0.0,0.0,1.0,0.0,0,arizona,0
21,4209-4860arizona,4209arizona,0.0,27.14,66.96,560,43.0,3.74,40607000500,0.6,0.4,0.0,0.7,0,arizona,1
17,4237-5014arizona,4237arizona,4.52,26.93,60.84,1218,41.0,0.88,40625000508,0.0,0.0,1.0,0.0,0,arizona,0
18,4237-5014arizona,4237arizona,3.85,27.81,60.55,1194,40.0,0.49,40625000508,0.0,0.0,1.0,0.0,0,arizona,0
19,4237-5014arizona,4237arizona,4.72,29.33,58.66,1207,41.0,0.6,40625000508,0.0,0.0,1.0,0.0,0,arizona,0
21,4237-5014arizona,4237arizona,4.09,31.77,55.79,1149,41.0,2.15,40625000508,0.8,0.2,0.0,0.6,0,arizona,1
17,4237-5016arizona,4237arizona,5.24,32.31,53.41,2024,34.0,0.48,40625001500,0.0,0.0,1.0,0.0,0,arizona,0
18,4237-5016arizona,4237arizona,4.84,33.58,52.26,1879,34.0,0.57,40625001500,0.0,0.0,1.0,0.0,0,arizona,0
19,4237-5016arizona,4237arizona,4.62,34.8,51.02,1905,34.0,0.82,40625001500,0.0,0.0,1.0,0.0,0,arizona,0
21,4237-5016arizona,4237arizona,5.02,36.65,47.79,2011,33.0,2.0,40625001500,0.8,0.2,0.0,0.6,0,arizona,1
17,4237-5015arizona,4237arizona,5.26,34.81,49.61,2034,40.0,0.6,40625001315,0.0,0.0,1.0,0.0,0,arizona,0
18,4237-5015arizona,4237arizona,5.52,36.63,47.62,1974,41.0,0.7,40625001315,0.0,0.0,1.0,0.0,0,arizona,0
19,4237-5015arizona,4237arizona,5.36,37.19,46.08,1979,39.0,0.52,40625001315,0.0,0.0,1.0,0.0,0,arizona,0
21,4237-5015arizona,4237arizona,6.92,39.0,42.46,1936,41.0,2.0,40625001315,0.8,0.2,0.0,0.6,0,arizona,1
17,4237-87520arizona,4237arizona,3.03,12.94,77.14,2148,12.0,0.24,40625002586,0.0,0.0,1.0,0.0,0,arizona,0
18,4237-87520arizona,4237arizona,3.02,13.27,77.25,2185,11.0,0.0,40625002586,0.0,0.0,1.0,0.0,0,arizona,0
19,4237-87520arizona,4237arizona,3.2,13.65,76.26,2249,11.0,0.08,40625002586,0.0,0.0,1.0,0.0,0,arizona,0
21,4237-87520arizona,4237arizona,3.22,16.78,71.79,2425,10.0,2.0,40625002586,0.8,0.2,0.0,0.6,0,arizona,1
17,4237-6231arizona,4237arizona,0.0,39.78,43.01,93,62.0,7.25,40625002475,0.0,0.0,1.0,0.0,0,arizona,0
18,4237-6231arizona,4237arizona,0.0,40.51,53.16,79,47.0,6.51,40625002475,0.0,0.0,1.0,0.0,0,arizona,0
19,4237-6231arizona,4237arizona,0.0,47.22,40.97,144,52.0,10.05,40625002475,0.0,0.0,1.0,0.0,0,arizona,0
21,4237-6231arizona,4237arizona,0.0,52.5,35.0,80,64.0,13.82,40625002475,0.8,0.2,0.0,0.6,0,arizona,1
17,4237-5013arizona,4237arizona,8.65,55.05,29.57,1515,58.0,0.63,40625000514,0.0,0.0,1.0,0.0,0,arizona,0
18,4237-5013arizona,4237arizona,8.9,55.36,28.52,1483,61.0,0.72,40625000514,0.0,0.0,1.0,0.0,0,arizona,0
19,4237-5013arizona,4237arizona,9.13,55.28,27.64,1545,59.0,0.48,40625000514,0.0,0.0,1.0,0.0,0,arizona,0
21,4237-5013arizona,4237arizona,8.53,56.09,26.45,1535,57.0,2.0,40625000514,0.8,0.2,0.0,0.6,0,arizona,1
17,4237-85835arizona,4237arizona,6.47,51.45,32.65,1856,52.0,0.62,40625002426,0.0,0.0,1.0,0.0,0,arizona,0
18,4237-85835arizona,4237arizona,5.69,51.67,32.27,1881,52.0,0.19,40625002426,0.0,0.0,1.0,0.0,0,arizona,0
19,4237-85835arizona,4237arizona,6.22,53.93,30.42,1897,52.0,0.6,40625002426,0.0,0.0,1.0,0.0,0,arizona,0
21,4237-85835arizona,4237arizona,6.84,57.32,25.08,1858,52.0,2.0,40625002426,0.8,0.2,0.0,0.6,0,arizona,1
17,4237-5017arizona,4237arizona,2.83,16.36,74.76,1803,14.0,0.23,40625000589,0.0,0.0,1.0,0.0,0,arizona,0
18,4237-5017arizona,4237arizona,2.83,16.78,74.4,1871,15.0,0.14,40625000589,0.0,0.0,1.0,0.0,0,arizona,0
19,4237-5017arizona,4237arizona,2.55,17.03,74.32,1920,15.0,0.14,40625000589,0.0,0.0,1.0,0.0,0,arizona,0
21,4237-5017arizona,4237arizona,2.67,17.16,71.89,1946,15.0,2.0,40625000589,0.8,0.2,0.0,0.6,0,arizona,1
17,4286-5436arizona,4286arizona,7.83,79.44,5.16,2733,70.0,4.89,40633000538,0.0,0.0,1.0,0.0,0,arizona,0
18,4286-5436arizona,4286arizona,9.34,78.29,4.62,2686,86.0,3.32,40633000538,0.0,0.0,1.0,0.0,0,arizona,0
19,4286-5436arizona,4286arizona,9.55,78.59,4.19,2648,86.0,5.66,40633000538,0.0,0.0,1.0,0.0,0,arizona,0
21,4286-5436arizona,4286arizona,9.17,77.41,4.29,2355,86.0,6.49,40633000538,0.3,0.7,0.0,0.85,0,arizona,1
17,4286-89571arizona,4286arizona,27.02,51.78,9.33,1854,47.0,2.2,40633002854,0.0,0.0,1.0,0.0,0,arizona,0
18,4286-89571arizona,4286arizona,24.18,53.9,9.73,1716,58.0,1.91,40633002854,0.0,0.0,1.0,0.0,0,arizona,0
19,4286-89571arizona,4286arizona,20.99,56.22,10.17,1672,58.0,3.09,40633002854,0.0,0.0,1.0,0.0,0,arizona,0
21,4286-89571arizona,4286arizona,17.5,57.86,9.64,1680,58.0,4.13,40633002854,0.3,0.7,0.0,0.85,0,arizona,1
17,4286-6249arizona,4286arizona,8.93,81.25,0.0,224,77.0,11.46,40633001382,0.0,0.0,1.0,0.0,0,arizona,0
18,4286-6249arizona,4286arizona,5.63,79.81,8.45,213,91.0,11.76,40633001382,0.0,0.0,1.0,0.0,0,arizona,0
19,4286-6249arizona,4286arizona,0.0,80.77,0.0,182,91.0,16.76,40633001382,0.0,0.0,1.0,0.0,0,arizona,0
21,4286-6249arizona,4286arizona,0.0,84.78,0.0,184,91.0,25.24,40633001382,0.3,0.7,0.0,0.85,0,arizona,1
17,4286-5438arizona,4286arizona,8.67,76.66,7.61,2168,68.0,2.25,40633000540,0.0,0.0,1.0,0.0,0,arizona,0
18,4286-5438arizona,4286arizona,9.24,76.59,7.65,2208,86.0,2.16,40633000540,0.0,0.0,1.0,0.0,0,arizona,0
19,4286-5438arizona,4286arizona,9.22,77.43,6.59,2277,86.0,2.33,40633000540,0.0,0.0,1.0,0.0,0,arizona,0
21,4286-5438arizona,4286arizona,9.11,75.36,6.06,2196,86.0,4.15,40633000540,0.3,0.7,0.0,0.85,0,arizona,1
17,4286-5440arizona,4286arizona,2.55,95.04,1.21,2156,70.0,4.32,40633000541,0.0,0.0,1.0,0.0,0,arizona,0
18,4286-5440arizona,4286arizona,2.1,95.75,1.21,2236,93.0,3.02,40633000541,0.0,0.0,1.0,0.0,0,arizona,0
19,4286-5440arizona,4286arizona,2.54,94.02,1.36,2209,93.0,4.15,40633000541,0.0,0.0,1.0,0.0,0,arizona,0
21,4286-5440arizona,4286arizona,2.65,92.62,2.07,2223,93.0,5.88,40633000541,0.3,0.7,0.0,0.85,0,arizona,1
17,4286-5439arizona,4286arizona,11.08,69.07,6.43,2176,55.0,3.33,40633000542,0.0,0.0,1.0,0.0,0,arizona,0
18,4286-5439arizona,4286arizona,13.7,66.78,7.44,2044,92.0,2.42,40633000542,0.0,0.0,1.0,0.0,0,arizona,0
19,4286-5439arizona,4286arizona,14.03,65.01,7.26,2038,92.0,3.55,40633000542,0.0,0.0,1.0,0.0,0,arizona,0
21,4286-5439arizona,4286arizona,14.6,63.76,8.04,1904,92.0,6.01,40633000542,0.3,0.7,0.0,0.85,0,arizona,1
17,4286-78847arizona,4286arizona,14.95,74.04,3.07,2508,57.0,2.64,40633001882,0.0,0.0,1.0,0.0,0,arizona,0
18,4286-78847arizona,4286arizona,14.2,72.69,3.65,2464,62.0,2.87,40633001882,0.0,0.0,1.0,0.0,0,arizona,0
19,4286-78847arizona,4286arizona,15.77,70.11,3.76,2499,62.0,3.74,40633001882,0.0,0.0,1.0,0.0,0,arizona,0
21,4286-78847arizona,4286arizona,13.47,73.67,3.6,2666,62.0,2.59,40633001882,0.3,0.7,0.0,0.85,0,arizona,1
17,4286-79617arizona,4286arizona,0.0,86.72,4.43,271,72.0,28.16,40633002138,0.0,0.0,1.0,0.0,0,arizona,0
18,4286-79617arizona,4286arizona,0.0,86.39,3.8,316,78.0,18.76,40633002138,0.0,0.0,1.0,0.0,0,arizona,0
19,4286-79617arizona,4286arizona,3.89,85.51,0.0,283,78.0,16.46,40633002138,0.0,0.0,1.0,0.0,0,arizona,0
21,4286-79617arizona,4286arizona,0.0,86.28,0.0,226,78.0,28.6,40633002138,0.3,0.7,0.0,0.85,0,arizona,1
17,4286-5441arizona,4286arizona,4.08,92.04,2.29,2965,62.0,2.5,40633000549,0.0,0.0,1.0,0.0,0,arizona,0
18,4286-5441arizona,4286arizona,4.17,91.18,2.38,2856,89.0,2.45,40633000549,0.0,0.0,1.0,0.0,0,arizona,0
19,4286-5441arizona,4286arizona,4.16,91.16,2.31,2861,89.0,3.8,40633000549,0.0,0.0,1.0,0.0,0,arizona,0
21,4286-5441arizona,4286arizona,3.49,90.59,2.76,2751,89.0,6.36,40633000549,0.3,0.7,0.0,0.85,0,arizona,1
17,4286-5442arizona,4286arizona,5.97,82.87,5.18,2779,74.0,1.78,40633001244,0.0,0.0,1.0,0.0,0,arizona,0
18,4286-5442arizona,4286arizona,6.32,83.82,4.67,2676,86.0,1.19,40633001244,0.0,0.0,1.0,0.0,0,arizona,0
19,4286-5442arizona,4286arizona,6.75,82.18,4.32,2637,86.0,2.79,40633001244,0.0,0.0,1.0,0.0,0,arizona,0
21,4286-5442arizona,4286arizona,6.3,82.9,4.21,2398,86.0,5.05,40633001244,0.3,0.7,0.0,0.85,0,arizona,1
17,4286-5443arizona,4286arizona,12.24,81.09,2.87,1846,68.0,2.06,40633000552,0.0,0.0,1.0,0.0,0,arizona,0
18,4286-5443arizona,4286arizona,12.65,80.58,3.03,1977,84.0,3.42,40633000552,0.0,0.0,1.0,0.0,0,arizona,0
19,4286-5443arizona,4286arizona,15.31,77.79,3.22,2175,84.0,4.3,40633000552,0.0,0.0,1.0,0.0,0,arizona,0
21,4286-5443arizona,4286arizona,15.12,77.5,3.05,2196,84.0,6.38,40633000552,0.3,0.7,0.0,0.85,0,arizona,1
17,4286-5437arizona,4286arizona,3.78,91.03,2.74,3099,60.0,3.07,40633000554,0.0,0.0,1.0,0.0,0,arizona,0
18,4286-5437arizona,4286arizona,3.72,91.13,2.57,3068,88.0,2.44,40633000554,0.0,0.0,1.0,0.0,0,arizona,0
19,4286-5437arizona,4286arizona,3.35,90.51,3.09,3108,88.0,3.57,40633000554,0.0,0.0,1.0,0.0,0,arizona,0
21,4286-5437arizona,4286arizona,4.19,89.57,3.14,2962,88.0,7.22,40633000554,0.3,0.7,0.0,0.85,0,arizona,1
17,90536-90907arizona,90536arizona,0.0,91.11,0.0,180,96.0,24.0,40082103226,0.0,0.0,1.0,0.0,1,arizona,0
18,90536-90907arizona,90536arizona,6.79,85.8,0.0,162,96.0,25.44,40082103226,0.0,0.0,1.0,0.0,1,arizona,0
19,90536-90907arizona,90536arizona,0.0,94.12,0.0,153,97.0,15.65,40082103226,0.0,0.0,1.0,0.0,1,arizona,0
21,90536-90907arizona,90536arizona,0.0,88.72,0.0,133,97.0,27.96,40082103226,0.8,0.2,0.0,0.6,1,arizona,1
17,79959-79960arizona,79959arizona,0.0,70.66,10.18,167,82.0,18.32,40036702303,0.0,0.0,1.0,0.0,1,arizona,0
18,79959-79960arizona,79959arizona,0.0,70.29,7.97,138,82.0,29.25,40036702303,0.0,0.0,1.0,0.0,1,arizona,0
19,79959-79960arizona,79959arizona,6.88,73.12,0.0,160,61.0,19.53,40036702303,0.0,0.0,1.0,0.0,1,arizona,0
21,79959-79960arizona,79959arizona,0.0,73.02,9.52,126,82.0,26.98,40036702303,1.0,0.0,0.0,0.5,1,arizona,1
17,4390-5613arizona,4390arizona,0.0,0.0,0.0,331,99.0,5.08,40002301524,0.0,0.0,1.0,0.0,0,arizona,0
18,4390-5613arizona,4390arizona,0.0,0.0,0.0,297,99.0,9.28,40002301524,0.0,0.0,1.0,0.0,0,arizona,0
19,4390-5613arizona,4390arizona,0.0,0.0,0.0,304,98.0,4.57,40002301524,0.0,0.0,1.0,0.0,0,arizona,0
21,4390-5613arizona,4390arizona,0.0,0.0,0.0,298,98.0,6.61,40002301524,0.0,1.0,0.0,1.0,0,arizona,1
17,4431-5876arizona,4431arizona,0.0,73.17,0.0,82,82.0,46.15,40008301014,0.0,0.0,1.0,0.0,1,arizona,0
18,4431-5876arizona,4431arizona,0.0,64.36,12.87,101,98.0,45.53,40008301014,0.0,0.0,1.0,0.0,1,arizona,0
19,4431-5876arizona,4431arizona,0.0,61.45,20.48,83,98.0,39.39,40008301014,0.0,0.0,1.0,0.0,1,arizona,0
21,4431-5876arizona,4431arizona,0.0,58.57,0.0,70,98.0,47.54,40008301014,0.2,0.8,0.0,0.9,1,arizona,1
17,4431-5873arizona,4431arizona,0.0,81.99,8.53,211,76.0,39.5,40008301011,0.0,0.0,1.0,0.0,1,arizona,0
18,4431-5873arizona,4431arizona,0.0,79.33,10.0,150,96.0,44.09,40008301011,0.0,0.0,1.0,0.0,1,arizona,0
19,4431-5873arizona,4431arizona,0.0,78.66,10.98,164,97.0,36.34,40008301011,0.0,0.0,1.0,0.0,1,arizona,0
21,4431-5873arizona,4431arizona,0.0,83.22,0.0,143,97.0,39.84,40008301011,0.2,0.8,0.0,0.9,1,arizona,1
17,4431-5878arizona,4431arizona,0.0,98.21,0.0,112,98.0,26.92,40008301016,0.0,0.0,1.0,0.0,1,arizona,0
18,4431-5878arizona,4431arizona,0.0,99.2,0.0,125,98.0,24.55,40008301016,0.0,0.0,1.0,0.0,1,arizona,0
19,4431-5878arizona,4431arizona,0.0,100.0,0.0,123,98.0,19.02,40008301016,0.0,0.0,1.0,0.0,1,arizona,0
21,4431-5878arizona,4431arizona,0.0,89.68,9.52,126,98.0,12.84,40008301016,0.2,0.8,0.0,0.9,1,arizona,1
17,4431-5880arizona,4431arizona,0.0,40.28,37.5,72,95.0,35.06,40008301018,0.0,0.0,1.0,0.0,1,arizona,0
18,4431-5880arizona,4431arizona,0.0,48.65,32.43,74,95.0,30.77,40008301018,0.0,0.0,1.0,0.0,1,arizona,0
19,4431-5880arizona,4431arizona,0.0,46.59,26.14,88,98.0,26.88,40008301018,0.0,0.0,1.0,0.0,1,arizona,0
21,4431-5880arizona,4431arizona,0.0,44.26,31.15,61,98.0,28.29,40008301018,0.5,0.5,0.0,0.75,1,arizona,1
17,4431-5879arizona,4431arizona,0.0,93.33,0.0,90,98.0,36.14,40008301017,0.0,0.0,1.0,0.0,1,arizona,0
18,4431-5879arizona,4431arizona,0.0,94.38,0.0,89,98.0,27.17,40008301017,0.0,0.0,1.0,0.0,1,arizona,0
19,4431-5879arizona,4431arizona,0.0,93.69,0.0,111,98.0,39.66,40008301017,0.0,0.0,1.0,0.0,1,arizona,0
21,4431-5879arizona,4431arizona,0.0,87.21,0.0,86,98.0,26.05,40008301017,0.2,0.8,0.0,0.9,1,arizona,1
17,4431-5877arizona,4431arizona,0.0,96.6,0.0,147,82.0,29.53,40008301015,0.0,0.0,1.0,0.0,1,arizona,0
18,4431-5877arizona,4431arizona,0.0,98.59,0.0,142,87.0,20.0,40008301015,0.0,0.0,1.0,0.0,1,arizona,0
19,4431-5877arizona,4431arizona,0.0,99.34,0.0,152,85.0,27.31,40008301015,0.0,0.0,1.0,0.0,1,arizona,0
21,4431-5877arizona,4431arizona,0.0,93.63,0.0,157,85.0,14.36,40008301015,0.3,0.7,0.0,0.85,1,arizona,1
17,79569-79570arizona,79569arizona,6.51,86.51,5.12,215,95.0,3.68,40028802176,0.0,0.0,1.0,0.0,1,arizona,0
18,79569-79570arizona,79569arizona,0.0,87.18,5.13,234,95.0,8.05,40028802176,0.0,0.0,1.0,0.0,1,arizona,0
19,79569-79570arizona,79569arizona,6.22,87.14,4.56,241,96.0,4.09,40028802176,0.0,0.0,1.0,0.0,1,arizona,0
21,79569-79570arizona,79569arizona,0.0,50.63,37.34,158,95.0,30.38,40028802176,0.3,0.7,0.0,0.85,1,arizona,1
17,4466-8135arizona,4466arizona,0.0,13.21,80.68,1491,27.0,3.81,40673000568,0.0,0.0,1.0,0.0,0,arizona,0
18,4466-8135arizona,4466arizona,0.87,15.44,78.28,1496,24.0,1.54,40673000568,0.0,0.0,1.0,0.0,0,arizona,0
19,4466-8135arizona,4466arizona,0.8,15.58,77.72,1508,23.0,0.86,40673000568,0.0,0.0,1.0,0.0,0,arizona,0
21,4466-8135arizona,4466arizona,0.0,18.68,72.98,1451,21.0,8.16,40673000568,0.7,0.3,0.0,0.65,0,arizona,1
17,4245-5141arizona,4245arizona,2.96,24.77,67.21,1958,24.0,1.71,40681001383,0.0,0.0,1.0,0.0,0,arizona,0
18,4245-5141arizona,4245arizona,3.27,24.27,66.87,1986,21.0,1.49,40681001383,0.0,0.0,1.0,0.0,0,arizona,0
19,4245-5141arizona,4245arizona,3.93,24.82,66.15,2059,21.0,1.31,40681001383,0.0,0.0,1.0,0.0,0,arizona,0
21,4245-5141arizona,4245arizona,3.04,24.34,65.08,2202,20.0,2.0,40681001383,1.0,0.0,0.0,0.5,0,arizona,1
17,4159-4741arizona,4159arizona,0.0,0.0,0.0,192,75.0,11.51,40687000142,0.0,0.0,1.0,0.0,0,arizona,0
18,4159-4741arizona,4159arizona,0.0,0.0,0.0,153,77.0,7.41,40687000142,0.0,0.0,1.0,0.0,0,arizona,0
19,4159-4741arizona,4159arizona,0.0,0.0,0.0,179,91.0,1.37,40687000142,0.0,0.0,1.0,0.0,0,arizona,0
21,4159-4741arizona,4159arizona,0.0,0.0,0.0,163,91.0,12.82,40687000142,0.0,1.0,0.0,1.0,0,arizona,1
17,4155-4721arizona,4155arizona,0.0,22.63,69.83,358,38.0,3.0,40713001044,0.0,0.0,1.0,0.0,0,arizona,0
18,4155-4721arizona,4155arizona,0.0,23.15,69.44,337,25.0,1.94,40713001044,0.0,0.0,1.0,0.0,0,arizona,0
19,4155-4721arizona,4155arizona,0.0,24.04,69.67,366,23.0,1.49,40713001044,0.0,0.0,1.0,0.0,0,arizona,0
21,4155-4721arizona,4155arizona,0.0,33.08,60.45,402,16.0,3.04,40713001044,1.0,0.0,0.0,0.5,0,arizona,1
17,4254-85819arizona,4254arizona,3.65,44.75,48.17,438,70.0,0.75,40717002483,0.0,0.0,1.0,0.0,0,arizona,0
18,4254-85819arizona,4254arizona,4.25,41.61,50.96,471,65.0,0.52,40717002483,0.0,0.0,1.0,0.0,0,arizona,0
19,4254-85819arizona,4254arizona,2.83,42.58,49.29,566,61.0,0.0,40717002483,0.0,0.0,1.0,0.0,0,arizona,0
21,4254-85819arizona,4254arizona,3.71,50.54,42.19,647,66.0,2.67,40717002483,0.6,0.4,0.0,0.7,0,arizona,1
17,4218-4885arizona,4218arizona,0.0,56.1,40.24,82,57.0,11.04,40724000527,0.0,0.0,1.0,0.0,0,arizona,0
18,4218-4885arizona,4218arizona,0.0,65.67,34.33,67,52.0,7.41,40724000527,0.0,0.0,1.0,0.0,0,arizona,0
19,4218-4885arizona,4218arizona,0.0,63.24,30.88,68,24.0,3.36,40724000527,0.0,0.0,1.0,0.0,0,arizona,0
21,4218-4885arizona,4218arizona,0.0,52.17,44.93,69,56.0,11.64,40724000527,0.1,0.1,0.8,0.15,0,arizona,1
17,4218-4884arizona,4218arizona,0.0,51.86,45.7,779,38.0,1.41,40724000624,0.0,0.0,1.0,0.0,0,arizona,0
18,4218-4884arizona,4218arizona,0.0,50.55,46.14,726,38.0,0.91,40724000624,0.0,0.0,1.0,0.0,0,arizona,0
19,4218-4884arizona,4218arizona,0.0,49.38,47.38,802,37.0,1.69,40724000624,0.0,0.0,1.0,0.0,0,arizona,0
21,4218-4884arizona,4218arizona,0.0,49.73,45.22,732,39.0,2.28,40724000624,0.1,0.1,0.8,0.15,0,arizona,1
17,4411-5843arizona,4411arizona,2.93,54.79,37.2,887,37.0,4.34,40730000626,0.0,0.0,1.0,0.0,0,arizona,0
18,4411-5843arizona,4411arizona,2.01,54.65,38.69,946,38.0,7.84,40730000626,0.0,0.0,1.0,0.0,0,arizona,0
