year,mergecode,lowincome
19,4283-80418,60.0
19,4283-5420,52.0
19,4283-80417,87.0
19,92972-126443,98.0
19,4237-4994,73.0
19,4237-5006,35.0
19,4237-90400,25.0
19,4237-5014,41.0
19,4237-5007,46.0
19,4237-5016,34.0
19,4237-5012,71.0
19,4237-4997,42.0
19,4237-4999,59.0
19,4237-79223,69.0
19,4237-79222,18.0
19,4237-5011,36.0
19,4237-4995,61.0
19,4237-5001,52.0
19,4237-4996,58.0
19,4237-6005,20.0
19,4237-4992,58.0
19,4237-4990,80.0
19,4237-5015,39.0
19,4237-4991,70.0
19,4237-90135,12.0
19,4237-87520,11.0
19,4237-5008,49.0
19,4237-5000,24.0
19,4237-5003,34.0
19,4237-81144,30.0
19,4237-5010,34.0
19,4237-4989,76.0
19,4237-6231,52.0
19,4237-5013,59.0
19,4237-91217,9.0
19,4237-4993,62.0
19,4237-85835,52.0
19,4237-5002,69.0
19,4237-5009,67.0
19,4237-5005,52.0
19,4237-5004,68.0
19,4237-4998,68.0
19,4237-92645,57.0
19,4237-5017,15.0
19,4237-92638,12.0
19,4237-88397,12.0
19,4237-79645,20.0
19,80130-80131,72.0
19,4338-5512,84.0
19,4256-79616,27.0
19,4256-5196,89.0
19,4256-5200,93.0
19,4256-5205,71.0
19,4256-5206,85.0
19,4256-5201,74.0
19,4256-5203,88.0
19,4256-5195,95.0
19,4256-5197,92.0
19,4256-5199,87.0
19,4256-5204,75.0
19,4256-5198,90.0
19,4256-5209,78.0
19,92364-92365,51.0
19,4286-5436,86.0
19,4286-89571,58.0
19,4286-6249,91.0
19,4286-5438,86.0
19,4286-5440,93.0
19,4286-5439,92.0
19,4286-78847,62.0
19,4286-89778,89.0
19,4286-79617,78.0
19,4286-5441,89.0
19,4286-6248,90.0
19,4286-5442,86.0
19,4286-221992,72.0
19,4286-88407,64.0
19,4286-128903,85.0
19,4286-5443,84.0
19,4286-5437,88.0
19,4452-5947,93.0
19,80136-80137,98.0
19,80138-80139,98.0
19,90536-90907,97.0
19,89864-89865,96.0
19,79959-79960,61.0
19,4220-4879,71.0
19,4220-4890,46.0
19,4220-4891,36.0
19,79534-90745,98.0
19,80140-80141,98.0
19,4214-4876,59.0
19,80375-80376,98.0
19,4390-5612,98.0
19,4390-5611,98.0
19,4390-5613,98.0
19,90140-90141,89.0
19,4188-4798,50.0
19,4431-5876,98.0
19,4431-5873,97.0
19,4431-5878,98.0
19,4431-5880,98.0
19,4431-5879,98.0
19,4431-5877,85.0
19,79569-79570,96.0
19,4466-8132,29.0
19,4466-8134,36.0
19,4466-8128,47.0
19,4466-8135,23.0
19,4466-8133,32.0
19,4466-80184,32.0
19,4466-8130,35.0
19,88317-80004,70.0
19,4425-5865,69.0
19,4511-6198,85.0
19,4511-6199,87.0
19,4245-5139,19.0
19,4245-390026,26.0
19,4245-87478,24.0
19,4245-92911,16.0
19,4245-80439,20.0
19,4245-89912,21.0
19,4245-5138,28.0
19,4245-5141,21.0
19,4245-5140,24.0
19,79716-79717,78.0
19,4438-5898,61.0
19,4438-5900,41.0
19,4159-4738,95.0
19,4159-4741,91.0
19,4159-4740,89.0
19,4159-88386,91.0
19,4159-4739,98.0
19,6568-6569,98.0
19,4447-5938,47.0
19,90275-90276,84.0
19,4301-5467,10.0
19,92049-92050,75.0
19,4257-84660,82.0
19,4257-181823,71.0
19,4257-92961,61.0
19,4257-5210,86.0
19,80150-80151,98.0
19,9692-80414,98.0
19,4279-5375,98.0
19,4279-87883,78.0
19,4279-5368,89.0
19,4279-5376,98.0
19,4279-5363,98.0
19,4279-79012,90.0
19,4279-79013,81.0
19,4279-5377,96.0
19,4279-5370,98.0
19,4279-5374,98.0
19,4279-5378,98.0
19,4279-5371,55.0
19,4279-5379,82.0
19,4279-5364,98.0
19,4279-5380,78.0
19,4279-5365,77.0
19,4279-5372,91.0
19,4279-5373,91.0
19,4279-5367,89.0
19,87399-87400,23.0
19,8477-87916,98.0
19,8477-78994,59.0
19,8477-87915,98.0
19,4155-4719,46.0
19,4155-4721,23.0
19,4155-4720,42.0
19,4449-5943,98.0
19,4449-5944,98.0
19,80467-80468,95.0
19,4254-5192,79.0
19,4254-89596,46.0
19,4254-85819,61.0
19,4218-4881,53.0
19,4218-4882,67.0
19,4218-4885,24.0
19,4218-79780,51.0
19,4218-4884,37.0
19,4218-4883,55.0
19,89414-89415,64.0
19,4411-88387,38.0
19,4411-91338,29.0
19,4411-5843,46.0
19,4411-5842,46.0
19,4411-5840,38.0
19,4411-5841,85.0
19,4411-90824,38.0
19,4514-6202,85.0
19,4320-81172,98.0
19,4320-90159,73.0
19,4320-81170,98.0
19,4320-5489,78.0
19,4210-5989,98.0
19,4210-89776,89.0
19,4210-4864,79.0
19,4210-4863,98.0
19,85926-85927,68.0
19,4172-4760,68.0
19,80154-80155,71.0
19,4156-4722,98.0
19,4156-4723,98.0
19,4156-4724,98.0
19,80156-80157,71.0
19,4459-5967,75.0
19,4458-5965,81.0
19,4458-89775,69.0
19,4458-5964,83.0
19,4458-5966,72.0
19,4458-5963,68.0
19,4454-5951,86.0
19,85454-85455,20.0
19,4240-6009,15.0
19,4240-5066,31.0
19,4240-5069,6.0
19,4240-5054,7.0
19,4240-5059,4.0
19,4240-5043,6.0
19,4240-5065,8.0
19,4240-79639,4.0
19,4240-5067,65.0
19,4240-6010,9.0
19,4240-5061,11.0
19,4240-5070,5.0
19,4240-5046,54.0
19,4240-5051,62.0
19,4240-5049,10.0
19,4240-5062,38.0
19,4240-5045,17.0
19,4240-5055,12.0
19,4240-5064,35.0
19,4240-5063,10.0
19,4240-5050,48.0
19,4240-5048,43.0
19,4240-5053,18.0
19,4240-5057,24.0
19,4240-5068,22.0
19,4240-5056,17.0
19,4240-5044,67.0
19,4240-5047,76.0
19,4240-5052,80.0
19,80158-80159,98.0
19,88448-80161,90.0
19,4467-6085,45.0
19,4467-6083,72.0
19,92381-92890,91.0
19,4472-6104,69.0
19,4472-6105,57.0
19,4250-5188,74.0
19,90790-90791,98.0
19,90790-5653,96.0
19,4393-5628,47.0
19,4393-5627,56.0
19,4393-5632,41.0
19,4393-5631,50.0
19,4393-5626,53.0
19,4175-4775,63.0
19,4175-4783,30.0
19,4175-4776,92.0
19,4175-4777,33.0
19,4175-4781,47.0
19,4175-4778,38.0
19,4175-4779,60.0
19,4175-4780,53.0
19,4478-6113,45.0
19,79084-89870,85.0
19,79084-89941,86.0
19,79084-79092,79.0
19,79084-91109,78.0
19,79084-91122,77.0
19,79084-90318,84.0
19,4391-5619,45.0
19,4391-5618,29.0
19,4391-5614,46.0
19,4391-5616,45.0
19,4391-5615,57.0
19,4391-5617,52.0
19,4222-4894,64.0
19,4500-6166,88.0
19,4500-6165,89.0
19,4500-6164,87.0
19,4500-6167,82.0
19,4500-87330,90.0
19,4461-5970,24.0
19,79085-79091,98.0
19,7347-7349,91.0
19,87694-87695,98.0
19,87694-967958,98.0
19,87694-92673,98.0
19,87694-92672,98.0
19,87694-92697,98.0
19,87694-87696,98.0
19,87694-89946,98.0
19,92043-92044,88.0
19,4173-4761,55.0
19,4173-4762,50.0
19,4153-4517,51.0
19,4153-4711,44.0
19,4153-4710,58.0
19,88412-88413,78.0
19,92206-92207,59.0
19,80170-80171,88.0
19,80172-80173,83.0
19,80178-80179,72.0
19,91814-91849,89.0
19,80190-80191,56.0
19,80192-80193,93.0
19,80194-80195,7.0
19,4451-5946,81.0
19,91992-92497,97.0
19,79453-79454,72.0
19,4407-5809,87.0
19,4407-87532,75.0
19,4407-5824,83.0
19,4407-5810,81.0
19,4407-5826,75.0
19,4407-5812,95.0
19,4407-5813,82.0
19,4407-5814,80.0
19,4407-92770,60.0
19,4407-5816,71.0
19,4407-5815,87.0
19,4407-5818,90.0
19,4407-5817,85.0
19,4407-5820,85.0
19,4407-5825,80.0
19,4407-89584,92.0
19,4407-5822,87.0
19,4407-5823,91.0
19,4407-6288,76.0
19,4407-5821,89.0
19,4407-5827,76.0
19,4440-5905,84.0
19,4440-5906,73.0
19,4440-5907,57.0
19,92981-962403,98.0
19,4408-5830,10.0
19,4408-5828,12.0
19,4408-5829,15.0
19,4408-87466,10.0
19,79218-80980,47.0
19,79218-78857,39.0
19,4258-5226,74.0
19,4258-5222,69.0
19,4258-5213,36.0
19,4258-5212,72.0
19,4258-5231,64.0
19,4258-5221,77.0
19,4258-92894,98.0
19,4258-5232,65.0
19,4258-5214,98.0
19,4258-5211,98.0
19,4258-5228,32.0
19,4258-5230,73.0
19,4258-5215,98.0
19,4258-5219,58.0
19,4258-5216,89.0
19,4258-5217,20.0
19,4258-5224,80.0
19,4258-5227,48.0
19,4258-5220,89.0
19,4258-91913,40.0
19,4258-81057,20.0
19,4258-5225,79.0
19,4287-338609,19.0
19,4287-5450,48.0
19,4287-5447,13.0
19,4287-5449,10.0
19,4287-5446,48.0
19,4287-5445,44.0
19,4287-5448,30.0
19,4287-5444,55.0
19,4219-4886,38.0
19,4219-4887,38.0
19,4219-4889,28.0
19,4219-4888,33.0
19,6355-6063,74.0
19,6355-79296,81.0
19,92978-649230,54.0
19,7332-7333,98.0
19,91250-91775,76.0
19,78760-78761,98.0
19,92976-1000047,84.0
19,92613-92615,81.0
19,80081-80082,86.0
19,4264-10869,85.0
19,4264-87526,82.0
19,4264-6240,87.0
19,4264-79402,84.0
19,4288-85810,67.0
19,4288-80051,66.0
19,4288-89908,73.0
19,4288-5452,68.0
19,4288-5453,52.0
19,4450-92244,84.0
19,4450-5945,89.0
19,4168-4749,95.0
19,4168-4751,41.0
19,4168-4750,71.0
19,8577-80405,98.0
19,4215-4877,73.0
19,4376-5581,59.0
19,91917-91918,68.0
19,8578-80411,92.0
19,4197-4834,98.0
19,4197-78916,98.0
19,4197-4835,98.0
19,4197-4833,98.0
19,4197-4838,82.0
19,4197-4837,98.0
19,79073-79103,28.0
19,79979-90044,71.0
19,79979-90045,75.0
19,79979-79980,76.0
19,79979-84297,74.0
19,4403-5750,60.0
19,4403-5685,64.0
19,4403-5694,82.0
19,4403-5693,52.0
19,4403-5659,78.0
19,4403-5660,65.0
19,4403-5661,72.0
19,4403-5738,66.0
19,4403-5663,33.0
19,4403-5664,50.0
19,4403-5715,82.0
19,4403-5666,61.0
19,4403-5756,72.0
19,4403-5667,81.0
19,4403-5757,61.0
19,4403-5668,40.0
19,4403-5670,76.0
19,4403-5671,79.0
19,4403-5672,47.0
19,4403-5673,82.0
19,4403-5737,67.0
19,4403-5674,69.0
19,4403-5676,57.0
19,4403-5678,71.0
19,4403-5729,78.0
19,4403-5680,19.0
19,4403-5681,39.0
19,4403-5739,47.0
19,4403-5723,68.0
19,4403-5691,76.0
19,4403-80039,74.0
19,4403-5686,86.0
19,4403-5684,78.0
19,4403-5687,70.0
19,4403-5688,75.0
19,4403-5735,44.0
19,4403-5677,78.0
19,4403-5733,80.0
19,4403-5731,68.0
19,4403-80038,76.0
19,4403-5695,54.0
19,4403-5697,83.0
19,4403-5741,51.0
19,4403-5699,81.0
19,4403-5742,56.0
19,4403-5700,74.0
19,4403-5701,61.0
19,4403-6269,69.0
19,4403-91202,74.0
19,4403-5703,34.0
19,4403-5704,76.0
19,4403-5705,95.0
19,4403-92239,66.0
19,4403-5706,85.0
19,4403-5707,85.0
19,4403-5758,61.0
19,4403-5745,71.0
19,4403-6264,65.0
19,4403-5708,88.0
19,4403-5759,63.0
19,4403-5683,80.0
19,4403-5760,38.0
19,4403-5744,87.0
19,4403-5712,44.0
19,4403-5713,77.0
19,4403-5755,62.0
19,4403-5761,31.0
19,4403-5746,78.0
19,4403-5762,39.0
19,4403-5689,29.0
19,4403-5763,67.0
19,4403-5747,75.0
19,4403-5721,32.0
19,4403-5754,76.0
19,4403-6272,88.0
19,4403-5724,75.0
19,4403-5764,48.0
19,4403-5725,79.0
19,4403-5749,79.0
19,4403-5751,76.0
19,4403-5726,83.0
19,4403-5728,71.0
19,4403-5719,61.0
19,4403-5732,61.0
19,4403-5730,68.0
19,4422-5861,98.0
19,4422-90286,98.0
19,4277-89592,84.0
19,4277-87523,85.0
19,4277-5359,82.0
19,4413-91168,33.0
19,4413-91292,25.0
19,4413-79721,20.0
19,4413-93000,15.0
19,4413-87470,22.0
19,4413-79719,29.0
19,4413-79720,26.0
19,4413-5851,34.0
19,4413-87875,14.0
19,4413-92376,42.0
19,4413-91169,23.0
19,4413-89575,16.0
19,4413-5850,26.0
19,4413-84665,26.0
19,4413-90156,23.0
19,4413-89749,17.0
19,4413-80871,24.0
19,4413-10855,18.0
19,4190-4800,49.0
19,4162-4744,84.0
19,92985-829726,98.0
19,4358-78822,93.0
19,91948-551692,85.0
19,91948-92177,93.0
19,4260-5274,38.0
19,4260-5244,87.0
19,4260-5245,98.0
19,4260-5246,87.0
19,4260-5247,98.0
19,4260-5248,80.0
19,4260-5249,83.0
19,4260-5250,70.0
19,4260-5251,98.0
19,4260-5252,77.0
19,4260-5253,86.0
19,4260-5254,89.0
19,4260-5255,28.0
19,4260-5256,98.0
19,4260-5257,98.0
19,4260-5258,90.0
19,4260-5259,62.0
19,4260-5260,98.0
19,4260-5261,98.0
19,4260-5262,98.0
19,4260-5263,92.0
19,4260-5264,98.0
19,4260-5265,98.0
19,4260-5266,98.0
19,4260-5267,89.0
19,4260-5268,98.0
19,4260-5269,76.0
19,4260-5271,98.0
19,4260-5272,93.0
19,4260-5270,72.0
19,4260-5273,91.0
19,4260-5275,98.0
19,4504-6182,79.0
19,4512-6200,85.0
19,79497-79508,42.0
19,79990-79991,44.0
19,90036-90037,86.0
19,4394-5637,98.0
19,4394-5635,98.0
19,4394-5636,98.0
19,4394-79698,98.0
19,4394-5633,98.0
19,4236-89676,29.0
19,4236-6001,60.0
19,4236-4986,59.0
19,4236-4987,42.0
19,80222-80223,98.0
19,4170-4755,71.0
19,4170-4757,49.0
19,4170-4756,66.0
19,4193-4822,77.0
19,4193-4823,47.0
19,4261-5276,86.0
19,4261-5277,85.0
19,4154-85882,98.0
19,4154-4714,96.0
19,4154-4716,87.0
19,4154-4715,98.0
19,4154-4717,84.0
19,4387-5600,84.0
19,4387-5601,83.0
19,4387-5602,74.0
19,4387-5604,66.0
19,4387-5603,67.0
19,4485-6121,76.0
19,79533-79551,98.0
19,7351-7352,98.0
19,4377-5582,98.0
19,10165-10166,98.0
19,4499-6147,71.0
19,4499-6149,87.0
19,4499-6163,58.0
19,4499-6159,63.0
19,4499-6160,86.0
19,4499-6148,96.0
19,4499-6161,77.0
19,4499-6156,65.0
19,4499-6158,61.0
19,4499-6152,83.0
19,4499-6153,72.0
19,4499-6154,98.0
19,4499-6162,71.0
19,4499-85840,47.0
19,4499-6155,90.0
19,4499-87622,56.0
19,4509-6193,73.0
19,4507-6191,64.0
19,4507-89576,56.0
19,4507-6190,72.0
19,4507-80409,83.0
19,4507-6302,81.0
19,4507-6189,80.0
