LEA ID,LEA Name,School Entity ID,School Name,Charter,Subgroup,Dropout Rate
89412,"Eduprize Schools, LLC",89413,Eduprize School,Y,All,0
89412,"Eduprize Schools, LLC",5479,EDUPRIZE SCHOOL Gilbert,Y,All,0.46
79059,"E-Institute Charter Schools, Inc.",91199,E-Institute at Avondale,Y,All,28.05
79059,"E-Institute Charter Schools, Inc.",90768,E-Institute at Buckeye,Y,All,11.54
79059,"E-Institute Charter Schools, Inc.",90389,E-Institute at Grovers,Y,All,8.7
79059,"E-Institute Charter Schools, Inc.",90075,E-Institute at Metro,Y,All,24.32
79059,"E-Institute Charter Schools, Inc.",81143,E-Institute at Surprise,Y,All,20.06
79059,"E-Institute Charter Schools, Inc.",90815,E-Institute at Taylion,Y,All,25.04
79059,"E-Institute Charter Schools, Inc.",79117,E-Institute at Union Hills,Y,All,14.72
4185,Elfrida Elementary District,4795,Elfrida Elementary School,N,All,0
4448,Eloy Elementary District,5942,Eloy Junior High School,N,All,2.03
6375,"Employ-Ability Unlimited, Inc.",5495,Copper Canyon Academy,Y,All,0
6375,"Employ-Ability Unlimited, Inc.",10799,Desert Pointe Academy,Y,All,12.33
91277,Empower College Prep,91783,Empower College Prep,Y,All,1.61
91277,Empower College Prep,92975,Empower Collegiate Academy,Y,All,4.74
4335,Espiritu Community Development Corp.,5507,NFL YET College Prep Academy,Y,All,0.9
92902,Espiritu Schools,92903,AIM Higher College Prep Academy,Y,All,0
92988,Estrella Educational Foundation,181823,Maricopa Institute of Technology,Y,All,1.85
92379,Ethos Academy - A Challenge Foundation Academy,92893,Ethos Academy- A Challenge Foundation Academy,Y,All,0
79214,"Excalibur Charter Schools, Inc.",81173,Avalon Elementary,Y,All,0
78783,"Fit Kids, Inc. dba Champion Schools",92501,Champion Chandler,Y,All,0
78783,"Fit Kids, Inc. dba Champion Schools",460111,Champion San Tan,Y,All,6.73
78783,"Fit Kids, Inc. dba Champion Schools",78820,Champion Schools,Y,All,0.7
4202,Flagstaff Arts And Leadership Academy,4842,Flagstaff Arts And Leadership Academy,Y,All,0.59
4207,Flagstaff Junior Academy,4851,Flagstaff Junior Academy,Y,All,1.2
4205,"Flagstaff Montessori, L.L.C.",4849,Montessori Charter School of Flagstaff - Campus,Y,All,0
4192,Flagstaff Unified District,4820,Coconino High School,N,All,3.63
4192,Flagstaff Unified District,4819,Flagstaff High School,N,All,1.83
4192,Flagstaff Unified District,4817,Mount Elden Middle School,N,All,1.48
4192,Flagstaff Unified District,230656,Northern Arizona Distance Learning,N,All,18.18
4192,Flagstaff Unified District,90191,Sinagua Middle School,N,All,1.67
4192,Flagstaff Unified District,4803,Summit High School,N,All,14.83
4300,"Florence Crittenton Services of Arizona, Inc.",5466,Girls Leadership Academy of Arizona,Y,All,3.47
4437,Florence Unified School District,88400,Anthem Elementary School,N,All,1.98
4437,Florence Unified School District,89587,Circle Cross K8 STEM Academy,N,All,2.52
4437,Florence Unified School District,85853,Copper Basin,N,All,0.98
4437,Florence Unified School District,5897,Florence High School,N,All,0.64
4437,Florence Unified School District,5895,Florence K-8,N,All,0.6
4437,Florence Unified School District,90781,Florence Virtual Academy,N,All,14.89
4437,Florence Unified School District,89858,Magma Ranch K8 School,N,All,2.62
4437,Florence Unified School District,92280,Mountain Vista Academy,N,All,14.51
4437,Florence Unified School District,90309,Poston Butte High School,N,All,1.26
4437,Florence Unified School District,89907,San Tan Foothills High School,N,All,2.07
4437,Florence Unified School District,80440,San Tan Heights Elementary,N,All,1
4437,Florence Unified School District,87537,Skyline Ranch Elementary School,N,All,2.2
4437,Florence Unified School District,90393,Summit School,N,All,6.38
4437,Florence Unified School District,79415,Walker Butte K-8,N,All,2.14
4405,Flowing Wells Unified District,91832,Flowing Wells Digital Campus,N,All,13.13
4405,Flowing Wells Unified District,5791,Flowing Wells High School,N,All,1.14
4405,Flowing Wells Unified District,5790,Flowing Wells Junior High School,N,All,1.59
4405,Flowing Wells Unified District,6054,Sentinel Peak High School,N,All,7.51
4309,Foothills Academy,5474,Foothills Academy,Y,All,1.46
4309,Foothills Academy,92407,Foothills Academy Connected,Y,All,4.35
4167,Fort Huachuca Accommodation District,4748,Colonel Smith Middle School,N,All,0
4221,Fort Thomas Unified District,4893,Fort Thomas High School,N,All,1.13
4221,Fort Thomas Unified District,90064,Mt. Turnbull Academy,N,All,32.69
4356,Fountain Hills Charter School,5539,Fountain Hills Charter School,Y,All,0
4247,Fountain Hills Unified District,5167,Fountain Hills High School,N,All,2.84
4247,Fountain Hills Unified District,5166,Fountain Hills Middle School,N,All,0.69
4273,Fowler Elementary District,5353,Santa Maria Middle School,N,All,2.15
4273,Fowler Elementary District,80916,Western Valley Middle School,N,All,0.92
4495,"Franklin Phonetic Primary School, Inc.",6140,Franklin Phonetic Primary School,Y,All,0
4195,Fredonia-Moccasin Unified District,4828,Fredonia High School,N,All,3.64
89506,"Freedom Academy, Inc.",80472,Freedom Academy,Y,All,0
4303,"Friendly House, Inc.",6036,Friendly House Academia Del Pueblo Elem,Y,All,0
4505,Gadsden Elementary District,6185,San Luis Middle School,N,All,2.82
4505,Gadsden Elementary District,81105,Southwest Jr. High School,N,All,0.93
4157,Ganado Unified School District,4728,Ganado High School,N,All,5.76
4157,Ganado Unified School District,4727,Ganado Middle School,N,All,0.68
78997,"GAR, LLC dba Student Choice High School",79022,Student Choice High School,Y,All,23.47
78997,"GAR, LLC dba Student Choice High School",90737,Student Choice High School,Y,All,3.3
4332,"Genesis Program, Inc.",5504,Genesis Academy,Y,All,26.4
90884,"George Gervin Youth Center, Inc.",91712,George Gervin Prep Academy,Y,All,2.74
4238,Gila Bend Unified District,5019,Gila Bend High School,N,All,5.58
87600,Gila County Regional School District,90038,Biyaagozhoo Center,N,All,0.74
4239,Gilbert Unified District,90124,Campo Verde High School,N,All,0.89
4239,Gilbert Unified District,79823,Desert Ridge High,N,All,1.99
4239,Gilbert Unified District,79629,Desert Ridge Jr. High,N,All,0.76
4239,Gilbert Unified District,89606,Gilbert Classical Academy High School,N,All,0.27
4239,Gilbert Unified District,89605,Gilbert Classical Academy Jr.,N,All,0.37
4239,Gilbert Unified District,91209,Gilbert Global Academy High School,N,All,3.14
4239,Gilbert Unified District,91155,Gilbert Global Academy Junior High,N,All,7.89
4239,Gilbert Unified District,5039,Gilbert High School,N,All,1.64
4239,Gilbert Unified District,5020,Gilbert Junior High School,N,All,0
4239,Gilbert Unified District,5022,Greenfield Junior High School,N,All,0.09
4239,Gilbert Unified District,5040,Highland High School,N,All,1.31
4239,Gilbert Unified District,6006,Highland Jr High School,N,All,2.2
4239,Gilbert Unified District,6007,Mesquite High School,N,All,2.88
4239,Gilbert Unified District,5021,Mesquite Jr High School,N,All,1.28
4239,Gilbert Unified District,85847,South Valley Jr. High,N,All,0.59
4271,Glendale Elementary District,5340,Bicentennial North School,N,All,0.26
4271,Glendale Elementary District,5342,Challenger Middle School,N,All,0.5
4271,Glendale Elementary District,79782,Coyote Ridge,N,All,0
4271,Glendale Elementary District,79815,Desert Spirit,N,All,0.35
4271,Glendale Elementary District,5344,Discovery School,N,All,0.42
4271,Glendale Elementary District,5337,Don Mensendick School,N,All,0.65
4271,Glendale Elementary District,5339,Glendale American School,N,All,0.49
4271,Glendale Elementary District,5332,Glendale Landmark School,N,All,0.87
4271,Glendale Elementary District,5338,Glenn F Burton School,N,All,0.48
4271,Glendale Elementary District,5334,Harold W Smith School,N,All,1.35
4271,Glendale Elementary District,5341,Horizon School,N,All,0.39
4271,Glendale Elementary District,5333,Isaac E Imes School,N,All,0.72
4271,Glendale Elementary District,5335,Melvin E Sine School,N,All,1.57
4271,Glendale Elementary District,79816,Sunset Vista,N,All,1.5
89829,Glendale Preparatory Academy,89830,Great Hearts Academies - Glendale Prep,Y,All,0
4285,Glendale Union High School District,5431,Apollo High School,N,All,0.28
4285,Glendale Union High School District,5429,Cortez High School,N,All,1.02
4285,Glendale Union High School District,5426,Glendale High School,N,All,0.59
4285,Glendale Union High School District,5435,Glendale Union High School District Online Learning Academy,N,All,7.58
4285,Glendale Union High School District,794564,Glendale Union Online,N,All,11.01
4285,Glendale Union High School District,5433,Greenway High School,N,All,0.45
4285,Glendale Union High School District,5434,Independence High School,N,All,0.77
4285,Glendale Union High School District,5430,Moon Valley High School,N,All,0.36
4285,Glendale Union High School District,5427,Sunnyslope High School,N,All,1.03
4285,Glendale Union High School District,5432,Thunderbird High School,N,All,0.42
4285,Glendale Union High School District,5428,Washington High School,N,All,0.72
4208,Globe Unified District,4855,Globe High School,N,All,6.04
4208,Globe Unified District,85831,High Desert Middle School,N,All,1.59
4217,Graham County Special Services,4879,Dan Hinton Accommodation School,N,All,0
4194,Grand Canyon Unified District,4824,Grand Canyon Elementary,N,All,0
4194,Grand Canyon Unified District,4825,Grand Canyon High School,N,All,1.19
10974,Great Expectations Academy,78808,Great Expectations Academy,Y,All,4.76
79500,"Griffin Foundation, Inc. The",90470,Future Investment Middle School,Y,All,3.33
6369,Ha:san Educational Services,5872,Ha:san Preparatory & Leadership School,Y,All,19.05
79501,"Harvest Power Community Development Group, Inc.",79513,Harvest Preparatory Academy,Y,All,0
79501,"Harvest Power Community Development Group, Inc.",92523,"Harvest Preparatory Academy, Goodyear",Y,All,0
79501,"Harvest Power Community Development Group, Inc.",90277,"Harvest Preparatory Academy, San Luis AZ",Y,All,0
4212,Hayden-Winkelman Unified District,4873,Hayden High School,N,All,4.12
4212,Hayden-Winkelman Unified District,4870,Leonor Hambly K-8,N,All,0
4392,Heber-Overgaard Unified District,5625,Mogollon High School,N,All,3.21
4392,Heber-Overgaard Unified District,5624,Mogollon Jr High School,N,All,3.19
92520,"Heritage Academy Laveen, Inc.",92521,Heritage Academy Laveen,Y,All,0.72
92519,"Heritage Academy Queen Creek, Inc.",92522,Heritage Academy Queen Creek,Y,All,0.32
4336,"Heritage Academy, Inc.",5509,Heritage Academy,Y,All,0.49
81076,Heritage Elementary School,89624,Heritage Elementary - Williams,Y,All,0
81076,Heritage Elementary School,81077,Heritage Elementary School,Y,All,0.44
4426,Hermosa Montessori Charter School,5866,Hermosa Montessori Charter,Y,All,0
92982,Highland Prep,703390,Highland Prep,Y,All,0
4248,Higley Unified School District,92259,Cooley Middle School,N,All,0.1
4248,Higley Unified School District,79374,Higley High School,N,All,0.59
4248,Higley Unified School District,92260,Sossaman Middle School,N,All,0.17
4248,Higley Unified School District,89581,Williams Field High School,N,All,0.89
4389,Holbrook Unified District,5610,Holbrook High School,N,All,3.54
4389,Holbrook Unified District,5609,Holbrook Junior High School,N,All,1.68
79264,"Horizon Community Learning Center, Inc.",78809,Horizon Honors Secondary School,Y,All,0.13
4337,"Humanities and Sciences Academy of the United States, Inc.",79623,Humanities and Science High School - Tempe,Y,All,13.64
4337,"Humanities and Sciences Academy of the United States, Inc.",79042,International Commerce High School - Tempe,Y,All,20.92
4469,Humboldt Unified District,6097,Bradshaw Mountain High School,N,All,3.63
4469,Humboldt Unified District,6091,Bradshaw Mountain Middle School,N,All,1.36
4469,Humboldt Unified District,87536,Bradshaw Mountain Online Academy,N,All,9.68
4469,Humboldt Unified District,6092,Glassford Hill Middle School,N,All,5.1
4469,Humboldt Unified District,6096,Liberty Traditional School,N,All,0.49
4502,Hyder Elementary District,6180,Dateland Elementary School,N,All,0
90162,"Imagine Avondale Middle, Inc.",90163,Imagine Avondale Middle,Y,All,0
89561,"Imagine Camelback Middle, Inc.",89562,Imagine Camelback Middle,Y,All,1.17
89563,"Imagine Desert West Middle, Inc.",89564,Imagine Desert West Middle,Y,All,0.35
88369,"Imagine Middle at East Mesa, Inc.",88370,Imagine East Mesa Middle,Y,All,0
88372,"Imagine Middle at Surprise, Inc.",88373,Imagine Surprise Middle,Y,All,0
90034,"Imagine Prep Coolidge, Inc.",90035,Imagine Prep Coolidge,Y,All,2.52
89788,"Imagine Prep Superstition, Inc.",89789,Imagine Prep Superstition,Y,All,0.85
89790,"Imagine Prep Surprise, Inc.",89791,Imagine Prep Surprise,Y,All,0
90160,"Imagine Superstition Middle, Inc.",90161,Imagine Superstition Middle,Y,All,0
91326,Incito Schools,92230,Incito Schools,Y,All,0
92499,Innovative Humanities Education Corporation,92500,Copper Point High School,Y,All,15.33
90876,"Institute for Transformative Education, Inc.",91782,Changemaker High School,Y,All,19.08
5174,Integrity Education Incorporated,10811,Integrity Education Centre,Y,All,0
4352,"Intelli-School, Inc.",10746,Intelli-School - Paradise Valley,Y,All,31.11
4334,"International Commerce Secondary Schools, Inc.",88232,International Commerce High School - Phoenix,Y,All,17.77
4259,Isaac Elementary District,5234,Isaac Middle School,N,All,12.24
4259,Isaac Elementary District,78934,Morris K. Udall Escuela de Bellas Artes,N,All,2.45
4259,Isaac Elementary District,5243,Pueblo Del Sol Middle School,N,All,2.11
4445,J O Combs Unified School District,89859,Combs High School,N,All,1.75
4445,J O Combs Unified School District,5928,J. O. Combs Middle School,N,All,0.43
79063,James Madison Preparatory School,79113,James Madison Preparatory School,Y,All,2.65
79475,James Sandoval Preparatory High School,79476,Crown Point High School,Y,All,24.57
4388,Joseph City Unified District,5606,Joseph City High School,N,All,2.24
4388,Joseph City Unified District,87530,Joseph City Junior High School,N,All,1.32
4342,Kaizen Education Foundation dba El Dorado High School,92246,Glenview College Preparatory High School,Y,All,3.61
4342,Kaizen Education Foundation dba El Dorado High School,78899,Kaizen Education Foundation dba El Dorado High School,Y,All,22.98
90535,Kaizen Education Foundation dba Havasu Preparatory Academy,91157,Havasu Preparatory Academy,Y,All,0
90334,Kaizen Education Foundation dba Liberty Arts Academy,89868,Liberty Arts Academy,Y,All,0
79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Y,All,24.15
90548,Kaizen Education Foundation dba Mission Heights Preparatory High School,91158,Mission Heights Preparatory High School,Y,All,2.45
79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Y,All,26.43
78965,Kaizen Education Foundation dba South Pointe Junior High School,79178,South Pointe Junior High School,Y,All,2.89
79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Y,All,29.21
79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Y,All,33.33
79871,Kaizen Education Foundation dba Vista Grove Preparatory Academy Middle School,79177,Vista Grove Preparatory Academy Middle School,Y,All,2.68
4396,Kayenta Unified School District #27,5641,Kayenta Middle School,N,All,3.79
4396,Kayenta Unified School District #27,5644,Monument Valley High School,N,All,6.09
79065,"Kestrel Schools, Inc.",79111,Valley Preparatory Academy,Y,All,25.37
