year,districtcode,schoolcode,black,lowincome,hispanic,white,mergecode
17,1939,40,3.9,51.22,0.98,91.22,1939-40
17,1945,40,1.25,21.5,8.1,85.05,1945-40
17,1945,60,0.87,14.41,2.18,92.58,1945-60
17,1945,80,0.63,21.38,4.4,93.08,1945-80
17,1953,20,0.29,19.4,5.75,85.34,1953-20
17,1953,40,0.0,16.01,2.62,92.39,1953-40
17,1953,60,0.0,17.01,2.08,92.25,1953-60
17,2009,20,0.0,22.22,1.85,92.59,2009-20
17,2009,40,0.0,18.0,2.19,93.67,2009-40
17,2009,50,0.31,19.81,0.63,95.28,2009-50
17,2009,60,0.0,38.27,4.94,88.48,2009-60
17,2009,80,0.0,18.62,3.45,89.31,2009-80
17,2016,110,1.63,55.05,4.56,91.86,2016-110
17,2016,120,1.35,44.59,7.43,87.16,2016-120
17,2044,20,0.0,0.0,15.9,82.56,2044-20
17,2051,20,0.0,41.02,16.61,80.68,2051-20
17,2051,200,1.07,39.29,10.36,87.86,2051-200
17,2058,20,2.32,11.37,1.62,88.17,2058-20
17,2058,40,3.71,12.58,3.92,84.12,2058-40
17,2058,110,4.41,15.55,6.06,80.49,2058-110
17,2058,120,5.28,19.79,6.33,73.88,2058-120
17,2058,140,2.31,9.8,3.17,88.76,2058-140
17,2058,180,4.28,12.77,4.85,81.95,2058-180
17,2114,100,0.36,30.36,12.5,83.57,2114-100
17,2114,120,0.0,21.99,4.71,93.72,2114-120
17,2114,200,0.0,26.09,16.3,78.26,2114-200
17,2128,20,1.31,42.48,4.58,87.58,2128-20
17,2128,40,0.77,53.08,9.23,80.0,2128-40
17,2128,60,0.41,56.43,8.71,85.06,2128-60
17,2135,40,0.56,54.19,1.12,94.97,2135-40
17,2135,60,0.0,51.18,1.18,98.24,2135-60
17,2142,40,0.0,49.06,0.0,100.0,2142-40
17,2142,60,0.0,26.09,0.0,95.65,2142-60
17,2142,250,0.0,55.1,0.0,97.96,2142-250
17,2177,20,20.54,11.43,7.16,61.25,2177-20
17,2184,10,39.45,33.76,4.77,45.69,2184-10
17,2184,60,28.27,30.99,8.19,52.63,2184-60
17,2198,60,1.41,35.59,3.67,92.37,2198-60
17,2198,80,1.91,26.32,3.35,91.87,2198-80
17,2198,100,1.4,29.37,3.5,90.21,2198-100
17,2198,400,9.09,0.0,9.09,81.82,2198-400
17,2212,20,1.75,35.09,0.0,92.98,2212-20
17,2212,40,1.85,33.33,0.0,96.3,2212-40
17,2217,20,1.07,11.5,4.01,79.95,2217-20
17,2217,30,2.04,16.73,4.9,87.76,2217-30
17,2217,40,1.2,11.08,4.27,89.59,2217-40
17,2217,60,2.72,15.06,6.28,83.68,2217-60
17,2217,100,0.95,18.1,3.17,87.3,2217-100
17,2226,20,0.0,61.02,6.78,85.59,2226-20
17,2226,40,0.86,62.07,9.48,84.48,2226-40
17,2233,60,0.46,50.46,3.24,87.5,2233-60
17,2233,80,3.07,31.03,2.68,90.04,2233-80
17,2233,100,2.77,41.52,2.42,86.51,2233-100
17,2233,120,0.9,43.24,2.7,87.39,2233-120
17,2233,400,10.57,8.6,9.32,74.37,2233-400
17,2240,20,0.95,27.62,1.9,96.19,2240-20
17,2240,40,5.88,41.18,0.0,94.12,2240-40
17,2240,160,0.99,40.39,1.97,95.57,2240-160
17,2289,20,1.97,28.67,8.42,74.55,2289-20
17,2289,30,17.61,64.11,32.73,35.44,2289-30
17,2289,40,10.1,44.44,23.23,50.51,2289-40
17,2289,60,4.25,54.25,11.44,60.78,2289-60
17,2289,100,19.41,66.83,7.37,52.09,2289-100
17,2289,110,13.59,0.0,46.6,18.93,2289-110
17,2289,130,7.89,83.97,71.25,10.69,2289-130
17,2289,140,11.46,87.69,65.82,11.89,2289-140
17,2289,150,0.88,7.62,3.81,80.35,2289-150
17,2289,160,3.8,26.71,11.62,75.35,2289-160
17,2289,170,11.45,41.9,16.63,57.45,2289-170
17,2289,175,4.36,78.5,60.12,23.05,2289-175
17,2289,180,14.67,65.13,37.17,36.02,2289-180
17,2289,190,7.24,60.08,38.29,42.85,2289-190
17,2289,200,8.09,84.94,67.87,9.44,2289-200
17,2289,220,8.13,62.05,14.16,54.82,2289-220
17,2289,280,19.05,87.62,36.19,17.14,2289-280
17,2289,300,15.21,72.6,21.81,40.46,2289-300
17,2289,320,21.94,86.67,33.55,18.28,2289-320
17,2289,340,2.49,51.0,25.12,55.22,2289-340
17,2289,360,19.46,71.81,9.4,30.87,2289-360
17,2289,370,28.4,81.48,23.46,29.01,2289-370
17,2289,380,8.84,67.35,13.95,50.68,2289-380
17,2289,390,5.42,46.55,7.88,53.45,2289-390
17,2289,400,2.21,29.02,11.04,71.92,2289-400
17,2289,420,16.88,73.84,17.3,40.51,2289-420
17,2289,425,6.58,46.71,12.26,60.52,2289-425
17,2289,430,4.21,43.68,11.49,61.3,2289-430
17,2289,435,3.3,40.66,14.29,59.89,2289-435
17,2289,437,2.29,26.25,6.25,80.42,2289-437
17,2289,440,27.59,84.48,48.49,12.07,2289-440
17,2289,445,9.09,39.39,9.09,68.18,2289-445
17,2289,540,6.47,43.66,29.54,53.92,2289-540
17,2289,590,7.64,81.14,59.51,18.54,2289-590
17,2289,600,6.37,35.13,10.0,65.31,2289-600
17,2289,640,15.87,89.29,54.37,13.49,2289-640
17,2289,660,16.82,75.28,42.76,27.39,2289-660
17,2289,680,5.0,48.82,8.53,70.88,2289-680
17,2289,700,2.33,20.93,3.49,82.56,2289-700
17,2289,720,14.56,65.7,16.97,47.53,2289-720
17,2289,730,2.66,52.17,36.47,43.72,2289-730
17,2289,800,27.27,66.23,22.73,41.56,2289-800
17,2296,40,0.91,19.7,13.03,76.06,2296-40
17,2296,50,2.77,30.45,12.8,76.12,2296-50
17,2296,60,3.13,18.66,11.97,76.48,2296-60
17,2296,80,2.86,25.76,12.72,76.31,2296-80
17,2296,100,3.38,28.31,12.21,72.99,2296-100
17,2296,110,4.81,25.0,11.54,70.19,2296-110
17,2303,60,4.05,41.91,23.12,52.89,2303-60
17,2303,80,5.43,37.39,21.96,55.22,2303-80
17,2303,100,2.18,52.02,32.09,57.32,2303-100
17,2303,120,5.11,38.73,24.9,58.01,2303-120
17,2303,130,5.17,41.99,23.39,57.62,2303-130
17,2303,160,2.55,51.16,28.24,59.03,2303-160
17,2310,20,2.61,29.41,4.58,87.58,2310-20
17,2310,40,0.76,19.08,4.58,90.84,2310-40
17,2394,40,2.62,54.97,5.76,88.48,2394-40
17,2394,60,0.0,43.72,2.51,96.48,2394-60
17,2415,100,0.0,67.24,3.45,39.08,2415-100
17,2415,400,0.0,54.76,5.36,51.19,2415-400
17,2420,40,2.58,11.25,4.61,84.81,2420-40
17,2420,60,0.94,12.58,5.03,84.59,2420-60
17,2420,100,2.16,24.52,7.21,80.05,2420-100
17,2420,120,4.73,11.99,7.77,71.45,2420-120
17,2420,130,2.84,13.12,4.02,82.27,2420-130
17,2420,140,2.45,9.09,9.09,78.67,2420-140
17,2420,150,1.26,8.02,6.45,86.48,2420-150
17,2422,40,0.14,16.06,3.24,93.66,2422-40
17,2422,60,0.48,12.86,1.67,95.24,2422-60
17,2422,80,1.57,12.3,2.46,93.96,2422-80
17,2422,850,10.0,30.0,3.33,83.33,2422-850
17,2436,20,1.76,20.35,6.22,89.31,2436-20
17,2443,20,1.24,29.79,9.4,85.82,2443-20
17,2443,40,3.46,48.44,16.96,76.12,2443-40
17,2443,50,0.79,25.16,7.28,89.08,2443-50
17,2450,20,0.55,5.62,3.33,92.1,2450-20
17,2460,20,0.0,16.57,5.52,88.12,2460-20
17,2460,40,1.45,17.39,6.52,87.68,2460-40
17,2460,100,1.67,18.67,6.67,85.0,2460-100
17,2460,110,0.0,20.99,8.64,85.19,2460-110
17,2460,130,1.69,13.56,3.39,89.83,2460-130
17,2460,200,0.0,15.71,2.86,95.71,2460-200
17,2478,20,0.78,45.95,3.66,60.31,2478-20
17,2478,40,0.39,49.81,2.91,63.95,2478-40
17,2478,60,1.6,53.74,3.48,63.1,2478-60
17,2478,110,0.68,53.53,3.87,65.15,2478-110
17,2478,250,0.0,43.59,5.13,69.23,2478-250
17,2478,800,0.46,21.1,0.0,92.66,2478-800
17,2485,40,1.1,47.4,1.37,96.71,2485-40
17,2485,60,1.18,31.18,0.59,98.24,2485-60
17,2525,100,0.0,23.9,4.39,91.71,2525-100
17,2525,150,0.0,24.62,3.85,93.85,2525-150
17,2527,20,0.69,27.08,2.08,93.06,2527-20
17,2527,40,0.0,12.35,0.0,96.3,2527-40
17,2527,250,1.27,17.72,1.27,93.67,2527-250
17,2534,20,1.32,38.82,21.05,76.32,2534-20
17,2534,40,0.0,16.54,7.87,90.55,2534-40
17,2534,200,0.85,21.19,11.02,83.9,2534-200
17,2541,20,0.0,50.0,4.33,92.91,2541-20
17,2541,60,1.91,41.6,4.96,89.69,2541-60
17,2562,10,0.27,28.69,2.68,83.11,2562-10
17,2562,40,1.17,24.48,1.44,87.4,2562-40
17,2562,45,1.51,24.07,1.05,88.26,2562-45
17,2562,80,0.0,22.94,0.46,88.53,2562-80
17,2562,100,0.43,31.3,1.74,82.39,2562-100
17,2562,130,0.67,14.57,1.79,89.69,2562-130
17,2562,160,0.71,30.9,3.54,82.78,2562-160
17,2576,40,1.85,42.33,7.67,83.33,2576-40
17,2576,60,0.0,22.32,10.71,86.16,2576-60
17,2576,80,2.61,35.65,10.43,82.61,2576-80
17,2583,10,0.85,9.88,9.2,85.86,2583-10
17,2583,20,0.37,12.25,1.83,93.78,2583-20
17,2583,30,0.0,13.32,3.17,94.93,2583-30
17,2583,40,0.37,10.16,4.57,91.8,2583-40
17,2583,150,1.3,5.84,3.25,94.16,2583-150
17,2583,160,0.53,6.42,1.6,93.32,2583-160
17,2583,210,0.35,9.52,7.05,89.95,2583-210
17,2604,20,2.7,15.69,2.91,89.45,2604-20
17,2604,30,2.03,17.95,2.67,90.49,2604-30
17,2604,40,1.53,14.94,3.45,89.46,2604-40
17,2604,50,0.77,16.15,1.35,90.19,2604-50
17,2604,60,8.25,48.8,6.87,71.82,2604-60
17,2604,100,0.3,10.15,2.39,93.13,2604-100
17,2604,110,2.15,20.18,2.83,88.78,2604-110
17,2604,120,0.7,13.82,2.34,92.27,2604-120
17,2605,60,1.84,11.4,1.84,94.85,2605-60
17,2605,110,0.88,12.94,2.06,91.76,2605-110
17,2605,125,0.83,11.25,2.5,95.42,2605-125
17,2611,10,1.63,14.13,3.53,89.95,2611-10
17,2611,20,0.45,11.66,2.24,95.52,2611-20
17,2611,70,1.28,11.99,3.62,88.69,2611-70
17,2611,80,1.22,10.09,2.72,90.69,2611-80
17,2611,100,0.0,21.5,2.93,92.83,2611-100
17,2611,120,2.53,24.76,6.43,81.09,2611-120
17,2611,140,0.0,8.91,2.48,92.33,2611-140
17,2611,150,0.36,6.7,2.9,88.41,2611-150
17,2618,60,0.68,42.03,2.03,95.93,2618-60
17,2618,80,0.0,52.05,2.4,92.12,2618-80
17,2625,20,0.0,37.02,6.08,88.95,2625-20
17,2625,40,0.0,28.15,5.46,90.76,2625-40
17,2632,20,0.0,65.61,50.79,47.62,2632-20
17,2632,40,0.82,36.89,13.93,82.79,2632-40
17,2632,250,1.32,57.89,32.89,64.47,2632-250
17,2639,20,0.0,98.35,0.27,97.53,2639-20
17,2639,40,0.31,0.0,0.62,96.3,2639-40
17,2646,20,0.18,40.11,6.01,92.58,2646-20
17,2646,40,0.54,33.15,1.09,97.28,2646-40
17,2660,40,0.0,46.05,1.86,96.28,2660-40
17,2660,60,0.0,30.6,1.49,94.03,2660-60
17,2660,80,2.13,39.36,0.0,96.81,2660-80
17,2695,20,3.49,56.69,10.47,76.45,2695-20
17,2695,60,5.78,31.82,9.36,76.46,2695-60
17,2695,70,7.29,54.75,18.14,64.41,2695-70
17,2695,80,8.56,60.26,14.22,65.11,2695-80
17,2695,100,4.18,26.78,9.62,74.69,2695-100
17,2695,110,1.0,30.0,4.33,85.33,2695-110
17,2695,140,1.89,70.03,29.65,61.2,2695-140
17,2695,160,4.27,61.82,18.23,64.39,2695-160
17,2695,180,6.85,41.32,12.71,72.86,2695-180
17,2695,200,3.68,63.46,19.55,69.41,2695-200
17,2695,220,5.36,55.58,12.72,72.1,2695-220
17,2695,240,4.07,39.61,10.22,78.28,2695-240
17,2695,260,6.37,46.32,12.5,75.25,2695-260
17,2695,280,4.87,45.17,11.79,76.96,2695-280
17,2695,320,4.37,48.07,7.2,79.95,2695-320
17,2695,330,1.38,41.32,8.26,81.82,2695-330
17,2695,340,4.51,51.27,9.3,74.93,2695-340
17,2695,360,23.67,89.75,21.2,35.34,2695-360
17,2695,400,8.93,76.79,16.07,70.09,2695-400
17,2695,430,3.17,47.62,7.94,84.13,2695-430
17,2695,450,0.0,20.51,17.95,76.92,2695-450
17,2695,850,60.0,0.0,0.0,30.0,2695-850
17,2695,860,2.75,36.7,6.42,81.65,2695-860
17,2702,40,2.91,33.72,16.57,77.33,2702-40
17,2702,60,1.57,43.83,20.73,76.12,2702-60
17,2702,80,2.59,36.89,12.65,82.47,2702-80
17,2702,85,0.98,56.72,28.52,68.85,2702-85
17,2702,100,0.93,23.83,9.81,86.92,2702-100
17,2702,9803,0.0,0.0,0.0,100.0,2702-9803
17,2730,20,0.72,22.66,12.59,82.73,2730-20
17,2730,40,0.0,23.0,14.73,81.91,2730-40
17,2737,20,0.0,59.62,5.29,93.27,2737-20
17,2737,40,0.0,28.43,5.88,91.18,2737-40
17,2744,22,0.0,31.95,6.22,89.63,2744-22
17,2744,25,0.0,43.67,11.39,84.18,2744-25
17,2744,40,1.9,45.38,10.33,84.51,2744-40
17,2758,40,0.76,22.24,5.6,88.62,2758-40
17,2758,50,0.0,25.53,4.93,86.8,2758-50
17,2758,80,0.0,16.36,1.4,93.93,2758-80
17,2758,100,1.05,23.04,9.95,80.89,2758-100
17,2758,110,0.0,14.81,4.12,90.53,2758-110
17,2758,120,0.42,39.83,7.63,87.29,2758-120
17,2758,200,0.89,25.16,6.4,87.82,2758-200
17,2793,50,14.83,59.62,22.08,52.68,2793-50
17,2793,60,20.63,53.88,29.56,46.64,2793-60
17,2793,65,2.78,23.15,17.13,70.83,2793-65
17,2793,70,19.54,71.98,40.52,35.06,2793-70
17,2793,105,15.63,53.91,23.44,46.88,2793-105
17,2793,125,4.06,81.56,86.56,7.81,2793-125
17,2793,130,6.39,28.31,26.03,57.08,2793-130
17,2793,140,5.85,46.59,29.02,61.46,2793-140
17,2793,150,34.11,94.07,42.8,13.98,2793-150
17,2793,160,38.08,96.89,46.63,9.84,2793-160
17,2793,170,6.45,22.15,20.17,61.82,2793-170
17,2793,180,18.66,75.0,30.99,40.85,2793-180
17,2793,190,7.14,29.91,19.46,65.71,2793-190
17,2793,215,10.62,37.65,25.63,55.08,2793-215
17,2793,220,12.74,64.23,27.37,52.3,2793-220
17,2793,240,7.09,51.06,23.05,62.06,2793-240
17,2793,250,32.88,0.0,46.58,6.16,2793-250
17,2793,280,48.33,81.67,20.0,28.33,2793-280
17,2793,300,20.97,88.31,52.82,18.15,2793-300
17,2793,310,4.97,36.65,12.11,70.81,2793-310
17,2793,320,6.77,36.2,21.7,65.52,2793-320
17,2793,340,35.94,94.01,42.17,13.59,2793-340
17,2793,360,24.15,82.01,35.01,35.01,2793-360
17,2793,380,22.83,88.42,43.41,24.44,2793-380
17,2793,405,62.5,37.5,12.5,25.0,2793-405
17,2793,410,13.08,39.86,27.47,52.81,2793-410
17,2793,420,6.39,26.07,16.07,65.08,2793-420
17,2793,440,2.82,24.0,12.47,77.65,2793-440
17,2793,450,24.8,79.68,32.45,37.47,2793-450
17,2793,460,12.92,54.87,28.6,49.15,2793-460
17,2793,480,3.7,19.44,10.42,78.47,2793-480
17,2793,490,8.18,30.32,21.81,64.4,2793-490
17,2793,500,9.98,47.05,18.94,61.51,2793-500
17,2793,520,8.48,64.09,30.67,53.12,2793-520
17,2793,530,14.0,49.02,28.88,49.45,2793-530
17,2793,540,20.77,72.38,40.26,29.76,2793-540
17,2793,580,11.58,39.04,22.39,60.6,2793-580
17,2793,600,17.04,72.67,28.62,46.95,2793-600
17,2793,640,26.87,81.77,36.47,28.6,2793-640
17,2793,680,4.61,34.79,20.97,66.82,2793-680
17,2793,700,43.0,87.5,46.5,4.5,2793-700
17,2793,800,8.96,26.87,17.91,69.4,2793-800
17,2800,40,0.0,22.32,6.25,91.07,2800-40
17,2800,60,1.41,28.69,2.83,92.93,2800-60
17,2800,80,1.28,13.78,3.21,92.15,2800-80
17,2800,90,1.55,17.53,3.35,92.27,2800-90
17,2800,100,0.0,7.96,2.65,96.46,2800-100
17,2814,100,0.65,27.18,5.5,92.56,2814-100
17,2814,160,0.0,32.74,8.41,88.94,2814-160
17,2814,170,0.0,40.44,9.31,87.25,2814-170
17,2828,40,0.23,12.61,3.83,93.24,2828-40
17,2828,60,2.03,17.1,2.9,89.86,2828-60
17,2828,100,0.22,18.36,6.48,90.28,2828-100
17,2828,405,0.0,0.0,0.0,100.0,2828-405
17,2835,20,1.28,16.62,3.07,90.79,2835-20
17,2835,40,1.8,15.57,3.35,90.22,2835-40
17,2835,60,0.92,10.14,1.15,95.39,2835-60
17,2835,80,2.16,11.3,3.07,92.03,2835-80
17,2835,100,0.9,5.11,3.6,91.89,2835-100
17,2835,110,2.96,31.44,3.19,83.14,2835-110
17,2835,130,0.6,7.4,1.6,95.0,2835-130
17,2835,140,2.27,19.77,3.18,88.64,2835-140
17,2835,150,0.62,14.55,3.41,91.95,2835-150
17,2842,20,0.0,0.0,4.07,85.17,2842-20
17,2842,40,0.0,0.0,2.07,88.84,2842-40
17,2842,250,0.0,0.0,4.55,83.52,2842-250
17,2849,20,5.35,38.47,2.95,75.83,2849-20
17,2849,60,7.51,39.64,2.33,71.5,2849-60
17,2849,80,6.84,76.2,4.81,53.67,2849-80
17,2849,100,12.0,72.5,6.5,46.0,2849-100
17,2849,110,1.58,29.65,3.79,86.44,2849-110
17,2849,111,4.16,48.83,7.79,63.12,2849-111
17,2849,114,0.0,25.2,3.25,85.37,2849-114
17,2849,120,5.76,55.15,3.64,65.76,2849-120
17,2849,140,2.41,48.19,4.22,77.71,2849-140
17,2849,180,8.96,43.28,4.18,66.87,2849-180
17,2849,200,4.64,59.63,6.5,63.34,2849-200
17,2849,204,11.9,42.86,4.76,66.67,2849-204
17,2849,220,4.99,45.21,4.02,70.18,2849-220
17,2849,240,2.35,41.49,4.7,81.21,2849-240
17,2849,250,4.92,39.34,0.0,85.25,2849-250
17,2849,290,4.15,51.3,1.55,75.65,2849-290
17,2849,320,5.96,37.62,3.76,74.29,2849-320
17,2849,340,2.29,51.58,2.58,74.5,2849-340
17,2849,360,3.31,21.49,1.65,81.82,2849-360
17,2849,410,10.42,81.25,10.42,64.58,2849-410
17,2849,440,5.0,45.0,0.0,70.0,2849-440
17,2856,60,1.69,63.66,2.82,89.86,2856-60
17,2856,80,1.02,50.51,2.37,87.46,2856-80
17,2856,100,1.16,63.37,3.49,87.21,2856-100
17,2863,20,0.0,56.03,4.31,91.38,2863-20
17,2863,40,0.0,48.33,3.33,95.0,2863-40
17,2863,210,0.0,50.94,3.77,86.79,2863-210
17,2863,9407,0.0,0.0,0.0,100.0,2863-9407
17,2884,20,1.65,26.63,18.94,75.84,2884-20
17,2885,20,2.15,35.12,29.14,65.03,2885-20
17,2885,60,0.6,32.19,25.48,70.04,2885-60
17,2885,80,0.33,41.69,29.32,65.15,2885-80
17,2885,120,0.24,26.89,20.29,77.75,2885-120
17,2891,20,0.48,49.52,0.96,95.67,2891-20
17,2891,40,2.27,42.05,4.55,85.23,2891-40
17,2898,40,0.75,22.14,9.2,86.07,2898-40
17,2898,60,0.41,23.98,9.22,84.84,2898-60
17,2898,100,0.8,28.07,9.41,86.6,2898-100
17,2898,9803,0.0,0.0,0.0,100.0,2898-9803
17,2912,20,0.72,31.65,0.36,96.4,2912-20
17,2912,40,1.9,36.67,2.38,92.38,2912-40
17,2912,60,2.3,38.0,2.92,93.95,2912-60
17,2940,20,0.0,35.11,0.0,93.62,2940-20
17,2940,40,0.0,41.67,2.08,87.5,2940-40
17,2961,20,0.0,36.41,3.59,93.85,2961-20
17,2961,40,0.0,40.38,1.92,95.19,2961-40
17,2961,60,0.0,45.45,2.02,91.92,2961-60
17,3087,20,4.63,42.59,25.93,67.59,3087-20
17,3094,20,3.42,27.35,8.55,83.76,3094-20
17,3129,20,2.53,34.8,9.29,82.09,3129-20
17,3129,40,1.63,26.56,5.96,88.89,3129-40
17,3129,60,3.35,31.58,6.7,86.12,3129-60
17,3129,100,1.93,33.82,7.73,87.44,3129-100
17,3129,130,0.0,16.0,5.33,93.33,3129-130
17,3129,410,1.67,10.0,3.33,95.0,3129-410
17,3150,20,0.0,19.66,3.42,92.31,3150-20
17,3150,40,0.47,20.89,4.93,90.14,3150-40
17,3150,80,1.01,14.37,2.63,92.51,3150-80
17,3150,100,0.0,19.31,3.12,93.15,3150-100
17,3150,110,0.0,12.5,5.0,88.75,3150-110
17,3171,40,0.43,23.91,5.65,90.87,3171-40
17,3171,60,1.59,17.51,5.84,90.72,3171-60
17,3171,70,2.12,23.73,4.66,90.25,3171-70
17,3171,80,0.0,24.58,10.61,88.27,3171-80
17,3206,20,0.74,51.84,8.09,88.24,3206-20
17,3206,40,0.0,43.02,3.49,95.35,3206-40
17,3206,60,0.7,33.1,4.23,90.85,3206-60
17,3213,40,0.0,43.56,4.17,89.77,3213-40
17,3213,60,0.0,41.79,1.49,94.53,3213-60
17,3220,100,1.44,21.24,4.95,93.4,3220-100
17,3220,110,1.03,17.32,4.33,93.4,3220-110
17,3220,120,0.31,19.12,7.52,91.54,3220-120
17,3220,140,0.94,14.71,3.44,94.68,3220-140
17,3269,15,14.03,58.57,36.53,29.4,3269-15
17,3269,40,15.53,60.0,45.32,24.04,3269-40
17,3269,48,25.0,65.15,24.75,22.98,3269-48
17,3269,53,13.93,37.7,11.07,56.56,3269-53
17,3269,65,19.07,63.4,22.68,34.02,3269-65
17,3269,90,19.16,57.05,30.32,36.84,3269-90
17,3269,105,16.44,37.81,17.53,50.68,3269-105
17,3269,110,7.13,26.3,18.13,55.13,3269-110
17,3269,125,3.54,56.59,63.02,28.62,3269-125
17,3269,140,18.74,32.73,8.35,51.47,3269-140
17,3269,150,26.41,54.88,19.27,36.86,3269-150
17,3269,165,10.29,32.21,11.63,61.3,3269-165
17,3269,180,18.48,50.63,11.9,48.61,3269-180
17,3269,190,14.39,39.3,21.9,47.56,3269-190
17,3269,200,28.95,72.37,34.21,15.79,3269-200
17,3269,210,29.04,70.96,32.05,19.45,3269-210
17,3269,220,100.0,0.0,0.0,0.0,3269-220
17,3269,225,27.25,67.94,28.66,23.05,3269-225
17,3269,240,8.0,23.75,9.5,66.5,3269-240
17,3269,255,21.01,67.51,38.72,26.65,3269-255
17,3269,270,8.32,41.59,29.46,39.51,3269-270
17,3269,300,26.35,63.51,26.35,30.86,3269-300
17,3269,315,19.75,52.73,15.13,46.85,3269-315
17,3269,360,15.75,33.6,15.22,49.45,3269-360
17,3269,370,18.81,40.59,20.59,39.41,3269-370
17,3269,375,16.8,43.8,12.2,53.6,3269-375
17,3269,390,20.0,39.29,11.29,37.88,3269-390
17,3269,400,6.0,28.0,13.0,68.0,3269-400
17,3269,420,22.39,52.04,22.26,39.78,3269-420
17,3269,435,21.32,70.93,17.05,31.4,3269-435
17,3269,440,23.14,77.25,48.24,12.16,3269-440
17,3269,460,36.19,65.76,22.96,21.79,3269-460
17,3269,475,26.13,62.63,39.42,23.07,3269-475
17,3269,495,14.45,37.28,13.87,61.56,3269-495
17,3269,525,15.0,36.82,13.64,57.73,3269-525
17,3269,540,16.87,45.78,16.67,50.4,3269-540
17,3269,555,40.43,74.47,13.68,25.53,3269-555
17,3269,570,14.13,54.35,30.43,38.04,3269-570
17,3269,615,31.45,60.24,18.99,31.75,3269-615
17,3269,620,18.96,38.78,17.74,50.61,3269-620
17,3269,645,6.32,22.63,10.26,67.37,3269-645
17,3269,660,18.88,41.37,16.06,50.0,3269-660
17,3269,665,19.34,65.82,35.53,28.94,3269-665
17,3269,675,19.53,57.42,18.36,44.14,3269-675
17,3269,690,27.25,67.61,20.82,32.13,3269-690
17,3269,710,23.63,62.77,29.59,28.16,3269-710
17,3269,735,7.63,25.64,9.11,39.62,3269-735
17,3269,780,14.19,45.35,22.79,54.42,3269-780
17,3269,795,5.09,12.98,6.11,60.81,3269-795
17,3269,810,5.93,16.22,7.02,64.04,3269-810
17,3269,840,11.85,32.6,18.99,53.57,3269-840
17,3269,850,13.33,33.7,17.78,45.93,3269-850
17,3276,40,0.6,32.84,2.39,94.03,3276-40
17,3276,60,0.55,39.12,2.75,94.21,3276-60
17,3276,9408,0.0,0.0,0.0,100.0,3276-9408
17,3290,60,2.74,58.21,13.68,61.19,3290-60
17,3290,100,1.23,29.14,7.98,84.66,3290-100
17,3290,120,4.72,71.13,25.98,44.36,3290-120
17,3290,140,3.44,34.54,9.6,71.81,3290-140
17,3290,160,6.12,57.55,14.29,64.9,3290-160
17,3290,220,4.37,44.54,8.47,71.04,3290-220
17,3290,240,3.11,26.03,16.41,63.93,3290-240
17,3290,260,2.47,33.15,11.51,76.16,3290-260
17,3290,280,3.42,52.66,14.26,63.88,3290-280
17,3290,300,1.29,28.49,6.8,84.38,3290-300
17,3290,400,3.64,61.82,12.73,80.0,3290-400
17,3297,80,0.0,47.31,0.0,92.47,3297-80
17,3297,130,1.33,34.79,2.28,92.78,3297-130
17,3297,160,1.55,40.13,1.55,90.02,3297-160
17,3297,170,0.36,30.96,1.42,92.53,3297-170
17,3304,20,0.29,19.88,4.68,90.06,3304-20
17,3304,40,0.0,13.64,2.89,95.04,3304-40
17,3304,210,0.0,14.29,2.26,93.98,3304-210
17,3311,40,2.67,56.68,4.28,91.44,3311-40
17,3311,60,1.27,36.46,2.23,94.59,3311-60
17,3311,70,1.81,47.86,2.14,93.59,3311-70
17,3311,100,4.44,48.79,3.23,90.32,3311-100
17,3311,120,1.2,49.1,1.8,96.41,3311-120
17,3311,140,1.91,55.98,0.48,94.26,3311-140
17,3318,80,0.77,54.41,2.68,92.34,3318-80
17,3318,100,1.01,44.95,0.51,93.94,3318-100
17,3325,25,1.53,35.71,11.73,85.71,3325-25
17,3325,100,1.48,37.64,11.07,84.87,3325-100
17,3325,110,2.94,35.29,9.8,83.33,3325-110
17,3325,120,1.21,29.15,11.74,86.64,3325-120
17,3332,20,3.21,38.14,20.51,69.87,3332-20
17,3332,40,4.18,34.41,15.11,75.24,3332-40
17,3332,60,4.38,33.75,21.25,65.0,3332-60
17,3332,80,3.42,44.11,21.67,66.54,3332-80
17,3332,400,0.0,0.0,28.57,71.43,3332-400
17,3339,40,0.88,32.46,4.24,85.96,3339-40
17,3339,80,1.77,46.02,10.91,79.06,3339-80
17,3339,100,0.29,45.09,6.07,89.6,3339-100
17,3339,110,1.7,26.53,4.76,88.95,3339-110
17,3339,120,0.68,24.64,4.05,89.37,3339-120
17,3339,130,1.3,19.13,4.35,90.0,3339-130
17,3339,140,0.34,23.91,4.71,94.28,3339-140
17,3339,180,0.79,22.51,3.14,88.48,3339-180
17,3360,20,1.01,50.34,5.74,86.82,3360-20
17,3360,40,0.0,60.0,11.76,84.71,3360-40
17,3360,60,0.85,44.07,5.08,87.92,3360-60
17,3360,80,2.82,69.37,4.58,89.79,3360-80
17,3360,100,2.67,67.18,6.11,87.02,3360-100
17,3360,110,0.0,38.46,2.56,97.44,3360-110
17,3360,410,0.0,52.5,12.5,82.5,3360-410
17,3367,60,0.63,28.78,6.72,90.76,3367-60
17,3367,80,0.26,22.77,4.71,93.19,3367-80
17,3367,90,0.75,29.32,5.26,87.97,3367-90
