year,Low Virtual,High Virtual,Low Hybrid,High Hybrid
17,0.7756455999401183,1.6869089825711308,1.1115644383764833,1.3079763095358248
18,0.7853876401197253,1.6957386075354692,1.0850573330946232,1.3548976071435161
19,0.7173204818874761,1.4651431794269032,1.0060806451612903,1.1341364157785672
21,0.5947508826990977,1.2231413597625933,0.8256112774451098,0.9643235554550764
