year,Low Virtual,High Virtual,Low Hybrid,High Hybrid
17,37.517231566926945,35.17256615301675,35.899786572391896,37.401990377835844
18,37.60596827703877,34.263532715401126,35.88501945916929,36.683289673180596
19,36.53680483082275,32.294773044367965,34.53007872104314,35.09555430695423
21,37.20128681804379,33.22563869327074,34.51113102105567,36.90242360520782
